Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Variable_index,Variable_name
253.000,-50.214494,-55.099848,-44.778525,-55.298264,-62.472472,-54.372732,-46.308770,-46.206811,-45.177439,-50.118855,-54.043249,-53.167134,-51.843916,-48.629921,-45.188187,-42.826184,-40.727543,-43.151990,-53.873197,-45.039763,-36.821173,-41.063388,-48.785724,-46.090309,-63.287963,-45.751475,-47.548514,-55.117911,-45.539122,-37.585679,-49.031185,0,Fileset 1: TS pulse compressed wideband pings T2
253.500,-47.954625,-54.494351,-45.435212,-57.524094,-60.403617,-53.487998,-45.829265,-44.210018,-43.126691,-47.675329,-53.960477,-53.236501,-50.272245,-49.627512,-45.416016,-41.356430,-40.404393,-42.304605,-55.406740,-41.450866,-35.628143,-40.547205,-49.452798,-44.398474,-59.595891,-45.961760,-48.913251,-53.096129,-43.533667,-38.222474,-46.281872,0,Fileset 1: TS pulse compressed wideband pings T2
254.000,-46.170052,-53.169047,-47.049871,-59.274933,-58.548766,-52.347045,-44.534989,-42.703935,-41.318087,-45.715281,-51.884296,-53.295557,-49.265746,-51.435282,-45.653790,-41.130827,-39.767885,-42.642970,-52.104086,-38.308417,-35.535904,-40.858971,-49.806838,-43.723890,-56.350785,-46.518074,-46.914324,-47.323484,-41.278152,-39.550909,-42.660004,0,Fileset 1: TS pulse compressed wideband pings T2
254.500,-46.131031,-52.069099,-49.773435,-59.721355,-57.787364,-51.955486,-43.774746,-42.142310,-40.734338,-45.052225,-49.744618,-53.950502,-49.731111,-53.896204,-47.109581,-42.585255,-39.842149,-44.683651,-48.523163,-36.721729,-37.416451,-42.898593,-50.346874,-45.010271,-54.337572,-47.627397,-44.407245,-44.141871,-40.522908,-42.253634,-40.728710,0,Fileset 1: TS pulse compressed wideband pings T2
255.000,-47.199223,-50.995007,-50.497865,-57.791482,-57.119898,-51.735351,-43.426015,-41.317676,-40.687638,-44.943501,-47.902751,-54.934618,-50.755629,-53.451097,-50.356514,-44.234452,-40.095903,-45.893064,-46.721421,-35.959134,-40.276645,-45.718984,-50.362778,-47.554716,-53.357886,-47.836950,-43.084493,-42.619506,-40.809663,-45.098928,-39.977711,0,Fileset 1: TS pulse compressed wideband pings T2
255.500,-49.046213,-50.156252,-48.605200,-54.817761,-56.559346,-51.459503,-43.573128,-39.999442,-40.968976,-45.182041,-46.534591,-56.493701,-51.895763,-50.818176,-56.237275,-45.156486,-40.421162,-44.423665,-46.361030,-35.758836,-41.912743,-47.879591,-49.973620,-50.665645,-53.690219,-47.040280,-43.014431,-42.067416,-42.212614,-45.800831,-40.238494,0,Fileset 1: TS pulse compressed wideband pings T2
256.000,-50.744091,-49.891133,-46.532826,-52.294288,-56.676779,-51.230711,-44.597247,-38.843272,-41.722799,-46.071308,-45.889523,-57.856464,-53.153915,-48.855539,-52.898089,-45.872663,-41.111224,-42.636778,-47.504233,-36.353599,-40.347487,-47.973519,-49.890762,-51.704550,-56.304330,-46.214527,-44.524819,-42.355626,-45.642499,-43.720363,-41.684129,0,Fileset 1: TS pulse compressed wideband pings T2
256.500,-49.698707,-49.887395,-44.861131,-50.425451,-57.373446,-50.713235,-46.325515,-38.019356,-42.406809,-47.554396,-45.626924,-56.835839,-53.688181,-47.980747,-47.685759,-46.775905,-42.029697,-41.702716,-49.957443,-37.573543,-38.059670,-47.017547,-50.301875,-49.736813,-63.171632,-45.711002,-47.544079,-42.839030,-53.422263,-41.428154,-43.097947,0,Fileset 1: TS pulse compressed wideband pings T2
257.000,-47.324037,-49.887749,-43.778087,-49.271961,-58.426672,-49.947608,-48.194866,-37.756910,-42.612338,-49.877251,-45.547529,-55.087816,-52.734442,-48.443981,-45.461389,-47.222102,-43.208643,-41.931282,-53.242484,-39.409989,-36.638650,-46.713834,-51.423470,-48.256493,-59.602088,-45.871369,-49.574322,-42.962901,-57.049668,-40.175180,-41.973676,0,Fileset 1: TS pulse compressed wideband pings T2
257.500,-45.925984,-49.710840,-43.579598,-48.895241,-59.298210,-49.306738,-48.535513,-38.322120,-42.667599,-53.280261,-45.581255,-54.512385,-51.176184,-50.803550,-45.749185,-45.705687,-44.337404,-43.646980,-53.814656,-41.663048,-36.453309,-47.980730,-53.328691,-48.423359,-53.010606,-47.090452,-46.595203,-42.722001,-48.300041,-40.378236,-39.554547,0,Fileset 1: TS pulse compressed wideband pings T2
258.000,-45.851742,-49.060771,-44.125145,-48.799830,-59.095786,-48.795214,-47.174621,-39.424071,-43.009848,-55.714546,-45.374050,-55.082105,-49.965287,-54.804149,-48.358143,-43.349589,-44.016755,-46.554775,-51.533152,-43.213964,-37.349922,-51.356567,-55.050199,-50.097641,-50.402525,-49.122477,-43.858567,-42.464213,-45.650592,-42.002673,-37.842732,0,Fileset 1: TS pulse compressed wideband pings T2
258.500,-48.151615,-48.840622,-45.854042,-49.182711,-58.608547,-49.118150,-46.628579,-41.338218,-44.634312,-54.624905,-45.577044,-57.313001,-50.088932,-55.408167,-51.720045,-42.541839,-42.891141,-49.431593,-50.684786,-44.292887,-40.250143,-58.030772,-55.588562,-54.288988,-50.945833,-51.323953,-43.308662,-43.412682,-46.238449,-45.856840,-37.881657,0,Fileset 1: TS pulse compressed wideband pings T2
259.000,-54.275211,-48.974453,-47.238117,-49.391169,-57.989417,-49.865090,-47.142961,-43.227455,-46.741336,-52.708605,-45.944862,-61.401304,-51.178587,-52.556067,-48.932449,-43.297610,-41.764485,-48.959618,-51.175070,-45.247823,-46.160969,-55.141452,-54.400343,-64.026429,-54.127656,-50.869225,-44.112782,-45.525068,-49.693557,-48.832072,-39.410516,0,Fileset 1: TS pulse compressed wideband pings T2
259.500,-65.866648,-49.494273,-46.252460,-49.408524,-57.559496,-50.732135,-48.586024,-44.901649,-46.907398,-51.654415,-46.452396,-71.124596,-53.175012,-51.547415,-46.224415,-45.213001,-41.119696,-47.707415,-52.736221,-46.481069,-50.873388,-50.316308,-53.174419,-58.403940,-58.223393,-49.157803,-45.715030,-48.909352,-59.937447,-45.766512,-42.722079,0,Fileset 1: TS pulse compressed wideband pings T2
260.000,-51.382862,-50.391886,-44.171018,-49.534513,-57.655264,-51.273920,-50.440757,-46.941187,-44.659881,-51.501856,-47.014116,-69.056915,-56.203824,-52.526633,-45.279478,-46.119521,-41.200718,-47.473677,-56.132194,-47.479892,-42.650239,-47.891164,-52.931945,-51.476943,-55.562091,-48.244747,-47.851929,-53.664061,-56.884726,-43.322086,-48.132331,0,Fileset 1: TS pulse compressed wideband pings T2
