Depth,12.1026564920,12.1044106875,12.1186300162,12.1275077835,12.1299263127,12.1229615901,12.1252337089,12.1494665435,12.1487186765,12.1563713206,12.1005910495,12.0832240311,12.0164944697,12.0810639178,11.9910366759,12.0591262905,12.0432950016,12.0436868379,11.4035312068,11.4286304926,11.4494264154,11.5931003522,11.6232282398,11.6335588498,11.6691427371,11.7091586348,11.7285477566,11.7443097625,11.7808239097,11.8019672493,11.8247239301,11.8524661856,11.8859105948,11.9850543784,11.9736389797,11.7316456996,11.8123251647,11.9062676551,11.8542639250,11.9334341371,11.9462578567,12.0015727878,12.1057055406,12.0876533259,12.0307957819,12.0291751092,12.0653265156,12.1135353120,12.1470274432,12.1803084603,12.2005003449,12.1481346563,12.1495062700,12.1500142254,12.2657069881,12.2774624359,12.2405356225,12.2527646413,12.2535209125,12.3110146737,12.3107870212,12.3125683945,12.3141561607,12.2532947622,12.3191471603,12.3579096626,12.3934069835,12.3802376548,12.4499999387,12.3349319277,12.3239023834,12.3115222752,12.2977618314,12.3073558649,12.3431155458,12.3225395326,12.4157136679,12.4091486987,12.2487638919,12.2520375755,12.1762032090,12.1845912086,12.1769861588,12.2683396032,12.2935871910,12.1953559918,12.2679431373,12.2680673972,12.2688354403,12.2535545006,12.2084836876,12.2096825456,12.1848420482,12.1638434455,12.1613559984,12.1599533036,12.1724270312,12.1612847475,12.1968407333,12.1937370859,12.1832601298,12.1383083705,12.1609336622,12.0903709065,12.0788891809,12.1501151612,12.1757956091,12.2237892719,12.2478663512,12.2488946598,12.1795622446,12.1866629729,12.2663947958,12.3046965329,12.3101595519,12.2841718001,12.2754125502,12.3145298157,12.3293832028,12.3303656299,12.2703507589,12.3224400161,12.2919199355,12.3419569815,12.3394832937,12.3456673240,12.3585799038,12.3374618739,12.3802819392,12.4208739810,12.4382746546,12.4283359498,12.4481937708,12.4539597603,12.5027880520,12.4946143553,12.3027317403,12.4662407916,12.4451045776,12.4473186303,12.4332177034,12.4399821721,11.9979498452,11.9850798678,11.9718115032,12.0656844834,12.0686303396,12.0607637530,12.0270382753,12.0108053666,12.0072030965,12.0765372040,12.1535900217,12.1909987777,12.3512900071,12.4201863147,12.3674869239,12.3679233622,12.3780954573,
Region_name,"Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7",
58.500,-51.730601,-51.930157,-61.005719,-58.882855,-50.995253,-45.167229,-50.532228,-48.563082,-50.438763,-55.299426,-46.844185,-48.505891,-52.385694,-49.526030,-60.532033,-47.284127,-49.018751,-48.124402,-42.139762,-50.031139,-40.163964,-31.245533,-41.073014,-34.457137,-42.876170,-53.349714,-48.104359,-48.080289,-31.474660,-32.351012,-32.719818,-37.742560,-44.888182,-48.739295,-40.240782,-44.965896,-42.054922,-39.449958,-40.432119,-47.767970,-47.158652,-43.748400,-40.674868,-35.806254,-40.760089,-40.973082,-42.875285,-29.669600,-33.487180,-38.280383,-56.038375,-60.989256,-39.423831,-51.137098,-53.225639,-47.451129,-45.751633,-56.106010,-45.934214,-52.795429,-51.838040,-61.193667,-46.128273,-49.216008,-45.415882,-51.038711,-56.000385,-50.951921,-56.932510,-48.501694,-46.873623,-45.860021,-46.559310,-53.716048,-63.329132,-59.193183,-48.857089,-50.184851,-50.208045,-43.690903,-57.035777,-49.940079,-50.126332,-61.320472,-51.188544,-54.335728,-53.813658,-54.194100,-63.352710,-54.069311,-48.542343,-48.892016,-61.979808,-62.011823,-47.813208,-46.209486,-52.197818,-50.764582,-55.349426,-55.821013,-51.068961,-83.444774,-45.993676,-48.711357,-47.617882,-48.697443,-60.120606,-46.364208,-44.669249,-48.079016,-53.991909,-59.660181,-55.556692,-64.782052,-49.537028,-52.592223,-52.673540,-49.005617,-49.233713,-54.688209,-54.115328,-50.066354,-56.801131,-49.197928,-46.121518,-48.502992,-58.121179,-58.441817,-51.935654,-50.870388,-50.758367,-48.066630,-52.122435,-51.946035,-52.658595,-50.826695,-51.176223,-51.797013,-52.974070,-53.419735,-45.938770,-48.824192,-53.633617,-40.216524,-57.854450,-56.456093,-49.292389,-50.013800,-48.901261,-51.770956,-54.235322,-46.925118,-47.410158,-46.841024,-46.100429,-49.708861,-54.371282,-63.784219,-56.778292,0,Fileset 1: TS pulse compressed wideband pings T1
59.000,-52.684000,-54.950500,-57.328296,-53.495537,-50.701849,-45.013290,-49.424386,-48.208683,-49.722360,-54.081395,-46.566505,-48.535149,-54.145667,-49.116252,-59.405983,-46.917580,-49.031456,-48.260093,-42.093404,-49.449557,-39.979585,-31.153404,-40.477903,-33.782350,-42.618568,-52.381971,-47.229759,-46.969278,-31.132352,-32.110095,-32.875310,-37.042458,-45.694196,-48.919191,-40.154607,-44.306682,-41.526412,-39.490709,-40.434664,-47.852049,-46.801152,-44.484945,-42.731188,-34.961512,-41.657396,-40.537478,-43.099869,-29.795119,-33.233475,-38.087094,-57.655587,-55.295129,-39.523671,-53.474263,-46.274346,-52.828562,-44.287698,-53.486453,-46.215636,-52.745763,-50.463985,-60.192062,-46.077746,-49.774126,-47.994735,-50.062654,-57.211972,-51.038189,-60.915514,-48.368647,-46.578003,-46.205815,-45.895342,-52.669071,-59.436133,-58.052164,-48.538933,-49.061406,-51.538185,-43.371653,-57.901106,-49.877116,-49.446415,-61.562530,-49.918256,-56.509044,-56.003999,-53.541129,-74.847141,-53.243533,-48.898531,-48.956682,-56.256156,-59.496585,-48.646431,-46.639786,-50.939988,-50.970697,-54.646570,-54.615502,-49.921321,-67.860463,-45.260435,-48.920552,-47.792733,-47.917659,-57.960772,-45.953835,-44.639782,-48.498822,-55.329669,-58.024448,-54.213194,-61.581691,-50.263403,-54.377039,-52.885546,-47.937524,-48.021019,-54.407497,-53.649960,-50.606075,-58.320542,-49.942736,-46.488529,-48.037375,-60.703052,-55.108596,-53.064631,-51.136497,-52.152218,-49.215526,-52.964778,-52.078425,-54.022392,-51.279994,-51.673836,-53.226276,-53.370403,-54.736216,-45.903086,-47.850538,-50.155183,-39.049857,-58.642038,-54.975003,-48.759463,-50.086506,-49.185461,-52.597195,-55.622443,-46.023520,-46.926737,-46.803137,-49.852286,-49.636361,-54.945522,-65.772444,-55.385345,0,Fileset 1: TS pulse compressed wideband pings T1
59.500,-52.087789,-56.380016,-55.152849,-51.628432,-50.267501,-45.038464,-48.531614,-48.270710,-48.736152,-53.186685,-46.246992,-48.679541,-56.459732,-48.556069,-57.747886,-46.927046,-49.360377,-48.806745,-42.112277,-49.214037,-39.914992,-31.021532,-39.855778,-33.150431,-42.126241,-51.263404,-46.341790,-46.070335,-30.841746,-31.857010,-32.964758,-36.357306,-46.508430,-49.002411,-40.028222,-43.613330,-40.956145,-39.323513,-40.456221,-47.391075,-46.643330,-45.494076,-45.392736,-34.351400,-42.812645,-40.270922,-42.844026,-29.975055,-33.036954,-37.871047,-58.146821,-49.189243,-40.234078,-55.682933,-42.769307,-50.648779,-43.031156,-50.741599,-46.266490,-53.558458,-49.618311,-59.717633,-46.330452,-50.298950,-50.226769,-49.199189,-58.448708,-51.920228,-64.213435,-49.850743,-45.238878,-45.195089,-46.357499,-48.949892,-52.081774,-59.134785,-48.290860,-48.303460,-52.738764,-43.074884,-57.628679,-50.071258,-48.685408,-62.698249,-49.058543,-57.740094,-59.143156,-52.539471,-60.356584,-52.314303,-49.404242,-48.903580,-52.497031,-55.979801,-49.821975,-46.800821,-50.026870,-51.275583,-53.634749,-54.162272,-49.268344,-61.716268,-44.540961,-49.078914,-47.915280,-47.218437,-55.731789,-45.418795,-44.368968,-48.530728,-55.685869,-54.891544,-53.161569,-58.250224,-51.693704,-56.665896,-53.268831,-47.603743,-46.354627,-53.503218,-53.646360,-50.199029,-60.724054,-50.831128,-47.278477,-48.041852,-63.550677,-52.187808,-53.880679,-50.955787,-52.761389,-50.631550,-53.208160,-52.143812,-55.998834,-51.915044,-52.816504,-55.123179,-53.630225,-56.033069,-45.802717,-47.202077,-46.872429,-38.201864,-58.549710,-53.581478,-48.351697,-50.115310,-49.754022,-53.719593,-57.473734,-45.601035,-46.328327,-46.636168,-55.209481,-49.777623,-55.541380,-63.688364,-55.506495,0,Fileset 1: TS pulse compressed wideband pings T1
60.000,-51.259301,-55.080907,-55.483502,-52.230765,-49.739016,-45.013572,-47.758955,-48.693691,-47.911270,-52.329183,-46.034762,-48.946328,-59.090863,-48.005242,-56.232988,-47.128229,-49.902099,-50.174860,-42.191353,-49.212209,-39.974481,-30.874828,-39.249951,-32.593621,-41.541590,-50.151798,-45.577370,-45.446302,-30.611133,-31.577187,-32.998394,-35.738195,-47.276331,-49.169803,-39.857587,-42.949989,-40.428195,-39.067771,-40.516643,-46.642969,-46.812682,-46.687119,-47.852702,-34.048590,-44.395763,-40.262329,-42.326375,-30.230887,-32.933655,-37.670640,-56.106638,-45.855709,-41.701014,-54.781056,-40.732341,-45.015619,-42.041502,-48.731143,-45.758315,-55.375814,-49.286349,-59.963514,-46.896468,-50.517051,-48.254214,-48.715167,-58.966269,-53.141743,-53.513359,-52.682740,-44.147973,-43.861572,-47.856139,-45.975954,-47.966351,-57.827029,-48.347427,-47.868973,-53.687168,-42.806260,-56.706991,-50.073509,-47.881441,-64.152623,-48.556908,-57.511846,-63.326168,-51.623779,-55.764735,-51.063231,-49.692653,-49.014237,-50.124851,-53.321551,-51.524966,-46.598561,-49.335130,-51.831453,-52.758776,-53.579763,-48.741972,-58.278749,-44.093367,-49.323176,-48.043475,-46.544887,-54.041950,-44.766003,-44.108207,-48.275443,-54.428566,-51.674422,-52.331757,-55.576738,-53.656029,-57.829196,-54.045349,-47.646055,-45.263346,-51.471361,-54.182983,-49.055065,-61.632613,-51.821649,-48.151964,-48.341216,-65.738859,-49.894584,-54.161679,-50.708002,-52.790706,-52.300464,-53.317166,-52.398982,-58.469038,-52.641026,-54.850005,-57.751046,-53.581170,-57.435423,-45.671898,-46.798927,-44.067638,-37.824477,-57.353374,-52.499224,-48.128803,-50.238151,-50.274893,-54.381185,-59.436924,-45.697248,-45.954596,-45.960359,-51.454224,-50.076742,-56.424677,-64.902297,-57.432519,0,Fileset 1: TS pulse compressed wideband pings T1
60.500,-50.882025,-54.206659,-58.084899,-54.227639,-49.040308,-44.752113,-46.851702,-49.137184,-47.352636,-51.361886,-45.943926,-49.175813,-61.176519,-47.716778,-55.196241,-47.214850,-50.273258,-52.793084,-42.273574,-49.179234,-40.081153,-30.644055,-38.552985,-32.038662,-40.938592,-48.964597,-44.953742,-44.951946,-30.374924,-31.187223,-32.875725,-35.169627,-47.828236,-49.540715,-39.635575,-42.271804,-39.920737,-38.919107,-40.535388,-45.900605,-47.220986,-48.004799,-47.975521,-34.047722,-46.551846,-40.456629,-41.717078,-30.522530,-32.910157,-37.398008,-52.933043,-43.851559,-43.983594,-51.814924,-39.433844,-41.537627,-41.247968,-47.371790,-44.731361,-57.421332,-49.116170,-60.845820,-47.575454,-50.365368,-45.543675,-48.542874,-57.415778,-53.779926,-48.362580,-52.407013,-43.843960,-43.078978,-49.741781,-43.999645,-45.497514,-53.168817,-48.906872,-47.561430,-54.443624,-42.539866,-55.543283,-49.539550,-47.046365,-63.980474,-48.132023,-56.784582,-69.190713,-50.861042,-53.041548,-49.573132,-49.709354,-49.372761,-48.564530,-51.242885,-53.925638,-46.377645,-48.596207,-52.696857,-51.977447,-52.349639,-48.027676,-55.736947,-43.953237,-49.741484,-48.232829,-45.857134,-52.701570,-44.123518,-44.070283,-48.018157,-52.307451,-49.438577,-51.578788,-53.540789,-55.152503,-56.971792,-55.075780,-47.404558,-45.023642,-49.342427,-55.236402,-48.052070,-58.382298,-52.819742,-48.706400,-48.522807,-64.467547,-48.144064,-54.131539,-50.640944,-52.806249,-54.298764,-53.424403,-52.707021,-60.901448,-53.265791,-58.081570,-61.134995,-53.269167,-58.870976,-45.502053,-46.399472,-41.762400,-37.935727,-55.296782,-51.610521,-47.997163,-50.503898,-50.359722,-54.046500,-61.344291,-46.023910,-46.019120,-44.864961,-46.456455,-50.528209,-57.500427,-70.710485,-61.371165,0,Fileset 1: TS pulse compressed wideband pings T1
61.000,-50.732760,-54.605789,-63.599694,-52.671976,-48.192211,-44.488352,-45.849148,-49.414139,-47.005160,-50.438400,-45.985523,-49.324909,-61.719477,-47.888149,-54.698754,-47.180159,-50.336923,-57.547001,-42.469625,-48.988252,-40.295000,-30.378690,-37.794220,-31.550974,-40.459964,-47.718680,-44.585718,-44.512037,-30.214380,-30.774291,-32.613961,-34.753352,-48.096645,-50.307672,-39.525180,-41.654538,-39.508717,-39.078759,-40.556419,-45.427470,-47.802370,-49.670723,-46.176429,-34.433235,-49.432439,-40.861817,-41.244736,-30.943026,-33.087770,-37.102282,-49.494401,-42.659144,-47.524098,-49.271443,-38.571755,-39.359324,-40.680044,-46.574828,-43.670948,-57.372299,-48.735231,-61.636600,-48.271999,-50.177832,-44.177740,-48.587381,-55.062908,-53.436273,-45.676655,-48.374125,-44.479629,-43.168738,-49.933344,-42.751991,-44.091891,-49.466638,-50.130662,-47.360193,-55.147938,-42.397258,-54.318415,-48.887446,-46.316979,-62.114154,-47.651117,-56.164975,-77.058531,-50.254531,-50.922477,-48.145313,-49.890121,-49.991443,-47.444740,-49.455337,-57.299737,-46.622837,-47.829193,-54.002928,-51.214326,-50.985325,-47.255547,-53.657515,-44.134176,-50.504571,-48.661466,-45.297600,-51.545418,-43.726036,-44.438815,-48.065874,-50.148802,-48.242280,-50.741214,-51.843655,-55.365178,-55.985320,-55.849761,-46.718039,-45.687772,-47.900055,-56.777580,-47.640721,-54.976293,-53.711179,-49.103276,-48.423661,-61.368700,-46.891237,-54.160377,-50.851654,-52.937467,-57.172112,-53.155474,-52.775435,-62.231372,-53.784927,-63.603525,-64.777148,-53.037523,-59.836813,-45.417876,-45.937249,-40.006248,-38.620620,-53.172955,-50.814739,-47.937202,-50.981373,-50.083101,-53.283087,-63.750021,-46.242036,-46.708832,-43.889811,-43.460594,-51.286463,-59.311428,-66.693172,-65.392078,0,Fileset 1: TS pulse compressed wideband pings T1
61.500,-50.110652,-54.272646,-58.695412,-48.428664,-47.234636,-44.462834,-44.874829,-49.475114,-46.654935,-49.644116,-46.026904,-49.340425,-60.884680,-48.413125,-54.567230,-47.129168,-50.248124,-66.356328,-42.818612,-48.506390,-40.595886,-30.060812,-36.990042,-31.140193,-40.119168,-46.420832,-44.488044,-44.013442,-30.141976,-30.379200,-32.192689,-34.487699,-47.965866,-51.544678,-39.589996,-41.108561,-39.178258,-39.465209,-40.567105,-45.231598,-48.366311,-51.807397,-44.406901,-35.181264,-52.065475,-41.373927,-40.985683,-31.494530,-33.490475,-36.793441,-46.140856,-41.974816,-53.576226,-47.356675,-37.922839,-37.938182,-40.288857,-46.192521,-42.867039,-55.003063,-47.825959,-60.811062,-48.845889,-50.206472,-44.049767,-48.631522,-53.201847,-52.526076,-44.342138,-45.114353,-45.948411,-44.135154,-47.372440,-41.982844,-43.416564,-46.953698,-51.816576,-47.266966,-55.460487,-42.404590,-53.059234,-48.552571,-45.713127,-60.309892,-47.044038,-55.493810,-65.398916,-49.689553,-49.052590,-46.919800,-50.521779,-50.774216,-46.464640,-47.828744,-61.701528,-47.484347,-47.121655,-55.682746,-50.418116,-49.984076,-46.622025,-51.933382,-44.464461,-51.623270,-49.388481,-44.911993,-50.450459,-43.609543,-45.145793,-48.468313,-48.196680,-47.760225,-49.737945,-50.259134,-55.012676,-55.811897,-55.881097,-45.918826,-47.051699,-47.169545,-58.293157,-47.784838,-52.607084,-54.209355,-49.716002,-48.121277,-58.707202,-46.017025,-54.220554,-51.087750,-52.677296,-62.239674,-52.048813,-52.259616,-61.527007,-54.225678,-68.786872,-67.311861,-53.084224,-59.354989,-45.445005,-45.405149,-38.741485,-39.852973,-51.410704,-49.965997,-47.828138,-51.547644,-49.651326,-52.717442,-66.715238,-46.070685,-47.978263,-43.325584,-41.648691,-52.325541,-63.098680,-60.168727,-62.794329,0,Fileset 1: TS pulse compressed wideband pings T1
62.000,-48.834059,-51.225605,-51.610994,-45.250040,-46.301572,-44.790187,-44.051704,-49.426576,-46.137598,-49.000682,-45.937119,-49.233016,-59.579995,-49.032935,-54.627899,-47.196383,-50.271902,-64.917811,-43.313020,-47.715283,-40.929974,-29.679458,-36.187350,-30.806940,-39.887821,-45.138106,-44.637663,-43.420894,-30.146136,-30.026316,-31.638169,-34.332017,-47.428889,-53.327633,-39.824936,-40.636596,-38.906798,-39.849052,-40.566194,-45.205518,-48.711487,-54.064498,-43.224229,-36.251277,-51.679025,-41.875734,-40.937658,-32.142313,-34.096794,-36.481220,-43.211875,-41.623081,-58.461809,-45.857743,-37.353932,-36.983961,-40.017879,-46.094167,-42.390285,-52.330318,-46.496487,-58.947324,-49.104026,-50.562468,-44.879097,-48.485649,-51.917303,-51.537181,-43.831941,-42.878682,-47.778868,-45.904774,-44.339939,-41.574020,-43.280549,-45.246432,-53.405942,-47.322815,-54.814617,-42.539988,-51.830414,-48.676201,-45.208197,-59.217352,-46.372675,-54.553660,-59.413204,-49.072969,-47.456489,-45.947209,-51.684846,-51.678957,-45.542627,-46.412034,-66.492282,-48.878600,-46.559995,-57.459125,-49.658438,-49.488092,-46.244337,-50.554410,-44.735665,-52.955396,-50.421361,-44.681845,-49.419180,-43.676966,-45.978814,-49.112214,-46.503806,-47.596011,-48.721890,-48.883166,-55.009403,-56.503641,-55.539067,-45.370482,-48.617337,-46.942903,-58.841053,-48.276937,-51.088715,-54.299581,-50.799952,-47.835807,-56.664240,-45.415993,-54.033001,-50.933162,-51.584527,-76.861180,-50.419920,-51.217028,-59.903240,-54.667787,-61.258628,-69.408813,-53.437808,-57.653342,-45.564523,-44.898329,-37.886122,-41.585559,-50.103538,-49.001253,-47.584218,-52.031783,-49.236026,-52.601209,-67.331571,-45.666114,-49.582601,-43.230938,-40.614915,-53.445127,-67.532136,-56.513783,-59.410020,0,Fileset 1: TS pulse compressed wideband pings T1
62.500,-47.442029,-47.776683,-47.062299,-43.187776,-45.613939,-45.538936,-43.500094,-49.459814,-45.481170,-48.518604,-45.729794,-49.125006,-58.318898,-49.575250,-54.858580,-47.537215,-50.614631,-60.151653,-43.977359,-46.794046,-41.295769,-29.316504,-35.504790,-30.615601,-39.799324,-44.027413,-45.065570,-42.844196,-30.272738,-29.792586,-31.083969,-34.308622,-46.690876,-55.920186,-40.250029,-40.309983,-38.754270,-40.089362,-40.636041,-45.287726,-48.796413,-55.119043,-42.705538,-37.711084,-49.390596,-42.355389,-41.123904,-32.908109,-34.935367,-36.236663,-40.908867,-41.584606,-50.634662,-44.706301,-36.863058,-36.412410,-39.890253,-46.257016,-42.279362,-50.018638,-45.162928,-57.582789,-48.944102,-51.346331,-46.441290,-48.137308,-51.050151,-50.745546,-43.940300,-41.378224,-48.458828,-48.108553,-41.910621,-41.586229,-43.671979,-44.172092,-54.439957,-47.637197,-53.347296,-42.830835,-50.787744,-49.272536,-44.839190,-58.976707,-45.824895,-53.442832,-55.994405,-48.459024,-46.285224,-45.309549,-53.405819,-52.732887,-44.823861,-45.365012,-67.988878,-50.601937,-46.244692,-59.039597,-49.105711,-49.505053,-46.196196,-49.577897,-44.917745,-54.206851,-51.821414,-44.628196,-48.582893,-43.823491,-46.769593,-49.802504,-45.147257,-47.502563,-47.977213,-47.941906,-55.709095,-57.822532,-55.477087,-45.299510,-49.685973,-47.057594,-58.305886,-48.899777,-50.267144,-54.266444,-52.507642,-47.797893,-55.115552,-45.084210,-53.438430,-50.287244,-50.037594,-63.725286,-48.924282,-50.094379,-58.625658,-55.253336,-56.395229,-74.556751,-54.063132,-55.814639,-45.805808,-44.598292,-37.430023,-43.865822,-49.289426,-48.020948,-47.305758,-52.423441,-49.003288,-53.018713,-64.769549,-45.462284,-51.139715,-43.639980,-40.252838,-54.442121,-60.362042,-54.167593,-56.796915,0,Fileset 1: TS pulse compressed wideband pings T1
63.000,-46.253155,-45.048732,-43.814542,-41.804450,-45.221144,-46.573712,-43.138451,-49.577408,-44.706789,-47.999017,-45.377721,-49.015364,-57.159882,-49.935960,-55.202759,-48.120115,-51.232150,-58.691128,-44.688738,-45.824734,-41.564542,-28.939589,-34.912675,-30.498413,-39.764872,-43.084344,-45.675733,-42.282374,-30.437589,-29.612679,-30.534251,-34.326037,-45.862598,-59.866654,-40.743142,-40.072122,-38.666333,-40.089130,-40.731254,-45.329905,-48.607117,-54.151673,-42.770374,-39.589545,-47.357484,-42.723281,-41.421660,-33.690600,-35.912075,-35.996026,-39.133517,-41.773141,-46.117183,-43.774166,-36.343903,-36.100621,-39.817702,-46.591021,-42.422345,-48.014686,-44.010882,-57.096167,-48.359192,-52.522669,-48.287503,-47.561436,-50.407938,-50.155260,-44.497657,-40.343501,-46.600928,-48.640365,-40.086947,-42.038019,-44.565678,-43.562835,-54.991380,-48.172690,-51.635922,-43.182450,-49.938744,-50.119403,-44.520050,-59.580956,-45.433100,-52.272510,-53.943987,-47.844368,-45.499960,-44.949148,-55.494675,-53.673147,-44.338398,-44.685349,-63.810996,-52.192944,-46.092183,-60.378522,-48.761272,-49.819410,-46.332208,-48.916617,-45.016560,-54.795351,-53.536495,-44.643616,-47.936546,-43.825004,-47.363210,-50.120071,-44.059376,-47.329496,-47.606312,-47.405310,-57.126878,-58.550090,-55.872917,-45.683985,-49.926462,-47.287978,-57.458814,-49.335389,-49.900761,-54.030593,-54.752618,-48.009349,-53.855153,-44.921524,-52.433395,-49.333651,-48.539158,-57.415243,-47.789443,-49.141267,-57.980769,-55.955319,-53.333044,-78.926256,-54.711689,-54.231935,-46.062778,-44.509265,-37.255758,-46.667963,-48.857671,-47.044784,-47.050670,-52.744857,-48.915803,-53.775431,-62.375063,-45.646404,-52.199768,-44.455869,-40.455733,-55.075959,-54.837790,-52.366618,-54.284660,0,Fileset 1: TS pulse compressed wideband pings T1
63.500,-45.396203,-43.053100,-41.413201,-40.888052,-45.210026,-47.748980,-42.912576,-49.797281,-43.976546,-47.315248,-44.982405,-48.969280,-56.177581,-50.306041,-55.777255,-48.937738,-52.108067,-59.129597,-45.402464,-44.919788,-41.711904,-28.594076,-34.438816,-30.469008,-39.790625,-42.335354,-46.470693,-41.783144,-30.644055,-29.490639,-30.046476,-34.400171,-45.062220,-67.928083,-41.285071,-39.950539,-38.682255,-40.010070,-40.878824,-45.355101,-48.286063,-52.532896,-43.510038,-42.131913,-45.879208,-43.001195,-41.786828,-34.487373,-37.047966,-35.772666,-37.800286,-42.217074,-43.376920,-43.006490,-35.772336,-36.080004,-39.817008,-47.182477,-42.774192,-46.266616,-43.161028,-57.340007,-47.590393,-54.144328,-50.022628,-46.868901,-50.046612,-49.830560,-45.548232,-39.741909,-43.752156,-46.081679,-38.854288,-43.134379,-46.183374,-43.428251,-55.542117,-48.949908,-50.154275,-43.611497,-49.335846,-50.953124,-44.246446,-61.236594,-45.255018,-51.209610,-52.827998,-47.329554,-45.083164,-44.891404,-57.712494,-54.069734,-44.142239,-44.417130,-59.086869,-53.510764,-46.056157,-62.074093,-48.646065,-50.232049,-46.522562,-48.552940,-45.210424,-54.500933,-55.652053,-44.709928,-47.530344,-43.652354,-47.915292,-49.911979,-43.246595,-47.222304,-47.746608,-47.199041,-59.517898,-57.048817,-56.664401,-46.553334,-49.987528,-47.627746,-56.955544,-49.564266,-49.809937,-53.295501,-57.341218,-48.475588,-52.830960,-44.934561,-51.263316,-48.402790,-47.404214,-54.143600,-47.104012,-48.506094,-58.030265,-56.788234,-51.306888,-67.442663,-55.209954,-52.971377,-46.314850,-44.654701,-37.366677,-50.033165,-48.792320,-46.176265,-46.963422,-53.230662,-48.934419,-54.528093,-60.623149,-46.328240,-52.973078,-45.707127,-41.299973,-55.168973,-51.297655,-50.833205,-51.866137,0,Fileset 1: TS pulse compressed wideband pings T1
64.000,-44.844980,-41.664288,-39.693259,-40.348650,-45.606149,-48.743977,-42.701946,-50.045089,-43.400998,-46.416081,-44.613012,-49.002853,-55.441819,-50.913337,-56.776199,-49.867910,-53.112304,-61.301518,-46.040278,-44.103197,-41.732543,-28.277510,-34.060804,-30.513834,-39.874323,-41.732918,-47.455034,-41.308260,-30.874687,-29.386140,-29.610405,-34.547228,-44.275133,-69.703853,-41.892255,-39.944509,-38.822604,-40.044153,-41.060816,-45.470843,-47.856453,-51.073067,-45.107595,-45.533248,-44.768812,-43.164032,-42.131698,-35.285689,-38.404052,-35.533257,-36.773761,-42.874878,-41.589638,-42.263284,-35.106290,-36.423613,-39.907636,-48.233640,-43.177562,-44.674155,-42.634401,-57.183139,-46.774971,-56.045126,-51.807066,-46.132035,-50.008259,-49.886418,-47.238636,-39.644997,-41.154242,-42.856303,-38.249261,-45.234722,-49.046131,-43.827688,-56.306692,-49.908264,-49.069613,-44.154432,-48.951859,-51.406800,-43.986030,-64.129953,-45.255767,-50.337979,-52.364576,-46.968986,-44.929182,-45.128292,-59.552641,-53.588614,-44.188998,-44.538247,-55.356534,-55.109822,-46.022456,-64.567690,-48.666614,-50.501740,-46.595208,-48.416111,-45.655294,-53.564235,-58.330727,-44.774312,-47.360537,-43.398188,-48.714335,-49.419051,-42.680907,-47.348899,-48.487743,-47.134378,-63.968534,-54.173529,-57.186231,-47.887393,-50.572133,-48.230055,-57.104002,-49.818429,-49.696817,-51.935754,-59.487977,-49.076846,-52.016242,-45.111493,-50.095932,-47.632557,-46.704371,-52.303221,-46.837018,-48.165833,-58.753578,-57.705408,-50.039395,-61.892917,-55.483600,-51.959890,-46.533168,-44.957816,-37.789989,-53.271242,-49.056411,-45.476822,-47.114828,-54.143874,-48.926016,-54.663117,-58.893298,-47.399434,-54.195117,-47.441415,-42.921932,-54.209468,-48.915359,-49.527497,-49.796348,0,Fileset 1: TS pulse compressed wideband pings T1
