Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,Variable_index,Variable_name
248.000,-32.973247,-51.009040,-34.065516,-53.796125,-43.441989,-36.694864,-50.315363,-44.497288,-41.858235,-51.319842,-52.478735,-65.742061,-42.632025,-42.029514,-48.235894,-54.361951,-48.300069,-71.460287,-53.564979,-53.852123,-49.039450,-45.142896,-28.136211,-35.435513,-40.886649,-51.837705,-57.547799,-44.000217,-52.264997,-41.635402,-26.440850,-34.694002,-46.682334,-44.438682,-41.059044,-51.675363,-49.737938,-47.173154,-38.753983,-42.086607,-44.110805,-42.985436,-36.624423,-39.412274,-47.504874,-41.265137,-37.371500,-52.198254,-40.616551,-36.498709,-36.822950,-44.335792,-42.939622,-53.896417,-30.081277,-36.650924,-54.986573,-56.129390,-43.890518,-49.956412,-49.321123,-41.229175,-47.443419,-53.708962,-42.273086,-47.955720,-45.006635,-40.602055,-43.534569,-42.623999,-41.333785,-44.475519,-45.522871,-46.682461,-45.878682,-45.461834,-40.257560,-54.714982,-46.585620,-41.579377,-54.663136,-58.184020,-45.841440,-52.276592,-39.905184,-57.917660,-58.633321,-57.301367,-55.327781,-59.025883,-48.867369,-61.010755,-54.128732,-53.652343,-48.121148,-57.389481,-62.097404,-49.965784,-55.130170,-53.585795,-70.005058,-51.634097,-66.918758,-49.838458,-67.861151,-54.460286,-59.648346,-52.403776,-50.368033,-51.294493,-44.228995,-66.000915,-54.736103,-67.100333,-51.847896,-51.583058,-52.344077,-54.309755,-47.125932,-79.131789,-53.091582,-58.709186,-53.676391,-47.461870,-46.018262,-55.973670,-55.320891,-52.943475,-46.494378,-47.857339,-40.330286,-45.706625,-49.125719,-56.178399,-47.231224,-44.246622,-47.207560,-42.489550,-43.041928,-37.711579,-42.883054,-42.758949,-60.061443,-51.552656,-61.001844,-49.899633,-49.884164,-48.068193,-51.351035,-41.679246,-56.798980,-62.158337,-54.434248,-53.876655,-48.033405,-44.333290,-48.024259,-43.205444,-45.209735,0,Fileset 1: TS pulse compressed wideband pings T2
248.500,-32.553876,-49.010980,-35.056628,-55.208173,-41.331129,-34.722320,-48.521222,-37.113903,-42.529935,-46.175122,-53.053409,-60.114488,-42.122460,-41.373494,-47.856841,-52.418327,-49.574456,-57.010951,-52.953922,-50.749749,-50.100472,-41.949084,-29.137963,-35.537444,-40.950336,-53.292533,-55.982374,-43.771944,-40.900700,-38.723725,-27.488248,-34.833024,-45.996818,-43.147727,-39.241308,-49.808665,-51.701206,-46.413291,-39.664362,-43.180337,-44.201111,-41.348399,-36.799224,-39.307562,-44.947584,-39.271539,-37.593845,-45.464872,-38.907083,-37.800828,-38.279072,-43.467068,-41.180841,-47.833835,-27.853434,-36.452790,-58.963437,-51.913047,-39.805351,-54.402728,-51.845164,-38.314862,-44.658807,-52.782923,-45.328330,-42.896229,-46.073040,-44.730173,-42.888332,-41.948015,-41.179530,-42.452291,-42.604996,-45.921769,-43.948582,-45.650618,-38.885752,-52.108031,-46.949841,-39.928070,-53.929754,-57.867993,-44.012616,-51.066790,-38.860047,-55.897965,-55.265275,-53.171512,-59.104634,-56.622182,-48.461025,-61.064375,-55.110965,-51.903010,-50.831216,-53.520942,-62.379453,-51.431231,-53.454768,-55.305670,-59.397847,-54.644625,-66.118916,-51.327659,-74.887299,-54.255922,-53.184374,-50.331341,-50.592040,-47.796980,-44.659747,-61.502648,-54.707272,-74.197102,-47.716560,-49.709284,-52.870895,-54.819425,-46.399605,-62.440270,-58.991747,-59.773162,-49.230134,-46.778177,-47.334086,-53.702264,-58.012201,-52.381059,-44.423597,-48.118032,-41.344865,-44.120805,-51.124719,-61.000928,-47.346435,-45.027654,-48.351587,-41.795138,-44.256309,-35.500774,-42.372567,-37.561684,-62.561173,-51.987516,-59.753652,-49.416274,-55.282236,-48.456479,-52.101213,-43.055820,-53.025576,-62.461824,-62.051057,-52.953422,-46.013185,-44.610702,-44.658517,-46.722330,-43.726126,0,Fileset 1: TS pulse compressed wideband pings T2
249.000,-32.210317,-48.714901,-35.256910,-45.352802,-40.439737,-33.610943,-49.921235,-32.862025,-42.053567,-41.044244,-54.044264,-55.797645,-43.830243,-39.544750,-48.442043,-51.095372,-52.455157,-52.492099,-53.328009,-46.969036,-49.874132,-40.757877,-28.425177,-35.895336,-41.029004,-56.212797,-50.840566,-44.526697,-36.177958,-35.264795,-29.118677,-35.497558,-44.979640,-41.907746,-37.992901,-48.112934,-56.246697,-45.392391,-39.405180,-43.291443,-44.344085,-40.574922,-38.442553,-40.064330,-42.156127,-35.964504,-39.091950,-41.719598,-38.132554,-38.409994,-41.139618,-43.014398,-40.011087,-46.061570,-26.726676,-37.269013,-63.449993,-50.674141,-37.275394,-58.189941,-54.663287,-36.327334,-40.888999,-49.910965,-48.762579,-39.418259,-49.003898,-69.913245,-41.719167,-42.112142,-42.336229,-41.221494,-40.790565,-46.891424,-42.872816,-49.082185,-38.394459,-47.832784,-47.251117,-39.110352,-54.404272,-58.149041,-42.593067,-52.420003,-38.816901,-52.655022,-53.608325,-50.667824,-67.891290,-54.087291,-48.876928,-57.348963,-55.697989,-51.076929,-57.224895,-52.691165,-62.067556,-53.032934,-48.619255,-55.909006,-51.636602,-58.643112,-60.358831,-55.069918,-69.296440,-53.492202,-49.259625,-48.487952,-52.250059,-45.490178,-45.384187,-61.239879,-54.730136,-78.115234,-45.513218,-49.569357,-52.810451,-54.634216,-47.100074,-52.950309,-74.083522,-62.163058,-46.506245,-46.634766,-50.105961,-50.464700,-65.321731,-52.054909,-42.803215,-48.122608,-41.389836,-43.213420,-57.054342,-60.985358,-48.255320,-45.291858,-47.854951,-41.640788,-46.077450,-33.844530,-42.772184,-34.726605,-69.329472,-51.233175,-56.426590,-48.221926,-63.889071,-49.500394,-53.781577,-45.985122,-50.016206,-64.455351,-59.519188,-50.418925,-45.242224,-46.378068,-42.086441,-51.929117,-43.299873,0,Fileset 1: TS pulse compressed wideband pings T2
249.500,-32.035256,-47.831917,-34.771609,-42.068982,-41.610215,-33.505398,-57.186787,-30.721089,-40.994223,-38.546353,-52.706752,-54.070649,-50.791881,-37.021024,-49.894444,-51.323173,-57.979520,-51.554920,-54.812292,-45.138111,-48.393275,-41.696239,-26.824639,-36.949891,-41.410757,-55.167745,-47.168923,-45.958989,-34.065876,-33.289406,-30.197450,-37.456560,-44.783411,-41.483203,-38.023760,-46.815869,-57.074357,-44.641901,-37.434528,-42.586779,-44.663352,-41.348918,-42.975343,-41.991272,-40.297011,-33.950598,-43.278835,-40.390446,-39.344267,-38.088530,-44.302808,-43.779890,-39.437437,-46.966587,-27.086382,-39.541426,-59.899310,-53.196173,-36.531180,-58.596095,-56.224709,-36.266935,-38.323081,-47.374021,-50.522638,-38.300774,-51.116902,-44.237194,-40.982659,-43.042349,-45.580938,-41.071736,-40.087583,-45.004461,-43.677522,-47.761190,-39.530040,-45.082487,-48.118502,-39.745831,-53.958355,-60.263559,-42.562998,-56.992881,-40.574180,-50.876438,-55.126587,-50.257368,-61.164417,-53.920877,-50.066597,-53.766211,-54.359938,-52.425304,-84.115005,-54.567879,-62.496932,-51.858040,-47.348396,-53.511103,-49.387669,-56.829077,-55.304176,-59.738231,-66.455796,-52.830866,-47.372934,-47.901824,-54.228079,-44.971766,-44.126337,-60.162844,-55.142748,-59.293728,-45.578768,-51.394239,-51.904442,-54.206301,-49.829932,-48.389582,-59.407979,-72.414657,-45.939372,-46.490169,-57.115373,-48.261370,-58.852007,-51.277787,-42.297288,-48.548079,-41.593154,-43.434752,-68.610893,-56.898645,-50.448353,-45.663012,-47.086403,-42.630547,-48.417516,-33.219768,-44.308913,-34.403830,-75.222620,-49.764340,-53.738678,-46.753107,-69.568429,-48.678406,-54.727009,-51.386547,-48.835986,-64.414691,-50.904887,-48.182427,-45.700244,-48.523636,-40.790729,-47.392421,-44.317504,0,Fileset 1: TS pulse compressed wideband pings T2
250.000,-31.401587,-44.282495,-34.303154,-41.326824,-44.932517,-33.460869,-50.747361,-29.886623,-40.990262,-37.477078,-48.615041,-53.426778,-57.091199,-35.225535,-51.585940,-53.055999,-71.093012,-52.314418,-54.374768,-44.324130,-46.965903,-44.542245,-25.392697,-37.981951,-41.328387,-50.588748,-44.946956,-45.069083,-33.322905,-32.366882,-28.559376,-40.162921,-44.949395,-41.446158,-38.734817,-45.451567,-50.298486,-43.836161,-35.089253,-41.226134,-43.875058,-43.688819,-48.758423,-42.883318,-39.071456,-32.959207,-52.656139,-40.876651,-42.167455,-37.102127,-41.985137,-45.069008,-38.588564,-48.515561,-28.428953,-41.569861,-54.226615,-60.056215,-37.067755,-54.008677,-54.841691,-38.082518,-37.227769,-45.743466,-51.265516,-39.038872,-47.583329,-38.592458,-40.630281,-42.597292,-50.763925,-41.184364,-39.728158,-41.742261,-46.240276,-43.223053,-42.210689,-43.814746,-49.320890,-41.317872,-52.325622,-61.948556,-43.464684,-53.555894,-43.874503,-50.851005,-59.076974,-51.619934,-54.642827,-55.260477,-50.733270,-50.321287,-52.454449,-56.923208,-61.027086,-58.931756,-63.705255,-49.452229,-49.675873,-50.228549,-50.352453,-51.598250,-51.965621,-57.435048,-62.150885,-52.541732,-47.009664,-48.431562,-52.685106,-45.416189,-41.339907,-56.722151,-56.569327,-52.396338,-47.784878,-53.967661,-50.043122,-53.165404,-53.311413,-46.341639,-54.737040,-64.624424,-46.614716,-44.657738,-64.540550,-47.520517,-53.106231,-49.998649,-42.511581,-48.586609,-42.088988,-44.182347,-58.403876,-53.463764,-53.030759,-45.797319,-47.418266,-44.327721,-49.316537,-33.171748,-43.473553,-36.391372,-63.590691,-48.363938,-52.622170,-45.213239,-61.481179,-46.821830,-55.255536,-59.094181,-49.082409,-60.961419,-48.282293,-45.746408,-46.017796,-46.489247,-40.017909,-42.593846,-46.236950,0,Fileset 1: TS pulse compressed wideband pings T2
250.500,-30.837109,-41.555031,-34.970077,-42.625604,-48.064037,-33.147817,-44.739561,-30.493588,-42.034291,-37.981369,-46.053188,-54.003149,-46.513389,-35.065716,-54.091490,-56.174399,-60.826186,-54.209471,-51.755842,-44.444745,-46.809970,-50.647584,-24.966842,-38.666350,-40.889490,-47.645305,-44.168566,-42.741438,-34.021089,-32.704979,-26.498653,-40.508278,-45.662007,-42.003603,-40.263311,-44.660408,-46.390755,-43.402039,-33.756450,-40.216320,-42.157432,-49.182062,-41.937262,-40.870058,-38.632465,-33.114912,-50.959143,-43.586608,-42.569664,-36.593869,-39.113192,-46.472399,-38.248493,-50.835331,-30.720576,-41.517517,-50.591665,-53.949024,-39.202323,-48.354739,-52.906565,-43.247215,-37.984696,-45.430867,-52.960852,-41.641149,-44.691659,-36.565221,-41.172937,-40.454806,-56.592107,-41.499388,-40.074504,-40.731760,-50.327066,-42.762560,-47.787152,-44.329459,-49.780783,-43.301491,-51.606913,-60.534502,-45.378009,-48.144807,-48.261515,-52.836619,-56.039998,-54.780912,-51.899087,-55.206288,-50.903720,-47.482879,-51.575537,-64.382449,-57.485957,-67.029108,-65.777026,-48.848134,-56.518345,-48.026544,-55.313667,-47.663517,-50.701990,-54.021904,-58.078293,-53.336862,-48.654575,-50.502607,-51.248087,-46.325452,-39.632656,-55.471112,-61.313474,-49.640904,-54.263586,-55.493947,-48.344028,-51.769356,-54.753996,-46.438238,-51.020926,-56.654003,-48.365934,-42.488835,-52.531823,-49.053982,-51.459122,-49.304549,-43.554492,-48.122062,-43.194220,-45.652073,-59.074897,-51.251783,-55.317950,-46.107185,-48.052748,-46.716758,-48.866422,-34.006624,-39.746619,-42.340472,-58.567299,-48.230929,-53.548069,-44.187522,-52.126277,-46.790563,-56.497928,-57.001513,-50.995936,-58.441844,-48.918127,-44.774624,-45.440091,-43.889232,-39.686947,-40.293150,-49.425115,0,Fileset 1: TS pulse compressed wideband pings T2
251.000,-30.495994,-40.459597,-36.831737,-45.606371,-43.543302,-31.825654,-42.066964,-32.249696,-40.637249,-40.134627,-45.068667,-56.216209,-44.528680,-36.451533,-54.008418,-55.355071,-52.856034,-55.148422,-49.546977,-45.295208,-47.620289,-57.262100,-25.469461,-38.145354,-40.076322,-46.071888,-44.473641,-41.121212,-36.077296,-34.232017,-25.180274,-37.109196,-46.634804,-42.921851,-42.608956,-44.631253,-44.241506,-43.244255,-33.427626,-39.692148,-40.283935,-55.563696,-37.275728,-38.169479,-38.536762,-34.177070,-45.816538,-45.736860,-37.995302,-36.618749,-37.802026,-47.985121,-38.888172,-52.634647,-32.296807,-40.432887,-48.255629,-49.560953,-42.371636,-45.168255,-52.080098,-47.458803,-40.647621,-44.696354,-53.657970,-44.724907,-43.402523,-36.396275,-42.544154,-38.172364,-57.191285,-41.768597,-41.245077,-42.054783,-51.889850,-46.388052,-64.409863,-46.833583,-48.565375,-43.718629,-51.379551,-59.836106,-47.555290,-45.271249,-49.914986,-56.320272,-51.682034,-55.372475,-51.368209,-53.264902,-50.313575,-45.608982,-51.489859,-55.456963,-54.651195,-69.931481,-65.025350,-50.223740,-51.260356,-46.895869,-71.233547,-45.162668,-50.750188,-51.019498,-55.273554,-54.986211,-52.856123,-53.404057,-51.888415,-46.656546,-39.267178,-57.352075,-64.931948,-49.430597,-61.266844,-54.373757,-47.175502,-50.020879,-53.933431,-48.096681,-47.946849,-53.461227,-50.917462,-41.097832,-48.334595,-53.408115,-52.231416,-48.701556,-44.738718,-47.358184,-44.423605,-46.926755,-73.447011,-50.306248,-56.816859,-46.675297,-46.414009,-48.617204,-48.100485,-35.622705,-36.269987,-48.636466,-55.000475,-49.607724,-56.446131,-43.537024,-47.732544,-48.844498,-56.052753,-53.881456,-54.329913,-56.730152,-52.836679,-46.005417,-44.176261,-42.727359,-39.420523,-39.392366,-53.687071,0,Fileset 1: TS pulse compressed wideband pings T2
251.500,-30.228624,-40.644891,-39.522957,-47.667558,-39.701003,-29.541899,-41.004500,-34.501474,-37.579015,-44.491360,-44.789852,-60.955388,-45.754438,-39.139484,-50.337729,-51.456414,-48.725141,-52.449405,-48.091187,-46.952790,-47.602138,-48.169132,-26.655504,-36.277975,-38.880042,-45.198893,-45.455520,-40.386346,-39.651523,-36.850934,-24.433904,-33.890470,-46.841336,-43.796146,-46.269135,-45.271687,-42.964728,-42.972381,-33.777548,-39.304250,-38.508505,-46.771576,-34.529481,-35.951674,-38.109575,-36.083588,-45.105543,-41.814852,-33.895107,-36.834585,-37.501569,-51.174359,-40.479244,-47.493376,-31.056290,-39.431035,-46.704823,-48.690953,-42.805047,-43.863997,-52.402005,-39.788895,-45.803018,-41.667311,-52.240585,-47.015078,-43.305880,-37.286917,-44.343626,-36.268959,-56.263010,-41.855825,-42.950545,-45.466956,-51.042109,-44.979418,-52.444205,-52.668458,-47.454625,-42.606545,-50.045062,-62.319315,-47.893462,-43.660935,-49.546624,-60.627484,-49.280338,-51.844153,-52.424181,-52.484771,-48.629774,-44.765905,-51.502540,-50.797014,-52.433800,-69.431145,-59.166340,-52.315180,-47.064161,-46.395912,-64.872093,-43.728582,-50.814525,-48.664897,-53.433378,-56.228410,-60.958378,-53.835145,-55.052582,-45.662637,-39.966822,-59.979417,-57.018772,-51.159126,-49.819559,-51.314277,-46.415435,-48.007276,-52.530129,-50.063058,-45.887772,-52.188736,-54.990022,-40.466341,-46.049605,-54.070638,-54.024678,-47.051190,-44.874547,-46.449216,-44.990307,-45.537474,-58.618927,-50.249841,-57.457832,-47.335809,-44.041036,-48.896523,-46.925122,-37.788043,-33.539548,-40.376872,-51.996489,-52.608611,-60.843101,-43.009116,-45.758966,-52.423085,-54.085491,-55.062131,-57.160254,-55.105444,-62.734307,-50.484395,-42.832570,-42.606713,-39.048494,-39.101657,-53.716714,0,Fileset 1: TS pulse compressed wideband pings T2
252.000,-30.463807,-42.341349,-42.661229,-43.111542,-38.063660,-27.626265,-41.784594,-36.672020,-35.867075,-54.040666,-44.844455,-67.306360,-47.953779,-43.630691,-47.698636,-49.112089,-46.875576,-49.139167,-47.606571,-51.109882,-45.572020,-42.246475,-29.143875,-34.190993,-37.890355,-45.173379,-47.347503,-40.878117,-45.725821,-38.898555,-24.637783,-31.852005,-45.481588,-44.661710,-51.470102,-47.220494,-42.687058,-42.782113,-35.271186,-39.277790,-37.270563,-41.925621,-33.194920,-34.568795,-37.457431,-40.298568,-48.533377,-38.146713,-31.110350,-37.623818,-38.302053,-64.241082,-43.248413,-42.395191,-28.882260,-38.904367,-46.136002,-51.364110,-39.659890,-44.475771,-53.561367,-36.041322,-56.176424,-38.545494,-50.245577,-50.010436,-45.079640,-39.434055,-46.361474,-35.152583,-54.568291,-42.404169,-43.797821,-48.354555,-50.925414,-38.341530,-46.725181,-63.134468,-47.714190,-42.154230,-47.874781,-66.632349,-45.930771,-43.203665,-49.680958,-66.891853,-48.033059,-49.180362,-54.678937,-54.424415,-47.225812,-45.676023,-51.509126,-48.471418,-52.003656,-69.482218,-54.211685,-50.792246,-47.004927,-46.652650,-62.402378,-43.653103,-50.250876,-47.865779,-52.908764,-55.361779,-56.082383,-51.975352,-64.398771,-43.933618,-42.342402,-54.372336,-53.048613,-55.126951,-45.653164,-48.553395,-46.447380,-46.478649,-51.918994,-51.081019,-45.409632,-52.423748,-67.970726,-40.899184,-45.141888,-47.873248,-55.096044,-44.955660,-43.731639,-45.616126,-44.887153,-42.579782,-52.482561,-50.984569,-53.761785,-48.437392,-42.803892,-48.656066,-45.621681,-40.785771,-31.887961,-37.261723,-49.846289,-57.665216,-63.027256,-43.101718,-46.065215,-55.235527,-51.750654,-56.816409,-55.144168,-53.846815,-56.758906,-65.581007,-42.125831,-43.625254,-39.414830,-39.514012,-49.339523,0,Fileset 1: TS pulse compressed wideband pings T2
252.500,-31.139977,-44.320640,-43.010214,-38.027325,-38.225282,-26.584506,-44.633615,-37.561355,-35.733013,-48.255186,-44.372735,-63.224095,-44.616318,-49.296272,-46.067363,-48.431931,-46.711576,-46.997968,-47.827237,-55.904613,-43.076739,-38.116003,-33.421092,-32.203416,-37.101000,-45.823380,-49.081259,-42.478408,-42.934443,-34.666311,-25.881397,-30.664945,-42.831361,-44.621690,-45.350905,-51.196662,-43.205702,-42.467328,-38.339434,-39.516269,-36.423504,-38.839176,-32.868085,-33.674336,-36.501772,-45.562663,-56.463478,-35.949338,-29.285258,-39.033761,-39.674662,-53.294627,-46.134191,-38.898878,-27.104374,-38.473848,-45.686300,-54.069851,-36.737662,-46.030764,-54.073308,-34.805818,-49.418256,-36.521721,-47.244845,-43.167774,-50.027724,-42.685302,-47.257694,-34.708739,-51.585813,-43.531245,-41.090914,-45.028793,-50.153199,-34.956978,-44.018339,-51.568338,-48.115599,-42.978775,-45.704548,-56.299132,-43.669964,-43.664499,-47.535756,-57.504014,-47.213130,-47.474969,-54.218935,-58.147006,-47.147166,-49.127676,-51.215654,-46.969683,-53.443524,-59.563240,-50.756794,-46.508362,-51.446504,-47.127879,-55.912294,-44.873011,-48.646190,-48.884405,-53.669069,-52.395544,-50.302772,-50.790929,-58.822536,-42.210301,-47.263855,-49.998161,-50.882113,-57.823387,-43.991308,-47.077684,-47.134262,-45.596449,-53.613241,-51.459421,-46.352582,-53.445864,-57.634635,-42.129936,-45.328961,-44.095349,-55.100240,-43.179831,-41.459146,-44.110119,-43.936400,-40.052299,-50.064686,-51.272406,-47.701352,-49.997918,-42.472435,-48.136926,-44.502198,-42.725068,-31.178098,-36.406598,-48.417347,-56.470002,-59.951221,-43.816463,-49.076957,-51.865576,-48.307652,-47.746597,-51.583633,-52.950130,-52.513374,-51.009574,-42.067992,-45.068749,-41.277610,-40.390490,-46.326960,0,Fileset 1: TS pulse compressed wideband pings T2
253.000,-32.406692,-43.367793,-40.142565,-34.536727,-39.702803,-26.891480,-43.896852,-37.376547,-37.190308,-43.140551,-43.268655,-58.402804,-41.735407,-51.694187,-44.640099,-49.817537,-48.182559,-46.333277,-48.659227,-46.102328,-41.819435,-35.584116,-36.681334,-30.528797,-36.651949,-47.551299,-48.557439,-45.214853,-36.966042,-30.012475,-28.834022,-30.339220,-40.089340,-43.329727,-39.555540,-62.393868,-44.680514,-42.152581,-45.456164,-40.391254,-36.109262,-36.708008,-33.592408,-33.217951,-35.517986,-37.095443,-43.506284,-35.012393,-28.473769,-41.293302,-39.896752,-47.084098,-48.713023,-36.379923,-26.176672,-37.781464,-43.823997,-46.312302,-34.894768,-45.220115,-53.896670,-35.774277,-44.605914,-35.988964,-44.028804,-36.815688,-57.521767,-45.783779,-47.000995,-35.298928,-49.094346,-45.049270,-37.870979,-42.435055,-50.096231,-34.199748,-42.429307,-49.156981,-46.623658,-45.234073,-44.045044,-50.059940,-42.434392,-45.327817,-44.246831,-50.725794,-47.316909,-46.443147,-51.648545,-53.057864,-49.817331,-59.828393,-51.306831,-45.537310,-57.147919,-53.480133,-48.582940,-42.575564,-55.181730,-47.220888,-50.531638,-47.758857,-46.209633,-52.541604,-55.091645,-49.510952,-47.218641,-50.975966,-52.069339,-41.471078,-58.556037,-48.389103,-49.077967,-54.628161,-44.339481,-47.482977,-48.535258,-45.652688,-57.049231,-52.540323,-47.365523,-54.134087,-50.638097,-44.020256,-46.806485,-42.400968,-55.027056,-42.296966,-38.905915,-41.772956,-42.462544,-38.591278,-49.620388,-49.702514,-43.084245,-52.545083,-42.973446,-47.104384,-44.345727,-40.574089,-31.600069,-36.792636,-47.821406,-52.080696,-56.127406,-45.112856,-59.515046,-46.442153,-45.234842,-42.396637,-49.404780,-52.905874,-53.603054,-46.641204,-43.068062,-45.253854,-47.382052,-41.874067,-45.194758,0,Fileset 1: TS pulse compressed wideband pings T2
253.500,-34.764529,-41.473214,-37.983236,-32.847239,-38.691242,-29.361755,-37.555319,-36.646718,-40.318083,-41.602320,-42.249978,-51.817015,-42.420872,-49.043325,-43.733749,-56.142044,-51.355221,-47.337053,-49.729395,-40.733347,-43.071893,-35.265590,-32.078086,-29.615151,-36.929974,-52.158549,-47.438868,-47.880006,-33.807046,-27.353649,-33.944666,-31.411425,-38.103322,-41.888836,-36.637659,-56.042773,-48.112406,-42.171101,-46.368256,-42.687094,-36.876919,-35.912566,-35.857365,-33.661988,-34.899200,-32.131813,-37.817879,-35.779017,-29.194179,-43.905390,-37.341107,-46.412781,-46.066909,-34.541031,-26.752962,-36.733061,-41.116866,-41.764393,-34.539810,-42.961705,-49.599940,-39.496817,-41.692289,-37.583134,-42.097633,-33.816203,-48.314822,-44.770793,-47.364611,-38.052477,-47.521350,-45.383422,-36.497075,-41.950670,-56.383076,-36.695876,-41.907659,-50.581505,-45.381517,-47.630528,-43.250764,-46.569828,-42.919769,-49.215392,-42.947351,-47.718048,-50.066857,-46.656208,-51.310174,-48.546034,-60.334642,-58.215244,-53.337855,-44.180200,-64.936739,-50.296112,-47.876412,-39.429557,-47.323762,-46.719528,-49.343602,-52.605095,-43.917239,-60.945069,-54.092565,-48.233774,-46.003603,-52.534210,-49.321009,-42.873708,-54.460295,-49.136465,-47.318929,-50.579093,-47.478020,-50.586881,-50.963744,-47.110840,-49.416895,-53.192237,-46.097812,-52.693158,-47.990044,-46.676068,-50.033605,-43.043168,-52.721739,-42.745750,-37.184095,-39.614645,-41.256530,-38.714248,-51.211893,-46.779797,-40.500659,-53.938183,-45.729165,-46.558262,-46.339658,-37.815773,-33.776217,-38.571447,-48.474289,-50.392047,-52.524360,-46.325526,-55.932602,-42.799293,-44.193450,-40.294984,-49.337406,-54.707970,-66.560261,-45.109715,-46.491715,-43.900721,-50.914972,-44.689017,-46.468216,0,Fileset 1: TS pulse compressed wideband pings T2
254.000,-38.367198,-41.001426,-37.511250,-32.428591,-35.105271,-33.452286,-33.118015,-35.124285,-43.525063,-41.406913,-41.096993,-47.144770,-44.213550,-46.306400,-44.002389,-59.911370,-52.841337,-49.115555,-48.962484,-37.874706,-48.125063,-37.493789,-28.754802,-29.140333,-37.337749,-59.651264,-47.777868,-45.520189,-32.269208,-26.120630,-31.255628,-33.916343,-36.697605,-40.581324,-35.590510,-47.613390,-55.018478,-41.860770,-37.690661,-46.067602,-38.320458,-36.518537,-39.255962,-34.900345,-34.011842,-29.603491,-34.891873,-37.764752,-31.362326,-44.026716,-34.149412,-50.305900,-38.793701,-32.571141,-28.975734,-35.222289,-38.853040,-39.843055,-35.402568,-42.148498,-42.955188,-42.023729,-38.679429,-41.187341,-41.310876,-32.908440,-45.067606,-42.707461,-48.496139,-42.557088,-44.740145,-43.350663,-37.005669,-42.554733,-53.240973,-44.736540,-42.184523,-47.036098,-46.275309,-47.505714,-42.723546,-44.349434,-44.633376,-55.584367,-44.264330,-47.063078,-58.449342,-48.495757,-53.877149,-46.690958,-53.969354,-53.138054,-58.245617,-42.887693,-65.807873,-48.954889,-48.068968,-36.929040,-45.606917,-45.372570,-52.638552,-51.688500,-42.193716,-69.511283,-51.579911,-48.827730,-45.917190,-53.567703,-48.110290,-47.248516,-53.094423,-49.437468,-45.595874,-47.017067,-54.204937,-55.168708,-53.665748,-49.036171,-44.487851,-52.045883,-44.860444,-49.254402,-47.175838,-48.280399,-53.540901,-46.423243,-50.159580,-43.442424,-36.353151,-37.901791,-40.306410,-40.264166,-53.659546,-43.764653,-39.380920,-49.959802,-54.625834,-47.208822,-51.519969,-36.077411,-37.540618,-42.286642,-49.879883,-50.529828,-49.404273,-45.424654,-48.829223,-41.205594,-45.385142,-40.049213,-51.239700,-55.392467,-54.264001,-43.171694,-56.204497,-42.592353,-40.235248,-49.327333,-50.462572,0,Fileset 1: TS pulse compressed wideband pings T2
