Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,Variable_index,Variable_name
172.500,-37.243872,-47.473789,-46.001443,-41.269470,-47.716384,-63.247063,-62.738477,-48.545365,-55.831782,-52.944370,-56.208977,-52.636555,-59.263017,-59.537237,-51.729632,-46.303599,-52.157739,-59.610978,-45.555826,-46.578119,-64.028748,-39.789456,-51.659947,-47.116255,-43.733235,-47.924901,-56.141864,-39.577697,-48.219904,-28.846282,-50.565998,-48.991672,-43.595689,-43.645494,-45.854328,-58.979670,-54.978772,-42.001826,-51.599441,-50.205430,-47.423370,-45.892034,-31.403531,-39.026008,-47.169952,-40.249073,-55.956286,-44.943432,-39.097479,-55.145844,-42.654707,-45.082010,-38.189257,-42.311159,-31.512912,-49.210019,-49.081961,-44.118127,-50.283223,-43.659059,-47.219570,-54.004019,-53.237594,-52.671232,-50.005068,-53.552957,-43.673173,-66.036985,-51.354035,-54.549457,-49.401990,-56.339726,-47.680568,-65.570510,-51.114929,-55.051116,-43.968383,-55.543395,-54.117898,-50.893598,-61.089368,-52.777545,-72.863729,-55.135283,-44.855982,-58.092653,-59.136172,-62.807150,-50.935601,-46.129961,-57.483388,-57.217930,-57.144787,-49.369009,-58.260674,-63.739667,-53.315044,-49.721906,-61.400743,-51.581098,-70.789373,-48.366785,-53.884460,-60.644614,-52.311441,-56.945880,-57.053875,-54.620634,-44.800227,-46.343304,-46.183117,-50.127879,-48.594734,-48.850446,-49.715913,-57.985771,-49.835241,-49.908429,-50.385322,-56.849332,-52.659278,-56.147609,-55.443996,-67.050576,-56.311506,-66.240411,-65.097085,-47.334615,-47.351337,-53.480460,-50.102822,-48.113938,-55.221987,-52.734046,-52.636300,-47.830091,-52.424296,-52.002376,-50.114486,-48.164663,-42.257671,-47.703708,-54.118846,-44.213400,-47.711690,-54.651608,-53.482996,-49.795522,-49.277852,-56.182509,-58.241700,-48.180521,-57.585721,-56.974319,-62.340791,-51.293905,-53.743291,-43.944050,-47.182585,0,Fileset 1: TS pulse compressed wideband pings T2
173.000,-39.096587,-52.922716,-45.022481,-42.757907,-45.510350,-52.214664,-63.623569,-48.913175,-55.706140,-46.807176,-56.527320,-53.685658,-53.034499,-58.085605,-49.053146,-44.815240,-62.638578,-49.554147,-44.625136,-46.750499,-56.146599,-41.492671,-51.251487,-45.628566,-44.061701,-47.370671,-70.853863,-39.321193,-51.956340,-28.174071,-49.080316,-48.483678,-44.500609,-44.012296,-48.128920,-63.072763,-53.698701,-42.857408,-50.663659,-49.346214,-48.091723,-46.087175,-31.405464,-39.373692,-47.428079,-42.761573,-48.722015,-44.257262,-37.753050,-68.973358,-41.117067,-45.609469,-38.694301,-42.000707,-33.063787,-43.995132,-50.263111,-45.041523,-53.733686,-44.467142,-49.427739,-50.448788,-52.860356,-50.333790,-54.243805,-55.109055,-44.587461,-60.308674,-42.037703,-55.249232,-46.815645,-57.758687,-48.405533,-61.838419,-54.043840,-58.474586,-45.657854,-59.410845,-53.398025,-52.288338,-62.261590,-51.035124,-59.879316,-52.611485,-45.676832,-57.513742,-57.217574,-54.408132,-50.732595,-49.383532,-55.542496,-57.372292,-63.331234,-49.816052,-52.668857,-64.281616,-56.617613,-49.537734,-59.338955,-48.577762,-60.346602,-49.547376,-56.200518,-63.331522,-54.429526,-59.480675,-58.411302,-55.223113,-44.258343,-46.304099,-46.839050,-49.624703,-48.988814,-48.588306,-50.974202,-57.138731,-49.271171,-49.820896,-49.243419,-54.270671,-51.123484,-61.022086,-61.433385,-64.067927,-53.578220,-64.082722,-65.150172,-45.835621,-51.056888,-49.517219,-52.923520,-46.323029,-53.786386,-49.132447,-51.586108,-49.677259,-56.626514,-54.892967,-47.688066,-51.489023,-40.866124,-53.214043,-68.064344,-42.751385,-47.752604,-58.134573,-54.375113,-48.484314,-50.929182,-55.379570,-56.466203,-47.628102,-63.601824,-54.289143,-47.084657,-50.488248,-53.481289,-45.663178,-43.707442,0,Fileset 1: TS pulse compressed wideband pings T2
173.500,-42.669044,-51.294046,-42.529223,-44.866469,-43.773666,-47.911785,-57.224965,-49.160896,-56.572574,-44.356585,-55.758744,-55.928928,-49.860896,-53.868767,-47.924533,-45.625462,-56.481441,-43.441475,-43.963594,-47.769110,-52.466004,-42.816170,-49.076131,-44.213470,-45.510143,-48.259544,-64.350063,-39.623325,-52.819461,-28.152720,-47.040382,-46.925951,-46.574145,-45.051772,-51.882090,-61.442314,-53.030504,-43.757452,-50.017343,-47.580450,-48.494712,-47.061521,-31.945326,-39.908015,-48.420812,-44.724979,-44.948430,-43.101261,-36.364533,-65.760676,-40.419648,-46.586093,-39.719313,-41.707024,-35.370402,-41.022535,-50.070653,-46.415481,-58.323268,-46.131375,-52.758815,-49.786339,-51.539152,-49.446140,-55.673167,-57.208859,-44.613476,-56.318230,-39.524332,-56.723155,-45.705856,-56.395768,-50.559873,-54.153326,-59.523930,-57.922815,-49.102817,-62.135108,-53.053590,-53.097982,-56.889378,-50.996923,-55.437086,-49.159477,-47.501946,-56.611068,-59.525874,-49.747086,-52.702475,-55.651570,-54.750035,-57.929928,-59.052940,-51.035531,-50.533241,-76.348242,-60.998993,-49.903310,-56.979972,-46.916978,-58.199199,-52.582784,-60.448629,-67.599504,-57.296608,-58.042769,-60.199281,-56.687313,-43.965008,-46.595670,-48.984920,-50.198906,-50.159028,-48.559264,-53.987534,-51.101054,-50.891449,-51.123095,-49.186377,-52.805033,-51.251187,-63.233767,-63.642724,-62.084172,-51.860517,-60.592735,-68.087302,-45.100937,-52.978495,-47.607046,-54.957140,-45.044891,-53.033538,-46.677192,-50.406317,-53.311607,-62.129792,-57.778048,-46.702157,-52.033481,-41.040594,-58.243806,-56.706955,-42.464600,-48.365818,-66.576456,-56.390958,-48.252297,-53.187239,-54.033516,-54.495941,-48.756500,-72.491355,-52.151348,-42.873404,-49.219697,-54.639582,-49.782955,-41.021121,0,Fileset 1: TS pulse compressed wideband pings T2
174.000,-48.953523,-49.082450,-40.307400,-47.207329,-43.587162,-45.786971,-58.494042,-48.832585,-60.313615,-44.002105,-53.945917,-58.061541,-48.870932,-49.885048,-48.161593,-48.317363,-50.362779,-40.788242,-43.263484,-49.070911,-50.174488,-42.071089,-46.471862,-43.353061,-47.568093,-50.498178,-61.343578,-40.108069,-53.543263,-28.604954,-43.088540,-45.842154,-49.705904,-46.374148,-55.250806,-56.180338,-52.809422,-43.477941,-49.783007,-46.110315,-48.244236,-49.365527,-32.751620,-40.614455,-50.826539,-45.840313,-43.146047,-42.047726,-35.458701,-58.711683,-40.753787,-48.066418,-41.253706,-41.642145,-37.866078,-39.599669,-48.850879,-48.201888,-61.660688,-48.210166,-54.158071,-50.266495,-50.414673,-49.157851,-52.925415,-58.030795,-43.453675,-55.168549,-40.491535,-56.813881,-45.504648,-54.353563,-53.177496,-50.317198,-51.952926,-54.650919,-54.005936,-54.645432,-53.296495,-52.978531,-54.343627,-52.027721,-53.573929,-47.490526,-50.437535,-56.618632,-63.399669,-47.342107,-57.192366,-59.250686,-54.901994,-59.503852,-51.371305,-52.362005,-50.342158,-63.319233,-65.692718,-50.892437,-56.088911,-46.056371,-58.722290,-59.410447,-64.718346,-70.072205,-58.861793,-55.681535,-61.743660,-56.325164,-44.076561,-47.456187,-52.348765,-51.493216,-52.437063,-47.232534,-57.331815,-47.327609,-54.376868,-53.428928,-50.056351,-52.629423,-52.823582,-63.376511,-54.589364,-61.031532,-51.559136,-58.438935,-63.192099,-45.170493,-52.531178,-46.774682,-52.303447,-44.457401,-53.179377,-45.308736,-49.530796,-59.311520,-62.795565,-59.324514,-46.722537,-49.248507,-42.423634,-63.750626,-49.965434,-43.197133,-49.780149,-60.441799,-59.010391,-48.340710,-55.681850,-52.920006,-53.769885,-51.822275,-61.761733,-50.832508,-41.440095,-47.478840,-54.804270,-55.720635,-40.022603,0,Fileset 1: TS pulse compressed wideband pings T2
174.500,-66.747577,-47.890485,-39.504884,-49.117874,-45.139486,-44.786329,-67.560345,-47.843507,-73.644963,-45.144057,-51.591816,-57.147995,-49.511163,-47.678076,-49.456789,-51.808962,-48.867711,-40.114323,-42.781958,-49.449940,-48.600604,-39.915739,-44.459548,-42.935552,-49.363630,-53.397692,-61.569074,-40.475925,-54.833407,-29.269188,-40.038272,-45.616781,-53.117606,-47.307927,-54.183922,-52.484030,-52.850919,-42.387480,-49.764690,-45.574192,-47.544916,-53.369840,-33.402125,-41.444391,-53.791325,-46.781635,-42.316357,-41.438251,-35.120033,-54.096770,-41.628952,-49.666942,-43.751209,-41.893124,-39.463874,-39.227951,-47.723470,-50.022906,-64.875087,-49.784465,-51.774557,-50.641385,-49.423119,-49.022498,-50.974404,-56.480173,-42.288588,-56.757702,-44.873700,-54.982377,-45.896937,-52.775004,-54.281343,-48.290532,-46.367115,-52.867674,-56.155606,-52.138844,-54.406008,-52.315283,-54.009186,-53.356179,-52.597768,-47.262375,-54.986403,-57.670219,-57.550626,-46.224591,-56.040866,-55.127030,-55.330626,-61.174002,-47.913547,-53.159145,-51.190319,-55.687408,-68.527728,-52.191031,-56.777048,-45.442743,-58.519270,-69.326019,-61.583231,-70.344937,-57.981906,-55.353437,-62.985285,-54.818760,-44.557051,-48.934652,-54.178608,-52.428893,-53.807864,-45.096790,-56.151139,-45.320790,-59.365849,-55.762954,-51.206230,-52.957076,-55.918626,-66.227563,-50.094728,-60.044177,-52.654864,-56.254183,-55.845237,-46.062578,-53.295250,-46.397473,-48.891873,-44.345627,-53.047343,-44.586797,-49.227910,-63.771232,-58.177215,-59.766089,-47.147988,-47.727274,-44.240966,-67.242445,-46.556908,-44.712301,-51.860627,-53.467447,-61.919260,-48.049729,-57.954262,-52.165592,-53.449327,-54.358719,-56.668397,-50.177196,-41.509465,-46.981700,-51.699007,-55.530691,-40.302853,0,Fileset 1: TS pulse compressed wideband pings T2
175.000,-50.115828,-46.521661,-40.322556,-49.849084,-49.170705,-45.016918,-61.029456,-46.564536,-64.992582,-47.381954,-49.552620,-55.036294,-51.404161,-46.979771,-51.525422,-52.203777,-49.792316,-40.878960,-42.770701,-48.184655,-47.582831,-37.928715,-43.124887,-42.540959,-50.200179,-54.761014,-61.501222,-40.792971,-53.838618,-29.971052,-38.864018,-45.642779,-53.502266,-47.251260,-51.273078,-49.861952,-52.999102,-41.290239,-49.840106,-46.039177,-46.849562,-59.768806,-33.619861,-42.547618,-50.871039,-48.727740,-41.973841,-41.215631,-35.293135,-50.953790,-42.349442,-49.866233,-47.979035,-42.371504,-39.541361,-39.548093,-47.166666,-51.213295,-71.972517,-50.235560,-49.408737,-50.158299,-48.421037,-48.852660,-50.207430,-53.729748,-41.645094,-60.774762,-55.376928,-52.681010,-47.021394,-51.860337,-53.270569,-47.351562,-43.415150,-52.490900,-54.761089,-52.806933,-56.486760,-51.503582,-55.819579,-53.496744,-51.746138,-47.734981,-60.273108,-59.775035,-53.342751,-46.066094,-50.160171,-53.241444,-55.272257,-61.649101,-46.630936,-53.677032,-52.409766,-52.206412,-78.371045,-52.793111,-58.037411,-44.759434,-56.524724,-57.937140,-57.687650,-70.980849,-56.788053,-56.838769,-63.447006,-53.912228,-45.350565,-51.094471,-51.728263,-52.021487,-51.255855,-43.471777,-52.044031,-44.613328,-63.961410,-56.850328,-52.050907,-53.040966,-61.458592,-78.868251,-47.335853,-58.688672,-54.622675,-55.027485,-51.562684,-47.922240,-55.863639,-46.213542,-46.482206,-44.465297,-51.710413,-44.173474,-49.457099,-59.041778,-55.295158,-59.573299,-47.459389,-47.720260,-44.878145,-54.644649,-44.321838,-46.829624,-53.193804,-50.541279,-65.125075,-47.233391,-59.912620,-51.832493,-52.491366,-51.081536,-54.317338,-49.962318,-42.716604,-48.277865,-48.830994,-53.305319,-41.726707,0,Fileset 1: TS pulse compressed wideband pings T2
175.500,-44.083361,-44.790262,-43.475774,-51.402911,-59.503336,-46.771233,-55.856183,-45.559533,-60.161002,-49.697143,-48.525441,-53.980730,-54.537625,-48.003538,-54.718757,-50.387494,-53.557155,-43.434594,-43.639928,-46.437341,-47.503111,-36.842621,-42.344071,-41.922712,-50.295393,-53.732876,-60.364779,-41.610609,-51.216313,-31.158222,-39.723586,-45.172991,-50.194578,-46.888844,-49.328723,-48.375466,-53.550403,-40.736946,-50.563177,-47.796347,-46.759566,-68.151060,-33.919725,-44.626318,-46.603886,-54.128963,-42.184971,-41.437205,-36.184896,-49.478964,-42.776116,-48.554500,-55.964895,-43.094315,-38.927636,-40.468867,-47.427896,-51.532305,-82.410526,-50.128928,-48.252211,-49.149270,-47.723147,-48.662965,-51.033845,-51.293833,-41.801987,-59.823712,-50.718494,-50.840487,-49.765528,-52.411071,-51.788336,-47.645736,-42.411334,-53.826505,-53.943510,-57.651020,-59.916352,-51.160711,-60.867365,-52.275634,-50.963601,-48.074508,-55.447985,-63.958000,-51.439823,-47.313050,-46.876795,-53.750847,-54.611514,-61.525434,-47.460765,-54.548770,-54.032652,-51.179715,-68.376695,-52.096676,-58.653933,-44.568764,-55.735976,-54.492863,-55.097034,-71.777777,-57.054551,-56.767642,-61.788739,-54.146589,-46.858262,-54.442890,-49.300040,-51.226478,-48.402881,-43.214773,-48.376474,-45.321333,-65.298994,-56.560309,-52.812653,-53.386189,-68.295376,-67.950931,-45.970311,-57.529417,-56.014838,-55.759250,-49.484915,-51.536031,-55.049275,-46.604554,-45.211111,-45.033305,-50.183970,-44.592460,-50.423545,-55.592289,-53.855057,-58.718372,-47.737092,-49.112402,-43.957419,-49.530786,-43.176889,-50.022801,-52.478890,-50.319677,-66.678550,-46.464695,-62.190572,-52.486380,-51.466203,-48.361603,-54.066434,-50.382702,-45.540591,-52.237163,-47.778559,-54.165881,-44.918414,0,Fileset 1: TS pulse compressed wideband pings T2
176.000,-40.690345,-42.630835,-50.055607,-57.261342,-56.319882,-48.500905,-54.107905,-44.808971,-59.842432,-48.973546,-48.254143,-53.725595,-57.186611,-50.069652,-58.718670,-49.179161,-58.216629,-46.341901,-44.839305,-44.737530,-47.920771,-36.257411,-41.533437,-40.747357,-49.806606,-52.204508,-58.718773,-42.589827,-48.358367,-32.460864,-41.522791,-43.887106,-46.947894,-46.023654,-48.131759,-47.501801,-53.966454,-40.034829,-52.334563,-50.531966,-47.064675,-62.063493,-33.791563,-48.098091,-43.946235,-63.419258,-42.553455,-41.765770,-37.442268,-48.877402,-42.372534,-47.126840,-57.989807,-43.860599,-38.094636,-41.444927,-48.133871,-50.947379,-67.463229,-49.556461,-47.886794,-48.022187,-47.365395,-48.091511,-53.552432,-49.420984,-42.292583,-55.327641,-47.790389,-49.288241,-55.689784,-55.021977,-50.357485,-49.021064,-42.726037,-57.437620,-53.059231,-72.835095,-64.003125,-51.323859,-61.858927,-50.827649,-49.744402,-46.904927,-50.579509,-72.687352,-50.016279,-49.145660,-45.101019,-55.799756,-53.528084,-60.947732,-49.938671,-54.527842,-55.105238,-51.421159,-60.763509,-50.393300,-58.078491,-44.559637,-56.420867,-53.065644,-53.050745,-70.706167,-58.597211,-52.894731,-59.508117,-55.209686,-48.736442,-59.005687,-47.923623,-50.647257,-46.437350,-44.005370,-45.601743,-47.111663,-64.918226,-55.199978,-53.282275,-54.484630,-61.465419,-62.063723,-45.367737,-56.854687,-55.327178,-57.669811,-48.589356,-56.438151,-50.516481,-47.132417,-44.591705,-45.995011,-48.791581,-45.331315,-51.525733,-53.112377,-52.322531,-56.652907,-47.691173,-50.848882,-42.566903,-46.832736,-42.431045,-53.838655,-51.190228,-51.862453,-65.055893,-45.585201,-63.649079,-53.921754,-50.554770,-47.255574,-55.268107,-51.254328,-49.817293,-58.882025,-48.348802,-60.307553,-49.901780,0,Fileset 1: TS pulse compressed wideband pings T2
176.500,-38.254418,-40.313072,-66.041828,-55.628548,-51.489855,-47.337446,-52.818684,-43.929187,-61.475907,-46.484002,-48.220566,-53.797791,-55.368951,-52.736728,-60.765003,-48.671599,-54.701459,-47.500447,-45.759895,-43.012317,-48.376696,-35.690457,-39.989580,-38.933133,-48.565257,-51.145553,-57.452708,-43.095060,-45.644866,-33.630762,-42.696183,-42.356159,-44.469877,-44.681111,-47.524567,-46.883651,-53.987380,-38.722846,-55.811562,-54.230263,-47.300847,-56.720136,-32.794462,-53.168247,-42.231347,-50.256031,-42.224829,-41.690680,-38.628390,-48.256611,-41.367025,-45.846856,-50.982678,-44.527540,-36.846761,-41.715775,-48.793289,-49.612112,-59.183010,-48.242166,-47.802153,-46.879716,-46.998829,-46.844424,-57.884698,-47.853133,-42.387097,-51.856373,-48.852403,-47.640550,-65.790543,-60.491989,-48.858250,-51.532264,-43.873934,-60.235489,-51.417913,-57.827273,-67.940467,-51.742273,-55.234138,-49.856974,-48.024490,-44.915334,-47.305803,-74.414965,-47.967582,-49.778803,-44.098265,-58.652870,-52.766467,-59.757044,-54.336615,-52.580173,-54.548740,-51.834508,-57.565446,-48.491707,-57.039362,-44.691980,-57.588220,-52.483981,-51.261037,-67.704370,-60.779504,-49.432225,-57.866086,-56.977745,-50.442495,-63.532419,-47.144361,-50.434140,-44.916005,-45.452795,-43.552272,-49.662610,-60.956897,-53.538583,-52.992887,-56.675576,-57.384063,-59.649844,-45.053252,-57.038578,-54.072559,-58.987005,-48.298086,-57.039599,-46.949062,-47.343129,-44.136562,-47.372347,-47.405407,-46.155493,-52.166856,-50.756403,-50.071411,-53.831129,-47.324601,-51.359092,-41.428073,-45.536157,-41.727825,-57.395251,-50.653406,-55.105816,-63.551883,-44.360231,-62.065325,-55.695216,-49.700531,-47.140873,-57.330838,-52.501282,-52.872313,-58.749833,-50.516731,-61.579158,-51.937320,0,Fileset 1: TS pulse compressed wideband pings T2
177.000,-36.886792,-38.558521,-52.158904,-46.284724,-51.829022,-45.538744,-51.799941,-43.222966,-63.407553,-44.948450,-48.823042,-54.548677,-52.147371,-55.203460,-57.704007,-49.011652,-50.987806,-47.449392,-46.555121,-41.664897,-49.059393,-35.489105,-38.121137,-37.298586,-47.030498,-51.461565,-57.176399,-43.158192,-43.899595,-35.108255,-42.263046,-41.340136,-43.039095,-43.462010,-48.031633,-46.913656,-54.277657,-37.435421,-62.372918,-60.065216,-47.685748,-53.730646,-31.495186,-51.263381,-41.543667,-45.169837,-41.135210,-41.596469,-40.115256,-47.568090,-40.789861,-44.932303,-47.153869,-45.939779,-35.610200,-41.432145,-49.827115,-48.387614,-53.876809,-46.743377,-48.162723,-46.301984,-46.837782,-45.574309,-60.616826,-46.915322,-42.304008,-48.948526,-49.742703,-46.386567,-54.451948,-61.205339,-47.845658,-56.268916,-46.147767,-53.595089,-49.943586,-52.478329,-72.579905,-52.589285,-51.253223,-50.052015,-46.535648,-43.428793,-45.373268,-65.348187,-45.806727,-48.702945,-44.167769,-60.102546,-53.216443,-58.539773,-64.514778,-50.075570,-52.945333,-51.477134,-57.131704,-47.225026,-56.455202,-45.692026,-56.946763,-53.319380,-50.255906,-64.731547,-62.475425,-47.457088,-57.196794,-58.853623,-51.762016,-58.579972,-47.186599,-51.283941,-43.995354,-47.556035,-42.651160,-53.473253,-55.783372,-52.534141,-52.157420,-61.056246,-55.747997,-59.226750,-45.360503,-59.644205,-53.559683,-58.729176,-48.856038,-54.056044,-44.679551,-47.550142,-44.189491,-50.178577,-46.499501,-47.479134,-52.442908,-48.909747,-47.862852,-51.385859,-47.443218,-50.143339,-41.305617,-45.360136,-41.518379,-57.670904,-51.525266,-62.667683,-63.133509,-43.310506,-59.679841,-56.861207,-49.284792,-48.401735,-59.594728,-54.936460,-50.446949,-55.298375,-55.762921,-50.065846,-47.948578,0,Fileset 1: TS pulse compressed wideband pings T2
177.500,-36.540276,-37.396696,-48.889846,-41.854194,-53.643366,-44.952525,-51.920964,-42.608865,-62.855519,-44.751322,-50.186012,-55.796429,-50.233074,-54.777518,-54.755370,-49.392261,-49.471600,-47.806706,-46.984800,-40.582208,-49.548254,-35.594528,-36.234445,-36.115182,-45.324136,-53.641097,-56.094472,-42.670375,-43.168076,-36.668103,-40.440657,-40.625772,-42.274590,-42.302685,-49.550925,-47.441330,-54.920408,-36.409393,-57.865622,-60.997684,-48.008817,-52.395123,-30.226071,-45.563570,-41.675263,-42.477306,-39.566195,-41.662991,-41.869624,-46.637833,-40.829151,-44.059396,-44.376506,-48.537874,-34.522325,-40.698342,-51.183117,-47.510825,-50.605864,-45.333709,-48.210111,-46.260648,-46.531399,-44.554962,-57.221691,-46.381277,-42.261023,-46.435174,-46.337748,-45.693634,-50.688705,-56.096228,-47.453855,-60.483355,-48.974114,-48.805141,-48.917581,-50.074530,-80.296360,-53.008355,-49.020798,-51.470943,-45.371751,-42.612015,-44.423388,-62.097710,-43.942196,-47.547334,-45.198143,-59.265031,-54.832299,-57.496889,-64.376344,-47.875121,-51.137686,-49.700444,-59.324775,-46.603910,-56.665634,-47.760607,-53.953088,-56.069569,-50.013998,-62.474736,-61.849821,-46.691431,-57.020673,-57.541634,-52.081323,-53.239238,-47.843616,-53.453331,-43.464402,-48.751666,-42.834844,-58.749230,-52.047186,-52.166147,-51.083406,-68.681936,-55.635633,-60.011291,-46.218976,-69.930043,-53.547734,-58.186165,-49.811901,-52.809136,-43.325783,-47.711458,-44.697657,-55.937127,-46.004159,-48.983360,-52.154521,-47.629915,-45.963260,-49.596272,-48.315656,-47.512664,-42.195619,-44.154577,-41.727350,-55.182503,-53.085794,-61.885127,-62.899218,-42.507883,-58.118271,-55.631375,-49.148254,-51.440071,-59.192596,-59.135301,-47.697249,-54.205234,-59.455742,-45.268701,-45.131419,0,Fileset 1: TS pulse compressed wideband pings T2
178.000,-37.400125,-36.807318,-48.415464,-39.603012,-49.283483,-45.647223,-54.077312,-42.050950,-60.789568,-45.877557,-51.988279,-56.925610,-49.795915,-53.661296,-53.177229,-48.929718,-49.606444,-49.145083,-46.970990,-39.630610,-49.388907,-35.838893,-34.562661,-35.395506,-43.643395,-58.693038,-52.762686,-41.882512,-43.241314,-37.970161,-38.552545,-39.988282,-41.859794,-41.355521,-52.044136,-48.303545,-55.820914,-35.788032,-52.313521,-55.590266,-48.086623,-52.203642,-29.392884,-41.923889,-42.337331,-40.785793,-38.022366,-41.944145,-43.778899,-45.724311,-41.470377,-43.081642,-42.123940,-52.402911,-33.703081,-39.817694,-52.265161,-46.899441,-48.644997,-44.244218,-47.078258,-46.556795,-45.754210,-43.918934,-55.167831,-45.962455,-42.523606,-44.596977,-43.963435,-45.736212,-49.752095,-53.986401,-47.716439,-56.882533,-50.440800,-45.983279,-48.224480,-49.387191,-70.154870,-52.151211,-47.930857,-54.204142,-44.571747,-42.612697,-44.383064,-61.080874,-42.669104,-47.537796,-47.057466,-59.978263,-57.199375,-56.912376,-57.262712,-46.273596,-49.669929,-47.600330,-63.493415,-46.508496,-58.058493,-50.955953,-51.346896,-61.659336,-50.358984,-60.875998,-60.380027,-46.898667,-57.174561,-55.414133,-51.794353,-50.132322,-48.830403,-57.227493,-43.211634,-48.009591,-43.991393,-66.072933,-49.777882,-52.101114,-50.363573,-72.785902,-56.517517,-61.088925,-47.518771,-63.641337,-53.530160,-58.529477,-50.212022,-53.543208,-42.762081,-47.906033,-45.573951,-65.141922,-45.843900,-50.374370,-51.517698,-46.879496,-44.567660,-48.481245,-50.065550,-44.627705,-43.325618,-41.279872,-42.355534,-53.488320,-52.987963,-53.449701,-61.925462,-41.973921,-57.399870,-53.624877,-49.143095,-58.135199,-56.762618,-65.406406,-45.738812,-53.067323,-53.147550,-42.893436,-43.522248,0,Fileset 1: TS pulse compressed wideband pings T2
178.500,-40.080506,-36.903614,-49.045884,-38.886823,-45.435848,-47.804568,-60.098508,-42.014561,-58.899163,-48.599325,-53.149463,-57.208871,-51.040949,-54.147094,-52.661652,-47.952788,-50.787644,-50.950608,-46.925659,-38.991989,-48.776961,-36.282223,-33.586734,-35.415319,-42.544483,-63.859740,-49.299695,-41.394752,-44.005841,-38.810444,-37.518825,-39.657362,-41.855836,-40.747859,-54.725588,-49.508204,-57.128849,-35.725822,-49.495678,-52.281759,-48.189925,-52.621370,-29.303206,-39.840314,-43.410493,-39.925136,-37.065649,-42.543910,-45.690020,-45.451439,-42.552247,-42.476917,-40.774646,-56.336063,-33.540999,-39.381776,-52.842687,-46.686546,-47.809856,-43.884086,-45.521338,-47.253717,-45.023735,-44.059267,-55.272994,-45.921765,-43.384705,-43.788841,-43.780714,-47.041731,-50.718153,-53.885936,-48.964865,-54.587414,-50.107573,-44.634626,-47.881828,-50.286092,-63.204475,-50.836851,-47.978912,-58.758528,-44.364487,-43.634578,-45.345729,-61.674841,-42.235134,-49.256158,-48.947845,-65.391106,-58.627392,-57.089192,-55.477452,-45.585418,-48.964560,-46.120908,-58.986319,-46.986509,-61.084898,-53.752426,-50.058690,-64.370864,-51.151829,-59.822468,-59.854523,-48.174115,-58.329435,-55.213808,-51.850200,-48.793731,-50.129947,-62.586535,-43.407225,-47.040707,-46.392612,-74.958923,-48.733279,-52.158935,-50.676889,-67.466346,-58.064551,-61.606186,-49.306713,-55.453754,-53.415904,-60.153926,-49.629020,-56.218776,-43.006677,-48.468699,-46.991423,-53.406670,-46.093826,-51.322925,-51.109368,-46.798898,-43.939813,-48.193635,-53.016234,-42.532365,-42.987465,-38.909423,-43.516655,-53.262208,-50.981777,-49.352667,-60.270459,-41.919200,-57.359613,-52.512847,-49.165503,-72.181345,-55.073721,-64.360769,-44.299783,-50.417613,-50.403445,-42.305665,-42.660407,0,Fileset 1: TS pulse compressed wideband pings T2
