Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,Variable_index,Variable_name
149.000,-55.701903,-48.293583,-34.293055,-39.617703,-44.595009,-45.464645,-37.647394,-40.865287,-41.021317,-48.442487,-52.419692,-51.431337,-48.321459,-40.813289,-38.811846,-49.138428,-48.533870,-62.699052,-47.304500,-39.039456,-51.234004,-45.759863,-27.567974,-36.626886,-30.756618,-48.244480,-58.302975,-40.104260,-29.388637,-31.998987,-40.498467,-39.107884,-40.836199,-49.728224,-37.021224,-34.741752,-40.231970,-40.548425,-33.607925,-50.588636,-30.670685,-39.976750,-41.571870,-30.728345,-44.204607,-35.062490,-30.611528,-33.406740,-37.600048,-39.725595,-40.366512,-37.032182,-37.638570,-31.530260,-34.344378,-35.384064,-32.186532,-41.960816,-43.857961,-55.125592,-32.511015,-38.643925,-38.137576,-41.832117,-48.949083,-36.875204,-33.976523,-45.166476,-41.499294,-41.676484,-35.439316,-44.526510,-49.593940,-42.066081,-63.323503,-42.959220,-41.849075,-45.819708,-62.790609,-48.804029,-41.469086,-60.124050,-47.974281,-43.964018,-55.554631,-61.842005,-58.845391,-60.369897,-55.727128,-44.004613,-47.882231,-53.065670,-38.471942,-51.041311,-51.317458,-51.347719,-54.697605,-46.298628,-44.171548,-62.860787,-54.072823,-46.540439,-57.784316,-63.931203,-50.593127,-58.517133,-42.696578,-53.017288,-54.294610,-42.586323,-44.967214,-37.311363,-52.235377,-48.383329,-40.233724,-39.994083,-49.447387,-41.965670,-47.715474,-49.157962,-47.758914,-48.662300,-39.560953,-47.635686,-47.383291,-48.400798,-66.210236,-45.983559,-52.673822,-53.279241,-43.466410,-38.181708,-49.282900,-51.381602,-52.048751,-48.026693,-49.108546,-51.859144,-44.964576,-48.407623,-52.031040,-55.697615,-45.293788,-44.776563,-45.564453,-52.465111,-51.110301,-44.341966,-46.679014,-38.924231,-51.868252,-47.339401,-46.780108,-32.735400,-43.785889,-53.816027,-42.664289,-43.023519,-39.149375,0,Fileset 1: TS pulse compressed wideband pings T3
149.500,-50.626096,-45.384166,-33.238869,-40.140616,-43.827459,-46.827601,-38.781033,-38.909756,-40.710930,-50.653253,-50.027517,-49.657935,-47.343729,-42.003433,-38.715678,-47.066340,-47.857781,-55.775696,-48.842744,-36.931373,-52.624222,-40.835536,-27.210966,-35.245166,-30.679107,-46.770210,-59.837999,-40.097145,-28.977015,-32.303923,-40.933813,-38.596543,-39.547660,-52.574976,-36.063584,-33.956357,-40.553269,-40.116044,-34.038946,-54.932832,-30.792492,-38.753343,-37.236619,-30.180918,-40.846371,-34.886957,-30.574084,-34.756671,-38.736962,-36.844625,-40.531661,-38.368900,-35.972656,-30.949331,-34.794118,-33.969628,-33.284530,-42.597639,-42.318157,-54.801441,-33.499305,-37.338638,-37.387530,-45.863332,-41.974780,-35.566840,-34.626055,-46.103288,-42.383951,-42.314838,-35.332537,-44.400009,-47.613711,-44.395193,-52.544753,-47.638468,-40.540459,-48.426800,-60.473901,-48.470781,-41.251274,-65.940491,-47.024688,-43.303398,-56.003164,-58.611890,-61.991629,-62.082690,-52.388040,-46.412214,-48.914941,-55.599266,-39.242795,-62.922424,-47.418425,-52.731859,-57.357469,-46.123502,-42.779499,-89.890357,-51.550651,-45.057626,-59.343088,-63.695067,-52.537817,-54.699893,-42.635328,-48.725626,-51.470799,-43.909872,-43.789357,-37.998844,-67.056391,-47.210842,-47.751009,-39.003096,-49.383980,-44.383210,-51.791068,-49.438386,-47.819481,-49.791418,-40.459120,-49.565090,-51.245161,-48.520415,-75.323380,-45.642725,-52.465704,-52.466919,-43.773263,-38.393883,-48.936518,-51.656583,-55.072032,-47.557261,-50.020148,-52.330386,-46.287476,-48.204401,-51.318492,-54.203934,-45.701389,-43.868644,-47.286640,-49.208001,-52.760368,-43.739180,-45.987478,-40.905551,-51.255591,-48.152318,-45.570994,-32.744436,-45.497104,-52.913877,-41.397714,-46.137566,-38.866031,0,Fileset 1: TS pulse compressed wideband pings T3
150.000,-48.262916,-42.890346,-33.114837,-41.646255,-43.940431,-44.615567,-40.299615,-37.784798,-39.141268,-53.880537,-48.673650,-48.344176,-46.332235,-43.298961,-38.839708,-46.832502,-46.710563,-51.501795,-50.462760,-35.291043,-53.498180,-37.574110,-26.850457,-34.150579,-30.746215,-45.169565,-60.988212,-40.256882,-28.632243,-32.725545,-39.574178,-38.331486,-38.584343,-55.091975,-35.186384,-33.380277,-41.080247,-39.739467,-34.537805,-59.368362,-31.238017,-37.930783,-33.565696,-29.958646,-38.377827,-34.709073,-30.693182,-35.378904,-40.569919,-34.805146,-40.802449,-40.065369,-34.861247,-30.860943,-36.471643,-32.931738,-34.713366,-42.606735,-41.064662,-49.060716,-34.970117,-36.370337,-37.400173,-46.804928,-38.932378,-34.481549,-35.937099,-47.009837,-44.637299,-42.684350,-35.629805,-45.137799,-46.222204,-47.627442,-45.237460,-59.174870,-38.821480,-52.287585,-56.947487,-49.635821,-41.336843,-62.998689,-46.694604,-42.574505,-57.073909,-56.145137,-65.849671,-55.557041,-50.613185,-49.588742,-49.276866,-54.425767,-39.348575,-58.358719,-45.902940,-54.543489,-61.663005,-46.967092,-42.080854,-64.575206,-49.266240,-43.738585,-58.737496,-62.539202,-54.142969,-53.286989,-43.435071,-47.280654,-49.412737,-45.940696,-42.654296,-39.774713,-54.503302,-47.678720,-52.534053,-38.042929,-49.730124,-49.652675,-59.539616,-48.000630,-47.376265,-50.863955,-41.173045,-53.469010,-58.390772,-49.286142,-63.873287,-45.496107,-52.643889,-52.052159,-44.422701,-39.006795,-49.157310,-52.107441,-58.606180,-47.404318,-51.643754,-52.825619,-48.177515,-48.783574,-51.332032,-53.938944,-46.477552,-44.606078,-49.397064,-46.677222,-54.984449,-43.498134,-45.845041,-44.035678,-50.476717,-50.866953,-43.379282,-33.343725,-44.788961,-55.687278,-40.628153,-49.976155,-38.771045,0,Fileset 1: TS pulse compressed wideband pings T3
150.500,-47.149788,-41.390204,-33.911313,-44.697866,-44.568299,-41.265891,-40.954034,-37.452226,-37.783717,-52.774953,-49.058857,-47.634551,-44.735126,-44.159211,-39.201453,-48.322020,-45.087299,-49.941755,-52.241532,-34.111331,-53.658624,-35.203569,-26.424878,-33.231284,-30.854770,-43.417383,-60.086951,-40.559713,-28.317958,-33.308416,-37.579293,-38.128379,-37.879721,-54.969305,-34.440766,-32.897433,-41.696740,-39.315087,-35.114954,-52.637877,-31.927598,-37.368368,-30.745615,-29.908224,-36.515937,-34.389007,-30.982791,-35.089677,-43.249833,-33.078584,-41.313689,-42.503988,-34.188580,-31.015353,-40.284308,-32.027708,-36.288841,-41.585521,-39.846105,-45.381120,-37.035861,-35.800690,-38.280273,-43.057882,-37.620658,-33.155434,-37.876763,-46.365265,-48.227668,-41.854156,-36.366619,-46.584668,-45.457544,-49.739520,-41.947907,-53.410118,-36.825176,-50.701240,-54.246908,-51.950474,-41.609157,-53.809746,-46.652272,-41.745413,-58.172626,-54.159827,-63.638324,-49.944196,-49.536750,-49.777255,-48.448435,-52.262122,-38.628085,-54.420132,-46.209131,-56.317256,-63.963025,-48.779674,-41.944814,-61.212488,-47.395616,-42.871480,-58.401533,-61.192106,-55.267709,-53.919942,-45.415990,-47.632590,-48.436922,-47.290683,-41.308764,-42.575929,-47.795398,-48.658632,-40.881867,-37.771646,-50.432605,-64.887909,-60.611803,-45.960595,-46.820037,-50.213311,-41.433395,-56.647564,-54.461321,-51.066709,-60.835774,-45.211444,-53.255886,-51.551706,-45.179396,-39.626786,-49.755063,-52.087280,-61.552796,-47.375664,-53.828523,-52.286097,-50.779144,-50.216429,-52.282572,-54.714402,-47.690872,-47.738641,-51.615444,-45.108948,-55.798362,-43.551197,-46.334573,-46.320227,-49.627512,-51.769667,-41.488165,-34.592450,-43.419672,-62.615222,-40.442812,-50.984590,-38.689103,0,Fileset 1: TS pulse compressed wideband pings T3
151.000,-46.975478,-41.058668,-35.881605,-50.033714,-45.525670,-39.359138,-40.143981,-38.102432,-37.439370,-49.041460,-51.453291,-47.697260,-42.762697,-44.831248,-40.068528,-51.162574,-43.098044,-51.417993,-54.074759,-33.450209,-53.826390,-33.330444,-26.080022,-32.465040,-31.106808,-41.767273,-58.121500,-41.072822,-28.122450,-34.310717,-35.870658,-38.042841,-37.458572,-53.028011,-34.054509,-32.589807,-42.360718,-38.889218,-35.900424,-47.689101,-32.909303,-37.125287,-28.662744,-30.067850,-35.417980,-34.156867,-31.648607,-34.447238,-46.550844,-31.507767,-42.422258,-46.500444,-33.909629,-31.173855,-45.746675,-31.268701,-37.846989,-39.854707,-38.742934,-42.841130,-40.247077,-35.777856,-40.460173,-39.878149,-37.580052,-31.400758,-40.609749,-44.618972,-49.211063,-40.423262,-37.703113,-48.202836,-45.599264,-48.459429,-40.445907,-46.151596,-35.004812,-47.311028,-51.920551,-54.502210,-42.151596,-48.582165,-46.838379,-41.152241,-58.061152,-52.975206,-59.258645,-46.350216,-48.847853,-46.931795,-47.255056,-50.671217,-38.065264,-55.556706,-48.473246,-58.019776,-61.872526,-51.825309,-42.235763,-62.739764,-46.036340,-42.663847,-59.320666,-60.187708,-56.852270,-57.591319,-49.148846,-49.432589,-48.430467,-46.796316,-39.962984,-44.651040,-45.029415,-46.014698,-36.568594,-38.636191,-51.416575,-52.283928,-51.112358,-44.466709,-47.177238,-49.318600,-41.410798,-55.446258,-50.329946,-54.556217,-61.086983,-44.607953,-53.997314,-50.628015,-45.804086,-39.777804,-50.425039,-51.595245,-62.725746,-47.377706,-56.084125,-51.016115,-54.589411,-52.553726,-54.270005,-56.975806,-49.231266,-59.355447,-53.990513,-44.743469,-54.886059,-43.895548,-47.943150,-44.843013,-48.884500,-47.937677,-40.395597,-36.805444,-42.879214,-49.398496,-41.176560,-49.625864,-38.776574,0,Fileset 1: TS pulse compressed wideband pings T3
151.500,-47.669772,-42.250293,-38.992371,-48.972569,-46.729367,-39.358583,-38.876382,-40.010704,-38.278285,-46.954549,-55.219590,-48.351731,-41.082862,-46.563663,-41.711587,-51.727057,-41.388064,-60.426267,-54.494373,-33.260509,-54.644505,-31.740238,-25.976861,-31.788840,-31.651379,-40.453446,-56.316457,-41.829594,-28.080972,-35.959926,-34.609566,-38.262634,-37.244907,-51.392283,-34.170281,-32.562484,-42.958628,-38.483393,-36.875542,-44.702655,-34.196944,-37.263693,-27.329750,-30.510624,-35.200704,-34.271680,-32.855425,-34.047873,-46.483524,-30.129869,-44.548542,-50.067999,-33.875584,-31.047213,-38.486292,-30.785390,-39.117173,-38.164381,-37.941692,-41.067466,-45.634570,-36.312965,-44.692658,-37.092488,-38.586703,-29.535602,-44.404745,-43.158683,-45.978625,-39.578501,-39.645020,-49.165914,-46.835928,-46.593966,-39.862963,-42.084821,-33.864784,-46.385060,-49.868927,-55.791397,-43.073419,-45.240624,-47.486816,-41.142661,-57.496750,-52.941325,-55.127267,-44.410089,-48.306291,-45.051738,-46.350578,-49.839647,-38.413683,-58.082042,-52.575744,-59.530000,-60.656695,-57.274098,-42.527134,-70.052007,-45.317412,-43.037362,-61.116820,-59.448674,-60.249085,-60.507170,-55.016096,-51.700892,-48.783018,-46.496971,-39.108231,-43.921713,-44.373235,-42.436498,-34.739584,-40.658217,-52.346611,-47.115999,-46.208611,-43.979808,-48.013672,-50.240628,-41.423185,-55.566524,-49.602385,-59.925413,-64.526032,-43.779923,-53.853228,-49.228495,-46.148891,-39.642620,-50.540519,-51.213309,-63.034726,-47.296222,-57.273590,-50.292784,-59.324437,-55.016061,-54.279781,-61.662540,-49.720152,-50.805774,-57.118386,-45.737969,-53.582859,-44.389048,-51.214216,-43.390231,-48.336792,-45.270243,-40.324040,-40.329753,-43.323760,-43.002199,-43.255770,-49.698042,-39.424941,0,Fileset 1: TS pulse compressed wideband pings T3
152.000,-49.161967,-45.540850,-41.132453,-44.148285,-48.262897,-41.209827,-37.665968,-43.411052,-39.864866,-46.760292,-54.826460,-48.761162,-40.029421,-50.992373,-44.168334,-49.665677,-40.313275,-54.829153,-52.913432,-33.310271,-55.251710,-30.330795,-26.109931,-31.071485,-32.532202,-39.476485,-54.544296,-42.806412,-28.066768,-38.245595,-33.564620,-38.943670,-37.021744,-50.227790,-34.647275,-32.787380,-43.286962,-38.018380,-37.723266,-42.671854,-35.712829,-37.655258,-26.676347,-31.163995,-35.649573,-34.608539,-34.539733,-34.083046,-42.309562,-28.979912,-48.206163,-47.111214,-33.921256,-30.477111,-33.173248,-30.663737,-39.868314,-36.919421,-37.508335,-39.923592,-56.783602,-37.016291,-52.548687,-35.081064,-40.405589,-28.002326,-49.657787,-42.517020,-44.007030,-39.671840,-41.845307,-49.568433,-48.871986,-45.530127,-39.600323,-39.267124,-33.631957,-47.836792,-48.204130,-55.750152,-44.332456,-43.096852,-48.644606,-41.796557,-57.693349,-53.807814,-51.359573,-43.598724,-47.503670,-44.418318,-45.537683,-49.711549,-39.780739,-54.718951,-54.802992,-60.121428,-59.886166,-76.548256,-42.491398,-68.648594,-45.227026,-43.564839,-62.819966,-58.839595,-67.786638,-53.675210,-60.179120,-52.959933,-48.378110,-48.237613,-39.060394,-43.386288,-45.213865,-40.696155,-34.482148,-42.795201,-52.823083,-45.359974,-43.616319,-44.544744,-47.850633,-54.429949,-41.445678,-59.746984,-51.199078,-61.613755,-72.468466,-43.026772,-52.642584,-47.640450,-46.266500,-40.001836,-49.522973,-51.234979,-63.397879,-47.189459,-57.156771,-50.653854,-58.462973,-56.258207,-51.588563,-68.268122,-48.206084,-43.608734,-62.636892,-47.826927,-51.821329,-44.711605,-52.287564,-43.616283,-47.847101,-44.557220,-41.304137,-43.705623,-44.336485,-39.295104,-47.214252,-51.429473,-41.026160,0,Fileset 1: TS pulse compressed wideband pings T3
152.500,-51.593280,-52.497976,-40.048804,-41.868584,-50.242523,-42.821051,-36.591289,-48.101939,-40.911889,-48.708842,-51.797074,-48.257785,-39.495759,-56.850235,-47.319814,-48.787698,-39.885433,-46.740597,-50.918448,-33.442202,-53.589452,-29.189913,-26.415197,-30.304220,-33.810573,-38.745452,-52.609308,-44.073784,-28.008476,-41.030253,-32.586727,-40.212970,-36.737359,-49.166714,-35.225985,-33.213865,-43.291785,-37.500816,-38.138634,-41.098652,-37.470069,-38.094453,-26.632348,-31.872302,-36.310818,-34.713986,-36.551326,-34.549355,-38.510267,-28.094445,-54.793753,-43.078433,-34.129115,-29.666068,-30.074728,-30.990927,-40.196308,-36.153214,-37.423930,-39.404744,-57.624747,-37.332117,-54.486475,-34.330467,-43.001049,-27.057368,-55.497325,-43.071847,-43.998532,-40.501527,-43.812680,-50.116175,-50.778897,-45.287770,-39.675201,-37.569168,-34.355397,-51.349840,-47.100984,-55.225432,-45.758082,-41.819578,-49.666466,-42.986052,-57.874845,-54.727375,-48.599665,-43.218941,-46.320501,-44.549486,-44.394866,-50.057477,-41.969813,-52.288705,-54.087441,-60.034680,-57.040258,-60.152452,-42.484798,-61.417652,-45.687367,-43.913146,-64.101992,-58.646671,-80.173325,-49.981230,-62.939610,-54.952974,-46.972516,-52.016172,-39.894040,-44.675748,-47.237364,-40.819612,-35.309582,-43.971463,-53.024311,-45.695891,-42.884050,-45.874135,-46.844744,-66.422030,-41.089014,-71.732973,-54.947678,-59.628846,-70.083211,-42.671140,-51.419437,-46.308089,-46.312263,-41.357582,-47.796302,-51.526741,-63.931344,-47.399452,-57.244535,-52.104563,-54.712864,-57.290801,-50.283193,-65.550661,-46.668069,-40.586385,-69.282955,-50.017377,-50.232905,-44.897670,-47.251793,-45.209191,-47.267594,-45.637490,-43.299104,-41.700142,-45.363890,-36.932099,-53.943729,-53.999024,-44.014746,0,Fileset 1: TS pulse compressed wideband pings T3
153.000,-55.511610,-54.272883,-38.518136,-41.462861,-51.630369,-40.506038,-35.944551,-49.523376,-40.309992,-54.530911,-49.766035,-47.329265,-39.227596,-50.376544,-50.961946,-49.562915,-40.064983,-43.427104,-48.952972,-33.701605,-50.605919,-28.445185,-26.853468,-29.592839,-35.662634,-38.213055,-50.717991,-45.665371,-28.002815,-44.107704,-31.788721,-42.104670,-36.570810,-48.153506,-35.753809,-33.826013,-43.093913,-37.053445,-38.120305,-39.834630,-39.533763,-38.453978,-27.209861,-32.486931,-36.749423,-34.302194,-38.777067,-35.447243,-35.772350,-27.497341,-56.010905,-38.895791,-34.684910,-28.940968,-28.144870,-31.872269,-40.363750,-35.766633,-37.613262,-39.588039,-49.772298,-37.170275,-49.107838,-34.589928,-45.445181,-26.800271,-53.594346,-45.399797,-46.108414,-41.634142,-45.106768,-51.208709,-51.342559,-45.971422,-40.515661,-36.952110,-35.991504,-54.188889,-46.693331,-55.334484,-46.984956,-41.251105,-49.751673,-44.345451,-56.785964,-54.836167,-47.003169,-42.690362,-45.087391,-45.232664,-43.030613,-50.436888,-44.655177,-52.009186,-55.006322,-59.984702,-53.932416,-54.874604,-42.908105,-57.489717,-46.613213,-44.210016,-64.172571,-59.103700,-66.965641,-48.666797,-76.766489,-61.673747,-45.548271,-49.133700,-41.485114,-48.348736,-50.608500,-42.509749,-36.797088,-45.747034,-53.601041,-48.075597,-44.391785,-46.908789,-44.803438,-53.592921,-40.343011,-55.779707,-62.363895,-58.379314,-64.886054,-42.933105,-50.661740,-45.556019,-46.310405,-43.596090,-46.106301,-51.682877,-64.833210,-48.163459,-59.023658,-54.451387,-52.372075,-59.733613,-51.211480,-63.767013,-46.147263,-39.409823,-60.767261,-50.758973,-49.577876,-45.417600,-43.345959,-47.162717,-46.608537,-48.982960,-46.189587,-38.539432,-46.036077,-35.400862,-54.883284,-56.843749,-48.791856,0,Fileset 1: TS pulse compressed wideband pings T3
153.500,-61.193914,-47.890955,-37.647361,-42.496400,-49.936626,-37.828191,-35.862801,-46.756248,-38.839690,-65.427359,-48.135838,-46.609245,-38.886550,-46.746689,-54.797960,-51.229806,-40.727007,-42.088922,-46.799222,-34.050779,-47.919942,-27.951237,-27.232875,-28.853180,-38.268618,-37.721085,-48.970450,-47.001080,-28.029327,-46.639816,-31.199045,-44.183884,-36.558970,-47.196237,-36.126080,-34.435464,-42.665769,-36.617532,-37.724676,-38.695304,-41.581637,-38.579636,-28.352326,-32.791232,-36.707575,-33.404043,-40.922321,-36.667800,-33.787728,-26.992074,-48.158532,-34.985162,-35.478764,-28.311570,-26.762368,-33.256213,-40.399787,-35.489839,-37.800340,-40.397283,-45.861363,-36.843742,-47.287663,-34.670073,-44.257855,-27.074711,-50.154474,-49.448444,-51.244800,-42.414421,-45.198707,-52.640694,-50.255130,-47.779571,-42.469265,-37.038127,-38.053454,-52.972117,-46.839415,-56.721348,-47.491728,-41.125384,-49.209504,-45.065315,-55.177540,-53.789468,-46.201694,-41.892393,-43.955721,-46.310663,-41.751011,-50.261681,-47.312820,-51.026991,-55.559479,-60.303850,-52.517983,-52.879881,-43.551253,-54.903261,-47.736929,-44.647402,-63.279898,-59.881143,-63.379268,-48.655941,-62.247236,-60.428073,-44.832589,-44.211642,-43.254884,-56.080880,-56.709335,-44.220898,-38.332651,-50.472354,-55.120671,-52.251790,-50.274681,-46.228065,-42.086505,-47.477617,-39.655241,-50.720772,-64.280754,-56.858753,-61.999359,-43.744948,-50.039117,-45.360625,-45.946827,-45.189054,-44.531625,-50.976640,-65.935407,-49.230575,-62.635693,-56.641936,-51.080753,-61.553613,-53.638630,-66.415986,-46.339148,-39.194252,-56.734646,-49.647115,-49.723220,-46.433825,-40.942377,-47.777855,-45.787578,-57.093242,-49.314612,-36.609172,-46.307568,-34.339426,-50.862321,-61.990794,-51.599689,0,Fileset 1: TS pulse compressed wideband pings T3
154.000,-61.130920,-45.042151,-37.405574,-45.265566,-46.604899,-36.646801,-36.546902,-44.734628,-37.608263,-51.027355,-46.414612,-46.533861,-38.463282,-45.701129,-59.507578,-51.547294,-42.071322,-42.102266,-44.733147,-34.645730,-46.033172,-27.686077,-27.607230,-28.162290,-42.556710,-37.376791,-47.509565,-47.185480,-28.227847,-46.704101,-30.998916,-45.712574,-36.880073,-46.454131,-36.617789,-35.069080,-42.176014,-36.285340,-37.231019,-37.727853,-43.075132,-38.632191,-30.417376,-32.941908,-36.504035,-32.381253,-42.688636,-38.452096,-32.410132,-26.574707,-43.320215,-31.924141,-36.422603,-27.853373,-25.764432,-35.386722,-40.472561,-35.354272,-37.976081,-41.988811,-43.027909,-36.905328,-47.610809,-33.931599,-41.414425,-27.896400,-48.228629,-48.623511,-67.737902,-42.715319,-44.232412,-53.296716,-48.698620,-51.593376,-46.552328,-37.529008,-39.653995,-52.046446,-47.519249,-59.524841,-47.643423,-41.407008,-48.937077,-44.880766,-54.236912,-52.308800,-45.839107,-41.374392,-43.112347,-47.517097,-40.904102,-49.539190,-49.921366,-47.713575,-51.449076,-61.212573,-53.824601,-52.327293,-44.126904,-53.397016,-49.010522,-45.478483,-63.449284,-60.885558,-60.904005,-49.068904,-54.911193,-53.196981,-45.420779,-41.447275,-44.491105,-59.665942,-60.662702,-43.181225,-39.681334,-50.533730,-57.588342,-54.717245,-57.024207,-44.837895,-40.124288,-44.159567,-39.588722,-49.143155,-57.025698,-55.114409,-59.623255,-45.172693,-49.312013,-45.829848,-45.202265,-44.658952,-43.117341,-49.491337,-64.993901,-50.312739,-59.501877,-56.573602,-50.609683,-57.440452,-53.463563,-73.695463,-46.732051,-39.604905,-55.166917,-47.818496,-50.276171,-47.632617,-39.675846,-47.280418,-44.925832,-58.308661,-51.672677,-35.763454,-46.714449,-33.753697,-50.729157,-66.142372,-47.901495,0,Fileset 1: TS pulse compressed wideband pings T3
154.500,-57.101845,-43.816642,-37.622338,-51.137608,-43.645349,-36.840031,-37.994438,-43.626268,-36.884628,-46.355745,-44.804303,-46.985874,-37.967556,-46.232743,-67.359802,-49.534747,-44.218711,-43.116438,-43.069233,-35.556096,-45.001875,-27.555255,-28.044969,-27.547269,-52.706125,-37.281604,-46.303468,-46.126300,-28.621105,-44.029788,-31.249445,-46.033452,-37.616562,-45.929673,-37.491106,-35.756122,-41.776058,-36.084936,-36.799171,-36.953182,-43.483077,-38.727682,-34.272504,-33.117941,-36.447103,-31.425187,-43.488072,-41.311599,-31.486463,-26.234387,-39.913788,-29.803556,-37.139382,-27.565886,-25.098267,-38.449927,-40.723109,-35.474233,-38.182126,-44.452453,-41.150487,-37.670239,-49.346630,-33.182596,-39.572249,-29.163106,-46.757183,-44.245580,-54.856869,-42.900382,-43.022288,-52.034286,-47.768820,-58.255247,-55.270272,-38.131731,-40.063404,-51.429900,-48.601176,-60.604701,-48.226410,-42.023407,-49.219727,-44.309194,-54.360856,-51.294090,-45.384670,-41.579282,-42.605586,-47.794888,-40.488377,-48.583966,-52.379791,-44.552879,-47.589596,-60.209982,-61.833430,-52.574408,-44.370062,-52.860971,-50.373205,-46.526548,-63.372276,-62.740797,-58.535504,-48.602240,-51.260272,-50.922636,-47.860273,-40.179113,-44.593856,-51.138596,-51.350611,-41.144662,-40.925421,-43.383676,-55.229064,-54.192820,-44.020101,-44.179903,-39.344597,-42.399296,-40.309795,-50.632393,-54.335981,-53.901251,-57.231169,-47.113881,-48.490576,-47.035735,-44.323334,-43.413296,-41.961187,-48.113344,-60.962520,-51.057409,-53.776353,-54.669440,-50.828998,-53.154787,-50.582304,-60.067900,-46.728341,-40.464697,-54.146471,-46.227132,-50.793221,-47.688558,-39.347330,-46.973776,-44.111684,-50.368843,-52.963073,-35.728022,-47.619061,-33.682253,-56.087964,-51.740631,-44.671194,0,Fileset 1: TS pulse compressed wideband pings T3
155.000,-55.038298,-43.274618,-38.061607,-65.500109,-41.425360,-37.656168,-39.669335,-42.974087,-36.489145,-44.157841,-43.730446,-47.029592,-37.392618,-47.144141,-64.148490,-47.870949,-46.242828,-44.343172,-41.865719,-36.669607,-44.689462,-27.351763,-28.517226,-26.926867,-49.282687,-37.399757,-45.146475,-44.734565,-29.021247,-40.862486,-31.791589,-45.579853,-38.674001,-45.426314,-38.786620,-36.460821,-41.498648,-35.933622,-36.394127,-36.291223,-43.055449,-38.765715,-43.608895,-33.298722,-36.525317,-30.555288,-43.272112,-46.548545,-30.775230,-25.882541,-37.264365,-28.458190,-36.981902,-27.377097,-24.672772,-40.517579,-41.248278,-35.919573,-38.389776,-47.178344,-40.310061,-39.108224,-49.442647,-33.160179,-38.924446,-30.383112,-44.411313,-41.674608,-50.700284,-43.474097,-42.303865,-50.393518,-47.991850,-53.608110,-50.045077,-38.788246,-40.107571,-49.249714,-49.748840,-56.963078,-49.407943,-42.757612,-49.867575,-43.876960,-55.644095,-51.015910,-44.449095,-42.633500,-42.267522,-46.675237,-40.064325,-47.750996,-53.157738,-42.535906,-45.282995,-56.177049,-58.416678,-53.179266,-44.128010,-53.056948,-51.742623,-47.001045,-59.416385,-66.952796,-56.709240,-47.064707,-49.305175,-51.629349,-51.961261,-39.766956,-43.774248,-46.607952,-46.706678,-40.285207,-42.321305,-39.798946,-49.868416,-57.509257,-39.876769,-44.724232,-39.273951,-41.801981,-41.525113,-57.630806,-54.071914,-53.512083,-54.860466,-48.891957,-47.758570,-48.951322,-43.592180,-42.573069,-41.162052,-47.515391,-57.127030,-51.315586,-50.025274,-53.088625,-51.499113,-50.100655,-49.133788,-53.412201,-46.100060,-41.661387,-51.549339,-45.269907,-51.354759,-46.383978,-39.736192,-47.044215,-43.326774,-47.752712,-53.954515,-36.192640,-48.770950,-34.040981,-52.470553,-45.244752,-42.476932,0,Fileset 1: TS pulse compressed wideband pings T3
