Depth,12.1026564920,12.1044106875,12.1186300162,12.1275077835,12.1299263127,12.1229615901,12.1252337089,12.1494665435,12.1487186765,12.1563713206,12.1005910495,12.0832240311,12.0164944697,12.0810639178,11.9910366759,12.0591262905,12.0432950016,12.0436868379,11.4035312068,11.4286304926,11.4494264154,11.5931003522,11.6232282398,11.6335588498,11.6691427371,11.7091586348,11.7285477566,11.7443097625,11.7808239097,11.8019672493,11.8247239301,11.8524661856,11.8859105948,11.9850543784,11.9736389797,11.7316456996,11.8123251647,11.9062676551,11.8542639250,11.9334341371,11.9462578567,12.0015727878,12.1057055406,12.0876533259,12.0307957819,12.0291751092,12.0653265156,12.1135353120,12.1470274432,12.1803084603,12.2005003449,12.1481346563,12.1495062700,12.1500142254,12.2657069881,12.2774624359,12.2405356225,12.2527646413,12.2535209125,12.3110146737,12.3107870212,12.3125683945,12.3141561607,12.2532947622,12.3191471603,12.3579096626,12.3934069835,12.3802376548,12.4499999387,12.3349319277,12.3239023834,12.3115222752,12.2977618314,12.3073558649,12.3431155458,12.3225395326,12.4157136679,12.4091486987,12.2487638919,12.2520375755,12.1762032090,12.1845912086,12.1769861588,12.2683396032,12.2935871910,12.1953559918,12.2679431373,12.2680673972,12.2688354403,12.2535545006,12.2084836876,12.2096825456,12.1848420482,12.1638434455,12.1613559984,12.1599533036,12.1724270312,12.1612847475,12.1968407333,12.1937370859,12.1832601298,12.1383083705,12.1609336622,12.0903709065,12.0788891809,12.1501151612,12.1757956091,12.2237892719,12.2478663512,12.2488946598,12.1795622446,12.1866629729,12.2663947958,12.3046965329,12.3101595519,12.2841718001,12.2754125502,12.3145298157,12.3293832028,12.3303656299,12.2703507589,12.3224400161,12.2919199355,12.3419569815,12.3394832937,12.3456673240,12.3585799038,12.3374618739,12.3802819392,12.4208739810,12.4382746546,12.4283359498,12.4481937708,12.4539597603,12.5027880520,12.4946143553,12.3027317403,12.4662407916,12.4451045776,12.4473186303,12.4332177034,12.4399821721,11.9979498452,11.9850798678,11.9718115032,12.0656844834,12.0686303396,12.0607637530,12.0270382753,12.0108053666,12.0072030965,12.0765372040,12.1535900217,12.1909987777,12.3512900071,12.4201863147,12.3674869239,12.3679233622,12.3780954573,
Region_name,"Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7",
150.500,-40.358469,-35.488492,-29.356250,-38.586524,-39.779493,-39.053517,-39.970229,-36.899205,-36.808199,-49.593046,-47.360267,-42.912571,-41.836699,-37.906191,-34.847197,-43.033214,-37.664563,-42.143156,-46.807842,-29.643741,-47.711879,-31.128453,-26.154037,-32.188389,-30.080102,-38.817117,-53.242091,-36.001830,-24.482584,-28.069712,-31.894895,-34.973260,-33.789587,-47.118404,-26.958177,-27.725468,-35.952153,-33.717062,-33.099497,-49.083291,-29.042503,-32.528811,-25.077769,-27.486394,-35.105209,-32.080993,-29.243065,-34.097224,-41.252777,-30.005649,-36.333354,-41.184066,-33.681875,-30.797985,-39.279031,-31.056693,-34.383159,-39.964473,-38.598807,-43.461861,-34.981631,-34.799907,-38.201122,-41.714391,-33.941218,-31.432951,-36.221317,-43.849785,-45.485431,-40.219904,-35.166769,-45.083684,-42.859766,-46.011645,-38.572992,-51.551768,-34.622216,-44.601492,-50.107378,-49.891384,-36.539962,-46.993582,-41.931953,-35.471392,-52.906412,-46.923451,-57.614864,-43.824186,-43.791545,-42.327232,-41.850581,-46.334803,-32.003486,-49.032397,-39.513911,-48.873662,-56.915663,-42.025816,-35.478491,-53.180700,-39.971131,-36.369036,-51.441199,-53.955809,-48.184040,-47.395776,-40.126319,-43.015461,-44.133494,-43.516938,-38.062097,-36.839525,-40.941626,-43.521634,-38.622737,-34.156495,-42.096557,-58.730363,-56.144601,-42.020850,-42.072720,-42.066546,-35.698834,-52.652907,-49.156476,-42.908058,-53.304758,-38.864721,-44.973785,-46.020727,-42.577205,-37.892061,-45.932999,-44.941439,-56.016198,-43.677062,-47.660887,-45.954253,-45.652247,-46.264185,-47.057265,-46.891115,-41.045439,-40.576961,-43.565273,-37.354490,-49.543356,-39.317585,-42.857383,-40.348419,-41.798500,-43.518475,-36.845581,-31.205418,-38.194356,-56.735459,-37.485623,-48.173784,-35.046812,0,Fileset 1: TS pulse compressed wideband pings T3
151.000,-40.117396,-35.101945,-31.274789,-43.845489,-40.677137,-37.120283,-39.149768,-37.545652,-36.456411,-45.830508,-49.739930,-42.924015,-39.838089,-38.540458,-35.691360,-45.836559,-35.620735,-43.577671,-48.579019,-28.932011,-47.809382,-29.207172,-25.807780,-31.410599,-30.323807,-37.110232,-51.192149,-36.461368,-24.253950,-29.036863,-30.151204,-34.867669,-33.341514,-45.134386,-26.527288,-27.375745,-36.562128,-33.244517,-33.866837,-44.104277,-29.994585,-32.254111,-22.963617,-27.627645,-33.989597,-31.821402,-29.888987,-33.445365,-44.542093,-28.417354,-37.414967,-45.171223,-33.397711,-30.953753,-44.733779,-30.289960,-35.917301,-38.213262,-37.483832,-40.911181,-38.181503,-34.770900,-40.380565,-38.519001,-33.855415,-29.657536,-38.945640,-42.090335,-46.453211,-38.780557,-36.494981,-46.684613,-42.968840,-44.686519,-37.030407,-44.269862,-32.785769,-41.178804,-47.759155,-52.423653,-37.018740,-41.684544,-42.080110,-34.842908,-52.766432,-45.661011,-53.181936,-40.186701,-43.062972,-39.422759,-40.605217,-44.692885,-31.376559,-50.109340,-41.703033,-50.490777,-54.742844,-44.992857,-35.702450,-54.632326,-38.540689,-36.092094,-52.277150,-52.860229,-49.682161,-50.986191,-43.792863,-44.764766,-44.088399,-42.989863,-36.678753,-38.843022,-38.092707,-40.827471,-34.287108,-34.975865,-42.975593,-46.049357,-46.588886,-40.477314,-42.372702,-41.072177,-35.604980,-51.402097,-44.961019,-46.302757,-53.468149,-38.187911,-45.633866,-45.040578,-43.178471,-38.032769,-46.582805,-44.409909,-57.122147,-43.640162,-49.861262,-44.604645,-49.399105,-48.553786,-48.980421,-49.056319,-42.535000,-52.132050,-45.844613,-36.913033,-48.571540,-39.619188,-44.424047,-38.796499,-40.966859,-39.593430,-35.695083,-33.376049,-37.598595,-43.457306,-38.196189,-46.797883,-35.110841,0,Fileset 1: TS pulse compressed wideband pings T3
151.500,-40.816765,-36.301744,-34.382574,-42.772984,-41.872432,-37.117079,-37.882594,-39.456648,-37.299129,-43.749622,-53.510569,-43.577796,-38.164151,-40.307343,-37.363797,-46.423330,-33.937094,-52.637045,-48.994533,-28.739563,-48.620629,-27.612500,-25.706483,-30.734253,-30.868564,-35.788920,-49.375788,-37.213361,-24.221659,-30.710451,-28.920638,-35.104169,-33.147999,-43.548801,-26.684476,-27.363090,-37.167587,-32.852954,-34.846328,-41.127005,-31.284040,-32.416370,-21.666525,-28.079647,-33.769809,-31.933633,-31.094777,-33.047678,-44.486759,-27.058452,-39.573696,-48.744808,-33.364076,-30.826708,-37.477371,-29.810054,-37.183916,-36.519926,-36.684712,-39.149740,-43.582198,-35.311671,-44.613537,-35.732242,-34.856331,-27.790205,-42.751895,-40.647154,-43.237730,-37.947037,-38.442589,-47.646737,-44.200721,-42.816011,-36.443113,-40.199634,-31.654953,-40.293278,-45.735344,-53.716199,-37.931249,-38.334115,-42.742755,-34.871859,-52.236302,-45.625582,-49.062073,-38.271217,-42.546334,-37.563732,-39.720417,-43.874311,-31.731107,-52.632500,-45.801464,-51.994332,-53.519485,-50.434776,-35.995323,-61.953015,-37.828747,-36.465156,-54.064200,-52.107611,-53.068113,-53.890894,-49.650502,-47.031838,-44.449323,-42.699451,-35.821374,-38.103538,-37.426660,-37.254217,-32.460592,-36.991488,-43.890066,-40.870374,-41.676773,-39.983011,-43.202731,-41.981374,-35.607518,-51.515688,-44.226095,-51.663347,-56.899160,-37.354028,-45.494854,-43.643643,-43.528745,-37.907822,-46.724006,-44.072761,-57.423304,-43.559697,-51.061616,-43.869571,-54.125631,-51.010802,-48.981858,-53.730346,-43.045573,-43.596929,-48.962141,-37.912868,-47.275450,-40.115649,-47.690523,-37.332996,-40.413080,-36.919746,-35.615358,-36.894321,-38.043667,-37.062129,-40.285595,-46.885900,-35.777984,0,Fileset 1: TS pulse compressed wideband pings T3
152.000,-42.313863,-39.600299,-36.519610,-37.937306,-43.397531,-38.965651,-36.672581,-42.859689,-38.889467,-43.561283,-53.121713,-43.986451,-37.116507,-44.770147,-39.849619,-44.383970,-32.888301,-47.090499,-47.409416,-28.786511,-49.220902,-26.198546,-25.841397,-30.016732,-31.749556,-34.804440,-47.592261,-38.185347,-24.216499,-33.020216,-27.905879,-35.801727,-32.944758,-42.433926,-27.202433,-27.602446,-37.503302,-32.401988,-35.698354,-39.105240,-32.801671,-32.831515,-21.048647,-28.742130,-34.216156,-32.267884,-32.778031,-33.084500,-40.324655,-25.927289,-43.263424,-45.793984,-33.410145,-30.256202,-32.168253,-29.691762,-37.931478,-35.271947,-36.253437,-38.017960,-54.744294,-36.020598,-52.470048,-33.719701,-36.669454,-26.254738,-48.016081,-40.022425,-41.282911,-38.051503,-40.648513,-48.048280,-46.231982,-41.747092,-36.176091,-37.378475,-31.431225,-41.785035,-44.098074,-53.678249,-39.180945,-36.181388,-43.914554,-35.563877,-52.466815,-46.490394,-45.305692,-37.484192,-41.768340,-36.951040,-38.926923,-43.758996,-33.104117,-49.267146,-48.024546,-52.578998,-52.741348,-69.701986,-35.960952,-60.557826,-37.745149,-36.992056,-55.758173,-51.484911,-60.594747,-47.047743,-54.803884,-48.289569,-44.052643,-44.448886,-35.770869,-37.557921,-38.257366,-35.518683,-32.205589,-39.122047,-44.350930,-39.103258,-39.076092,-40.540526,-43.033242,-46.157802,-35.620125,-55.689445,-45.815378,-53.342988,-64.833470,-36.594944,-44.289083,-42.058058,-43.651733,-38.277166,-45.731916,-44.138748,-57.778586,-43.453873,-50.955484,-44.218863,-53.255631,-52.247593,-46.282262,-60.323165,-41.552900,-36.414192,-54.470224,-40.006970,-45.520855,-40.441062,-48.759247,-37.548293,-39.917212,-36.200358,-36.587259,-40.264134,-39.056812,-33.356032,-44.254139,-48.632998,-37.397768,0,Fileset 1: TS pulse compressed wideband pings T3
152.500,-44.780380,-46.586965,-35.462315,-35.695824,-45.406903,-40.590208,-35.603338,-47.552884,-39.940844,-45.525655,-50.100543,-43.509483,-36.597167,-50.652145,-43.016866,-43.528210,-32.492210,-39.030337,-45.445961,-28.944235,-47.594046,-25.081958,-26.147637,-29.255416,-33.032259,-34.101751,-45.699431,-39.479771,-24.176563,-35.826307,-26.950191,-37.083625,-32.676984,-41.401636,-27.809757,-28.052660,-37.537059,-31.910468,-36.123678,-37.548897,-34.574466,-33.290246,-21.025615,-29.461168,-34.886190,-32.387174,-34.799769,-33.555902,-36.533005,-25.053392,-49.869281,-41.766816,-33.620753,-29.446519,-29.074202,-30.023400,-38.271403,-34.515880,-36.175417,-37.506271,-55.593065,-36.340371,-54.408137,-32.977049,-39.287509,-25.320209,-53.861601,-40.586337,-41.284749,-38.887061,-42.620928,-48.604805,-48.155127,-41.527339,-36.271365,-35.692144,-32.164210,-45.320272,-43.009945,-53.164041,-40.638229,-34.945032,-44.957936,-36.776774,-52.667624,-47.449986,-42.574861,-37.130202,-40.609018,-37.115545,-37.813624,-44.133044,-35.327161,-46.867437,-47.347223,-52.535510,-49.936990,-53.345892,-35.989192,-53.367143,-38.243230,-37.376138,-57.081980,-51.337298,-73.024663,-43.394119,-57.597362,-50.308651,-42.668147,-48.245550,-36.623581,-38.883037,-40.322416,-35.668773,-33.044912,-40.320802,-44.604312,-39.477508,-38.371788,-41.894588,-42.056072,-58.199680,-35.298975,-67.700129,-49.596118,-51.405942,-62.492539,-36.276432,-43.108687,-40.755234,-43.710335,-39.639608,-44.019105,-44.456911,-58.345636,-43.684134,-51.073265,-45.709156,-49.537159,-53.304129,-45.009000,-57.653731,-40.044076,-33.425711,-61.164390,-42.237426,-43.964158,-40.649624,-43.744526,-39.178381,-39.382715,-37.327904,-38.611075,-38.279742,-40.112879,-31.024936,-50.996962,-51.213543,-40.400982,0,Fileset 1: TS pulse compressed wideband pings T3
153.000,-48.733630,-48.391182,-33.957772,-35.327967,-46.824224,-38.288407,-34.961990,-48.976612,-39.343270,-51.363421,-48.077656,-42.607147,-36.343215,-44.202446,-46.674677,-44.325501,-32.703298,-35.745081,-43.511737,-29.229206,-44.645600,-24.361308,-26.586875,-28.549931,-34.888615,-33.597439,-43.849887,-41.098170,-24.189118,-38.925054,-26.174255,-38.987844,-32.526941,-40.417053,-28.366027,-28.688366,-37.367895,-31.488952,-36.115228,-36.301609,-36.653586,-33.669183,-21.623976,-30.086453,-35.333504,-31.989102,-37.035565,-34.458843,-33.802688,-24.467793,-51.104599,-37.589748,-34.179273,-28.722766,-27.148781,-30.909158,-38.450666,-34.139346,-36.371082,-37.696682,-47.748199,-36.182451,-49.029801,-33.244385,-41.754029,-25.073447,-51.964570,-42.923323,-43.404908,-40.025514,-43.920026,-49.706044,-48.734873,-42.233389,-37.132038,-35.086603,-33.809796,-48.181388,-42.617227,-53.283520,-41.896470,-34.417110,-45.064511,-38.159443,-51.597947,-47.598469,-41.007221,-36.627245,-39.399602,-37.831827,-36.478681,-44.540364,-38.046225,-46.618192,-48.304001,-52.528413,-46.870330,-48.107404,-36.447049,-49.479152,-39.206516,-37.708482,-57.193966,-51.839221,-59.859815,-42.119674,-71.456927,-57.055244,-41.264836,-45.381045,-38.233552,-42.591354,-43.734728,-37.385328,-34.544211,-42.118658,-45.232716,-41.895196,-39.907230,-42.953688,-40.043226,-45.419917,-34.588160,-51.771331,-57.044184,-50.203851,-57.339314,-36.575190,-42.393401,-40.032458,-43.721217,-41.884772,-42.342888,-44.639300,-59.280785,-44.468237,-52.882176,-48.095201,-47.227718,-55.770666,-45.969101,-55.917671,-39.552261,-32.282766,-52.696369,-43.018711,-43.340603,-41.191865,-39.859553,-41.168744,-38.768277,-40.720239,-41.530143,-35.139927,-40.813486,-29.525342,-51.949770,-54.069196,-45.192627,0,Fileset 1: TS pulse compressed wideband pings T3
153.500,-54.475518,-42.059492,-33.131156,-36.425089,-45.179999,-35.632825,-34.889409,-46.213531,-37.880526,-62.286864,-46.461547,-41.931527,-36.026633,-40.615335,-50.539016,-46.031169,-33.420422,-34.457810,-41.410786,-29.621609,-42.018762,-23.907956,-26.968033,-27.820268,-37.501897,-33.152686,-42.172565,-42.479097,-24.247090,-41.494745,-25.623830,-41.089284,-32.544296,-39.511303,-28.789015,-29.338670,-36.988928,-31.097768,-35.736619,-35.191222,-38.727746,-33.829188,-22.803924,-30.409378,-35.306284,-31.114078,-39.197822,-35.688071,-31.831664,-23.983159,-43.284952,-33.688932,-34.977776,-28.095630,-25.774041,-32.300793,-38.506550,-33.879422,-36.569031,-38.518718,-43.850905,-35.862906,-47.210163,-33.337827,-40.604358,-25.365295,-48.535451,-46.988303,-48.559724,-40.816358,-44.020798,-51.152744,-47.674454,-44.079250,-39.119685,-35.191960,-35.888372,-47.004429,-42.790280,-54.688276,-42.455918,-34.359682,-44.559446,-38.921057,-50.024120,-46.619056,-40.255414,-35.874222,-38.309616,-38.967275,-35.250002,-44.413304,-40.761441,-45.687251,-48.921241,-52.919951,-45.525345,-46.179078,-37.148936,-46.961019,-40.394214,-38.206055,-56.371026,-52.692040,-56.345495,-42.176015,-56.992570,-55.853315,-40.585182,-40.490008,-40.035235,-50.382848,-49.904859,-39.141611,-36.099932,-46.881416,-46.839111,-46.135186,-45.836648,-42.314007,-37.374213,-39.387595,-33.959522,-46.753523,-59.014656,-48.763303,-54.526707,-37.449131,-41.843086,-39.886940,-43.379581,-43.489632,-40.793107,-43.980242,-60.439000,-45.569520,-56.545423,-50.351608,-45.989091,-57.630613,-48.449748,-58.646652,-39.794642,-32.125132,-48.744053,-41.974551,-43.539802,-42.246132,-37.491099,-41.845759,-38.022694,-48.909702,-44.703192,-33.244766,-41.133247,-28.517685,-47.951894,-59.235713,-48.026230,0,Fileset 1: TS pulse compressed wideband pings T3
154.000,-54.471299,-39.260261,-32.932878,-39.256855,-41.897028,-34.473362,-35.582548,-44.195913,-36.656564,-47.913496,-44.754226,-41.899903,-35.627505,-39.612072,-55.276680,-46.386993,-34.819207,-34.521560,-39.396730,-30.259153,-40.190245,-23.682782,-27.344121,-27.139229,-41.797182,-32.854884,-40.780824,-42.708038,-24.476665,-41.596190,-25.462533,-42.639954,-32.894271,-38.820201,-29.330916,-30.012636,-36.547698,-30.809747,-35.259757,-34.252340,-40.247156,-33.915713,-24.906078,-30.578454,-35.117147,-30.114067,-40.980886,-37.480920,-30.467524,-23.586212,-38.479032,-30.637609,-35.926198,-27.639660,-24.783772,-34.438898,-38.598863,-33.760464,-36.755494,-40.122907,-41.030952,-35.931403,-47.533841,-32.612452,-37.798004,-26.204129,-46.620254,-46.179543,-65.071067,-41.127718,-43.063234,-51.823263,-46.144537,-47.930194,-43.236274,-35.701882,-37.505341,-46.118176,-43.496817,-57.509419,-42.659474,-34.708572,-44.323668,-38.777832,-49.117742,-45.204717,-39.941858,-35.400656,-37.507457,-40.230473,-34.453406,-43.738351,-43.426787,-42.424345,-44.873987,-53.899997,-46.900379,-45.691899,-37.782506,-45.522201,-41.730937,-39.096471,-56.609095,-53.770665,-53.941188,-42.655142,-49.710576,-48.665336,-41.208927,-37.756262,-41.302895,-54.026345,-53.926471,-38.146458,-37.468492,-46.979652,-49.392204,-48.663455,-52.631975,-40.964244,-35.459188,-36.151264,-33.951224,-45.216400,-51.812400,-47.097787,-52.223590,-38.938055,-41.187318,-40.405346,-42.656671,-42.971298,-39.403470,-42.541644,-59.552662,-46.685365,-53.462159,-50.348113,-45.569906,-53.556794,-48.327358,-66.004913,-40.237445,-32.592995,-47.255418,-40.212719,-44.145888,-43.482438,-36.259163,-41.409244,-37.235224,-50.203150,-47.108541,-32.433607,-41.587713,-27.984979,-47.841535,-63.406553,-44.353521,0,Fileset 1: TS pulse compressed wideband pings T3
154.500,-50.547978,-38.130413,-33.216623,-45.213440,-39.004070,-34.698422,-37.045724,-43.098690,-35.951587,-43.295955,-43.174114,-42.423143,-35.181502,-40.270948,-63.224057,-44.474939,-37.100634,-35.703962,-37.812017,-31.235372,-39.243835,-23.610628,-27.787821,-26.540241,-51.958790,-32.824080,-39.670176,-41.714540,-24.936572,-39.023887,-25.828036,-43.024939,-33.711999,-38.463395,-30.356128,-30.790855,-36.240618,-30.706187,-34.862943,-33.540176,-40.700965,-34.107042,-28.882199,-30.800243,-35.079833,-29.191350,-41.806293,-40.357348,-29.586007,-23.311204,-35.180060,-28.543073,-36.651229,-27.355183,-24.136885,-37.520314,-38.875762,-33.902862,-36.982787,-42.627779,-39.197776,-36.717144,-49.271350,-31.883265,-36.007563,-27.495548,-45.185106,-41.856759,-52.248353,-41.348743,-41.877013,-50.583201,-45.250723,-54.645055,-52.002395,-36.330324,-37.957217,-45.633975,-44.669079,-58.624040,-43.312667,-35.421393,-44.690588,-38.338619,-49.355237,-44.297202,-39.587755,-35.720078,-37.110345,-40.637294,-34.153731,-42.883447,-45.989447,-39.343570,-41.112207,-53.004286,-55.009823,-46.035755,-38.124021,-45.111915,-43.209798,-40.241965,-56.630495,-55.725931,-51.671904,-42.279281,-46.132979,-46.460241,-43.721172,-36.553607,-41.453245,-45.578669,-44.710782,-36.191789,-38.749589,-39.879856,-47.148189,-48.224441,-39.689635,-40.360710,-34.746846,-34.504729,-34.752129,-46.761453,-49.197712,-46.000691,-49.938840,-40.970680,-40.492492,-41.696916,-41.822633,-41.762101,-38.330779,-41.315301,-55.599457,-47.487424,-47.838448,-48.531558,-45.860828,-49.327303,-45.519287,-52.486436,-40.352444,-33.571768,-46.348550,-38.740845,-44.762732,-43.605353,-35.980187,-41.185444,-36.533856,-42.382035,-48.463485,-32.445238,-42.571917,-28.003133,-53.255001,-49.062973,-41.196565,0,Fileset 1: TS pulse compressed wideband pings T3
155.000,-48.587613,-37.681607,-33.721346,-59.658712,-36.849267,-35.545681,-38.735863,-42.457294,-35.574195,-41.150655,-42.129595,-42.536408,-34.654926,-41.305578,-60.104717,-42.908624,-39.254972,-37.093356,-36.685921,-32.413231,-39.014452,-23.464502,-28.265838,-25.935483,-48.547239,-33.005243,-38.606610,-40.387028,-25.401519,-35.955475,-26.481528,-42.633411,-34.848150,-38.122180,-31.798740,-31.584181,-36.053718,-30.649063,-34.491959,-32.938974,-40.318045,-34.237939,-38.335606,-31.025409,-35.177251,-28.354055,-41.615696,-45.610758,-28.915549,-23.022529,-32.634532,-27.222946,-36.501786,-27.169341,-23.730080,-39.605634,-39.426730,-34.370168,-37.211104,-45.393538,-38.400130,-38.175283,-49.368999,-31.880209,-35.410384,-28.739722,-42.874317,-39.339087,-48.148174,-41.957213,-41.181745,-48.964280,-45.508983,-50.049751,-46.824318,-37.012020,-38.042556,-43.581731,-45.904062,-55.016240,-44.562931,-36.249941,-45.420319,-38.034431,-50.748268,-44.123771,-38.749872,-36.885449,-36.878636,-39.643149,-33.842504,-42.148113,-46.869062,-37.404680,-38.901111,-49.075886,-51.691492,-46.735232,-37.977996,-45.430588,-44.692559,-40.811626,-52.770890,-60.035863,-49.942745,-40.830633,-44.249664,-47.234584,-47.892958,-36.205145,-40.680151,-41.126015,-40.161188,-35.412170,-40.181515,-36.344324,-41.900389,-51.624492,-35.606775,-40.958355,-34.742085,-34.018742,-36.045592,-53.814494,-49.007050,-45.725074,-47.673140,-42.838170,-39.884105,-43.696106,-41.135134,-40.957145,-37.612319,-40.864039,-51.840458,-47.801588,-44.186529,-47.036512,-46.601027,-46.328122,-44.142398,-45.937514,-39.839523,-34.884327,-43.862559,-37.900252,-45.421564,-42.366074,-36.417505,-41.336981,-35.859245,-39.882004,-49.518113,-32.955927,-43.801504,-28.449328,-49.690645,-42.623383,-39.073339,0,Fileset 1: TS pulse compressed wideband pings T3
155.500,-47.744960,-37.651219,-34.436680,-47.639615,-35.611784,-35.787087,-39.618024,-42.428364,-35.537471,-40.494892,-42.106344,-41.756180,-34.386665,-41.496709,-53.217346,-43.074851,-38.976817,-37.749488,-36.117577,-33.842301,-39.488219,-23.326379,-28.992177,-25.520722,-40.376281,-33.507094,-37.578811,-39.461897,-25.861606,-33.487197,-27.382246,-42.377884,-36.379067,-37.780867,-33.697918,-32.613997,-36.183708,-30.783300,-34.321307,-32.626350,-39.844991,-34.339214,-37.121888,-31.412638,-35.470670,-27.874279,-41.521524,-54.481948,-28.501060,-22.908029,-30.765150,-26.727780,-35.553918,-27.375039,-23.760488,-37.071287,-40.684633,-35.502088,-37.683756,-46.340257,-39.012359,-40.055006,-46.424317,-32.926587,-36.137820,-29.391995,-40.113086,-38.475692,-48.101173,-43.734427,-41.629153,-48.547440,-47.239506,-44.718856,-41.422555,-38.299070,-39.071313,-41.642288,-47.083701,-51.800012,-44.827723,-37.147767,-46.389347,-38.286137,-53.532688,-44.448689,-37.852247,-39.004294,-36.744615,-38.496233,-33.213323,-42.003786,-46.326973,-36.750489,-37.856294,-45.912261,-42.248387,-47.604976,-37.449610,-46.389419,-46.570569,-40.396115,-49.083611,-65.789035,-49.282952,-39.640420,-43.518814,-51.483186,-47.496367,-36.416244,-39.834509,-38.178411,-37.923969,-36.282168,-42.547582,-35.250255,-38.398650,-62.077943,-34.562659,-43.008399,-34.617580,-34.706763,-37.363172,-53.751709,-50.236600,-46.153181,-45.859479,-43.492665,-39.689162,-46.654992,-41.025612,-40.758458,-37.589118,-41.668385,-49.351105,-48.132252,-41.880749,-46.765575,-47.687198,-44.002495,-44.866760,-42.063404,-39.330839,-36.506743,-40.695499,-37.932808,-46.965965,-41.547163,-37.500268,-41.347263,-35.342609,-39.784935,-50.066099,-33.981343,-44.463025,-29.375101,-41.516903,-39.029876,-37.915628,0,Fileset 1: TS pulse compressed wideband pings T3
156.000,-46.820488,-37.757827,-35.072178,-44.999740,-35.137526,-34.873173,-38.891644,-42.961991,-35.562842,-40.707353,-42.955957,-40.794235,-34.354041,-41.174015,-48.734448,-45.239064,-37.100352,-37.699684,-35.860285,-35.335640,-40.355870,-23.132711,-29.739365,-25.145335,-36.477673,-34.135101,-36.495201,-38.880977,-26.085767,-31.537972,-28.200303,-42.284397,-38.019995,-37.219743,-35.561354,-33.828635,-36.553682,-30.982554,-34.176956,-32.494609,-39.319797,-34.148227,-28.455820,-31.843957,-35.722502,-27.691006,-42.098663,-44.097024,-28.091062,-22.827962,-29.292391,-26.701795,-34.152850,-27.957311,-24.044958,-33.745577,-42.849508,-37.318560,-38.249025,-44.859880,-41.155351,-41.010212,-43.876514,-34.504317,-38.257038,-29.044068,-37.796981,-38.797045,-49.786572,-47.194417,-43.252697,-49.586558,-48.126003,-41.866022,-39.339005,-40.384555,-41.400907,-41.229831,-47.935284,-49.991368,-42.164515,-37.962071,-47.087343,-38.985451,-56.222270,-44.416662,-37.206418,-41.378974,-36.314923,-37.825923,-32.199058,-42.106175,-46.708985,-37.158893,-37.250245,-44.425340,-38.048639,-48.208397,-36.511716,-47.687154,-49.479941,-39.312744,-47.204348,-58.799199,-49.629359,-39.344060,-43.227832,-63.567715,-44.378481,-36.731795,-39.142413,-36.351670,-37.147609,-38.218762,-46.975090,-35.896652,-36.514880,-45.759642,-35.714006,-45.644007,-33.800326,-36.601159,-38.036278,-45.315727,-50.443572,-46.145453,-44.687043,-42.767238,-39.852899,-50.997479,-41.400029,-40.739902,-38.192419,-43.611360,-47.833483,-48.815487,-40.274393,-47.936628,-48.849140,-41.674326,-46.731681,-39.651998,-39.460506,-37.310387,-38.285736,-38.692583,-50.114625,-41.916140,-38.569897,-40.631836,-34.937950,-41.303743,-48.723698,-35.386274,-43.557714,-30.527030,-37.601893,-37.163924,-37.670009,0,Fileset 1: TS pulse compressed wideband pings T3
