Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,Variable_index,Variable_name
62.500,-40.113761,-43.488773,-48.166367,-46.544284,-41.277530,-38.462411,-37.698555,-36.053899,-35.509205,-33.349654,-36.694644,-37.387432,-35.662645,-40.356252,-37.506630,-36.960223,-36.771754,-37.033782,-37.248580,-35.883715,-35.918919,-33.942446,-33.985440,-33.643998,-34.705916,-33.989592,-34.366174,-34.235475,-34.502540,-34.431611,-37.151455,-36.469907,-38.661995,-38.113224,-39.063577,-38.682333,-37.047107,-39.173261,-36.976723,-36.076877,-36.427791,-37.017367,-35.410196,-36.397579,-42.774235,-42.229413,-39.843915,-41.406816,-43.627377,-42.603100,-43.195877,-56.996664,-53.069317,-47.538998,-45.367470,-43.711901,-45.378346,-46.531059,-43.962485,-45.129559,-44.473723,-45.594406,-45.330582,-45.881907,-45.846371,-48.344667,-48.111910,-44.583547,-45.187223,-45.874411,-45.835995,-48.844131,-53.935822,-52.879566,-53.972696,-59.615856,-54.305775,-47.645347,-46.542542,-51.428733,-47.338592,-46.031330,-49.832551,-46.995801,-48.364859,-48.315301,-46.182048,-62.107153,-63.014352,-48.481576,-54.780406,-63.157848,-52.118842,-58.303094,-55.789401,-56.299824,-58.306310,-46.969349,-45.528643,-46.199736,-52.197716,-63.456742,-48.195497,-44.337459,-46.706953,-55.070278,-49.960416,-47.605454,-51.946872,-52.684010,-60.242976,-52.957840,-45.460113,-45.024774,-44.402074,-44.529167,-46.504339,-43.416101,-41.741442,-38.777435,-45.634044,-39.135868,-39.181923,-41.838015,-46.365308,-46.573853,-46.612522,-50.751427,-45.026824,-44.209406,0,Fileset 1: TS pulse compressed wideband pings T1
63.000,-40.493230,-44.066664,-48.487515,-48.267746,-42.038744,-38.006396,-38.020567,-36.243338,-35.237472,-33.147106,-36.264574,-37.358670,-35.882483,-40.511474,-37.516249,-37.011694,-36.870925,-37.176984,-37.247012,-36.005069,-36.089896,-33.955406,-33.814552,-33.211180,-34.406030,-33.643260,-33.967979,-34.066058,-34.440550,-34.462924,-37.353838,-36.623339,-38.733209,-38.151365,-38.933193,-38.702111,-37.064090,-39.200433,-37.069184,-35.887355,-36.218483,-36.976077,-35.224816,-36.160095,-42.656820,-42.178287,-39.692938,-41.204883,-43.316371,-42.485444,-43.229430,-58.464826,-52.504174,-46.981086,-45.414711,-43.724138,-45.146634,-46.640863,-44.098803,-45.326157,-44.551874,-45.476788,-45.384871,-45.642982,-45.775833,-48.016960,-47.876016,-44.590957,-45.334314,-46.159037,-45.932537,-48.169079,-53.673324,-53.963659,-53.484939,-55.957902,-55.686865,-47.739493,-46.982327,-53.091534,-48.543057,-46.473667,-49.575827,-47.831120,-48.255145,-47.414161,-46.344273,-64.386344,-65.284287,-49.010762,-54.126159,-61.080732,-51.598918,-58.361344,-53.827306,-56.302450,-59.023330,-46.809361,-45.166785,-45.315972,-50.829835,-64.241883,-49.322051,-45.006212,-47.934733,-58.298027,-50.237429,-48.533354,-53.626948,-51.932066,-59.149466,-51.935325,-44.854936,-44.294969,-44.561137,-44.258199,-45.467831,-43.229430,-41.872355,-38.654781,-44.900843,-39.383908,-39.136787,-41.361147,-45.840239,-45.820001,-46.723410,-50.317847,-44.834907,-44.464697,0,Fileset 1: TS pulse compressed wideband pings T1
63.500,-40.962633,-44.534481,-48.481619,-50.394361,-42.888178,-37.670557,-38.293419,-36.523547,-35.007651,-32.965899,-35.975425,-37.360098,-36.011009,-40.897922,-37.491014,-37.121943,-37.062474,-37.220072,-37.217189,-36.028565,-36.174228,-34.010833,-33.636201,-32.857529,-34.128915,-33.329205,-33.723118,-33.806892,-34.391801,-34.430578,-37.665663,-36.698635,-38.726861,-38.307580,-38.988803,-38.730536,-37.077369,-39.393473,-37.093683,-35.719943,-36.008292,-37.018463,-35.054509,-35.985519,-42.684402,-42.243474,-39.588313,-41.134671,-43.143055,-42.480306,-43.268086,-58.849916,-51.543128,-46.384947,-45.583360,-43.888974,-45.112821,-46.665929,-44.333959,-45.601348,-44.633608,-45.349220,-45.524542,-45.631535,-45.650821,-47.755178,-47.571030,-44.711671,-45.510229,-46.491439,-46.147310,-47.684592,-52.804534,-54.578674,-52.801272,-53.337921,-55.486213,-48.105254,-47.877612,-55.125218,-50.204952,-47.259533,-49.429658,-48.946220,-48.419092,-46.730710,-46.676244,-61.274108,-64.537891,-49.705779,-53.846780,-60.019532,-51.223494,-56.970603,-52.455104,-54.904596,-56.979928,-46.711292,-45.051772,-44.679926,-49.666249,-60.707179,-50.791590,-45.899263,-49.218058,-62.106347,-50.665716,-49.343333,-55.254951,-51.549963,-58.050858,-50.786236,-44.528447,-43.826469,-44.559805,-43.828568,-44.580731,-43.188479,-42.026500,-38.549310,-44.174756,-39.650970,-39.088413,-40.946680,-45.157851,-45.210936,-47.023137,-49.382310,-44.457575,-44.769569,0,Fileset 1: TS pulse compressed wideband pings T1
64.000,-41.521184,-44.846452,-48.111673,-53.356422,-43.829660,-37.429335,-38.534078,-36.912280,-34.798033,-32.774892,-35.834944,-37.424780,-35.995314,-41.514908,-37.401071,-37.268599,-37.329502,-37.143820,-37.159189,-35.923840,-36.124755,-34.104331,-33.500770,-32.637570,-33.840714,-33.040916,-33.664926,-33.519770,-34.393870,-34.351204,-38.039663,-36.626178,-38.625715,-38.527977,-39.252997,-38.701396,-37.067645,-39.713779,-36.996891,-35.630978,-35.858577,-37.158125,-34.897735,-35.858609,-42.864587,-42.415565,-39.521097,-41.211320,-43.131954,-42.585564,-43.309102,-57.830146,-50.531514,-45.748113,-45.845919,-44.192933,-45.297211,-46.597810,-44.656897,-45.868323,-44.631336,-45.170564,-45.737639,-45.844486,-45.413159,-47.569559,-47.230210,-44.916989,-45.675786,-46.759513,-46.457560,-47.370226,-51.586599,-54.313023,-52.016739,-51.465515,-53.543477,-48.848404,-49.248060,-57.102140,-52.501672,-48.442794,-49.428924,-50.369103,-48.867391,-46.268585,-47.199016,-57.797839,-61.223268,-50.616866,-53.766982,-59.594741,-51.016467,-55.068222,-51.489016,-52.869293,-54.145233,-46.670125,-45.185885,-44.299953,-48.788068,-57.285700,-52.713139,-47.089654,-50.206934,-63.253652,-51.292308,-49.730377,-56.356053,-51.441480,-56.870698,-49.661226,-44.505640,-43.603342,-44.282673,-43.254766,-43.861115,-43.316423,-42.152401,-38.439224,-43.498533,-39.899884,-39.052969,-40.630128,-44.470266,-44.739019,-47.521403,-48.227722,-43.910159,-45.047686,0,Fileset 1: TS pulse compressed wideband pings T1
64.500,-42.162219,-44.941202,-47.350728,-58.167533,-44.844711,-37.277848,-38.809472,-37.457831,-34.578166,-32.531395,-35.777981,-37.541047,-35.799913,-42.289227,-37.214830,-37.398662,-37.601184,-36.975611,-37.072647,-35.668366,-35.914841,-34.215632,-33.451011,-32.572806,-33.466708,-32.730662,-33.751208,-33.256326,-34.469831,-34.246302,-38.358189,-36.361761,-38.429463,-38.689549,-39.716762,-38.516852,-37.002485,-40.043466,-36.731826,-35.653971,-35.821289,-37.356947,-34.735196,-35.715678,-43.176213,-42.630972,-39.459919,-41.402239,-43.278661,-42.749550,-43.341720,-56.067947,-49.735358,-45.053713,-46.066637,-44.575947,-45.686739,-46.412851,-44.985064,-45.923221,-44.404427,-44.853479,-45.935367,-46.228536,-44.977392,-47.411728,-46.897537,-45.061573,-45.701743,-46.738443,-46.758917,-47.189414,-50.326313,-53.199424,-51.350659,-50.166967,-51.318105,-50.018892,-50.731609,-57.828446,-55.817214,-50.071121,-49.693733,-52.049141,-49.582989,-46.011175,-47.766418,-55.481712,-58.188090,-51.841696,-53.759978,-59.469566,-51.082536,-53.216603,-50.822870,-50.818681,-51.688686,-46.610658,-45.514835,-44.173065,-48.265281,-54.742558,-55.022782,-48.637599,-50.272080,-60.219419,-52.240675,-49.384479,-56.412551,-51.537958,-55.767059,-48.654205,-44.813545,-43.581254,-43.629664,-42.542192,-43.332789,-43.661485,-42.160550,-38.280059,-42.936723,-40.056995,-39.040596,-40.453053,-43.927405,-44.368089,-48.163576,-47.145152,-43.235929,-45.125444,0,Fileset 1: TS pulse compressed wideband pings T1
65.000,-42.908529,-44.834033,-46.350178,-63.948149,-45.895615,-37.297964,-39.258859,-38.282417,-34.389309,-32.271324,-35.706200,-37.680416,-35.510774,-43.032357,-36.990058,-37.494572,-37.800575,-36.865091,-37.024324,-35.343216,-35.641319,-34.370217,-33.564182,-32.682946,-32.995682,-32.392108,-33.888170,-33.101926,-34.670313,-34.202731,-38.504480,-36.003700,-38.228638,-38.668650,-40.334209,-38.173026,-36.915807,-40.219918,-36.370994,-35.838127,-35.969078,-37.561379,-34.602340,-35.519700,-43.588475,-42.809264,-39.419895,-41.646754,-43.569579,-42.911097,-43.400519,-54.346597,-49.352830,-44.374885,-46.043410,-44.952751,-46.226940,-46.141180,-45.198171,-45.585392,-43.920423,-44.379941,-45.973344,-46.715153,-44.370083,-47.242163,-46.674431,-44.962722,-45.470314,-46.284715,-46.907922,-47.181329,-49.323191,-51.847662,-51.124442,-49.400804,-49.720774,-51.427354,-51.141469,-56.692264,-61.026845,-52.081985,-50.457803,-53.633483,-50.509468,-45.994176,-48.024692,-54.278108,-55.945727,-53.510559,-53.909641,-59.504748,-51.619111,-51.707137,-50.481794,-49.130003,-49.838389,-46.450472,-45.938783,-44.336663,-48.249309,-53.014251,-56.627199,-50.394463,-49.319863,-57.175896,-53.709092,-48.454924,-55.656309,-51.926988,-54.887633,-47.916769,-45.511221,-43.748823,-42.714265,-41.782496,-43.078681,-44.345494,-42.005976,-38.080025,-42.640401,-40.087064,-39.107516,-40.493040,-43.697597,-44.107148,-48.825771,-46.405082,-42.584113,-44.867449,0,Fileset 1: TS pulse compressed wideband pings T1
65.500,-43.727432,-44.593852,-45.363631,-57.380797,-46.842255,-37.560753,-39.933199,-39.444192,-34.296521,-32.073768,-35.496149,-37.754705,-35.283050,-43.402711,-36.829855,-37.559037,-37.866777,-36.979199,-37.087127,-35.078968,-35.456777,-34.579233,-33.851843,-32.897796,-32.491802,-32.054418,-33.908500,-33.104664,-34.995662,-34.295120,-38.436010,-35.734238,-38.133722,-38.416095,-40.906250,-37.780477,-36.872778,-40.094343,-36.062917,-36.163656,-36.277697,-37.680032,-34.547339,-35.270776,-43.980605,-42.856371,-39.426571,-41.811978,-43.900213,-42.987698,-43.507357,-53.058118,-49.419001,-43.822753,-45.647688,-45.152580,-46.673814,-45.842043,-45.184815,-44.922746,-43.320580,-43.836550,-45.704647,-47.148523,-43.740987,-47.038188,-46.620646,-44.542353,-44.993453,-45.536875,-46.791935,-47.425655,-48.767302,-50.805038,-51.495448,-49.183657,-49.034525,-52.235439,-49.986530,-55.108319,-67.141411,-53.949828,-51.861246,-54.342361,-51.294106,-46.257331,-47.652104,-54.104438,-54.400007,-55.464411,-54.439192,-59.819200,-52.716027,-50.708328,-50.543220,-48.042920,-48.627242,-46.143724,-46.244463,-44.780517,-48.870491,-52.071832,-55.836895,-51.446559,-48.118570,-55.122893,-55.684610,-47.481688,-54.837252,-52.816865,-54.075046,-47.575334,-46.551869,-44.064019,-41.827691,-41.110890,-43.150915,-45.423087,-41.721470,-37.878199,-42.728599,-40.009458,-39.284498,-40.755581,-43.844001,-43.978907,-49.272751,-46.120183,-42.107478,-44.332660,0,Fileset 1: TS pulse compressed wideband pings T1
66.000,-44.445936,-44.228232,-44.488993,-52.275483,-47.440990,-37.965418,-40.579775,-40.734689,-34.257884,-31.923247,-35.054293,-37.613211,-35.155760,-43.198312,-36.731071,-37.546101,-37.750558,-37.297438,-37.206867,-34.881255,-35.375221,-34.735366,-34.137592,-32.999631,-31.974044,-31.693594,-33.640186,-33.163342,-35.297744,-34.449427,-38.185368,-35.610821,-38.113460,-37.977372,-41.118078,-37.412262,-36.849046,-39.649287,-35.841205,-36.449544,-36.516947,-37.589711,-34.518794,-34.947246,-44.136855,-42.691365,-39.419282,-41.731754,-44.049979,-42.880588,-43.574210,-52.192636,-49.716431,-43.382781,-44.955284,-44.988842,-46.637526,-45.501006,-44.907191,-44.180715,-42.738758,-43.289266,-45.115084,-47.259564,-43.183148,-46.757295,-46.614344,-43.879061,-44.364766,-44.749343,-46.407334,-47.874430,-48.598336,-50.169561,-52.187118,-49.436991,-49.169825,-51.752176,-48.542867,-53.935731,-63.223518,-54.951627,-53.670405,-54.042589,-51.304170,-46.708219,-46.759847,-54.695827,-53.413856,-56.889509,-55.316779,-60.264744,-54.136621,-50.157368,-50.931607,-47.525360,-47.928738,-45.684864,-46.169659,-45.297521,-50.029514,-51.744802,-54.057381,-50.947432,-47.188224,-53.893903,-57.583755,-46.771213,-54.269196,-54.228353,-53.105763,-47.562135,-47.578435,-44.322835,-41.124715,-40.547898,-43.423794,-46.656009,-41.345675,-37.646375,-43.085920,-39.830879,-39.469500,-41.059197,-44.207353,-43.908938,-49.268676,-46.111728,-41.784545,-43.687614,0,Fileset 1: TS pulse compressed wideband pings T1
66.500,-45.013255,-43.829230,-43.783425,-49.134639,-47.674853,-38.454779,-40.930742,-41.903177,-34.290438,-31.855939,-34.521173,-37.313413,-35.171172,-42.716708,-36.728420,-37.525580,-37.563464,-37.778484,-37.382110,-34.776827,-35.413753,-34.826982,-34.327119,-32.939651,-31.522394,-31.375914,-33.193004,-33.241856,-35.527455,-34.644972,-37.929980,-35.673771,-38.164401,-37.549855,-40.993788,-37.171759,-36.888093,-39.128862,-35.743914,-36.624621,-36.577842,-37.368227,-34.538623,-34.642609,-44.082489,-42.438242,-39.429596,-41.495508,-44.005679,-42.684974,-43.610208,-51.644698,-50.077672,-43.070359,-44.246075,-44.611885,-46.172980,-45.179914,-44.538630,-43.612465,-42.310217,-42.845234,-44.453718,-47.068936,-42.793141,-46.490132,-46.587551,-43.223914,-43.766526,-44.157106,-45.966474,-48.476524,-48.722404,-49.892259,-52.836825,-50.097213,-49.995079,-50.733774,-47.614958,-53.132995,-59.341000,-55.381092,-55.508255,-53.523039,-50.657421,-47.279649,-45.797923,-55.808572,-52.970813,-57.171896,-56.266647,-60.295494,-55.612879,-49.953431,-51.547487,-47.448431,-47.633538,-45.226129,-45.811621,-45.723649,-51.553853,-51.852487,-52.742729,-49.796890,-46.642617,-53.289162,-58.734384,-46.397992,-53.938788,-55.944127,-52.192082,-47.803495,-48.226323,-44.417625,-40.664193,-40.132431,-43.796844,-47.749004,-41.000771,-37.440143,-43.565551,-39.659637,-39.650327,-41.306444,-44.684987,-43.886641,-48.937868,-46.213482,-41.608034,-43.145533,0,Fileset 1: TS pulse compressed wideband pings T1
67.000,-45.414816,-43.422285,-43.196823,-46.997834,-47.614702,-38.972362,-40.861815,-42.703379,-34.368686,-31.853406,-34.003623,-36.944787,-35.285298,-42.227575,-36.796178,-37.527872,-37.372176,-38.325493,-37.579813,-34.733977,-35.522596,-34.839539,-34.377605,-32.753733,-31.139001,-31.110393,-32.704120,-33.297690,-35.666511,-34.843469,-37.742872,-35.866025,-38.242410,-37.205714,-40.707562,-37.054116,-36.987155,-38.677930,-35.730564,-36.668711,-36.453696,-37.094150,-34.591717,-34.391233,-43.923374,-42.191574,-39.459809,-41.223213,-43.838267,-42.483255,-43.615702,-51.238322,-50.369746,-42.844290,-43.634441,-44.206930,-45.561415,-44.882675,-44.184385,-43.231754,-42.025785,-42.497144,-43.863089,-46.754860,-42.546559,-46.274443,-46.487083,-42.688502,-43.248913,-43.775886,-45.586276,-49.120982,-48.988057,-49.838375,-53.211103,-51.020973,-51.349730,-49.879408,-47.229737,-52.440823,-56.849027,-55.813281,-56.992885,-53.160813,-49.897363,-47.869289,-44.988652,-57.218846,-52.973205,-56.636109,-56.872125,-59.538439,-56.924943,-49.930697,-52.232049,-47.588880,-47.571009,-44.837827,-45.379956,-45.964232,-53.164628,-52.159639,-51.966570,-48.782432,-46.367925,-53.092390,-59.009292,-46.251573,-53.683746,-57.372781,-51.511399,-48.175224,-48.361675,-44.333867,-40.359588,-39.822285,-44.155762,-48.469819,-40.706796,-37.262593,-44.003143,-39.529864,-39.819293,-41.445462,-45.197585,-43.864258,-48.475382,-46.297011,-41.522350,-42.744003,0,Fileset 1: TS pulse compressed wideband pings T1
67.500,-45.586803,-42.923299,-42.591780,-45.331734,-47.259280,-39.438757,-40.392862,-42.950813,-34.400733,-31.824724,-33.461924,-36.494280,-35.375658,-41.740247,-36.836773,-37.492239,-37.133074,-38.806663,-37.712972,-34.655789,-35.589225,-34.696425,-34.235849,-32.435063,-30.730496,-30.811262,-32.168722,-33.247360,-35.663541,-34.960911,-37.553695,-36.054175,-38.255259,-36.858466,-40.312581,-36.950234,-37.069223,-38.247915,-35.689223,-36.535430,-36.129142,-36.732725,-34.592209,-34.123378,-43.674208,-41.919926,-39.438773,-40.910288,-43.553470,-42.243974,-43.528453,-50.776966,-50.478887,-42.593345,-43.036276,-43.768785,-44.904164,-44.521809,-43.797793,-42.880284,-41.754214,-42.124497,-43.290328,-46.376920,-42.314295,-46.038043,-46.242350,-42.200986,-42.721366,-43.459881,-45.209797,-49.666164,-49.206988,-49.828578,-53.231767,-52.032159,-53.077843,-49.272404,-47.167766,-51.671312,-54.827757,-56.221089,-57.891095,-52.876431,-49.199612,-48.359727,-44.286256,-58.710791,-53.245312,-55.749412,-56.882839,-58.186402,-57.906768,-49.885975,-52.807677,-47.691849,-47.525019,-44.449460,-44.924001,-45.974836,-54.522935,-52.409764,-51.447467,-47.948008,-46.173668,-53.077923,-58.686490,-46.139463,-53.312133,-57.819883,-50.996533,-48.513426,-48.072966,-44.054912,-40.037909,-39.493181,-44.376941,-48.710941,-40.368420,-37.030784,-44.256145,-39.369788,-39.922401,-41.416154,-45.659964,-43.736261,-47.905280,-46.260547,-41.413657,-42.366944,0,Fileset 1: TS pulse compressed wideband pings T1
68.000,-45.630160,-42.418599,-42.032557,-43.988176,-46.738296,-39.991985,-39.764786,-42.751004,-34.492419,-31.873377,-32.993761,-36.083033,-35.517346,-41.345724,-36.950532,-37.533861,-36.966512,-39.320587,-37.893945,-34.644937,-35.708312,-34.500291,-34.040212,-32.132899,-30.386786,-30.568793,-31.696916,-33.200431,-35.648729,-35.114799,-37.451751,-36.312741,-38.322991,-36.579420,-39.950581,-36.937839,-37.247562,-37.919727,-35.712215,-36.357111,-35.756070,-36.390807,-34.641623,-33.941634,-43.480037,-41.740152,-39.479062,-40.677664,-43.297716,-42.083026,-43.468939,-50.317140,-50.555246,-42.402569,-42.505950,-43.372997,-44.330124,-44.187784,-43.468857,-42.572532,-41.544707,-41.787873,-42.811318,-46.052630,-42.157149,-45.871249,-45.995233,-41.823807,-42.257827,-43.233925,-44.908913,-50.198138,-49.425230,-49.907881,-53.103580,-53.247635,-55.295708,-48.984899,-47.378009,-50.944010,-53.108850,-56.188508,-58.386396,-52.683056,-48.644804,-48.870344,-43.749462,-60.282251,-53.855914,-54.842368,-56.556654,-56.686884,-58.669265,-49.852141,-53.341161,-47.761561,-47.520766,-44.140342,-44.561636,-45.919583,-55.532185,-52.608920,-51.109312,-47.311511,-46.092645,-53.258731,-58.181148,-46.090446,-52.883040,-57.371595,-50.697583,-48.884778,-47.630702,-43.709621,-39.737462,-39.217616,-44.573909,-48.620798,-40.071108,-36.846267,-44.454921,-39.285469,-40.099639,-41.362294,-46.226739,-43.594459,-47.330134,-46.257871,-41.376250,-42.066044,0,Fileset 1: TS pulse compressed wideband pings T1
68.500,-45.449992,-41.839170,-41.450680,-42.758215,-45.977297,-40.621052,-38.988325,-42.086368,-34.598380,-31.944958,-32.520115,-35.632515,-35.629371,-40.950477,-37.086545,-37.604178,-36.826098,-39.830081,-38.072447,-34.649665,-35.829049,-34.184380,-33.743483,-31.797082,-30.041158,-30.308003,-31.200992,-33.082639,-35.557977,-35.261816,-37.365855,-36.576592,-38.421372,-36.283153,-39.547436,-36.942547,-37.475799,-37.604377,-35.747806,-36.074634,-35.285437,-35.989187,-34.675937,-33.784228,-43.285538,-41.591612,-39.527360,-40.445058,-43.010934,-41.930374,-43.386188,-49.804847,-50.622135,-42.204732,-41.930968,-42.881282,-43.721087,-43.806906,-43.101614,-42.180128,-41.293855,-41.394860,-42.325804,-45.641717,-41.987078,-45.688180,-45.731509,-41.438101,-41.773058,-42.969444,-44.566215,-50.646071,-49.570452,-49.989002,-52.899881,-54.779287,-58.006651,-48.887920,-47.605932,-50.268028,-51.615916,-55.043052,-58.646041,-52.446194,-48.043983,-49.356377,-43.249373,-61.665141,-54.815052,-53.901265,-56.124832,-55.126640,-59.255337,-49.747182,-53.775545,-47.725182,-47.488823,-43.812522,-44.174834,-45.739800,-55.945814,-52.687752,-50.752772,-46.701612,-46.023365,-53.500280,-57.638013,-46.011306,-52.345710,-56.524205,-50.507770,-49.238447,-46.990375,-43.187574,-39.366782,-38.921452,-44.714174,-48.130202,-39.751543,-36.653898,-44.614156,-39.226922,-40.325951,-41.251206,-46.922007,-43.369928,-46.641618,-46.319590,-41.365575,-41.739679,0,Fileset 1: TS pulse compressed wideband pings T1
69.000,-45.088953,-41.293086,-40.966359,-41.656392,-45.055594,-41.451918,-38.174305,-41.120840,-34.825892,-32.123141,-32.117993,-35.193290,-35.773091,-40.631226,-37.345625,-37.803769,-36.817952,-40.437783,-38.327790,-34.761670,-36.052418,-33.835484,-33.420461,-31.499530,-29.782657,-30.103068,-30.737234,-32.923854,-35.430957,-35.489906,-37.391133,-36.943673,-38.675232,-36.057063,-39.170396,-37.048067,-37.848129,-37.379213,-35.902778,-35.752792,-34.793380,-35.597164,-34.770040,-33.737074,-43.165103,-41.557399,-39.670046,-40.255704,-42.751105,-41.848378,-43.364851,-49.368097,-50.800752,-42.088725,-41.368778,-42.299764,-43.078292,-43.457550,-42.742123,-41.766695,-41.067449,-41.020701,-41.887181,-45.108501,-41.879644,-45.541468,-45.578845,-41.069381,-41.348525,-42.708915,-44.204842,-51.046368,-49.758398,-50.159708,-52.885360,-57.120766,-61.198953,-48.974770,-47.672578,-49.837436,-50.533104,-53.189932,-59.052644,-52.232596,-47.349744,-49.839543,-42.801772,-62.125118,-56.455980,-53.014285,-55.964880,-53.677134,-60.001114,-49.690839,-54.259783,-47.772608,-47.590864,-43.512964,-43.754231,-45.441120,-55.532834,-52.831914,-50.362924,-46.104659,-46.026168,-53.784702,-57.380859,-46.003950,-51.845125,-55.938785,-50.495908,-49.722522,-46.147866,-42.485003,-39.021142,-38.696446,-44.889008,-47.292911,-39.518785,-36.555510,-44.888631,-39.303252,-40.707006,-41.164855,-47.882234,-43.140448,-45.893972,-46.622063,-41.505367,-41.460865,0,Fileset 1: TS pulse compressed wideband pings T1
69.500,-44.537388,-40.829152,-40.632547,-40.674709,-44.018054,-42.451856,-37.351928,-39.990880,-35.164965,-32.354831,-31.785206,-34.723177,-35.891880,-40.413179,-37.712606,-38.125444,-36.946958,-41.068732,-38.598462,-34.943058,-36.349957,-33.462090,-33.037974,-31.206134,-29.602204,-29.932591,-30.289178,-32.617480,-35.179991,-35.739171,-37.548353,-37.403724,-39.064903,-35.922516,-38.823396,-37.241676,-38.329068,-37.252708,-36.168728,-35.360190,-34.267076,-35.212219,-34.884772,-33.776377,-43.092991,-41.617961,-39.874101,-40.050385,-42.472091,-41.792607,-43.374998,-49.030493,-50.913573,-42.043456,-40.825637,-41.599372,-42.337804,-43.128202,-42.356669,-41.365801,-40.868458,-40.670268,-41.470786,-44.365915,-41.825280,-45.383344,-45.534975,-40.665248,-40.993936,-42.440212,-43.778073,-51.229416,-50.022619,-50.439732,-53.256840,-60.954265,-63.544846,-49.102291,-47.367918,-49.774830,-50.021637,-51.516413,-59.841514,-52.073759,-46.517704,-50.069049,-42.347720,-60.313313,-59.297859,-52.161056,-56.310145,-52.459097,-61.372596,-49.763373,-54.937556,-48.124065,-47.968318,-43.203251,-43.206065,-44.899726,-54.029144,-53.247211,-49.892491,-45.447243,-46.066841,-53.934065,-57.770041,-46.124344,-51.460194,-56.012519,-50.665127,-50.435767,-45.044891,-41.559178,-38.733369,-38.546536,-45.009999,-46.194086,-39.405151,-36.555610,-45.220759,-39.524555,-41.200000,-41.042494,-48.906618,-42.882071,-45.120499,-47.129771,-41.815376,-41.246957,0,Fileset 1: TS pulse compressed wideband pings T1
70.000,-43.895131,-40.525191,-40.497143,-39.880537,-43.010788,-43.517502,-36.631763,-38.905844,-35.582153,-32.560500,-31.555543,-34.242753,-35.931798,-40.383036,-38.151427,-38.558774,-37.219998,-41.538049,-38.807364,-35.127221,-36.643356,-33.115100,-32.614934,-30.929184,-29.499131,-29.803006,-29.906763,-32.124837,-34.787011,-35.912845,-37.885424,-37.910503,-39.492384,-35.934483,-38.587640,-37.521249,-38.861808,-37.271996,-36.502309,-34.931548,-33.759291,-34.892151,-34.995481,-33.878473,-43.086917,-41.773881,-40.105251,-39.836166,-42.190076,-41.758593,-43.405047,-48.753677,-50.578988,-42.064332,-40.380085,-40.891500,-41.561272,-42.838664,-41.982835,-41.086959,-40.755063,-40.391448,-41.108545,-43.506272,-41.839126,-45.207148,-45.562493,-40.253686,-40.755221,-42.224019,-43.337850,-50.961625,-50.357034,-50.902593,-54.140128,-64.586386,-62.504750,-49.177080,-46.843995,-50.171792,-50.287488,-50.589852,-61.055486,-52.048253,-45.704530,-49.724257,-41.915201,-57.232825,-63.406580,-51.334472,-57.277425,-51.629628,-64.312522,-50.095923,-55.930449,-49.062289,-48.782586,-42.903125,-42.561077,-44.130066,-51.888907,-54.236305,-49.423218,-44.765614,-46.143976,-53.812032,-59.386196,-46.477239,-51.261888,-56.949233,-51.085973,-51.509436,-43.841596,-40.547533,-38.556320,-38.479407,-44.915110,-45.135533,-39.456767,-36.663553,-45.360268,-39.895231,-41.716107,-40.833997,-49.348946,-42.590024,-44.466183,-47.548280,-42.276252,-41.173614,0,Fileset 1: TS pulse compressed wideband pings T1
