Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,Variable_index,Variable_name
172.500,-48.557103,-39.929598,-48.817218,-51.303703,-46.529781,-59.128055,-49.161302,-41.583831,-48.493528,-42.703939,-39.964568,-43.482601,-44.352362,-37.784169,-40.566878,-37.246267,-37.961586,-41.156558,-37.889662,-44.610864,-49.095271,-45.520597,-43.680464,-38.800789,-33.367247,-36.712368,-38.735007,-46.642166,-40.487723,-50.133403,-43.144794,-38.668151,-50.222605,-53.041608,-51.524405,-42.877546,-35.387757,-54.658966,-43.132263,-44.128104,-54.068493,-42.074391,-48.870589,-48.079562,-40.906871,-37.341399,-42.681789,-43.262548,-43.392808,-45.482711,-43.710462,-59.780289,-42.530158,-44.950655,-47.754660,-51.763582,-54.746873,-54.961811,-55.247374,-46.688674,-65.568596,-48.923706,-47.057087,-51.498393,-49.353208,-46.580863,-43.738055,-41.001174,-41.910406,-48.917858,-59.117000,-51.366510,-54.405802,-47.606725,-59.001767,-51.318556,-52.131655,-58.064181,-65.667990,-49.237152,-54.593446,-49.014280,-48.389025,-44.246861,-48.445256,-60.309570,-47.451865,-55.622284,-50.920549,-51.162678,-59.848809,-54.222964,-49.663355,-52.263502,-74.546353,-69.018417,-45.049422,-44.318075,-45.609027,-52.672084,-51.232783,-51.764479,-79.267256,-55.585568,-62.812130,-52.253973,-66.846865,-53.242841,-59.676521,-50.803760,-51.223654,-65.416617,-48.039519,-46.973001,-47.067329,-54.554869,-52.692508,-61.572676,-50.868457,-45.228880,-50.616467,-45.933457,-49.243011,-46.533230,-50.537621,-54.912290,-49.003085,-59.840881,-51.085896,-58.949246,0,Fileset 1: TS pulse compressed wideband pings T2
173.000,-49.681728,-40.254531,-49.871537,-49.760787,-47.037587,-57.509678,-54.315276,-40.528807,-44.977580,-43.128839,-40.439134,-41.362298,-44.504697,-38.715871,-40.880184,-37.735906,-38.130319,-40.733830,-38.604902,-47.364603,-43.982637,-47.364530,-43.968246,-39.278422,-33.618367,-36.346815,-37.984624,-53.363195,-40.817166,-43.674432,-40.549708,-38.037850,-50.669898,-54.318623,-57.521378,-41.622969,-36.058891,-54.432170,-43.052864,-43.998166,-49.138507,-41.093342,-50.043882,-50.019649,-39.703336,-36.701103,-43.312281,-43.675839,-44.198466,-46.742407,-43.357503,-56.521132,-41.580418,-45.773236,-47.601476,-50.077741,-54.619220,-55.723535,-57.556607,-46.328268,-60.202813,-48.406164,-47.862345,-50.617022,-50.238171,-47.180123,-44.121507,-41.825690,-40.900958,-47.664941,-59.256073,-53.024138,-53.786357,-47.954543,-60.361598,-49.953481,-51.529377,-56.910798,-60.935244,-47.836448,-56.145720,-50.369557,-50.621485,-44.712466,-50.008861,-57.841694,-50.230612,-51.852729,-52.412314,-51.572119,-63.228443,-53.287526,-49.437708,-51.226557,-67.674204,-71.016362,-45.078971,-43.888871,-46.603822,-53.944544,-51.369040,-51.020339,-67.473885,-56.456759,-63.864343,-52.196467,-66.642626,-52.011848,-54.547838,-51.214301,-50.831039,-74.865760,-46.813761,-47.774312,-46.390553,-58.357886,-50.674026,-64.527983,-51.252163,-45.748240,-50.942903,-45.488254,-50.533341,-47.583513,-49.831432,-54.410958,-48.696221,-59.474549,-49.855640,-60.342116,0,Fileset 1: TS pulse compressed wideband pings T2
173.500,-50.766721,-41.432884,-51.270142,-48.131112,-47.754328,-56.248932,-55.677635,-39.878417,-42.550561,-43.722462,-40.815134,-40.169250,-43.924042,-39.456392,-41.414076,-38.731719,-38.776493,-41.012608,-39.718253,-48.576224,-41.222832,-51.899277,-44.951943,-40.461855,-34.463359,-36.240985,-36.557221,-56.244284,-39.683610,-40.996717,-38.637162,-37.969255,-51.352194,-53.479854,-50.432703,-41.085257,-37.447949,-53.713945,-43.279594,-43.719389,-46.653911,-40.613075,-51.388960,-54.356268,-38.617911,-36.539115,-44.186856,-44.474358,-45.097037,-48.683628,-43.359475,-54.242471,-41.185491,-46.969442,-47.918018,-48.582387,-54.766523,-56.005679,-59.497485,-45.771250,-57.780508,-47.867943,-49.574233,-50.001340,-51.459175,-48.631718,-45.136903,-43.121794,-40.330611,-47.011149,-60.657544,-54.344135,-53.335829,-48.865848,-61.414026,-49.122164,-50.906716,-54.765075,-58.075189,-47.152193,-58.361794,-52.547970,-53.432212,-45.589760,-52.116008,-56.466352,-54.812056,-49.485381,-55.303022,-52.196145,-70.531845,-51.523855,-49.611033,-49.773431,-63.536047,-60.479330,-45.841487,-43.727408,-47.863423,-55.069498,-52.366609,-50.086603,-62.172722,-55.784527,-59.291554,-53.371421,-63.242875,-51.478001,-51.856515,-52.653519,-50.508652,-60.037027,-46.664678,-49.173562,-46.000329,-59.668989,-50.084455,-68.665633,-50.477602,-46.378699,-51.769834,-45.722834,-50.753394,-48.482133,-49.784467,-53.933747,-48.796734,-59.092383,-49.438178,-60.517299,0,Fileset 1: TS pulse compressed wideband pings T2
174.000,-51.549439,-43.313732,-52.665568,-46.743435,-48.462824,-55.970496,-51.437468,-39.496056,-41.173971,-44.579701,-40.597655,-39.559472,-43.355697,-39.614069,-41.867108,-39.939874,-39.562920,-41.917988,-40.904148,-46.669447,-40.255157,-63.523932,-45.825849,-41.856203,-35.720212,-36.419051,-34.966146,-50.923306,-38.175779,-39.863859,-37.500576,-38.291463,-52.110853,-51.884408,-45.696087,-41.072470,-39.176521,-51.956420,-43.778917,-43.530846,-45.394051,-40.660179,-52.316295,-61.361891,-37.731272,-36.713721,-45.038020,-45.211238,-45.536297,-51.528489,-43.864839,-52.138542,-41.379784,-48.230764,-48.660301,-47.317270,-54.848660,-55.301075,-60.897166,-44.784151,-57.226308,-47.312253,-51.330337,-49.842994,-52.342689,-50.759497,-46.544661,-44.279848,-40.252972,-46.762761,-63.180605,-54.819932,-53.121833,-50.099658,-61.975843,-48.789071,-50.590138,-52.901644,-56.087247,-47.124969,-61.898937,-56.283675,-54.569447,-46.685574,-53.908604,-56.123760,-59.322277,-48.093279,-60.362303,-53.301238,-72.544095,-49.682561,-50.290440,-48.370730,-62.353688,-56.213006,-46.934147,-43.876980,-48.681352,-55.469223,-54.435473,-49.113673,-58.370606,-54.977504,-55.323850,-55.032675,-61.193532,-51.775083,-50.118687,-54.585012,-50.129035,-55.017078,-47.096875,-50.745605,-45.820321,-57.961283,-50.119557,-62.531336,-48.953689,-46.863834,-53.074836,-46.618123,-49.833451,-48.989828,-50.390061,-53.520839,-49.599894,-60.231769,-49.515530,-60.959471,0,Fileset 1: TS pulse compressed wideband pings T2
174.500,-51.962117,-45.682225,-53.621874,-45.643588,-48.514931,-56.568304,-47.471666,-39.245258,-40.625597,-45.490561,-39.614682,-39.063442,-43.051883,-39.214353,-41.879677,-40.999915,-39.956999,-43.327819,-41.827440,-43.737045,-40.543082,-62.126717,-45.849777,-42.287663,-36.910503,-36.484566,-33.473103,-47.835285,-37.045719,-39.132796,-36.884594,-38.787107,-52.628906,-50.619665,-43.245962,-41.350865,-40.858835,-50.600730,-44.652182,-43.624510,-44.728795,-41.135574,-51.871641,-57.746090,-36.954551,-37.042016,-45.475940,-45.227317,-45.236667,-55.314563,-44.853174,-49.900109,-41.943067,-49.177469,-49.663590,-46.247884,-55.342873,-54.588376,-62.002257,-43.525985,-57.806804,-46.887831,-51.843035,-50.104881,-52.352811,-52.809592,-48.023924,-45.004377,-40.695202,-46.671228,-64.801508,-54.721944,-53.086622,-51.456616,-62.571586,-48.865839,-50.206045,-52.113733,-54.315050,-47.591924,-65.749555,-60.826806,-53.496965,-47.663151,-54.752843,-56.566392,-57.900497,-47.391109,-69.321358,-55.000467,-62.478535,-48.188960,-51.366034,-47.246314,-63.941176,-53.662637,-47.804374,-44.222664,-48.610956,-55.218708,-57.262572,-48.312017,-55.647616,-55.207476,-52.550527,-56.014895,-60.501986,-52.743016,-49.005832,-55.785670,-49.779771,-52.287022,-47.564731,-52.200797,-45.829727,-55.783612,-50.048645,-57.347347,-47.322261,-46.945225,-54.257595,-48.141687,-48.756700,-49.332922,-51.352401,-52.964107,-50.828548,-63.691255,-49.809179,-62.617374,0,Fileset 1: TS pulse compressed wideband pings T2
175.000,-51.653114,-48.159207,-53.852363,-44.791735,-47.495465,-58.242077,-45.179990,-39.063949,-40.693481,-45.763294,-38.272640,-38.397193,-42.941031,-38.553933,-41.076901,-41.503232,-39.625531,-45.152944,-42.053920,-41.454724,-41.603920,-55.620203,-44.977890,-41.126183,-37.356796,-35.879141,-32.157490,-45.812897,-36.326646,-38.407130,-36.526040,-39.298193,-52.734804,-50.016737,-41.857875,-41.804773,-42.099955,-50.157125,-46.081670,-44.069392,-44.245565,-41.900564,-50.353218,-53.517660,-36.246737,-37.404727,-45.391182,-44.561329,-44.340230,-57.911265,-46.154095,-47.918491,-42.598068,-49.638609,-50.769464,-45.305410,-56.938133,-54.273502,-63.832250,-42.289932,-58.882550,-46.812172,-50.831020,-50.614962,-51.512763,-53.817235,-49.276538,-45.473305,-41.560419,-46.644305,-63.585286,-54.439366,-53.039432,-52.911655,-64.312948,-49.381927,-49.717280,-52.383455,-53.075999,-48.437028,-65.778920,-58.186898,-52.419661,-48.202688,-54.625617,-57.519613,-55.757959,-47.222337,-63.677632,-57.298948,-57.499991,-47.178389,-52.566972,-46.453383,-67.820150,-51.859336,-48.019104,-44.627806,-47.914523,-54.487798,-59.624339,-47.844719,-53.724149,-57.043738,-50.395039,-55.764550,-61.006691,-53.971554,-48.370521,-55.042323,-49.580499,-50.498492,-47.864045,-53.223760,-45.953429,-53.943024,-49.861926,-54.038381,-45.889125,-46.556933,-54.284880,-50.047011,-47.896993,-49.858013,-52.296449,-52.121268,-51.805780,-67.586248,-50.012001,-66.011855,0,Fileset 1: TS pulse compressed wideband pings T2
175.500,-50.301474,-50.023473,-53.379099,-44.327296,-46.014334,-61.769199,-44.600272,-39.138973,-41.222299,-44.946521,-37.156801,-37.699912,-42.953549,-38.055593,-39.710317,-41.364080,-38.870501,-47.264699,-41.591544,-40.158116,-43.126378,-53.384619,-43.899269,-39.358853,-36.874217,-34.734921,-31.208449,-44.535365,-35.926225,-38.013729,-36.476683,-39.933674,-52.611659,-50.265107,-41.169043,-42.621021,-42.565625,-50.599286,-48.419437,-44.990901,-43.863674,-42.998194,-48.810822,-51.288350,-35.834176,-37.912898,-45.176363,-43.880685,-43.315633,-55.757001,-47.410692,-46.446892,-43.268880,-49.827977,-52.012344,-44.600698,-59.537172,-54.363360,-67.057106,-41.426963,-60.163840,-47.380399,-49.257724,-51.367519,-50.413828,-53.586135,-50.174056,-46.048146,-42.824475,-46.859533,-61.449940,-54.389443,-52.927083,-54.759716,-67.977061,-50.525370,-49.547342,-53.781170,-53.005433,-49.847413,-63.826285,-54.082967,-52.222114,-48.324272,-54.218644,-58.968127,-54.985196,-47.700232,-58.171203,-60.199143,-54.565141,-46.835915,-53.729277,-46.171781,-71.105619,-50.815556,-47.747197,-45.212420,-47.262633,-53.683700,-59.791345,-47.937420,-52.533864,-61.377668,-48.764162,-55.128857,-62.769771,-54.767195,-48.199687,-53.268272,-49.760263,-49.329638,-48.304540,-53.748695,-46.198701,-52.622449,-50.046007,-51.823494,-44.908553,-46.065117,-53.187608,-51.977451,-47.458303,-50.793438,-52.989392,-51.201559,-52.398935,-61.515505,-50.072723,-66.146259,0,Fileset 1: TS pulse compressed wideband pings T2
176.000,-48.072772,-50.392299,-52.066238,-44.109153,-44.586035,-68.262097,-45.318909,-39.393753,-41.432372,-43.334552,-36.322549,-36.988346,-42.790951,-37.695321,-38.172845,-40.702769,-37.934838,-48.417546,-40.658606,-39.491394,-44.538241,-51.668535,-42.999816,-37.620627,-35.727486,-33.382773,-30.502238,-43.733417,-35.442599,-38.046427,-36.638412,-40.588574,-52.188608,-51.122494,-40.885300,-43.732303,-42.047267,-51.376929,-51.477228,-46.124204,-43.381624,-44.227041,-47.475947,-49.613978,-35.678678,-38.387879,-44.952413,-43.291111,-42.290388,-52.784331,-47.471704,-45.234429,-43.663298,-49.710295,-52.975725,-44.009862,-59.402177,-54.360257,-62.871227,-40.857948,-61.327026,-48.448772,-47.763024,-52.107273,-49.362227,-52.351477,-50.395618,-46.590667,-44.122164,-47.129851,-59.178421,-54.617178,-52.515408,-57.062659,-67.053853,-51.822676,-49.661166,-56.446060,-54.321051,-51.742152,-61.663182,-51.419253,-52.680611,-47.974075,-54.050349,-60.858887,-55.138050,-48.735329,-55.323739,-62.562340,-52.839404,-46.992396,-54.506414,-46.286431,-66.742603,-50.445303,-47.244006,-45.930151,-46.817638,-52.955049,-57.953508,-48.436997,-51.751313,-71.035725,-47.527780,-54.946086,-65.243481,-54.141766,-48.164757,-51.607790,-50.176830,-48.519310,-48.925826,-53.909244,-46.258453,-51.591556,-50.549503,-50.177419,-44.259213,-45.656137,-51.624397,-53.260569,-47.378870,-51.321171,-52.895755,-50.233136,-52.999506,-56.538481,-49.934048,-60.607687,0,Fileset 1: TS pulse compressed wideband pings T2
176.500,-45.403112,-49.644923,-49.836663,-43.782561,-43.193283,-73.398983,-46.559371,-39.500658,-40.297143,-41.327220,-35.476119,-36.085605,-42.093069,-37.100638,-36.489447,-39.623507,-36.766195,-47.325624,-39.269241,-38.775661,-45.168842,-49.366546,-42.154247,-35.799811,-34.162025,-31.835035,-29.679129,-42.949458,-34.430756,-38.186932,-36.718870,-40.963123,-51.159916,-52.112021,-40.697750,-44.732105,-40.756343,-51.619449,-53.300864,-46.907793,-42.534486,-45.253453,-46.096872,-47.786765,-35.478805,-38.396037,-44.491558,-42.407786,-41.069900,-50.260968,-45.669716,-43.894515,-43.384095,-48.957645,-52.640373,-43.260716,-56.063754,-53.657123,-56.697224,-40.218088,-61.646716,-49.519040,-46.381376,-52.312614,-48.217117,-50.258144,-49.706866,-46.592563,-44.879017,-46.903067,-56.688638,-54.757298,-51.523927,-59.556839,-61.231425,-51.833948,-49.606911,-61.718111,-57.193197,-53.094959,-59.203032,-49.260178,-53.008676,-46.993918,-54.033959,-63.332854,-55.628658,-50.121935,-53.528915,-61.275954,-51.692029,-47.206728,-54.644175,-46.451830,-59.450137,-50.377610,-46.524643,-46.517915,-46.275730,-52.010801,-55.491379,-48.935894,-50.839593,-65.840346,-46.407993,-55.625201,-66.887686,-52.201710,-47.762030,-50.169026,-50.386002,-47.721118,-49.388504,-53.745366,-45.691889,-50.396219,-50.857606,-48.642113,-43.565036,-45.213048,-49.708811,-53.451208,-47.412418,-49.972841,-51.479449,-49.022575,-53.775995,-53.201514,-49.503188,-56.147531,0,Fileset 1: TS pulse compressed wideband pings T2
177.000,-43.190108,-49.113089,-47.562884,-43.820765,-42.371647,-68.013395,-48.324426,-39.853226,-38.466197,-39.709468,-35.074478,-35.523986,-41.385083,-36.624247,-35.186925,-38.783797,-35.937340,-45.593830,-37.983487,-38.186449,-45.339969,-46.901131,-41.742721,-34.341979,-32.941530,-30.674813,-29.151345,-42.460845,-33.442760,-38.699693,-37.110068,-41.499702,-50.006578,-53.732877,-41.124671,-45.680385,-39.565208,-51.323885,-51.609425,-47.508000,-41.896403,-46.625308,-45.181884,-46.385921,-35.637398,-38.283324,-44.255595,-41.583651,-40.138670,-48.300645,-43.385545,-42.960803,-42.941915,-48.001635,-51.152473,-42.874371,-53.360022,-52.937634,-52.693865,-39.930738,-60.972694,-50.827892,-45.587786,-52.163145,-47.366527,-48.099905,-48.804627,-46.301960,-45.331531,-46.398991,-54.697126,-54.947897,-50.551285,-61.970524,-57.081192,-50.326889,-49.658387,-79.586627,-63.724652,-52.408605,-57.498568,-47.736803,-52.833343,-45.998324,-54.319806,-67.878914,-56.294996,-52.552645,-52.800152,-57.925964,-51.350220,-47.788788,-54.960983,-47.076442,-54.069538,-50.870941,-46.154540,-47.255710,-45.948144,-51.125410,-53.665028,-49.856449,-50.092701,-57.462615,-45.848636,-58.427491,-67.415189,-50.343309,-47.393208,-49.386578,-50.660424,-47.354004,-49.985125,-53.790430,-44.992880,-49.380195,-51.210626,-47.672573,-43.222360,-45.252372,-47.977741,-53.327046,-48.037108,-47.540508,-49.480721,-48.086455,-55.135756,-51.014998,-49.405348,-53.079628,0,Fileset 1: TS pulse compressed wideband pings T2
177.500,-41.595436,-49.028899,-45.610755,-44.378032,-42.160820,-63.340381,-50.954676,-40.405725,-36.679103,-38.616446,-35.172527,-35.352416,-40.875270,-36.258479,-34.289597,-38.236585,-35.501299,-44.319037,-36.876093,-37.753094,-45.327190,-44.486501,-41.573317,-33.233134,-32.196105,-29.992280,-28.945831,-42.139983,-32.701894,-39.370293,-37.674092,-42.162418,-48.839976,-56.341333,-42.224130,-45.944232,-38.598673,-50.455934,-48.646834,-47.693872,-41.596524,-48.505371,-44.814714,-45.555105,-36.089580,-38.071403,-44.266402,-40.864356,-39.508297,-46.563363,-41.373818,-42.575699,-42.544145,-46.980629,-49.290318,-42.912058,-51.499099,-52.778141,-50.019769,-40.049704,-59.449776,-52.247104,-45.232703,-51.644029,-46.703867,-46.145616,-47.854582,-45.756352,-45.400894,-45.653137,-53.294056,-54.814810,-49.793934,-61.852304,-54.322508,-48.245481,-49.722966,-58.675219,-65.243453,-50.242776,-56.636741,-46.860326,-51.813486,-45.150092,-54.152734,-71.691072,-55.847884,-56.102791,-52.937100,-55.274491,-51.651965,-48.671978,-55.953757,-48.139369,-50.501092,-51.647762,-46.103997,-47.685617,-45.685215,-50.240301,-52.604414,-51.329241,-49.522469,-52.550475,-45.806559,-64.318342,-67.585364,-49.015131,-47.213255,-49.149432,-50.832498,-47.371448,-50.569683,-54.008378,-44.374248,-48.589263,-51.547096,-47.347870,-43.253555,-45.783311,-46.498369,-53.361844,-49.222068,-45.090717,-47.478890,-47.463304,-56.541400,-49.430994,-49.739879,-50.876929,0,Fileset 1: TS pulse compressed wideband pings T2
178.000,-40.526305,-49.178389,-44.055970,-45.541462,-42.459331,-58.510668,-54.557346,-41.000454,-35.254422,-38.000471,-35.693547,-35.464066,-40.671194,-35.976982,-33.743137,-37.899270,-35.340998,-43.647294,-35.952188,-37.560289,-45.388553,-42.272546,-41.325425,-32.354731,-31.835328,-29.723325,-29.008996,-41.887607,-32.257080,-39.986071,-38.109449,-42.739543,-47.691671,-59.761142,-43.854758,-45.175950,-37.783961,-49.294918,-46.209283,-47.326243,-41.570938,-50.537701,-44.902692,-45.139387,-36.628730,-37.765857,-44.417592,-40.280002,-39.058444,-44.800293,-39.766058,-42.682340,-42.311225,-46.006017,-47.636873,-43.248443,-50.028295,-53.518082,-48.020458,-40.509457,-57.431370,-53.431297,-44.997418,-50.971292,-46.139541,-44.432873,-46.793463,-45.172726,-45.107365,-44.815211,-52.253459,-54.141731,-49.282864,-59.209866,-52.534585,-46.333901,-49.782658,-53.207473,-56.654852,-48.366305,-56.001293,-46.612208,-50.527642,-44.459362,-52.771542,-65.095109,-54.002323,-57.443973,-53.609306,-53.676276,-52.362474,-49.747080,-57.992790,-49.491722,-48.099036,-52.311477,-46.142641,-47.356546,-45.295295,-49.447910,-52.011048,-53.403235,-49.128444,-49.344875,-46.091752,-61.264234,-67.695154,-48.175714,-47.357638,-49.248656,-50.633385,-47.588639,-51.010018,-54.044888,-43.949796,-48.097627,-51.844415,-47.603490,-43.616004,-46.627265,-45.252603,-53.626287,-50.727004,-42.983957,-45.777496,-47.037198,-57.151088,-48.107228,-50.395646,-49.186607,0,Fileset 1: TS pulse compressed wideband pings T2
178.500,-40.254827,-49.713784,-43.261987,-47.760958,-43.560336,-54.786453,-53.002139,-41.893229,-34.634104,-38.197203,-36.898928,-36.137409,-41.151596,-36.212556,-33.940192,-38.151867,-35.736871,-43.891387,-35.644490,-38.037244,-45.875885,-40.665723,-41.230749,-32.023084,-32.144722,-30.157905,-29.702920,-42.211281,-32.467022,-40.901993,-38.605746,-43.438990,-46.992536,-61.366525,-46.171795,-44.180687,-37.518913,-48.539851,-44.841465,-46.960311,-42.071485,-51.349310,-45.707615,-45.319341,-37.450923,-37.817254,-45.005373,-40.280943,-39.098480,-43.380846,-38.904663,-43.529144,-42.718099,-45.556505,-46.717531,-44.119138,-49.148517,-55.785412,-46.792548,-41.581690,-55.586081,-54.261371,-45.105772,-50.807920,-46.146211,-43.304750,-45.979333,-45.229814,-45.001573,-44.491837,-51.707527,-53.496388,-49.383684,-56.775442,-51.939313,-45.191603,-50.532966,-50.776297,-52.241871,-47.442685,-55.585487,-47.342955,-49.972062,-44.314173,-50.857064,-60.689714,-52.271544,-54.341605,-54.682774,-53.246311,-53.725672,-51.390292,-61.888934,-51.390058,-46.710975,-52.989132,-46.448799,-46.841404,-45.140013,-49.353536,-51.931797,-56.119852,-49.323308,-47.632305,-46.963053,-55.530342,-68.338725,-48.046698,-48.367569,-49.968123,-50.360102,-48.268536,-51.745314,-53.664312,-44.164150,-48.411085,-52.699543,-48.706210,-44.700150,-47.817047,-44.641476,-54.107915,-52.690893,-41.694098,-44.857795,-47.089200,-57.122861,-47.376030,-51.553301,-48.235466,0,Fileset 1: TS pulse compressed wideband pings T2
179.000,-40.294934,-50.132629,-42.768372,-50.521316,-44.980125,-51.971640,-48.840045,-42.572276,-34.384480,-38.760101,-38.161960,-36.851894,-41.719038,-36.620970,-34.505629,-38.643406,-36.232618,-44.582804,-35.587348,-38.702351,-46.191755,-39.212327,-40.960639,-31.821623,-32.661752,-30.769333,-30.598000,-42.931044,-32.868973,-41.701753,-38.760542,-43.829851,-46.378385,-59.903425,-48.300448,-43.069992,-37.473211,-47.865616,-44.027723,-46.424487,-42.493938,-49.461380,-46.746715,-45.616671,-37.995036,-37.905523,-45.580031,-40.496821,-39.217767,-42.018944,-38.324799,-44.519347,-43.405260,-45.274613,-46.138595,-44.994566,-48.454252,-59.675434,-45.864182,-42.679528,-53.869932,-54.174946,-45.211694,-50.934439,-46.435826,-42.325460,-45.076476,-45.670444,-44.807603,-44.463655,-51.116139,-52.801726,-49.642061,-54.827634,-52.053612,-44.453832,-52.066445,-49.628124,-49.401918,-46.745858,-55.380374,-48.584416,-49.967147,-44.324443,-48.827905,-57.978751,-50.820487,-51.318607,-54.972404,-53.288052,-55.297787,-53.310398,-66.108832,-53.343331,-45.602577,-53.118093,-46.520330,-46.167628,-44.931702,-49.706254,-51.789194,-57.225752,-49.709078,-46.616418,-48.017433,-52.096829,-69.518693,-48.046144,-49.985844,-50.895967,-49.776893,-49.007879,-52.423390,-52.427264,-44.610634,-49.167485,-54.054982,-49.980813,-46.127643,-48.264319,-44.291557,-53.823187,-54.576300,-40.848863,-44.305746,-47.145416,-56.587388,-46.854644,-52.573167,-47.543767,0,Fileset 1: TS pulse compressed wideband pings T2
179.500,-40.597701,-50.493498,-42.482750,-53.014112,-46.612123,-49.847266,-46.418731,-42.924583,-34.440321,-39.617532,-39.115625,-37.423140,-42.028235,-37.220898,-35.437801,-39.414136,-36.817835,-45.621377,-35.771236,-39.384283,-46.328515,-37.926296,-40.706433,-31.764009,-33.363857,-31.414725,-31.604465,-44.231386,-33.410894,-42.215923,-38.701592,-44.039320,-45.870844,-59.080878,-49.250476,-42.113425,-37.694507,-47.189385,-43.614780,-45.830423,-42.604022,-46.840159,-48.036056,-46.132778,-38.148670,-38.100204,-46.127294,-40.880509,-39.447516,-40.830558,-37.976284,-45.398838,-44.380120,-45.171616,-45.915997,-45.776119,-47.943662,-67.611560,-45.200890,-43.569657,-52.521594,-53.479987,-45.439170,-51.468568,-47.030859,-41.525193,-44.192198,-46.435796,-44.588482,-44.841690,-50.496085,-52.286692,-49.991570,-53.411000,-52.773524,-44.097070,-54.924723,-49.298483,-47.448054,-45.903265,-55.939412,-50.240003,-50.556358,-44.506473,-47.153281,-56.206736,-49.730835,-49.233390,-54.124159,-53.649590,-57.110711,-55.752939,-63.304706,-55.228348,-44.673805,-52.573722,-46.398723,-45.597519,-44.811413,-50.507002,-51.599190,-55.476935,-50.247676,-46.004088,-49.365712,-49.803389,-70.870770,-48.025258,-52.314371,-52.032652,-49.108257,-49.918929,-52.865208,-51.061153,-45.228313,-50.203071,-56.201965,-50.781902,-47.886494,-47.502878,-44.222079,-52.562079,-56.370435,-40.427318,-44.066940,-47.143467,-56.007680,-46.472792,-53.414880,-47.033306,0,Fileset 1: TS pulse compressed wideband pings T2
180.000,-41.167070,-50.960377,-42.284274,-53.556018,-48.296131,-48.197709,-45.226232,-42.877561,-34.738664,-40.624862,-39.423082,-37.631582,-41.829435,-38.006583,-36.699252,-40.463495,-37.519217,-46.754576,-36.167858,-39.962261,-46.399473,-36.915740,-40.666871,-31.885639,-34.263002,-31.997030,-32.541516,-46.286916,-34.085697,-42.205673,-38.581563,-44.273264,-45.497989,-59.865617,-48.491936,-41.442039,-38.194279,-46.452394,-43.461796,-45.250481,-42.312241,-44.562510,-49.696866,-47.071681,-37.943172,-38.467979,-46.670597,-41.319387,-39.842701,-39.893807,-37.848369,-45.891308,-45.660826,-45.255838,-46.073696,-46.420385,-47.596304,-72.195686,-44.737663,-44.108412,-51.597127,-52.433897,-45.860914,-52.474853,-47.874781,-41.000385,-43.431433,-47.327159,-44.435333,-45.698418,-49.985099,-52.040050,-50.402242,-52.496290,-53.891986,-44.076012,-59.655215,-49.622941,-46.103028,-44.796264,-57.490498,-52.173881,-51.773050,-44.895665,-45.961834,-55.047696,-48.992135,-47.855527,-52.761280,-54.402424,-59.299077,-59.188863,-58.990269,-56.656517,-43.982819,-51.449175,-46.246463,-45.263722,-44.894246,-51.548676,-51.479438,-52.967845,-50.884066,-45.644878,-51.219527,-48.221656,-70.816192,-47.934329,-55.079611,-53.357217,-48.495497,-51.209059,-52.778631,-50.087910,-45.910062,-50.999673,-59.382352,-50.375091,-49.858322,-46.063928,-44.460568,-50.637124,-58.058094,-40.374693,-44.096747,-47.024168,-55.281343,-46.109630,-54.368904,-46.626021,0,Fileset 1: TS pulse compressed wideband pings T2
