Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,Variable_index,Variable_name
239.500,-40.639074,-53.430313,-45.177382,-34.206398,-34.842675,-37.524471,-37.648157,-40.301158,-31.235879,-33.085895,-31.888886,-41.939326,-29.101641,-38.554452,-33.845475,-34.519876,-36.753615,-55.511807,-35.043754,-38.556424,-40.611775,-38.370659,-45.321964,-52.849109,-45.411580,-38.414203,-38.646619,-42.180495,-37.710261,-39.731536,-31.241957,-46.161032,-53.324910,-46.601047,-38.005535,-52.463698,-37.084568,-36.118889,-44.768609,-53.766626,-47.146740,-43.494145,-49.127055,-40.438271,-28.728608,-35.354352,-30.971279,-52.460742,-41.514271,-47.471804,-38.152668,-43.374392,-33.120608,-36.371276,-41.447900,-40.044297,-43.747415,-50.623639,-38.523935,-49.657126,-43.065967,-49.390616,-48.315580,-44.159750,-36.619556,-41.654460,-41.365316,-46.737821,-36.090475,-43.338245,-45.072525,-50.804169,-49.868711,-41.103081,-46.435663,-46.581079,-33.202326,-36.386730,-30.319192,-43.631581,-44.313012,-40.314430,-56.749552,-37.348114,-48.308750,-41.781584,-61.049875,-44.344869,-49.010551,-40.469026,-40.717261,-46.391505,-37.146741,-41.893556,-52.129284,-60.695807,-39.732765,-33.202808,-41.755137,-48.436208,-48.319577,-40.061574,-48.458093,-45.074175,-42.692701,-44.724238,-44.858554,-45.675228,-47.532056,-50.843280,-43.839292,-44.831214,-47.312842,-43.414304,-45.162396,-48.400269,-42.496542,-46.732313,-44.362284,-66.042785,-62.985610,-42.467895,-46.062787,-48.897265,-60.630585,-40.385632,-51.907877,-42.732195,-41.572817,-38.021535,0,Fileset 1: TS pulse compressed wideband pings T2
240.000,-39.400799,-50.395092,-51.794541,-33.804154,-34.188338,-36.766373,-38.093746,-39.170489,-31.833540,-32.272840,-29.020901,-39.673829,-29.243620,-37.900849,-34.171397,-35.050410,-36.558797,-47.488171,-32.669067,-40.033464,-40.196913,-35.915686,-44.806468,-48.224156,-54.852673,-41.563730,-41.666508,-41.430003,-38.002580,-40.863955,-31.740951,-46.002518,-49.800571,-44.916143,-36.601573,-48.264622,-41.524598,-36.487434,-47.558169,-46.398024,-44.909714,-41.056516,-44.954816,-35.982334,-29.142946,-36.710499,-30.035139,-66.794939,-40.850889,-53.118124,-37.248589,-42.306652,-31.398590,-37.995071,-39.031802,-39.574009,-47.576530,-51.645096,-37.424063,-44.911255,-44.132325,-47.854122,-48.929420,-41.966570,-36.056285,-41.767969,-40.713370,-42.377351,-37.143038,-43.245508,-46.151500,-48.845847,-49.783974,-40.621861,-46.123945,-48.269923,-34.833716,-38.246179,-31.505045,-43.093659,-46.135026,-40.259463,-56.789709,-38.726690,-48.133601,-40.674453,-50.462672,-49.379953,-47.515265,-41.045783,-41.126062,-44.473765,-38.672055,-39.830849,-51.559818,-50.472738,-38.516548,-33.853900,-43.122227,-47.258242,-46.032985,-39.653065,-49.361401,-47.297356,-41.649458,-45.474466,-45.438788,-46.755968,-47.176730,-48.525518,-45.752339,-46.989454,-49.257110,-41.414266,-42.051851,-47.090953,-46.763958,-50.183415,-42.969416,-51.041861,-59.211807,-43.204907,-48.988750,-53.493341,-52.760017,-39.258117,-48.497938,-44.443468,-43.460502,-38.486619,0,Fileset 1: TS pulse compressed wideband pings T2
240.500,-38.463255,-47.213895,-65.553571,-34.337523,-33.536050,-36.943723,-38.256691,-38.233978,-33.428789,-32.462860,-27.184735,-37.848242,-30.518126,-37.271450,-35.671968,-36.711389,-37.762716,-44.140141,-30.720794,-40.600799,-40.830656,-34.137914,-42.498218,-44.680036,-49.521765,-45.832354,-42.418841,-40.914454,-37.886062,-43.547795,-34.201450,-47.380569,-46.863781,-43.970144,-36.330870,-45.534754,-44.734631,-38.830996,-52.849675,-42.590082,-43.202135,-38.344611,-42.051097,-33.618824,-28.318351,-39.050953,-30.130352,-49.267506,-41.287865,-55.867645,-37.443860,-40.668248,-30.473344,-40.976880,-37.552184,-40.105633,-58.369031,-50.434553,-37.428542,-42.364839,-48.053326,-47.273630,-50.195399,-40.881933,-36.327094,-42.894323,-41.407610,-38.934951,-39.816522,-43.292786,-47.051861,-46.802673,-50.354518,-41.549632,-44.989888,-47.229393,-39.609177,-42.932296,-35.152654,-42.283219,-51.295142,-41.080849,-48.915819,-40.455376,-46.524587,-40.767882,-48.499155,-56.689302,-46.789145,-40.516161,-41.864439,-43.970599,-40.793789,-39.134218,-50.696624,-46.264793,-37.090242,-35.251999,-45.937625,-47.439686,-45.452741,-40.385329,-51.885106,-49.633020,-41.763090,-46.792013,-47.136325,-50.421927,-48.651399,-47.665173,-43.919587,-48.304299,-53.132104,-40.206505,-41.033314,-47.552190,-51.609061,-60.767775,-42.909049,-45.678725,-53.203809,-44.949310,-52.233272,-50.251160,-48.442430,-39.613657,-46.369124,-46.129422,-46.765805,-39.119494,0,Fileset 1: TS pulse compressed wideband pings T2
241.000,-38.260533,-44.985579,-52.877871,-35.929860,-33.475543,-38.133056,-38.150874,-37.822501,-35.627839,-33.822392,-26.438771,-35.645986,-33.055149,-37.300972,-38.072651,-39.693670,-40.582613,-42.928015,-29.667140,-40.629023,-42.330541,-33.688944,-37.633867,-42.574431,-42.473106,-48.923900,-41.343701,-40.869193,-37.527372,-46.296303,-39.350391,-50.391197,-45.318672,-43.949472,-36.915805,-44.157662,-41.783446,-44.177807,-56.141889,-40.735053,-42.428146,-36.549581,-40.498116,-32.811891,-27.115854,-42.107155,-31.251158,-44.123634,-41.367609,-45.918656,-38.646266,-39.377824,-30.477682,-45.310939,-37.014058,-41.299102,-52.434212,-48.822253,-38.844473,-41.047396,-53.108333,-47.481273,-52.707081,-41.045100,-37.425969,-44.881228,-43.481791,-37.035913,-43.966826,-43.516563,-47.973676,-45.037777,-53.180512,-43.452214,-43.727430,-44.264529,-46.875572,-49.585935,-43.369118,-41.218653,-58.435839,-41.469249,-45.716899,-41.962939,-43.862572,-42.109324,-50.610969,-65.699719,-47.148678,-39.775835,-42.467410,-45.136058,-42.651578,-39.679736,-49.355890,-45.519653,-36.344767,-37.003775,-50.608020,-48.830962,-46.607296,-42.337470,-54.469848,-50.262429,-43.195662,-48.666953,-49.708909,-53.886889,-51.862231,-48.195460,-41.365152,-49.405858,-53.706456,-39.851417,-41.341793,-50.079982,-46.524693,-56.383229,-44.201484,-43.636611,-50.594424,-47.618549,-54.315310,-45.483504,-45.963349,-41.290912,-45.942696,-45.604022,-49.088064,-38.967081,0,Fileset 1: TS pulse compressed wideband pings T2
241.500,-38.561724,-43.617378,-47.638173,-38.215232,-33.766448,-39.971799,-36.388124,-37.778188,-37.255682,-36.229414,-26.372704,-33.330638,-35.761138,-37.684307,-38.965747,-44.127197,-45.725346,-42.751801,-29.092864,-40.382283,-44.502409,-33.874732,-34.022232,-41.363226,-39.168720,-49.263454,-40.291280,-41.028398,-36.926847,-44.640885,-49.676588,-55.537218,-44.315724,-44.702436,-37.851302,-43.629301,-39.191091,-51.536442,-52.152076,-39.951327,-42.112102,-35.521624,-39.982425,-33.015094,-25.931611,-44.073078,-33.008636,-42.343436,-40.282801,-40.913576,-40.184477,-38.533481,-30.975124,-50.165475,-36.900049,-42.547200,-46.282708,-48.014314,-41.661425,-40.409737,-46.952759,-47.753100,-58.293600,-42.021710,-38.698987,-47.365179,-45.423771,-36.060851,-42.903114,-43.603120,-48.058900,-43.808056,-59.914326,-45.294915,-42.525381,-41.280905,-42.005030,-44.250192,-56.493046,-40.498942,-53.773917,-40.428609,-44.673087,-42.462707,-41.928417,-43.959263,-52.414622,-54.127464,-47.735208,-39.007441,-42.308498,-47.949343,-42.896886,-40.973051,-48.302252,-45.162379,-36.221863,-37.673278,-58.617758,-50.363021,-49.370336,-45.331868,-52.866403,-48.878667,-45.666082,-51.248049,-52.366350,-48.338932,-54.273013,-49.783993,-39.461388,-52.121702,-50.483931,-39.935451,-42.034008,-54.027762,-42.930636,-49.122617,-46.846852,-43.213002,-49.765461,-50.504828,-54.472154,-42.361590,-44.502317,-43.948115,-46.421602,-44.008676,-47.851500,-38.032719,0,Fileset 1: TS pulse compressed wideband pings T2
242.000,-39.739049,-43.439793,-45.813666,-41.914738,-34.806151,-42.431950,-34.455514,-38.483010,-37.541064,-40.251136,-27.296736,-31.854000,-35.131471,-38.655670,-36.706117,-48.057553,-62.079932,-43.697750,-29.148098,-40.367922,-47.999022,-34.299751,-32.336325,-41.330421,-37.732286,-46.866582,-39.571548,-41.428053,-36.697153,-41.524947,-42.576502,-70.998071,-43.938549,-46.533907,-39.234268,-44.165430,-38.145689,-43.402598,-49.282148,-40.553525,-42.371057,-35.459051,-40.613592,-34.355442,-25.429564,-43.732148,-35.601861,-42.927338,-39.203085,-38.087522,-41.185651,-38.427962,-32.104270,-52.047473,-37.013224,-43.917419,-43.453562,-47.943386,-46.670445,-40.769657,-42.139818,-47.723973,-68.001795,-43.963617,-39.755377,-50.677112,-44.363034,-36.082938,-38.148023,-43.706070,-46.833474,-43.708802,-55.098783,-46.517432,-41.857713,-38.953723,-39.927422,-41.190152,-45.562174,-40.751566,-47.852537,-39.420535,-45.152565,-41.848778,-41.344545,-45.825446,-47.247979,-48.157808,-48.980521,-38.492844,-41.923213,-50.090261,-41.966302,-42.795638,-48.150904,-44.078053,-37.098647,-36.820585,-68.628534,-51.220477,-54.245292,-49.965884,-50.233762,-47.152400,-48.227139,-55.813330,-53.782980,-44.243224,-51.336515,-53.357846,-38.555636,-58.230527,-48.642349,-40.795480,-43.093908,-53.535308,-41.544325,-45.641109,-52.228242,-44.478963,-50.782424,-50.501416,-52.747646,-40.698809,-44.222934,-48.130607,-47.267872,-43.471592,-46.623796,-37.497808,0,Fileset 1: TS pulse compressed wideband pings T2
242.500,-41.788442,-44.411399,-46.157742,-46.666683,-36.449787,-42.615000,-33.437332,-39.853316,-36.621033,-45.433814,-29.241686,-31.366724,-32.021348,-40.023660,-34.056396,-44.105276,-48.220543,-45.664618,-29.652130,-40.607154,-52.137095,-34.109510,-32.431296,-42.685446,-37.604035,-43.382828,-38.901579,-41.403687,-37.037245,-39.499825,-37.461686,-59.410124,-44.128734,-48.658790,-40.356723,-45.568559,-38.257804,-38.976912,-47.601504,-42.911004,-42.961655,-36.349796,-42.299612,-37.392473,-25.616397,-42.187066,-37.985789,-45.307016,-38.488522,-36.611729,-40.568578,-38.860400,-33.619415,-48.998684,-36.919251,-45.516148,-41.746100,-47.515934,-48.503796,-42.380238,-39.392110,-47.001724,-54.661166,-47.003283,-40.255069,-55.599984,-41.713824,-37.041075,-34.823644,-43.692520,-45.150985,-44.645842,-49.639617,-47.155968,-41.868254,-37.507013,-40.781172,-40.828983,-46.568756,-41.742354,-43.515738,-39.339703,-46.138071,-40.549558,-41.595830,-46.273227,-43.016186,-45.248182,-50.871492,-38.289479,-41.735787,-45.124928,-40.354955,-43.789917,-48.817093,-42.983032,-39.066198,-35.291946,-56.916835,-51.629289,-56.580218,-56.772789,-48.886442,-45.837222,-47.199929,-64.687417,-52.793889,-42.163052,-48.160205,-61.529145,-38.563694,-53.720469,-48.337231,-42.511742,-44.507747,-49.842828,-41.555342,-43.576805,-56.021278,-47.480609,-53.467769,-47.306709,-50.101887,-40.269577,-45.031300,-53.973972,-47.265735,-44.423725,-46.666803,-37.784915,0,Fileset 1: TS pulse compressed wideband pings T2
243.000,-44.653608,-46.960431,-47.670467,-44.820223,-38.325830,-39.389824,-33.586719,-41.542133,-35.367513,-44.484609,-31.747994,-31.970672,-29.697226,-41.487733,-32.354157,-40.257124,-41.837346,-48.285898,-30.492897,-41.194613,-51.963619,-33.219211,-34.465551,-46.343430,-38.789787,-40.681334,-38.392820,-40.676964,-38.147892,-38.672845,-35.208108,-52.951193,-45.014442,-49.372777,-40.276397,-47.047165,-39.418022,-36.737615,-46.771204,-48.928006,-43.644059,-38.463517,-44.656363,-44.987625,-26.476582,-40.900361,-37.547398,-46.760586,-37.773407,-36.242685,-39.201065,-39.656264,-35.172364,-46.094562,-36.584362,-47.831155,-40.515113,-46.204286,-43.188140,-45.935752,-37.993152,-45.973130,-49.763024,-51.995574,-40.384992,-59.129160,-39.702987,-38.824662,-32.745109,-43.181057,-44.066953,-45.514372,-47.618949,-47.980140,-42.714699,-37.216444,-41.090884,-41.480172,-46.325369,-42.970883,-41.059417,-40.330185,-46.261782,-39.458754,-41.830215,-45.322176,-40.518043,-43.970318,-49.208144,-38.556914,-42.018519,-40.496588,-38.507430,-43.233141,-50.057049,-42.843109,-42.128676,-34.029077,-51.673063,-53.189855,-53.527608,-63.358790,-48.994487,-45.188313,-44.643596,-61.824285,-51.182165,-41.429225,-46.632068,-67.817020,-39.548062,-48.188121,-49.228129,-45.191045,-46.292235,-47.764449,-42.576536,-42.474409,-49.811650,-51.155641,-53.997302,-44.680999,-47.710199,-41.055985,-46.788843,-52.444146,-45.673646,-47.397406,-48.090131,-39.085921,0,Fileset 1: TS pulse compressed wideband pings T2
243.500,-47.888235,-53.655918,-48.594023,-40.544063,-39.565078,-36.247531,-34.872275,-42.481637,-34.227452,-40.283773,-32.128506,-33.942311,-28.474489,-42.520760,-31.655841,-38.042109,-38.519712,-49.752403,-31.552494,-42.266304,-49.308610,-32.131472,-37.486095,-56.461745,-41.843909,-39.095568,-38.254398,-39.696111,-40.188515,-38.994537,-34.339415,-50.245499,-46.816625,-48.780371,-39.149502,-46.314487,-41.777992,-35.558008,-46.785443,-58.147873,-44.224153,-42.790966,-45.714355,-48.635474,-27.948536,-40.347964,-35.229459,-43.744116,-36.601392,-36.946052,-38.129694,-40.844626,-36.384179,-44.152138,-36.298228,-50.862214,-39.643663,-44.739740,-39.696813,-52.287849,-37.759272,-45.134105,-47.140785,-62.330355,-40.429396,-50.698465,-38.606691,-39.960694,-31.624006,-41.941056,-44.100060,-44.190548,-47.835557,-49.314281,-44.370557,-38.312005,-38.669907,-40.866515,-40.919518,-43.915966,-40.392087,-41.926309,-45.462356,-39.025220,-41.521520,-44.314675,-39.188644,-43.423589,-45.279533,-39.473529,-42.951982,-37.613698,-36.901258,-42.468371,-50.993757,-44.046104,-44.634047,-33.423401,-46.852291,-55.717883,-52.130738,-62.721358,-50.674541,-45.262636,-43.118647,-56.140029,-50.088909,-41.773141,-46.615678,-57.589598,-41.748226,-45.733591,-50.453399,-48.205510,-48.090938,-47.211950,-44.354609,-42.248273,-46.244580,-49.039552,-49.627120,-43.149966,-46.006476,-43.059959,-48.259798,-47.698657,-43.305453,-54.699081,-51.290962,-41.715917,0,Fileset 1: TS pulse compressed wideband pings T2
244.000,-50.326831,-58.353341,-49.240580,-38.177364,-39.518941,-34.136110,-36.536515,-41.492885,-33.343110,-37.481236,-29.633007,-37.859003,-28.199254,-42.770888,-31.897017,-37.089494,-36.597894,-48.525565,-32.535566,-43.965904,-47.488859,-31.105287,-34.659397,-49.876617,-49.003208,-38.504072,-38.513401,-38.935705,-42.956586,-40.553803,-34.423196,-49.447102,-49.755649,-48.323377,-37.931589,-43.476544,-45.855372,-35.058381,-47.620531,-44.790911,-44.672420,-54.464489,-43.802723,-37.973031,-29.737911,-40.614672,-33.367025,-40.105854,-35.034843,-38.694741,-37.660832,-42.513261,-37.209123,-42.901030,-36.294900,-50.094322,-39.213389,-43.844203,-37.747606,-50.192658,-38.758659,-44.596023,-45.732351,-57.933240,-40.551618,-44.993950,-38.354294,-37.796858,-31.358711,-40.417403,-45.673042,-41.763913,-49.478166,-50.552619,-46.067308,-40.643787,-36.821405,-39.208521,-38.444182,-44.486333,-41.384736,-43.128376,-44.886850,-39.343476,-41.241096,-44.031545,-38.741524,-43.012743,-43.320273,-41.072180,-44.666526,-36.072362,-35.872331,-42.479545,-49.945958,-46.432755,-43.765237,-33.601105,-42.550191,-51.500371,-52.395877,-63.356936,-53.504152,-46.044368,-42.895816,-53.374627,-49.683633,-43.130395,-47.919113,-54.881506,-45.267012,-45.296161,-50.012570,-48.548137,-49.877986,-48.023467,-46.647498,-42.859314,-44.530170,-45.203071,-46.114170,-42.501980,-45.125498,-45.430637,-46.712678,-45.310112,-41.189702,-53.317437,-57.986028,-45.635938,0,Fileset 1: TS pulse compressed wideband pings T2
244.500,-51.197104,-46.097813,-52.484442,-37.280429,-38.830790,-33.014689,-36.160663,-39.474856,-32.777667,-35.920635,-27.228229,-41.764073,-28.741949,-42.570180,-33.065661,-37.209706,-35.642195,-46.555608,-32.891360,-46.564877,-46.047570,-30.156407,-30.275110,-43.076710,-52.756533,-38.491129,-38.818508,-38.577475,-44.461114,-43.632577,-35.334689,-50.000555,-53.173726,-47.851185,-37.129809,-40.858273,-53.474245,-35.233688,-49.055516,-40.240889,-45.043629,-47.150266,-41.257063,-34.100127,-31.027694,-41.592795,-32.419328,-37.282957,-33.531680,-40.952318,-37.804946,-43.275862,-37.976129,-42.267891,-36.565428,-45.849813,-39.295692,-43.781555,-36.700366,-45.944849,-41.325982,-44.207250,-45.281554,-52.708031,-40.904083,-41.512219,-38.857383,-34.572401,-31.886593,-39.225728,-49.602212,-40.130670,-49.048643,-50.286774,-46.043276,-42.238525,-36.592801,-38.329154,-38.871610,-44.891067,-43.906402,-44.056073,-45.084526,-40.337974,-41.853763,-44.627651,-38.887449,-42.732077,-43.841556,-42.655379,-47.190173,-35.612859,-35.530726,-43.262482,-46.232394,-47.983961,-42.573321,-34.563447,-39.308368,-46.391492,-51.396606,-63.390202,-52.879513,-47.435396,-43.957613,-51.415775,-49.891865,-45.481889,-49.832070,-53.741390,-46.393380,-46.489504,-48.140640,-46.038103,-53.078537,-50.228238,-49.300509,-44.241933,-43.970338,-42.925542,-44.166216,-42.545504,-45.120114,-44.962447,-43.740320,-44.667432,-39.741916,-45.332332,-75.921884,-46.478618,0,Fileset 1: TS pulse compressed wideband pings T2
245.000,-50.072562,-41.430724,-58.241723,-37.406919,-38.152174,-32.772671,-33.846745,-37.707834,-32.575156,-35.436313,-25.687420,-37.117532,-29.922352,-42.407496,-35.169532,-38.265523,-35.497470,-44.942363,-32.304281,-50.878416,-44.596958,-29.321301,-27.629012,-39.881249,-43.439495,-38.162192,-38.388361,-38.651670,-42.674176,-48.477982,-37.072721,-51.447020,-52.651449,-46.312545,-36.862089,-39.151110,-59.914881,-36.324554,-50.537894,-38.237977,-45.226676,-40.505108,-39.327828,-32.380054,-30.981399,-42.961330,-32.313670,-35.279938,-32.448010,-41.506919,-38.481701,-40.677715,-38.942292,-42.277020,-36.870880,-42.642094,-39.842474,-44.613422,-36.205931,-45.094629,-46.469041,-43.811106,-45.584837,-51.224798,-41.696181,-39.578566,-40.005633,-32.174122,-32.894775,-38.685200,-55.848781,-39.751440,-45.597140,-48.682851,-44.322774,-41.420360,-37.776029,-38.715671,-42.693220,-44.892027,-47.549236,-46.180562,-46.010228,-41.800536,-44.047447,-45.430045,-39.042673,-42.638899,-46.405509,-42.253336,-50.101987,-36.051115,-35.753785,-43.991615,-41.869896,-47.375217,-43.114513,-36.202841,-37.213874,-43.492943,-47.776635,-58.743855,-49.046021,-48.991760,-46.278298,-49.559098,-50.528317,-48.435124,-50.487306,-52.335393,-42.518024,-48.936284,-46.804235,-43.474696,-62.671439,-53.400670,-52.496030,-46.247164,-44.376380,-41.939227,-43.500662,-43.199931,-46.076658,-42.315149,-41.457987,-45.364943,-39.029744,-41.453081,-57.847607,-43.503248,0,Fileset 1: TS pulse compressed wideband pings T2
245.500,-46.997596,-39.139233,-49.004774,-38.180500,-37.471553,-33.318605,-31.865092,-36.570559,-32.773550,-36.019010,-24.928984,-32.777413,-31.211653,-42.452957,-37.706338,-40.064301,-36.123311,-43.732664,-31.165375,-59.482477,-43.397690,-28.716562,-26.367475,-38.260208,-39.654221,-36.828287,-36.887984,-39.172997,-40.211330,-49.539672,-39.720820,-53.040937,-49.170068,-43.962623,-37.145803,-38.367362,-51.090511,-38.851899,-51.221820,-37.766417,-44.875317,-37.509348,-38.087547,-31.905122,-30.047673,-44.151148,-32.916743,-34.069962,-31.949282,-39.475790,-39.512582,-37.185938,-40.075572,-42.725392,-36.931033,-40.643396,-40.646653,-46.354600,-36.162413,-47.156432,-52.607410,-43.376323,-45.987296,-50.897888,-43.162533,-38.986795,-41.633792,-30.739505,-33.179233,-38.902936,-50.415754,-40.761696,-42.894906,-47.146665,-42.407282,-41.133732,-39.801076,-40.153414,-58.067081,-43.860505,-50.669887,-48.938287,-47.324312,-43.368439,-49.095298,-44.519790,-38.527674,-41.973371,-44.891452,-39.929161,-51.428801,-37.178322,-36.152415,-43.610922,-38.315353,-48.043918,-45.866188,-38.178866,-36.190340,-42.330408,-44.569133,-54.539744,-46.297789,-49.414156,-49.346918,-47.926029,-51.263101,-50.248043,-49.896749,-50.698097,-39.368477,-51.281598,-46.701732,-41.581071,-59.306015,-54.731800,-56.256695,-48.331135,-45.835341,-41.977494,-43.998019,-44.565716,-48.248620,-40.239637,-40.111708,-47.159902,-39.001041,-39.524717,-53.520169,-41.547573,0,Fileset 1: TS pulse compressed wideband pings T2
246.000,-43.665159,-38.308717,-43.829743,-39.123203,-36.655347,-34.562013,-30.801728,-36.071489,-33.404430,-37.851159,-24.840511,-30.132328,-31.466838,-42.640967,-38.010771,-42.210959,-37.576004,-42.876274,-30.034371,-55.545607,-42.724772,-28.476107,-26.201745,-37.631968,-37.839458,-34.994358,-34.994997,-40.219097,-38.482225,-44.908910,-43.537699,-53.648035,-46.411247,-41.862625,-37.996017,-38.454976,-47.810336,-44.309205,-50.697557,-38.581073,-43.755440,-36.041560,-37.434304,-32.428241,-29.131844,-44.535829,-34.085938,-33.641250,-32.119924,-37.179995,-40.508152,-34.559891,-41.173485,-43.005501,-36.730820,-39.555226,-41.398241,-48.896442,-36.674491,-48.844129,-45.737447,-42.944362,-45.412006,-49.140585,-45.521055,-39.818811,-43.380097,-30.162802,-31.496896,-39.921449,-45.530262,-43.502047,-41.663400,-46.304827,-40.905935,-43.460641,-41.492607,-41.873174,-45.852956,-42.100133,-50.628746,-45.870353,-48.671275,-44.527671,-60.835329,-41.882441,-37.435569,-39.967359,-40.194311,-37.590862,-49.738556,-38.583204,-36.207272,-42.533756,-35.821123,-54.134473,-50.058550,-39.414960,-36.144061,-42.641708,-42.667363,-51.745172,-44.883361,-47.912046,-50.824414,-46.813223,-51.736532,-49.993270,-50.202783,-49.639353,-37.681714,-51.752885,-48.101182,-40.492629,-51.197787,-53.225848,-55.865979,-49.039787,-48.634944,-42.959834,-45.755181,-47.053761,-51.800697,-39.148475,-39.589667,-49.780295,-39.560759,-38.992733,-50.790209,-40.439303,0,Fileset 1: TS pulse compressed wideband pings T2
246.500,-41.236824,-38.915969,-41.492020,-39.642850,-36.060402,-36.586459,-30.943356,-36.511091,-34.821356,-41.907519,-25.678542,-28.899341,-30.529490,-43.151108,-35.764106,-44.264141,-40.395251,-42.765880,-29.584852,-49.428474,-42.890272,-29.068432,-27.415051,-38.210118,-37.516513,-33.773328,-33.746376,-42.374388,-37.943701,-42.060217,-49.828164,-53.061645,-45.008012,-40.871255,-39.725073,-39.751230,-47.052295,-55.634398,-49.792420,-41.118804,-42.457006,-35.818532,-37.595621,-34.411045,-28.834371,-44.085962,-35.956668,-34.321595,-33.385713,-35.936119,-41.253424,-33.249234,-42.526215,-42.932527,-36.923283,-39.596455,-42.306193,-51.457944,-38.336097,-43.577478,-42.022963,-42.910437,-44.213655,-46.376477,-49.118668,-42.811463,-44.653022,-30.751315,-29.343478,-42.134839,-43.318302,-49.187753,-42.218197,-46.660301,-40.329468,-52.324169,-42.129667,-42.610738,-39.891213,-40.939132,-48.613675,-42.506929,-50.614686,-45.084854,-50.402058,-39.621170,-36.682653,-37.792696,-37.614415,-36.271540,-47.550404,-39.756114,-36.106926,-42.143636,-34.644959,-52.120197,-48.268097,-38.702050,-37.233424,-44.743830,-42.355969,-50.308118,-44.968907,-46.172514,-50.519068,-46.744761,-52.319138,-50.214608,-52.647888,-49.916554,-37.590543,-52.209581,-52.005706,-40.696302,-48.697753,-51.866057,-52.048320,-48.147922,-53.068923,-45.289678,-49.423907,-52.312945,-52.668835,-39.300565,-40.166870,-52.956173,-40.937657,-40.129652,-48.444506,-39.432297,0,Fileset 1: TS pulse compressed wideband pings T2
247.000,-39.598401,-40.621071,-40.693698,-38.826688,-35.798759,-38.744143,-31.936407,-37.528638,-36.597027,-48.144639,-27.083211,-28.535114,-29.129217,-43.534730,-33.601003,-45.051788,-44.505387,-43.118928,-29.592846,-46.632553,-43.220831,-30.210025,-29.655040,-39.715219,-38.077355,-33.136546,-33.050474,-45.711080,-38.150219,-40.643486,-60.005598,-51.597141,-44.513724,-40.880573,-41.633905,-41.848872,-47.764102,-43.789924,-48.797761,-46.102865,-41.272611,-36.346967,-38.079744,-38.036282,-29.033978,-42.783043,-38.009640,-35.585205,-35.453334,-35.514273,-41.210284,-32.812732,-44.229979,-42.472189,-37.480327,-40.368579,-43.233614,-50.985603,-41.239618,-39.355363,-40.715685,-42.980649,-43.088867,-44.110911,-51.978666,-46.497153,-44.015132,-32.169812,-27.614844,-45.068084,-42.412864,-53.637541,-44.337601,-47.772661,-40.378579,-48.599791,-41.418628,-40.966828,-37.133467,-40.584983,-46.510418,-41.450423,-53.889849,-44.512586,-45.623840,-38.166334,-36.491968,-36.148577,-36.785962,-35.742783,-45.776499,-39.738211,-36.046926,-42.531641,-34.352476,-42.725864,-45.111858,-36.466590,-38.487994,-48.070952,-43.178456,-49.485943,-46.168900,-44.901162,-51.039986,-47.408758,-53.134013,-51.930033,-53.233122,-51.450849,-38.698397,-53.952610,-59.934433,-41.999203,-48.823410,-50.301325,-49.724557,-46.897230,-54.093159,-48.983285,-54.040950,-68.050896,-48.368721,-40.241981,-41.419806,-55.153630,-42.553946,-42.695810,-46.188366,-37.915028,0,Fileset 1: TS pulse compressed wideband pings T2
