Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,Variable_index,Variable_name
155.500,-34.284271,-34.134818,-39.254030,-32.158780,-34.410008,-37.808486,-36.812706,-30.872998,-27.899786,-30.587779,-23.512606,-31.398581,-29.376997,-32.087336,-26.843443,-31.996889,-30.226519,-30.250375,-30.366171,-30.708058,-34.887129,-30.074349,-29.479759,-29.115396,-27.773014,-23.430552,-26.244914,-27.152320,-26.988136,-28.761861,-27.790286,-29.406336,-31.050170,-29.219605,-31.035808,-33.024708,-29.526206,-27.935974,-27.716537,-27.890218,-27.438219,-27.692775,-23.618857,-26.660611,-31.067769,-30.908019,-36.134461,-33.776729,-29.267231,-28.428640,-28.078548,-42.740154,-37.661692,-43.116868,-33.489800,-42.047631,-42.064009,-35.447073,-42.290174,-43.573699,-39.158446,-36.684148,-35.478465,-49.913514,-38.579378,-38.460463,-52.315370,-39.822573,-42.290172,-41.320065,-45.864337,-41.338630,-43.325441,-50.928718,-46.246602,-36.627860,-43.989288,-44.573823,-40.140532,-45.783231,-43.200312,-45.037408,-42.759718,-46.322483,-40.645955,-45.102535,-38.888444,-42.191372,-58.532175,-48.732256,-45.754416,-38.580460,-39.390742,-65.476701,-47.477965,-41.307372,-38.373879,-45.185241,-43.937715,-34.283828,-36.392357,-38.617407,-56.166455,-65.202817,-47.127995,-38.233808,-49.246797,-39.467891,-48.606646,-39.112963,-34.370162,-40.393209,-44.212816,-45.014434,-32.930221,-36.059967,-31.526588,-31.321464,-31.362664,-25.638388,-30.825565,-30.675933,-37.915428,-30.619401,-32.844004,-40.632150,-31.904402,-41.025562,-29.770286,-39.132035,0,Fileset 1: TS pulse compressed wideband pings T3
156.000,-34.722779,-33.939639,-38.741291,-33.445635,-33.986048,-39.468737,-36.223983,-30.487502,-27.181641,-30.195911,-23.852168,-30.532537,-28.637905,-31.964801,-26.666570,-32.943998,-30.740041,-29.639458,-30.586451,-31.901304,-34.446823,-29.827026,-30.205709,-30.009102,-28.571380,-24.181741,-26.671198,-26.744157,-26.570760,-28.362302,-27.994057,-30.349239,-30.973912,-29.148471,-30.957944,-34.219575,-30.212433,-28.070298,-28.399712,-28.106599,-28.120230,-27.323087,-22.984956,-27.002570,-30.948106,-31.948770,-36.456371,-32.959171,-29.314669,-28.490762,-28.348286,-41.620916,-36.886837,-42.632333,-33.539287,-40.505068,-42.001098,-34.931058,-42.375197,-42.029808,-38.364021,-36.358346,-36.216535,-52.087285,-37.763651,-37.461463,-55.000908,-38.924583,-42.520160,-41.193881,-44.313894,-42.099010,-44.450930,-49.840760,-44.221917,-36.701980,-42.999943,-41.382605,-40.016075,-45.718109,-44.702331,-44.871227,-41.830201,-45.268368,-40.710922,-45.151576,-38.031495,-40.771880,-58.104290,-48.078038,-43.326112,-38.841383,-38.821296,-66.095807,-47.162353,-41.748117,-39.238287,-44.566053,-43.671551,-34.431052,-37.249721,-38.882830,-52.324885,-59.053630,-45.062400,-38.105630,-48.537062,-39.591242,-50.105625,-39.697137,-34.050364,-39.574328,-45.828885,-43.502284,-33.563717,-36.702449,-31.575689,-30.867395,-31.529695,-26.038470,-31.231690,-30.059842,-39.455566,-30.402422,-33.461315,-41.822307,-31.485434,-41.144714,-29.674956,-39.444541,0,Fileset 1: TS pulse compressed wideband pings T3
156.500,-35.229662,-33.651963,-38.138626,-35.008862,-33.526118,-40.907182,-35.833943,-30.229413,-26.734652,-29.780979,-24.193085,-29.716012,-27.975583,-31.851530,-26.585773,-33.956904,-31.258602,-29.137576,-30.871529,-33.227314,-34.168889,-29.425428,-30.945717,-31.112275,-29.401009,-25.100644,-27.184720,-26.440309,-26.237403,-28.102467,-28.283496,-31.446746,-31.027107,-29.214831,-30.888324,-35.606510,-30.904281,-28.264584,-29.222468,-28.368563,-29.007265,-26.920909,-22.354983,-27.246063,-30.798414,-33.056948,-36.598973,-32.149164,-29.320967,-28.504501,-28.655738,-40.506054,-36.174875,-42.257725,-33.629229,-39.310776,-42.058213,-34.609167,-42.111688,-40.771300,-37.881372,-36.062305,-37.043037,-54.106858,-37.155281,-36.851448,-59.782873,-37.537817,-42.748708,-41.116667,-42.598508,-42.912868,-45.590840,-48.249492,-42.451944,-36.905787,-41.015179,-39.222114,-40.075917,-45.221216,-47.780050,-44.939800,-40.027741,-44.212228,-41.352816,-45.293496,-37.091760,-39.785707,-49.420665,-47.646139,-41.514368,-39.223081,-38.293297,-61.595108,-46.273714,-42.005863,-40.564443,-43.865376,-42.997814,-34.616588,-38.181797,-39.173013,-49.431568,-52.566723,-43.437861,-38.229568,-47.274371,-39.782210,-51.014304,-40.521714,-33.758329,-39.250059,-48.107949,-42.029614,-34.207127,-37.409970,-31.799098,-30.565786,-31.712923,-26.573638,-31.762243,-29.581797,-40.818334,-30.180213,-34.262482,-42.681375,-31.018720,-41.416110,-29.662624,-39.808631,0,Fileset 1: TS pulse compressed wideband pings T3
157.000,-35.725477,-33.262679,-37.571873,-36.860089,-33.090857,-42.006503,-35.542507,-30.046726,-26.505640,-29.452804,-24.550315,-28.944489,-27.341684,-31.710094,-26.570267,-34.974691,-31.722816,-28.713969,-31.166402,-34.563009,-33.955535,-28.875520,-31.594418,-32.331426,-30.136708,-26.079187,-27.696219,-26.182358,-25.921350,-27.889846,-28.617617,-32.573988,-31.109899,-29.325705,-30.786525,-37.056845,-31.531459,-28.475748,-30.112324,-28.658938,-30.174619,-26.546771,-21.807603,-27.438583,-30.698032,-34.238277,-36.588437,-31.381905,-29.332648,-28.546974,-28.988020,-39.519350,-35.484265,-41.982187,-33.753065,-38.462805,-41.895450,-34.429242,-41.445028,-39.888925,-37.717332,-35.764255,-37.881700,-57.461303,-36.805540,-36.496113,-65.801965,-36.094952,-43.082344,-41.306220,-41.063126,-43.519931,-46.281797,-46.706694,-41.035353,-37.460830,-38.949067,-37.700981,-39.718512,-44.656052,-53.493742,-45.209535,-38.154083,-43.359664,-42.330941,-45.501427,-36.263155,-39.067639,-45.745574,-47.244355,-40.314855,-39.583718,-37.844965,-57.833663,-45.043075,-41.991179,-42.254192,-43.057932,-42.169939,-34.758638,-39.075174,-39.369666,-47.512521,-49.277778,-42.183504,-38.545050,-46.105820,-40.029904,-51.300047,-41.318252,-33.465925,-39.226062,-50.905729,-40.591920,-34.762867,-38.022918,-32.116351,-30.352397,-31.855644,-27.165997,-32.345699,-29.187241,-41.565806,-29.902569,-35.145204,-42.795732,-30.596055,-41.844959,-29.735355,-40.208901,0,Fileset 1: TS pulse compressed wideband pings T3
157.500,-36.110918,-32.815071,-37.123552,-38.905916,-32.695215,-42.687824,-35.231916,-29.900374,-26.391595,-29.219309,-24.898603,-28.177210,-26.683648,-31.497266,-26.590899,-35.928516,-32.096871,-28.322141,-31.449137,-35.812545,-33.701819,-28.209462,-32.085366,-33.596450,-30.668536,-27.068260,-28.185480,-25.935323,-25.574815,-27.664547,-28.993567,-33.615066,-31.158746,-29.397582,-30.653064,-38.442754,-32.067095,-28.657887,-31.009605,-28.907496,-31.673296,-26.168415,-21.281224,-27.501868,-30.661251,-35.468809,-36.466596,-30.608587,-29.322578,-28.590051,-29.315597,-38.687053,-34.738373,-41.675508,-33.865320,-37.928978,-41.344134,-34.319844,-40.781513,-39.371676,-37.803457,-35.443384,-38.604680,-66.668443,-36.642583,-36.171979,-56.213483,-34.797335,-43.253583,-41.851339,-39.648757,-43.595278,-46.494420,-45.477217,-39.935410,-38.394571,-37.140646,-36.548680,-38.627899,-44.060898,-57.404010,-45.220746,-36.540532,-42.692062,-43.245534,-45.712049,-35.542436,-38.418893,-44.053549,-46.954679,-39.548264,-39.859819,-37.423264,-55.337179,-43.756956,-41.704024,-44.156407,-42.221417,-41.400359,-34.853049,-39.861543,-39.368374,-46.408726,-47.021844,-41.173336,-39.020400,-45.394982,-40.376733,-51.198216,-41.978888,-33.149775,-39.308902,-53.611905,-39.230513,-35.211651,-38.473053,-32.447954,-30.154478,-31.953082,-27.760350,-32.940887,-28.835125,-41.545054,-29.545585,-36.051997,-42.263795,-30.250240,-42.285918,-29.877053,-40.453534,0,Fileset 1: TS pulse compressed wideband pings T3
158.000,-36.376877,-32.377492,-36.850404,-40.656648,-32.336181,-42.956351,-34.883067,-29.831553,-26.369697,-29.083370,-25.252402,-27.392336,-25.982386,-31.205784,-26.665836,-36.772987,-32.404040,-27.956328,-31.769732,-36.941769,-33.361045,-27.450356,-32.417460,-34.909493,-30.945795,-28.115318,-28.708595,-25.716936,-25.208136,-27.434050,-29.462175,-34.491440,-31.184149,-29.406067,-30.538148,-39.700703,-32.574996,-28.824426,-31.918409,-29.026042,-33.597630,-25.784285,-20.765135,-27.438388,-30.673490,-36.710012,-36.298962,-29.840364,-29.337373,-28.623527,-29.675303,-38.038803,-33.917857,-41.284448,-33.996903,-37.757298,-40.597179,-34.302676,-40.509724,-39.248433,-38.099739,-35.157792,-39.148089,-59.012157,-36.640740,-35.783858,-49.300513,-33.678380,-42.617248,-42.875953,-38.260117,-43.052046,-46.629368,-44.457453,-39.135416,-39.669116,-35.640611,-35.665249,-37.166509,-43.433015,-50.138132,-44.525242,-35.258344,-42.125291,-43.850787,-45.860876,-34.819798,-37.710033,-43.537400,-47.011338,-39.040168,-40.203150,-36.979606,-53.519061,-42.647064,-41.275310,-46.332357,-41.518797,-40.864045,-34.979760,-40.558954,-39.156676,-46.053645,-45.182078,-40.332862,-39.707777,-45.305453,-40.896665,-50.935767,-42.689793,-32.859048,-39.453395,-54.225052,-38.020758,-35.613774,-38.822871,-32.753775,-29.949981,-32.051578,-28.347495,-33.550827,-28.535263,-41.079469,-29.147516,-37.017979,-41.479985,-30.048445,-42.472794,-30.143504,-40.398264,0,Fileset 1: TS pulse compressed wideband pings T3
158.500,-36.617084,-32.049221,-36.824423,-40.987739,-32.112449,-42.963568,-34.623742,-29.949368,-26.515269,-29.053269,-25.683648,-26.643288,-25.303270,-30.891926,-26.866530,-37.490094,-32.687188,-27.644244,-32.223467,-37.946794,-32.960874,-26.609692,-32.639983,-36.332505,-30.994479,-29.332181,-29.345693,-25.582606,-24.882100,-27.257458,-30.107181,-35.182323,-31.278133,-29.414351,-30.531614,-40.853607,-33.187036,-29.045535,-32.919529,-28.998480,-36.097307,-25.448682,-20.297840,-27.316048,-30.823784,-37.982632,-36.177744,-29.144468,-29.472077,-28.637508,-30.142740,-37.629982,-33.088103,-40.873188,-34.218807,-38.051863,-39.968646,-34.465896,-40.798955,-39.597045,-38.573711,-35.014893,-39.569018,-51.327250,-36.808060,-35.395380,-44.551916,-32.675431,-40.907170,-44.505758,-36.897181,-42.146774,-47.038639,-43.465968,-38.654832,-41.086358,-34.480503,-35.062553,-35.832781,-42.871491,-45.161199,-43.345525,-34.319648,-41.571232,-44.467142,-45.969152,-34.049686,-36.927485,-43.785721,-47.539605,-38.658350,-40.877469,-36.545493,-51.805525,-41.856008,-40.895267,-49.342410,-41.135621,-40.720521,-35.241486,-41.234424,-38.809453,-46.478914,-43.574134,-39.657130,-40.721766,-45.993629,-41.654925,-50.564543,-43.864592,-32.706725,-39.807236,-51.985618,-37.048437,-36.066810,-39.218074,-33.058824,-29.808539,-32.257511,-29.008609,-34.247188,-28.351359,-40.606556,-28.792160,-38.156290,-40.677955,-30.054452,-42.070300,-30.615516,-40.046224,0,Fileset 1: TS pulse compressed wideband pings T3
159.000,-36.647522,-31.724216,-36.837855,-39.507437,-31.955479,-42.745704,-34.488330,-30.235389,-26.828381,-28.984683,-26.123315,-25.864941,-24.595702,-30.485240,-27.133264,-37.971929,-32.839213,-27.290627,-32.761459,-38.683615,-32.430457,-25.572445,-32.703737,-37.757866,-30.781253,-30.691945,-29.993747,-25.457318,-24.542616,-27.072731,-30.866089,-35.594119,-31.411024,-29.387872,-30.575946,-41.832873,-33.902523,-29.264702,-33.959073,-28.691170,-38.876550,-25.074303,-19.796249,-27.090088,-31.034587,-39.100262,-36.017377,-28.458203,-29.678474,-28.488427,-30.655151,-37.373309,-32.212194,-40.425998,-34.461760,-38.801108,-39.537757,-34.762803,-41.372596,-40.386658,-39.036889,-34.965909,-39.862147,-47.116175,-37.045399,-35.047320,-41.016101,-31.555035,-38.688815,-46.590265,-35.543473,-41.155621,-47.636504,-42.346197,-38.390161,-42.035231,-33.586528,-34.674089,-34.805398,-42.434424,-41.545120,-42.133953,-33.592411,-40.833672,-45.631337,-45.904383,-33.066671,-36.013929,-44.152233,-48.113447,-38.193520,-41.920028,-36.054080,-49.756693,-41.269191,-40.569931,-53.544234,-41.061439,-40.941472,-35.538389,-41.780326,-38.318194,-47.628691,-42.053037,-39.065180,-42.043167,-47.558962,-42.484974,-49.861987,-45.826934,-32.681280,-40.509125,-49.053146,-36.245430,-36.520455,-39.658197,-33.286214,-29.704920,-32.523623,-29.703194,-34.954901,-28.219740,-40.252720,-28.435989,-39.478073,-39.774966,-30.157070,-40.918067,-31.208592,-39.456377,0,Fileset 1: TS pulse compressed wideband pings T3
159.500,-36.273313,-31.436457,-36.726582,-37.644712,-31.940009,-42.499291,-34.677180,-30.845833,-27.527547,-28.922054,-26.665822,-25.197882,-24.021905,-30.121555,-27.603823,-38.380091,-32.969531,-27.025138,-33.502007,-39.271771,-31.924034,-24.504747,-32.819993,-39.011074,-30.537655,-32.315031,-30.691109,-25.480059,-24.361301,-27.036707,-31.874892,-35.934644,-31.749574,-29.511412,-30.808277,-42.777411,-34.889043,-29.618631,-35.153123,-28.208303,-40.503162,-24.724371,-19.323051,-26.843868,-31.372195,-40.031250,-35.884996,-27.870816,-30.025985,-28.236604,-31.320595,-37.359314,-31.450070,-40.085729,-34.802702,-40.167318,-39.417703,-35.277865,-41.752382,-41.811091,-39.511975,-35.102176,-40.211627,-44.506686,-37.462273,-34.950099,-38.442961,-30.340250,-36.728523,-48.206720,-34.389639,-40.474619,-48.258513,-41.386951,-38.442989,-42.097174,-33.058675,-34.648372,-34.338269,-42.415697,-39.026455,-41.238426,-33.149576,-40.043649,-48.195400,-45.740249,-31.963724,-35.161366,-44.066402,-47.919838,-37.725049,-43.288673,-35.660139,-47.654035,-40.857852,-40.414226,-51.689773,-41.383065,-41.619016,-35.889587,-42.208005,-37.895165,-49.677595,-40.770953,-38.746661,-43.771333,-50.574231,-43.244191,-48.953537,-49.072936,-32.952386,-41.948172,-46.702758,-35.739703,-37.108516,-40.299361,-33.602388,-29.843871,-32.985010,-30.594222,-35.779722,-28.283554,-40.165135,-28.243035,-41.208855,-38.884711,-30.377003,-39.462974,-31.961425,-38.849110,0,Fileset 1: TS pulse compressed wideband pings T3
160.000,-35.367240,-31.093248,-36.255621,-36.197472,-32.041013,-42.241149,-35.141610,-31.713479,-28.670589,-28.826644,-27.253138,-24.622472,-23.553904,-29.731409,-28.188587,-38.659100,-33.024480,-26.776347,-34.274957,-39.699391,-31.373134,-23.417686,-32.988504,-39.150026,-30.230191,-33.923141,-31.184833,-25.520695,-24.243987,-27.040766,-33.010579,-36.205782,-32.188781,-29.708312,-31.119288,-43.534333,-36.035791,-30.035614,-36.370722,-27.545065,-39.224883,-24.376456,-18.893351,-26.597185,-31.803548,-40.723609,-35.678318,-27.333377,-30.454318,-27.907837,-32.061334,-37.480739,-30.803421,-39.807643,-35.136457,-42.075079,-39.419212,-35.841113,-41.430790,-43.976718,-39.954649,-35.296760,-40.580998,-42.748850,-38.110398,-35.079023,-36.562892,-29.051797,-35.208218,-46.727232,-33.532810,-40.175588,-48.555824,-40.716347,-38.730144,-41.450778,-32.805067,-35.014933,-34.493319,-42.841285,-37.462679,-40.517526,-32.887806,-39.254201,-53.502108,-45.470212,-30.769920,-34.450377,-43.285432,-46.641163,-37.364631,-44.538758,-35.432382,-45.814204,-40.409079,-40.327897,-45.922396,-42.012527,-42.629491,-36.092287,-42.244594,-37.553516,-52.742334,-39.670266,-38.686874,-45.470796,-56.504825,-43.411040,-47.969298,-53.353765,-33.451992,-44.278392,-45.059173,-35.385684,-37.673248,-41.000424,-33.942803,-30.187435,-33.543316,-31.606296,-36.575561,-28.452417,-40.170398,-28.138897,-43.246844,-38.004584,-30.584258,-37.997944,-32.704865,-38.194796,0,Fileset 1: TS pulse compressed wideband pings T3
160.500,-34.208353,-30.732515,-35.536776,-35.272004,-32.243473,-41.948447,-35.820787,-32.815887,-30.374095,-28.735652,-27.859796,-24.176493,-23.233106,-29.334861,-28.894178,-38.768406,-33.085894,-26.596098,-34.974953,-40.060682,-30.800158,-22.437778,-33.321320,-37.799874,-29.895786,-35.210496,-31.436667,-25.567878,-24.209801,-27.098382,-34.299670,-36.486100,-32.703481,-29.962963,-31.518222,-43.985194,-37.279247,-30.525081,-37.518696,-26.784770,-36.770630,-24.027575,-18.501431,-26.312914,-32.313145,-41.316708,-35.379769,-26.809042,-30.878401,-27.573398,-32.865756,-37.701754,-30.303887,-39.508911,-35.393287,-44.120706,-39.351238,-36.260318,-40.769477,-46.986632,-40.502340,-35.475467,-40.897443,-41.392389,-39.115979,-35.278085,-35.176596,-27.834635,-34.069904,-43.008863,-32.983762,-40.127927,-48.722758,-40.489018,-39.263035,-40.810214,-32.733606,-35.903184,-35.405818,-43.706340,-36.804048,-39.979430,-32.816664,-38.637491,-74.570584,-45.198070,-29.623016,-33.974721,-42.244162,-45.119862,-37.229102,-45.164523,-35.450470,-44.438689,-39.884590,-40.277941,-42.081010,-42.838824,-43.865700,-36.136427,-41.756342,-37.323430,-57.819356,-38.801585,-38.997108,-46.353532,-63.830995,-42.856192,-47.175543,-56.296752,-34.151035,-47.695775,-44.173555,-35.171476,-38.176132,-41.703255,-34.334034,-30.780244,-34.196597,-32.709916,-37.283549,-28.732201,-40.170556,-28.149782,-45.227513,-37.254433,-30.765037,-36.651960,-33.357235,-37.261935,0,Fileset 1: TS pulse compressed wideband pings T3
161.000,-33.161590,-30.455817,-34.843924,-34.700431,-32.526679,-41.542714,-36.604671,-34.131634,-32.779408,-28.713838,-28.476393,-23.877399,-23.061059,-28.936646,-29.730521,-38.613725,-33.227833,-26.533604,-35.494841,-40.342009,-30.213332,-21.632058,-33.885763,-35.805169,-29.519253,-35.913390,-31.535221,-25.585047,-24.243390,-27.200698,-35.791102,-36.730004,-33.238559,-30.203984,-32.013535,-44.008006,-38.557001,-31.102973,-38.480457,-25.993575,-34.539805,-23.735392,-18.229859,-26.042333,-32.891796,-42.009464,-35.014148,-26.313134,-31.289325,-27.347700,-33.758515,-38.000327,-29.976187,-39.128707,-35.566774,-44.736058,-39.098952,-36.370894,-40.404147,-48.797769,-41.325423,-35.609113,-41.068022,-40.192831,-40.716916,-35.332813,-34.142004,-26.834855,-33.193826,-39.543422,-32.766139,-39.972079,-49.175490,-40.748388,-40.046793,-40.730043,-32.780561,-37.545921,-37.264849,-44.796507,-36.921106,-39.848550,-32.977308,-38.289916,-55.567576,-44.984806,-28.621043,-33.853452,-41.576462,-44.027935,-37.425519,-45.301190,-35.767526,-43.559707,-39.418863,-40.328391,-39.714365,-43.832953,-45.286826,-36.128395,-40.802349,-37.195549,-68.270677,-38.179551,-39.768801,-45.932898,-52.162945,-41.944316,-46.673795,-57.616109,-34.984393,-51.701927,-44.014959,-35.086363,-38.626907,-42.344798,-34.731417,-31.614462,-34.933233,-33.785730,-37.832862,-29.108370,-40.136293,-28.286540,-45.986881,-36.718345,-31.030709,-35.466255,-33.980596,-35.990640,0,Fileset 1: TS pulse compressed wideband pings T3
161.500,-32.320877,-30.314819,-34.317307,-34.216230,-32.848322,-40.898116,-37.332679,-35.558825,-35.892039,-28.670721,-29.002743,-23.655219,-22.950460,-28.467195,-30.647263,-38.075113,-33.388497,-26.524359,-35.685871,-40.371086,-29.538273,-20.921063,-34.628818,-33.829879,-29.000054,-36.001373,-31.535711,-25.449918,-24.232846,-27.249806,-37.468411,-36.722635,-33.689775,-30.299535,-32.546864,-43.529777,-39.787748,-31.702696,-39.104353,-25.167411,-32.680545,-23.466026,-18.036836,-25.712571,-33.531099,-42.938483,-34.553732,-25.771183,-31.599940,-27.175692,-34.667090,-38.252192,-29.737966,-38.550331,-35.576594,-42.761073,-38.564842,-36.018194,-40.525854,-45.518462,-42.382806,-35.616743,-40.971109,-39.004222,-43.129731,-34.986786,-33.241508,-26.011421,-32.362459,-36.803116,-32.735285,-39.281455,-50.048733,-41.374328,-40.914699,-41.308125,-32.804277,-40.124224,-40.085950,-45.631364,-37.515857,-40.285844,-33.305452,-38.137309,-49.111076,-44.776496,-27.775396,-34.144182,-41.699154,-43.395037,-37.885139,-45.372065,-36.307028,-43.014024,-39.106273,-40.538066,-38.300793,-45.024377,-46.812645,-36.105715,-39.537228,-37.053861,-57.477048,-37.702522,-40.997160,-44.727463,-46.358919,-41.015564,-46.358054,-61.996361,-35.764687,-52.204417,-44.415799,-35.049507,-39.050542,-42.788640,-34.967650,-32.593843,-35.695655,-34.628860,-38.127610,-29.481302,-40.045073,-28.461615,-44.825229,-36.318910,-31.396887,-34.353934,-34.628720,-34.480088,0,Fileset 1: TS pulse compressed wideband pings T3
162.000,-31.613533,-30.369352,-33.960175,-33.611532,-33.159255,-39.969455,-37.987339,-37.056364,-39.356746,-28.533635,-29.404345,-23.497595,-22.876581,-27.958830,-31.733133,-37.294289,-33.599591,-26.605568,-35.592423,-40.153610,-28.826440,-20.307586,-35.633635,-32.150188,-28.412082,-35.783098,-31.579277,-25.199378,-24.212720,-27.291850,-39.410183,-36.382084,-34.119236,-30.301643,-33.172983,-42.719395,-41.098858,-32.373634,-39.416847,-24.331226,-31.149545,-23.224471,-17.926927,-25.319965,-34.228147,-44.211267,-34.043140,-25.209287,-31.845781,-27.037381,-35.619447,-38.411301,-29.579622,-37.813570,-35.485844,-39.972491,-37.864973,-35.314701,-41.100197,-41.402709,-43.543096,-35.553147,-40.695005,-37.936391,-46.954206,-34.330754,-32.428540,-25.354197,-31.571763,-34.775524,-32.808934,-38.190761,-51.259680,-42.344951,-41.699129,-42.392202,-32.840490,-43.493334,-42.845662,-46.082944,-38.368078,-41.388214,-33.830948,-38.149081,-44.849737,-44.490907,-27.070925,-34.989600,-42.831332,-43.102033,-38.548009,-45.650803,-36.985962,-42.689326,-39.052640,-41.091089,-37.544205,-46.658692,-48.110771,-36.155116,-38.252086,-36.926572,-51.041253,-37.401675,-42.839313,-43.482110,-42.552568,-40.306411,-46.204334,-58.918104,-36.394712,-48.577826,-45.283479,-35.130598,-39.667911,-43.020091,-34.995611,-33.734714,-36.525918,-35.186714,-38.204152,-29.875235,-40.056528,-28.707968,-42.916881,-36.056664,-31.918856,-33.372895,-35.479970,-33.051175,0,Fileset 1: TS pulse compressed wideband pings T3
162.500,-30.941039,-30.635882,-33.685740,-32.907667,-33.483225,-38.816824,-38.542786,-38.300014,-40.989778,-28.210060,-29.640438,-23.395872,-22.816655,-27.442517,-33.080939,-36.479125,-33.868413,-26.754372,-35.271570,-39.777466,-28.109498,-19.751069,-36.994835,-30.788022,-27.825138,-35.443320,-31.674478,-24.860015,-24.192506,-27.340991,-41.497221,-35.701701,-34.615565,-30.303938,-33.879490,-41.722892,-42.632329,-33.146716,-39.480742,-23.513921,-29.913913,-23.005946,-17.883419,-24.864653,-35.055627,-45.955033,-33.508639,-24.655862,-32.089358,-26.876249,-36.585088,-38.387127,-29.490974,-36.987126,-35.355873,-37.508233,-37.101675,-34.446257,-41.799821,-38.186866,-44.405141,-35.472611,-40.410977,-37.139309,-53.699105,-33.586265,-31.714032,-24.791134,-30.917170,-33.347035,-32.945001,-37.138917,-52.262825,-43.565654,-42.125064,-43.355047,-32.959936,-44.242001,-41.967722,-46.523334,-39.222903,-42.753429,-34.508326,-38.226101,-41.259923,-44.076786,-26.493689,-36.516884,-44.369891,-42.979647,-39.341240,-46.184084,-37.720344,-42.469767,-39.216119,-42.148737,-37.187272,-49.090622,-47.912856,-36.260812,-37.127260,-36.873768,-47.355793,-37.291003,-45.503267,-42.474571,-39.817048,-39.837119,-46.198987,-50.731290,-36.746201,-44.867750,-46.377425,-35.358030,-40.603565,-43.001873,-34.808755,-35.059564,-37.424182,-35.529876,-38.109415,-30.304348,-40.298985,-29.018936,-41.121473,-35.852849,-32.472049,-32.592841,-36.595500,-31.938491,0,Fileset 1: TS pulse compressed wideband pings T3
163.000,-30.265141,-31.053855,-33.353279,-32.261532,-33.864522,-37.549245,-38.821121,-38.572254,-39.623278,-27.682699,-29.663820,-23.348540,-22.765279,-26.953658,-34.802147,-35.814666,-34.247910,-26.924898,-34.797361,-39.326739,-27.410713,-19.217157,-38.918033,-29.712250,-27.306870,-35.004753,-31.746998,-24.477216,-24.188302,-27.412467,-43.261734,-34.773900,-35.284929,-30.390963,-34.560859,-40.636939,-44.457246,-34.046150,-39.300740,-22.733877,-28.950462,-22.796949,-17.873471,-24.351046,-36.092528,-48.167595,-32.947788,-24.138753,-32.393369,-26.656447,-37.469036,-38.107470,-29.473765,-36.129936,-35.248268,-35.544593,-36.335494,-33.598762,-42.116869,-35.709984,-44.641699,-35.427432,-40.282821,-36.718313,-58.004351,-32.935741,-31.166040,-24.248737,-30.536302,-32.366157,-33.204583,-36.425847,-52.185903,-44.805801,-42.046134,-43.759226,-33.248281,-41.215367,-39.151253,-47.492844,-39.882373,-43.533843,-35.222245,-38.229761,-38.258844,-43.552518,-26.022366,-38.664083,-43.806578,-42.929909,-40.213135,-46.895052,-38.477326,-42.314135,-39.393956,-43.819283,-36.982172,-52.651579,-45.823535,-36.337373,-36.237611,-36.978473,-45.151910,-37.413151,-49.463287,-41.764876,-37.855011,-39.519171,-46.400541,-45.975636,-36.744745,-41.855200,-47.334599,-35.734938,-41.688749,-42.728703,-34.479674,-36.637682,-38.278707,-35.796958,-37.889002,-30.787892,-40.824556,-29.377321,-39.628816,-35.578399,-32.750340,-32.096521,-37.822808,-31.259959,0,Fileset 1: TS pulse compressed wideband pings T3
