Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,Variable_index,Variable_name
154.000,-41.595737,-40.176775,-44.242868,-37.517949,-43.430015,-39.272245,-41.966668,-35.719070,-34.411076,-36.008555,-27.527795,-37.997990,-34.911212,-34.553341,-29.360438,-31.452581,-30.632489,-33.455354,-31.252042,-29.711591,-38.434616,-31.958903,-28.280727,-27.738561,-26.070512,-22.462019,-25.777135,-28.517848,-28.186205,-30.507235,-27.700733,-28.022512,-33.060248,-31.242711,-32.376869,-31.731724,-29.425722,-30.219808,-29.232171,-31.792845,-31.995712,-35.594275,-33.162173,-33.634090,-38.872953,-34.838790,-38.734151,-40.889636,-35.652641,-33.947810,-30.780624,-47.334280,-44.902721,-49.154206,-37.592024,-52.485592,-47.867465,-41.592212,-49.244413,-52.075486,-45.656974,-41.493709,-38.276988,-49.537192,-46.439668,-48.331514,-56.377531,-44.266076,-45.868380,-48.232878,-53.487073,-44.418002,-43.750481,-61.280107,-52.602019,-39.142699,-45.709176,-52.700921,-46.950724,-43.451546,-44.897756,-44.522094,-42.336781,-46.581064,-46.763045,-50.284376,-43.856116,-50.973343,-50.706981,-63.613375,-62.609827,-48.816579,-46.959963,-61.279711,-49.591084,-44.397770,-43.667147,-54.560697,-46.888285,-36.946614,-36.771427,-41.782284,-54.278933,-47.293653,-53.226646,-40.720528,-49.181639,-40.822908,-44.531824,-40.888268,-37.637997,-45.910227,-42.491505,-49.105812,-31.891981,-36.116455,-32.897126,-33.868079,-33.254549,-27.542366,-32.272029,-34.489392,-36.341559,-32.321351,-32.747582,-40.089880,-36.635979,-44.851336,-34.094694,-45.772420,0,Fileset 1: TS pulse compressed wideband pings T3
154.500,-41.357098,-39.508645,-44.809437,-37.784099,-42.955234,-40.520207,-41.744080,-34.817958,-33.307614,-35.786092,-27.653478,-37.074397,-34.010435,-34.523004,-29.049179,-32.039956,-30.918389,-32.758030,-31.191415,-30.285860,-37.678638,-31.552032,-28.761454,-28.132717,-26.651858,-22.671176,-25.799939,-28.083774,-27.857800,-29.900535,-27.769666,-28.527041,-32.653333,-30.877989,-32.217109,-32.319882,-29.886726,-30.117803,-29.390390,-31.890766,-32.131745,-35.056480,-32.439059,-33.777543,-38.858086,-35.414645,-39.141762,-40.392642,-35.457743,-33.774876,-30.740916,-47.008462,-43.709429,-48.956035,-37.363717,-49.468094,-46.463637,-40.455784,-47.469988,-50.139546,-44.254844,-40.798894,-38.515557,-50.541730,-45.367647,-46.226354,-55.091614,-43.930402,-45.912479,-47.660197,-53.723757,-44.694617,-43.753649,-55.181648,-51.701125,-39.905249,-46.660346,-56.566493,-45.175691,-44.862402,-43.952843,-45.950353,-43.438971,-48.026474,-45.841765,-50.138761,-44.122562,-51.180649,-52.999494,-59.276127,-58.811227,-47.041568,-46.456512,-63.414524,-50.301585,-44.347337,-43.096139,-53.099302,-47.416936,-36.460929,-36.991615,-41.380846,-58.402513,-49.792181,-52.027364,-39.984706,-49.498190,-40.518345,-45.949310,-40.338780,-37.255483,-44.537130,-42.813795,-47.962610,-32.146106,-36.237718,-32.706162,-33.560638,-33.201658,-27.481828,-32.257833,-33.584711,-37.131132,-32.050932,-32.767451,-40.555674,-36.215274,-44.644626,-33.563764,-45.583096,0,Fileset 1: TS pulse compressed wideband pings T3
155.000,-41.182092,-39.006711,-44.858935,-38.261831,-42.380879,-41.924969,-40.895737,-33.971194,-32.064938,-35.444866,-27.769586,-36.037896,-33.033056,-34.356779,-28.683619,-32.695225,-31.222274,-31.983598,-31.164736,-30.985827,-36.874605,-31.279089,-29.271884,-28.593205,-27.250580,-22.977407,-25.910010,-27.552916,-27.380589,-29.243298,-27.817917,-29.082779,-32.247898,-30.506867,-32.034363,-33.011901,-30.362136,-30.013177,-29.625338,-31.933340,-32.322093,-34.495464,-31.571427,-33.869050,-38.693888,-36.061843,-39.505449,-39.552755,-35.235604,-33.649702,-30.732891,-46.297689,-42.555913,-48.387782,-37.112358,-46.952978,-45.354036,-39.362220,-46.404254,-48.259360,-42.924564,-40.146642,-38.807690,-52.219004,-44.189944,-44.198687,-54.812578,-43.769187,-46.021987,-47.245829,-53.363807,-44.942859,-43.971098,-52.662419,-50.167042,-40.320679,-47.274219,-52.777534,-43.800301,-46.251838,-43.607325,-46.646330,-44.377042,-48.568696,-44.798914,-49.911631,-44.080545,-49.241199,-56.569666,-55.863701,-55.213683,-46.021229,-45.760488,-65.749329,-50.802845,-44.489813,-42.797357,-51.851304,-47.807933,-36.146489,-37.376647,-41.160748,-60.854058,-54.428316,-49.906626,-39.336145,-49.770750,-40.308153,-47.592672,-40.039016,-36.797208,-42.865603,-43.310800,-46.469116,-32.511670,-36.443916,-32.462178,-33.019197,-33.155403,-27.489330,-32.304115,-32.666540,-38.146819,-31.747055,-32.897362,-41.209308,-35.764107,-44.403324,-33.088458,-45.380934,0,Fileset 1: TS pulse compressed wideband pings T3
155.500,-41.391331,-38.802010,-44.607578,-39.223010,-41.958093,-43.613231,-40.139992,-33.440125,-31.095097,-35.131097,-28.076398,-35.153687,-32.251004,-34.286761,-28.485870,-33.596312,-31.733731,-31.357100,-31.360508,-32.034592,-36.317311,-31.191020,-30.002083,-29.353141,-28.054645,-23.604634,-26.292676,-27.158453,-27.000677,-28.792638,-28.036878,-29.923494,-32.092686,-30.364360,-32.009913,-34.043157,-31.046071,-30.110758,-30.172442,-32.137324,-32.815635,-34.093876,-30.835759,-34.132536,-38.612682,-36.997094,-39.969313,-38.725093,-35.209887,-33.694552,-30.947316,-45.391181,-41.670705,-47.830643,-37.076130,-45.034356,-44.886238,-38.614186,-46.229046,-46.583295,-41.892755,-39.749714,-39.399486,-54.490042,-43.187783,-42.696044,-56.042129,-43.497979,-46.291304,-47.057576,-52.378867,-45.500113,-44.769240,-51.751005,-48.257711,-40.525346,-47.501321,-47.988658,-43.138651,-47.139304,-44.133570,-46.715447,-44.762808,-48.143674,-44.287125,-49.888218,-43.657726,-47.282632,-64.866204,-54.307998,-52.174365,-45.804404,-45.159046,-68.944436,-51.063386,-44.938902,-43.125965,-51.056994,-48.018093,-36.192387,-38.115015,-41.302668,-58.078134,-65.775981,-47.659610,-39.022958,-49.913632,-40.393112,-49.447277,-40.291262,-36.483629,-41.588131,-44.393036,-45.031458,-33.144241,-36.980950,-32.431364,-32.550294,-33.325396,-27.788886,-32.628540,-31.977854,-39.581587,-31.586031,-33.367141,-42.306614,-35.409305,-44.386005,-32.880890,-45.474223,0,Fileset 1: TS pulse compressed wideband pings T3
156.000,-41.801881,-38.595993,-44.090232,-40.505222,-41.526438,-45.261609,-39.538180,-33.033153,-30.345170,-34.697207,-28.384697,-34.275354,-31.509513,-34.159084,-28.300935,-34.529541,-32.230584,-30.733325,-31.570541,-33.218956,-35.868444,-30.936681,-30.722456,-30.243701,-28.849675,-24.353522,-26.718365,-26.750255,-26.583138,-28.393069,-28.240697,-30.867912,-32.018315,-30.293642,-31.931201,-35.232934,-31.720162,-30.227986,-30.846548,-32.350282,-33.475128,-33.674131,-30.123025,-34.387365,-38.487376,-38.032680,-40.273020,-37.856609,-35.191420,-33.693765,-31.183265,-44.248382,-40.867135,-47.299175,-37.078984,-43.451776,-44.785622,-38.061518,-46.276827,-45.003688,-41.064917,-39.395631,-40.108563,-56.615883,-42.311040,-41.640410,-58.680627,-42.557446,-46.470858,-46.854731,-50.752265,-46.224935,-45.884591,-50.652191,-46.209043,-40.547563,-46.465047,-44.754513,-42.978293,-47.058688,-45.624135,-46.526962,-43.808707,-47.079475,-44.347739,-49.938181,-42.806458,-45.828630,-64.407843,-53.593730,-49.687770,-46.008026,-44.560048,-69.534151,-50.722287,-45.351020,-43.956974,-50.396216,-47.722125,-36.326248,-38.959896,-41.542571,-54.215714,-59.619141,-45.587328,-38.885274,-49.198412,-40.511017,-50.945357,-40.878913,-36.145198,-40.758433,-46.007801,-43.519109,-33.775936,-37.619370,-32.482322,-32.099467,-33.495326,-28.194669,-33.040095,-31.356649,-41.106078,-31.360220,-33.979387,-43.474317,-34.943342,-44.460528,-32.745092,-45.702821,0,Fileset 1: TS pulse compressed wideband pings T3
156.500,-42.407834,-38.380246,-43.575178,-42.183681,-41.187041,-46.789726,-39.196446,-32.805464,-29.932817,-34.332709,-28.782642,-33.514758,-30.895072,-34.080394,-28.243337,-35.561258,-32.764695,-30.242512,-31.866374,-34.562253,-35.609771,-30.549958,-31.468013,-31.349021,-29.682092,-25.273999,-27.232341,-26.446492,-26.249897,-28.133766,-28.534472,-31.975426,-32.090898,-30.380181,-31.877975,-36.634282,-32.430552,-30.448799,-31.705645,-32.682458,-34.437701,-33.346662,-29.565124,-34.702868,-38.459764,-39.240025,-40.468992,-37.098508,-35.257142,-33.758144,-31.518885,-43.164055,-40.204822,-46.974965,-37.201659,-42.284125,-44.867970,-37.771042,-46.056837,-43.774559,-40.608451,-39.134149,-40.983125,-58.683161,-41.744130,-41.068230,-63.497347,-41.207029,-46.736728,-46.828783,-49.099918,-47.086843,-47.042999,-49.068357,-44.458726,-40.786295,-44.511675,-42.625989,-43.067225,-46.575499,-48.710821,-46.610609,-42.025421,-46.048284,-45.049078,-50.162446,-41.952402,-44.905913,-55.809673,-53.218635,-47.946528,-46.472766,-44.109242,-65.073920,-49.878375,-45.652351,-45.341876,-49.766997,-47.098533,-36.536144,-39.913739,-41.862688,-51.342243,-53.137364,-43.967802,-39.016909,-47.943822,-40.714566,-51.868084,-41.726303,-35.877723,-40.447993,-48.289179,-42.046610,-34.421932,-38.340283,-32.722707,-31.821388,-33.714535,-28.771012,-33.605629,-30.897873,-42.487702,-31.149170,-34.786438,-44.348311,-34.507871,-44.762108,-32.761159,-46.123933,0,Fileset 1: TS pulse compressed wideband pings T3
157.000,-43.005064,-38.064736,-43.098368,-44.153195,-40.875464,-47.981017,-38.954506,-32.653804,-29.739087,-34.055931,-29.198136,-32.800566,-30.310349,-33.974442,-28.251591,-36.598243,-33.244731,-29.830160,-32.172203,-35.915628,-35.416127,-30.015269,-32.122363,-32.570346,-30.420624,-26.254137,-27.744301,-26.188628,-25.933961,-27.921690,-28.873051,-33.112967,-32.193634,-30.511799,-31.793016,-38.099379,-33.076668,-30.687055,-32.632752,-33.044929,-35.682399,-33.048734,-29.091002,-34.968519,-38.484681,-40.523152,-40.513097,-36.384077,-35.329232,-33.852046,-31.879791,-42.208499,-39.564930,-46.750744,-37.358696,-41.463159,-44.730787,-37.623047,-45.434523,-42.922037,-40.471002,-38.871332,-41.870871,-62.086153,-41.436424,-40.751249,-69.551710,-39.801108,-47.108239,-47.070304,-47.628565,-47.742919,-47.752867,-47.533098,-43.062109,-41.376743,-42.477386,-41.137301,-42.739373,-46.024270,-54.433621,-46.895627,-40.171234,-45.221257,-46.088231,-50.454983,-41.211887,-44.252670,-52.222007,-52.874622,-46.818838,-46.918079,-43.739873,-61.353764,-48.693433,-45.682162,-47.091631,-49.032513,-46.321873,-36.703097,-40.829362,-42.089853,-49.443391,-49.853620,-42.718535,-39.340212,-46.783545,-40.975137,-52.168257,-42.546322,-35.610376,-40.438105,-51.089324,-40.609089,-34.980312,-38.966955,-33.057426,-31.632215,-33.894261,-29.405744,-34.225091,-30.523069,-43.254402,-30.882911,-35.675161,-44.477798,-34.116875,-45.221559,-32.862695,-46.582015,0,Fileset 1: TS pulse compressed wideband pings T3
157.500,-43.467679,-37.670261,-42.712058,-46.280084,-40.565475,-48.728030,-38.681450,-32.535269,-29.659047,-33.870574,-29.595701,-32.075832,-29.686196,-33.787165,-28.290823,-37.569476,-33.634823,-29.450062,-32.465624,-37.179937,-35.178447,-29.361725,-32.618917,-33.837852,-30.955438,-27.245027,-28.234066,-25.941664,-25.587557,-27.696763,-29.251988,-34.160494,-32.255308,-30.597514,-31.671171,-39.496874,-33.628973,-30.892951,-33.558037,-33.343119,-37.240353,-32.737754,-28.639333,-35.109125,-38.533987,-41.823836,-40.433894,-35.662737,-35.381076,-33.950048,-32.237550,-41.404772,-38.862424,-46.493738,-37.508366,-40.960441,-44.208873,-37.546979,-44.812869,-42.436417,-40.585820,-38.583302,-42.636229,-71.341428,-41.321478,-40.471233,-60.002165,-38.542095,-47.321264,-47.675176,-46.281863,-47.862715,-47.981496,-46.312203,-41.983359,-42.351090,-40.705550,-40.020706,-41.680248,-45.443504,-58.353721,-46.924332,-38.578733,-44.574105,-47.045309,-50.722261,-40.548649,-43.658652,-50.598579,-52.643193,-46.119341,-47.269563,-43.380795,-58.894550,-47.446288,-45.434184,-49.044980,-48.258465,-45.596366,-36.818586,-41.634738,-42.117338,-48.359927,-47.603659,-41.713954,-39.823898,-46.080050,-41.332396,-52.076435,-43.221655,-35.317110,-40.533939,-53.797513,-39.247863,-35.431456,-39.427644,-33.400196,-31.449565,-34.015689,-30.026803,-34.842784,-30.185906,-43.251648,-30.536446,-36.587629,-43.963301,-33.807564,-45.697538,-33.036858,-46.892673,0,Fileset 1: TS pulse compressed wideband pings T3
158.000,-43.812020,-37.286696,-42.501963,-48.113224,-40.293498,-49.063328,-38.370755,-32.494711,-29.671692,-33.783526,-29.999557,-31.334208,-29.019401,-33.521669,-28.384672,-38.431636,-33.958283,-29.096166,-32.797078,-38.324177,-34.853973,-28.615340,-32.956706,-35.153415,-31.235730,-28.293931,-28.757691,-25.723348,-25.221011,-27.466643,-29.723636,-35.043434,-32.293767,-30.620081,-31.568074,-40.766603,-34.153815,-31.083630,-34.495314,-33.512141,-39.224916,-32.422031,-28.199092,-35.124150,-38.633731,-43.136363,-40.309593,-34.947298,-35.458738,-34.039300,-32.627911,-40.785548,-38.085985,-46.153124,-37.677949,-40.820357,-43.491780,-37.563664,-44.583597,-42.345301,-40.911245,-38.331073,-43.222690,-63.734028,-41.368394,-40.127920,-53.128741,-37.462348,-46.727368,-48.760477,-44.961932,-47.364632,-48.132714,-45.301156,-41.204892,-43.666875,-39.242672,-39.173541,-40.250841,-44.830236,-51.097831,-46.246596,-37.317925,-44.028122,-47.693770,-50.928720,-39.884498,-43.005379,-50.152103,-52.758999,-45.679364,-47.689417,-43.000748,-57.114293,-46.375992,-45.045271,-51.272870,-47.619279,-45.104824,-36.966721,-42.351468,-41.934874,-48.025499,-45.769960,-40.879156,-40.519745,-45.997986,-41.862933,-51.824171,-43.947522,-35.049634,-40.691635,-54.412709,-38.038293,-35.835978,-39.788195,-33.717384,-31.260609,-34.138601,-30.641134,-35.475636,-29.901250,-42.804350,-30.149067,-37.559379,-43.197204,-33.642845,-45.919981,-33.336281,-46.904458,0,Fileset 1: TS pulse compressed wideband pings T3
158.500,-44.117766,-37.002179,-42.525672,-48.508993,-40.138558,-49.124351,-38.143283,-32.638162,-29.849550,-33.798594,-30.475007,-30.620823,-28.367442,-33.228862,-28.601433,-39.164867,-34.256954,-28.795551,-33.261009,-39.342388,-34.467931,-27.785761,-33.184613,-36.578927,-31.287345,-29.512624,-29.395290,-25.589079,-24.895107,-27.290346,-30.370993,-35.739153,-32.397560,-30.639225,-31.570860,-41.929529,-34.781097,-31.326421,-35.520089,-33.524323,-41.775160,-32.148077,-27.804219,-35.077741,-38.852818,-44.465174,-40.225119,-34.301134,-35.653582,-34.107420,-33.124973,-40.403315,-37.295368,-45.789091,-37.937400,-41.146359,-42.892939,-37.759481,-44.912236,-42.725011,-41.413605,-38.218939,-43.682009,-56.095315,-41.584100,-39.784004,-48.418958,-36.497168,-45.058935,-50.450628,-43.665441,-46.500511,-48.556361,-44.318313,-40.745158,-45.125091,-38.119512,-38.606403,-38.948133,-44.282732,-46.130628,-45.084524,-36.400068,-43.491934,-48.344395,-51.081544,-39.158789,-42.271877,-50.459664,-53.343506,-45.360407,-48.432910,-42.621029,-55.435198,-45.620045,-44.701037,-54.328954,-47.292442,-45.001164,-37.247378,-43.044084,-41.614738,-48.470396,-44.168047,-40.208984,-41.541948,-46.692903,-42.630364,-51.461008,-45.133337,-34.918570,-41.057592,-52.175089,-37.066149,-36.291187,-40.192429,-34.030936,-31.130675,-34.362986,-31.322369,-36.188847,-29.730029,-42.348330,-29.803531,-38.703041,-42.412801,-33.685747,-45.552803,-33.840876,-46.618956,0,Fileset 1: TS pulse compressed wideband pings T3
159.000,-44.214593,-36.721508,-42.589445,-47.094199,-40.051254,-48.960997,-38.040160,-32.950190,-30.195423,-33.775830,-30.959495,-29.878623,-27.687396,-32.843516,-28.884460,-39.663063,-34.424735,-28.453579,-33.809352,-40.092587,-33.951844,-26.759758,-33.253832,-38.006826,-31.077096,-30.874246,-30.043850,-25.463853,-24.555757,-27.105919,-31.132286,-36.155849,-32.540392,-30.623752,-31.624641,-42.918960,-35.512049,-31.567584,-36.583615,-33.257284,-44.605647,-31.836201,-27.376108,-34.928839,-39.133288,-45.639722,-40.102001,-33.665327,-35.921006,-34.013291,-33.667456,-40.173619,-36.459145,-45.389816,-38.218479,-41.927527,-42.492201,-38.089478,-45.525859,-43.546193,-41.905604,-38.201169,-44.014072,-51.931114,-41.870572,-39.481195,-44.922551,-35.415109,-42.882863,-52.596414,-42.379172,-45.551100,-49.168809,-43.207317,-40.501653,-46.115574,-37.263056,-38.254041,-37.952240,-43.859897,-42.524429,-43.890868,-35.693990,-42.772498,-49.543318,-51.061907,-38.220760,-41.408045,-50.886202,-53.974415,-44.959327,-49.545590,-42.184739,-53.421303,-45.068833,-44.412023,-58.577451,-47.275373,-45.262540,-37.563484,-43.607379,-41.150966,-49.640097,-42.653074,-39.622680,-42.871690,-48.265075,-43.469717,-50.766623,-47.106840,-34.914695,-41.771775,-49.244458,-36.263321,-36.747037,-40.641711,-34.266943,-31.038715,-34.647796,-32.037342,-36.913633,-29.611272,-42.011636,-29.457327,-40.030256,-41.527712,-33.825832,-44.436431,-34.467035,-46.096673,0,Fileset 1: TS pulse compressed wideband pings T3
159.500,-43.994099,-36.535880,-42.593528,-45.381411,-40.195418,-48.839999,-38.303832,-33.621795,-30.972012,-33.821250,-31.606874,-29.295125,-27.176698,-32.529020,-29.392911,-40.109739,-34.592415,-28.215746,-34.574385,-40.712036,-33.478867,-25.718328,-33.383032,-39.266090,-30.840570,-32.501767,-30.742420,-25.486738,-24.374761,-27.070579,-32.146537,-36.507460,-32.901525,-30.772426,-31.878644,-43.887145,-36.534894,-31.973158,-37.833203,-32.866704,-46.351057,-31.632961,-27.077081,-34.865672,-39.630383,-46.701109,-40.056167,-33.197311,-36.413240,-33.892116,-34.404360,-40.223164,-35.789983,-45.162783,-38.650332,-43.369944,-42.444116,-38.683120,-45.999985,-45.045661,-42.449261,-38.411038,-44.454818,-49.432576,-42.404683,-39.491991,-42.443281,-34.291367,-41.023281,-54.359140,-41.385548,-44.968308,-49.824969,-42.269007,-40.604798,-46.276822,-36.824760,-38.314308,-37.559981,-43.874953,-40.029272,-43.038099,-35.301502,-42.024712,-52.187085,-51.000833,-37.220184,-40.671793,-50.939806,-53.916009,-44.641095,-51.078865,-41.919001,-51.400830,-44.740883,-44.341597,-56.832258,-47.730720,-46.034816,-37.959645,-44.075817,-40.792804,-51.736220,-41.385608,-39.317607,-44.619689,-51.296424,-44.250639,-49.876931,-50.378092,-35.236599,-43.239798,-46.898386,-35.758021,-37.340286,-41.304144,-34.602677,-31.204072,-35.151709,-32.974541,-37.777071,-29.704900,-41.964495,-29.287869,-41.773864,-40.680189,-34.135207,-43.066918,-35.298758,-45.650620,0,Fileset 1: TS pulse compressed wideband pings T3
160.000,-43.246381,-36.297942,-42.241392,-44.088512,-40.460717,-48.711055,-38.845472,-34.552700,-32.195187,-33.837588,-32.302504,-28.805907,-26.773747,-32.189623,-30.016818,-40.428600,-34.686066,-27.995611,-35.372694,-41.172011,-32.962536,-24.658425,-33.564951,-39.411323,-30.540435,-34.114473,-31.237396,-25.527524,-24.257777,-27.075345,-33.287842,-36.790015,-33.364000,-30.995239,-32.212012,-44.668501,-37.719218,-32.443552,-39.108125,-32.298564,-45.195275,-31.436533,-26.827614,-34.808528,-40.225876,-47.527750,-39.938811,-32.783398,-36.991389,-33.698690,-35.219137,-40.410328,-35.239381,-45.001856,-39.078342,-45.356733,-42.520256,-39.327773,-45.775991,-47.289035,-42.962997,-38.681772,-44.918498,-47.789576,-43.174370,-39.732927,-40.660509,-33.097223,-39.607362,-53.031332,-40.694629,-44.770819,-50.157594,-41.620112,-40.944095,-45.733401,-36.664022,-38.769990,-37.792610,-44.335542,-38.489862,-42.361539,-35.091914,-41.278905,-57.575951,-50.836954,-36.131815,-40.080902,-50.302589,-52.777271,-44.435959,-52.498920,-41.823470,-49.645988,-44.378278,-44.343423,-51.177739,-48.498239,-47.143173,-38.208832,-44.154554,-40.518285,-54.849867,-40.300080,-39.271760,-46.339709,-57.243657,-44.439927,-48.912044,-54.684927,-35.788764,-45.600010,-45.259265,-35.404445,-37.910386,-42.027179,-34.963244,-31.574835,-35.753831,-34.034170,-38.612678,-29.904554,-42.011621,-29.208053,-43.825133,-39.844376,-34.435216,-41.690630,-36.123990,-45.163464,0,Fileset 1: TS pulse compressed wideband pings T3
160.500,-42.277863,-36.059083,-41.655233,-43.334344,-40.847171,-48.566897,-39.617403,-35.738058,-34.006707,-33.895637,-33.047458,-28.461954,-26.525622,-31.851876,-30.770401,-40.590415,-34.800536,-27.854984,-36.107023,-41.574403,-32.432873,-23.712737,-33.916024,-38.070066,-30.216196,-35.408339,-31.490983,-25.574892,-24.224058,-27.133741,-34.583056,-37.081867,-33.902970,-31.277992,-32.635962,-45.149369,-39.011573,-33.002400,-40.324588,-31.644370,-42.889070,-31.284950,-26.683127,-34.787304,-40.918022,-48.270693,-39.749485,-32.426723,-37.621487,-33.552646,-36.126258,-40.718344,-34.863169,-44.861255,-39.468276,-47.514569,-42.558191,-39.859561,-45.245236,-50.406940,-43.609905,-38.961882,-45.356556,-46.589388,-44.352193,-40.090974,-39.410887,-32.010528,-38.615654,-49.528227,-40.375820,-44.856899,-50.369669,-41.423518,-41.549446,-45.238889,-36.724358,-39.783329,-38.813040,-45.248852,-37.865258,-41.886302,-35.093666,-40.716397,-78.737007,-50.680233,-35.096570,-39.758432,-49.437512,-51.447417,-44.507261,-53.346676,-42.004677,-48.382210,-43.964278,-44.408152,-47.480965,-49.501775,-48.505404,-38.312390,-43.720416,-40.377989,-59.993788,-39.452908,-39.601546,-47.251049,-64.591561,-43.913130,-48.140051,-57.654166,-36.557252,-49.057155,-44.379372,-35.190849,-38.420304,-42.756664,-35.375353,-32.195354,-36.453220,-35.186213,-39.360744,-30.221308,-42.067623,-29.251225,-45.823592,-39.157155,-34.747711,-40.470444,-36.891868,-44.467439,0,Fileset 1: TS pulse compressed wideband pings T3
161.000,-41.428818,-35.908848,-41.099730,-42.939886,-41.320655,-48.315146,-40.497814,-37.140636,-36.525269,-34.029911,-33.808453,-28.268920,-26.428884,-31.514750,-31.656790,-40.490735,-34.998181,-27.834115,-36.662936,-41.898688,-31.891279,-22.942770,-34.499633,-36.084719,-29.850347,-36.118082,-31.591380,-25.592256,-24.258137,-27.236865,-36.080828,-37.337651,-34.463100,-31.548097,-33.157220,-45.203483,-40.340509,-33.652886,-41.357631,-30.963055,-40.812212,-31.198890,-26.671081,-34.792885,-41.685392,-49.118500,-39.497629,-32.106603,-38.248587,-33.524852,-37.126906,-41.108041,-34.664311,-44.646792,-39.781759,-48.247985,-42.417337,-40.088379,-45.016693,-52.331534,-44.537264,-39.201763,-45.654234,-45.553728,-46.134329,-40.312979,-38.519990,-31.147766,-37.893707,-46.289274,-40.399951,-44.841010,-50.869599,-41.715222,-42.409342,-45.312380,-36.909984,-41.557575,-40.785478,-46.389702,-38.018085,-41.821554,-35.330929,-40.425386,-59.829958,-50.586300,-34.209875,-39.797061,-48.953118,-50.556314,-44.920126,-53.715226,-42.491560,-47.620177,-43.613998,-44.578545,-45.265338,-50.680925,-50.058214,-38.366474,-42.823012,-40.344213,-70.515338,-38.853504,-40.393799,-46.860478,-52.946270,-43.030551,-47.660882,-59.000562,-37.463350,-53.104977,-44.226766,-35.106379,-38.878448,-43.425993,-35.794277,-33.058129,-37.237469,-36.311926,-39.951328,-30.635989,-42.091895,-29.421824,-46.601616,-38.687281,-35.151974,-39.417087,-37.636721,-43.445292,0,Fileset 1: TS pulse compressed wideband pings T3
161.500,-40.728442,-35.849880,-40.654011,-42.558291,-41.755488,-47.768772,-41.294035,-38.640374,-39.736839,-34.120977,-34.450109,-28.119261,-26.362633,-31.084940,-32.610426,-39.998425,-35.208746,-27.862625,-36.885631,-41.961689,-31.251028,-22.259582,-35.259680,-34.118212,-29.340883,-36.212491,-31.593572,-25.457274,-24.248051,-27.286433,-37.761595,-37.335134,-34.926040,-31.659277,-33.705883,-44.748399,-41.613448,-34.312289,-42.031269,-30.201404,-39.063353,-31.100117,-26.711379,-34.715273,-42.434725,-50.138708,-39.120734,-31.719943,-38.753949,-33.534224,-38.133829,-41.437213,-34.529975,-44.213582,-39.922436,-46.384168,-41.988076,-39.843015,-45.256521,-49.155861,-45.690585,-39.300436,-45.660578,-44.510458,-48.717284,-40.124385,-37.752837,-30.448775,-37.205338,-43.762097,-40.589765,-44.268271,-51.780544,-42.371489,-43.346829,-46.034937,-37.064186,-44.257774,-43.710400,-47.270341,-38.645745,-42.320991,-35.729611,-40.315580,-53.431385,-50.442767,-33.421417,-40.215278,-49.211281,-50.102970,-45.565590,-53.979015,-43.158178,-47.172675,-43.394250,-44.887151,-43.973145,-52.021668,-51.690728,-38.393417,-41.603462,-40.283734,-59.784420,-38.397763,-41.641195,-45.682565,-47.161119,-42.124242,-47.358672,-63.391827,-38.305175,-53.642901,-44.632416,-35.070106,-39.308224,-43.889861,-36.040324,-34.049630,-38.022940,-37.176190,-40.262747,-31.036074,-42.050955,-29.625732,-45.456088,-38.350206,-35.648674,-38.429115,-38.398408,-42.168680,0,Fileset 1: TS pulse compressed wideband pings T3
