Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,Variable_index,Variable_name
75.000,-42.714840,-46.298075,-38.939053,-42.846849,-55.192197,-45.835322,-35.792597,-32.269456,-31.095739,-32.904788,-40.709020,-49.779079,-44.002200,-41.923793,-38.666285,-38.523551,-42.611205,-48.695782,-36.105412,-34.680667,-42.600852,-38.287447,-40.462151,-42.877717,-36.334744,-45.717796,-36.657445,-45.482840,-41.369128,-43.972611,-39.043697,-41.392048,-46.007245,-55.550428,-46.540157,-41.617473,-42.467898,-45.076355,-43.479510,-44.308702,-49.229715,-54.571471,-61.158632,-40.699634,-39.931406,-62.050767,-49.713774,-56.381691,-46.355252,-48.207669,-44.202845,-43.532993,-49.499228,-44.295590,-43.593887,-43.132862,-41.310666,-43.482363,-46.195948,-47.331443,-40.697004,-39.868341,-43.655679,-50.693384,-47.075850,-45.286451,-47.060012,-47.948866,-48.590638,-50.100414,-48.084602,-43.072932,-40.570144,-39.736943,-38.628244,-39.121111,-41.922731,-46.195703,-54.139558,-47.547735,-40.746952,-40.332294,-43.715687,-42.854725,-49.874761,-48.993268,-43.001000,-33.059095,-34.217029,-33.684558,-35.750569,-48.049652,-43.691549,-44.068873,-38.568313,-31.671404,-35.004124,-58.839285,-37.851157,-43.979616,-42.861727,-48.285156,-47.353171,-52.857667,-54.844987,-53.101738,-60.815437,-54.596679,-52.412633,-50.848000,-51.055658,-56.562368,-53.521076,-45.476068,-51.902822,0,Fileset 1: TS pulse compressed wideband pings T1
75.500,-43.756136,-45.729192,-39.286677,-42.552858,-55.541190,-45.822639,-37.157534,-33.090660,-31.194518,-33.334161,-41.397115,-49.834074,-44.189124,-42.406110,-38.585976,-38.935341,-42.646559,-48.550784,-35.328260,-34.437942,-41.536917,-38.655115,-40.273932,-42.405157,-37.107308,-44.201289,-36.980747,-45.519134,-40.982352,-44.232770,-39.914189,-42.514354,-44.497512,-55.307788,-48.065716,-41.154724,-43.260680,-46.098580,-42.255983,-42.909038,-49.230575,-54.954950,-62.908220,-40.263563,-41.587994,-48.856783,-45.630656,-58.895171,-45.410419,-49.346389,-45.347635,-45.285403,-53.859322,-43.502909,-43.623948,-42.946312,-41.910892,-44.714388,-47.728818,-48.989269,-41.155661,-39.866231,-42.703491,-51.691010,-47.845884,-47.776244,-51.348160,-53.780017,-57.063747,-56.422539,-48.119925,-42.530318,-39.329690,-38.145966,-37.742114,-38.765492,-42.066218,-46.517588,-54.862600,-48.718557,-42.507799,-40.211074,-43.537333,-40.561519,-46.125107,-48.284484,-41.996348,-32.556965,-33.228424,-34.009214,-35.777430,-48.159451,-44.688097,-46.130576,-38.412639,-32.106375,-34.895152,-53.534181,-38.218712,-43.947798,-43.608541,-49.040734,-48.314297,-54.361092,-56.324540,-53.297215,-64.625097,-54.782808,-52.910751,-51.486750,-51.774928,-57.728226,-54.523840,-45.601808,-50.503220,0,Fileset 1: TS pulse compressed wideband pings T1
76.000,-45.040312,-44.473927,-39.947798,-42.399065,-56.139233,-46.532316,-38.265235,-33.494362,-31.233179,-33.668216,-42.343693,-49.915594,-44.200190,-42.671564,-38.698237,-39.365496,-42.552928,-48.889050,-34.746689,-34.269715,-40.507208,-38.967629,-40.137804,-41.989314,-38.005297,-42.937597,-37.568635,-45.701787,-40.412977,-44.806923,-41.026614,-43.578137,-43.350514,-54.189724,-47.705563,-41.003536,-44.943890,-45.609784,-40.967938,-41.796787,-49.141950,-54.643722,-64.168748,-40.065195,-43.330669,-43.791290,-43.232957,-51.046747,-44.446906,-50.352297,-47.660148,-48.520138,-54.042369,-43.007036,-43.878537,-42.930368,-42.821456,-45.829634,-49.034255,-50.222157,-41.625338,-40.156166,-42.099774,-52.901720,-49.692455,-52.735185,-57.344010,-56.165835,-55.950437,-60.377696,-48.355760,-42.340037,-38.613889,-37.173263,-37.480863,-38.884593,-42.532317,-46.967305,-51.589363,-50.162641,-45.612243,-40.767613,-43.492970,-39.355675,-43.402469,-46.003362,-41.105122,-32.293064,-32.341258,-34.392979,-35.817250,-47.416987,-46.073996,-46.032799,-37.867722,-32.747504,-34.805438,-49.657944,-38.606475,-43.510083,-44.341742,-50.339768,-49.579441,-55.573693,-57.593945,-52.411578,-64.043617,-55.318859,-53.914773,-52.711070,-53.181248,-60.903789,-53.986809,-45.797556,-49.622950,0,Fileset 1: TS pulse compressed wideband pings T1
76.500,-46.579438,-42.977231,-40.971539,-42.454674,-56.805920,-47.955098,-38.417130,-33.498094,-31.259518,-33.917937,-43.411408,-50.003850,-44.173762,-42.603383,-39.021631,-39.619280,-42.527424,-49.751150,-34.367155,-34.253245,-39.565425,-39.293138,-40.132281,-41.635739,-39.044643,-41.952134,-38.422459,-46.021992,-39.823240,-45.558953,-42.360641,-44.199249,-42.607477,-52.792183,-45.898816,-41.285226,-47.804762,-44.123363,-40.007961,-40.895960,-48.856919,-53.783485,-62.910413,-40.120648,-43.486327,-41.359288,-42.177942,-47.305157,-43.678861,-49.948611,-51.706905,-54.517951,-49.095569,-42.947917,-44.383700,-43.269460,-43.986441,-46.666938,-49.796577,-50.714184,-42.036464,-40.663431,-41.867056,-54.795168,-52.764530,-52.729629,-49.881162,-48.027264,-47.169613,-51.396056,-48.740819,-42.590346,-38.586799,-37.009544,-37.927881,-39.472836,-43.249770,-47.444755,-49.531191,-52.672269,-50.861852,-42.240809,-43.807478,-38.976757,-41.914221,-44.276037,-40.392229,-32.264002,-31.630704,-34.747731,-35.907026,-46.550564,-47.275300,-44.303640,-37.138219,-33.524962,-34.553491,-47.386294,-39.033169,-42.990692,-45.142951,-51.910720,-51.059837,-56.074327,-58.239776,-50.691800,-58.379368,-56.367329,-55.491957,-54.664184,-55.572994,-64.929160,-52.210220,-45.993006,-49.332663,0,Fileset 1: TS pulse compressed wideband pings T1
77.000,-48.341306,-41.600251,-42.361823,-42.761805,-57.195241,-49.872483,-37.704847,-33.344066,-31.275145,-34.099780,-44.403737,-49.985397,-44.225784,-42.279018,-39.411556,-39.600987,-42.665111,-50.895800,-34.135622,-34.368984,-38.685435,-39.609671,-40.264486,-41.329947,-40.042061,-41.166771,-39.406763,-46.313385,-39.302773,-46.289606,-43.734924,-44.245874,-42.166874,-51.166891,-44.220008,-41.958634,-51.768943,-42.747207,-39.308590,-40.067469,-48.263734,-52.631825,-60.017184,-40.297665,-42.332919,-40.311051,-42.081266,-45.756612,-43.157591,-48.184980,-56.331918,-56.876126,-45.839803,-43.285841,-45.020785,-43.917083,-45.129165,-47.180470,-49.965611,-50.688172,-42.316959,-41.200345,-41.904378,-57.556036,-52.672121,-46.804659,-44.718940,-43.660367,-43.260372,-47.392322,-49.165315,-43.207311,-39.218172,-37.635096,-38.969258,-40.348983,-44.086537,-47.979189,-48.729952,-57.636580,-55.138359,-44.987263,-44.674596,-39.153279,-41.247987,-43.262396,-39.832662,-32.373114,-31.044890,-34.902412,-36.018167,-45.943368,-47.422714,-42.432135,-36.447159,-34.353219,-34.115380,-46.181356,-39.423295,-42.534421,-46.033868,-52.846034,-52.749469,-55.911329,-58.362048,-48.940745,-54.438829,-58.031076,-57.647202,-57.433871,-59.494957,-61.950116,-50.169463,-46.039431,-49.456153,0,Fileset 1: TS pulse compressed wideband pings T1
77.500,-50.478208,-40.531516,-44.310011,-43.443954,-57.240230,-52.153167,-36.807301,-33.282488,-31.365162,-34.346262,-45.417937,-49.969795,-44.477214,-41.981775,-39.769681,-39.509725,-43.070984,-52.105034,-34.090415,-34.653806,-37.930446,-39.947087,-40.588196,-41.160411,-40.808886,-40.584089,-40.483246,-46.534603,-38.957265,-46.943014,-44.959553,-43.953147,-41.958091,-49.537468,-43.132762,-43.032756,-54.745655,-41.856954,-38.740056,-39.330324,-47.444753,-51.482185,-57.083499,-40.557728,-41.365282,-40.228480,-42.725832,-45.603595,-42.946234,-46.361182,-53.330509,-50.449091,-44.013064,-43.984059,-45.719708,-44.853433,-46.013389,-47.522805,-49.860324,-50.588394,-42.567206,-41.699907,-42.175033,-58.127676,-48.623686,-43.207254,-41.766043,-41.087670,-41.036327,-45.204684,-49.720631,-44.134497,-40.470797,-39.036080,-40.523295,-41.453655,-45.188278,-48.913240,-48.626665,-70.255988,-50.444457,-50.226283,-46.405568,-39.723852,-41.133615,-42.750608,-39.483888,-32.619601,-30.606986,-34.870172,-36.226757,-45.709064,-46.519176,-40.974707,-35.914383,-35.308212,-33.742258,-45.644065,-39.800593,-42.233368,-47.159469,-52.477209,-54.820367,-55.528458,-58.534762,-47.629693,-51.921384,-60.617962,-60.503752,-61.113971,-66.542370,-57.978952,-48.455174,-45.897473,-49.860218,0,Fileset 1: TS pulse compressed wideband pings T1
78.000,-53.236697,-39.735602,-47.155030,-44.539132,-57.015163,-54.752753,-36.029626,-33.299641,-31.522950,-34.700011,-46.653485,-50.099090,-44.882030,-41.836285,-39.956132,-39.500096,-43.726424,-53.136493,-34.195483,-35.056983,-37.278771,-40.245043,-41.042695,-41.121967,-41.124613,-40.140182,-41.602550,-46.679465,-38.765857,-47.462964,-45.693236,-43.385016,-41.824376,-48.099942,-42.550355,-44.453902,-53.539420,-41.337478,-38.137024,-38.691458,-46.478474,-50.396226,-54.494734,-40.852341,-40.844181,-40.915961,-43.854650,-46.450570,-43.011243,-44.971349,-49.150907,-46.796008,-43.057669,-44.905276,-46.370266,-45.975808,-46.465223,-47.748492,-49.719989,-50.580713,-42.846583,-42.101278,-42.577109,-54.441112,-45.438980,-40.991456,-39.873206,-39.397775,-39.587691,-43.775979,-50.545843,-45.261362,-42.202246,-41.127479,-42.467317,-42.833283,-46.835402,-50.606624,-48.736667,-58.817245,-47.089355,-63.555865,-49.409996,-40.500715,-41.324098,-42.493549,-39.331709,-32.956715,-30.275932,-34.684872,-36.546855,-45.766640,-45.160238,-39.937209,-35.432144,-36.405917,-33.582242,-45.401695,-40.149504,-42.068784,-48.648264,-51.367535,-57.110954,-55.089804,-59.188502,-46.757413,-50.271480,-64.723552,-63.753442,-63.676449,-65.872241,-55.272295,-47.162289,-45.531567,-50.397356,0,Fileset 1: TS pulse compressed wideband pings T1
78.500,-57.313318,-39.202978,-51.971919,-46.173363,-56.645001,-57.886541,-35.506318,-33.346130,-31.791071,-35.243846,-48.428839,-50.607296,-45.401745,-41.918065,-39.991995,-39.721623,-44.646979,-53.860434,-34.475353,-35.593788,-36.754424,-40.515191,-41.608610,-41.247151,-41.030762,-39.854303,-42.838439,-46.873699,-38.755374,-47.933382,-45.716170,-42.566297,-41.706466,-47.021140,-42.419655,-46.256196,-51.685262,-41.032742,-37.516278,-38.247366,-45.534376,-49.434355,-52.394012,-41.259517,-40.730421,-42.437015,-45.104058,-48.188483,-43.389382,-44.104958,-46.533046,-44.789310,-42.757809,-45.990086,-47.005775,-47.226888,-46.618482,-47.941760,-49.760063,-50.779243,-43.271517,-42.478957,-43.095953,-51.049588,-43.416864,-39.561496,-38.546833,-38.185810,-38.577193,-42.744289,-51.915944,-46.647121,-44.354449,-43.951434,-44.846637,-44.812105,-49.606140,-53.686020,-48.812724,-52.990309,-45.447572,-51.948049,-54.416214,-41.429814,-41.737819,-42.414343,-39.428431,-33.424453,-30.084881,-34.457032,-37.053890,-46.100676,-43.814684,-39.291848,-34.937279,-37.666509,-33.751765,-45.226949,-40.550866,-42.096954,-50.783067,-50.365797,-58.635255,-54.720476,-60.791544,-46.279977,-49.233302,-71.841330,-64.899329,-61.239251,-58.991425,-53.175080,-46.312998,-45.071475,-51.056125,0,Fileset 1: TS pulse compressed wideband pings T1
79.000,-64.932842,-38.845959,-65.102004,-48.473287,-56.045272,-61.405870,-35.220808,-33.287217,-32.117457,-35.958349,-50.980203,-51.645240,-45.885835,-42.140229,-39.911599,-40.172703,-45.712583,-54.070610,-34.862390,-36.197345,-36.284088,-40.700696,-42.170167,-41.462714,-40.661567,-39.678126,-44.197356,-47.158904,-38.868144,-48.425777,-45.011429,-41.509546,-41.516631,-46.304730,-42.648279,-48.395271,-50.729524,-40.684352,-36.899929,-38.015533,-44.706095,-48.598812,-50.799367,-41.804717,-41.015589,-44.893333,-45.597237,-50.405338,-44.039781,-43.676523,-44.933338,-43.744797,-42.986674,-47.122711,-47.642013,-48.436064,-46.656440,-48.109708,-50.053914,-51.195645,-43.859225,-42.852652,-43.651905,-48.745289,-42.152668,-38.560647,-37.458708,-37.164714,-37.772757,-41.905928,-54.106265,-48.419287,-46.864878,-47.593355,-47.833538,-47.869614,-54.772469,-59.808024,-48.654375,-49.854122,-44.820005,-46.132823,-55.878303,-42.438300,-42.301921,-42.442506,-39.741752,-33.982521,-29.982598,-34.168528,-37.712897,-46.637161,-42.587790,-38.917739,-34.360196,-38.904851,-34.209965,-44.873298,-41.015511,-42.287060,-53.970236,-49.701782,-58.308655,-54.561068,-64.098861,-46.091114,-48.580447,-72.446126,-62.426189,-57.882963,-55.077831,-51.299682,-45.834499,-44.638347,-51.770084,0,Fileset 1: TS pulse compressed wideband pings T1
79.500,-69.573501,-38.684122,-56.868791,-51.867768,-55.164825,-62.809122,-35.220472,-33.149263,-32.532282,-36.902773,-54.524823,-53.432317,-46.282866,-42.453405,-39.877907,-40.884384,-46.790393,-53.748917,-35.369566,-36.883547,-35.887546,-40.846781,-42.698286,-41.770937,-40.253574,-39.659585,-45.730483,-47.637375,-39.139082,-49.137138,-43.932192,-40.425007,-41.312686,-46.010157,-43.264113,-50.890544,-50.487460,-40.185837,-36.426155,-38.104521,-44.180621,-48.031081,-49.813122,-42.604115,-41.934775,-48.204386,-44.799406,-51.181630,-45.002650,-43.691336,-44.107584,-43.468202,-43.810802,-48.308457,-48.408314,-49.529757,-46.818179,-48.373095,-50.731660,-51.938373,-44.707678,-43.329199,-44.267293,-47.343876,-41.431731,-37.862408,-36.530619,-36.282479,-37.095382,-41.218784,-57.715694,-50.998632,-49.974239,-52.602673,-52.183114,-52.863437,-66.942938,-72.330360,-48.241785,-47.848524,-44.927474,-43.148938,-50.197303,-43.572086,-43.114307,-42.661386,-40.328400,-34.669213,-29.998861,-33.844597,-38.514155,-47.403008,-41.555764,-38.796429,-33.820493,-39.902624,-34.923374,-44.315975,-41.638002,-42.662122,-59.437689,-49.410805,-57.413602,-54.940084,-72.309846,-46.231097,-48.221909,-66.618609,-59.767076,-55.539003,-52.660589,-49.681778,-45.759378,-44.478804,-52.558573,0,Fileset 1: TS pulse compressed wideband pings T1
80.000,-59.625696,-38.662870,-49.529412,-57.144671,-53.950250,-60.517994,-35.420796,-32.955347,-32.966159,-38.039590,-58.243260,-55.898050,-46.511278,-42.691678,-39.944599,-41.724520,-47.544176,-53.027889,-35.912777,-37.557107,-35.515689,-40.910160,-43.085004,-42.080468,-39.867023,-39.748493,-47.253883,-48.292334,-39.511231,-50.121241,-42.769468,-39.443737,-41.099151,-46.091188,-44.186157,-53.615667,-50.311500,-39.486267,-36.123871,-38.526140,-44.047125,-47.814036,-49.444179,-43.649688,-43.733308,-49.743948,-43.302518,-49.076117,-46.184099,-44.063996,-43.864384,-43.818446,-45.262527,-49.483690,-49.325906,-50.414444,-47.152645,-48.780610,-51.802761,-53.019660,-45.818842,-43.912255,-44.882008,-46.576344,-41.001515,-37.304944,-35.703414,-35.495977,-36.393323,-40.547079,-63.756152,-55.144400,-54.345961,-60.868391,-59.076998,-55.751830,-55.762261,-58.155820,-47.539955,-46.343088,-45.505458,-41.364480,-46.278772,-44.734864,-44.248371,-43.096951,-41.155108,-35.413704,-30.058922,-33.404309,-39.237850,-48.314988,-40.660506,-38.838537,-33.396307,-40.406531,-35.627898,-43.629009,-42.395234,-43.086939,-75.446619,-49.355319,-57.291036,-56.096296,-73.905661,-46.695444,-48.011587,-63.839526,-57.989018,-54.057278,-51.135906,-48.405799,-46.025184,-44.750415,-53.345574,0,Fileset 1: TS pulse compressed wideband pings T1
80.500,-55.256604,-38.821793,-45.918398,-61.297480,-52.577612,-58.091243,-35.767008,-32.853034,-33.420629,-39.418957,-59.515241,-58.067951,-46.657972,-42.799046,-40.205011,-42.555618,-47.783616,-52.254958,-36.493068,-38.179215,-35.228280,-40.923229,-43.335752,-42.400421,-39.564128,-39.956446,-48.406513,-49.180054,-40.003046,-51.326326,-41.775355,-38.711269,-40.973616,-46.571476,-45.324589,-56.491472,-49.586538,-38.745327,-36.063226,-39.351429,-44.452117,-48.127234,-49.771571,-44.936897,-46.853716,-47.452501,-41.946826,-46.627153,-47.474018,-44.763650,-44.123450,-44.769300,-47.467809,-50.656374,-50.454531,-51.164097,-47.703021,-49.474818,-53.313068,-54.508108,-47.274166,-44.681243,-45.528200,-46.257671,-40.703446,-36.826700,-35.047062,-34.880297,-35.649855,-39.854153,-66.133605,-63.201506,-62.107961,-61.152066,-56.069270,-50.598993,-50.192278,-53.297332,-46.668370,-45.078693,-46.314330,-40.308467,-43.811311,-45.740409,-45.921988,-43.864623,-42.277107,-36.212923,-30.159567,-32.873097,-39.628184,-49.320025,-39.903464,-39.060723,-33.231222,-40.521064,-36.021905,-43.064716,-43.302434,-43.450722,-63.991070,-49.472615,-58.544679,-58.218961,-64.129928,-47.564987,-47.958760,-62.630742,-57.093281,-53.282471,-50.312470,-47.633821,-46.611104,-45.675233,-54.156313,0,Fileset 1: TS pulse compressed wideband pings T1
81.000,-52.598187,-39.143648,-43.672483,-55.559229,-51.211013,-56.447115,-36.124704,-32.912102,-33.824489,-41.057430,-59.301120,-57.874836,-46.795799,-42.745099,-40.641614,-43.138654,-47.558573,-51.618934,-37.064052,-38.640786,-35.028956,-40.849398,-43.432680,-42.717173,-39.308328,-40.207962,-48.636780,-50.320172,-40.560906,-52.347493,-41.014150,-38.225166,-40.959446,-47.401543,-46.374668,-59.431700,-48.223905,-38.081241,-36.202481,-40.545221,-45.440222,-49.111210,-50.773552,-46.272503,-51.964063,-45.029784,-41.015703,-44.989537,-48.576171,-45.631982,-44.705648,-46.185287,-50.392403,-51.714338,-51.733077,-51.821443,-48.397390,-50.528076,-55.149190,-56.360660,-49.099745,-45.656784,-46.191193,-46.100648,-40.353612,-36.327065,-34.561193,-34.432944,-34.889407,-39.123135,-60.266244,-62.402427,-61.485377,-53.744889,-50.129063,-46.917999,-47.309099,-50.751404,-45.734911,-43.883538,-46.816307,-39.751981,-42.203742,-46.140093,-48.396139,-45.020253,-43.701559,-36.996497,-30.238324,-32.255651,-39.438749,-50.243935,-39.212225,-39.442638,-33.351156,-40.422403,-35.900942,-42.770007,-44.260821,-43.618617,-57.833796,-49.655355,-61.568225,-60.785208,-60.192532,-48.797203,-48.104875,-62.178804,-56.891295,-53.061630,-50.054112,-47.406981,-47.374365,-47.396864,-54.981001,0,Fileset 1: TS pulse compressed wideband pings T1
81.500,-50.766747,-39.666251,-42.173014,-51.281194,-50.012554,-55.435509,-36.469766,-33.214857,-34.161644,-43.085240,-60.137751,-56.214921,-47.037836,-42.647213,-41.237783,-43.384804,-47.180856,-51.204046,-37.656030,-38.919965,-34.955454,-40.711193,-43.441697,-43.116150,-39.125245,-40.470767,-47.871674,-51.854190,-41.181726,-52.796498,-40.518534,-37.970092,-41.115991,-48.585417,-47.003513,-62.256179,-46.710145,-37.616640,-36.513991,-42.068998,-47.068937,-51.051274,-52.343100,-47.390935,-59.546897,-43.652037,-40.592227,-44.205075,-49.270952,-46.487053,-45.433004,-47.844251,-53.485748,-52.532917,-53.086849,-52.463472,-49.203262,-52.013035,-57.049456,-58.472319,-51.411252,-46.928276,-46.933718,-45.894035,-39.919070,-35.819523,-34.276105,-34.181061,-34.266982,-38.481125,-56.745945,-55.262596,-54.277907,-49.704613,-46.656137,-44.643278,-45.546210,-49.197161,-44.913938,-42.730933,-46.339612,-39.653701,-41.206773,-45.709151,-52.269463,-46.711286,-45.513972,-37.745458,-30.309956,-31.637812,-38.774063,-50.971180,-38.575103,-40.043208,-33.775441,-40.199255,-35.495943,-42.870817,-45.178038,-43.656869,-54.832216,-49.878390,-66.160915,-61.730463,-58.073484,-50.270024,-48.598764,-62.104464,-57.238090,-53.362433,-50.347778,-47.770515,-48.208906,-50.105816,-55.829273,0,Fileset 1: TS pulse compressed wideband pings T1
82.000,-49.410590,-40.366548,-41.104943,-48.536926,-49.010150,-54.860869,-36.805617,-33.743053,-34.377357,-45.664116,-61.389705,-54.748790,-47.393061,-42.601021,-41.860208,-43.326280,-46.857683,-50.936232,-38.258094,-38.999289,-34.960491,-40.489543,-43.383503,-43.655831,-39.014179,-40.662836,-46.491773,-53.952067,-41.812336,-52.730372,-40.216370,-37.834825,-41.433826,-50.082425,-47.007670,-62.869360,-45.355976,-37.363851,-36.898358,-43.763951,-49.280744,-54.444734,-53.767144,-47.968283,-58.946180,-43.208096,-40.634437,-44.092907,-49.570800,-47.093139,-46.069195,-49.254869,-54.872321,-52.954343,-54.314017,-53.074266,-50.041896,-53.809437,-58.482673,-60.394821,-54.353290,-48.557271,-47.788120,-45.516814,-39.416814,-35.339983,-34.159644,-34.092823,-33.883990,-38.025975,-54.552025,-51.535146,-50.177419,-46.849316,-44.263199,-42.946289,-44.213885,-48.018895,-44.305945,-41.583215,-44.710697,-39.964123,-40.657010,-44.705951,-58.447012,-49.151651,-47.780131,-38.363895,-30.363654,-31.047977,-37.869648,-51.441750,-37.944933,-40.881572,-34.411037,-39.739049,-35.121074,-43.415341,-45.873038,-43.691124,-52.818718,-50.102532,-65.029640,-60.576204,-56.655895,-51.618268,-49.528544,-62.267265,-57.945987,-54.162948,-51.195179,-48.697410,-49.031198,-53.658455,-56.440666,0,Fileset 1: TS pulse compressed wideband pings T1
82.500,-48.472227,-41.290763,-40.367117,-46.666271,-48.261177,-54.735654,-37.253211,-34.512415,-34.528536,-49.176305,-58.511746,-53.868512,-47.903941,-42.759765,-42.411463,-43.174964,-46.751506,-50.779545,-38.935680,-38.991118,-35.064057,-40.261527,-43.358344,-44.485869,-39.081186,-40.788971,-44.960653,-56.767225,-42.494758,-52.633605,-40.092854,-37.776091,-41.979004,-51.957497,-46.603985,-59.694427,-44.323107,-37.381844,-37.355209,-45.511245,-51.902995,-59.944872,-53.552501,-47.963796,-56.002480,-43.635477,-41.152471,-44.562026,-49.837259,-47.471405,-46.580823,-50.072618,-54.325867,-53.067395,-55.276774,-53.690966,-50.941809,-55.641729,-59.282247,-61.512671,-58.306082,-50.745682,-48.892515,-45.100167,-39.004467,-35.064229,-34.281869,-34.243691,-33.898325,-37.921500,-52.987398,-49.091063,-47.222698,-44.374737,-42.262046,-41.405574,-42.994921,-46.936435,-44.072076,-40.510271,-42.592971,-40.687585,-40.547233,-43.656105,-57.985934,-52.989516,-50.717006,-38.795706,-30.490320,-30.577800,-36.993437,-51.813382,-37.379655,-42.049920,-35.188814,-39.066166,-35.061655,-44.586346,-46.265607,-43.929048,-51.292981,-50.420113,-60.742018,-59.494434,-55.421109,-52.501278,-51.041178,-62.781768,-58.946901,-55.578708,-52.768694,-50.265206,-49.979859,-55.710867,-56.278255,0,Fileset 1: TS pulse compressed wideband pings T1
83.000,-47.874335,-42.351950,-39.814760,-45.285342,-47.689048,-55.034307,-37.801214,-35.364401,-34.593448,-54.213276,-53.625871,-53.458542,-48.470791,-43.122474,-42.707130,-43.018320,-46.821008,-50.579209,-39.614224,-38.912339,-35.189731,-40.004753,-43.351456,-45.634726,-39.329234,-40.729682,-43.456458,-58.655811,-43.178357,-52.716388,-40.012050,-37.655441,-42.698292,-54.214379,-46.058578,-55.962681,-43.568495,-37.599750,-37.824711,-47.155991,-54.059173,-58.777668,-51.500632,-47.464308,-54.903343,-44.734704,-41.962293,-45.352858,-50.334219,-47.766548,-47.047793,-50.507857,-53.856917,-53.032170,-55.852117,-54.242579,-51.861946,-56.965383,-59.855905,-61.710632,-63.375388,-53.724221,-50.300393,-44.738466,-38.752561,-35.091027,-34.645246,-34.646088,-34.358521,-38.216419,-51.616409,-47.069418,-44.624253,-41.855807,-40.222066,-39.768581,-41.680254,-45.751885,-44.258331,-39.500153,-40.473514,-41.565223,-40.800217,-42.788037,-52.045052,-60.255200,-54.602986,-38.861792,-30.673595,-30.190033,-36.196332,-52.168066,-36.847603,-43.453716,-35.887740,-38.281808,-35.373795,-46.581917,-46.269010,-44.409302,-50.117095,-50.840675,-58.059004,-59.101416,-54.124224,-52.811942,-53.161455,-63.641331,-60.105384,-57.639646,-55.257940,-52.504482,-51.189623,-53.660458,-54.892051,0,Fileset 1: TS pulse compressed wideband pings T1
83.500,-47.683600,-43.536807,-39.460247,-44.302119,-47.321964,-55.839731,-38.497876,-36.172769,-34.686134,-62.623622,-49.960507,-53.437400,-49.097519,-43.760496,-42.788439,-43.003889,-47.073395,-50.324090,-40.276998,-38.882036,-35.412648,-39.817751,-43.456726,-47.161111,-39.860600,-40.460325,-42.174428,-56.395102,-43.943578,-53.030390,-39.951316,-37.494887,-43.616810,-57.077924,-45.730844,-53.122803,-43.143936,-38.045440,-38.429810,-48.915262,-54.675383,-53.195214,-49.186310,-46.761043,-53.963229,-45.968001,-42.754736,-46.026618,-51.359154,-48.337406,-47.860706,-51.441646,-54.618950,-53.175063,-56.223929,-54.802994,-52.908174,-57.634578,-60.851990,-61.821818,-65.001511,-58.245778,-52.212733,-44.632723,-38.863640,-35.660012,-35.419480,-35.482414,-35.466809,-39.098013,-50.311345,-45.182680,-42.204685,-39.360556,-38.188425,-38.133306,-40.367511,-44.559011,-45.029531,-38.686493,-38.642261,-42.072361,-41.456513,-42.262690,-48.455852,-67.970488,-60.248588,-38.595390,-30.997713,-29.948647,-35.578560,-52.616676,-36.445076,-44.863585,-36.455695,-37.717512,-36.126470,-49.812868,-46.030864,-45.217335,-49.425379,-51.478458,-56.677687,-59.252976,-52.958255,-53.007902,-56.017303,-64.818281,-61.404879,-60.407577,-59.182840,-55.676887,-52.932787,-51.218460,-52.837916,0,Fileset 1: TS pulse compressed wideband pings T1
84.000,-47.873745,-44.696884,-39.266306,-43.624586,-47.100257,-57.069792,-39.239835,-36.697705,-34.850814,-70.351257,-47.659414,-53.539321,-49.722984,-44.628452,-42.739452,-43.148737,-47.382411,-50.001619,-40.763670,-38.914311,-35.765402,-39.719401,-43.675400,-48.701506,-40.664413,-39.905347,-41.183922,-53.055676,-44.805656,-53.336581,-39.827726,-37.300439,-44.587980,-60.953877,-45.844869,-51.229736,-43.009062,-38.649218,-39.272680,-51.214023,-54.194109,-49.815522,-47.325654,-46.049349,-52.898024,-45.820717,-42.847385,-45.775867,-53.143443,-49.473952,-49.466683,-53.919212,-57.327100,-53.672984,-56.537580,-55.389109,-54.088107,-57.915877,-62.523998,-62.513596,-61.324287,-67.151084,-54.819419,-44.871281,-39.475577,-36.959133,-36.743980,-36.903740,-37.412043,-40.717316,-49.013764,-43.359966,-39.977643,-37.083849,-36.344875,-36.637975,-39.182452,-43.487958,-46.444629,-38.145385,-37.162639,-41.417728,-42.388320,-42.059714,-46.237670,-56.797507,-65.555214,-38.125377,-31.439858,-29.827442,-35.129122,-53.051066,-36.187232,-45.584510,-36.966043,-37.618163,-37.081593,-52.939172,-45.643309,-46.283399,-49.257792,-52.357791,-56.270265,-59.422685,-52.121944,-53.565835,-59.612603,-66.015955,-62.693071,-63.418366,-65.325666,-60.226573,-55.327383,-49.716625,-50.784985,0,Fileset 1: TS pulse compressed wideband pings T1
