Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,Variable_index,Variable_name
65.500,-38.010884,-37.923431,-34.969571,-39.882618,-49.387790,-31.964565,-35.687101,-29.605060,-28.268348,-28.175256,-29.576915,-34.715343,-37.939444,-37.001607,-34.562673,-34.777233,-35.162688,-35.152604,-30.305263,-35.990871,-40.349477,-36.282860,-40.415074,-32.110608,-28.813237,-28.812850,-32.094712,-43.978192,-33.264690,-32.056367,-39.144682,-40.089713,-40.013163,-43.472515,-33.374528,-36.029347,-33.447261,-31.305783,-34.930226,-42.216322,-43.060060,-47.105267,-37.371614,-35.123150,-33.802773,-36.017693,-35.844654,-34.794452,-38.035048,-38.022101,-38.430208,-39.179507,-41.334748,-52.679654,-46.473460,-37.911092,-39.087580,-40.263102,-40.472566,-39.585522,-46.670562,-50.136911,-42.880994,-43.605200,-48.301816,-51.856563,-47.081320,-47.504530,-49.897848,-52.493205,-45.425305,-47.352166,-44.682672,-42.912842,-46.176226,-43.329115,-40.461947,-39.657681,-42.612738,-41.564505,-41.387142,-40.544144,-63.786774,-42.186289,-38.113532,-34.820614,-43.295186,-31.752692,-28.332184,-27.976818,-32.231613,-37.939785,-41.369015,-52.284112,-33.739741,-36.270838,-37.135277,-35.749244,-35.366888,-36.903478,-40.989768,-38.925195,-43.656403,-44.763952,-40.289730,-42.025349,-47.567606,-41.646967,-40.063829,-39.634689,-39.247248,-40.897750,-44.856884,-45.380070,-37.164810,0,Fileset 1: TS pulse compressed wideband pings T1
66.000,-36.979207,-39.442547,-35.009674,-39.338639,-48.231587,-31.543373,-37.252182,-29.881472,-27.872235,-27.432299,-30.080422,-34.972578,-39.000303,-36.466097,-35.007964,-35.134443,-35.166538,-34.998982,-31.883910,-35.105957,-39.930830,-35.800873,-38.840544,-31.925424,-27.755282,-29.843542,-32.941414,-42.342284,-34.272192,-31.666215,-39.330243,-43.377243,-41.057151,-42.259931,-32.004653,-36.610503,-33.418768,-31.359969,-36.279806,-42.997733,-41.504697,-46.585725,-37.585017,-35.929309,-32.641328,-35.341980,-35.645180,-34.376665,-37.449702,-37.021010,-37.435153,-38.127160,-40.260999,-59.666889,-45.390652,-36.578452,-38.050083,-39.517760,-39.784069,-38.961614,-43.482762,-59.609243,-42.845303,-44.335139,-50.801521,-49.862977,-44.070441,-43.936960,-46.997477,-49.055147,-42.632808,-44.709970,-48.139854,-48.100982,-43.250329,-40.140632,-38.640467,-38.655085,-45.059579,-41.023856,-47.449878,-40.257741,-45.576304,-37.849984,-41.769813,-37.075218,-43.189730,-32.190716,-28.365036,-27.496529,-31.839967,-37.636245,-42.878864,-51.369397,-33.889738,-35.166080,-36.348380,-37.543559,-34.857782,-36.619973,-39.090015,-39.042014,-44.825028,-45.190249,-41.800938,-44.043325,-48.512656,-42.113772,-40.624778,-40.212054,-39.585418,-41.010505,-44.246130,-46.232743,-38.132827,0,Fileset 1: TS pulse compressed wideband pings T1
66.500,-36.034894,-40.654258,-35.156163,-38.562193,-47.203372,-31.470101,-38.197902,-30.059638,-27.646092,-26.939520,-30.435138,-35.050706,-40.545550,-36.322914,-35.694178,-35.409782,-35.101518,-35.010885,-33.614784,-34.320847,-39.750833,-35.340067,-37.879444,-32.152574,-27.019857,-31.019775,-33.784941,-41.181558,-35.518317,-31.513131,-39.285024,-48.677754,-41.757762,-40.980605,-30.923138,-37.632780,-33.360736,-31.727563,-38.293023,-42.274123,-40.902460,-46.986367,-38.185864,-36.867926,-31.689539,-34.695177,-35.382832,-33.760200,-37.445468,-36.470765,-36.849699,-37.437371,-39.513319,-64.653268,-43.462030,-35.649184,-36.922202,-38.408560,-38.713426,-38.135380,-40.740122,-55.898433,-43.258738,-44.897408,-50.833124,-46.424415,-41.286211,-41.038880,-43.479233,-45.169949,-40.936932,-41.398964,-43.969885,-46.053358,-40.337980,-38.536018,-37.997373,-38.607137,-45.478618,-42.233487,-62.712826,-41.178125,-41.778023,-35.076104,-44.453317,-40.041451,-42.516058,-32.734234,-28.477225,-27.260782,-31.668229,-37.595468,-44.256706,-46.564433,-33.869430,-34.507788,-35.893260,-39.865431,-34.436723,-36.847805,-37.407828,-39.151531,-46.264457,-45.727442,-43.948727,-46.348639,-49.855769,-43.175612,-41.547713,-41.246763,-40.362974,-41.487409,-44.322481,-46.980636,-39.534234,0,Fileset 1: TS pulse compressed wideband pings T1
67.000,-35.219478,-41.129025,-35.325930,-37.755933,-46.558920,-31.622068,-37.819551,-29.976513,-27.484863,-26.666408,-30.514667,-35.116710,-42.047521,-36.530645,-36.310568,-35.486017,-35.005661,-35.209940,-35.384495,-33.573046,-39.643306,-34.814073,-37.310701,-32.606197,-26.500170,-32.224260,-34.397288,-40.373719,-36.827934,-31.571109,-39.049618,-55.918862,-42.282050,-39.781673,-30.172566,-38.589532,-33.204597,-32.288521,-40.915977,-40.913871,-40.824696,-47.785793,-39.021098,-37.575493,-31.214665,-34.310775,-35.274722,-33.301257,-37.864246,-36.220413,-36.515285,-36.954457,-39.030831,-54.470889,-41.667673,-34.938994,-35.774274,-37.212136,-37.648650,-37.289288,-38.821241,-47.975256,-43.954079,-44.698785,-48.331656,-42.729610,-39.075757,-38.834987,-40.327848,-41.765050,-40.104684,-39.416905,-40.608615,-42.122197,-38.593266,-37.738318,-37.879596,-39.002268,-43.881152,-44.909541,-51.161771,-43.068288,-40.456308,-33.203042,-42.921877,-43.749188,-41.790308,-33.310220,-28.603178,-27.175908,-31.603113,-37.708981,-45.866941,-42.800016,-33.768511,-34.271830,-35.651731,-42.564861,-33.925500,-37.535840,-35.929211,-39.115735,-47.459003,-46.407091,-46.518159,-48.351028,-51.553988,-44.697340,-42.743889,-42.585499,-41.419278,-42.171685,-44.777795,-47.883707,-41.233112,0,Fileset 1: TS pulse compressed wideband pings T1
67.500,-34.510130,-40.874772,-35.452824,-37.008351,-46.208357,-31.904362,-36.505071,-29.632875,-27.277669,-26.506231,-30.338965,-35.269251,-42.729516,-36.992793,-36.620231,-35.359608,-34.936738,-35.598905,-37.234890,-32.824744,-39.491393,-34.181364,-36.958345,-33.181211,-26.080848,-33.416142,-34.653318,-39.758939,-38.055770,-31.754151,-38.660748,-50.199205,-42.952594,-38.649491,-29.640704,-38.890636,-32.981889,-32.958002,-44.270707,-39.529675,-40.987720,-47.708522,-39.960031,-37.782725,-31.004591,-34.183892,-35.365176,-33.086570,-38.609341,-36.145723,-36.280482,-36.555648,-38.753611,-49.572376,-40.160101,-34.282294,-34.654639,-36.107345,-36.775023,-36.550433,-37.447306,-43.964203,-44.755007,-44.178242,-44.783773,-39.576507,-37.253050,-37.053574,-37.868498,-39.123765,-39.797805,-38.254790,-38.470100,-39.437674,-37.307696,-37.283511,-37.948183,-39.583296,-42.032011,-49.076355,-46.604909,-45.976461,-40.241679,-31.735606,-39.833823,-46.928720,-41.199172,-33.831293,-28.656815,-27.134678,-31.536095,-37.918491,-47.846690,-40.072537,-33.661809,-34.325955,-35.459219,-45.236905,-33.197744,-38.625582,-34.606327,-38.912211,-47.869146,-47.239785,-49.098790,-49.388029,-53.561302,-46.654626,-44.259584,-44.134973,-42.659808,-42.999621,-45.417480,-49.166876,-43.239384,0,Fileset 1: TS pulse compressed wideband pings T1
68.000,-33.912693,-40.223108,-35.578995,-36.399647,-46.136951,-32.364691,-34.887378,-29.232985,-27.056316,-26.450218,-30.048290,-35.626718,-42.271169,-37.678439,-36.625774,-35.170919,-35.039825,-36.246177,-39.405060,-32.128205,-39.334862,-33.486655,-36.790802,-33.953460,-25.772563,-34.748813,-34.600366,-39.332398,-39.175050,-32.117498,-38.240590,-44.667364,-44.231927,-37.627405,-29.309953,-38.322166,-32.858831,-33.823517,-48.478899,-38.272104,-41.297302,-45.977578,-40.987744,-37.468835,-30.910960,-34.411354,-35.790327,-33.223427,-39.796359,-36.316587,-36.209121,-36.339380,-38.812977,-46.204776,-38.937417,-33.643795,-33.670988,-35.248607,-36.218880,-36.068137,-36.482041,-41.390590,-45.525900,-43.638956,-41.335125,-37.123070,-35.782221,-35.634526,-36.083538,-37.176879,-39.929798,-37.694870,-37.082428,-37.558168,-36.249026,-37.089214,-38.193610,-40.365480,-40.415692,-51.173583,-45.035832,-50.540344,-40.857337,-30.489333,-37.032437,-44.638371,-40.802486,-34.396676,-28.717315,-27.190472,-31.473682,-38.329358,-49.887190,-38.062757,-33.762658,-34.749425,-35.345460,-46.710342,-32.314022,-40.162270,-33.491741,-38.663622,-47.423560,-48.102706,-50.309120,-49.362216,-56.065995,-49.270075,-46.367332,-45.924109,-44.150619,-44.134634,-46.304121,-51.055537,-45.882340,0,Fileset 1: TS pulse compressed wideband pings T1
68.500,-33.286098,-39.344195,-35.635689,-35.866059,-46.237454,-32.986936,-33.172384,-28.826849,-26.738288,-26.355943,-29.626716,-36.137005,-41.112059,-38.285255,-36.292013,-34.918723,-35.316060,-37.034051,-42.053794,-31.398493,-39.114438,-32.629406,-36.688804,-34.953570,-25.463438,-36.265217,-34.145300,-38.984878,-39.947342,-32.611411,-37.722560,-40.907208,-46.655913,-36.620093,-29.045724,-37.056699,-32.849075,-34.873527,-48.957132,-36.996733,-41.482654,-43.359835,-41.859536,-36.590256,-30.667431,-34.944787,-36.527227,-33.638101,-41.544911,-36.734915,-36.292499,-36.320279,-39.249240,-43.477894,-37.877042,-32.873059,-32.763788,-34.584795,-35.897509,-35.800312,-35.728640,-39.530640,-45.734403,-42.649978,-38.343351,-35.224967,-34.567117,-34.468142,-34.836478,-35.769807,-40.380664,-37.543664,-36.125386,-36.105554,-35.315102,-37.079546,-38.610799,-41.337304,-38.942112,-46.507789,-45.103667,-57.483511,-42.244244,-29.289347,-34.500486,-40.046351,-40.471138,-35.006513,-28.717751,-27.267786,-31.267423,-38.942997,-49.264721,-36.476116,-34.137830,-35.556774,-35.242305,-45.679683,-31.248776,-41.941169,-32.528253,-38.359980,-46.305498,-48.123173,-48.458922,-48.643109,-59.697921,-52.910587,-49.325787,-47.728697,-45.787601,-45.676778,-47.497504,-53.411603,-49.830576,0,Fileset 1: TS pulse compressed wideband pings T1
69.000,-32.679278,-38.532415,-35.747485,-35.555215,-46.586202,-33.995735,-31.637501,-28.585653,-26.436230,-26.254572,-29.238844,-36.831987,-40.009152,-38.380712,-35.801030,-34.776952,-35.915150,-37.852524,-45.470958,-30.743675,-38.964129,-31.701423,-36.717786,-36.493145,-25.234398,-38.147675,-33.398673,-38.807198,-40.160678,-33.410025,-37.176721,-38.112989,-51.981197,-35.747393,-28.926146,-35.655607,-33.121575,-36.274250,-44.033554,-35.775642,-41.384259,-40.901869,-42.318443,-35.414612,-30.324790,-35.878179,-37.666007,-34.356484,-44.434095,-37.669374,-36.770101,-36.742853,-40.336478,-41.330843,-37.117531,-32.047815,-32.066353,-34.229697,-35.858617,-35.836669,-35.219557,-38.290157,-44.972261,-40.900826,-36.115827,-34.007435,-33.750950,-33.685013,-34.280232,-35.058134,-41.228074,-37.847217,-35.613544,-35.102381,-34.758399,-37.476812,-39.475090,-42.663611,-37.775980,-42.448347,-46.935621,-56.782661,-44.672579,-28.258551,-32.297435,-36.255703,-40.267959,-35.900243,-28.759304,-27.463081,-30.928023,-39.868823,-45.212627,-35.300806,-35.052765,-37.055737,-35.312162,-43.579958,-30.197887,-43.460117,-31.865891,-38.177238,-44.846136,-46.421525,-45.312143,-47.777334,-68.675655,-58.849703,-53.116345,-49.141954,-47.400758,-47.822313,-49.301647,-55.850169,-57.434608,0,Fileset 1: TS pulse compressed wideband pings T1
69.500,-32.010927,-37.909652,-35.847472,-35.483078,-47.017411,-35.450082,-30.399484,-28.443642,-26.134864,-26.031614,-28.926592,-37.339033,-39.185758,-37.412495,-35.199988,-34.760202,-36.673468,-38.162107,-49.229655,-30.143607,-38.865410,-30.692983,-36.718974,-38.813182,-25.038466,-40.238294,-32.437912,-38.754180,-39.474643,-34.597094,-36.496244,-36.007234,-72.032365,-35.044866,-28.930334,-34.439901,-33.623650,-37.861725,-39.883403,-34.669292,-40.896870,-38.941867,-42.036927,-34.197429,-30.106706,-37.023640,-38.917546,-35.075105,-49.678302,-39.373983,-37.824656,-37.766595,-42.196108,-39.800023,-36.708118,-31.181055,-31.596088,-34.127264,-35.880893,-35.988401,-34.823956,-37.611437,-43.440209,-38.802165,-34.804464,-33.560383,-33.379498,-33.317913,-34.489411,-35.109726,-42.291740,-38.509997,-35.535271,-34.621200,-34.809831,-38.466040,-40.829600,-43.826889,-36.999104,-39.676612,-51.231130,-52.214232,-48.192290,-27.466447,-30.455601,-33.337411,-40.132882,-37.291161,-28.837516,-27.722644,-30.357363,-40.651125,-41.156310,-34.453228,-36.667488,-39.651523,-35.668557,-41.772818,-29.262307,-43.509602,-31.478939,-38.160323,-43.088536,-43.662845,-42.483828,-46.886022,-64.614798,-66.876492,-54.411058,-49.499887,-48.349060,-49.874329,-51.184527,-58.676216,-57.447051,0,Fileset 1: TS pulse compressed wideband pings T1
70.000,-31.363803,-37.641640,-35.846985,-35.747181,-47.356321,-37.354426,-29.566512,-28.234479,-25.883633,-25.696830,-28.833312,-37.277317,-38.600063,-35.837540,-34.614345,-34.876964,-37.142426,-37.717107,-51.225457,-29.674961,-38.892895,-29.757062,-36.567001,-42.188129,-24.914328,-42.047302,-31.512679,-38.813412,-38.110163,-36.337765,-35.622262,-34.571812,-51.895255,-34.652375,-29.146838,-33.664779,-34.188494,-38.902080,-37.074082,-33.915957,-40.433651,-37.639988,-41.365262,-33.274590,-30.459205,-37.883257,-39.576439,-35.379961,-56.391511,-42.349732,-39.670427,-39.501683,-44.323630,-39.015321,-36.708312,-30.440001,-31.416218,-34.167610,-35.646795,-35.930253,-34.394681,-37.512707,-41.981649,-37.278984,-34.553529,-34.002807,-33.556608,-33.466837,-35.452874,-35.922753,-43.291378,-39.493073,-35.984460,-34.849454,-35.709561,-40.164744,-42.052863,-43.502847,-36.626168,-37.727753,-57.917881,-49.156299,-53.294501,-27.113896,-29.159022,-31.304257,-40.126987,-39.529119,-29.012176,-28.000101,-29.656430,-40.323494,-38.303847,-33.868251,-39.021553,-44.086752,-36.463555,-40.705624,-28.626105,-41.892003,-31.307567,-38.426762,-41.324194,-41.207525,-40.498861,-45.998793,-55.823782,-60.039410,-52.459889,-49.134983,-48.567357,-50.271332,-50.404135,-62.634991,-50.393584,0,Fileset 1: TS pulse compressed wideband pings T1
70.500,-30.798219,-37.681068,-35.499758,-36.301862,-47.395127,-39.347838,-28.997315,-27.690470,-25.642999,-25.278247,-28.990455,-36.731305,-37.914966,-34.429726,-34.087208,-34.932397,-36.792123,-36.957014,-49.360487,-29.317777,-39.076796,-28.983548,-36.145884,-45.957163,-24.845063,-43.037769,-30.781021,-38.868463,-36.600813,-38.747412,-34.566780,-33.681753,-46.974328,-34.631670,-29.619660,-33.356548,-34.485617,-38.478131,-35.298772,-33.661174,-40.370212,-36.965237,-40.845142,-32.783152,-31.501641,-37.931013,-39.210544,-35.164849,-48.499835,-47.459850,-42.190547,-41.512246,-44.517891,-38.926268,-36.940083,-29.951117,-31.460798,-34.084998,-34.968842,-35.379162,-33.743775,-37.800555,-41.098473,-36.662447,-35.164636,-35.141979,-34.238526,-34.089543,-36.705927,-37.050983,-43.815165,-40.698281,-36.956057,-35.799979,-37.390597,-42.008028,-41.919019,-42.023703,-36.331800,-36.291892,-51.521437,-46.542515,-61.852073,-27.280003,-28.465604,-30.084878,-40.226318,-42.987781,-29.299446,-28.172260,-28.974158,-38.829999,-36.669170,-33.403514,-41.657830,-48.712644,-37.651118,-40.430249,-28.337804,-39.574977,-31.098457,-38.929099,-39.947645,-39.527509,-39.393138,-45.106918,-52.054598,-55.582856,-50.458856,-48.665814,-48.618038,-49.591549,-47.514855,-55.617812,-47.279254,0,Fileset 1: TS pulse compressed wideband pings T1
71.000,-30.326119,-37.789529,-34.685143,-36.977845,-47.097920,-40.804583,-28.439985,-26.806308,-25.345045,-24.824240,-29.323277,-36.160199,-36.889794,-33.447688,-33.602231,-34.683774,-35.835127,-36.415036,-45.590733,-28.980930,-39.346114,-28.362163,-35.449745,-46.415978,-24.795488,-43.402857,-30.242492,-38.805891,-35.252717,-41.971677,-33.460536,-33.072727,-44.862724,-34.938461,-30.317560,-33.344367,-34.397886,-37.167889,-34.223127,-33.881946,-40.635589,-36.763036,-40.698510,-32.656708,-32.744758,-37.433689,-38.471020,-34.821343,-43.887784,-53.591728,-44.297669,-42.393612,-42.654190,-39.280031,-37.046472,-29.730573,-31.562251,-33.708024,-34.069993,-34.485476,-32.849640,-37.979841,-40.824082,-36.700798,-36.112579,-36.474730,-35.233278,-34.989429,-37.526296,-37.823207,-43.667396,-41.883457,-38.294348,-37.255317,-39.453671,-42.808261,-40.866860,-40.803161,-35.850978,-35.263867,-45.232354,-44.447695,-51.217703,-27.914942,-28.279337,-29.482578,-40.278125,-47.143540,-29.701750,-28.173690,-28.397979,-37.216846,-35.954485,-32.983383,-43.453098,-43.991873,-38.907513,-40.853754,-28.303508,-37.336657,-30.680132,-39.451763,-39.100867,-38.539533,-38.977858,-44.268159,-50.389968,-52.774016,-48.528748,-48.099837,-48.585494,-49.186938,-45.183151,-49.572855,-45.878684,0,Fileset 1: TS pulse compressed wideband pings T1
71.500,-29.956298,-37.741823,-33.575592,-37.547255,-46.591372,-41.315043,-27.781283,-25.834357,-24.982427,-24.395226,-29.741249,-35.855503,-35.652687,-32.819222,-33.151175,-34.082834,-34.820802,-36.297648,-41.862190,-28.599887,-39.530197,-27.868022,-34.542179,-43.581353,-24.771795,-43.661719,-29.825235,-38.626438,-34.118499,-46.161665,-32.431683,-32.504259,-43.963824,-35.498956,-31.166298,-33.415506,-34.117198,-35.881482,-33.597589,-34.499378,-40.902176,-36.892261,-40.968703,-32.760830,-33.369227,-36.978597,-38.027874,-34.714341,-41.375608,-48.580618,-44.204340,-41.458804,-40.833470,-39.737658,-36.776671,-29.732583,-31.585501,-33.131388,-33.258675,-33.596108,-31.855045,-37.528008,-40.971157,-36.990729,-36.901351,-37.489404,-36.279916,-35.897402,-37.619596,-37.969392,-43.030141,-42.656062,-39.725982,-38.871874,-41.293337,-42.340968,-39.806514,-40.051467,-35.300040,-34.623360,-40.997328,-42.777897,-44.935305,-28.977782,-28.481578,-29.302811,-40.074942,-45.421041,-30.226017,-28.055666,-27.941301,-36.010451,-35.815358,-32.657282,-43.350365,-39.215264,-39.599653,-41.839637,-28.398379,-35.478470,-30.154851,-39.782194,-38.668883,-38.047682,-39.040684,-43.585402,-49.841704,-50.570835,-46.781279,-47.244183,-48.137424,-49.225819,-43.700045,-45.830821,-45.396880,0,Fileset 1: TS pulse compressed wideband pings T1
72.000,-29.667230,-37.433438,-32.379441,-37.657815,-45.965862,-40.972381,-27.037051,-24.967096,-24.574012,-24.010869,-30.132164,-35.868107,-34.429168,-32.387573,-32.712673,-33.232761,-33.993979,-36.574984,-38.558071,-28.126126,-39.419050,-27.471322,-33.469694,-40.670942,-24.789653,-43.990827,-29.445232,-38.383848,-33.166755,-48.353659,-31.538247,-31.873843,-43.654576,-36.272167,-32.055315,-33.406882,-33.828371,-34.874460,-33.291382,-35.465199,-40.906200,-37.282076,-41.684144,-32.953276,-33.142776,-36.844495,-38.103028,-34.972806,-39.861610,-44.319864,-42.589778,-39.922850,-39.625608,-39.974005,-36.139813,-29.907023,-31.493522,-32.546270,-32.685081,-32.923726,-30.903876,-36.384862,-41.258604,-37.240481,-37.356026,-37.945930,-37.085612,-36.527489,-37.243756,-37.662280,-42.142265,-42.691492,-40.898093,-40.282217,-42.196871,-41.240203,-38.801591,-39.403143,-34.867342,-34.319865,-37.934958,-41.195747,-41.216529,-30.506942,-28.993034,-29.410775,-39.450959,-40.642625,-30.849317,-27.886042,-27.564688,-35.254572,-35.948882,-32.512225,-41.811831,-35.904173,-39.097193,-43.238858,-28.517804,-34.037239,-29.689915,-39.801936,-38.427688,-37.879004,-39.392748,-43.117060,-49.799887,-48.718934,-45.368060,-46.089326,-47.140441,-49.553618,-42.803105,-43.232821,-45.456962,0,Fileset 1: TS pulse compressed wideband pings T1
72.500,-29.425237,-36.906414,-31.207371,-36.997441,-45.246717,-40.064488,-26.279491,-24.288667,-24.148632,-23.672426,-30.383264,-36.141070,-33.348369,-32.029137,-32.260444,-32.270703,-33.385171,-37.116897,-35.622023,-27.535513,-38.900291,-27.154414,-32.286643,-38.155349,-24.855555,-44.194669,-29.041101,-38.119322,-32.346979,-44.371261,-30.794272,-31.194547,-43.422828,-37.253427,-32.821767,-33.218113,-33.563685,-34.131921,-33.265707,-36.726383,-40.592057,-37.905943,-42.862405,-33.066625,-32.560427,-37.114444,-38.760477,-35.606356,-38.851617,-41.848303,-40.923962,-38.603214,-38.966628,-39.762060,-35.269114,-30.189510,-31.293936,-32.067610,-32.366757,-32.516825,-30.047202,-34.866656,-41.271812,-37.360782,-37.576845,-37.908751,-37.423765,-36.694694,-36.767939,-37.171308,-41.112463,-41.970485,-41.475001,-41.201492,-41.734730,-39.780182,-37.689672,-38.536153,-34.648943,-34.305903,-35.637522,-39.482451,-38.700741,-32.711100,-29.805009,-29.742476,-38.395131,-37.008335,-31.501846,-27.703214,-27.217804,-34.892860,-36.116955,-32.644318,-39.910927,-33.452684,-37.566494,-44.922720,-28.605466,-32.989537,-29.379403,-39.490296,-38.158536,-37.918769,-39.872734,-42.880395,-49.828134,-47.158497,-44.217569,-44.792678,-45.815786,-50.055518,-42.304376,-41.257777,-45.807235,0,Fileset 1: TS pulse compressed wideband pings T1
73.000,-29.266523,-36.334063,-30.152460,-35.707776,-44.506415,-38.812937,-25.637291,-23.864442,-23.766881,-23.422760,-30.464079,-36.618254,-32.513034,-31.727891,-31.804718,-31.347402,-33.008265,-37.767609,-33.029448,-26.879382,-38.041938,-26.961427,-31.126058,-36.009568,-25.006706,-43.925938,-28.621018,-37.873040,-31.665784,-40.405182,-30.240461,-30.583839,-42.729865,-38.513011,-33.350569,-32.844950,-33.293200,-33.662694,-33.560430,-38.079651,-40.100001,-38.796891,-44.494575,-32.960199,-32.070711,-37.871330,-40.112958,-36.627695,-38.112852,-40.320583,-39.603912,-37.668422,-38.775018,-39.105655,-34.339987,-30.553151,-31.048499,-31.786511,-32.328546,-32.414155,-29.341776,-33.308228,-40.615159,-37.446613,-37.730901,-37.583567,-37.299791,-36.477135,-36.473651,-36.753178,-40.033334,-40.740612,-41.258243,-41.433711,-40.209828,-38.080987,-36.487873,-37.468130,-34.763884,-34.601368,-33.934025,-37.666785,-36.917940,-36.238601,-31.043538,-30.355646,-37.074337,-34.309655,-32.033599,-27.539798,-26.901683,-34.929373,-36.171214,-33.156766,-38.223715,-31.613912,-35.719515,-46.811408,-28.679657,-32.367791,-29.302229,-38.939761,-37.769984,-38.156329,-40.393798,-42.900316,-49.715501,-45.903734,-43.240927,-43.560876,-44.490466,-50.581539,-42.165338,-39.719239,-46.190828,0,Fileset 1: TS pulse compressed wideband pings T1
73.500,-29.203096,-35.849634,-29.242580,-34.207476,-43.790401,-37.329198,-25.204369,-23.714994,-23.445328,-23.269808,-30.377726,-37.140481,-31.944716,-31.484729,-31.319823,-30.547589,-32.824258,-38.232676,-30.758613,-26.190762,-36.942783,-26.892010,-30.076048,-34.206679,-25.238745,-42.934587,-28.191656,-37.621532,-31.115573,-37.653817,-29.897214,-30.152603,-41.233411,-40.109951,-33.667774,-32.277757,-32.943722,-33.497615,-34.159963,-38.740784,-39.566060,-39.927251,-46.305990,-32.522629,-31.807280,-39.281585,-42.383865,-38.053219,-37.480104,-39.369732,-38.612636,-37.089624,-39.004556,-38.134851,-33.460790,-30.919012,-30.798001,-31.753791,-32.580530,-32.634543,-28.817814,-31.885277,-39.232458,-37.576473,-37.855263,-37.139349,-36.954854,-36.171499,-36.522144,-36.582013,-38.970586,-39.277830,-40.230387,-40.771564,-38.210456,-36.313414,-35.313960,-36.397557,-35.345816,-35.199618,-32.737802,-35.866182,-35.633895,-42.848372,-32.904802,-31.339660,-35.629279,-32.227285,-32.178189,-27.386980,-26.598842,-35.354583,-36.029437,-34.117589,-36.948201,-30.274520,-34.024234,-48.894930,-28.741852,-32.161486,-29.453529,-38.256228,-37.283288,-38.576622,-40.877531,-43.139854,-49.493694,-44.921146,-42.355261,-42.503744,-43.349640,-50.728347,-42.391814,-38.526460,-46.133178,0,Fileset 1: TS pulse compressed wideband pings T1
74.000,-29.296971,-35.567436,-28.540434,-32.875786,-43.188018,-35.812289,-25.115958,-23.901948,-23.231692,-23.260358,-30.244862,-37.532561,-31.664118,-31.375143,-30.832095,-29.977836,-32.813098,-38.252446,-28.846528,-25.544553,-35.732779,-26.961857,-29.222409,-32.767304,-25.571329,-41.344614,-27.818112,-37.367529,-30.692010,-35.870324,-29.810354,-30.023702,-39.164118,-42.066597,-34.069949,-31.550540,-32.545969,-33.747657,-34.911062,-37.866454,-39.103665,-41.196046,-47.740180,-31.805670,-31.810814,-41.881578,-45.976823,-40.057273,-36.841316,-38.885666,-37.951789,-36.881345,-39.736659,-37.015444,-32.711450,-31.169811,-30.603985,-32.031732,-33.153301,-33.216421,-28.505786,-30.703059,-37.501558,-37.841520,-37.947191,-36.806112,-36.840412,-36.249928,-37.123206,-36.885007,-38.046566,-37.853452,-38.653004,-39.244972,-36.181928,-34.709508,-34.334042,-35.555287,-36.675736,-36.099879,-32.082809,-34.260994,-34.743520,-43.630666,-35.727815,-32.868285,-34.186053,-30.631337,-31.787952,-27.285969,-26.335802,-36.172834,-35.810864,-35.634153,-36.187302,-29.433522,-32.717514,-51.465358,-28.835000,-32.338404,-29.817217,-37.621067,-36.889394,-39.222554,-41.392184,-43.575508,-49.489900,-44.201795,-41.602128,-41.725503,-42.527845,-50.197140,-43.070562,-37.683607,-45.221702,0,Fileset 1: TS pulse compressed wideband pings T1
74.500,-29.629110,-35.476592,-28.112356,-31.886612,-42.798553,-34.530078,-25.489747,-24.429904,-23.132077,-23.413687,-30.226561,-37.684986,-31.645972,-31.471097,-30.377891,-29.710248,-32.902682,-37.830449,-27.313552,-24.992402,-34.495519,-27.154807,-28.603013,-31.691291,-26.008231,-39.473889,-27.571166,-37.118846,-30.356242,-34.871338,-30.004154,-30.294995,-36.992281,-44.104650,-34.937589,-30.740597,-32.252210,-34.519530,-35.289458,-36.018854,-38.777399,-42.387098,-48.641856,-30.980937,-32.140363,-47.383063,-48.588188,-43.161497,-36.100328,-38.875075,-37.668288,-37.086412,-41.169815,-35.865670,-32.157412,-31.184949,-30.549574,-32.663567,-34.082632,-34.217184,-28.444438,-29.844098,-35.821689,-38.316865,-38.001583,-36.864862,-37.424737,-37.216300,-38.602892,-38.003368,-37.372742,-36.623563,-36.865135,-37.209564,-34.341595,-33.409275,-33.648766,-35.073546,-39.190557,-37.201129,-32.041867,-32.997251,-34.152167,-35.850521,-39.234355,-35.033224,-32.824456,-29.421245,-30.927898,-27.264064,-26.133412,-37.248699,-35.748107,-37.722637,-35.872624,-29.046039,-31.844376,-54.620069,-28.980894,-32.735201,-30.343802,-37.242433,-36.811814,-40.152858,-42.122577,-44.139744,-50.159752,-43.736084,-41.105021,-41.305099,-42.105152,-49.366484,-44.227628,-37.185455,-43.581291,0,Fileset 1: TS pulse compressed wideband pings T1
