Depth,14.0833022231,14.1007410530,14.1010785345,14.1569902357,14.0833996376,14.1656895662,14.1881026160,14.1033090381,14.0765902149,14.0489125801,14.0216062469,13.9901565015,13.9779869765,13.9750131164,13.9574017171,13.9453699645,13.9187811576,13.9004235035,14.0927683963,14.1039500991,14.1769201932,14.1127808234,14.0951751014,14.0007036421,14.0447173826,14.0865589511,14.0706394361,14.0964951701,13.9808305809,14.0586430589,14.0151575273,13.9728790652,13.9709551474,13.9147991361,13.9849866806,13.8265179843,13.8328406056,13.8245243300,13.8384849271,13.8682840466,13.9129919121,13.8282646947,13.8159875311,13.7968454473,13.8927323967,13.7608390702,13.7465501996,13.7388874916,13.6543264529,13.6519319452,13.6614879398,13.6520644380,13.6519447621,13.6499611996,13.6301054768,13.5227093203,13.5179172708,13.5094552683,13.5063939504,13.4920547456,13.4561832715,13.4499117211,13.4541392298,13.6420805752,13.6640738510,13.6342485594,13.5980134187,13.6198777324,13.7537195310,13.7908308590,13.9596351357,13.9850463849,13.9923754157,14.0069594467,13.9792614272,14.0342644127,14.0612934530,14.0854750210,14.1920968685,14.2700619511,14.2864009729,14.3087404929,14.3126935354,14.3435656503,14.3430862734,14.3502481366,14.4362965124,14.4513649102,14.4518555775,14.4442098606,14.4534787098,14.4999248544,14.5562947299,14.5123810368,14.5047062207,14.4819865394,14.4781096233,14.4480592040,14.4702662006,14.4843476340,14.4916847590,14.4369639223,14.5104780551,14.3894973006,14.4361352362,14.3079907130,14.3769846540,14.2977396352,14.3668817431,14.2810925283,14.2718831552,14.3355078958,14.3340752134,14.2967973556,14.2557153627,
Region_name,"Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11",
161.500,-57.498569,-51.622767,-52.574495,-40.905867,-44.839096,-45.006614,-44.674928,-55.264154,-48.511777,-49.388609,-47.436211,-50.108868,-58.221627,-58.980289,-63.254500,-63.926793,-59.343892,-76.668155,-43.828458,-46.522434,-54.386714,-50.875071,-44.932612,-41.289617,-42.642303,-44.668717,-44.689101,-41.699105,-55.094496,-53.653328,-50.165144,-63.385931,-47.522893,-50.055925,-46.764352,-51.452429,-83.113541,-71.618075,-57.196378,-55.385958,-52.529826,-56.679912,-58.054161,-52.837606,-47.298885,-50.630867,-55.138141,-50.726036,-53.440591,-55.443645,-51.235199,-48.442842,-48.396910,-52.542500,-67.370780,-66.046066,-63.471093,-57.330572,-54.748096,-54.659666,-66.531419,-57.325231,-54.137948,-44.863862,-50.146645,-48.237771,-44.760382,-46.612885,-53.870929,-49.428603,-46.263247,-42.069802,-45.463750,-40.053261,-41.339891,-45.398569,-40.211853,-43.149858,-47.177240,-40.874637,-36.759411,-41.384446,-40.735080,-44.581340,-49.456828,-53.566702,-40.892757,-43.217950,-37.380398,-40.929437,-42.984409,-49.629389,-51.503859,-55.551834,-46.166752,-45.667192,-39.544613,-48.779690,-45.774186,-49.115822,-47.378422,-64.426963,-53.563231,-55.538788,-58.972074,-52.714337,-51.877953,-58.404895,-60.997019,-67.029023,-54.074152,-52.503654,-56.101253,-51.431276,-50.637430,0,Fileset 1: TS pulse compressed wideband pings T2
162.000,-60.506713,-49.378104,-52.044355,-40.519777,-44.281379,-45.208339,-44.508940,-52.980779,-51.506735,-47.848330,-46.971456,-50.536787,-57.286661,-57.127940,-60.794656,-63.493866,-60.280645,-69.938546,-43.823152,-46.413848,-52.001660,-49.393560,-44.999557,-40.748434,-41.471087,-45.624498,-45.267555,-41.206473,-54.364170,-52.463659,-50.391623,-66.052348,-46.923600,-49.518383,-47.023632,-52.723402,-77.047378,-65.577344,-54.925024,-53.546074,-51.168705,-54.949060,-58.678430,-52.410298,-44.476680,-48.980314,-60.101878,-52.176881,-52.724201,-54.916133,-50.667215,-48.083283,-50.207172,-53.307350,-63.561466,-64.430838,-63.416253,-55.604269,-52.523979,-53.381772,-67.910885,-55.990708,-54.528712,-47.175592,-51.251989,-48.870402,-45.167849,-47.585291,-54.849160,-53.261321,-45.738367,-40.726656,-40.572058,-37.511822,-39.961202,-40.747111,-38.962986,-41.965115,-47.747981,-41.331508,-36.281502,-40.931176,-39.916817,-43.908167,-47.123766,-51.907186,-41.487935,-44.443003,-36.709784,-39.627052,-42.705814,-48.846158,-45.869876,-52.453500,-45.492152,-44.483600,-40.398548,-49.220590,-45.722629,-51.776059,-48.524359,-61.131046,-53.841308,-56.729261,-60.992560,-52.909162,-50.822120,-57.955701,-60.919440,-69.809983,-53.246026,-52.154719,-54.246561,-51.656727,-49.562721,0,Fileset 1: TS pulse compressed wideband pings T2
162.500,-63.458735,-47.404306,-50.849527,-40.399400,-43.671168,-45.650837,-44.960175,-51.010166,-54.247783,-46.905771,-46.823183,-51.059360,-56.951880,-55.656626,-58.522443,-60.877769,-61.553503,-67.051521,-43.876873,-46.617638,-47.836531,-48.268406,-45.025789,-39.983824,-40.377906,-44.955085,-45.975690,-40.463894,-53.870791,-50.967937,-50.590118,-71.526030,-46.419277,-48.756506,-47.467713,-54.629213,-71.681955,-63.087745,-53.636089,-52.797601,-50.237819,-53.455985,-59.366033,-52.449306,-43.957933,-47.940767,-66.239931,-53.213999,-52.019924,-54.426384,-50.444599,-47.984328,-52.326159,-54.581469,-60.827000,-64.880982,-64.291344,-54.403878,-51.089063,-52.912401,-68.421334,-55.017638,-55.120257,-51.603036,-52.833770,-49.349856,-46.551868,-49.793399,-51.755228,-53.913365,-44.458298,-40.977544,-38.347763,-37.156469,-39.107280,-38.222575,-39.665776,-42.373318,-47.655359,-42.966082,-36.707723,-40.438324,-39.204452,-43.453099,-45.660506,-49.038844,-42.255105,-46.249658,-36.320556,-38.993738,-42.192910,-48.775245,-43.395517,-50.604826,-45.675716,-43.039166,-40.391486,-48.826418,-46.251143,-56.337903,-50.119372,-57.767107,-54.350232,-60.166774,-64.833592,-52.362949,-49.314930,-57.270658,-60.123809,-73.905918,-53.017508,-51.201345,-52.545962,-52.289454,-48.629936,0,Fileset 1: TS pulse compressed wideband pings T2
163.000,-60.990370,-45.969636,-49.267941,-40.468743,-43.034886,-45.904959,-46.194588,-49.548485,-55.352400,-46.417572,-46.952806,-51.532574,-57.366771,-54.160630,-56.950828,-58.231258,-63.892559,-65.533378,-43.926122,-46.698248,-45.083327,-47.597883,-45.200167,-39.194763,-39.433234,-43.409749,-46.545681,-39.801481,-53.698686,-49.995363,-50.818096,-80.630149,-46.090694,-47.933522,-48.080417,-57.142143,-66.980308,-61.886974,-52.703864,-52.793109,-50.024272,-52.341857,-60.172346,-53.004827,-45.217169,-47.574549,-61.528182,-53.045956,-51.445034,-53.963620,-50.570285,-48.256393,-53.926307,-56.410348,-59.360730,-64.648703,-65.907236,-53.259659,-50.470335,-52.846573,-67.807082,-54.316460,-55.355808,-59.169308,-54.184287,-49.760988,-49.558884,-54.646066,-51.784343,-53.978000,-43.501322,-42.057191,-37.972636,-38.455765,-38.718597,-37.619414,-41.953742,-43.899859,-47.626932,-46.026904,-37.713243,-39.590733,-39.018765,-43.550221,-44.974099,-46.203566,-43.109359,-48.630550,-36.121878,-38.917228,-41.704785,-49.303814,-42.694609,-49.729521,-46.628426,-41.833453,-39.993290,-47.139867,-46.895532,-65.866046,-51.658008,-55.231458,-53.787420,-63.365429,-63.286302,-51.330653,-47.755344,-56.556569,-58.864104,-73.776690,-53.266300,-49.973044,-52.090359,-53.289916,-47.937857,0,Fileset 1: TS pulse compressed wideband pings T2
163.500,-57.350290,-44.981949,-47.599614,-40.593329,-42.406527,-45.940657,-47.561026,-48.696640,-53.063894,-46.448066,-47.212032,-51.803405,-58.502958,-52.851382,-55.964670,-56.148493,-68.082970,-63.809784,-43.925738,-46.261617,-43.719093,-47.410862,-45.626442,-38.502203,-38.826173,-41.990657,-46.959829,-39.404224,-53.782127,-49.783306,-51.172333,-67.483416,-45.958823,-47.216570,-48.846327,-59.196874,-63.336804,-60.800509,-51.816282,-53.089629,-50.498370,-51.559851,-61.155278,-53.810123,-47.552529,-47.921694,-56.908665,-52.034714,-51.103844,-53.461128,-50.893818,-48.837591,-54.181552,-59.077009,-58.630431,-63.516812,-66.061152,-52.290975,-50.434036,-52.749870,-66.317295,-53.801351,-54.920071,-62.591634,-53.784817,-50.395255,-54.106636,-62.811008,-54.734535,-56.624362,-43.732687,-42.339918,-38.948555,-40.083921,-38.918835,-38.777272,-44.746295,-45.778479,-48.308327,-50.453233,-38.726367,-38.470918,-39.362270,-44.427973,-44.661676,-43.885431,-44.000181,-51.322021,-36.030738,-39.088279,-41.480891,-50.158134,-42.674770,-49.283161,-48.101540,-41.086696,-39.920078,-44.944804,-46.949928,-58.878291,-51.970341,-53.768080,-52.097136,-60.659569,-59.493145,-50.415753,-46.646565,-55.984926,-57.559459,-70.295566,-53.787673,-48.982170,-52.665598,-54.507328,-47.532827,0,Fileset 1: TS pulse compressed wideband pings T2
164.000,-54.713290,-44.211326,-45.985418,-40.674638,-41.820099,-45.975630,-47.735643,-48.583974,-49.701291,-47.228483,-47.383771,-51.809517,-60.356354,-51.951053,-55.204588,-54.543225,-68.842942,-62.158050,-43.901380,-45.337883,-43.179678,-47.583165,-46.319290,-37.920970,-38.714216,-40.908013,-47.451892,-39.258998,-53.963144,-50.310000,-51.603506,-62.088922,-45.987961,-46.686978,-49.715704,-58.852348,-60.338766,-59.087884,-50.806834,-53.243829,-51.384642,-51.050715,-62.031346,-54.440032,-48.954411,-48.829152,-54.265936,-51.066182,-50.960160,-52.856081,-51.148983,-49.556631,-53.387800,-62.535531,-58.423205,-63.583916,-64.416959,-51.728223,-50.587559,-52.382464,-63.875841,-53.323582,-53.988386,-59.161829,-51.379064,-51.359335,-56.574861,-58.958235,-59.193722,-60.641358,-45.527948,-41.616425,-40.563063,-39.974483,-39.910779,-41.818368,-46.355580,-47.640632,-50.024344,-55.442077,-39.386291,-37.525253,-39.950968,-46.120575,-44.420833,-42.179031,-44.923043,-53.889360,-36.022060,-39.184840,-41.605334,-51.055095,-41.816935,-48.929894,-49.875847,-40.812413,-40.234984,-43.034537,-46.330500,-52.560071,-50.880369,-53.398337,-50.347408,-58.371097,-57.154912,-49.956140,-46.026793,-55.480211,-56.487299,-68.281601,-54.396444,-48.424933,-53.276804,-55.771310,-47.420683,0,Fileset 1: TS pulse compressed wideband pings T2
164.500,-52.739236,-43.471407,-44.498377,-40.687872,-41.310658,-46.025612,-46.711514,-49.274923,-47.512979,-48.998939,-47.280634,-51.607296,-63.155197,-51.424642,-54.426689,-53.395974,-63.252321,-60.994729,-43.903892,-44.276656,-42.863738,-47.886434,-47.272922,-37.436527,-39.109150,-40.188709,-48.153030,-39.237406,-54.068539,-51.440150,-51.930766,-59.051090,-46.126981,-46.352095,-50.616733,-56.969785,-57.733556,-56.814433,-49.665369,-52.959725,-52.239846,-50.819583,-62.153307,-54.573698,-48.083110,-50.011216,-52.845736,-50.557725,-50.898133,-52.134774,-51.099102,-50.256787,-52.440677,-65.527616,-58.732179,-65.519071,-62.931666,-51.564380,-50.548937,-51.733577,-60.993638,-52.775986,-52.903035,-55.000553,-48.488360,-52.149143,-56.052148,-57.001904,-59.596955,-60.058328,-49.536202,-41.379417,-41.827899,-39.223937,-41.996788,-47.366324,-47.640474,-50.256349,-53.280938,-58.199703,-40.078652,-37.065806,-40.404440,-48.268208,-44.218713,-41.000807,-45.864379,-55.574701,-36.130725,-39.052085,-42.045821,-51.711163,-39.960494,-48.662080,-52.073039,-40.966634,-40.381415,-41.639247,-45.457774,-49.253768,-49.482811,-53.955571,-48.926533,-58.222574,-55.471254,-50.010945,-45.669183,-54.862651,-55.727377,-67.591182,-55.008000,-48.283326,-52.675284,-57.071448,-47.598660,0,Fileset 1: TS pulse compressed wideband pings T2
165.000,-51.173494,-42.706532,-43.201550,-40.652317,-40.904539,-45.870383,-45.698363,-50.778696,-46.348950,-52.016986,-46.856810,-51.319368,-67.417709,-51.146310,-53.631969,-52.753749,-58.959556,-60.125223,-43.944308,-43.409772,-42.318402,-48.102308,-48.543441,-37.038407,-39.897736,-39.878562,-48.920485,-39.185528,-53.965926,-52.942095,-51.969718,-57.135649,-46.344772,-46.196542,-51.493290,-55.163886,-55.585247,-54.488841,-48.500442,-52.176759,-52.776117,-50.908471,-61.245035,-54.217717,-46.761514,-51.220598,-52.259989,-50.593313,-50.836186,-51.344435,-50.686029,-50.856455,-51.756135,-66.668247,-59.509489,-68.992794,-62.286543,-51.598488,-50.128530,-50.920141,-58.426850,-52.176731,-51.893209,-50.520187,-46.361516,-51.779157,-56.645609,-58.798591,-60.842798,-58.325482,-59.300948,-42.536870,-42.725259,-39.819254,-45.786852,-53.946052,-50.703352,-54.877239,-59.923639,-57.233074,-41.580445,-37.185397,-40.437946,-49.531499,-44.266900,-40.208780,-46.706755,-55.209634,-36.420723,-38.747727,-42.732274,-51.838549,-38.274010,-48.730688,-55.264986,-41.511456,-39.771560,-40.733178,-44.695803,-47.478033,-48.303548,-55.090480,-47.767393,-60.667581,-53.887114,-50.416609,-45.334698,-54.034222,-55.192685,-67.557304,-55.650277,-48.445426,-51.170130,-58.727238,-48.077694,0,Fileset 1: TS pulse compressed wideband pings T2
165.500,-49.926501,-41.969781,-42.143357,-40.595232,-40.606570,-45.320250,-45.187188,-53.086262,-45.579424,-56.252615,-46.224125,-51.072427,-71.514254,-51.062187,-52.927246,-52.629192,-55.833709,-59.349887,-44.021047,-42.922749,-41.501667,-48.131587,-50.336242,-36.715182,-40.882089,-40.025670,-49.377153,-38.994712,-53.607276,-54.488244,-51.655177,-55.843893,-46.638111,-46.221315,-52.267671,-53.853568,-54.004279,-52.471140,-47.425223,-51.054395,-53.170319,-51.343521,-59.783669,-53.662937,-45.789189,-52.358354,-52.266909,-51.168905,-50.798361,-50.575771,-50.044392,-51.298062,-51.328263,-66.901002,-60.503547,-71.446604,-62.499244,-51.545015,-49.399866,-50.108743,-56.493961,-51.634679,-51.047450,-47.202138,-45.338985,-50.290690,-59.227538,-63.880241,-80.031058,-56.326978,-58.996980,-45.740563,-44.705017,-43.037697,-51.973276,-51.801401,-57.258856,-58.900699,-67.468875,-55.412096,-44.781948,-37.856072,-40.042510,-48.645477,-44.869145,-39.676015,-47.195227,-52.881943,-36.949603,-38.457179,-43.602212,-51.346365,-37.302882,-49.486284,-58.792862,-42.417550,-38.697007,-40.258281,-44.303296,-46.827029,-47.331882,-56.164551,-46.797197,-68.941985,-52.483642,-50.788861,-44.947151,-53.070877,-54.704300,-67.387976,-56.412770,-48.743890,-49.860014,-61.578860,-48.884391,0,Fileset 1: TS pulse compressed wideband pings T2
166.000,-48.967796,-41.345353,-41.342055,-40.540120,-40.394930,-44.485388,-44.878608,-56.005808,-44.819392,-57.297831,-45.552819,-50.963842,-68.169610,-51.209060,-52.370390,-52.946614,-53.463822,-58.821507,-44.187164,-42.870922,-40.707221,-48.034457,-53.160397,-36.451040,-41.839035,-40.653217,-49.166410,-38.649334,-53.046346,-55.792984,-51.094304,-54.953526,-47.010800,-46.449369,-52.749396,-53.092484,-53.007170,-50.902067,-46.511936,-49.879802,-53.760678,-52.096169,-58.305733,-53.221994,-44.843479,-53.319026,-52.732566,-52.303825,-50.877806,-49.930475,-49.379701,-51.477855,-51.021327,-66.758014,-61.261105,-69.855611,-63.249655,-51.170893,-48.606602,-49.437062,-55.219422,-51.252308,-50.370372,-45.128560,-45.355046,-48.755007,-63.766323,-62.328603,-57.731431,-53.119586,-50.002752,-51.084726,-50.457019,-53.260756,-51.200754,-51.597235,-58.774914,-55.351802,-55.455733,-53.993935,-51.442267,-38.976216,-39.503095,-46.670071,-46.295927,-39.328832,-47.135110,-49.876997,-37.736172,-38.370684,-44.608349,-50.562038,-36.967553,-51.135402,-55.282752,-43.639927,-37.906412,-40.200277,-44.426426,-47.131315,-46.478105,-56.351102,-46.064225,-64.008882,-51.558168,-50.717081,-44.625363,-52.177007,-54.129954,-66.612612,-57.356650,-49.014364,-49.233492,-67.954808,-50.043777,0,Fileset 1: TS pulse compressed wideband pings T2
166.500,-48.262821,-40.880551,-40.782138,-40.509855,-40.229458,-43.684373,-44.139933,-57.899768,-44.213057,-53.139837,-44.971087,-51.052214,-64.213633,-51.603878,-51.926520,-53.454268,-51.710087,-58.714105,-44.571084,-43.210062,-40.211294,-47.974784,-58.433308,-36.232318,-42.626216,-41.738489,-48.329303,-38.223348,-52.399808,-56.843202,-50.496085,-54.408711,-47.439164,-46.894827,-52.664581,-52.854027,-52.522072,-49.802849,-45.807512,-48.937131,-54.575468,-53.066425,-57.109327,-53.028272,-43.742863,-53.787588,-53.635997,-54.058749,-51.116307,-49.497055,-48.847865,-51.301870,-50.772169,-66.611933,-61.456512,-65.859858,-63.696298,-50.446859,-47.985839,-48.955751,-54.493923,-51.049341,-49.841222,-44.078328,-46.094101,-47.833861,-58.479206,-55.310836,-51.077303,-50.391900,-45.943071,-49.378574,-60.619273,-49.073183,-46.866205,-53.639966,-54.481796,-53.505091,-49.876111,-52.240598,-58.222720,-40.446643,-39.195297,-44.673207,-48.639977,-39.168004,-46.644550,-47.035586,-38.735281,-38.596269,-45.719639,-50.076034,-36.850620,-52.716812,-50.225357,-45.088587,-37.832363,-40.580587,-44.974413,-48.004047,-45.738109,-55.260363,-45.628153,-56.464193,-51.154751,-50.181284,-44.551918,-51.558174,-53.519793,-65.544254,-58.421475,-49.198173,-49.348056,-70.679828,-51.548269,0,Fileset 1: TS pulse compressed wideband pings T2
167.000,-47.756285,-40.562918,-40.428842,-40.526384,-40.073595,-43.153182,-42.916228,-56.471419,-44.003451,-49.749929,-44.531871,-51.363167,-61.516696,-52.123968,-51.506576,-53.563195,-50.509728,-58.810063,-45.328458,-43.819606,-40.091301,-48.087325,-70.273827,-36.057184,-43.263678,-43.194235,-47.276552,-37.819463,-51.779808,-57.837137,-50.012395,-54.221761,-47.856512,-47.520248,-51.912439,-53.010355,-52.449322,-49.137655,-45.334702,-48.407058,-55.281732,-54.093228,-56.325963,-53.002077,-42.845081,-53.439148,-54.998311,-56.358973,-51.412485,-49.347047,-48.513286,-50.811686,-50.675816,-67.111132,-61.183742,-62.190511,-62.866040,-49.555598,-47.639482,-48.646923,-54.130879,-50.943519,-49.451736,-43.844462,-46.998341,-47.645040,-52.452183,-50.960903,-48.060899,-48.749076,-43.541781,-45.090937,-46.562664,-42.567557,-45.080902,-50.292855,-53.348077,-53.707994,-46.100158,-49.722291,-50.578482,-42.368119,-39.377827,-42.949560,-51.105379,-39.262088,-45.995706,-44.706477,-39.839222,-39.151608,-46.960661,-50.427674,-36.536129,-51.444278,-46.839802,-46.604399,-38.496396,-41.388949,-45.471170,-48.246519,-45.163233,-53.169966,-45.367773,-53.021859,-50.913267,-49.519820,-44.822806,-51.325953,-53.058936,-64.682093,-59.404020,-49.350100,-50.030283,-61.306659,-53.323733,0,Fileset 1: TS pulse compressed wideband pings T2
167.500,-47.389733,-40.346257,-40.247161,-40.599890,-39.914411,-42.935659,-41.776138,-54.170083,-44.158955,-47.710304,-44.229531,-51.903146,-59.590224,-52.504439,-51.041181,-52.619061,-49.795364,-58.519150,-46.560095,-44.532180,-40.244305,-48.327813,-58.292999,-35.942265,-43.895840,-44.825907,-46.379905,-37.503006,-51.253522,-58.829765,-49.637828,-54.383540,-48.182648,-48.224272,-50.732499,-53.296075,-52.710362,-48.843253,-45.070659,-48.342442,-55.712616,-54.975825,-55.956991,-52.960102,-42.546961,-52.357095,-56.721682,-58.330021,-51.551787,-49.543059,-48.372664,-50.177431,-50.907140,-67.924830,-60.709148,-59.812368,-60.696824,-48.731073,-47.530119,-48.494510,-53.939923,-50.793701,-49.209761,-44.258923,-47.421166,-47.878210,-49.065547,-48.391530,-46.715379,-47.853648,-42.313125,-42.665525,-42.372478,-40.762373,-44.710994,-46.470345,-52.651230,-53.816730,-43.381726,-47.310371,-47.661244,-45.229897,-40.138035,-41.572290,-50.869505,-39.702379,-45.340809,-42.955338,-40.927572,-40.027500,-48.467485,-52.032892,-36.073351,-48.599114,-44.681593,-47.928283,-39.386123,-42.486888,-45.243042,-46.806522,-44.785990,-50.583373,-44.950797,-51.466210,-50.397145,-49.038032,-45.381146,-51.481827,-52.896815,-64.234678,-60.085244,-49.524656,-50.920509,-56.974459,-55.210530,0,Fileset 1: TS pulse compressed wideband pings T2
168.000,-47.125254,-40.190436,-40.204974,-40.720331,-39.763091,-42.945634,-41.094225,-52.624868,-44.478807,-46.727304,-44.032168,-52.671045,-58.182432,-52.507771,-50.510330,-50.815624,-49.494400,-57.449031,-48.194657,-45.190975,-40.498608,-48.406076,-52.632965,-35.919670,-44.641088,-46.162517,-45.763788,-37.280972,-50.841435,-59.462484,-49.241932,-54.843574,-48.377401,-48.879292,-49.479444,-53.362327,-53.201877,-48.838077,-44.944648,-48.697022,-56.301012,-55.507781,-55.924713,-52.783626,-42.972350,-50.955685,-58.392264,-58.229855,-51.358547,-50.148929,-48.404735,-49.601686,-51.597697,-67.479034,-60.179075,-58.453439,-58.041847,-48.121693,-47.574587,-48.518526,-53.818223,-50.477476,-49.120427,-45.181689,-46.881684,-47.796891,-47.060579,-46.803304,-46.070276,-47.133816,-42.196512,-41.194718,-40.756782,-41.050015,-44.725067,-44.891517,-50.953654,-52.188472,-41.490610,-45.555212,-46.365770,-50.210948,-41.445538,-40.538586,-47.979902,-40.554127,-44.701543,-41.688768,-41.944839,-41.248126,-50.494914,-55.078640,-35.805111,-46.298615,-43.379668,-48.698019,-39.420231,-43.522899,-44.173224,-44.662936,-44.603914,-47.957314,-44.158105,-50.968209,-49.709348,-48.872107,-46.031371,-51.952632,-53.060196,-64.173350,-60.397054,-49.721291,-51.628899,-54.599440,-56.992118,0,Fileset 1: TS pulse compressed wideband pings T2
168.500,-46.948339,-40.074450,-40.264219,-40.866154,-39.641161,-43.070869,-40.916613,-51.835474,-44.861904,-46.518112,-43.908293,-53.662449,-57.134463,-52.121584,-49.909139,-48.866949,-49.552134,-55.804605,-49.745825,-45.731149,-40.751036,-47.960477,-49.478965,-36.024793,-45.400572,-46.357154,-45.356647,-37.122391,-50.535067,-59.255544,-48.686915,-55.553062,-48.466241,-49.394184,-48.370350,-52.972359,-53.660737,-49.009094,-44.870496,-49.346017,-57.724670,-55.562637,-56.170366,-52.466105,-43.970817,-49.579957,-59.231920,-56.522938,-50.837591,-51.245148,-48.610299,-49.263315,-52.796587,-65.150926,-59.607117,-57.489910,-55.682872,-47.769526,-47.738669,-48.747335,-53.765654,-49.955545,-49.170210,-46.453334,-45.506993,-46.792697,-45.506801,-45.433428,-45.373431,-46.116065,-43.304957,-40.359842,-40.507097,-42.369687,-44.527650,-45.097502,-49.440225,-50.082284,-40.256023,-44.436040,-45.719354,-62.843634,-43.245911,-39.809297,-44.825163,-41.830905,-44.067596,-40.751837,-42.931232,-42.858150,-53.387173,-56.533180,-35.923556,-44.688725,-42.710077,-48.687105,-38.312603,-44.001039,-42.769361,-42.846531,-44.607563,-45.590056,-43.178321,-50.817783,-49.320951,-49.024004,-46.525423,-52.625453,-53.462468,-64.304469,-60.419881,-49.929021,-52.018058,-53.257266,-58.506322,0,Fileset 1: TS pulse compressed wideband pings T2
169.000,-46.852005,-39.984642,-40.377500,-41.026759,-39.569379,-43.248162,-41.128757,-51.622285,-45.411400,-46.813821,-43.840981,-54.866328,-56.318897,-51.531889,-49.223876,-47.175639,-49.942186,-54.015247,-50.230643,-46.180015,-41.027704,-46.936145,-47.413829,-36.284776,-45.707552,-45.137076,-45.000166,-36.989504,-50.317364,-58.385302,-47.934545,-56.516441,-48.522183,-49.754934,-47.461913,-52.182423,-53.632670,-49.183864,-44.791507,-50.049416,-60.589952,-55.164272,-56.733575,-52.010682,-45.017448,-48.358617,-58.768702,-54.720879,-50.160211,-52.951825,-49.030212,-49.298699,-54.522147,-62.091798,-59.011947,-56.455140,-53.906527,-47.646375,-48.051222,-49.180195,-53.816491,-49.288439,-49.319508,-47.793076,-43.990354,-45.091929,-43.912822,-43.880761,-44.199998,-44.694018,-46.106666,-40.340741,-41.200290,-43.713591,-44.388219,-46.576855,-48.817907,-48.260901,-39.525927,-43.744815,-45.848683,-57.136991,-45.566308,-39.350937,-41.967679,-43.443776,-43.453673,-39.993834,-43.962521,-44.837979,-57.119037,-52.264666,-36.365389,-43.516844,-42.542454,-48.175616,-37.051366,-43.686439,-41.495636,-41.638389,-44.806740,-43.612593,-42.384728,-50.242540,-49.544570,-49.399411,-46.707968,-53.337959,-53.931752,-64.234555,-60.284728,-50.166771,-52.224727,-52.537502,-59.770410,0,Fileset 1: TS pulse compressed wideband pings T2
169.500,-46.819666,-39.904184,-40.495780,-41.222772,-39.565765,-43.476482,-41.538773,-51.999793,-46.328463,-47.386012,-43.830689,-56.251038,-55.685722,-50.945548,-48.449820,-45.853927,-50.648179,-52.390271,-49.331593,-46.477514,-41.424253,-45.610646,-45.942390,-36.713608,-44.986143,-43.347137,-44.536576,-36.860937,-50.177577,-57.399154,-47.061120,-57.796659,-48.630422,-50.014450,-46.725216,-51.256099,-52.847324,-49.133695,-44.710438,-50.422031,-63.720435,-54.443973,-57.752037,-51.356665,-45.305510,-47.278191,-57.453107,-53.273257,-49.539254,-55.423604,-49.750666,-49.802940,-56.915108,-59.195957,-58.521320,-55.414369,-52.676128,-47.695001,-48.549560,-49.769619,-53.973338,-48.599261,-49.496481,-48.699175,-42.846121,-43.197467,-42.349893,-42.321635,-42.594498,-43.104127,-52.567061,-41.565881,-42.823661,-44.900600,-45.018440,-47.916166,-48.593114,-46.461229,-39.174167,-43.241194,-47.010981,-51.216355,-48.531495,-39.162670,-39.452670,-44.991937,-42.905040,-39.305963,-45.043372,-46.961601,-57.766914,-47.948684,-36.847091,-42.571273,-42.778530,-47.786522,-36.388625,-42.852603,-40.587578,-41.091551,-45.232209,-42.052374,-42.069874,-48.972118,-50.386894,-49.844117,-46.613342,-53.822729,-54.219441,-63.430419,-60.144955,-50.474329,-52.411794,-52.207710,-60.950411,0,Fileset 1: TS pulse compressed wideband pings T2
