Depth,14.0833022231,14.1007410530,14.1010785345,14.1569902357,14.0833996376,14.1656895662,14.1881026160,14.1033090381,14.0765902149,14.0489125801,14.0216062469,13.9901565015,13.9779869765,13.9750131164,13.9574017171,13.9453699645,13.9187811576,13.9004235035,14.0927683963,14.1039500991,14.1769201932,14.1127808234,14.0951751014,14.0007036421,14.0447173826,14.0865589511,14.0706394361,14.0964951701,13.9808305809,14.0586430589,14.0151575273,13.9728790652,13.9709551474,13.9147991361,13.9849866806,13.8265179843,13.8328406056,13.8245243300,13.8384849271,13.8682840466,13.9129919121,13.8282646947,13.8159875311,13.7968454473,13.8927323967,13.7608390702,13.7465501996,13.7388874916,13.6543264529,13.6519319452,13.6614879398,13.6520644380,13.6519447621,13.6499611996,13.6301054768,13.5227093203,13.5179172708,13.5094552683,13.5063939504,13.4920547456,13.4561832715,13.4499117211,13.4541392298,13.6420805752,13.6640738510,13.6342485594,13.5980134187,13.6198777324,13.7537195310,13.7908308590,13.9596351357,13.9850463849,13.9923754157,14.0069594467,13.9792614272,14.0342644127,14.0612934530,14.0854750210,14.1920968685,14.2700619511,14.2864009729,14.3087404929,14.3126935354,14.3435656503,14.3430862734,14.3502481366,14.4362965124,14.4513649102,14.4518555775,14.4442098606,14.4534787098,14.4999248544,14.5562947299,14.5123810368,14.5047062207,14.4819865394,14.4781096233,14.4480592040,14.4702662006,14.4843476340,14.4916847590,14.4369639223,14.5104780551,14.3894973006,14.4361352362,14.3079907130,14.3769846540,14.2977396352,14.3668817431,14.2810925283,14.2718831552,14.3355078958,14.3340752134,14.2967973556,14.2557153627,
Region_name,"Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11",
216.000,-38.089812,-37.932333,-32.183229,-32.112626,-38.350661,-26.810512,-46.512170,-29.610708,-31.212095,-41.615906,-37.157034,-39.118928,-38.581862,-42.279936,-42.413075,-38.825150,-41.930230,-39.491528,-39.470319,-28.435637,-38.648544,-38.041040,-27.728029,-32.369237,-25.310995,-31.983577,-21.690092,-24.569219,-40.520738,-39.293050,-47.471905,-38.378433,-31.258425,-42.013068,-67.218367,-41.693092,-44.235482,-41.013570,-38.620276,-42.329024,-44.289927,-34.549306,-40.283557,-49.762037,-40.532622,-36.514434,-37.210841,-39.410705,-43.079072,-45.975183,-43.826616,-38.054586,-37.999425,-39.107375,-51.229449,-40.343844,-42.191195,-44.152235,-46.581141,-46.197708,-35.549808,-46.594008,-46.457237,-31.556408,-28.365904,-32.044275,-36.086202,-35.748777,-37.168632,-36.866924,-34.435446,-32.254426,-32.727681,-30.718578,-30.904251,-37.576818,-39.053813,-34.464707,-31.821325,-27.661115,-44.079507,-30.498583,-33.682523,-25.241679,-17.383849,-19.217592,-29.344099,-30.376342,-26.419234,-38.316066,-29.747217,-36.558160,-25.993583,-32.291542,-30.516224,-46.155669,-31.626190,-29.999305,-35.273770,-41.688759,-30.768731,-44.661046,-40.972460,-36.935315,-38.727594,-45.908432,-41.528541,-34.448466,-35.702449,-44.242555,-39.414191,-37.519783,-51.524126,-48.727583,-50.690110,0,Fileset 1: TS pulse compressed wideband pings T2
216.500,-40.305671,-39.230800,-32.697648,-33.594107,-38.473258,-27.066526,-58.817212,-29.991422,-30.797638,-41.980610,-37.230792,-40.442932,-40.277985,-44.845823,-45.879963,-39.022626,-41.419894,-40.491909,-44.874937,-28.466049,-39.653959,-36.516467,-28.054713,-33.176071,-26.417747,-34.471199,-22.176462,-25.176215,-41.970452,-39.546287,-50.479203,-39.355601,-31.373060,-43.620592,-60.729594,-41.098656,-44.911376,-41.805691,-38.351132,-41.852956,-47.320105,-36.054053,-42.744482,-49.668082,-40.893144,-36.265450,-37.192897,-38.247001,-45.476281,-44.368573,-43.320718,-38.134742,-38.126909,-39.845606,-50.233653,-39.664093,-43.509393,-44.526269,-47.280437,-47.197050,-35.873629,-49.220057,-45.718526,-32.684112,-29.906791,-34.385710,-36.540588,-35.649400,-37.648821,-38.008083,-34.906258,-32.559742,-32.428578,-31.146295,-31.975563,-46.519013,-35.480690,-33.530526,-32.663871,-28.141122,-39.093981,-30.520224,-36.051335,-26.172279,-17.815222,-18.789103,-30.075634,-30.032141,-26.961139,-38.099354,-30.644870,-35.985098,-26.781570,-31.404532,-30.496978,-51.185713,-30.652213,-29.382606,-35.963073,-44.916674,-30.985127,-45.370380,-40.531515,-36.391383,-41.418856,-43.685844,-41.170424,-35.666195,-36.082810,-45.067045,-40.577105,-37.772183,-49.759597,-47.497448,-51.967384,0,Fileset 1: TS pulse compressed wideband pings T2
217.000,-42.511387,-41.066422,-33.294078,-34.857752,-39.085522,-27.365783,-53.568599,-30.054351,-30.210366,-42.394760,-37.674603,-42.196162,-42.113214,-49.031740,-52.908023,-40.294724,-41.328779,-41.138138,-51.631744,-28.357332,-40.389019,-35.223904,-28.522256,-33.326673,-28.031227,-37.444813,-22.529809,-25.644542,-43.958224,-39.668380,-53.784966,-40.592485,-31.757056,-44.959459,-54.579722,-40.871026,-46.190472,-42.900190,-38.552386,-41.388884,-50.922024,-37.782126,-45.818019,-50.088147,-41.048883,-35.997043,-37.426610,-37.668719,-48.799426,-43.921636,-42.821429,-38.537876,-37.687923,-41.066841,-49.039918,-39.470338,-45.239371,-45.314297,-48.702039,-49.337651,-36.491242,-51.011489,-45.703892,-34.476052,-31.939242,-36.831770,-37.217461,-36.179883,-38.643572,-39.566703,-35.326857,-32.667942,-32.342509,-32.086573,-33.624443,-50.105629,-34.448652,-33.958258,-33.861751,-28.885947,-34.890929,-31.351649,-35.040994,-26.018843,-18.403522,-18.575213,-30.962773,-29.556019,-27.668902,-37.400098,-31.819575,-34.986752,-27.197733,-30.792539,-30.485635,-45.181921,-30.146894,-29.177854,-36.492429,-49.724687,-31.663522,-45.114312,-38.936525,-36.050511,-44.457240,-41.661191,-40.401294,-37.331339,-36.561732,-45.586573,-42.100072,-38.279844,-48.425703,-46.472397,-50.559005,0,Fileset 1: TS pulse compressed wideband pings T2
217.500,-44.216734,-43.804761,-34.312701,-35.804924,-40.621994,-28.177359,-48.978576,-30.402488,-30.161554,-43.498501,-38.815109,-44.430233,-43.812735,-56.013176,-54.398874,-43.375297,-41.943299,-41.724526,-48.685071,-28.764076,-41.273690,-34.927265,-29.511041,-32.857933,-30.628827,-38.723349,-23.107651,-26.161236,-46.571571,-39.768508,-55.473143,-42.226045,-32.431826,-45.715892,-52.272121,-41.026710,-48.174963,-44.297281,-39.661500,-41.293543,-55.584749,-39.713533,-49.527164,-50.586778,-41.309744,-36.198909,-38.245752,-37.970744,-53.185821,-44.473046,-42.747524,-39.429980,-37.291511,-42.785591,-48.158536,-39.579884,-47.097909,-46.654369,-51.320023,-52.556712,-37.241465,-51.352841,-46.601547,-37.247366,-34.803772,-39.588440,-38.340571,-37.333361,-40.645321,-42.171095,-36.062653,-33.101378,-32.712226,-33.440369,-35.971368,-44.332717,-35.523907,-35.869066,-35.500689,-30.261146,-32.708442,-33.309491,-33.401427,-25.606806,-19.462935,-18.853021,-32.377694,-29.510923,-28.820341,-36.570746,-33.589870,-34.535172,-27.477912,-30.747327,-30.781713,-41.413732,-30.492365,-29.765152,-37.453320,-56.980591,-33.106781,-44.561605,-37.145750,-36.349368,-47.426714,-40.434470,-39.958713,-39.668750,-37.534122,-46.205982,-44.398845,-39.375110,-47.620517,-46.064989,-48.741730,0,Fileset 1: TS pulse compressed wideband pings T2
218.000,-44.234833,-46.605000,-35.117684,-35.823275,-42.574387,-29.080040,-47.693347,-30.722046,-30.345878,-44.771086,-39.888862,-46.141158,-44.419600,-61.625572,-48.440376,-48.176600,-42.500410,-41.757147,-45.119994,-29.291519,-41.927043,-35.176414,-30.484853,-31.693322,-33.788546,-37.582342,-23.625678,-26.328306,-49.654734,-39.671917,-54.980448,-43.999511,-33.107536,-45.670393,-51.053026,-40.823361,-50.242002,-45.398525,-41.388906,-41.383636,-62.741561,-41.500503,-53.100821,-50.458045,-41.622589,-36.541410,-39.161104,-38.687810,-57.459369,-45.331699,-42.938237,-40.323533,-36.956107,-44.438343,-47.604779,-39.600853,-48.383936,-48.361527,-55.620853,-57.313784,-37.927251,-51.157718,-48.342639,-40.382166,-37.961847,-42.068359,-39.228938,-38.393518,-43.025111,-45.644134,-36.716196,-33.477775,-33.048123,-34.367351,-38.267052,-44.208677,-38.192549,-38.400615,-36.952944,-31.754925,-31.368944,-36.035812,-32.175946,-25.148140,-20.581449,-19.181457,-33.852619,-29.606962,-29.908551,-35.511264,-35.412047,-34.440385,-27.318968,-30.636762,-30.878967,-38.986259,-31.224106,-30.712326,-38.304247,-53.857645,-34.933865,-43.129997,-35.506189,-36.845696,-48.838503,-39.605158,-39.521550,-41.951532,-38.541518,-46.477998,-46.835743,-40.506473,-46.721151,-45.841675,-47.105623,0,Fileset 1: TS pulse compressed wideband pings T2
218.500,-42.118516,-48.022402,-34.586762,-34.189066,-43.942909,-29.056337,-46.900801,-30.388067,-30.041253,-45.156522,-39.569603,-45.867666,-42.972239,-56.792218,-44.864158,-51.755609,-41.806161,-40.297999,-42.584783,-28.992703,-41.561602,-34.913654,-30.289948,-29.301580,-36.201599,-35.733505,-23.372531,-25.523511,-51.275564,-38.645390,-52.977578,-44.946985,-32.706620,-44.356854,-49.454361,-38.989150,-51.063595,-45.187378,-42.881639,-40.759930,-71.988091,-42.237158,-53.614467,-48.904194,-41.575911,-36.580298,-39.498111,-38.964892,-54.651406,-45.328252,-42.893072,-40.515865,-36.297358,-44.504457,-45.875588,-38.403183,-47.420851,-49.301206,-60.791149,-67.895597,-37.332334,-49.637345,-50.007310,-42.513129,-40.371714,-43.672829,-39.151127,-38.566083,-44.699930,-49.207640,-36.437153,-33.172783,-32.969293,-34.437675,-39.718129,-47.363349,-41.896761,-38.549069,-37.077303,-32.515311,-29.754970,-39.322871,-30.583300,-23.878545,-20.850460,-18.506604,-34.302329,-29.483532,-30.553326,-34.164276,-36.205289,-33.812574,-26.243877,-29.955447,-30.543813,-36.663799,-31.996415,-31.572478,-38.042508,-47.868968,-36.204013,-40.377345,-33.386587,-36.578641,-47.499192,-38.381018,-38.274795,-42.886071,-38.587071,-45.647599,-48.282632,-40.958446,-45.022819,-44.964302,-44.824174,0,Fileset 1: TS pulse compressed wideband pings T2
219.000,-39.929403,-49.299758,-33.757490,-32.372196,-46.437703,-29.348797,-47.109398,-30.031869,-29.934191,-45.283707,-38.581667,-44.825278,-41.175784,-52.282201,-42.797468,-47.954275,-40.608072,-38.738278,-41.335893,-28.812987,-41.142211,-35.135265,-30.059138,-27.034204,-37.608623,-34.545914,-23.213350,-24.666666,-49.205863,-37.588890,-50.454381,-45.737360,-32.015502,-43.034824,-48.190638,-36.681092,-51.108188,-44.391358,-44.514411,-40.091341,-59.106653,-43.091242,-51.239992,-46.910755,-41.796904,-36.705058,-39.537540,-39.138787,-49.626283,-45.099947,-43.118808,-40.288018,-35.747207,-43.264336,-43.309252,-37.043005,-45.361658,-49.885164,-58.755912,-58.536945,-36.424618,-47.370382,-51.852573,-43.834602,-41.988430,-45.066001,-38.540544,-38.306849,-44.980140,-49.197371,-36.503950,-33.044756,-33.243850,-34.417112,-40.869769,-57.664279,-42.956784,-35.668882,-36.153623,-33.474570,-28.508496,-46.385381,-29.511038,-22.805461,-21.388030,-17.856424,-34.607685,-29.576025,-31.357015,-33.422862,-36.652746,-33.425203,-25.136678,-29.082649,-30.226285,-34.348711,-33.244544,-32.986140,-37.354535,-44.134102,-37.742513,-37.864877,-31.773301,-36.710858,-45.107541,-37.541073,-36.990502,-43.305434,-38.770172,-44.880002,-49.208241,-41.545891,-43.359085,-44.162167,-42.969596,0,Fileset 1: TS pulse compressed wideband pings T2
219.500,-37.839108,-51.369580,-32.530673,-30.426296,-51.307830,-29.980601,-48.517425,-29.280017,-29.534680,-44.747058,-36.907835,-43.414680,-39.612180,-48.534211,-41.571779,-43.501733,-38.765665,-37.362196,-40.866959,-28.469793,-40.525228,-35.542548,-29.717246,-25.078236,-37.509796,-33.781320,-23.108666,-23.744791,-45.492199,-36.751882,-47.520837,-46.217470,-31.296483,-42.142047,-47.389952,-34.536801,-50.462668,-43.222528,-45.548412,-39.231803,-53.610277,-44.769640,-48.498282,-44.724434,-41.795012,-36.591206,-38.880957,-38.722437,-46.230509,-44.940852,-43.254299,-39.312475,-34.941114,-41.363574,-40.556951,-35.994791,-43.706592,-50.559139,-53.855389,-49.849518,-35.677667,-45.351335,-52.373695,-43.299068,-41.744128,-44.588047,-36.520040,-36.786423,-42.237382,-43.674202,-37.184184,-33.107734,-33.819808,-34.334934,-42.056693,-44.284598,-37.504323,-32.224775,-33.475420,-34.598254,-27.496059,-48.284620,-29.013297,-21.771222,-22.379908,-17.288955,-34.465437,-29.390423,-32.243134,-33.055206,-36.724011,-32.938475,-23.928957,-27.789830,-29.757659,-31.662315,-34.713553,-34.715255,-36.254692,-41.775024,-37.871379,-35.734605,-30.712318,-37.231595,-42.177135,-36.913182,-35.495612,-43.182504,-38.911346,-44.352402,-49.049369,-42.175696,-41.544687,-43.072727,-41.653774,0,Fileset 1: TS pulse compressed wideband pings T2
220.000,-35.804077,-55.604359,-31.228009,-28.642204,-57.123772,-30.814065,-53.740566,-28.457904,-28.839706,-43.848192,-35.272965,-42.392578,-38.918375,-46.300283,-41.715675,-40.077283,-36.843643,-36.686208,-40.610796,-27.968802,-40.007424,-35.806899,-29.440463,-23.621912,-35.942912,-33.333897,-23.167441,-23.029029,-42.837499,-36.200674,-44.652037,-46.280649,-30.687349,-41.789370,-47.113421,-33.100016,-49.565379,-42.234627,-45.652116,-38.156770,-50.614226,-48.355182,-46.398751,-42.897173,-40.858020,-36.471400,-37.785711,-37.729712,-44.408661,-44.956236,-42.945120,-37.893650,-33.995651,-39.697603,-38.365805,-35.254448,-43.276185,-52.561343,-50.470055,-45.471883,-34.878873,-44.497668,-50.054390,-41.978577,-40.981851,-41.308193,-33.697418,-34.527383,-38.426084,-38.939907,-39.362078,-34.036454,-35.185221,-34.917675,-45.443966,-37.799981,-33.525660,-29.719734,-30.418697,-36.435759,-27.233224,-37.841586,-29.491642,-20.871295,-24.320466,-17.004103,-33.955276,-28.919613,-33.480001,-32.925108,-36.660908,-32.275491,-22.992594,-26.676515,-29.736578,-29.261528,-36.769471,-36.490796,-35.426388,-40.688149,-35.523045,-34.012187,-30.570259,-38.187097,-39.366000,-36.785286,-34.147052,-42.985023,-38.903165,-44.773685,-47.837785,-43.341210,-39.964736,-41.829345,-41.557286,0,Fileset 1: TS pulse compressed wideband pings T2
220.500,-34.963722,-55.574314,-31.295795,-28.424595,-52.540928,-31.721242,-61.513483,-28.615909,-28.896904,-43.916986,-35.330252,-43.517703,-40.383805,-47.255867,-44.957138,-38.493525,-36.394932,-38.015645,-40.085093,-28.374785,-40.713204,-36.516721,-30.533761,-23.683393,-33.441780,-33.704567,-24.143530,-23.445625,-42.717830,-36.913411,-43.275808,-47.406516,-31.580892,-42.746588,-48.152765,-33.755131,-49.768953,-42.790795,-45.717365,-38.239174,-49.841819,-58.624500,-45.899076,-43.117905,-39.876107,-37.048613,-37.278783,-37.340267,-45.036719,-45.500458,-42.569803,-37.162380,-33.933484,-39.824758,-38.475785,-36.023009,-45.709886,-58.665298,-48.851627,-44.505559,-35.507614,-46.869977,-47.735040,-42.414094,-41.231455,-38.156152,-32.126948,-33.490932,-36.107021,-36.535526,-45.855591,-37.170606,-37.782595,-37.221230,-55.716379,-35.335013,-32.305210,-29.448858,-29.398292,-40.449198,-28.967835,-34.073734,-32.095096,-21.264901,-28.155210,-18.263436,-34.291219,-28.688517,-34.832082,-33.324139,-37.281091,-32.551463,-23.256884,-26.517976,-30.648520,-27.878221,-39.668413,-37.053312,-36.304413,-41.545557,-34.020915,-33.597529,-32.457494,-40.202802,-38.176092,-38.119762,-34.101084,-44.129433,-39.663762,-47.761975,-46.855643,-46.120984,-39.678808,-41.483860,-44.332766,0,Fileset 1: TS pulse compressed wideband pings T2
221.000,-34.186280,-50.419479,-31.637743,-28.460782,-51.506319,-30.764149,-48.364172,-28.915078,-29.060064,-43.925315,-36.035725,-45.477875,-41.750648,-50.087302,-49.657332,-37.916563,-36.472980,-39.555431,-38.320616,-28.732935,-41.512148,-36.737596,-31.549385,-23.589912,-30.903226,-33.729058,-24.863601,-23.935974,-43.595750,-37.772351,-42.702934,-48.700272,-32.977978,-43.351943,-48.980627,-35.261246,-50.098715,-43.967071,-45.323419,-38.848195,-49.086335,-59.202194,-45.384032,-44.597744,-39.011152,-37.806220,-37.146442,-37.257943,-46.525996,-45.369821,-41.789801,-36.861112,-34.412354,-40.792857,-39.818460,-36.901562,-50.137766,-59.968511,-47.877456,-44.791714,-36.508211,-52.441636,-46.206933,-43.384887,-40.350926,-35.621362,-31.434036,-33.203481,-34.849735,-35.117517,-56.115891,-42.019475,-40.246542,-41.239083,-45.924250,-34.687625,-32.322209,-30.115981,-29.378286,-42.909354,-31.958034,-32.506743,-35.169532,-21.797846,-29.410479,-19.883693,-34.212346,-28.459564,-35.185348,-33.581421,-37.475236,-33.033524,-23.768075,-26.765324,-31.672381,-27.156957,-42.225163,-35.377211,-38.106252,-42.008235,-33.175387,-33.391314,-34.678579,-41.288464,-37.267890,-39.781071,-34.395048,-45.449526,-40.024614,-52.591518,-45.878993,-49.619166,-39.683072,-41.258143,-48.954575,0,Fileset 1: TS pulse compressed wideband pings T2
221.500,-34.635790,-47.958719,-33.034102,-29.441770,-53.117936,-30.154784,-44.753205,-29.818953,-30.082240,-44.436518,-37.883273,-48.330371,-42.925251,-53.546286,-48.018059,-38.974647,-37.603184,-41.181283,-37.255387,-30.026848,-43.013272,-37.933768,-33.194008,-23.626277,-29.941903,-33.891173,-25.882173,-24.905535,-44.846466,-38.951865,-43.151515,-50.044101,-35.059425,-43.780216,-49.619212,-37.503127,-50.858850,-45.889810,-45.890742,-40.459237,-48.255742,-53.053719,-45.067274,-47.427657,-38.958627,-39.050700,-37.955034,-38.151365,-48.156248,-45.331186,-41.565157,-37.468193,-35.787880,-42.487039,-42.513566,-37.854585,-54.751305,-56.278425,-48.049534,-45.739953,-38.226141,-60.201092,-46.179632,-44.808373,-39.443326,-34.528354,-32.164399,-34.172682,-35.120232,-35.156774,-47.345729,-49.824311,-43.062062,-49.599681,-41.496072,-35.694477,-33.618572,-32.024045,-30.567659,-40.007401,-37.040817,-32.645564,-37.553204,-23.209699,-27.825194,-22.488366,-34.562176,-28.968423,-35.813510,-34.263913,-38.250566,-34.471154,-25.001546,-27.661140,-32.581173,-27.330297,-44.152716,-33.951134,-41.365280,-42.168668,-33.626623,-34.266936,-36.457954,-42.205878,-37.278328,-42.095252,-35.541336,-47.704938,-41.066596,-58.197470,-46.096459,-53.750805,-40.429965,-42.006981,-54.332772,0,Fileset 1: TS pulse compressed wideband pings T2
222.000,-35.555840,-46.648308,-34.607303,-30.388488,-52.848897,-29.820703,-43.486314,-30.616860,-31.274281,-44.829340,-39.678513,-50.459296,-43.883868,-54.898030,-44.708491,-40.615620,-38.703680,-41.644567,-36.404358,-31.553545,-44.404977,-39.616538,-34.746511,-23.360485,-29.868133,-33.828196,-26.822301,-25.770421,-44.961929,-39.960868,-43.852112,-50.717281,-37.109198,-43.997446,-49.762516,-39.135305,-51.525937,-47.546533,-47.342840,-42.470281,-47.305425,-51.657653,-44.674969,-50.220044,-39.201440,-40.283971,-39.195630,-39.538869,-48.307819,-45.009352,-41.768359,-38.455972,-37.452852,-43.646164,-45.608067,-38.294342,-54.246144,-55.440644,-48.918483,-46.599794,-40.232269,-55.960534,-47.203389,-45.376180,-38.885684,-34.127750,-33.412695,-35.434737,-36.122455,-35.766194,-44.054301,-59.186807,-46.202586,-59.171416,-39.983472,-37.354259,-35.304858,-34.312179,-31.543856,-36.968638,-44.270688,-33.293823,-37.981586,-24.821566,-26.311616,-25.563621,-34.812726,-29.749976,-36.761087,-34.662157,-39.476279,-36.068111,-26.371238,-28.569605,-32.733757,-27.804932,-44.767697,-33.164081,-45.349886,-41.978823,-34.649820,-35.724214,-36.774240,-42.791969,-37.404107,-44.235592,-36.770547,-50.312228,-42.213819,-56.758882,-46.785331,-54.449023,-41.109425,-43.112325,-55.220116,0,Fileset 1: TS pulse compressed wideband pings T2
222.500,-35.430748,-44.513537,-34.987674,-29.823242,-49.405579,-28.456089,-42.377483,-30.329700,-31.565725,-44.350244,-39.722881,-50.573092,-44.114137,-54.466372,-41.739681,-41.275086,-38.337989,-39.974294,-34.562420,-32.056151,-44.500393,-40.572798,-35.014594,-21.848706,-29.280936,-32.719519,-26.766240,-25.594194,-42.612296,-39.641936,-43.319713,-49.621603,-37.491892,-43.146283,-48.731008,-38.651163,-51.071213,-46.976605,-48.231444,-43.516406,-45.320416,-50.526279,-43.118717,-50.822399,-38.741816,-40.838401,-39.930948,-40.334917,-46.014375,-43.286257,-41.599714,-38.753396,-38.305653,-42.358535,-46.299945,-37.083339,-51.839630,-54.793550,-48.829975,-46.135279,-40.832796,-53.263542,-47.780668,-44.190900,-37.730666,-33.352965,-33.921761,-35.695854,-36.874238,-35.706054,-41.495601,-57.535207,-48.064619,-46.150548,-38.946007,-38.530105,-36.244735,-35.614754,-30.603677,-33.793479,-47.325980,-33.078760,-36.681055,-25.411901,-24.249416,-28.152668,-33.800347,-30.029760,-37.075912,-33.995111,-40.274586,-36.379245,-26.993416,-28.844207,-31.972183,-27.986187,-43.674901,-32.420013,-48.820665,-40.675499,-35.051676,-36.474309,-35.375757,-42.222797,-36.339486,-45.270940,-36.972581,-52.193096,-42.244487,-52.893239,-46.620351,-50.933303,-40.660907,-43.584286,-52.976179,0,Fileset 1: TS pulse compressed wideband pings T2
223.000,-35.412804,-42.189132,-35.409050,-29.030950,-46.080388,-27.400285,-42.292903,-29.661834,-31.757657,-44.504124,-39.071350,-50.659227,-45.356865,-51.692307,-39.456979,-41.544237,-37.643838,-38.124981,-32.948161,-32.633417,-44.410062,-42.020732,-35.607261,-20.595337,-28.996366,-31.589780,-26.842953,-25.467215,-39.847633,-39.077259,-42.259055,-47.803074,-37.156519,-42.532371,-48.006690,-37.789887,-50.740782,-44.689370,-48.272974,-44.475554,-43.472522,-49.980136,-41.720417,-50.506824,-38.384616,-41.281726,-40.545097,-41.126640,-43.515740,-41.445247,-41.697588,-38.629506,-38.609589,-40.038809,-44.861768,-35.982102,-50.576465,-54.339896,-48.580979,-45.935852,-41.156343,-53.665898,-48.321277,-43.206329,-36.777875,-33.081010,-34.490453,-35.908658,-38.178636,-36.038870,-39.706523,-55.707078,-46.431949,-41.373716,-38.356171,-39.823523,-37.388455,-37.049816,-29.118906,-31.174830,-41.374906,-32.693217,-35.612189,-26.304263,-22.731266,-32.000466,-32.874308,-30.189409,-36.641878,-33.310420,-41.830060,-36.222465,-27.834080,-29.056676,-31.112169,-28.225771,-41.872566,-32.386146,-51.174973,-39.637554,-36.285177,-37.161688,-33.960564,-42.035432,-35.396070,-46.652731,-37.178305,-54.724451,-42.516133,-50.093238,-46.320641,-47.514259,-40.013836,-44.597624,-50.350024,0,Fileset 1: TS pulse compressed wideband pings T2
223.500,-34.291492,-38.818501,-35.260276,-27.383767,-42.533724,-26.049500,-42.854607,-28.019843,-31.101567,-45.135873,-37.557706,-50.413318,-47.220191,-46.323553,-37.063755,-40.439903,-36.315043,-35.989076,-31.069993,-32.523655,-43.646953,-43.012312,-36.118697,-19.249874,-28.248679,-30.083788,-26.701519,-25.040559,-37.088542,-38.028685,-40.529993,-45.014443,-35.945349,-42.035355,-47.394840,-36.771011,-50.254362,-41.388987,-46.701535,-44.591099,-41.432356,-49.387837,-40.298734,-49.432580,-37.786864,-41.016172,-40.359945,-41.300118,-41.129368,-39.608467,-41.409550,-37.476606,-37.742833,-37.398218,-42.594807,-35.174198,-50.006395,-53.509527,-47.521328,-45.706350,-40.819056,-54.451989,-47.519671,-42.260004,-35.201959,-32.831197,-34.774645,-35.816744,-39.342687,-36.154261,-37.559995,-50.237588,-42.404722,-37.854098,-37.353707,-40.520865,-38.118878,-37.974435,-26.922700,-28.362887,-36.838374,-31.461967,-34.583433,-27.052548,-21.131274,-33.385632,-31.482335,-29.510426,-34.574804,-32.313358,-42.999133,-35.006357,-28.424495,-28.884402,-30.001405,-28.174097,-39.611453,-32.555313,-47.671946,-38.470998,-37.541384,-35.951557,-32.213783,-41.708028,-33.888476,-48.803385,-36.955060,-56.876329,-42.471585,-47.520656,-44.899223,-44.246144,-38.662626,-45.894209,-46.807262,0,Fileset 1: TS pulse compressed wideband pings T2
224.000,-32.138932,-35.359222,-35.107722,-25.484627,-39.373357,-24.885339,-45.403239,-26.108213,-30.073094,-47.274157,-36.251427,-50.207677,-49.803673,-41.878015,-35.213249,-38.105442,-35.141635,-34.355446,-29.512172,-32.033811,-42.832951,-43.035245,-37.203462,-18.179147,-27.093168,-28.540332,-26.654721,-24.704080,-34.878289,-36.700468,-38.754831,-42.058507,-34.445565,-41.965374,-46.900106,-36.270655,-49.820132,-38.536457,-45.277810,-43.554586,-39.423095,-48.883975,-39.207550,-48.129596,-36.973225,-40.104385,-39.520777,-41.154375,-39.295137,-38.291533,-40.504033,-35.801501,-36.282021,-35.275110,-40.964379,-35.094071,-50.083444,-52.223006,-45.638710,-45.004546,-39.718110,-50.105729,-45.640337,-42.113280,-33.349974,-33.201803,-35.500953,-35.966893,-39.855679,-36.414546,-35.209324,-42.727118,-38.593590,-34.964647,-36.324478,-40.519750,-38.430398,-38.439083,-24.758065,-25.764342,-33.677859,-29.647939,-33.925356,-28.169036,-19.727128,-28.260334,-29.955781,-28.161969,-31.436537,-31.200393,-41.604125,-33.326083,-28.968077,-28.760147,-29.087033,-28.258573,-37.670111,-33.041952,-41.635935,-37.769122,-36.976506,-32.999911,-30.592941,-41.501211,-32.166988,-53.642343,-36.871150,-56.186992,-42.599440,-45.457343,-42.588331,-41.505440,-37.171201,-47.904098,-43.172400,0,Fileset 1: TS pulse compressed wideband pings T2
