Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,Variable_index,Variable_name
46.500,-57.446629,-58.739889,-68.646426,-49.961139,-63.318680,-58.466537,-57.005016,-63.359002,-72.799271,-62.905481,-55.154218,-55.997885,-55.657353,-56.356453,-56.831390,-49.861264,-53.824668,-49.624567,-51.933053,-53.982347,-62.757223,-55.828843,-51.514787,-53.554545,-54.475765,-55.063326,-55.625240,-57.700778,-57.377577,-53.834791,-66.984241,-55.697096,-49.735886,-52.829989,-56.839770,-60.708952,-68.921975,-52.848530,-51.410475,-51.351418,-52.858926,-54.243113,-54.006169,-52.562310,-56.613373,-67.168771,-57.792333,-56.913996,-59.016663,-56.441803,-49.045908,-46.243940,-46.032170,-47.297368,-54.186473,-55.414316,-54.631042,-60.515175,-63.267908,-54.511742,-52.563269,-52.939465,-55.719886,-58.476280,-64.122335,-63.501264,-63.323874,-55.395727,-55.462565,-55.579019,-57.132239,-55.692929,-46.995532,-44.625784,-46.697817,-64.002258,-60.356255,-58.097101,-55.072366,-52.068786,-53.224693,-52.360497,-53.999836,-51.925772,-48.043041,-46.363310,-48.861728,-50.243932,-54.991603,-56.996434,-50.881613,-45.566759,-43.711486,-44.123102,-48.012597,-52.161469,-54.959093,-54.461628,-55.289231,-49.436047,-45.994152,-46.174396,-45.582707,-44.392618,-45.069867,-48.965834,-53.543448,-48.313969,-45.534828,-45.245673,-46.421617,-50.032376,-56.419431,-52.063849,-51.922798,-53.188354,-51.297096,-49.029551,-51.782225,-45.434720,-51.930808,-56.499943,-59.832469,-51.699497,-50.401247,-52.576095,-50.268069,-48.681391,-49.747583,-58.687533,-73.651648,-66.164797,-50.733624,-47.742336,-47.325502,-51.505528,-53.468825,-49.245508,-48.285897,-48.133140,-48.397699,-50.078555,-49.912963,-49.924836,-51.798225,-50.987468,-50.898571,-50.740433,-51.754101,-51.446722,-51.449472,-49.552773,-50.263977,-50.808719,-50.116988,-48.481876,-48.556390,-64.508220,-58.678303,-56.663278,-56.042828,-68.190030,-50.760289,-53.237401,-56.410651,-48.201474,-63.880236,-57.342208,-54.763751,-55.655033,-62.349587,-50.245206,-50.685970,0,Fileset 1: TS pulse compressed wideband pings T1
47.000,-57.715568,-57.989280,-63.268026,-49.832356,-58.265091,-58.130138,-56.299630,-64.626217,-67.693953,-61.795995,-56.506652,-54.559526,-54.925549,-56.131379,-55.243808,-51.349001,-54.091031,-50.815823,-53.132690,-53.086429,-62.192062,-54.525515,-52.208849,-54.450337,-54.070686,-54.847623,-55.473608,-57.253376,-57.111895,-54.139931,-62.241947,-58.716062,-51.173089,-52.319881,-56.689529,-60.533449,-103.620914,-53.260923,-49.654447,-49.374030,-50.939048,-52.301003,-52.808120,-52.384939,-56.989716,-69.816753,-56.905417,-56.425376,-58.997978,-55.170864,-51.041544,-45.673140,-45.342176,-48.645083,-53.745620,-54.968919,-55.656719,-59.123490,-64.030384,-55.040130,-52.433560,-53.244106,-55.202072,-56.087586,-62.010508,-61.735188,-61.281908,-54.716878,-54.857145,-55.079213,-57.300632,-55.943546,-47.336152,-43.723768,-46.526882,-65.701455,-59.868560,-58.122548,-56.687263,-54.992369,-56.390538,-53.005799,-53.398294,-48.006758,-45.754149,-44.529444,-46.390790,-47.751509,-51.075588,-51.132744,-48.025855,-44.463052,-43.625119,-45.190344,-49.815918,-51.736832,-51.686892,-51.336994,-54.146355,-51.997520,-47.012553,-46.064811,-45.240327,-44.544957,-45.805863,-52.132957,-49.846388,-45.610994,-44.411543,-44.385754,-45.305297,-47.269476,-52.280722,-54.402821,-54.833142,-51.344954,-48.707452,-47.915465,-50.052748,-45.274471,-49.757635,-53.453592,-58.095686,-51.284174,-50.415499,-49.796420,-47.601661,-48.768056,-51.849107,-71.143355,-62.126329,-61.999809,-54.371615,-48.005494,-46.309507,-48.098381,-50.152859,-46.932628,-47.519852,-48.509686,-50.623744,-54.667916,-54.902306,-54.015611,-56.045392,-54.431036,-54.050837,-53.811815,-54.304353,-53.068125,-52.237308,-49.403125,-48.637280,-48.597854,-48.470864,-47.881359,-51.372259,-57.487392,-57.590451,-56.596171,-57.829428,-58.869927,-52.230839,-56.582079,-51.779273,-48.157587,-59.923926,-55.352709,-54.918216,-56.851373,-58.863905,-51.223846,-53.293368,0,Fileset 1: TS pulse compressed wideband pings T1
47.500,-58.004218,-57.732767,-59.339257,-50.361447,-54.110629,-58.061364,-56.087933,-64.126263,-63.659999,-59.316114,-56.924495,-53.843673,-54.554350,-56.250784,-53.600830,-53.175864,-52.464999,-51.100275,-52.606218,-52.892896,-61.601241,-53.379895,-53.273715,-55.111602,-54.168173,-55.083996,-55.645545,-56.496944,-56.638621,-55.122690,-56.606515,-57.018620,-51.177721,-51.294860,-57.047982,-59.516697,-67.496840,-54.106325,-48.618512,-47.298538,-48.641954,-50.415793,-52.647755,-52.643219,-56.638888,-64.495709,-56.906855,-56.388765,-58.037675,-54.746263,-52.834285,-45.564811,-45.085215,-49.925462,-54.020043,-54.181029,-56.292642,-58.087754,-64.434835,-55.367042,-52.473425,-52.934309,-54.404942,-55.581340,-60.629556,-60.283808,-59.589152,-54.242266,-54.198187,-54.487635,-56.817329,-56.603179,-48.246454,-43.616034,-46.989737,-67.944591,-59.794069,-56.579402,-56.855558,-59.658799,-58.319773,-54.059357,-52.571325,-45.758800,-44.378696,-43.454947,-44.691261,-45.942246,-48.475202,-48.151598,-46.236448,-43.979972,-43.973461,-46.733131,-50.997900,-49.862961,-48.556836,-48.685325,-50.970386,-54.395838,-48.621523,-46.339679,-45.347745,-45.138736,-47.160201,-53.233893,-46.518658,-43.814862,-43.896466,-44.241998,-44.793691,-45.539053,-48.769635,-52.953275,-53.135216,-49.103387,-46.846409,-47.541528,-49.324700,-45.844203,-48.279592,-50.362725,-51.760961,-50.097730,-49.446765,-47.039233,-46.082845,-49.966747,-55.086537,-63.693162,-55.876175,-56.214705,-59.699337,-49.209445,-46.097384,-45.937032,-47.307976,-45.525303,-47.601548,-49.742151,-54.519437,-68.271487,-74.519290,-65.581241,-66.011602,-61.608831,-60.041172,-59.868584,-59.080461,-55.738973,-53.956162,-50.064922,-47.837750,-47.323582,-47.742615,-48.054946,-56.716227,-53.603372,-57.375767,-57.385285,-60.099733,-54.562655,-54.731437,-56.302252,-49.290794,-48.973548,-54.090209,-54.520911,-55.958075,-58.207180,-56.948465,-53.324755,-55.618355,0,Fileset 1: TS pulse compressed wideband pings T1
48.000,-58.625793,-58.329985,-57.264791,-51.901760,-51.996352,-58.711158,-56.660982,-63.164892,-61.737159,-57.390762,-55.839959,-53.974938,-54.725703,-56.716482,-52.757991,-54.114850,-51.105393,-50.547728,-51.509277,-53.625132,-61.740770,-52.677795,-54.645808,-54.996656,-54.836836,-55.821509,-56.179154,-55.855786,-56.096665,-57.176149,-54.067413,-54.393624,-50.611512,-50.511016,-57.825773,-58.624540,-61.637242,-55.358929,-48.563525,-45.976157,-47.220129,-49.503595,-53.671501,-53.536143,-55.886674,-60.828853,-58.581929,-57.132867,-56.797897,-55.460142,-52.738878,-46.154602,-45.499982,-50.637412,-55.407776,-53.433269,-56.729173,-57.995486,-64.276110,-55.355014,-52.906691,-52.394610,-53.688621,-56.774463,-60.195622,-59.771563,-58.812824,-54.116916,-53.697163,-53.948564,-56.135116,-57.901771,-49.942433,-44.726547,-48.285224,-70.951512,-60.490057,-54.978496,-55.636276,-60.820021,-56.788470,-55.828661,-51.885605,-44.747804,-43.808154,-43.225220,-43.806532,-44.931805,-46.996936,-46.733853,-45.338952,-44.266603,-44.963367,-49.011614,-50.794353,-47.953426,-46.613744,-46.997720,-48.510376,-53.936251,-51.164165,-47.349124,-46.128044,-46.433149,-49.585428,-50.452682,-44.408584,-43.071150,-44.296608,-45.172468,-45.218269,-44.868508,-46.622397,-49.708284,-49.617637,-47.301096,-45.910128,-48.256210,-49.800323,-47.482489,-47.938145,-48.665103,-48.680790,-48.658370,-47.893021,-45.545099,-45.691037,-53.096407,-58.494126,-56.419941,-52.835351,-53.026774,-57.562480,-51.669076,-46.880711,-44.915692,-45.567560,-45.150380,-48.970697,-52.292445,-63.309270,-58.912378,-56.019012,-59.616142,-61.098649,-64.203648,-63.086255,-68.976315,-74.731359,-60.158670,-57.060533,-51.990804,-48.092159,-47.097468,-48.170794,-49.322682,-65.729466,-51.765141,-58.320487,-59.417496,-62.726187,-52.504449,-59.338893,-52.593937,-48.194609,-51.135076,-51.304059,-54.782737,-58.315530,-59.424008,-56.380059,-57.764815,-54.314152,0,Fileset 1: TS pulse compressed wideband pings T1
48.500,-59.506308,-59.632638,-56.369150,-54.325930,-51.183592,-60.017545,-57.786929,-62.523300,-61.045706,-56.137657,-54.027766,-54.607028,-55.107728,-57.020068,-52.638583,-52.654303,-50.628413,-49.715990,-50.724276,-55.216983,-62.561257,-52.220890,-55.270520,-53.842480,-55.635761,-56.554776,-56.591254,-55.355972,-55.333271,-60.065581,-53.175299,-52.806519,-50.804004,-49.992196,-58.361651,-58.117592,-58.750816,-56.440288,-49.272541,-45.295859,-46.566087,-49.461644,-55.896808,-54.610215,-54.916463,-58.893124,-62.106049,-58.568206,-55.705857,-57.202062,-50.858339,-47.272948,-46.404207,-50.288570,-58.062709,-52.641896,-57.010402,-58.674505,-63.757607,-54.653632,-53.509927,-51.665139,-53.063056,-59.321239,-60.561626,-60.117661,-58.812792,-54.097643,-53.239792,-53.306670,-55.284134,-59.589630,-51.831881,-47.029505,-50.132672,-74.764653,-61.774785,-53.770551,-54.232635,-55.958767,-54.664207,-58.000074,-51.273743,-44.528516,-43.776774,-43.561776,-43.508683,-44.484609,-46.211244,-46.194424,-45.004083,-45.030946,-46.526994,-51.667470,-49.183619,-46.361179,-45.518367,-46.002219,-46.832372,-51.162994,-54.252616,-49.040993,-47.485873,-48.402021,-52.662060,-47.391376,-43.158145,-43.124504,-45.616502,-47.259182,-46.612898,-44.998819,-45.366803,-47.193967,-47.038744,-45.939724,-45.702131,-50.113978,-51.383894,-50.519676,-48.547677,-48.071685,-47.186236,-47.355154,-46.307596,-44.916479,-46.258195,-59.834046,-56.508949,-53.067616,-51.248687,-51.264482,-52.629971,-54.291233,-48.784327,-44.710342,-44.641397,-45.629888,-51.996123,-55.381273,-60.998847,-52.006945,-50.215029,-52.191855,-53.983467,-55.283281,-55.406972,-57.398529,-61.807908,-62.817806,-60.083808,-55.734298,-49.323178,-47.756331,-49.718881,-51.685516,-55.588663,-51.138186,-60.317228,-62.816921,-64.093205,-51.717629,-68.245292,-49.619109,-48.061180,-55.096037,-50.077965,-56.023636,-62.268046,-59.667111,-56.848876,-68.630306,-51.014014,0,Fileset 1: TS pulse compressed wideband pings T1
49.000,-60.806438,-61.792787,-56.404698,-57.011124,-51.462144,-62.245508,-59.429405,-62.394164,-61.441749,-55.469831,-52.462063,-55.533249,-55.541601,-56.984653,-53.027615,-50.380446,-51.210232,-49.222775,-50.623271,-58.002991,-63.873377,-51.990007,-54.336698,-52.388343,-56.203862,-56.890408,-56.681313,-55.100329,-54.506919,-62.120991,-53.551164,-52.290782,-51.798120,-49.764760,-58.309261,-58.170918,-57.327078,-56.712571,-50.681241,-45.240559,-46.661871,-50.304300,-59.642228,-55.262892,-54.033917,-58.198312,-65.374477,-60.808765,-55.030720,-60.194202,-49.024765,-48.913862,-47.792319,-49.437040,-62.481894,-51.895142,-57.453136,-60.119221,-63.480890,-53.525849,-54.226290,-50.906761,-52.684424,-62.875019,-61.874003,-61.388700,-59.599941,-54.173996,-52.921738,-52.671990,-54.403032,-61.553898,-52.554335,-50.213295,-51.993425,-80.721589,-63.726514,-53.052749,-53.342810,-52.735444,-53.580473,-59.552015,-50.821258,-44.945825,-44.318581,-44.391063,-43.812717,-44.568398,-46.005723,-46.280464,-45.207819,-46.203985,-48.940569,-52.980072,-47.200776,-45.223693,-45.130171,-45.638438,-45.814010,-48.647007,-55.409473,-51.648388,-49.647885,-51.316707,-53.444767,-45.175762,-42.610890,-43.985018,-48.264924,-51.279258,-49.488778,-45.970077,-44.819376,-45.560113,-45.395617,-45.089877,-46.284129,-53.831821,-53.895188,-56.647422,-50.207385,-48.520539,-46.868269,-46.553162,-45.158521,-44.938127,-48.069600,-62.639798,-53.150778,-51.275726,-50.585620,-50.485161,-49.869011,-54.327264,-52.743120,-45.301495,-44.510207,-47.125442,-58.441971,-55.556716,-53.707618,-48.819426,-47.453787,-48.918699,-50.536382,-51.175455,-51.178021,-52.469422,-55.243218,-58.684525,-58.323614,-63.274388,-51.933908,-49.508960,-52.923109,-55.068697,-50.340253,-51.511663,-63.769835,-68.034672,-63.174281,-51.889521,-62.507311,-47.693803,-48.938650,-61.963543,-49.935221,-58.556527,-68.540763,-58.988956,-58.445787,-62.021979,-48.336573,0,Fileset 1: TS pulse compressed wideband pings T1
49.500,-62.818922,-65.352762,-57.306847,-57.148151,-52.992577,-66.140586,-61.678152,-63.010463,-62.850006,-55.364469,-51.547160,-56.553989,-56.001243,-56.821851,-53.702146,-48.601862,-53.116623,-49.395712,-51.401959,-61.971660,-65.649918,-52.076738,-52.604668,-51.307001,-56.342945,-56.743972,-56.620303,-55.176447,-53.886094,-60.504430,-55.386483,-52.952065,-52.383038,-49.891333,-57.937976,-58.992525,-56.910998,-55.887909,-52.674830,-45.872218,-47.614196,-52.113586,-61.561633,-54.995844,-53.490518,-58.636550,-63.111695,-64.029528,-54.882852,-64.596144,-47.943747,-50.918787,-49.596237,-48.810601,-64.339678,-51.384779,-58.406006,-62.666919,-63.777518,-52.476877,-54.974617,-50.312661,-52.756599,-64.909299,-64.458755,-63.729286,-61.310144,-54.455958,-52.902803,-52.260133,-53.679532,-63.625657,-51.301227,-51.588226,-52.421976,-86.082138,-66.751391,-52.867549,-53.190737,-51.160330,-53.776855,-58.760758,-50.674462,-46.015350,-45.622738,-45.807684,-44.879766,-45.294041,-46.460003,-46.965962,-46.092063,-47.944579,-52.731482,-50.967885,-45.532487,-44.689389,-45.530011,-46.035037,-45.484412,-46.924749,-52.721535,-55.368882,-53.106775,-54.896205,-50.327914,-43.782652,-42.800429,-45.954351,-53.300531,-59.635862,-55.634472,-48.163887,-45.022835,-44.730823,-44.560434,-44.919102,-48.000244,-62.493486,-55.386734,-62.343115,-53.630536,-50.321830,-47.820697,-46.555686,-44.754868,-45.615844,-52.201600,-53.898707,-51.079996,-50.501779,-50.692693,-50.533217,-48.541824,-52.183190,-63.012692,-46.953668,-45.394161,-50.332061,-60.695592,-52.834702,-50.270011,-47.223170,-46.177118,-47.355634,-48.742575,-48.996240,-48.822203,-49.850276,-52.053170,-55.228284,-55.043783,-60.553582,-57.598352,-53.197465,-60.041787,-56.543123,-47.549642,-53.092159,-70.854017,-68.805327,-61.648983,-53.059979,-56.530430,-46.688504,-51.283701,-58.928447,-50.909237,-63.384383,-68.035668,-58.119048,-61.767622,-55.327582,-46.562394,0,Fileset 1: TS pulse compressed wideband pings T1
50.000,-65.544786,-70.030835,-58.704195,-54.535599,-55.994181,-72.650966,-64.383732,-64.696508,-64.359315,-55.677801,-51.352244,-57.234531,-56.400399,-56.789368,-54.608004,-47.528711,-56.148412,-50.208313,-52.912189,-61.266001,-68.180338,-52.427736,-51.025620,-50.816178,-56.082351,-56.321187,-56.664697,-55.414195,-53.572086,-57.771516,-59.580910,-55.000080,-51.565875,-50.283872,-57.709124,-60.724910,-57.118581,-54.492484,-54.232747,-47.028328,-49.296193,-54.086617,-57.231204,-53.981277,-53.325995,-60.100912,-61.350159,-67.119611,-55.089238,-65.286629,-47.676426,-52.118630,-50.966408,-48.680835,-59.237586,-51.191747,-59.992690,-66.997846,-64.363090,-51.773824,-55.354102,-49.931699,-53.339083,-63.702203,-68.116401,-66.366233,-63.811483,-54.887604,-53.144477,-52.126278,-53.170123,-65.193927,-49.424114,-50.028294,-50.970757,-76.906014,-71.349208,-53.090978,-53.793134,-50.813189,-55.261106,-56.465852,-50.820146,-47.713103,-47.845193,-47.936840,-46.867233,-46.766492,-47.646639,-48.220562,-47.771753,-50.549087,-56.435760,-48.034238,-44.358242,-44.818068,-46.864418,-47.359596,-45.863096,-45.921583,-49.667765,-56.556192,-57.026416,-54.374224,-47.140746,-43.051163,-43.768171,-49.577764,-56.395645,-54.546547,-59.895163,-52.551720,-46.048616,-44.627269,-44.422606,-45.533915,-51.603646,-59.103067,-53.252434,-52.776216,-61.902805,-54.379632,-50.367701,-47.585601,-45.247705,-47.002516,-64.801802,-49.723439,-50.064856,-50.500822,-51.447621,-51.241076,-48.191652,-50.155270,-57.517538,-50.234214,-47.645136,-57.808363,-52.401420,-50.426775,-48.455789,-46.647131,-45.950754,-46.928775,-48.040729,-47.988630,-47.637277,-48.508617,-50.368888,-53.210413,-52.894374,-54.122903,-71.836639,-62.478098,-61.680231,-53.471061,-46.106005,-56.526789,-79.393570,-63.775948,-60.640487,-55.368137,-53.505803,-46.501565,-56.335397,-53.116499,-53.334157,-72.230197,-62.900711,-57.501714,-67.795541,-52.115928,-45.545060,0,Fileset 1: TS pulse compressed wideband pings T1
50.500,-67.611976,-68.309865,-59.689785,-52.366984,-58.928843,-72.285006,-67.168778,-68.242605,-64.286497,-56.404659,-52.173347,-57.444424,-56.901065,-57.305523,-56.565175,-47.404219,-56.197160,-51.385498,-54.244054,-56.974018,-72.153052,-53.058631,-50.191322,-51.228463,-55.936253,-56.194468,-57.274938,-55.672910,-53.822501,-56.058956,-72.997498,-58.987329,-50.803428,-51.016367,-58.204860,-63.594607,-57.638437,-53.425553,-53.820425,-48.338531,-50.957964,-53.542693,-53.854090,-53.112430,-53.732246,-62.251341,-62.189261,-66.413253,-55.499082,-61.321889,-48.436233,-51.467276,-50.779387,-49.292986,-55.689578,-51.611308,-62.281779,-71.219090,-64.624783,-51.784804,-55.234872,-50.023175,-54.667589,-63.133678,-68.753393,-65.885760,-65.661848,-55.483478,-53.678303,-52.475592,-53.153301,-65.918827,-48.218632,-49.052901,-49.492588,-71.794003,-75.336286,-53.742072,-55.384597,-51.760826,-57.838588,-54.558979,-51.407857,-50.297336,-51.530721,-51.365359,-50.441811,-49.562130,-50.055684,-50.367997,-50.799508,-54.950651,-53.302413,-45.919932,-43.967868,-45.987815,-49.857704,-50.343060,-47.338787,-45.814799,-47.676698,-52.637154,-54.759750,-50.575643,-45.101300,-43.146219,-45.952030,-54.429795,-49.926909,-48.306768,-50.813620,-62.356638,-48.416143,-45.539822,-45.239883,-47.399707,-60.201098,-51.734481,-50.576398,-48.510526,-59.596484,-63.882862,-55.790701,-50.415644,-47.149181,-49.718398,-55.996393,-47.716966,-50.142865,-51.470738,-52.994469,-52.696237,-48.936817,-49.086792,-50.629414,-57.071067,-52.574911,-60.269472,-48.503111,-49.126342,-47.891182,-47.167390,-46.957893,-47.787916,-48.509382,-48.158936,-47.612479,-48.348672,-49.920483,-52.447043,-52.073380,-51.113722,-55.817287,-60.414053,-53.103031,-50.648388,-45.878498,-65.287707,-66.739746,-60.989517,-60.578361,-58.864488,-52.170669,-47.419395,-67.444409,-50.175519,-58.809802,-65.856428,-60.514309,-57.542920,-66.241655,-50.688448,-45.438492,0,Fileset 1: TS pulse compressed wideband pings T1
51.000,-65.984247,-64.323326,-59.019643,-51.250654,-55.898362,-67.939522,-69.240762,-74.018818,-62.757509,-57.029376,-54.058592,-57.116269,-57.282943,-58.230132,-60.790186,-48.164197,-52.195605,-51.417110,-53.252064,-54.099404,-74.921015,-53.399101,-50.092420,-52.517612,-56.039546,-56.475448,-58.406436,-55.486811,-54.455286,-55.429335,-63.617259,-61.209095,-50.658949,-51.755504,-59.528045,-65.357020,-57.508535,-52.840548,-52.119803,-48.540184,-50.412577,-50.854941,-52.093882,-52.729016,-54.450408,-62.456738,-63.966483,-63.834699,-55.521841,-58.806185,-50.024489,-50.000323,-49.447255,-50.331928,-53.775993,-52.567554,-64.044821,-66.885562,-63.885732,-52.498627,-54.634143,-50.496312,-56.454361,-64.016007,-65.161504,-62.847486,-64.005600,-55.768067,-54.017352,-53.072152,-53.574160,-65.995134,-47.832915,-48.994787,-48.750300,-68.859789,-72.886216,-54.372012,-57.616447,-53.798495,-58.106872,-53.374121,-52.177963,-53.568857,-56.397872,-55.854790,-56.145798,-54.470037,-54.338178,-53.612888,-56.035435,-59.041955,-49.216644,-44.622749,-44.327766,-48.467590,-55.995277,-56.496623,-50.248927,-46.539800,-46.594965,-49.289648,-50.579345,-47.680817,-44.030081,-44.013040,-49.627254,-50.904124,-45.945051,-45.225606,-46.567550,-54.611029,-52.795832,-47.599945,-47.100023,-50.991920,-57.009843,-48.260538,-48.828800,-46.400112,-51.224952,-56.521446,-59.614754,-56.992577,-51.134000,-54.563504,-49.142200,-47.091842,-51.257304,-53.428144,-54.793436,-54.374272,-50.828548,-49.024443,-47.599021,-57.261804,-60.942162,-50.687770,-46.627175,-48.832079,-48.326940,-48.720142,-49.273113,-50.051049,-50.134696,-49.427457,-48.613907,-49.187529,-50.471099,-52.679728,-52.362478,-49.820606,-50.832680,-52.277960,-49.309476,-49.058402,-46.677530,-66.755612,-62.788125,-60.088510,-61.367010,-59.427907,-51.945895,-49.607093,-56.376563,-48.849643,-71.373654,-60.801194,-59.988458,-58.196931,-60.398579,-50.462676,-46.152969,0,Fileset 1: TS pulse compressed wideband pings T1
51.500,-63.333250,-62.350383,-57.751775,-51.254898,-52.330385,-66.520275,-71.092424,-75.606169,-61.499169,-57.210340,-57.363083,-56.637811,-57.459818,-59.229918,-68.170165,-49.973312,-49.254178,-49.897135,-51.081753,-52.626162,-72.973838,-53.164326,-50.860286,-54.828672,-56.525530,-57.273350,-59.877259,-55.015127,-55.281991,-55.943391,-57.208084,-56.921153,-50.576610,-52.362833,-61.950384,-62.979402,-56.446982,-52.842702,-50.860996,-47.548146,-48.447311,-48.785678,-51.658779,-53.067724,-55.195356,-60.151414,-62.976665,-62.233214,-55.118617,-58.044090,-51.916740,-49.082171,-48.409608,-51.307530,-53.117668,-54.048762,-63.818497,-63.672473,-62.826394,-54.081258,-54.040143,-51.403947,-58.058002,-65.044309,-62.405424,-60.576569,-61.477181,-55.626360,-53.922761,-53.706987,-54.533135,-66.136711,-48.351896,-49.145767,-48.976058,-67.476021,-71.196896,-54.680455,-59.338547,-56.155045,-55.058723,-53.006491,-52.994022,-56.331590,-55.764095,-54.816730,-55.751085,-58.949706,-61.944594,-58.644179,-62.529879,-53.988543,-46.642042,-44.147753,-45.667282,-53.305421,-60.823624,-61.292222,-55.856908,-48.340563,-46.398134,-47.350636,-47.945841,-45.968906,-43.911691,-45.908645,-53.500593,-46.578875,-43.954379,-43.857072,-44.517191,-48.954834,-59.237109,-51.424002,-50.523155,-57.131213,-50.023788,-46.667184,-48.201852,-45.640366,-47.381401,-50.740671,-52.758410,-63.003592,-58.826882,-55.633407,-46.181725,-47.766827,-53.752079,-56.477822,-55.421784,-55.047753,-54.291386,-50.155762,-46.368205,-50.480956,-52.764953,-46.848023,-46.185533,-49.646903,-49.910241,-51.440453,-53.093564,-54.370054,-53.374258,-52.133314,-50.867793,-51.203050,-52.172966,-54.016689,-53.912485,-49.832566,-48.628015,-48.958634,-47.645673,-48.649364,-48.696315,-57.534032,-61.513975,-60.831565,-63.127563,-56.094799,-52.777629,-53.891174,-51.379255,-48.793956,-58.952327,-58.636623,-61.075484,-59.539339,-57.372244,-51.412908,-47.856522,0,Fileset 1: TS pulse compressed wideband pings T1
52.000,-61.450136,-61.748442,-56.939573,-52.200005,-50.253743,-66.796158,-72.332080,-71.947992,-60.949186,-56.852561,-61.766626,-56.136429,-57.244731,-59.504831,-62.308253,-52.747318,-47.651670,-48.094984,-49.337951,-52.084624,-71.455614,-52.482317,-52.420028,-57.653236,-57.087787,-58.234418,-60.823428,-54.529385,-55.733506,-57.524924,-54.665874,-53.445837,-49.902897,-52.657619,-65.595284,-60.090317,-55.023464,-53.256175,-50.305167,-46.337610,-46.789840,-47.704393,-52.271696,-53.960094,-55.360997,-57.973667,-61.139000,-61.568857,-54.554195,-58.641849,-52.302626,-48.894665,-48.014576,-51.349422,-53.383575,-55.518429,-62.634122,-62.456071,-62.084231,-56.407294,-53.600816,-52.499534,-58.351564,-64.283804,-60.825761,-59.342590,-59.770653,-55.191581,-53.395605,-53.890804,-55.807570,-66.452245,-49.539834,-49.110765,-50.026351,-67.246336,-71.473174,-54.448540,-59.055219,-55.954095,-52.395463,-53.279605,-53.543735,-55.591930,-51.306107,-50.140622,-50.158055,-52.790036,-57.780404,-61.740756,-55.563547,-49.518947,-45.054740,-44.339751,-48.191625,-59.757768,-52.298468,-52.651264,-60.811201,-51.508254,-46.925007,-46.384988,-46.406586,-45.076859,-44.578553,-49.072959,-50.917379,-44.205108,-43.160974,-43.570389,-43.710508,-46.218567,-54.477667,-57.321623,-55.893587,-55.294825,-46.746417,-46.252520,-48.516377,-45.815696,-45.426912,-47.983372,-48.886751,-52.159031,-54.209082,-49.529672,-44.875991,-49.701361,-58.147295,-58.881456,-54.012167,-53.791882,-58.636201,-52.456532,-46.275048,-47.151986,-47.864519,-45.013813,-46.876625,-51.471258,-52.751252,-54.404195,-55.521856,-59.644741,-58.811900,-56.769373,-54.589275,-54.590710,-55.217366,-56.510238,-56.908473,-50.928420,-47.836447,-47.472167,-47.263781,-49.167523,-52.137318,-54.184149,-61.864385,-63.152495,-65.832427,-53.480472,-54.603760,-61.891735,-49.059756,-49.736659,-54.244088,-58.038473,-63.725791,-61.326247,-55.929429,-53.476687,-50.547136,0,Fileset 1: TS pulse compressed wideband pings T1
