Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,Variable_index,Variable_name
245.500,-48.533814,-54.722399,-40.964103,-54.429437,-46.296092,-47.016289,-45.900886,-41.418874,-42.209804,-58.059540,-45.583283,-45.903647,-52.364653,-59.552079,-51.362440,-48.615827,-40.671548,-43.504076,-54.486228,-40.446138,-52.287726,-33.577364,-39.661954,-47.126351,-49.792134,-53.312556,-58.805358,-44.041832,-36.319978,-43.172212,-41.957630,-34.766539,-40.419189,-42.712951,-49.193342,-41.455589,-41.298233,-45.941121,-52.516813,-40.751706,-42.633991,-48.511068,-42.325080,-42.872614,-44.730488,-42.057026,-53.092687,-51.854532,-48.960535,-37.356475,-45.598405,-37.452803,-38.862281,-43.104864,-53.891913,-42.539816,-56.249802,-52.407466,-44.697788,-41.015155,-40.482871,-51.581100,-45.498482,-40.025047,-44.424193,-43.614992,-42.551077,-41.974371,-46.976543,-45.832436,-36.340542,-53.061260,-45.024905,-52.815478,-44.110600,-46.970145,-53.740765,-39.146975,-37.862520,-34.829771,-40.705498,-47.994426,-47.752729,-45.964548,-39.467947,-41.819080,-41.394157,-42.398597,-34.845304,-39.499884,-39.957861,-35.730850,-32.104116,-32.892221,-40.943358,-37.911419,-45.007906,-40.135160,-38.858691,-38.131207,-38.090513,-33.389819,-31.399398,-39.988630,-31.632962,-37.533547,-44.807844,-47.247587,-36.115009,-38.981425,-39.859705,-48.169702,-47.100594,-43.266855,-47.671104,-44.551426,-33.710396,-37.385291,-41.281723,-49.676297,-40.907569,-40.903269,-35.670728,-41.336400,-39.446873,-45.603457,-33.877970,-40.542394,-33.778252,-39.189607,-36.844371,-42.663641,-38.511368,-55.045991,-36.815963,-39.672077,-32.441664,-34.200081,-32.997555,-40.184795,-39.285869,-36.960260,-39.893270,-37.146898,-41.220700,-33.294843,-36.706435,-39.716079,-48.570633,-43.474064,-44.818283,-33.761326,-44.982748,-41.570875,-31.683026,-50.983063,-40.184252,-35.385048,-59.492369,-51.416747,-55.334892,-47.003426,-40.236859,-41.529223,-39.624535,-39.141441,-35.829935,-39.006885,-48.138741,-55.503279,-54.055973,-37.649337,-38.560116,0,Fileset 1: TS pulse compressed wideband pings T2
246.000,-49.685645,-64.254629,-37.751791,-49.974443,-59.940463,-44.189403,-44.424156,-43.125409,-45.196864,-50.108234,-46.232000,-45.944573,-51.378614,-70.214697,-51.945912,-48.983334,-37.078757,-45.337934,-49.196427,-39.248821,-54.841517,-33.331304,-36.320980,-57.347130,-51.136577,-58.811486,-59.024787,-44.908447,-36.165573,-40.526235,-53.226789,-35.739302,-40.204245,-42.149161,-45.904599,-41.198155,-42.915987,-50.933439,-49.049427,-45.163310,-47.656604,-44.313638,-44.743627,-40.274733,-42.611586,-39.251738,-57.936678,-52.251866,-44.133810,-39.175978,-44.048117,-39.217915,-40.808780,-44.562940,-50.934582,-40.804099,-58.682046,-59.313764,-38.570918,-37.806594,-39.118028,-64.379673,-46.116573,-39.412309,-47.693455,-43.567400,-45.042684,-41.007469,-44.742409,-40.391039,-35.240359,-53.461877,-47.433933,-59.432734,-42.656772,-49.127164,-54.420333,-40.408898,-40.357448,-32.226481,-46.908583,-50.456857,-50.952463,-41.696523,-37.563199,-44.722298,-36.878255,-38.844786,-36.002313,-38.072682,-41.291262,-39.217704,-32.090917,-32.105581,-40.359217,-35.883666,-46.503295,-40.670549,-37.899102,-36.627473,-43.753999,-32.265476,-32.664335,-44.188219,-32.402562,-36.305933,-42.309723,-42.767558,-36.672736,-39.329738,-39.445951,-42.024736,-40.720564,-37.828037,-40.010087,-40.451131,-34.038514,-45.151893,-51.472125,-48.158884,-42.276505,-37.426435,-38.933901,-43.347629,-41.422421,-40.001626,-35.381046,-36.382180,-33.491387,-38.657005,-39.030760,-45.301183,-37.443134,-58.031759,-35.797012,-39.071315,-31.142383,-32.564197,-33.377860,-40.137039,-41.023275,-38.271053,-44.392055,-39.127220,-47.000100,-32.125548,-37.006968,-39.183720,-50.605617,-42.794878,-43.349356,-33.291490,-49.882903,-49.093934,-32.334592,-69.511122,-42.169473,-36.531708,-52.421680,-49.047986,-53.129875,-52.945624,-38.475547,-42.871959,-40.018470,-38.063018,-39.522371,-41.673007,-48.413390,-56.841407,-49.743423,-37.544846,-38.207538,0,Fileset 1: TS pulse compressed wideband pings T2
246.500,-50.109689,-66.186292,-35.188736,-50.593001,-47.834251,-42.724578,-43.835666,-44.289188,-49.293155,-41.652365,-49.700531,-47.027885,-49.278970,-65.685043,-48.790010,-48.532778,-34.530786,-45.982187,-45.138630,-38.414415,-58.547353,-34.751931,-34.672046,-53.885636,-49.772242,-63.767102,-59.524089,-48.267366,-37.683469,-38.931106,-45.777887,-37.636547,-40.219947,-41.832174,-42.632488,-41.394683,-45.410068,-45.787651,-46.607029,-43.174183,-59.511273,-40.572887,-48.682998,-39.205693,-41.369248,-38.366044,-57.213706,-55.317682,-40.289698,-43.014703,-43.210421,-42.272642,-44.227782,-45.800947,-49.060057,-40.310368,-62.990925,-49.941560,-36.044347,-36.363208,-38.243267,-50.512332,-43.597861,-39.849413,-57.517273,-42.779570,-46.404508,-41.284866,-41.512528,-37.396037,-35.273050,-54.222582,-51.847326,-58.041395,-43.198123,-51.540479,-53.375345,-42.176943,-45.557963,-30.883691,-51.979337,-48.089999,-52.701522,-39.061254,-36.565125,-42.925841,-34.839193,-38.022948,-38.046410,-37.577878,-43.314824,-52.082323,-33.059563,-32.590791,-40.060232,-35.290658,-46.460037,-41.544526,-37.259421,-35.430153,-52.877616,-31.272142,-35.235968,-41.792840,-34.616944,-36.298229,-41.448117,-38.590728,-38.025483,-42.503835,-41.382502,-38.367861,-37.037499,-34.908530,-36.117953,-37.763787,-36.080547,-44.707369,-50.331504,-46.983076,-44.944501,-35.475709,-43.609848,-46.140304,-43.958297,-37.353479,-39.212916,-34.961806,-33.149964,-37.071574,-42.074072,-45.912565,-38.499975,-45.679503,-36.454147,-38.366650,-31.101681,-32.044860,-34.812007,-41.908339,-43.327841,-39.356688,-48.149958,-43.385179,-63.383027,-32.400109,-38.084164,-38.740753,-42.352760,-44.433892,-38.312020,-33.440393,-43.253102,-50.689042,-34.307664,-50.730585,-48.088722,-37.208316,-50.032028,-46.518009,-50.519934,-47.604292,-36.974757,-44.656783,-41.320977,-38.027372,-47.427832,-45.333826,-49.581244,-54.404838,-48.857803,-39.033280,-38.476721,0,Fileset 1: TS pulse compressed wideband pings T2
247.000,-49.297041,-58.234454,-33.798975,-47.256446,-41.613838,-42.769897,-44.130154,-42.886551,-46.622793,-36.753648,-67.908639,-48.153335,-47.402411,-68.025096,-43.714361,-48.246796,-33.432649,-42.451302,-43.401430,-38.425904,-66.490526,-38.500819,-34.292346,-47.497303,-48.357012,-58.053041,-62.666705,-57.388225,-41.556275,-39.400963,-38.028278,-39.827978,-39.653349,-43.325528,-40.244408,-41.910719,-44.531182,-40.808586,-44.688825,-38.110822,-46.290783,-38.163436,-54.066779,-39.447265,-40.176339,-37.941311,-51.774055,-68.436899,-37.778661,-49.967638,-42.939566,-46.254426,-50.619078,-46.203048,-46.071736,-40.995290,-61.451467,-43.981451,-34.591057,-36.191612,-38.168883,-44.348309,-41.333947,-41.836888,-50.791548,-40.759768,-44.411899,-44.484856,-40.082922,-35.539596,-35.875737,-55.155321,-56.185095,-49.690849,-46.586308,-54.492123,-51.323883,-43.434671,-49.124710,-30.832289,-44.198412,-46.296626,-50.472240,-37.428202,-36.512145,-38.614847,-34.459936,-38.865390,-42.106494,-37.695787,-44.316148,-41.626282,-35.889701,-34.694504,-39.921904,-35.833721,-43.229070,-42.952514,-36.924023,-34.425143,-38.859030,-30.631484,-38.388853,-37.128583,-37.693567,-37.666813,-41.921357,-37.593539,-38.621098,-48.255175,-45.324212,-36.567043,-35.130165,-33.430894,-33.946927,-36.188405,-41.344830,-38.150817,-43.984666,-45.251031,-48.213255,-34.092473,-46.806754,-46.071532,-41.924451,-36.149478,-49.140875,-34.908137,-32.607793,-36.662528,-44.738784,-46.159620,-41.941087,-41.049561,-37.578038,-37.514685,-32.083697,-32.319693,-36.808933,-47.341148,-43.921539,-41.470895,-44.674354,-42.624907,-48.608605,-33.875358,-40.378680,-38.173549,-38.062258,-50.755598,-34.809339,-34.008828,-37.532949,-40.910433,-37.454950,-44.991571,-55.530727,-36.113787,-49.827496,-45.230688,-49.937608,-42.705973,-36.038714,-46.288787,-44.301083,-38.486802,-46.382174,-48.059652,-50.487234,-51.387468,-49.218731,-41.987407,-39.483222,0,Fileset 1: TS pulse compressed wideband pings T2
247.500,-48.339787,-55.441178,-34.243655,-42.058922,-38.152874,-44.675458,-45.289829,-40.706532,-41.378293,-34.677224,-50.129318,-50.777566,-46.936621,-65.929129,-40.720276,-49.396374,-33.760487,-39.082403,-44.137548,-40.092932,-60.249419,-45.712967,-34.988787,-45.263882,-49.118685,-57.070611,-69.633422,-56.249898,-50.008179,-44.071111,-34.894298,-43.039269,-38.972732,-49.193329,-39.321954,-42.711445,-42.155591,-37.641014,-43.920603,-35.485417,-40.214893,-37.027240,-47.567872,-40.948059,-38.478689,-36.810843,-48.980567,-57.427371,-35.963444,-43.318745,-43.342801,-49.266596,-60.233518,-47.845576,-44.772119,-43.097573,-61.604830,-40.960469,-33.398250,-36.981804,-39.432227,-41.672934,-40.641035,-47.246564,-45.045992,-38.407405,-41.187857,-57.670997,-40.923649,-34.068449,-36.850624,-57.188450,-53.392175,-44.796715,-53.088032,-59.888834,-49.162239,-44.283874,-41.434605,-32.592988,-39.682161,-46.675082,-48.274944,-36.802774,-37.349817,-35.469207,-35.783562,-40.061680,-53.212445,-38.201360,-41.582542,-34.109735,-41.933533,-39.274673,-39.814798,-37.198120,-39.395840,-44.208578,-37.222365,-33.937969,-34.224192,-30.799087,-40.006327,-34.575012,-39.928281,-40.850823,-43.750585,-38.179712,-37.083064,-48.593029,-49.212384,-35.934400,-34.477788,-33.047370,-32.939454,-35.204295,-50.624995,-35.344981,-40.003110,-43.456351,-49.000751,-33.267498,-41.408050,-42.709842,-39.042257,-35.702809,-46.262093,-35.621685,-32.584606,-37.402444,-47.899493,-50.732660,-47.865701,-39.043497,-37.899648,-37.089216,-34.540426,-33.257023,-39.310932,-51.349240,-43.357190,-46.756584,-40.899406,-35.977806,-40.405586,-36.719239,-44.322211,-37.794994,-35.330259,-58.592271,-33.225158,-35.035836,-34.313609,-37.202459,-40.274816,-41.464828,-41.934209,-35.478308,-50.675686,-45.532844,-51.558834,-40.661989,-36.118911,-47.349683,-50.082908,-39.307237,-38.737807,-49.935288,-51.914234,-49.082206,-48.489174,-44.947153,-42.259641,0,Fileset 1: TS pulse compressed wideband pings T2
248.000,-47.280898,-52.745464,-35.994118,-39.930839,-35.457999,-46.516143,-46.492439,-39.169166,-38.456219,-34.012646,-44.932065,-62.888318,-47.722188,-55.797521,-39.456846,-53.572294,-35.584335,-37.125623,-46.908461,-42.917026,-52.410798,-50.729117,-35.513948,-42.703216,-51.193095,-58.782371,-68.407525,-49.680947,-48.692163,-50.188003,-33.432744,-46.714871,-38.654666,-57.877682,-39.214720,-42.266387,-40.655339,-34.961865,-44.510582,-34.044327,-36.045355,-36.767278,-41.535315,-42.705770,-36.760123,-35.160641,-47.920245,-50.343730,-34.397151,-38.591386,-43.850403,-45.190249,-46.877072,-53.035194,-45.508226,-45.375590,-59.626274,-39.640066,-32.350925,-37.683120,-41.736101,-40.337444,-40.887694,-59.534451,-43.149311,-36.600673,-38.356481,-47.585228,-43.156175,-32.614677,-37.940517,-60.232668,-46.466545,-41.852521,-46.493290,-59.206075,-47.290380,-44.350448,-35.764353,-35.976794,-36.521833,-46.440593,-46.677787,-36.428144,-38.375010,-33.644151,-39.894569,-38.210783,-40.977797,-37.980301,-37.449769,-30.540939,-41.761082,-43.018168,-39.217243,-38.617556,-36.611127,-41.931416,-38.175325,-33.738913,-32.087907,-31.690497,-38.374195,-33.474486,-40.494986,-43.575281,-48.960028,-38.473539,-35.402604,-45.353398,-48.049869,-36.060875,-34.776560,-33.627886,-32.964220,-34.739962,-37.754891,-33.671285,-37.321474,-42.582171,-46.189417,-33.617484,-36.163759,-39.264221,-37.151627,-36.176050,-37.764971,-36.669813,-33.804741,-38.049469,-53.248760,-51.570557,-45.401402,-39.047417,-36.883927,-37.023072,-40.105585,-35.102205,-43.355801,-41.306814,-42.357593,-47.576734,-37.324578,-31.935426,-35.269714,-39.863626,-44.814687,-37.487821,-33.131635,-46.787827,-32.761416,-35.777382,-32.373068,-35.289715,-39.151100,-38.984359,-37.399330,-35.928637,-51.163522,-47.096730,-51.604131,-39.475946,-36.519308,-46.690654,-47.581564,-39.983743,-34.518716,-47.550539,-55.792830,-47.644710,-47.057401,-45.053026,-48.430487,0,Fileset 1: TS pulse compressed wideband pings T2
248.500,-48.402468,-51.226247,-40.255131,-41.015955,-35.334871,-46.963225,-47.792374,-39.297731,-38.432406,-35.664345,-44.569264,-51.117153,-51.097513,-53.042965,-40.853441,-65.651668,-39.585568,-36.446482,-50.254414,-48.118258,-49.112490,-48.208306,-37.167691,-41.099687,-54.179705,-62.674867,-65.785867,-48.364147,-42.619664,-42.262634,-34.600027,-44.575011,-40.393185,-47.978186,-41.013140,-42.301066,-40.854602,-34.164671,-47.630009,-33.963675,-33.992772,-38.619140,-39.418477,-47.073523,-37.605943,-35.805454,-49.414473,-47.880574,-34.600339,-37.684908,-45.145461,-40.734454,-41.845708,-61.100350,-48.128185,-47.611770,-52.781053,-40.367200,-33.233139,-39.131867,-46.122573,-40.634996,-42.492320,-47.087328,-44.816860,-37.155111,-37.985171,-43.200493,-44.627230,-32.660526,-41.297567,-63.349939,-42.332992,-41.460646,-42.818785,-55.173799,-47.583404,-45.327042,-33.387359,-43.880896,-35.838590,-45.588714,-46.503747,-37.115748,-39.267233,-33.501329,-48.337072,-35.398440,-35.672957,-37.680382,-35.030307,-29.483896,-36.227959,-38.375321,-38.699783,-39.381702,-35.735973,-38.799390,-40.317945,-34.590489,-32.374817,-34.472326,-36.735338,-34.000263,-41.762731,-39.404239,-54.698983,-37.220174,-34.562899,-43.663936,-43.910305,-36.937427,-36.630161,-35.965155,-34.856423,-35.740378,-33.261213,-32.655551,-36.457605,-43.019860,-43.420647,-36.323037,-33.559877,-37.165636,-36.105277,-37.978881,-34.438092,-38.386605,-37.761053,-37.659893,-44.237585,-41.534511,-41.040708,-41.370222,-35.822587,-37.526959,-49.724908,-39.268758,-50.743057,-37.249309,-39.941739,-40.670348,-34.710103,-30.503628,-33.022331,-41.050376,-41.573465,-38.217408,-32.582341,-44.659673,-34.433155,-37.449295,-32.496857,-35.366812,-37.514636,-37.956804,-36.031977,-37.401210,-51.804543,-50.063299,-49.503854,-39.477653,-38.160075,-45.661899,-43.084696,-40.884503,-32.810331,-44.039231,-62.874741,-48.451552,-48.206770,-46.151014,-60.567803,0,Fileset 1: TS pulse compressed wideband pings T2
249.000,-49.817872,-49.509501,-44.634358,-39.986676,-35.951818,-46.391077,-47.247707,-39.515266,-39.078875,-36.965961,-45.241716,-44.550692,-55.670100,-52.575400,-43.850224,-55.920236,-45.955526,-35.427132,-49.010204,-52.716174,-47.219744,-40.691700,-39.753258,-39.988511,-57.124789,-64.818758,-63.911040,-46.415381,-38.728656,-39.414779,-36.875582,-41.070961,-43.151722,-45.445604,-42.902644,-42.344544,-40.756231,-34.144390,-50.148416,-34.089931,-32.904345,-41.709144,-38.938192,-51.141491,-40.125873,-37.422348,-52.297765,-46.446139,-35.642329,-37.721934,-44.176208,-37.532827,-38.724715,-51.218899,-47.050672,-48.046034,-48.409613,-41.698927,-35.431112,-41.028472,-51.164265,-41.444984,-43.685188,-43.091175,-47.529880,-38.661656,-38.570019,-42.906430,-43.518445,-33.489994,-47.817632,-62.093686,-39.713344,-42.103051,-40.866435,-53.735385,-49.104201,-46.029019,-32.151820,-48.963879,-36.148446,-44.654439,-46.516566,-37.665697,-38.283278,-34.002536,-39.921497,-33.207870,-33.004746,-36.399178,-33.442435,-29.323443,-33.371702,-35.426171,-37.958588,-38.214706,-35.856634,-36.456301,-41.154850,-35.055091,-33.523369,-38.394712,-35.459998,-34.696294,-41.239462,-35.439676,-41.902012,-35.779120,-33.829587,-42.078778,-40.413610,-37.175055,-39.471315,-39.615827,-38.374485,-38.044711,-31.157319,-31.736815,-36.904224,-43.668505,-41.536313,-43.181232,-32.506933,-35.958427,-35.210034,-41.281698,-32.718809,-39.455893,-47.224454,-37.133013,-37.966952,-37.073153,-38.806738,-45.958165,-35.038251,-37.069426,-38.411615,-47.046105,-44.549320,-35.373689,-36.721951,-37.522072,-32.763155,-29.925500,-31.983498,-39.278205,-39.360770,-39.115410,-32.656775,-44.086364,-36.515893,-38.813437,-33.149440,-35.957745,-36.194881,-37.348590,-35.598691,-37.799073,-50.939547,-52.357484,-48.284038,-39.290082,-39.111447,-44.047915,-40.789492,-40.394821,-32.114279,-42.219304,-55.181865,-50.445013,-51.655335,-47.225624,-46.360954,0,Fileset 1: TS pulse compressed wideband pings T2
249.500,-50.595533,-47.285700,-49.482404,-36.059127,-36.754755,-46.337334,-45.069062,-39.314657,-39.378544,-37.149163,-45.401171,-41.417044,-59.565425,-52.942936,-49.332056,-53.514058,-50.986781,-34.272402,-45.838799,-56.784566,-45.764150,-35.254166,-45.287361,-39.169013,-59.765894,-63.253686,-62.524434,-43.107774,-35.541124,-38.419629,-40.763547,-38.759380,-46.701574,-44.709579,-43.779126,-42.301178,-40.535361,-34.783966,-48.441525,-34.505156,-32.588426,-46.910376,-39.375813,-43.961846,-45.094988,-38.951255,-57.380035,-44.986259,-37.329030,-37.537842,-41.080236,-34.974876,-36.268667,-46.989774,-44.464808,-47.909138,-45.641426,-43.249878,-39.459334,-44.246262,-58.119976,-42.888771,-44.670478,-41.137217,-46.741043,-40.333790,-39.352658,-44.258228,-42.584556,-35.081337,-46.375466,-58.891958,-37.683606,-43.199823,-38.817270,-53.195002,-52.075982,-46.133548,-31.327783,-39.746996,-36.983551,-43.840050,-46.871439,-38.034376,-35.860800,-34.401686,-35.068383,-31.805889,-30.992642,-34.289264,-32.192424,-29.418678,-31.786238,-33.932025,-37.144578,-36.186385,-36.738468,-34.791243,-39.453944,-34.506568,-34.762993,-41.323103,-34.570602,-35.427042,-37.694987,-32.980990,-36.412106,-35.409197,-33.348088,-40.997285,-38.834563,-36.264047,-43.629385,-43.163609,-44.085022,-42.801508,-30.188087,-31.410118,-38.497844,-44.076963,-40.828145,-50.989278,-32.562950,-35.586188,-34.980318,-48.446668,-31.963926,-38.876190,-47.125028,-37.809773,-34.399848,-35.131217,-37.207439,-54.376257,-35.189514,-35.306751,-33.688535,-40.901891,-38.893057,-34.696881,-34.217212,-36.401298,-31.503424,-29.265874,-31.349973,-37.029336,-37.855645,-39.908594,-33.060066,-43.219801,-38.419837,-39.663579,-33.903010,-36.909640,-35.071799,-36.868697,-34.665031,-38.096546,-49.111896,-55.162389,-48.121345,-38.930673,-38.880225,-41.741127,-39.072801,-38.654554,-31.989134,-41.640336,-50.851137,-53.229911,-56.042941,-45.994043,-41.199294,0,Fileset 1: TS pulse compressed wideband pings T2
250.000,-51.404958,-45.704465,-56.806941,-33.337498,-39.158590,-47.817661,-42.759966,-39.297132,-39.915480,-37.982820,-46.211242,-40.300454,-57.188623,-54.485748,-65.675558,-54.218634,-42.158719,-34.016311,-42.430789,-63.473285,-44.862649,-32.550573,-50.700393,-39.545619,-53.542084,-60.882192,-64.094490,-40.965516,-33.780951,-39.242615,-52.100248,-37.653582,-50.535576,-45.274508,-42.990445,-43.019284,-42.103165,-37.202536,-46.366315,-35.726612,-33.712053,-64.478898,-41.683645,-38.910673,-55.232343,-39.896935,-69.253704,-44.061605,-40.284745,-38.020449,-38.546439,-33.599464,-35.018122,-44.344947,-43.607816,-49.445383,-44.126245,-46.115286,-48.789590,-48.980444,-55.785651,-46.021519,-47.430894,-40.478649,-44.179457,-42.139496,-40.691187,-46.546505,-41.551985,-38.439701,-38.944277,-55.588698,-36.507947,-44.941625,-37.297489,-52.791066,-59.429866,-46.045086,-31.981951,-35.396649,-38.977908,-43.417784,-48.979980,-38.791623,-33.546445,-34.087856,-32.955785,-31.418642,-29.767293,-32.498393,-31.475168,-29.811490,-31.449641,-33.253319,-36.504681,-34.614271,-38.818445,-33.960932,-37.231425,-33.651992,-36.037147,-37.066158,-34.743953,-37.848192,-34.717943,-31.827725,-33.627178,-36.175051,-33.725938,-40.255661,-39.367110,-34.783538,-42.531550,-39.074227,-40.995350,-49.242772,-30.260655,-32.357980,-40.442045,-44.175049,-40.957494,-38.386538,-33.346444,-35.985989,-36.124506,-51.856500,-32.450322,-37.113566,-37.920464,-38.518539,-32.296585,-34.601942,-35.349705,-51.038710,-37.310425,-33.264826,-31.331855,-34.543227,-35.969841,-34.736079,-32.518932,-36.106224,-31.059187,-28.743641,-31.647586,-35.771558,-37.321151,-41.067759,-34.460229,-43.520279,-40.863386,-40.435492,-35.613848,-39.583532,-34.834102,-36.768662,-33.207605,-41.241085,-48.630620,-62.199673,-49.118412,-39.167134,-39.142032,-39.578932,-38.098540,-37.105031,-32.944480,-41.713686,-49.023968,-57.452450,-53.227789,-44.757350,-38.043763,0,Fileset 1: TS pulse compressed wideband pings T2
250.500,-50.694473,-43.897790,-42.056474,-31.719255,-42.936163,-50.168666,-40.511760,-39.287954,-40.432656,-37.921931,-48.085710,-39.887391,-52.762502,-55.338945,-50.216141,-47.305646,-37.372234,-35.139331,-39.543730,-52.798286,-43.953712,-31.548685,-40.222473,-40.109103,-48.441697,-59.734180,-70.306980,-39.872521,-32.374464,-39.996560,-42.653339,-36.097702,-51.730354,-46.480313,-39.855050,-43.417463,-46.333273,-41.376837,-44.080042,-36.509178,-36.075492,-46.954008,-45.020161,-35.451716,-44.022938,-39.583830,-57.296061,-43.198943,-43.020211,-38.993755,-36.303792,-32.357698,-34.128769,-41.179436,-43.636444,-53.436237,-42.876045,-53.253937,-45.496366,-44.672876,-48.089884,-47.990786,-51.406174,-39.765132,-42.610783,-41.763415,-40.787846,-48.422621,-38.289625,-43.475920,-34.357702,-52.258664,-35.083653,-45.953124,-35.698885,-50.379351,-60.478319,-43.693995,-33.390428,-32.555539,-40.447310,-42.043650,-52.820574,-38.249949,-31.772836,-33.520480,-32.079204,-31.485650,-28.352333,-30.456297,-30.387742,-30.048954,-32.250248,-32.605411,-35.762334,-33.502379,-42.580032,-33.390643,-34.881757,-32.135588,-35.022565,-32.035222,-35.224053,-45.098300,-32.705963,-31.476536,-32.503001,-38.225268,-35.771562,-38.290635,-40.963453,-33.130080,-36.025848,-33.833192,-34.567003,-40.868943,-31.022903,-34.793479,-41.739281,-42.580918,-41.615451,-34.189791,-34.236948,-36.593676,-38.700575,-42.078604,-34.183321,-34.833524,-32.938595,-35.857455,-30.856118,-34.501521,-33.770983,-42.928349,-43.102934,-31.116856,-29.720053,-30.923498,-34.312910,-34.742716,-30.864527,-35.213642,-30.868302,-27.896218,-31.867806,-34.903186,-37.320294,-42.007111,-35.942651,-44.677819,-40.008175,-38.264555,-37.341980,-44.862886,-35.255281,-36.529561,-31.869665,-45.269787,-49.040887,-54.486073,-49.534360,-38.603152,-40.376693,-37.092219,-37.159856,-35.496242,-34.522681,-40.703059,-47.181761,-62.664498,-49.311168,-44.495670,-34.921611,0,Fileset 1: TS pulse compressed wideband pings T2
251.000,-49.121273,-42.638149,-35.816046,-31.736793,-51.290868,-54.715412,-39.025015,-39.725069,-41.770800,-34.815110,-52.265037,-40.146633,-50.203432,-55.100887,-43.819564,-41.697417,-35.340028,-38.665932,-38.496429,-47.753705,-43.695780,-32.386944,-35.452480,-41.040676,-45.803537,-58.647186,-67.478598,-40.949639,-31.562623,-40.703023,-36.092484,-34.598547,-51.484062,-51.208221,-36.827059,-43.707285,-56.627430,-45.575632,-40.918464,-35.807143,-41.172918,-40.065067,-44.484708,-33.256011,-37.661493,-41.117539,-51.235317,-42.933288,-44.003485,-41.324195,-34.735803,-31.571747,-34.079007,-38.267063,-44.763489,-63.020557,-41.956286,-52.145374,-37.827265,-39.694630,-44.435885,-44.137006,-48.199572,-39.088012,-42.479296,-39.286177,-39.914580,-51.498058,-35.226003,-44.463565,-31.261226,-50.304496,-33.864339,-46.850285,-34.905218,-47.997403,-51.488876,-40.039806,-36.709421,-31.126701,-39.365791,-40.214001,-54.136575,-36.108055,-31.145662,-34.034200,-31.989845,-31.932693,-27.211256,-28.764160,-29.355735,-30.833084,-35.580913,-32.481570,-35.536523,-33.252171,-54.155131,-33.649223,-33.035383,-30.835018,-32.126560,-28.881509,-35.960574,-41.347700,-31.719885,-32.175679,-32.979819,-42.114396,-39.821373,-35.329860,-39.476964,-32.082794,-31.742070,-30.459245,-30.633052,-35.742939,-33.218142,-38.875020,-44.481612,-39.333242,-42.113210,-32.279657,-36.159884,-37.224019,-40.258288,-37.579221,-38.810077,-33.059935,-29.219309,-32.576787,-29.823979,-34.052190,-33.273183,-38.152242,-53.357908,-29.678867,-28.919894,-29.030445,-33.665136,-35.149745,-29.282842,-34.038493,-30.993875,-27.925993,-32.593621,-35.204957,-38.753883,-42.320310,-37.089463,-41.144257,-35.555316,-34.171679,-37.557071,-45.747131,-37.244110,-36.451818,-31.748227,-36.026698,-48.968730,-48.675676,-49.495051,-37.563916,-45.561547,-35.080338,-37.074370,-34.506523,-37.875148,-39.610201,-44.805867,-59.189305,-46.882049,-45.634693,-32.313983,0,Fileset 1: TS pulse compressed wideband pings T2
