Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,Variable_index,Variable_name
79.000,-49.636192,-37.345730,-35.713820,-39.665685,-36.386005,-36.955602,-38.054884,-49.926757,-43.976704,-32.377522,-41.480677,-40.675203,-41.722023,-44.736493,-36.999088,-45.186075,-37.541520,-41.803471,-41.665908,-39.378387,-36.027519,-32.550188,-49.713242,-39.510497,-44.802894,-45.352806,-46.148573,-41.384176,-32.396129,-41.727461,-33.926208,-36.845056,-46.967841,-43.399761,-42.242371,-38.730214,-38.659098,-35.182972,-34.980663,-33.962378,-34.739340,-36.089584,-35.392141,-36.497476,-53.157928,-32.962606,-42.034606,-37.166677,-33.569880,-34.694521,-42.095952,-31.598533,-33.750337,-56.541751,-39.335743,-37.916992,-38.660352,-38.837250,-32.140742,-54.956625,-45.710972,-48.248986,-35.780368,-37.917713,-40.757592,-48.449541,-46.786299,-33.516260,-33.718460,-35.783472,-45.244456,-39.637786,-39.866504,-34.921071,-39.085049,-51.910980,-42.256766,-50.754513,-33.457343,-36.406985,-35.413582,-38.036723,-40.353697,-33.106096,-30.312783,-29.656143,-29.627157,-29.815801,-30.151173,-31.658313,-29.557508,-30.847744,-33.186673,-31.616726,-34.986756,-39.864290,-40.667051,-40.285242,-39.365885,-36.544364,-33.583749,-33.059431,-33.633434,-32.566707,-32.011783,-34.350822,-35.687667,-34.093322,-32.235213,-32.395673,-32.731147,-33.932778,-36.719217,-37.903434,-37.792347,-37.360104,-34.747767,-33.742197,-34.743158,-36.404989,-41.705701,-36.652524,-35.761174,-38.650360,-38.885018,-39.367659,-33.513147,-33.632491,-45.982908,-32.820386,-32.590952,-33.986853,-39.083264,-32.548164,-32.936339,-35.208760,-35.035398,-33.871135,-33.675412,-35.478752,-45.331594,-39.436440,-39.227352,-37.960660,-38.621770,-39.757215,-39.536410,-35.890498,-37.135321,-45.375669,-36.449218,-33.999850,-34.659192,-34.072931,-33.678955,-36.473269,-41.949684,-32.971162,-40.721312,-40.178041,-37.511250,-33.458597,-43.948957,-42.390947,-34.338136,-39.567540,-32.279104,-51.978102,-35.240948,-54.203382,-35.651571,-42.271989,-40.144058,0,Fileset 1: TS pulse compressed wideband pings T1
79.500,-47.266975,-38.528392,-38.854654,-45.089792,-35.655884,-37.514715,-37.945454,-44.633973,-56.606111,-31.327622,-39.357075,-38.591573,-41.604753,-45.828830,-38.419539,-40.602491,-36.814445,-39.484673,-39.697878,-39.737286,-36.552210,-33.231727,-42.107467,-36.808675,-43.809801,-45.241740,-45.735943,-48.259547,-32.345448,-45.651289,-34.318701,-34.986255,-47.960410,-43.019656,-40.979830,-38.882518,-38.206914,-36.200263,-34.364152,-33.692247,-34.229152,-35.954967,-35.543904,-39.056907,-42.064554,-33.512983,-40.020136,-37.035548,-34.274717,-36.032722,-38.652135,-32.208242,-34.378436,-48.089017,-41.219583,-36.337289,-39.499957,-37.227160,-33.440189,-46.416813,-45.574157,-44.588728,-35.834121,-41.181298,-49.313968,-53.826535,-71.913060,-34.604146,-33.573143,-34.103826,-38.720658,-40.463392,-46.883047,-36.529121,-44.686836,-50.857516,-40.404045,-44.398183,-34.202953,-34.242151,-33.493353,-40.542964,-39.273395,-32.613020,-30.330630,-30.107379,-30.695629,-31.178936,-31.331840,-31.491814,-30.115193,-32.041071,-31.811696,-31.365406,-36.188403,-40.230463,-39.047199,-39.065485,-40.008429,-37.743727,-33.645242,-32.081459,-32.132390,-31.413664,-31.587090,-34.587734,-35.422715,-32.856486,-31.549127,-31.951183,-32.210208,-33.037853,-36.029501,-38.662469,-38.673864,-36.526960,-33.922244,-33.979502,-35.331183,-36.399222,-41.535478,-37.799259,-35.008686,-35.944613,-36.754182,-37.531701,-33.148810,-34.952462,-38.718974,-31.389705,-32.306928,-33.190220,-35.189731,-34.204122,-32.026552,-33.965286,-34.082549,-33.764410,-33.931039,-38.275006,-39.284243,-35.436016,-35.532383,-34.872178,-35.875641,-37.589926,-37.717528,-34.302391,-34.555667,-40.369882,-38.816485,-34.310108,-34.076496,-33.501422,-33.990504,-38.148640,-37.518653,-33.170390,-39.424116,-39.443324,-37.817901,-33.112152,-51.078168,-38.992217,-34.301948,-43.608640,-31.744310,-42.446443,-36.062951,-51.076781,-36.369474,-50.439383,-41.262879,0,Fileset 1: TS pulse compressed wideband pings T1
80.000,-44.592878,-40.655929,-45.475659,-43.901751,-35.321795,-39.045801,-38.625822,-41.571731,-47.510940,-31.047943,-38.250919,-37.448062,-42.247278,-47.573735,-41.355194,-37.895422,-36.673747,-38.214047,-38.768518,-40.891688,-37.920425,-34.901260,-37.541639,-35.259409,-43.073334,-45.314902,-45.793510,-57.175817,-33.006834,-41.359981,-35.004536,-33.969678,-50.453740,-43.279981,-39.574759,-39.458268,-38.248377,-37.890438,-33.634702,-33.430746,-34.027056,-36.159130,-36.221049,-42.923428,-37.114077,-34.930299,-38.986215,-37.660563,-35.970214,-38.395628,-36.288703,-33.859447,-36.218690,-42.952866,-43.290004,-35.609910,-41.318530,-36.443350,-36.107167,-41.311968,-46.972074,-42.465028,-36.809213,-48.394411,-44.748649,-42.698133,-46.142528,-36.840195,-34.197557,-33.256552,-35.124647,-42.337260,-55.404827,-39.798670,-62.390522,-45.131646,-39.401408,-40.224954,-35.065889,-32.598497,-32.516953,-43.228988,-39.161390,-32.038671,-30.359930,-30.676162,-31.918089,-32.862456,-33.068155,-31.551996,-30.853546,-32.811438,-30.743991,-31.573614,-37.231519,-38.380732,-37.097046,-37.280664,-38.786842,-38.886344,-34.283893,-31.712586,-31.251150,-30.793814,-31.709889,-34.645878,-34.479941,-31.899068,-31.288250,-31.960177,-32.148787,-32.461587,-34.840495,-37.825651,-37.707537,-35.154439,-33.548110,-34.597147,-35.929058,-36.286359,-40.076014,-39.220477,-35.123679,-34.234764,-34.773706,-35.985262,-33.274306,-36.871653,-34.470116,-30.759342,-32.711360,-33.086290,-32.871348,-37.036813,-31.613982,-33.147762,-33.541001,-34.156864,-34.514748,-41.689696,-34.798870,-33.117146,-33.265503,-32.806156,-34.126450,-36.233101,-36.626884,-33.466101,-32.998286,-36.215937,-42.141919,-35.050999,-33.910477,-33.424788,-34.677230,-39.439486,-34.895418,-34.257409,-38.782409,-39.396711,-38.968458,-33.426234,-40.084090,-36.476605,-35.079132,-45.376902,-31.996659,-38.334547,-37.781372,-47.244763,-38.070911,-51.334554,-40.136285,0,Fileset 1: TS pulse compressed wideband pings T1
80.500,-42.857271,-44.020383,-56.458622,-38.054432,-35.370057,-41.688684,-40.136347,-39.828676,-41.231391,-31.601373,-38.008168,-37.240071,-43.947172,-49.982632,-47.916986,-36.323429,-37.029188,-37.817905,-38.692573,-42.422176,-40.385018,-38.285392,-34.851428,-34.560999,-43.032219,-45.978614,-46.679300,-43.648725,-34.555182,-36.772750,-35.753355,-33.743793,-52.811110,-44.464157,-38.540628,-40.462163,-38.825067,-40.284147,-33.035061,-33.211488,-34.175286,-36.693097,-37.523643,-43.794926,-34.265317,-37.775296,-38.836782,-39.155755,-39.341950,-41.964105,-35.022007,-37.043770,-39.974034,-40.407690,-43.119914,-35.719761,-44.312391,-36.395331,-41.670513,-38.330862,-49.890990,-41.477237,-39.051943,-53.800459,-38.480673,-38.339976,-40.731773,-41.314206,-35.791871,-33.178140,-33.022943,-45.633996,-42.236353,-46.555132,-43.674346,-41.636927,-39.206866,-37.615782,-35.744273,-31.673690,-32.365587,-42.057163,-40.040819,-31.559788,-30.404759,-31.238684,-32.910291,-34.267044,-35.143629,-31.935472,-31.687625,-32.805052,-30.164322,-32.205937,-36.860842,-36.377873,-35.930802,-36.080518,-37.036764,-38.649684,-35.478694,-31.965773,-30.990063,-30.745859,-32.350788,-34.054042,-33.428519,-31.408326,-31.503730,-32.498353,-32.613171,-32.411974,-33.813276,-36.026980,-35.711004,-34.024190,-33.807547,-35.466619,-36.204636,-35.899053,-38.430628,-39.262783,-36.205363,-33.555963,-33.595684,-35.230221,-33.910557,-38.907496,-31.939057,-30.885314,-33.949484,-33.714240,-31.556479,-41.738731,-31.691925,-32.879898,-33.590584,-35.045402,-35.420514,-40.299976,-32.110944,-31.856476,-31.964765,-31.582492,-33.195153,-35.617920,-36.274563,-33.362893,-32.270444,-33.689999,-44.199717,-36.210880,-34.142712,-33.819272,-35.612938,-39.181467,-33.373859,-36.691258,-38.747124,-40.135592,-41.040042,-34.566263,-35.292557,-35.097836,-36.731154,-40.998773,-33.223404,-36.141932,-40.529129,-44.833137,-41.457575,-42.211786,-37.826711,0,Fileset 1: TS pulse compressed wideband pings T1
81.000,-42.010197,-47.372143,-41.436512,-34.334977,-35.649132,-44.286394,-42.126188,-39.095125,-38.225610,-33.128214,-38.604356,-37.947651,-47.175083,-51.427254,-57.588817,-35.587050,-37.678534,-38.128897,-39.304577,-42.925478,-44.518679,-46.210586,-33.244974,-34.581171,-43.919438,-47.523738,-48.641048,-38.821208,-37.347330,-33.824386,-36.241331,-34.208910,-50.009451,-47.148453,-38.052084,-41.720096,-40.037991,-42.448863,-32.670598,-33.040681,-34.619106,-37.504326,-39.543429,-39.347701,-32.558874,-43.640305,-39.511573,-41.772452,-46.336723,-43.308865,-34.649909,-42.389008,-47.113958,-39.203348,-40.432854,-36.708650,-46.835861,-37.086124,-57.470019,-36.468425,-51.541423,-41.458983,-43.223370,-42.823122,-35.238889,-35.976180,-37.902692,-53.535024,-38.830908,-33.863353,-31.866852,-50.066990,-37.751352,-51.423504,-38.342655,-39.503159,-39.827088,-35.988997,-35.921493,-31.434018,-32.933007,-38.477221,-42.126176,-31.262134,-30.465496,-31.605328,-33.158624,-34.339863,-36.462808,-32.639277,-32.428278,-32.184907,-30.035344,-32.992099,-35.108423,-35.128316,-35.709461,-35.729221,-35.805920,-36.915540,-36.743950,-32.800095,-31.295898,-31.235156,-33.141660,-32.867814,-32.683011,-31.391260,-32.179093,-33.573618,-33.584333,-32.935906,-33.276216,-34.465304,-34.009088,-33.462630,-34.724490,-36.158428,-35.868315,-35.190817,-37.294070,-37.382008,-38.160877,-33.841687,-33.245169,-35.424301,-34.928509,-38.728773,-30.433775,-31.759076,-36.282854,-35.161190,-30.975778,-43.822568,-32.204894,-33.120776,-34.279908,-36.159438,-36.466917,-35.980414,-30.518900,-31.379964,-31.394246,-31.040174,-32.951668,-35.648362,-36.640517,-33.962155,-32.252714,-32.191538,-41.097047,-37.684509,-34.676994,-34.557341,-36.494720,-37.465403,-32.644315,-41.641544,-39.301249,-41.724627,-43.497548,-36.856036,-32.614328,-34.702524,-38.974040,-37.137857,-35.792343,-34.996541,-43.537385,-43.556144,-48.748839,-38.038366,-35.849367,0,Fileset 1: TS pulse compressed wideband pings T1
81.500,-41.954135,-45.356684,-36.506446,-31.974466,-36.039366,-42.948651,-43.038557,-39.338572,-36.689125,-36.146702,-40.269674,-39.736157,-53.187594,-49.670895,-43.300050,-35.638475,-38.408026,-39.060265,-40.490829,-41.459091,-51.656279,-48.318057,-32.449181,-35.407597,-46.020596,-50.050485,-51.805054,-36.217867,-42.595245,-31.992546,-36.439400,-35.308136,-46.030228,-53.289218,-38.205537,-42.825087,-42.238471,-41.930866,-32.646065,-33.028898,-35.367930,-38.679236,-42.385789,-35.778962,-31.716520,-52.240072,-41.074585,-46.277984,-47.136142,-39.347300,-35.109343,-42.271780,-44.378142,-39.041351,-37.764683,-38.855313,-44.623077,-38.745085,-40.867060,-35.415188,-47.495593,-42.531746,-47.578973,-38.437120,-33.475476,-34.759758,-36.345280,-43.972908,-45.153368,-35.517721,-31.495790,-49.356351,-35.495056,-42.152778,-35.742964,-38.315252,-41.479992,-35.152210,-35.759077,-31.898447,-34.202142,-35.676435,-46.359611,-31.243796,-30.658123,-31.772739,-32.726836,-33.228116,-35.886617,-33.672064,-32.996221,-31.523400,-30.329118,-33.438977,-33.316634,-34.813225,-36.567806,-36.408984,-35.442974,-35.109676,-36.934208,-34.218646,-32.208895,-32.264464,-33.378204,-31.665705,-32.486032,-31.888498,-33.377581,-35.243164,-35.073350,-34.119503,-33.444927,-33.645081,-33.086832,-33.673987,-36.315889,-36.271146,-35.053412,-34.383999,-36.905666,-35.344160,-39.887173,-35.215032,-33.788037,-36.768201,-36.127432,-36.003794,-29.733750,-33.587839,-40.600039,-37.794341,-31.078404,-38.439180,-33.195506,-33.853484,-35.692753,-36.995392,-37.291118,-32.810034,-29.767970,-31.646091,-31.540610,-31.201542,-33.472598,-36.425780,-37.880912,-35.404387,-33.008878,-31.463813,-37.378474,-39.321085,-35.481237,-35.528718,-37.066909,-35.494603,-32.656041,-51.114884,-40.643046,-44.184748,-43.979281,-41.352852,-31.116803,-35.319519,-40.304677,-34.554458,-40.962792,-34.660560,-43.527754,-43.188179,-50.903120,-35.625970,-34.636618,0,Fileset 1: TS pulse compressed wideband pings T1
82.000,-42.544905,-41.677527,-33.829143,-30.460546,-36.381512,-39.753031,-41.476414,-40.626483,-36.077161,-42.362020,-43.584625,-42.971232,-56.154649,-46.978661,-38.314105,-36.498423,-38.886556,-40.380626,-41.868351,-39.239073,-50.054471,-38.263911,-32.308588,-37.223885,-49.214679,-51.498709,-53.746389,-34.792739,-50.246909,-30.932329,-36.518342,-36.739653,-42.755747,-55.132578,-38.969454,-43.008895,-46.127192,-39.392793,-32.968342,-33.246260,-36.389280,-40.330382,-44.537733,-33.416645,-31.587590,-41.076521,-43.516032,-51.448192,-39.345427,-35.641486,-36.307286,-36.726856,-38.233750,-39.859651,-35.763834,-42.862393,-41.264819,-41.860070,-35.405822,-35.003528,-43.367811,-45.076726,-42.488418,-36.049070,-32.643090,-34.349344,-35.627604,-37.302428,-51.807371,-38.544585,-31.817055,-45.185745,-34.431080,-37.974338,-34.521159,-37.873446,-44.642431,-34.999246,-35.623555,-33.001299,-35.994249,-33.825926,-57.387971,-31.493293,-31.057983,-31.840228,-32.083954,-31.932379,-34.269426,-34.841591,-33.350266,-31.126922,-30.864094,-32.970765,-32.076412,-35.471461,-38.737322,-38.344949,-36.046622,-33.896266,-35.473457,-35.812384,-33.626120,-33.535181,-32.480018,-30.801264,-32.893012,-32.867115,-35.094147,-37.326073,-36.842506,-35.883609,-34.423057,-33.642372,-33.003164,-34.770559,-38.199165,-35.724409,-33.968500,-33.644268,-37.207643,-33.936730,-38.684016,-37.843344,-35.312857,-39.446964,-37.008900,-33.124871,-29.699276,-36.855851,-50.512049,-42.542865,-31.859206,-34.476403,-34.620093,-34.866339,-37.604033,-36.966568,-37.163146,-30.709379,-29.708347,-32.664061,-32.433788,-32.099753,-34.855264,-38.116028,-40.278713,-37.967797,-34.659292,-31.327715,-34.606155,-40.470699,-36.447371,-36.492916,-37.166555,-33.773475,-33.384325,-41.365954,-43.052831,-46.219672,-41.638235,-53.316070,-30.428050,-37.112401,-38.959154,-32.838292,-49.041097,-35.029715,-41.051512,-43.453471,-42.266209,-34.170093,-34.199773,0,Fileset 1: TS pulse compressed wideband pings T1
82.500,-43.693618,-39.135419,-32.327760,-29.591876,-36.654104,-37.380751,-39.194376,-43.432003,-36.226526,-52.053107,-51.345062,-48.570442,-49.266243,-44.959590,-35.577463,-38.450640,-38.856701,-41.588327,-42.522170,-37.261846,-44.032189,-33.902882,-32.830151,-40.636698,-49.808106,-48.728265,-50.726658,-34.225074,-41.481011,-30.503364,-36.658472,-37.816436,-39.987740,-45.967537,-40.290153,-42.097143,-53.450161,-37.014409,-33.697982,-33.845228,-37.777030,-42.633129,-42.226772,-31.885033,-32.182273,-36.156833,-46.294230,-46.122421,-35.376694,-33.033770,-38.180125,-33.302637,-34.883128,-41.884656,-34.383706,-52.134356,-38.958011,-48.365594,-32.540343,-35.229674,-40.509151,-50.713783,-37.978354,-34.793266,-32.564414,-34.639030,-35.605346,-33.916179,-40.937417,-44.215103,-32.912147,-42.326448,-34.267776,-35.740417,-34.302247,-38.171853,-50.961203,-35.571141,-35.807024,-34.608161,-37.783006,-32.755088,-50.305048,-32.043937,-31.806690,-32.037968,-31.653923,-31.026409,-32.808799,-35.842984,-33.607030,-31.124204,-31.390213,-31.761567,-31.552868,-37.391249,-42.932575,-42.157956,-37.926993,-33.454462,-33.505412,-36.315228,-35.188181,-34.246011,-30.958508,-30.484501,-34.034327,-34.385037,-37.273007,-38.886418,-38.162753,-37.828480,-36.513992,-34.635475,-33.920059,-37.093209,-39.198381,-34.877698,-32.811388,-33.134346,-37.980365,-33.276575,-35.890662,-41.278276,-38.136476,-42.999147,-37.168621,-30.878339,-30.392998,-43.719596,-45.398534,-50.692753,-33.546736,-32.000968,-36.414707,-35.848426,-39.054742,-36.286651,-35.819023,-29.430555,-30.383147,-34.707861,-34.376999,-34.047513,-37.549561,-41.386298,-44.977224,-42.737217,-37.684231,-31.763106,-32.620349,-40.016924,-37.500480,-37.265657,-36.869811,-32.420027,-35.012490,-35.859428,-47.498109,-45.028424,-39.118104,-44.906339,-30.428876,-40.887060,-36.796202,-31.806398,-39.630494,-36.197927,-39.080877,-44.047733,-38.309296,-33.408796,-34.608512,0,Fileset 1: TS pulse compressed wideband pings T1
83.000,-45.317201,-37.593647,-31.681701,-29.319224,-37.000578,-35.970707,-37.404042,-49.641939,-37.130449,-39.008618,-54.369426,-50.833534,-45.361771,-43.746561,-34.076673,-42.314761,-38.120414,-41.630185,-41.392922,-35.749379,-40.665065,-31.378762,-34.159355,-47.658480,-45.893622,-45.280451,-47.220872,-34.461325,-36.286402,-30.712243,-36.715551,-37.761038,-37.735070,-41.077716,-41.848730,-40.747685,-50.623639,-35.242977,-34.900735,-35.012657,-39.733446,-44.696485,-38.371850,-31.010094,-33.687284,-33.410111,-46.797152,-41.286971,-33.062947,-31.263394,-40.375443,-31.321460,-32.939082,-45.891842,-33.558370,-49.020621,-37.590274,-56.990362,-30.937648,-36.200224,-38.624844,-58.202638,-35.246445,-34.430745,-33.242317,-35.674768,-36.273647,-31.992841,-36.112736,-48.574720,-35.071168,-40.618039,-34.983825,-34.603821,-35.036512,-39.378401,-53.130208,-37.065733,-36.347654,-36.165886,-38.459070,-32.385001,-43.081802,-32.963819,-33.017771,-32.497097,-31.551714,-30.627992,-31.876379,-36.356928,-33.862577,-31.454709,-31.512513,-30.393156,-31.802348,-41.235580,-46.938275,-46.564711,-41.900500,-33.893616,-31.893426,-34.788048,-35.723287,-33.445218,-29.528277,-30.816833,-36.032959,-36.415481,-39.012359,-38.013876,-37.764073,-38.518146,-40.295154,-37.074544,-36.239729,-41.299535,-38.209987,-33.953515,-31.643663,-32.899306,-38.417908,-33.280539,-33.594726,-40.339387,-41.799678,-42.454818,-36.608889,-29.252328,-32.031027,-53.392263,-38.253251,-43.495406,-36.656566,-30.468075,-37.965163,-36.369366,-38.514914,-35.566989,-33.804999,-28.825798,-31.942919,-38.470487,-38.120155,-37.946378,-43.144050,-48.997286,-59.333899,-52.902541,-43.740988,-32.914070,-31.301973,-37.904194,-38.474258,-37.765670,-36.215027,-31.429420,-38.021810,-32.813020,-59.943967,-42.243197,-37.326326,-38.044431,-31.154550,-50.588263,-35.291486,-31.413051,-34.328045,-38.456565,-38.056866,-44.487470,-36.147634,-33.293746,-36.110134,0,Fileset 1: TS pulse compressed wideband pings T1
83.500,-46.973284,-36.801556,-31.806211,-29.670386,-37.561810,-35.391173,-36.312157,-56.379351,-38.853299,-33.873038,-43.219773,-44.931691,-43.175547,-43.235141,-33.538279,-51.342982,-36.766424,-40.113880,-39.029848,-34.680796,-38.648286,-29.910027,-36.668982,-48.331910,-42.453653,-42.836157,-44.781276,-35.594658,-33.330927,-31.647075,-36.045136,-36.811320,-36.159259,-37.958386,-42.549937,-39.481120,-43.927298,-34.022774,-36.612025,-37.091247,-42.502998,-42.817839,-35.266673,-30.718596,-36.611012,-31.752812,-44.743145,-38.322169,-31.730794,-30.177176,-41.486987,-30.285636,-31.881319,-55.784596,-33.264207,-40.962239,-37.003954,-44.150212,-30.209727,-38.212698,-37.462169,-46.559203,-33.609935,-34.951399,-34.809678,-37.677353,-37.715313,-31.020213,-33.367814,-40.678037,-39.067562,-39.747967,-36.754076,-34.278673,-36.854548,-41.849239,-44.882077,-39.849799,-36.712972,-36.457567,-37.657700,-32.720541,-39.392295,-34.381035,-34.762225,-33.230350,-31.747298,-30.736762,-31.519709,-36.390910,-34.074321,-31.854173,-31.006417,-29.291734,-32.999833,-45.464168,-41.288098,-41.922835,-47.981125,-35.448537,-30.882886,-32.524228,-34.325343,-31.616662,-28.569097,-31.978948,-38.920435,-38.722291,-38.389847,-35.466304,-35.894996,-37.178821,-44.627580,-42.545249,-41.386704,-45.193006,-36.386718,-33.005374,-30.587066,-33.034309,-37.740691,-33.848159,-32.156049,-36.232637,-40.537845,-38.977204,-35.663727,-28.211133,-35.331782,-39.139732,-34.639050,-37.925880,-43.196379,-29.703170,-37.703764,-36.330046,-36.728035,-35.219822,-31.791970,-28.926764,-34.942941,-45.998042,-45.306477,-47.362823,-66.208805,-51.475740,-46.251648,-43.312018,-52.467975,-35.154839,-30.626368,-35.300215,-38.904580,-37.972849,-35.160110,-30.839801,-44.302469,-31.015435,-52.066913,-39.987948,-36.302811,-34.564127,-32.762689,-46.096365,-34.709866,-31.709390,-31.338970,-42.737741,-37.886627,-44.278174,-34.995929,-33.876064,-39.346561,0,Fileset 1: TS pulse compressed wideband pings T1
84.000,-47.691073,-36.731939,-32.873916,-30.849190,-38.457165,-35.676849,-35.979955,-44.567336,-41.512486,-31.045152,-38.487544,-41.491634,-42.148821,-43.439804,-34.008702,-46.266173,-35.098199,-37.950355,-36.584324,-34.134633,-37.504825,-29.311307,-41.288166,-40.227382,-40.287316,-41.456968,-43.399395,-38.077297,-31.648131,-33.692666,-34.340921,-35.881151,-35.472542,-35.916874,-41.570415,-38.557867,-40.111502,-33.351741,-38.503259,-40.782981,-44.721674,-38.799951,-33.037749,-31.126408,-42.942755,-30.944662,-42.994978,-36.530127,-31.255560,-29.844827,-40.511911,-30.064134,-31.584785,-52.790354,-33.651000,-36.986062,-37.223432,-39.107322,-30.319259,-42.155121,-36.937186,-41.230404,-32.855020,-36.542415,-37.787727,-41.495655,-40.401608,-30.907743,-31.830936,-36.128714,-46.792788,-39.687163,-40.159833,-34.762554,-40.307993,-46.278576,-40.573900,-44.665956,-35.919690,-35.318210,-36.429658,-33.976227,-37.253489,-36.564420,-36.492605,-33.782693,-31.972053,-31.255229,-31.781717,-36.406242,-33.997676,-31.782899,-30.081318,-28.692212,-35.476495,-40.065398,-36.809279,-37.340913,-41.943962,-38.770185,-30.628173,-30.692724,-32.173835,-29.842124,-28.283015,-34.225175,-40.941964,-40.033835,-35.931214,-33.004065,-33.784248,-35.309760,-40.408649,-50.195445,-51.791918,-39.934608,-34.941472,-32.000749,-29.787086,-33.654160,-36.491578,-34.589662,-31.573043,-33.282713,-36.307672,-36.797445,-34.556416,-27.807526,-43.324136,-34.238125,-32.563682,-34.834578,-50.218627,-29.686607,-35.409913,-36.155566,-35.218081,-35.324624,-30.133904,-29.901776,-41.350936,-43.020876,-41.128599,-41.319388,-41.317911,-41.029324,-39.577936,-37.224258,-40.740045,-39.733266,-30.745931,-33.008704,-38.256706,-37.820382,-33.792465,-30.760780,-52.654304,-30.165444,-44.475204,-38.596132,-36.076036,-32.564401,-35.825965,-38.424754,-35.178686,-32.925044,-29.682520,-53.917847,-38.549555,-43.570011,-34.687797,-35.422832,-46.959216,0,Fileset 1: TS pulse compressed wideband pings T1
84.500,-46.937288,-37.383127,-35.285272,-33.206261,-39.219438,-36.888917,-36.448546,-39.673863,-44.423101,-29.514260,-35.802605,-39.868171,-42.140337,-44.338092,-35.678502,-39.050070,-33.442855,-35.884278,-34.523710,-34.172359,-37.058967,-29.574298,-45.259031,-36.040454,-39.243763,-41.074202,-43.035839,-43.095338,-30.883615,-37.724524,-32.218647,-35.376976,-35.826472,-34.711927,-39.962790,-38.032476,-37.690451,-33.218638,-38.973087,-46.013342,-41.827850,-35.559523,-31.559339,-32.402117,-53.066452,-30.981132,-42.072527,-35.603777,-31.699042,-30.380703,-39.040650,-30.612058,-31.993300,-44.571475,-34.952568,-34.744848,-38.383592,-36.237821,-31.358328,-49.841831,-36.997180,-38.150787,-32.954656,-39.404671,-43.767994,-51.047180,-45.887773,-31.706992,-31.229721,-33.468350,-42.788611,-40.464614,-45.970734,-36.132882,-46.663166,-48.718541,-38.191705,-46.946344,-33.896980,-33.995585,-35.366707,-36.608324,-36.166718,-39.536197,-35.965357,-33.147238,-31.696206,-31.789788,-32.542594,-36.689925,-33.241456,-30.839605,-29.134170,-28.724681,-38.858611,-35.319770,-34.329203,-34.732615,-36.630270,-44.146867,-31.261837,-29.567784,-30.370347,-28.600838,-28.803784,-37.244817,-39.039395,-39.017445,-33.483805,-31.104162,-31.978622,-33.901615,-35.891086,-39.302819,-39.596754,-35.566358,-34.183913,-30.938071,-29.382208,-34.885653,-35.732375,-34.609711,-31.834405,-31.625453,-33.462029,-36.099431,-33.330399,-28.136636,-45.482156,-31.584541,-31.477065,-33.033931,-38.831129,-30.479599,-32.751167,-36.317293,-34.509932,-35.539800,-28.966140,-32.121019,-51.136471,-36.246332,-34.840744,-34.214931,-35.546159,-36.540036,-36.089953,-33.969944,-35.751945,-53.853467,-31.844680,-31.276725,-36.634442,-37.050996,-32.330570,-31.332390,-40.031658,-30.221913,-40.830916,-38.038678,-36.623465,-31.540065,-42.209524,-34.917768,-36.708918,-35.505611,-29.063200,-47.032430,-39.973615,-42.959554,-35.295720,-38.435307,-48.782891,0,Fileset 1: TS pulse compressed wideband pings T1
