Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,Variable_index,Variable_name
236.500,-65.017439,-57.481382,-46.358294,-49.717450,-61.506235,-62.499755,-58.256988,-53.870424,-51.768527,-50.743608,-65.298933,-50.964932,-58.933236,-64.586068,-58.800473,-55.040744,-38.470102,-49.860903,-52.770725,-62.627070,-47.951644,-45.546593,-57.334489,-56.806214,-56.454515,-65.664446,-84.677128,-70.147361,-53.831186,-50.802915,-71.825788,-55.342565,-55.214554,-47.610883,-52.073242,-63.750421,-66.685197,-62.140097,-45.164669,-62.959657,-56.781121,-67.298904,-67.128542,-64.537778,-64.270573,-69.228103,-62.113503,-55.869007,-62.111356,-61.974843,-57.923120,-65.104326,-65.123453,-52.371662,-58.539253,-67.834443,-57.014172,-56.170070,-54.888381,-66.009547,-61.864881,-55.230579,-54.172145,-57.349003,-57.312576,-60.009793,-65.158061,-56.495476,-57.982721,-56.246451,-55.640832,-68.168763,-57.891887,-65.175492,-59.218498,-59.792855,-56.934710,-68.876840,-56.457608,-54.434134,-64.866851,-54.961787,-58.616379,-48.821856,-46.852460,-39.506983,-36.662466,-46.305710,-49.482583,-53.239649,-53.565321,-51.566016,-52.896548,-52.402235,-45.527527,-51.253482,-60.903348,-56.117208,-49.521249,-51.414332,-54.892280,-56.876711,-54.768447,-48.208274,-49.558092,-49.487865,-48.058240,-46.960923,-48.043900,-47.183862,-49.704746,-55.788646,-50.912696,-52.375279,-51.421412,-48.791808,-55.228463,-54.092106,-61.885809,-51.801728,-42.919713,-49.203405,-51.090381,-49.289120,-74.582371,-47.028708,-54.720965,-49.851838,-53.009487,-44.674746,-44.056121,-42.142828,-44.677141,-46.888253,-52.720169,-53.458604,-61.242325,-54.856831,-61.183479,-48.890512,-50.685164,-41.619585,-46.948910,-54.101252,-62.654200,-59.184674,-64.912607,-73.571825,-62.792958,-55.706378,-49.912682,-54.584334,-56.331688,-74.820941,-64.435368,-55.851075,-52.315981,-55.714620,-56.360602,-60.665532,-55.747374,-48.915788,-59.981730,-59.258593,-54.005183,-60.992559,-53.677360,-58.176305,-61.068644,-64.054630,-56.628320,-61.199930,-55.032791,0,Fileset 1: TS pulse compressed wideband pings T2
237.000,-64.693248,-60.433248,-47.430028,-47.753258,-64.585743,-64.748840,-60.176969,-53.755385,-52.232521,-52.146769,-64.658626,-52.734260,-57.601947,-62.858494,-61.050491,-55.737769,-38.415845,-49.039082,-51.920255,-63.941177,-49.300034,-44.065048,-60.739185,-57.785842,-62.049173,-67.388425,-72.226383,-67.469860,-56.040650,-52.114906,-73.720772,-59.637753,-57.193675,-49.030179,-52.303626,-63.320850,-62.071182,-62.187668,-45.395318,-62.667492,-57.396084,-68.101007,-65.705863,-66.692105,-63.073786,-70.705633,-61.320489,-57.980290,-59.454393,-73.925496,-57.788258,-65.289997,-65.483561,-53.075847,-54.589684,-74.289033,-57.799678,-54.363833,-54.390515,-63.041892,-62.839081,-55.261410,-54.498738,-63.133580,-56.693688,-59.892217,-64.310558,-59.126389,-59.600127,-55.907973,-55.628786,-66.560056,-57.147319,-68.688839,-60.120407,-58.876302,-55.407927,-68.525226,-58.877178,-61.762270,-59.967540,-55.606165,-57.964249,-50.120012,-46.734157,-37.765613,-37.287964,-48.362400,-52.139371,-57.781214,-59.232559,-57.073791,-56.705021,-57.616381,-47.551049,-52.908114,-73.844046,-59.195564,-51.311331,-53.150670,-54.917320,-57.535471,-53.843016,-51.716759,-51.384992,-47.053054,-48.782933,-46.812424,-51.244255,-45.167903,-47.916980,-55.766481,-51.354887,-56.419589,-53.601111,-51.142723,-55.758614,-56.339385,-56.651850,-51.754020,-43.651065,-46.206575,-52.028566,-47.966936,-54.917571,-46.562644,-55.493922,-50.058390,-57.028936,-43.842265,-44.148943,-41.275652,-44.683679,-45.922139,-50.464347,-53.301426,-59.161613,-52.637307,-59.378268,-47.755639,-48.060664,-40.535888,-46.220823,-53.934232,-65.574559,-61.365216,-65.268107,-64.964242,-60.466571,-54.728153,-49.726631,-57.402590,-54.987410,-72.097913,-67.738510,-54.504137,-52.560170,-57.508181,-56.111705,-63.842957,-55.283058,-47.313619,-66.960543,-58.865013,-54.530115,-63.294567,-51.052760,-63.416646,-59.655593,-64.940233,-58.187982,-63.761971,-54.296979,0,Fileset 1: TS pulse compressed wideband pings T2
237.500,-63.712077,-66.886129,-49.807802,-48.032255,-65.611678,-67.266678,-58.759916,-55.137622,-54.017529,-54.680244,-64.740641,-55.422964,-56.519282,-61.358604,-64.003450,-57.866285,-39.986285,-49.214352,-51.941358,-63.889461,-51.848401,-43.875432,-59.647251,-58.888999,-87.422759,-63.912242,-66.095894,-62.136424,-58.380102,-55.097988,-64.897311,-63.885461,-62.064759,-52.090506,-54.031392,-62.435231,-59.825078,-56.974904,-45.514354,-56.524526,-58.471552,-66.347673,-62.613251,-67.129259,-60.050823,-66.575169,-58.023643,-61.540656,-56.682504,-66.303515,-59.675343,-70.648854,-58.683393,-53.417816,-52.828892,-67.559418,-59.586638,-54.247557,-53.422255,-61.386557,-63.140046,-55.996512,-55.617321,-66.911402,-55.543802,-58.289886,-61.296825,-62.145010,-61.933089,-54.802544,-57.842016,-65.153043,-58.217418,-75.418878,-60.387647,-58.407975,-54.799439,-63.832569,-62.004008,-71.170156,-58.660685,-58.171910,-57.079347,-52.587553,-49.615988,-37.664952,-39.148775,-51.000940,-56.342286,-63.271545,-56.631890,-68.696933,-53.459020,-60.702904,-50.143024,-54.654544,-58.323742,-62.836754,-53.886714,-55.168978,-55.055174,-58.309222,-51.481475,-53.819579,-53.474934,-46.169675,-50.994773,-47.466163,-52.458233,-45.341997,-47.979586,-56.903817,-52.772616,-70.517165,-58.786942,-55.304806,-56.930686,-65.793607,-53.410149,-50.201212,-46.167889,-45.098513,-54.359808,-48.944906,-51.427526,-47.652497,-58.979462,-52.068623,-58.017365,-44.565652,-44.384015,-40.835027,-44.253124,-45.290142,-50.576061,-55.411299,-58.509959,-52.431018,-56.815847,-47.069901,-45.446407,-41.128322,-47.067846,-55.552432,-68.677016,-64.261752,-61.934460,-60.632668,-58.689234,-54.201594,-50.458432,-62.531796,-54.594238,-66.808030,-63.436540,-54.853272,-54.791928,-61.408185,-57.313659,-66.897105,-56.097032,-46.842303,-60.505709,-59.234754,-56.407049,-66.601318,-49.753472,-61.489938,-58.933416,-65.798147,-60.897541,-62.873370,-54.400457,0,Fileset 1: TS pulse compressed wideband pings T2
238.000,-62.563001,-71.660281,-52.023719,-50.229835,-64.667682,-78.741330,-56.992948,-57.511245,-56.009832,-56.802032,-64.111783,-57.267440,-57.060890,-60.313565,-67.072075,-57.231328,-42.605707,-49.838337,-51.678582,-64.408035,-54.115837,-42.903717,-58.723075,-59.523817,-60.317599,-60.080227,-63.464359,-57.832583,-60.934029,-59.214662,-58.945920,-65.859067,-72.094386,-56.446949,-57.058025,-60.101139,-56.988278,-54.400297,-45.786461,-51.401508,-59.233831,-63.729173,-60.541300,-60.629475,-57.592893,-60.502248,-55.334435,-66.428713,-55.457097,-59.127622,-63.787153,-65.453046,-54.911437,-53.492604,-52.754026,-62.745341,-60.643100,-54.196449,-53.849853,-61.192179,-63.397718,-57.847281,-56.939138,-58.859390,-53.639701,-56.987869,-58.680123,-60.532483,-67.621808,-55.176792,-62.157301,-64.516122,-60.986651,-81.894429,-62.581334,-58.888688,-55.452004,-59.704066,-60.370436,-60.170434,-55.999238,-62.626714,-56.254219,-56.965381,-56.706776,-38.738642,-41.389859,-48.517048,-56.880121,-56.378751,-52.634820,-55.906141,-50.232620,-56.991250,-51.835370,-53.086923,-52.727686,-80.883986,-56.598553,-56.504938,-54.684140,-60.861236,-50.852230,-52.845432,-54.669642,-46.201905,-55.605056,-47.594593,-49.268942,-47.619729,-49.860402,-58.218509,-54.927245,-59.798654,-63.728993,-61.247225,-58.238083,-59.208853,-52.280996,-50.031992,-51.522155,-45.565464,-53.766032,-51.017931,-51.711652,-50.349356,-59.381981,-57.180491,-56.326633,-47.114919,-44.802182,-41.286516,-44.180451,-45.680722,-53.294370,-61.642306,-58.527404,-54.531993,-54.244724,-47.429862,-43.695411,-42.998128,-49.635425,-57.775533,-71.138381,-64.837789,-59.041549,-57.695044,-58.550687,-53.326911,-51.525741,-83.654881,-54.199451,-62.824560,-57.638556,-55.944024,-60.235001,-60.374575,-59.030628,-66.200514,-57.517296,-47.431182,-55.524417,-61.002215,-59.937505,-70.980517,-49.635608,-55.474212,-58.859423,-66.085177,-64.944346,-59.882587,-54.568639,0,Fileset 1: TS pulse compressed wideband pings T2
238.500,-61.776999,-65.883251,-53.537146,-53.694147,-64.566306,-67.418434,-57.372583,-59.521956,-56.151085,-58.048818,-62.309337,-58.049613,-59.237242,-60.321902,-67.194775,-55.248443,-45.157645,-49.674860,-50.537437,-68.254306,-56.330743,-41.451635,-57.754496,-60.473772,-54.159585,-57.774607,-62.829930,-55.148131,-63.476643,-64.430133,-55.324729,-57.812266,-63.052137,-61.918896,-60.976714,-58.273729,-54.122280,-53.840081,-46.930349,-48.604945,-60.387357,-61.109537,-59.342872,-57.471649,-56.587386,-57.600554,-53.848110,-71.774162,-55.852302,-55.016334,-64.469974,-59.797208,-53.225875,-54.238303,-53.879273,-59.043302,-59.332037,-53.026759,-56.353033,-61.573169,-63.827927,-59.710855,-58.418854,-54.718499,-52.441632,-57.484504,-57.818170,-59.631227,-67.037481,-57.914710,-62.288470,-64.964815,-64.995000,-71.417331,-70.391508,-60.467403,-57.453017,-57.218126,-58.471741,-57.660341,-53.773208,-67.137059,-55.926190,-58.621857,-52.681124,-40.513794,-43.163813,-46.105506,-55.353797,-51.886854,-51.299481,-49.628038,-46.550596,-51.626795,-51.719518,-52.077427,-50.388178,-62.816942,-59.836326,-56.732813,-54.415153,-57.237927,-52.342235,-53.402061,-51.523336,-46.752099,-62.225260,-47.207485,-44.705882,-49.474193,-51.285930,-58.572729,-56.557606,-54.540037,-59.110008,-68.357341,-60.299223,-52.607713,-50.877263,-52.262404,-66.832681,-47.151211,-51.476916,-51.795110,-52.293326,-55.792799,-53.693346,-93.055400,-57.281740,-51.917641,-45.521175,-42.794847,-44.826266,-47.772909,-60.463964,-67.814096,-59.204652,-58.617684,-52.478815,-47.479940,-43.279526,-45.351871,-53.616921,-58.538943,-72.892472,-62.273436,-57.297098,-55.753171,-59.556589,-52.364514,-53.025601,-61.698908,-53.851304,-60.714734,-53.335304,-56.254099,-75.848370,-57.888587,-60.545348,-63.942252,-58.362532,-49.087454,-51.909134,-64.666520,-64.833680,-79.029611,-50.363237,-52.455396,-59.437827,-65.927269,-68.461077,-57.719559,-54.961959,0,Fileset 1: TS pulse compressed wideband pings T2
239.000,-61.842954,-61.916579,-56.328353,-55.644145,-68.009064,-59.956503,-59.397022,-58.318700,-54.607238,-60.736696,-60.972093,-58.784148,-60.494521,-62.175229,-64.542501,-55.379740,-47.497624,-47.989438,-49.683343,-76.502869,-62.636994,-41.122580,-54.768745,-63.404009,-51.526188,-57.227134,-63.938535,-54.341081,-60.803794,-67.680979,-54.033055,-53.830218,-57.509278,-60.083884,-65.504716,-58.231307,-52.488587,-55.029705,-49.824580,-48.117054,-62.754791,-59.392519,-58.840634,-57.363573,-57.703507,-57.191375,-53.822379,-66.420851,-58.305296,-52.349418,-61.559242,-58.088542,-53.261664,-56.686615,-55.694580,-56.348951,-58.058874,-52.151237,-62.438356,-61.131640,-64.245649,-60.250968,-61.058238,-52.736226,-52.993239,-61.042485,-59.221201,-62.086416,-60.993008,-65.317447,-59.947982,-66.936141,-68.351226,-66.939954,-70.719421,-63.474672,-61.127971,-56.702674,-59.025524,-56.994369,-53.878120,-65.261961,-56.661363,-55.211556,-48.142559,-43.032707,-45.147263,-45.788935,-55.471771,-49.954600,-51.513663,-46.555242,-44.081291,-47.684051,-50.074185,-53.161684,-50.559642,-57.220536,-63.863811,-56.230397,-55.041062,-52.656634,-56.824191,-58.171758,-47.859889,-48.078440,-57.693117,-48.136374,-41.317972,-47.089745,-49.256252,-58.800574,-57.562549,-52.717176,-55.844846,-62.975963,-62.862908,-49.776732,-48.455568,-56.431865,-52.076766,-49.217161,-50.306537,-51.809325,-50.290681,-78.067359,-50.360491,-57.567584,-57.069686,-57.205599,-47.126982,-45.786179,-46.313151,-52.937850,-65.503323,-57.427627,-59.925586,-55.873682,-51.476109,-46.385509,-44.605322,-47.095616,-56.385825,-58.694141,-73.898864,-59.020863,-56.283536,-55.085053,-60.968417,-52.331976,-56.226335,-55.156711,-54.521397,-60.483149,-50.819986,-56.032641,-64.708419,-58.600260,-63.031420,-61.469829,-58.827148,-52.254507,-49.782330,-70.016805,-67.616954,-69.408359,-51.837082,-51.552824,-61.022742,-66.341090,-67.507002,-56.990225,-56.667556,0,Fileset 1: TS pulse compressed wideband pings T2
239.500,-62.047656,-58.451692,-57.237571,-55.927310,-84.114767,-56.626478,-57.866977,-55.268043,-52.861023,-65.413742,-60.716106,-59.312101,-58.226543,-66.385571,-61.829108,-57.525789,-49.396094,-45.892368,-49.842604,-65.187417,-66.835728,-42.234949,-52.037792,-69.593509,-50.833170,-57.880629,-65.318312,-55.094024,-57.076340,-59.164899,-54.741806,-52.905312,-54.115391,-53.256967,-72.527596,-60.169830,-52.073939,-57.028401,-54.916380,-49.808430,-64.821090,-58.702587,-58.349885,-59.799318,-61.378370,-58.721929,-55.111099,-61.309666,-63.071373,-50.698846,-60.741692,-58.220904,-54.134659,-61.492345,-56.752651,-54.633901,-58.077139,-52.652945,-75.961118,-59.504222,-64.114077,-60.771238,-65.449069,-51.882613,-55.552529,-70.820795,-63.140138,-63.766112,-58.904641,-72.852464,-61.024493,-70.082956,-67.866967,-65.156031,-62.035309,-66.731519,-65.337882,-57.840598,-61.338215,-56.530084,-56.793147,-60.061567,-58.228151,-54.412451,-47.319811,-46.748551,-48.094406,-46.485645,-54.978502,-49.427749,-51.423377,-45.270758,-43.192869,-45.134637,-47.761444,-53.616465,-52.649336,-56.007949,-62.739949,-55.280340,-56.075062,-50.302448,-66.243429,-69.075352,-45.486246,-50.036012,-53.388511,-51.788579,-39.365384,-45.251304,-47.660511,-59.478097,-59.576575,-51.630508,-53.326275,-57.922404,-58.753690,-48.087185,-46.337973,-54.137931,-46.473548,-50.733236,-48.532677,-53.664777,-48.575712,-57.899486,-48.788134,-52.361177,-51.581770,-55.896837,-48.760536,-49.809490,-47.791458,-58.405492,-59.653570,-53.747140,-57.435463,-51.045358,-49.865010,-45.244673,-47.100027,-48.041292,-56.576649,-59.621581,-73.993705,-56.273131,-54.968520,-54.861976,-61.581734,-53.405916,-63.923925,-51.887420,-56.697468,-61.650718,-49.466900,-56.889658,-61.961971,-63.705951,-69.251671,-59.202918,-60.006031,-56.787279,-48.900402,-68.337519,-67.943241,-62.687416,-53.343440,-51.530659,-63.385658,-67.092025,-65.531789,-57.156939,-60.380324,0,Fileset 1: TS pulse compressed wideband pings T2
240.000,-61.738262,-56.257801,-52.601300,-60.415073,-68.975575,-55.596715,-54.731655,-53.384653,-52.018672,-62.099675,-62.500542,-61.227680,-57.084773,-75.616473,-59.533823,-57.242481,-46.282446,-45.132384,-51.952068,-60.905004,-56.535290,-45.401386,-51.441845,-67.753342,-51.873180,-59.136886,-65.159910,-57.363194,-55.921886,-54.395732,-57.803909,-54.986432,-51.789375,-49.449568,-69.997297,-65.309301,-53.170227,-59.123470,-64.046914,-54.010808,-64.576826,-59.371162,-58.012935,-62.918818,-67.960504,-62.907402,-58.371058,-59.030194,-70.930376,-50.430489,-61.608968,-57.879631,-55.084411,-72.501883,-57.652538,-54.328350,-59.890112,-55.971476,-73.348512,-58.761176,-64.300730,-62.186618,-67.350666,-52.113095,-61.404849,-70.112222,-70.727241,-58.598403,-59.916296,-66.234433,-68.083897,-73.406765,-65.329149,-66.405829,-59.307074,-67.953075,-65.858476,-60.211283,-62.298901,-57.303622,-65.291386,-55.735582,-60.529141,-57.749722,-49.751034,-55.714650,-50.366122,-47.235852,-52.840589,-49.965764,-50.849858,-45.825967,-44.373327,-44.169331,-46.297357,-51.467825,-54.477492,-58.637701,-60.699532,-54.938468,-56.842579,-49.800098,-69.035143,-56.107195,-44.357274,-52.003877,-50.657499,-59.772078,-39.197171,-46.274730,-49.082355,-60.405030,-64.905142,-50.726935,-51.532199,-56.210992,-54.254159,-47.042335,-45.972146,-51.479592,-43.829657,-53.950872,-45.929920,-60.806317,-49.521061,-53.403131,-48.556714,-49.978742,-48.045594,-58.286319,-48.505405,-53.076389,-49.027845,-54.332161,-60.891276,-52.526256,-53.965948,-48.676603,-47.600660,-45.459359,-48.807640,-50.363727,-59.273434,-59.512847,-75.508837,-54.866883,-53.755513,-54.034484,-62.271451,-56.122251,-68.295638,-50.662881,-62.268623,-64.046660,-48.927322,-61.869065,-60.737819,-72.647664,-76.058689,-58.248082,-63.478351,-61.447711,-49.501005,-64.135971,-71.784104,-59.235827,-55.417129,-51.285344,-66.611180,-67.295855,-64.048883,-57.944604,-66.928372,0,Fileset 1: TS pulse compressed wideband pings T2
240.500,-61.383729,-56.216019,-50.260679,-65.611537,-64.635874,-56.424389,-53.703706,-53.432328,-52.606098,-58.756858,-68.101070,-68.201304,-58.783721,-91.037525,-57.693547,-54.088798,-42.761367,-46.670632,-56.666740,-60.343035,-54.398410,-51.082769,-53.941275,-62.505496,-54.091848,-60.063027,-65.077943,-59.486252,-57.711781,-52.929887,-61.642017,-59.679142,-50.554983,-48.399472,-62.253034,-74.534054,-55.915434,-62.851967,-64.562883,-55.690165,-63.335343,-61.372412,-58.467423,-61.512471,-67.143264,-72.989031,-63.196744,-59.191119,-72.677132,-51.966022,-61.386620,-56.285123,-56.075815,-73.267561,-59.555829,-55.562476,-62.889422,-66.247614,-62.837506,-60.369008,-65.646456,-61.032388,-63.130684,-53.432830,-69.949105,-67.111609,-77.948307,-56.383582,-64.589740,-63.415001,-62.127295,-73.550780,-63.731143,-72.057840,-58.659791,-68.435706,-61.947606,-61.517825,-61.396354,-61.471322,-76.549166,-53.474877,-62.512499,-59.449258,-54.313786,-50.576443,-48.705521,-48.938130,-51.952291,-51.004709,-51.499081,-48.623514,-47.711062,-44.974322,-46.452997,-50.649205,-52.956691,-65.893686,-62.314678,-56.000398,-57.087454,-50.417714,-62.093355,-52.798502,-43.919159,-51.150208,-49.137468,-54.289995,-41.027685,-50.137964,-53.807297,-61.901799,-67.290855,-50.815057,-51.367693,-58.070988,-52.430756,-47.279192,-48.407892,-52.479366,-43.062807,-62.382682,-44.611753,-61.352032,-54.952366,-53.028206,-49.364699,-48.540847,-47.342704,-67.769647,-47.524418,-53.346500,-49.009291,-53.561651,-55.879001,-52.863993,-52.106761,-48.151897,-46.095658,-46.887684,-48.930083,-54.817300,-59.008790,-56.605613,-74.881071,-55.218189,-53.788096,-52.859767,-62.905030,-60.875373,-58.141152,-51.216259,-87.660696,-66.279801,-48.671785,-72.479998,-56.785491,-64.813181,-66.033473,-59.372100,-69.450758,-60.032006,-51.682932,-61.083907,-91.960089,-58.073352,-60.453200,-50.757092,-69.803980,-66.848749,-62.812552,-58.828825,-66.348847,0,Fileset 1: TS pulse compressed wideband pings T2
241.000,-61.795985,-58.371274,-50.125904,-55.611227,-61.746601,-57.616433,-53.914475,-55.080763,-54.120467,-58.493053,-71.498425,-78.866023,-62.615222,-76.462343,-56.175777,-52.974231,-41.720979,-50.503485,-60.837409,-61.771388,-55.282821,-57.079481,-59.124458,-59.192753,-55.898920,-61.270524,-67.040074,-60.136791,-60.372930,-53.723707,-62.394005,-60.896546,-50.083305,-49.354504,-59.412184,-71.567405,-59.760701,-70.662113,-57.125476,-55.382890,-62.565698,-63.107514,-59.831530,-61.912513,-67.902150,-70.806378,-62.176415,-60.793653,-64.726950,-55.065789,-59.979258,-55.464160,-57.908927,-63.672434,-60.125307,-56.777363,-64.701811,-65.734099,-55.422426,-64.612574,-67.478914,-59.563737,-59.677370,-55.068131,-75.218052,-64.450984,-71.715437,-57.435184,-75.705159,-56.960985,-57.486569,-70.729817,-64.453834,-66.517473,-57.702674,-68.577683,-58.429195,-62.308414,-63.078908,-64.277267,-68.557961,-53.054077,-61.820220,-53.781425,-53.243253,-44.758514,-48.127554,-55.109468,-52.926558,-51.732824,-54.052757,-53.407458,-49.501847,-46.549575,-47.621693,-52.134835,-52.278135,-60.768024,-66.002333,-57.942860,-56.822735,-50.439411,-54.929074,-52.143442,-43.322635,-48.769583,-48.987092,-52.299170,-43.640501,-50.626842,-51.644238,-64.010698,-64.900958,-52.386290,-52.916636,-64.787174,-52.447273,-49.528833,-54.728410,-55.533173,-43.502945,-53.677905,-45.247048,-56.255784,-80.250586,-54.727714,-50.622801,-47.237918,-48.860735,-52.148003,-47.303956,-50.957013,-46.460679,-51.860762,-50.565452,-54.144496,-51.624009,-48.139211,-45.893227,-47.223695,-50.531818,-53.895590,-52.740825,-54.487150,-67.612131,-56.700761,-55.366293,-52.473841,-60.331616,-67.210180,-54.575483,-52.500102,-62.302453,-65.477665,-48.404975,-58.438797,-54.314418,-67.454699,-64.150731,-62.487268,-69.159614,-56.182436,-54.451747,-58.930085,-77.233488,-58.408568,-71.528846,-50.977322,-70.061050,-66.644335,-61.841566,-59.188206,-62.488603,0,Fileset 1: TS pulse compressed wideband pings T2
241.500,-63.158560,-62.779195,-49.933479,-53.160789,-57.832916,-57.420325,-53.876970,-58.457453,-55.265915,-58.758858,-65.691889,-68.556356,-65.276180,-68.695609,-54.838572,-53.059006,-42.317819,-55.575676,-62.660768,-62.328209,-55.166755,-56.763365,-57.364280,-55.877563,-57.848935,-64.468034,-72.006541,-62.336025,-58.790852,-55.393377,-61.856148,-62.493917,-50.008533,-51.220294,-58.891688,-65.531053,-66.069444,-60.247019,-53.038042,-57.748031,-63.549330,-61.967577,-61.576901,-68.278165,-69.785267,-64.550486,-59.361411,-62.222203,-59.324412,-59.726568,-59.370609,-55.763966,-59.916119,-58.008456,-58.703173,-56.442052,-64.494770,-59.489726,-51.637651,-67.682552,-68.751782,-61.142060,-56.435116,-56.519934,-69.635468,-58.446968,-62.413085,-60.788289,-77.488939,-52.738153,-57.102781,-68.034838,-68.581934,-60.380757,-56.333482,-66.921572,-56.410098,-65.712590,-68.999961,-57.376238,-59.783814,-53.918223,-59.074308,-51.692842,-52.776924,-42.871593,-49.510038,-55.480742,-53.918740,-52.534044,-57.568742,-59.976375,-48.634973,-47.082457,-48.263665,-53.951552,-53.721681,-57.445656,-62.801170,-59.117907,-55.414924,-49.627176,-50.200978,-50.556037,-42.887577,-47.115058,-50.347572,-54.100910,-45.416389,-49.920779,-49.165191,-58.894455,-67.652210,-55.390937,-55.541150,-64.142747,-53.389178,-55.865039,-59.723663,-54.971533,-44.812924,-49.247571,-47.775757,-57.098997,-62.161415,-55.072164,-52.579994,-46.349510,-51.674587,-47.351833,-46.852286,-47.496652,-44.030227,-47.847606,-48.530405,-56.597776,-51.802692,-47.838850,-47.040326,-46.642093,-55.102038,-50.847687,-49.126736,-53.957210,-62.561933,-58.207620,-58.390232,-53.241057,-56.702545,-80.409857,-52.103454,-53.619482,-56.696976,-61.853202,-48.810396,-54.770442,-54.270044,-63.509870,-63.710266,-67.065782,-66.923455,-53.511447,-57.011987,-57.797750,-76.910050,-59.545795,-58.841897,-52.518912,-67.196914,-66.757717,-61.318716,-59.426032,-58.932986,0,Fileset 1: TS pulse compressed wideband pings T2
242.000,-65.579586,-68.972125,-48.694438,-54.443652,-55.330962,-56.924233,-54.246131,-68.442566,-54.728063,-57.177540,-64.303917,-64.238260,-67.796088,-64.911685,-54.052633,-52.132739,-43.235407,-59.211366,-67.368325,-60.646244,-53.147348,-51.209582,-54.529997,-53.488429,-61.566369,-69.809745,-81.135717,-69.028770,-57.032308,-56.181809,-56.817917,-69.465243,-50.668087,-52.974688,-59.889727,-60.596639,-64.762267,-55.183741,-51.714033,-51.578816,-69.328429,-58.975376,-62.241114,-69.879341,-64.001982,-63.305314,-58.366704,-63.443009,-57.054384,-63.886253,-59.723473,-56.916324,-58.722883,-54.822678,-58.222773,-56.403484,-61.042120,-55.905368,-50.641824,-65.784252,-69.942098,-70.111421,-53.999146,-58.816895,-59.741062,-55.535753,-58.071640,-62.107275,-69.437214,-51.222904,-60.733787,-66.906860,-80.852407,-57.462544,-56.307649,-65.863300,-56.225966,-67.504523,-64.801716,-53.845869,-54.424280,-55.820635,-56.870679,-52.933685,-57.816782,-43.281706,-49.380240,-46.472127,-53.226090,-54.529929,-59.209631,-70.885128,-49.603475,-47.246719,-48.167869,-53.563047,-57.261462,-57.944429,-60.046491,-59.368648,-53.434830,-49.347222,-47.902309,-47.812600,-43.929988,-46.965049,-53.953265,-55.148817,-48.085815,-56.104133,-51.920905,-53.752850,-64.248485,-58.376408,-57.654835,-58.595426,-55.687660,-61.704530,-53.572667,-54.093337,-47.829874,-48.206213,-52.359569,-64.092379,-66.553910,-52.326137,-55.955081,-46.747099,-54.276485,-45.983525,-46.021792,-45.402905,-43.511955,-45.657845,-49.369062,-60.946563,-52.672432,-48.116224,-50.446569,-47.788557,-60.647655,-49.953615,-47.652700,-54.953017,-59.884001,-59.936425,-63.366904,-55.510505,-54.446191,-71.745910,-50.439906,-55.799892,-53.518382,-58.425056,-51.210870,-53.984475,-56.534277,-55.841779,-62.105123,-71.529718,-64.897215,-52.605116,-60.451582,-58.221986,-86.809314,-61.425788,-54.409404,-55.802741,-64.436553,-67.555323,-61.930468,-60.736353,-56.368222,0,Fileset 1: TS pulse compressed wideband pings T2
