Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
150.000,-44.188377,-43.719792,-35.588695,-41.773819,-46.148091,-50.546817,-45.588518,-36.117237,-48.015469,-44.030232,-44.958629,-55.557102,-56.814138,-37.780890,-50.154235,-42.685985,-42.182715,-36.893018,-37.010192,-44.261024,-42.218187,-40.282292,-44.016882,-53.834035,-48.407976,-49.036405,-52.011310,-39.801469,-40.831753,-50.677372,-36.820357,-45.725363,-43.468749,-48.092530,-42.560184,-53.185107,-43.064214,-32.333362,-40.568363,-48.475824,-44.063670,-39.229144,-41.739319,-45.561968,-42.646046,-47.119203,-48.562964,-56.121881,-40.916982,-46.448265,-39.219313,-37.912042,-44.744783,-35.875589,-40.737380,-39.458011,-44.371137,-50.919706,-46.412192,-40.773910,-44.840119,-46.326530,-46.917643,-41.692476,-31.834992,-42.901969,-39.628281,-41.308949,-47.517657,-45.681971,-45.417083,-45.560803,-43.346929,-40.917751,-49.446338,-45.517897,-39.146880,-40.564376,-41.989528,-39.200040,-42.711542,-47.004774,-37.320423,-47.759084,-39.604230,-42.404646,-46.197632,-35.159497,-44.130703,-46.702198,-38.679480,-55.434061,-56.876642,-39.487721,-34.419348,0,Fileset 1: TS pulse compressed wideband pings T3
150.500,-45.474111,-44.649554,-35.740652,-42.943126,-47.212056,-52.337923,-44.369314,-35.570823,-46.422104,-42.789954,-44.431611,-55.246600,-55.995100,-38.092696,-46.899167,-43.864273,-42.374373,-36.837841,-36.312113,-43.001488,-41.492259,-40.327113,-43.402493,-52.095088,-48.224078,-48.954007,-51.321533,-39.567868,-39.637994,-49.134823,-36.777912,-45.136119,-43.564659,-46.931279,-42.785390,-50.958497,-42.309500,-31.974423,-40.520292,-48.903170,-43.041721,-39.297471,-41.329139,-45.446265,-43.257508,-47.089008,-50.234482,-54.373743,-42.041713,-45.246005,-40.045697,-38.076738,-42.356107,-35.795418,-46.213500,-38.079380,-44.126001,-48.139238,-47.704055,-40.393331,-44.666166,-45.744012,-44.186133,-38.567428,-31.026113,-41.321712,-38.451057,-43.557027,-48.274933,-44.415675,-44.226325,-43.649462,-41.472171,-40.128459,-51.015233,-44.559938,-39.516162,-39.409193,-41.844750,-38.245781,-40.872879,-50.421430,-37.567747,-51.089682,-38.362271,-43.604465,-45.830957,-34.881585,-46.657113,-47.070752,-37.990025,-51.419688,-48.099681,-37.916786,-35.204274,0,Fileset 1: TS pulse compressed wideband pings T3
151.000,-47.276430,-45.650370,-36.017557,-44.603642,-48.977976,-49.455760,-42.252010,-35.395978,-44.236521,-42.226330,-42.831645,-55.445969,-53.194582,-38.518361,-44.592796,-44.926891,-43.897564,-37.200690,-35.694465,-41.321884,-40.565382,-40.442068,-43.307969,-50.296129,-48.312130,-48.205932,-51.305033,-39.270448,-38.251566,-47.453069,-36.538452,-44.902303,-43.088037,-46.457545,-43.712707,-49.012737,-41.297174,-31.960854,-40.717569,-48.553547,-42.728935,-38.871571,-41.288001,-47.126791,-45.647209,-48.366298,-53.263062,-52.239900,-44.145129,-44.321719,-41.639574,-37.816801,-40.571528,-35.945603,-53.011425,-36.805028,-42.587312,-44.698830,-48.871919,-40.005873,-43.283713,-44.990212,-42.124971,-36.112133,-30.796598,-40.406717,-37.752700,-47.456436,-48.417440,-43.374270,-43.758081,-42.340632,-40.330011,-39.555745,-53.408422,-43.650661,-39.503577,-38.368460,-41.980340,-37.690903,-39.644968,-54.676796,-38.418721,-58.435068,-37.444031,-44.322051,-45.599654,-34.728383,-46.924280,-46.424141,-37.497145,-47.638192,-43.268709,-36.347309,-36.120614,0,Fileset 1: TS pulse compressed wideband pings T3
151.500,-49.743820,-47.064655,-36.491284,-46.676511,-51.726292,-45.945624,-40.429319,-35.708241,-42.088725,-42.478210,-40.954960,-54.826665,-49.642703,-39.367634,-42.791178,-45.305222,-48.156731,-37.983423,-35.022507,-39.930143,-39.831268,-40.804983,-43.743375,-48.735392,-48.638155,-46.688608,-52.086664,-39.166111,-36.919462,-45.974298,-36.400560,-44.076136,-42.599644,-47.036853,-44.577988,-47.910049,-40.572947,-32.324184,-41.113066,-47.503636,-43.300641,-38.105775,-41.282104,-51.281359,-49.856031,-49.033561,-53.349442,-50.057524,-47.259294,-43.652399,-44.413420,-37.743659,-39.690718,-36.469469,-44.604230,-35.884406,-40.877753,-42.780763,-49.336771,-39.687482,-41.156348,-44.027435,-40.602410,-34.457819,-31.383273,-40.277751,-37.569300,-54.465314,-47.457047,-42.848089,-44.192335,-42.047938,-39.909690,-39.282684,-57.405203,-43.042791,-39.294115,-37.636375,-42.513631,-37.624859,-39.037583,-59.631727,-39.851362,-57.782411,-36.805289,-44.164687,-45.288779,-34.682999,-44.792318,-44.244206,-37.514633,-44.782906,-39.982368,-34.958615,-37.160595,0,Fileset 1: TS pulse compressed wideband pings T3
152.000,-52.489750,-49.081805,-37.162654,-48.828958,-55.458765,-43.294403,-39.396013,-36.501856,-40.270680,-43.620906,-39.243219,-52.950132,-46.550241,-40.687687,-41.137740,-46.151452,-64.839398,-38.730916,-34.040927,-39.116019,-39.484915,-41.422821,-44.403107,-47.447238,-48.639975,-44.949970,-53.053785,-39.349758,-35.868769,-44.939907,-36.563298,-42.299041,-42.545886,-48.799703,-44.226068,-47.680647,-40.372382,-32.848470,-41.614073,-46.258318,-44.586448,-37.254767,-40.881968,-55.456999,-50.112024,-46.265836,-49.931418,-47.925747,-50.940122,-43.106387,-48.564550,-38.283094,-39.606730,-37.480276,-40.774317,-35.538062,-39.878431,-42.277152,-48.776925,-39.371576,-39.339811,-42.731035,-39.449256,-33.505662,-32.747837,-40.787645,-37.799002,-57.845251,-45.690050,-42.663395,-45.336501,-44.038421,-39.793204,-39.198973,-65.434885,-42.726075,-39.146184,-37.212796,-43.487350,-37.854995,-38.812823,-61.518964,-41.458183,-48.428014,-36.379798,-43.744651,-44.423026,-34.668451,-42.765612,-42.144141,-38.062486,-42.747502,-37.740935,-33.835586,-38.234856,0,Fileset 1: TS pulse compressed wideband pings T3
152.500,-53.741024,-51.338783,-38.053408,-50.605846,-58.474820,-41.222493,-39.181721,-37.846455,-38.831635,-45.722586,-37.705106,-50.817722,-44.328022,-42.040602,-39.618838,-49.191968,-47.978757,-38.888915,-32.825740,-38.823722,-39.491255,-42.185376,-44.906585,-46.436566,-47.875437,-43.591424,-53.268142,-39.812238,-35.205038,-44.365384,-37.089000,-40.398266,-43.109844,-51.630666,-43.184740,-48.151710,-40.704208,-33.300655,-42.286092,-45.285652,-45.989311,-36.487162,-40.331844,-51.739488,-47.217436,-43.067439,-48.179772,-45.619757,-54.310438,-42.675397,-54.255135,-39.558741,-40.103419,-39.181919,-39.145135,-35.924154,-39.750057,-42.628928,-47.579254,-38.997332,-38.249423,-41.103697,-38.585665,-33.120807,-34.744969,-41.606809,-38.370154,-51.128645,-43.598499,-42.487873,-46.738727,-50.616734,-39.486092,-39.179224,-71.938506,-42.513370,-39.286123,-36.988144,-45.034958,-38.103740,-38.742122,-55.341153,-42.824946,-43.729015,-36.051058,-43.848841,-43.134638,-34.745598,-41.450909,-40.679328,-38.810255,-41.450597,-36.360737,-33.040899,-39.321057,0,Fileset 1: TS pulse compressed wideband pings T3
153.000,-51.775863,-52.363347,-39.206254,-51.256364,-57.073282,-39.530309,-39.630420,-39.932249,-37.776498,-48.196610,-36.374564,-48.989427,-42.957763,-42.324242,-38.423705,-53.537639,-41.989456,-38.543543,-31.677261,-38.884713,-39.710883,-42.902873,-45.135884,-45.707817,-46.714667,-42.838793,-52.497556,-40.558766,-34.951609,-44.069759,-38.003469,-38.942410,-44.370794,-54.959073,-42.568240,-48.593323,-41.457841,-33.668540,-43.370800,-44.917888,-46.587891,-35.853289,-40.198332,-48.864729,-46.143708,-40.996412,-48.350640,-43.448448,-56.172096,-42.476978,-62.224416,-41.356283,-40.868719,-41.940134,-38.483402,-37.168977,-40.406820,-42.987930,-46.333842,-38.576115,-37.873588,-39.322645,-37.997485,-33.258912,-37.307609,-42.139557,-39.296093,-46.921903,-41.595912,-42.197721,-47.856145,-48.754444,-38.974386,-39.201048,-60.548263,-42.225071,-39.849258,-36.856717,-47.419173,-38.205128,-38.825569,-51.023129,-43.969925,-40.843632,-35.706909,-44.908273,-41.880880,-35.121949,-40.704392,-39.830061,-39.099767,-40.803923,-35.683385,-32.636675,-40.453788,0,Fileset 1: TS pulse compressed wideband pings T3
153.500,-48.543705,-50.881698,-40.433977,-50.260651,-54.350883,-38.000000,-40.298433,-42.827885,-36.908218,-47.733910,-35.223674,-47.425363,-42.080869,-40.898696,-37.498401,-48.366854,-38.998839,-38.090804,-30.601921,-38.956236,-39.851748,-43.135671,-45.041755,-45.000917,-45.555123,-42.499367,-51.209358,-41.477835,-34.928859,-43.587517,-39.195255,-37.856481,-46.211230,-57.747636,-42.585498,-47.754178,-42.244346,-33.961152,-44.999140,-45.122261,-45.832286,-35.170173,-40.616307,-47.847038,-46.546226,-39.821046,-50.007927,-41.777696,-56.477023,-42.409657,-57.626118,-42.579958,-41.236072,-46.277393,-38.039178,-39.230444,-41.557643,-42.535659,-45.242394,-37.971528,-37.891862,-37.400811,-37.464183,-33.796428,-40.410353,-41.724057,-40.428882,-43.712460,-39.893923,-41.732987,-48.161170,-42.167467,-38.468012,-39.137219,-56.166167,-41.658828,-40.683648,-36.581176,-50.796540,-37.983179,-39.031082,-48.541412,-45.016802,-38.811222,-35.119309,-46.862238,-40.846995,-35.843770,-40.184729,-39.364317,-38.385051,-40.449205,-35.339669,-32.469436,-41.454301,0,Fileset 1: TS pulse compressed wideband pings T3
154.000,-45.700591,-48.180693,-41.697889,-48.504580,-52.572117,-36.709540,-40.941521,-46.943804,-36.213792,-44.518078,-34.440939,-46.227909,-41.505264,-38.843144,-36.891100,-43.710789,-37.393221,-38.014075,-29.706099,-38.962413,-39.982401,-42.772429,-44.774466,-44.198251,-44.734091,-42.456852,-50.070012,-42.747917,-35.214304,-42.801894,-40.875949,-37.150491,-48.650061,-60.688954,-43.187077,-46.065927,-42.866763,-34.444888,-47.608018,-45.921052,-44.300668,-34.493387,-41.674994,-48.465002,-47.493344,-39.397188,-53.238828,-40.882737,-56.924189,-42.470440,-49.735708,-42.341756,-40.909151,-54.580940,-37.608140,-42.407205,-43.188850,-41.628254,-44.507155,-37.272411,-38.187083,-35.504703,-36.961050,-34.889969,-44.678653,-40.855594,-41.814171,-41.165717,-38.778521,-41.312983,-47.680742,-39.373163,-38.346497,-39.092249,-53.542877,-40.993027,-41.765612,-36.211404,-55.150336,-37.597934,-39.519478,-47.295855,-46.214684,-37.322683,-34.351240,-48.945871,-40.327651,-37.138309,-39.838999,-39.220900,-37.222078,-40.154565,-35.184685,-32.567039,-42.351713,0,Fileset 1: TS pulse compressed wideband pings T3
154.500,-43.581574,-45.448486,-42.932812,-46.820901,-51.644553,-35.748823,-41.478403,-53.158040,-35.643210,-41.721459,-34.123302,-45.467698,-41.032949,-37.016972,-36.555391,-41.062640,-36.579991,-38.543151,-29.084006,-38.869678,-40.267304,-42.016917,-44.418872,-43.224005,-44.392028,-42.422750,-49.318455,-44.570543,-35.937638,-41.899587,-43.390428,-36.840347,-50.975989,-63.466579,-43.905944,-44.648443,-43.236264,-35.330915,-52.021923,-47.213849,-42.596583,-33.914314,-43.162927,-51.232521,-47.354326,-39.618881,-58.707277,-40.803433,-58.430897,-42.537026,-44.833797,-41.541901,-40.170812,-62.083945,-37.244011,-47.354868,-45.280048,-40.903552,-44.190332,-36.561953,-38.667487,-33.751387,-36.470495,-36.600607,-52.014295,-40.345566,-43.483363,-39.267089,-38.397393,-41.099287,-46.557794,-38.381641,-38.792611,-39.129136,-51.746483,-40.433520,-43.006250,-35.849504,-56.525349,-37.222596,-40.324107,-46.802112,-47.552777,-36.225674,-33.526247,-48.301122,-40.466672,-39.186155,-39.627473,-39.248380,-36.332743,-39.635847,-35.159046,-32.926546,-43.260296,0,Fileset 1: TS pulse compressed wideband pings T3
155.000,-42.105305,-43.050435,-44.057982,-45.396463,-50.631641,-35.096329,-41.880832,-60.851333,-35.045404,-39.841764,-34.154711,-45.082858,-40.420023,-35.615058,-36.275085,-39.363658,-36.067800,-39.544931,-28.779262,-38.582970,-40.698593,-41.148871,-44.024292,-42.082518,-44.475115,-41.954591,-48.700288,-46.995985,-37.164480,-41.144557,-47.162820,-36.888958,-50.929881,-58.757762,-43.998142,-43.829348,-43.358358,-36.683537,-61.241874,-48.786323,-40.964895,-33.450806,-44.311538,-58.680322,-46.108497,-40.287576,-68.228167,-41.431871,-61.228075,-42.360108,-41.638505,-41.335067,-39.446181,-51.834962,-37.079835,-55.530031,-47.106552,-40.455612,-44.182282,-35.825340,-39.213728,-32.154032,-35.909215,-38.280057,-59.762950,-40.440620,-45.467261,-37.926598,-38.723326,-41.067155,-44.917403,-38.143825,-39.716181,-39.164776,-50.339789,-40.031888,-44.258520,-35.531308,-53.128180,-36.901862,-41.217647,-46.416190,-48.713480,-35.364581,-32.744800,-45.322736,-41.061134,-42.019556,-39.395031,-39.171183,-36.018011,-38.607136,-35.258738,-33.435397,-44.314816,0,Fileset 1: TS pulse compressed wideband pings T3
155.500,-41.388189,-41.340397,-45.416127,-44.428750,-48.691160,-34.977956,-41.929940,-56.309341,-34.583763,-38.979802,-34.576620,-45.251832,-39.812602,-34.903628,-36.065708,-38.202788,-35.816685,-40.597533,-29.146077,-38.302847,-41.287889,-40.617062,-43.926976,-41.183022,-45.074483,-41.209782,-48.009215,-50.186003,-39.221287,-41.030541,-52.590248,-37.557822,-49.078923,-54.213318,-43.771595,-43.785218,-43.619932,-38.784138,-60.703526,-50.838126,-39.787004,-33.392772,-44.759574,-64.224158,-45.660872,-41.398530,-71.279761,-43.012033,-65.510965,-42.065131,-39.870560,-42.486150,-39.241215,-48.854542,-37.554985,-59.737628,-46.890052,-40.222621,-44.617447,-35.318144,-40.079718,-31.002644,-35.498680,-38.478950,-50.391580,-41.083462,-48.323114,-37.288000,-39.926254,-41.366387,-43.315833,-38.302115,-41.110499,-39.368043,-49.347744,-40.043447,-45.807501,-35.572749,-50.040503,-36.927316,-42.122753,-46.053340,-49.662986,-34.923109,-32.411809,-42.825918,-41.769466,-45.788712,-39.288380,-39.048518,-36.625119,-37.367980,-35.859896,-34.250811,-45.910726,0,Fileset 1: TS pulse compressed wideband pings T3
156.000,-41.104504,-40.139515,-47.062469,-43.666939,-45.961321,-35.191918,-40.469306,-53.041589,-34.090542,-38.845864,-34.999490,-45.730545,-39.104195,-34.695512,-35.600545,-37.057259,-35.710274,-40.426953,-30.149153,-37.856934,-41.393154,-40.320747,-43.906776,-40.507215,-45.640505,-40.326209,-46.890653,-53.770757,-41.953931,-41.537959,-53.647386,-38.676610,-47.430694,-51.730777,-43.775799,-44.188803,-43.993612,-41.347768,-52.890097,-53.101375,-38.968296,-33.609109,-44.911853,-54.172682,-46.727993,-42.403615,-63.271749,-45.551415,-61.820755,-41.526324,-39.065875,-45.127876,-39.462864,-47.642001,-38.651637,-57.435167,-44.696691,-39.681064,-45.236820,-34.883230,-41.211081,-30.172338,-35.068026,-36.912924,-46.976241,-41.235771,-52.662363,-37.042164,-41.637150,-41.717949,-41.910158,-38.626556,-42.435534,-39.530845,-48.486234,-40.266459,-47.589705,-35.878885,-47.692732,-37.171283,-42.667771,-45.880128,-50.102834,-34.719920,-32.479604,-41.091446,-41.616137,-49.270138,-39.155061,-38.688656,-37.959263,-36.074094,-36.940233,-35.112915,-47.739691,0,Fileset 1: TS pulse compressed wideband pings T3
156.500,-41.169224,-39.454991,-49.258206,-43.176839,-43.453263,-35.784418,-38.016684,-52.098653,-33.716321,-39.513329,-35.444306,-46.535963,-38.538443,-35.052136,-34.994527,-35.928827,-36.116656,-39.277050,-32.034311,-37.382800,-40.835441,-40.375584,-43.838801,-40.193610,-45.708741,-39.691861,-45.738567,-58.110096,-45.283168,-42.801834,-50.257272,-40.225420,-46.678377,-50.779605,-44.450309,-45.004672,-44.655440,-43.906512,-49.440354,-54.322727,-38.617464,-34.205795,-45.747634,-51.972741,-49.622132,-43.058676,-55.738775,-49.487757,-54.885967,-40.959383,-39.061804,-49.138184,-40.168595,-46.640312,-40.569900,-61.693054,-42.698364,-38.975994,-46.054588,-34.607123,-42.875005,-29.769522,-34.684618,-35.279669,-45.892521,-40.421295,-60.925044,-37.113511,-43.534837,-42.224421,-40.968860,-39.405689,-43.572868,-39.758198,-47.782160,-40.727694,-49.400339,-36.605363,-46.084563,-37.749159,-43.052966,-46.528402,-50.218850,-34.840375,-33.061470,-39.986169,-40.553537,-49.140283,-39.195846,-38.372357,-39.884579,-35.095101,-38.679926,-35.971566,-48.939629,0,Fileset 1: TS pulse compressed wideband pings T3
157.000,-41.353916,-39.095927,-51.360656,-42.914360,-41.424792,-36.646192,-35.723172,-52.271402,-33.459340,-41.035831,-35.968060,-47.540162,-38.175740,-35.878276,-34.349968,-34.801265,-37.231647,-38.161246,-34.980667,-36.879718,-39.810420,-40.771327,-43.496079,-40.124738,-45.007682,-39.351281,-44.838239,-62.350407,-48.754004,-44.605077,-48.155456,-41.822401,-46.735748,-50.785600,-45.397795,-46.096902,-45.556648,-45.446649,-47.668685,-52.885305,-38.639088,-35.104890,-47.593476,-52.949499,-51.132724,-43.364627,-50.616056,-54.701769,-50.017563,-40.409728,-39.473908,-49.894539,-41.162905,-44.818876,-43.350952,-56.460984,-41.413130,-38.364676,-46.881765,-34.393815,-45.182971,-29.705969,-34.215026,-34.107555,-46.233118,-39.143767,-66.049833,-37.290605,-44.962191,-42.978844,-40.446676,-40.555627,-44.559376,-40.027722,-47.119149,-41.284168,-50.158293,-37.748327,-45.097090,-38.606152,-43.457255,-48.279352,-50.470602,-35.187583,-34.000986,-39.066699,-39.042464,-46.223892,-39.469794,-38.316984,-41.741181,-34.447906,-40.979993,-36.544123,-48.244727,0,Fileset 1: TS pulse compressed wideband pings T3
157.500,-41.545341,-38.923246,-51.140168,-42.879878,-39.822761,-37.747478,-34.030250,-52.542695,-33.341001,-43.764574,-36.723179,-48.691482,-38.047859,-37.160710,-33.826186,-33.725436,-39.222523,-37.569024,-39.589735,-36.368574,-38.682855,-41.601169,-42.935917,-40.179970,-43.874359,-39.295640,-44.281744,-57.598510,-52.431711,-46.202615,-47.020632,-42.999718,-47.449864,-51.220831,-45.742552,-47.388866,-46.609290,-45.900421,-47.042266,-50.571451,-38.975694,-36.260922,-49.925538,-55.543602,-47.319470,-43.669665,-47.415065,-57.499012,-46.421465,-39.922414,-39.860095,-46.760931,-42.190997,-42.463082,-46.879416,-49.152602,-40.732163,-38.013202,-47.484297,-34.181700,-47.983373,-29.925420,-33.562193,-33.367353,-47.870145,-38.043313,-57.621531,-37.483298,-45.349709,-44.117225,-40.235937,-41.734608,-45.476100,-40.366085,-46.433342,-41.853708,-49.571698,-39.394673,-44.623733,-39.770349,-44.003807,-51.153767,-51.578515,-35.682386,-35.115411,-37.960986,-37.458538,-43.494065,-40.088521,-38.708559,-42.829083,-34.053955,-43.353829,-36.624656,-46.346376,0,Fileset 1: TS pulse compressed wideband pings T3
158.000,-41.784086,-38.905529,-48.856769,-43.104415,-38.588788,-39.180961,-33.007752,-52.020773,-33.426351,-48.707299,-37.853350,-50.041427,-38.191858,-39.041786,-33.589301,-32.791063,-42.276648,-37.647947,-48.554974,-35.899775,-37.697229,-43.095480,-42.394464,-40.302062,-42.745052,-39.582437,-43.996271,-52.362681,-58.738433,-46.214487,-46.249729,-43.648791,-48.574393,-51.599330,-45.331955,-48.779066,-47.626548,-46.070158,-47.621807,-48.646389,-39.675643,-37.678030,-49.957286,-52.803641,-43.945306,-44.287752,-45.664067,-57.764074,-43.628348,-39.567412,-39.888234,-44.652953,-42.997120,-40.328336,-49.055021,-45.353861,-40.494323,-37.932123,-47.668924,-33.980126,-49.320243,-30.453166,-32.741280,-33.021109,-50.920381,-37.417890,-54.681065,-37.732063,-44.580875,-45.548142,-40.191639,-42.669899,-46.204942,-40.850642,-45.737859,-42.436671,-48.805437,-41.838118,-44.581809,-41.438317,-44.710963,-53.647166,-53.845406,-36.286404,-36.312926,-36.603840,-35.997552,-41.498189,-41.307673,-39.649353,-43.390005,-33.858613,-44.116797,-36.282704,-44.460655,0,Fileset 1: TS pulse compressed wideband pings T3
158.500,-42.198160,-39.100497,-46.920856,-43.615811,-37.727838,-41.127532,-32.669811,-50.586692,-33.812193,-54.161590,-39.438312,-51.705198,-38.659867,-41.893686,-33.787641,-32.093658,-46.471724,-38.508175,-54.075486,-35.547618,-37.004654,-45.681283,-42.089264,-40.499700,-41.877900,-40.350586,-43.753376,-49.010327,-64.163087,-44.718784,-45.483169,-44.223706,-49.431434,-51.775796,-45.209749,-49.996240,-48.263473,-46.112170,-49.831992,-47.113305,-40.912722,-39.332666,-47.447022,-47.937497,-42.160717,-45.305354,-45.139850,-62.579034,-41.444978,-39.433716,-39.631055,-43.940923,-43.469101,-38.817883,-47.241726,-43.564671,-40.569902,-38.026098,-47.446752,-33.853680,-47.237747,-31.392504,-31.882504,-33.103775,-53.377867,-37.452424,-53.550089,-38.098956,-43.307517,-46.441766,-40.071356,-43.472621,-46.590546,-41.570008,-45.105677,-43.059237,-48.697718,-45.802654,-44.906348,-43.973404,-45.452839,-52.525280,-53.571883,-36.976506,-37.696289,-35.229588,-34.792272,-40.213083,-43.661458,-41.062232,-44.417433,-33.897162,-42.193352,-35.833947,-43.069102,0,Fileset 1: TS pulse compressed wideband pings T3
159.000,-42.754152,-39.457987,-45.976581,-44.272308,-37.150386,-43.566163,-32.886155,-48.697342,-34.466965,-47.888780,-41.337119,-53.619768,-39.386776,-46.427244,-34.370448,-31.565916,-51.296815,-40.124323,-44.387284,-35.258180,-36.572542,-50.195982,-42.014363,-40.677979,-41.261818,-41.616526,-43.135858,-46.763603,-52.333686,-43.027046,-44.527124,-45.183042,-48.999149,-51.974006,-46.310798,-50.467667,-48.217390,-45.257471,-53.837551,-45.661593,-42.843781,-40.884037,-45.308738,-44.771461,-41.663243,-46.341541,-45.583633,-67.074538,-39.671643,-39.468420,-39.388574,-44.085028,-43.608397,-37.956817,-44.882497,-43.171159,-40.731826,-38.026097,-46.923658,-33.748287,-44.530704,-32.761061,-31.034848,-33.529094,-50.723843,-38.221796,-52.922955,-38.376297,-42.327233,-45.734751,-39.445461,-44.231090,-46.648683,-42.429037,-44.502634,-43.560181,-49.350857,-52.869444,-45.403974,-47.262651,-45.901744,-50.178230,-48.925995,-37.583363,-39.423077,-34.001280,-33.803802,-39.399923,-48.248047,-42.258787,-46.839550,-34.177092,-39.289770,-35.489924,-42.198984,0,Fileset 1: TS pulse compressed wideband pings T3
159.500,-43.533210,-40.125459,-46.165540,-45.142784,-37.004405,-46.098844,-33.729369,-47.118708,-35.587213,-43.776692,-43.646350,-55.678663,-40.577801,-53.996243,-35.357048,-31.337169,-57.578806,-42.505763,-41.501720,-35.199216,-36.547065,-60.626647,-42.303962,-40.969548,-41.043019,-43.459265,-42.228862,-45.297060,-47.298946,-41.958595,-43.683009,-47.063521,-47.747762,-52.682526,-49.678933,-50.004690,-47.975735,-43.403705,-54.210652,-44.462855,-45.873464,-42.007089,-44.450927,-43.183222,-42.505127,-46.920572,-46.947315,-53.977700,-38.384753,-39.808625,-39.686561,-44.378254,-43.740186,-37.908583,-43.620671,-44.105640,-41.034819,-37.980210,-46.473689,-33.827068,-42.628689,-34.838073,-30.461316,-34.386765,-47.535296,-40.116534,-52.056737,-38.406011,-42.387351,-44.461577,-38.380707,-44.955594,-46.817001,-43.466935,-44.127083,-43.943601,-50.760071,-52.337892,-46.141023,-48.018376,-46.284318,-48.655686,-45.194811,-38.192526,-41.922263,-33.222597,-33.178025,-38.997937,-54.760187,-42.120929,-52.906420,-35.010092,-36.707460,-35.599848,-42.009048,0,Fileset 1: TS pulse compressed wideband pings T3
160.000,-44.246464,-40.927643,-46.968832,-46.096505,-37.175104,-46.914296,-34.991331,-46.132361,-37.136589,-41.693918,-46.489227,-56.919895,-42.249451,-50.141419,-36.219120,-31.276561,-74.289250,-44.501242,-40.649538,-35.272216,-36.752801,-55.134790,-42.764230,-41.247096,-41.077697,-45.147483,-41.205348,-44.201218,-44.484745,-41.533192,-43.046823,-50.019006,-46.588370,-53.592114,-54.372445,-48.597288,-47.885424,-41.188889,-50.249538,-43.655097,-48.885146,-42.364363,-44.760730,-42.740416,-44.633862,-46.471516,-48.840748,-48.820620,-37.418702,-40.261050,-40.588111,-43.770938,-43.822166,-38.514456,-43.183881,-46.175729,-41.306120,-37.845169,-46.112042,-33.980309,-41.175672,-37.702095,-30.120976,-35.442138,-44.881876,-43.509658,-50.479341,-37.898368,-43.740429,-43.676038,-37.075679,-45.269433,-47.094213,-44.376288,-43.907677,-43.994645,-52.371099,-45.867774,-46.990220,-44.752880,-47.024361,-47.664319,-42.707937,-38.738745,-45.171370,-32.842340,-32.759354,-38.681097,-46.943383,-40.183609,-64.134294,-36.467749,-34.578308,-36.177320,-42.308167,0,Fileset 1: TS pulse compressed wideband pings T3
160.500,-44.717581,-41.717930,-47.345206,-47.239360,-37.662471,-45.951331,-36.569496,-45.844791,-39.282483,-40.665569,-50.777800,-56.461626,-44.597983,-44.485762,-36.379332,-31.395737,-54.988179,-44.438880,-40.979341,-35.493595,-37.064961,-48.186140,-43.304530,-41.530019,-41.340207,-45.634643,-40.369263,-43.389022,-42.882472,-41.730277,-42.728587,-54.108428,-46.026799,-53.793394,-50.610146,-46.792739,-48.064353,-39.267849,-48.272113,-43.478058,-47.416704,-42.322757,-46.133854,-43.229400,-48.293709,-45.241937,-50.646945,-45.814344,-36.741200,-40.672095,-41.978848,-42.545817,-43.808060,-39.591331,-43.310327,-49.446027,-41.476060,-37.783098,-45.883411,-34.214136,-39.753976,-41.725837,-30.051899,-36.588709,-42.047100,-49.857220,-48.705918,-37.121860,-46.515407,-43.721730,-35.895205,-45.347822,-47.390655,-44.960387,-43.865869,-43.757961,-53.570410,-42.564000,-47.942596,-41.985805,-48.492849,-46.791155,-40.963421,-39.376888,-48.646442,-32.862388,-32.485448,-38.321624,-41.862078,-37.776383,-49.065226,-38.707634,-32.963901,-37.317919,-42.869577,0,Fileset 1: TS pulse compressed wideband pings T3
161.000,-44.805998,-42.224604,-46.591948,-48.733008,-38.436562,-44.970576,-38.258796,-46.080294,-42.370547,-40.115726,-59.905615,-54.747059,-47.789188,-41.157503,-35.743166,-31.686854,-50.448271,-43.295483,-42.088226,-35.842684,-37.288128,-44.687856,-43.886994,-41.857062,-41.793202,-45.143808,-39.833498,-42.927586,-42.027027,-42.362914,-42.692819,-57.944283,-46.186354,-52.912619,-46.859635,-45.208157,-48.340107,-37.850631,-48.243843,-44.009832,-43.943703,-42.316009,-47.962008,-44.339380,-53.710490,-43.856186,-50.947169,-43.874429,-36.307710,-40.875136,-43.260147,-41.539771,-43.613826,-40.649308,-43.900801,-53.708058,-41.465793,-37.896273,-45.778546,-34.512770,-38.229533,-47.956979,-30.244836,-37.816213,-39.174116,-62.766826,-47.378755,-36.474755,-48.816161,-44.539124,-34.999312,-45.801089,-47.634038,-45.104482,-43.955980,-43.343026,-53.717325,-40.917726,-48.683202,-40.364607,-49.320514,-45.722808,-39.555400,-40.203402,-51.164153,-33.207547,-32.279859,-37.872663,-39.041722,-35.866404,-44.111776,-41.764170,-31.859010,-39.020974,-43.287939,0,Fileset 1: TS pulse compressed wideband pings T3
