Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
237.000,-42.853013,-49.480488,-37.993454,-43.533715,-42.878232,-47.511870,-43.132330,-40.309437,-48.382561,-61.416879,-55.559510,-42.499506,-50.350082,-61.750097,-31.668764,-42.503407,-47.148981,-53.553979,-40.199117,-48.083739,-48.462189,-54.848054,-41.694889,-47.799211,-40.660731,-46.527347,-45.822922,-41.039884,-41.988928,-45.769519,-38.937843,-41.675262,-47.877850,-41.377388,-50.814743,-55.394803,-44.257614,-44.452405,-55.748760,-47.250811,-45.521614,-45.203545,-37.761742,-46.193621,-37.874148,-35.713128,-36.347419,-42.857309,-51.630917,-53.355669,-47.263332,-49.508407,-45.759181,-33.169633,-36.426836,-36.567369,-33.371803,-45.184057,-46.332811,-55.277694,-53.617893,-53.760251,-45.435909,-51.571137,-48.395657,-51.123481,-67.179002,-56.204979,-63.706773,-66.105740,-52.673524,-54.631704,-64.643683,-52.543902,-62.376982,-56.626651,-49.865213,-38.237011,-35.875325,-40.430931,-41.591486,-47.827834,-41.047240,-44.867590,-33.235464,-36.162911,-34.342365,-39.344286,-47.907407,-45.483132,-44.787180,-46.523959,-42.717793,-43.951316,-57.835279,0,Fileset 1: TS pulse compressed wideband pings T2
237.500,-42.343894,-57.998155,-38.707525,-43.171886,-43.551771,-45.989424,-43.305143,-38.888017,-50.796465,-64.987771,-52.595455,-43.428030,-52.753447,-65.718333,-31.605029,-43.339975,-47.198909,-47.322785,-41.869227,-53.226333,-46.858918,-54.672486,-40.052012,-50.106847,-39.785762,-50.573567,-46.660446,-44.024888,-42.294886,-49.656131,-39.210658,-42.075813,-47.154748,-41.288573,-49.302390,-55.835062,-48.646896,-44.812604,-55.854788,-46.164884,-46.634184,-45.380220,-37.967983,-45.249436,-36.827667,-35.257380,-36.488663,-42.233850,-49.299134,-53.385121,-49.637891,-48.831584,-45.090480,-32.851390,-38.439977,-36.801341,-32.607941,-44.143815,-46.171079,-56.066512,-52.863780,-55.117718,-45.412829,-48.909354,-51.337677,-51.101242,-68.956444,-58.769238,-59.796132,-67.511864,-55.437547,-56.789381,-60.790694,-53.682135,-62.084863,-58.416496,-48.175300,-39.354198,-37.402175,-40.256580,-41.636146,-47.671942,-42.787957,-46.075837,-34.038210,-36.444132,-33.737733,-39.682709,-54.468225,-45.309807,-50.658811,-49.349685,-44.376430,-45.040839,-60.385673,0,Fileset 1: TS pulse compressed wideband pings T2
238.000,-41.995689,-59.242436,-39.964976,-43.690735,-44.609947,-45.405196,-44.012078,-37.972114,-54.139258,-64.400515,-50.881634,-44.383445,-53.835478,-54.233004,-31.833221,-43.677681,-48.311986,-45.114022,-42.828131,-71.863112,-46.397103,-54.750950,-40.066274,-52.496204,-39.641315,-55.059707,-47.717985,-47.887801,-42.587703,-54.844690,-39.608191,-42.359684,-44.843338,-41.144498,-49.394178,-54.229155,-52.059566,-45.624743,-57.345161,-45.509931,-48.625625,-46.020719,-38.582560,-43.888513,-36.193883,-34.862232,-36.880333,-42.311734,-48.180728,-52.752552,-51.865518,-49.398579,-43.883087,-32.772469,-41.125552,-36.985694,-31.956087,-43.149301,-45.985647,-55.828043,-52.612868,-56.046547,-46.304088,-47.106364,-56.789323,-51.254084,-62.072511,-61.224869,-57.661117,-63.648297,-60.343457,-57.848091,-60.504612,-54.150195,-62.735473,-59.089717,-47.531038,-40.835727,-39.689268,-39.578178,-41.496440,-46.766183,-43.747106,-46.760002,-35.381425,-37.367113,-34.257026,-40.104771,-59.242010,-45.709595,-57.387960,-55.356171,-47.055179,-46.248273,-56.685951,0,Fileset 1: TS pulse compressed wideband pings T2
238.500,-41.690196,-49.467959,-41.463673,-44.978896,-45.979012,-45.340620,-44.651616,-37.363865,-54.975533,-65.984608,-49.613942,-44.676018,-53.444756,-49.993111,-32.146626,-43.391483,-50.621875,-44.627096,-42.249951,-55.962879,-46.772506,-54.929419,-40.950955,-53.131909,-39.907521,-57.595344,-48.439315,-50.507049,-42.982110,-59.445450,-40.173506,-42.143855,-42.827983,-41.152568,-50.609139,-53.249713,-49.550072,-46.576641,-56.455462,-45.057831,-51.477761,-47.075471,-38.713870,-42.602824,-36.044492,-34.694569,-37.378207,-42.983641,-47.895397,-52.520548,-54.087328,-50.622965,-42.594615,-32.885751,-43.424846,-36.955814,-31.400800,-42.120463,-45.659265,-54.355298,-52.932270,-55.337181,-47.888985,-45.989432,-57.484811,-50.966834,-60.413625,-62.889061,-56.119760,-59.876756,-64.919263,-57.408127,-63.974076,-53.549774,-63.697262,-58.535548,-47.446156,-41.950294,-42.539419,-38.724716,-40.848471,-46.029509,-43.222738,-46.521807,-36.858891,-38.756102,-34.779085,-40.456400,-52.858341,-46.132205,-55.061886,-61.881011,-51.318033,-46.896263,-53.984605,0,Fileset 1: TS pulse compressed wideband pings T2
239.000,-41.777553,-45.628124,-43.131343,-47.521452,-48.193554,-45.849023,-45.476209,-37.363707,-50.914784,-62.274481,-48.926347,-44.210968,-53.100943,-48.066837,-32.804316,-42.105903,-54.433446,-45.399641,-41.010921,-50.463536,-48.442042,-55.352077,-42.663794,-50.895800,-40.769724,-57.159379,-47.702006,-47.034984,-44.040998,-53.259442,-41.541710,-41.810702,-41.674010,-41.680325,-52.546755,-53.608700,-46.848241,-47.663655,-53.027319,-45.185285,-55.320278,-49.064695,-37.581182,-41.791138,-36.885708,-35.295579,-38.164366,-44.659861,-48.586986,-52.956969,-56.648645,-52.096927,-41.876460,-33.598113,-44.158181,-37.086710,-31.328588,-41.420080,-45.500192,-52.884940,-54.340807,-53.386871,-50.754892,-45.681253,-52.503712,-50.589240,-63.506907,-65.361770,-54.930461,-57.775698,-63.509182,-55.940934,-72.341589,-52.257198,-64.586247,-56.351351,-47.891199,-42.209146,-45.959012,-38.267102,-40.087212,-46.045289,-42.099164,-46.187711,-37.986715,-40.868723,-34.420212,-41.014977,-48.226618,-46.593482,-50.311868,-53.901221,-54.438644,-46.354531,-52.244246,0,Fileset 1: TS pulse compressed wideband pings T2
239.500,-42.201242,-43.549366,-43.909623,-51.372791,-51.346198,-46.557179,-46.980079,-37.870786,-47.219859,-56.196969,-48.831678,-43.279676,-52.675422,-46.624083,-33.581264,-39.587753,-56.642594,-45.617853,-39.765056,-48.523909,-51.997401,-55.598859,-45.041547,-47.981236,-41.822558,-56.055484,-45.116836,-42.164113,-45.929099,-46.612634,-44.173231,-41.529230,-40.829350,-42.453597,-53.701167,-54.650358,-45.393102,-48.225521,-50.609339,-45.947348,-57.535921,-52.036186,-35.473657,-41.176812,-38.587237,-36.613016,-38.565997,-47.349520,-49.844086,-53.742407,-58.614335,-52.261244,-41.747953,-34.623584,-43.448551,-37.080090,-31.620476,-40.844877,-45.307055,-51.891407,-57.089790,-51.129929,-56.255948,-45.868654,-49.814799,-50.454118,-71.353948,-75.255311,-53.855013,-56.729647,-64.687505,-53.765261,-59.342652,-50.460738,-64.601945,-53.771812,-48.462770,-41.287383,-48.314445,-38.150298,-39.315044,-46.357424,-40.843451,-46.015589,-37.423174,-43.475682,-32.933315,-41.635749,-44.990765,-47.302659,-46.072131,-49.094580,-48.398188,-44.712616,-51.017328,0,Fileset 1: TS pulse compressed wideband pings T2
240.000,-43.492944,-42.511018,-43.511828,-56.689489,-54.721790,-47.796577,-51.099872,-39.404488,-45.249700,-52.992048,-50.239031,-43.059238,-51.650534,-44.690751,-34.696204,-37.271110,-55.413725,-43.785212,-39.236508,-49.090555,-61.668035,-56.078077,-48.831775,-46.550918,-42.938402,-57.579881,-42.778252,-38.558634,-49.426680,-42.033162,-50.294426,-42.121589,-40.221362,-43.669603,-52.844435,-54.284938,-45.368903,-48.170456,-50.420105,-48.072474,-56.511541,-54.921742,-33.916229,-41.065962,-40.653697,-38.642047,-38.321875,-51.349186,-51.448494,-55.426550,-59.646503,-50.325715,-42.762235,-35.612997,-42.569504,-36.863732,-32.681328,-40.645493,-45.447682,-51.824579,-62.607262,-49.678298,-71.980010,-46.874001,-49.465778,-51.432064,-57.981663,-66.562818,-53.538111,-56.724478,-70.053329,-51.971600,-53.938038,-48.970018,-64.329344,-52.180401,-49.697692,-40.189349,-47.231050,-38.806354,-39.216251,-46.512071,-40.000079,-46.570352,-35.837233,-46.178473,-31.679231,-42.963928,-43.185494,-49.861991,-42.872548,-45.422445,-44.174900,-43.567404,-51.203470,0,Fileset 1: TS pulse compressed wideband pings T2
240.500,-45.725056,-42.143035,-43.058608,-64.559344,-55.356637,-49.983683,-54.357177,-42.088625,-45.212725,-52.720264,-54.700858,-44.428844,-50.435058,-42.908993,-36.164989,-36.287804,-55.868853,-42.186106,-39.883675,-52.712195,-59.008059,-57.548942,-49.757536,-47.816060,-44.120061,-59.857245,-41.982873,-36.609365,-54.077399,-39.415100,-55.481874,-44.201053,-40.133636,-45.537522,-50.923608,-49.999119,-46.957037,-47.690137,-52.699699,-51.593498,-55.371752,-53.342585,-33.633624,-41.937773,-41.382636,-39.886599,-37.992369,-53.811613,-53.137732,-59.525310,-60.998407,-47.817888,-45.377132,-36.145054,-41.653914,-36.601679,-34.734371,-40.974817,-46.345493,-52.525468,-73.843701,-49.746678,-54.220088,-49.127356,-52.062252,-54.111984,-53.649529,-59.945163,-54.673889,-57.947799,-58.276236,-51.593850,-52.188137,-48.501255,-64.661399,-51.743387,-52.607993,-39.801105,-44.424171,-40.489437,-40.409651,-46.363773,-39.966227,-48.375811,-34.770518,-45.708807,-31.623560,-45.998620,-43.203874,-56.436146,-41.318944,-42.833808,-42.913094,-43.960145,-53.900818,0,Fileset 1: TS pulse compressed wideband pings T2
241.000,-46.487124,-41.937603,-43.174970,-55.918476,-56.258913,-52.038567,-47.409754,-43.162350,-46.516922,-54.905619,-65.275533,-47.123054,-49.515324,-42.061372,-37.491629,-36.494736,-58.967407,-42.150801,-41.350340,-59.534593,-52.223638,-59.399567,-45.826806,-52.506477,-45.630259,-50.314876,-42.555678,-35.853599,-54.727413,-38.136348,-46.672222,-46.244181,-40.427322,-47.576451,-49.434663,-45.800232,-49.390364,-46.977425,-54.232803,-52.018035,-54.114523,-50.567507,-33.939702,-43.542290,-40.673963,-39.428776,-37.927609,-51.089643,-54.997633,-71.338103,-63.287888,-46.115240,-48.554722,-36.810426,-40.570575,-36.510516,-36.751175,-41.226788,-47.723262,-52.799683,-71.399945,-51.045962,-49.399450,-52.365725,-59.984015,-57.907215,-53.126869,-59.450269,-57.061564,-60.328245,-53.138463,-52.724771,-52.727942,-48.880173,-65.169549,-51.617269,-56.771952,-39.970138,-42.162621,-42.262072,-42.640676,-46.420568,-40.538017,-50.455818,-34.374888,-43.340388,-32.523521,-51.048866,-44.621745,-54.879279,-41.042751,-41.540983,-44.351389,-45.600266,-55.242296,0,Fileset 1: TS pulse compressed wideband pings T2
241.500,-44.509867,-41.997394,-43.787183,-47.706119,-60.267298,-51.688602,-43.601160,-41.000328,-48.217313,-57.923722,-60.428899,-50.020252,-48.711986,-42.166653,-38.722449,-37.297830,-67.018510,-43.392807,-43.061377,-58.055744,-49.441190,-59.272841,-43.589872,-54.943574,-48.132832,-44.572320,-43.923108,-35.654225,-53.248899,-37.529813,-42.468843,-45.296374,-40.691685,-48.758187,-48.814232,-43.002582,-51.418138,-46.636056,-52.619954,-49.300923,-52.685969,-48.563185,-33.731385,-44.530666,-38.359951,-38.922549,-38.002047,-47.232164,-56.501883,-58.196783,-64.917042,-45.502105,-49.540876,-38.646070,-39.729362,-36.694248,-37.298691,-40.882863,-49.133162,-52.408483,-64.810568,-52.693092,-47.082556,-55.655682,-61.576023,-62.129074,-55.320150,-65.726980,-60.098532,-63.558009,-50.823004,-55.046608,-54.749667,-49.685345,-65.057645,-51.647888,-55.819983,-40.315446,-40.630752,-42.853137,-45.312317,-47.237759,-41.508908,-49.147307,-34.281935,-42.311288,-33.789277,-52.873836,-46.052164,-50.633794,-41.260264,-41.418451,-49.833880,-47.544950,-50.310280,0,Fileset 1: TS pulse compressed wideband pings T2
242.000,-42.470493,-43.169736,-45.186848,-43.227865,-60.483400,-50.102525,-42.287537,-38.942532,-49.806386,-57.059005,-56.886356,-51.485529,-48.324273,-43.493993,-40.444582,-38.472355,-62.612157,-45.133410,-44.693328,-52.815044,-48.111480,-57.578292,-43.538337,-49.235614,-53.063102,-41.616694,-46.026986,-36.113400,-52.408814,-37.696849,-40.033220,-43.374589,-41.105942,-48.454508,-49.646936,-41.825117,-51.916766,-47.855009,-52.619351,-47.403538,-52.255721,-47.597969,-33.045055,-43.339898,-35.416935,-39.306047,-38.538427,-44.154264,-55.720741,-51.315326,-61.806686,-46.560283,-48.498457,-43.288032,-39.797347,-37.389544,-36.761783,-40.495218,-50.718759,-52.570922,-58.941214,-54.107431,-46.304998,-56.822877,-51.937409,-68.069008,-61.195678,-65.558775,-63.692293,-63.143882,-50.569670,-58.306231,-58.227126,-51.279881,-64.899163,-53.067885,-52.121291,-41.195753,-40.073678,-42.630156,-48.238696,-49.687044,-43.323480,-45.664619,-34.821598,-43.767383,-35.424747,-49.208367,-45.680984,-50.739136,-41.626398,-42.790236,-52.092680,-49.010362,-46.761971,0,Fileset 1: TS pulse compressed wideband pings T2
242.500,-41.169560,-45.088702,-46.983040,-40.817692,-54.512872,-48.979247,-42.777894,-37.933360,-50.561134,-54.964559,-58.814704,-50.189527,-48.351969,-45.612623,-41.330126,-38.957726,-53.242280,-44.910423,-45.007058,-49.248962,-47.324717,-56.053354,-45.373366,-45.982255,-60.153968,-40.492490,-48.093168,-37.105772,-51.560993,-38.357409,-38.399038,-42.022449,-41.545602,-47.447221,-52.161570,-41.928610,-49.520038,-51.607842,-56.459848,-46.434820,-53.097281,-47.494391,-32.168808,-41.191965,-33.247836,-40.025746,-39.243956,-42.164827,-53.795373,-47.753698,-57.529356,-49.521127,-47.201495,-55.855379,-40.456797,-37.970433,-35.932532,-40.290678,-52.039378,-53.717846,-54.822431,-55.398713,-46.530789,-55.269084,-48.129378,-73.581627,-71.653935,-56.225936,-67.503707,-59.083126,-52.125419,-61.171299,-62.769839,-54.019477,-65.264177,-56.586261,-49.931809,-42.595385,-40.259909,-42.212740,-50.321576,-53.777480,-45.615364,-42.931286,-35.965672,-49.078316,-36.958677,-47.371405,-43.911164,-54.519505,-41.523467,-45.082985,-42.607119,-48.953335,-45.051208,0,Fileset 1: TS pulse compressed wideband pings T2
243.000,-40.534698,-44.710577,-48.388951,-39.840808,-50.844000,-48.614322,-44.972462,-37.944848,-50.339849,-54.884173,-73.586417,-47.958434,-48.773042,-47.676186,-40.213396,-38.143097,-48.830535,-43.589544,-44.230373,-46.570747,-46.962134,-54.965041,-49.470098,-43.435820,-58.254720,-40.786758,-49.151925,-38.789327,-50.104282,-39.205311,-37.291670,-41.002793,-41.838639,-47.264175,-56.593935,-42.948734,-46.523940,-61.043312,-74.019086,-46.317388,-55.113021,-48.113645,-31.547725,-39.864958,-32.227997,-40.336023,-39.456732,-41.403094,-52.570909,-45.996562,-54.598768,-54.784134,-46.118528,-52.029602,-41.114708,-38.117979,-35.354350,-40.249546,-52.587556,-55.807561,-52.331617,-58.294335,-47.453157,-53.564634,-46.311276,-64.398073,-71.235113,-53.820948,-70.872007,-56.340914,-55.965230,-61.922678,-68.753981,-59.266442,-66.348938,-58.702994,-49.087345,-44.437260,-41.032050,-42.005400,-50.313759,-55.065549,-46.995757,-41.365272,-37.574509,-63.666399,-38.020384,-47.671380,-42.516327,-55.307382,-41.027945,-46.670344,-38.354218,-47.742564,-44.628668,0,Fileset 1: TS pulse compressed wideband pings T2
243.500,-40.415242,-41.552267,-48.427749,-39.891513,-48.368432,-48.777594,-49.149745,-38.874466,-49.421336,-57.007879,-59.818978,-46.658019,-49.580073,-48.662686,-38.882754,-36.714843,-46.836207,-43.156546,-43.667605,-44.756397,-47.335486,-54.187232,-56.672174,-40.726950,-56.916637,-42.216006,-48.850336,-41.576028,-48.086125,-39.963034,-36.674343,-39.845983,-41.857284,-48.596873,-56.302356,-44.500115,-44.649642,-56.658407,-57.648075,-47.349520,-57.858160,-49.330111,-31.490607,-39.681080,-32.202279,-40.093808,-38.931106,-42.022482,-51.578202,-45.546467,-52.845324,-61.350545,-45.481598,-47.223991,-41.558033,-38.215790,-35.336493,-40.118056,-52.194642,-57.261705,-51.101612,-66.581217,-48.873737,-52.472506,-45.574671,-56.490158,-60.461738,-54.718169,-71.425601,-54.846475,-64.470084,-57.065866,-67.082552,-65.932687,-67.153125,-54.457103,-49.382455,-46.290986,-42.347866,-42.225897,-49.028590,-51.814175,-46.327109,-40.927262,-38.987211,-48.728373,-38.471389,-50.401834,-41.933132,-50.918000,-40.513126,-47.301416,-36.374567,-46.643775,-45.135838,0,Fileset 1: TS pulse compressed wideband pings T2
244.000,-40.701010,-38.912489,-47.038786,-40.287089,-46.849706,-49.100567,-55.358065,-40.570554,-48.327928,-60.350203,-53.561234,-47.066356,-51.077603,-48.065123,-38.426829,-35.479817,-46.521370,-43.912514,-43.888854,-43.942066,-48.808656,-53.723163,-53.220786,-38.411860,-58.504083,-44.363344,-47.751219,-45.839872,-46.384870,-40.530330,-36.562116,-38.381100,-42.010945,-50.824350,-51.037869,-46.226689,-44.039488,-50.593006,-53.076878,-50.046164,-60.335073,-51.075914,-32.102257,-40.402820,-32.891325,-39.690658,-38.463635,-44.238659,-50.260971,-46.172093,-51.906505,-66.137706,-45.724509,-47.417534,-41.957751,-38.367262,-36.073721,-39.801573,-51.184243,-55.497216,-50.852677,-64.435218,-50.684813,-52.022808,-45.515148,-51.620320,-53.684815,-55.207396,-68.049747,-54.076302,-63.544194,-52.421133,-61.390034,-57.761843,-65.829046,-51.358777,-50.843031,-47.075721,-44.280392,-43.027408,-48.308033,-49.350537,-44.814954,-41.570451,-39.032439,-44.588558,-38.379669,-58.331091,-42.119334,-49.440658,-40.130434,-49.203253,-35.864044,-46.513666,-46.215524,0,Fileset 1: TS pulse compressed wideband pings T2
244.500,-41.310456,-37.481714,-45.276637,-39.836890,-46.623507,-49.309433,-56.798303,-42.712243,-47.434462,-60.345451,-51.435959,-49.814884,-53.692883,-46.422256,-38.699265,-34.750171,-47.409804,-45.463067,-45.007376,-44.243201,-51.374202,-53.420770,-48.814921,-36.842581,-59.337974,-46.520662,-46.565653,-48.314290,-45.727076,-40.926401,-36.948871,-36.805508,-42.962780,-50.133543,-47.874931,-47.522550,-44.349928,-48.112301,-51.978530,-54.967546,-60.842545,-53.079711,-33.241862,-41.468084,-34.050194,-39.354537,-38.733016,-47.810748,-49.286871,-47.728653,-51.566007,-68.406567,-47.484481,-50.126866,-41.936245,-37.946173,-37.635594,-39.559953,-49.958422,-52.865991,-51.415676,-56.289167,-52.876470,-52.267940,-46.017485,-49.142600,-50.237438,-51.369217,-63.793618,-53.837217,-57.306070,-49.819070,-58.642060,-53.590808,-63.511952,-49.920504,-53.625077,-46.376198,-46.952174,-44.471519,-49.143143,-47.629583,-43.471777,-43.047236,-37.809959,-42.848840,-37.860947,-58.169219,-43.038302,-50.251779,-39.894617,-54.337687,-36.471473,-47.731465,-47.332002,0,Fileset 1: TS pulse compressed wideband pings T2
245.000,-42.133798,-37.154621,-43.929619,-38.213898,-48.040138,-49.379022,-53.654050,-44.652372,-46.841391,-58.424866,-51.500872,-56.708028,-55.478750,-44.897397,-39.057633,-34.549684,-49.019544,-47.057220,-47.128928,-45.698537,-52.828396,-52.902401,-47.726719,-35.965097,-56.615626,-48.070834,-45.745214,-44.692478,-46.375431,-41.141557,-37.796161,-35.463500,-45.111608,-47.451090,-46.557577,-47.667625,-45.046093,-47.525231,-52.381267,-58.699931,-58.611250,-54.070049,-34.510838,-42.298521,-35.454369,-39.056387,-39.799164,-48.876104,-49.543888,-49.705210,-51.866768,-56.840687,-52.323863,-54.116614,-40.862172,-36.818696,-39.876020,-39.633033,-48.747919,-51.133355,-52.773274,-52.295179,-55.360409,-53.436644,-47.278905,-48.762333,-49.104710,-48.458675,-60.806231,-54.252194,-55.206866,-48.907121,-57.761654,-51.844806,-61.819285,-49.555809,-58.012440,-45.312500,-50.230022,-46.344912,-52.345013,-46.140857,-42.451093,-44.491935,-36.441572,-41.918853,-36.754628,-49.820572,-44.783431,-51.556905,-39.861167,-59.625501,-37.871593,-50.571108,-47.965524,0,Fileset 1: TS pulse compressed wideband pings T2
245.500,-42.936703,-37.812799,-43.188745,-36.389867,-50.703116,-49.260721,-51.758378,-45.359669,-46.551143,-57.405427,-53.266939,-62.092777,-52.718591,-44.213831,-38.808144,-34.791564,-50.780482,-48.134343,-50.477099,-47.789967,-50.698442,-52.006896,-49.231898,-35.681258,-53.147792,-49.429410,-45.522626,-41.331778,-48.288475,-41.272918,-39.033483,-34.592522,-48.203198,-45.979811,-46.632468,-47.271506,-45.745557,-48.856594,-53.366558,-55.474598,-55.662114,-53.273655,-35.368778,-42.664872,-36.551803,-38.761828,-41.325073,-46.457487,-51.806909,-49.978792,-53.131988,-51.763323,-67.034015,-54.705519,-39.056432,-35.825502,-42.221753,-39.972816,-47.676220,-50.379945,-54.839898,-49.860037,-56.815475,-56.062608,-49.804096,-50.617918,-49.899296,-47.577949,-59.309203,-55.533054,-55.323314,-49.352873,-57.914262,-51.467340,-61.051164,-49.857750,-64.585239,-44.742595,-53.060931,-47.642392,-57.395417,-44.934776,-41.686091,-44.929670,-35.454999,-41.502330,-35.048569,-46.463515,-47.465659,-51.433733,-40.122562,-54.548462,-39.425289,-55.577931,-48.143593,0,Fileset 1: TS pulse compressed wideband pings T2
246.000,-43.326574,-39.324732,-42.986114,-35.014130,-49.861802,-48.682319,-51.219073,-44.368118,-46.624456,-56.410889,-56.437490,-54.907167,-49.857169,-44.710247,-37.713321,-35.367454,-51.647227,-48.877912,-54.638684,-48.183043,-48.351575,-50.928079,-53.740096,-36.013809,-49.567629,-52.196747,-46.001141,-39.061854,-50.776253,-41.614664,-40.484286,-34.259235,-49.459869,-46.038539,-47.615221,-47.140771,-46.466861,-53.407577,-54.708672,-52.572432,-53.297016,-52.287702,-35.444188,-42.036674,-36.599967,-38.565448,-43.037000,-45.015474,-58.231604,-47.738884,-55.889845,-49.476437,-50.489837,-51.469722,-37.181441,-35.652756,-43.682843,-40.328611,-46.829903,-50.493611,-55.853865,-48.543698,-54.946697,-61.258386,-54.620491,-55.675379,-52.354606,-48.467252,-58.940983,-57.810481,-57.411127,-50.891067,-58.345185,-52.022028,-61.123013,-50.341026,-73.566319,-44.924504,-54.565947,-46.925793,-52.691843,-44.189825,-41.159606,-44.876938,-34.933680,-41.735424,-33.339302,-45.046493,-49.875240,-51.376274,-40.716838,-52.962931,-40.032572,-64.492509,-48.235476,0,Fileset 1: TS pulse compressed wideband pings T2
246.500,-43.397857,-41.461001,-43.609179,-34.614263,-46.320541,-47.996183,-52.872965,-43.066247,-47.612925,-55.246171,-59.221473,-54.232235,-48.917527,-47.122318,-36.388070,-36.572373,-51.087671,-50.016906,-56.000826,-46.618775,-47.631085,-50.208711,-59.001244,-37.443159,-46.608451,-56.964608,-47.566315,-37.868600,-52.442182,-42.837058,-41.969165,-34.782202,-47.293410,-47.849503,-49.169249,-47.061769,-47.548791,-59.537402,-57.187288,-50.554232,-52.080551,-52.457685,-35.251870,-40.387424,-36.292703,-38.945855,-45.713626,-45.498855,-66.642012,-45.865377,-59.145540,-49.343187,-45.233409,-49.932229,-36.017162,-37.052827,-44.123201,-40.891435,-46.637997,-51.867445,-53.667875,-48.786820,-52.194265,-64.410345,-62.313025,-62.430852,-54.832289,-51.173134,-59.330698,-61.320871,-61.873844,-53.508819,-58.925791,-53.710522,-62.221699,-50.688952,-73.093270,-46.280492,-56.076327,-45.108934,-48.475934,-44.249861,-41.329703,-45.167177,-35.213956,-42.946881,-32.589310,-45.145243,-48.824446,-53.803373,-41.927800,-52.810952,-39.738643,-72.394004,-48.772740,0,Fileset 1: TS pulse compressed wideband pings T2
247.000,-42.990086,-41.950534,-44.664037,-34.828987,-44.056675,-47.352447,-57.362100,-42.163447,-49.503559,-54.312615,-57.218481,-57.736026,-49.342872,-51.592387,-34.911213,-38.031153,-50.029722,-51.276301,-54.903322,-45.281328,-48.304762,-49.510623,-54.490109,-39.651810,-44.301236,-50.082216,-49.796123,-37.186919,-53.074003,-44.708433,-42.161538,-35.702183,-44.741340,-50.681156,-50.836040,-45.938655,-48.182988,-50.694305,-61.072673,-49.003759,-51.612011,-53.207776,-35.023614,-38.422797,-36.141051,-39.436089,-50.121376,-47.335133,-54.710275,-45.036259,-55.665025,-50.624402,-42.758821,-51.015631,-35.512128,-40.128314,-43.497143,-41.352384,-46.765814,-54.380786,-50.847389,-50.471787,-50.126674,-58.658702,-57.689702,-57.060680,-53.710932,-54.169839,-59.357106,-64.773875,-62.257533,-56.009785,-59.338381,-56.167874,-63.648578,-50.285989,-71.000136,-48.474288,-55.758908,-43.089758,-46.640308,-44.496937,-41.974108,-44.283004,-35.852432,-44.220975,-32.691632,-46.195115,-46.370667,-60.626861,-43.165189,-50.273234,-39.139406,-65.379536,-49.335064,0,Fileset 1: TS pulse compressed wideband pings T2
247.500,-42.005235,-39.700564,-45.297426,-35.037672,-42.770640,-46.732866,-58.678232,-41.565631,-52.464225,-53.645824,-53.393673,-63.185245,-50.189116,-53.765909,-33.127353,-39.222769,-49.403241,-52.058075,-54.230511,-44.449953,-50.044093,-48.253763,-51.516964,-41.687895,-42.230998,-43.866611,-52.098065,-36.352737,-54.173342,-46.498759,-40.462702,-36.398670,-42.458786,-52.420017,-53.685992,-44.200733,-47.713053,-46.116325,-66.289286,-47.892048,-51.280345,-53.043866,-34.780140,-36.596511,-35.838596,-39.073632,-56.366875,-49.620578,-50.721319,-44.806634,-51.022448,-52.403034,-41.184393,-55.604670,-35.349753,-44.717302,-41.928010,-41.236585,-46.646586,-57.783990,-48.554879,-53.008532,-48.466702,-55.238564,-53.437853,-55.272557,-51.775787,-54.929336,-58.756083,-64.762498,-57.133222,-56.545628,-59.241916,-58.873581,-64.454225,-49.082775,-72.862545,-51.104612,-52.427773,-40.812709,-45.657712,-44.045891,-42.645942,-41.451495,-36.112280,-44.227051,-33.062627,-47.929891,-44.360338,-61.425348,-43.602321,-47.154044,-38.417296,-59.866707,-49.195182,0,Fileset 1: TS pulse compressed wideband pings T2
248.000,-41.332420,-37.261026,-44.727475,-35.568614,-42.845560,-46.971379,-52.772028,-41.991509,-59.053992,-53.690962,-50.263768,-57.147173,-51.208035,-49.265347,-31.814022,-40.747175,-50.442212,-52.805180,-52.112741,-44.569489,-54.279314,-46.961896,-50.650518,-42.604091,-40.967252,-40.188034,-55.397321,-35.800334,-56.974325,-48.004087,-38.475245,-37.455332,-41.127541,-52.039070,-58.243562,-43.462423,-47.374355,-44.090002,-65.780084,-48.126492,-51.524167,-51.969278,-35.374394,-35.796541,-35.683713,-38.155165,-56.020694,-51.889816,-49.232033,-45.675115,-48.152663,-54.101455,-40.621353,-52.173738,-36.070023,-44.119166,-40.736665,-40.982262,-46.778401,-59.543867,-47.438900,-53.349495,-47.729407,-54.077127,-50.787118,-58.017032,-51.352832,-54.300476,-58.966172,-60.217650,-53.365726,-55.202104,-59.191143,-62.350326,-65.382436,-48.074216,-69.883663,-55.578918,-49.648137,-39.018719,-45.285703,-43.356794,-43.915085,-38.763878,-36.224653,-43.686083,-33.827963,-52.160096,-43.290064,-53.240726,-43.640947,-45.727713,-38.349666,-55.216136,-48.489207,0,Fileset 1: TS pulse compressed wideband pings T2
