Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
239.000,-35.973788,-41.694090,-38.747291,-40.259443,-40.891309,-41.184508,-44.128162,-36.281480,-50.300322,-59.088230,-46.123649,-37.112523,-51.064911,-47.804193,-31.468689,-41.178719,-48.228848,-36.988894,-33.931352,-45.164053,-42.055130,-49.924180,-35.618117,-44.898993,-36.181729,-53.296936,-44.644553,-40.180516,-40.993282,-50.514666,-36.723286,-35.202845,-34.449342,-34.577907,-44.758139,-47.990598,-41.972548,-45.920985,-48.932995,-37.180460,-47.580376,-40.242716,-31.478607,-35.792750,-31.542916,-28.991043,-32.406860,-36.759745,-41.724922,-46.898056,-49.262570,-45.241977,-37.213001,-29.209856,-42.364430,-32.530923,-24.385039,-34.716528,-37.113951,-44.227777,-48.211818,-49.774152,-48.645795,-43.456752,-47.975112,-43.480056,-59.551101,-63.489975,-51.476597,-51.824320,-58.830077,-51.506863,-67.338560,-45.863306,-56.986074,-52.849621,-46.659873,-41.907255,-45.654782,-35.787752,-32.416396,-38.911262,-36.898917,-40.958952,-33.443403,-37.880833,-31.734010,-35.957250,-46.838905,-45.764910,-42.821497,-45.472148,-48.398078,-40.457727,-44.522634,0,Fileset 1: TS pulse compressed wideband pings T2
239.500,-36.578589,-39.730128,-39.691838,-44.369683,-44.265047,-42.130057,-45.727235,-36.873579,-46.651431,-53.247377,-46.232388,-36.412123,-50.709338,-46.376450,-32.305357,-38.722692,-50.655298,-37.487533,-32.895488,-43.379210,-45.813396,-50.344204,-38.415357,-42.416832,-37.584124,-52.472459,-42.289495,-35.816129,-43.089591,-44.053429,-39.708841,-35.393683,-34.013198,-35.785629,-46.242729,-49.232721,-40.735619,-46.535735,-46.778197,-38.185804,-50.048174,-43.478267,-29.743851,-35.605008,-33.637804,-30.778944,-33.154151,-39.721458,-43.230211,-47.893809,-51.447466,-45.616691,-37.273811,-30.576380,-41.793977,-32.854510,-25.063040,-34.493912,-37.173134,-43.489491,-51.340008,-47.763750,-54.312451,-43.818235,-45.639947,-43.899143,-67.708992,-73.530435,-50.662335,-51.103689,-60.258122,-49.619405,-54.654857,-44.389399,-57.415647,-50.502875,-47.305409,-40.998226,-48.023561,-35.745078,-31.867995,-39.432036,-35.793936,-40.952529,-33.228207,-40.680121,-30.458256,-36.904954,-43.673334,-46.502713,-38.962268,-40.934337,-42.542381,-38.995541,-43.540176,0,Fileset 1: TS pulse compressed wideband pings T2
240.000,-38.042243,-38.801567,-39.448887,-49.928998,-47.851248,-43.585397,-49.931874,-38.482652,-44.722175,-50.252841,-47.820779,-36.409992,-49.750185,-44.456658,-33.475117,-36.461568,-49.630370,-35.919430,-32.567419,-44.093870,-55.676326,-50.987512,-42.583348,-41.371551,-39.010331,-54.245598,-40.155339,-32.661081,-46.773080,-39.639744,-46.144958,-36.406826,-33.774324,-37.392217,-45.690766,-49.055089,-40.911834,-46.531022,-46.824789,-40.542589,-49.262187,-46.615687,-28.521537,-35.874297,-36.054135,-33.226147,-33.221093,-43.976938,-45.066867,-49.775500,-52.688892,-43.881286,-38.463359,-31.868299,-41.038384,-32.932086,-26.473134,-34.614639,-37.554289,-43.666508,-57.198119,-46.532278,-70.183323,-44.977934,-45.604614,-45.368593,-54.612274,-64.968191,-50.577413,-51.393148,-65.850359,-48.083841,-49.533066,-43.192368,-57.517968,-49.119647,-48.606850,-39.911935,-46.952432,-36.471832,-31.983217,-39.786171,-35.094827,-41.664349,-31.951450,-43.555214,-29.391345,-38.526014,-41.931981,-49.088929,-36.109045,-37.516928,-38.494886,-38.021399,-43.958106,0,Fileset 1: TS pulse compressed wideband pings T2
240.500,-40.076815,-38.290271,-38.876794,-57.591460,-48.230619,-45.705702,-53.192005,-41.176664,-44.688783,-49.998843,-52.294070,-37.550615,-48.470921,-42.672133,-34.915020,-35.477083,-49.901728,-34.060237,-32.961304,-47.522709,-52.803700,-52.277738,-43.470292,-42.662254,-40.225391,-56.538716,-39.379508,-30.751198,-51.425315,-37.021135,-51.357222,-38.511993,-33.628966,-39.230822,-43.606483,-44.605928,-42.402124,-45.989183,-49.093560,-43.785303,-47.874350,-44.725083,-28.210839,-36.767066,-36.811615,-34.509962,-32.859141,-46.204316,-46.563145,-53.692443,-53.776811,-41.136843,-40.964970,-32.437556,-40.137661,-32.689673,-28.464186,-34.865321,-38.157479,-44.056298,-68.410461,-46.602782,-52.442580,-47.251023,-48.240899,-48.110518,-50.316351,-58.367510,-51.736433,-52.555575,-54.016967,-47.697608,-47.766146,-42.634951,-57.776962,-48.679306,-51.507962,-39.516335,-44.138616,-38.066364,-32.897485,-39.378887,-34.870448,-43.294308,-30.919525,-43.076735,-29.360299,-41.550561,-41.928071,-55.637096,-34.458362,-34.652232,-37.023282,-38.208513,-46.399160,0,Fileset 1: TS pulse compressed wideband pings T2
241.000,-40.629350,-37.932990,-38.866549,-48.729906,-48.862026,-47.688180,-46.246778,-42.260096,-45.996377,-52.200984,-62.879141,-40.001713,-47.483436,-41.821477,-36.210752,-35.682265,-52.804875,-33.748578,-34.159522,-54.140815,-45.793634,-53.936686,-39.494998,-47.375979,-41.767893,-47.010625,-39.971012,-30.032698,-52.075197,-35.740269,-42.570774,-40.578227,-33.858327,-41.235080,-41.942386,-40.233299,-44.730511,-45.211255,-50.613048,-43.914728,-46.353733,-41.619835,-28.484105,-38.390079,-36.129738,-34.089593,-32.757222,-43.232420,-48.217661,-65.311956,-55.786496,-39.183267,-44.021622,-33.139317,-39.068841,-32.616456,-30.412278,-35.031332,-39.222894,-44.000809,-65.938052,-47.902247,-47.640787,-50.508754,-56.201699,-51.966517,-49.829293,-57.889293,-54.146442,-54.869037,-48.817747,-48.817162,-48.285342,-42.917637,-58.204454,-48.547739,-55.661633,-39.677519,-41.869653,-39.745147,-34.832744,-39.161253,-35.240377,-45.188117,-30.557676,-40.697429,-30.284473,-46.587347,-43.321887,-54.052628,-34.076492,-33.066383,-38.239114,-39.630607,-47.468659,0,Fileset 1: TS pulse compressed wideband pings T2
241.500,-38.579817,-37.943400,-39.424744,-40.429008,-52.779351,-47.281420,-42.421276,-40.084428,-47.689029,-55.179177,-57.997449,-42.811269,-46.654658,-41.923456,-37.424905,-36.473728,-60.779760,-34.887681,-35.781976,-52.595469,-42.931917,-53.742466,-37.173345,-49.738768,-44.212927,-41.219907,-41.300083,-29.748158,-50.558774,-35.099572,-38.307331,-39.548811,-34.036254,-42.331232,-41.228971,-37.366561,-46.698875,-44.848027,-48.949750,-41.097968,-44.829860,-39.505507,-28.201784,-39.304302,-33.749181,-33.504792,-32.761775,-39.278519,-49.638191,-52.096090,-57.323261,-38.484759,-44.950625,-34.919739,-38.205032,-32.743472,-30.876612,-34.607091,-40.528267,-43.501297,-59.274281,-49.504549,-45.297302,-53.770673,-57.736672,-56.098946,-51.972699,-64.142404,-57.140080,-58.026996,-46.445305,-51.084418,-50.245831,-43.646032,-58.002066,-48.534975,-54.694276,-40.019037,-40.333965,-40.305113,-37.408172,-39.888987,-36.145965,-43.814514,-30.407685,-39.631289,-31.516358,-48.350295,-44.735005,-49.796754,-34.204898,-32.839937,-43.646241,-41.501675,-42.441117,0,Fileset 1: TS pulse compressed wideband pings T2
242.000,-36.466827,-39.065443,-40.769374,-35.860589,-52.902706,-45.637433,-41.090370,-38.012673,-49.270190,-54.273659,-54.419070,-44.187289,-46.241022,-43.247426,-39.130043,-37.636368,-56.295776,-36.523502,-37.323699,-47.287035,-41.521472,-51.979170,-37.035391,-43.954872,-49.084363,-38.215058,-43.364741,-30.120283,-49.679957,-35.231706,-35.810314,-37.543640,-34.362375,-41.940235,-41.966983,-36.118722,-47.136957,-46.044712,-48.897636,-39.099094,-44.302543,-38.428252,-27.439939,-38.037767,-30.738146,-33.807967,-33.226847,-36.102435,-48.771789,-45.138704,-54.118803,-39.455983,-43.849974,-39.505223,-38.249906,-33.380803,-30.254891,-34.137575,-42.007404,-43.553416,-53.329008,-50.873093,-44.492544,-54.909190,-48.039724,-61.947416,-57.797213,-63.950061,-60.689536,-57.539650,-46.133859,-54.288307,-53.660779,-45.162316,-57.751351,-49.910660,-50.979872,-40.895479,-39.772996,-40.050454,-40.236550,-42.247152,-37.894020,-40.265524,-30.889019,-41.049557,-33.117183,-44.621501,-44.346172,-49.891511,-34.480232,-34.105902,-45.828277,-42.892104,-38.795521,0,Fileset 1: TS pulse compressed wideband pings T2
242.500,-35.090902,-40.933168,-42.509487,-33.358585,-46.837703,-44.455099,-41.563059,-36.989221,-50.016846,-52.137494,-56.310782,-42.800373,-46.242303,-45.362615,-39.998253,-38.109594,-46.846824,-36.193811,-37.545515,-43.651952,-40.652470,-50.384200,-38.782257,-40.623903,-56.115058,-37.040534,-45.390815,-31.023666,-48.792560,-35.856604,-34.113367,-36.106286,-34.712155,-40.843850,-44.385176,-36.150526,-44.678518,-49.774858,-52.685526,-38.027000,-45.045240,-38.210550,-26.486626,-35.812406,-28.499510,-34.445543,-33.859608,-34.013009,-46.759581,-41.499732,-49.745613,-42.328254,-42.493670,-52.014797,-38.885715,-33.902438,-29.339154,-33.849570,-43.219583,-44.587961,-49.132738,-52.117583,-44.690509,-53.326059,-44.172018,-67.366473,-68.203280,-54.592526,-64.455641,-53.404219,-47.630333,-57.096454,-58.139671,-47.822145,-58.022336,-53.383769,-48.774343,-42.291171,-39.955254,-39.600764,-42.219596,-46.244764,-40.118141,-37.464648,-31.973437,-46.321853,-34.615669,-42.719875,-42.558340,-53.661092,-34.284765,-36.290879,-36.264520,-42.758693,-36.985670,0,Fileset 1: TS pulse compressed wideband pings T2
243.000,-34.379639,-40.502836,-43.858249,-32.288167,-43.072586,-44.029945,-43.739565,-36.986096,-49.787284,-52.014443,-71.045034,-40.476672,-46.636454,-47.422664,-38.863842,-37.282551,-42.354523,-34.764257,-36.675189,-40.903435,-40.206107,-49.224536,-42.789034,-37.998132,-54.154263,-37.283355,-46.408550,-32.616233,-47.295401,-36.668062,-32.941821,-34.999534,-34.913523,-40.569877,-48.719313,-37.097612,-41.619514,-59.187212,-70.191032,-37.804257,-46.960279,-38.713544,-25.786883,-34.406262,-27.408570,-34.671841,-33.998116,-33.149439,-45.446659,-39.663802,-46.717364,-47.501026,-41.350225,-48.129914,-39.519439,-33.989406,-28.672768,-33.723338,-43.657291,-46.563187,-46.562825,-54.965386,-45.584404,-51.591590,-42.292860,-58.087196,-67.731057,-52.162269,-67.777597,-50.585842,-51.409677,-57.789692,-64.058645,-52.987793,-59.011227,-55.454250,-47.913489,-44.129025,-40.723342,-39.360542,-42.110066,-47.438263,-41.429494,-35.829821,-33.521247,-60.870466,-35.641110,-42.953807,-41.145121,-54.437972,-33.694930,-37.768467,-31.931953,-41.470102,-36.462195,0,Fileset 1: TS pulse compressed wideband pings T2
243.500,-34.182338,-37.291329,-43.838802,-32.243590,-40.498957,-44.131782,-47.898377,-37.900761,-48.860303,-54.094507,-57.239285,-39.081910,-47.416045,-48.405574,-37.515162,-35.841607,-40.278121,-34.220567,-36.017011,-39.017452,-40.494099,-48.374027,-49.899314,-35.208150,-52.753212,-38.659995,-46.064995,-35.309889,-45.235900,-37.388534,-32.258863,-33.753689,-34.838661,-41.809770,-48.327671,-38.574571,-39.681084,-54.778751,-53.765132,-38.729096,-49.602836,-39.811560,-25.649465,-34.141486,-27.310139,-34.343735,-33.396679,-33.665096,-44.363837,-39.133428,-44.864415,-53.975502,-40.651651,-43.263821,-39.938013,-34.025272,-28.564943,-33.505070,-43.151827,-47.900681,-45.252068,-63.203395,-46.975846,-50.468744,-41.493775,-50.081328,-56.903031,-53.033631,-68.283780,-49.013707,-59.852839,-52.873483,-62.320661,-59.571127,-59.717655,-51.161095,-48.191856,-45.978651,-42.035024,-39.547532,-40.721258,-44.090528,-40.690499,-35.321694,-34.871513,-45.892112,-36.054999,-45.616802,-40.543165,-50.037381,-33.083973,-38.287718,-29.871130,-40.292022,-36.866538,0,Fileset 1: TS pulse compressed wideband pings T2
244.000,-34.388780,-34.597339,-42.390469,-32.542095,-38.880309,-44.392082,-54.087807,-39.581543,-47.758230,-57.392185,-50.942356,-39.394119,-48.885601,-47.804343,-37.040833,-34.593607,-39.879654,-34.863776,-36.141033,-38.130121,-41.880290,-47.835874,-46.354241,-32.810118,-54.276228,-40.753528,-44.922941,-39.478567,-43.492378,-37.917750,-32.079504,-32.197774,-34.896931,-43.942511,-42.961245,-40.225306,-39.005542,-48.689342,-49.137853,-41.316417,-51.975237,-41.436671,-26.179132,-34.780515,-27.924813,-33.852724,-32.851812,-35.775603,-42.954793,-39.677251,-43.824196,-58.668982,-40.831723,-43.395463,-40.312400,-34.113391,-29.210395,-33.100089,-42.026745,-46.017323,-44.920677,-61.007433,-48.757096,-49.987603,-41.370303,-45.111239,-50.070169,-53.496389,-64.859416,-48.164265,-58.864000,-48.168063,-56.560165,-51.315740,-58.293880,-48.014462,-49.635324,-46.759202,-43.963331,-40.314895,-39.895086,-41.528692,-39.106653,-35.893429,-34.852848,-41.711087,-35.925289,-53.477142,-40.710215,-48.548611,-32.603272,-40.075636,-29.277891,-40.081113,-37.841458,0,Fileset 1: TS pulse compressed wideband pings T2
244.500,-34.917381,-33.111311,-40.567797,-31.992993,-38.552279,-44.537004,-55.508720,-41.707561,-46.855897,-57.341750,-48.776993,-42.044694,-51.472361,-46.157728,-37.294490,-33.850693,-40.682864,-36.299453,-37.160466,-38.356856,-44.357197,-47.457977,-41.852749,-31.156011,-55.044181,-42.855808,-43.693434,-41.855632,-42.791367,-38.274885,-32.397583,-30.529095,-35.751439,-43.154982,-39.694445,-41.443875,-39.249302,-46.184166,-47.982196,-46.126392,-52.376220,-43.317473,-27.235021,-35.761200,-29.007598,-33.426711,-33.042168,-39.240035,-41.887139,-41.150447,-43.380358,-60.842372,-42.527629,-46.041430,-40.264963,-33.627500,-30.678633,-32.768203,-40.684054,-43.264956,-45.399472,-52.810300,-50.918220,-50.200547,-41.807175,-42.530896,-46.565524,-49.631112,-60.553643,-47.844297,-52.561635,-45.503982,-53.742745,-47.058485,-55.875102,-46.526809,-52.399889,-46.055410,-46.630807,-41.724200,-40.622556,-39.707658,-37.690409,-37.297391,-33.564976,-39.929250,-35.367673,-53.244853,-41.609629,-49.348079,-32.267529,-45.093999,-29.801021,-41.216564,-38.851182,0,Fileset 1: TS pulse compressed wideband pings T2
245.000,-35.658322,-32.727897,-39.159071,-30.269217,-39.865121,-44.541342,-52.344697,-43.631644,-46.253750,-55.374413,-48.800887,-48.838013,-53.229147,-44.629040,-37.633691,-33.636635,-42.205746,-37.776559,-39.181021,-39.736352,-45.721050,-46.862647,-40.666924,-30.191756,-52.254337,-44.349669,-42.828021,-38.134215,-43.395524,-38.450225,-33.174604,-29.091882,-37.800952,-40.373770,-38.271257,-41.510168,-39.877464,-45.572150,-48.326363,-49.745234,-50.036410,-44.182457,-28.418502,-36.505134,-30.333925,-33.036575,-34.027617,-40.195697,-42.048818,-43.042039,-43.575790,-49.179188,-47.301687,-49.966304,-39.164341,-32.433725,-32.823517,-32.749205,-39.354440,-41.408847,-46.671066,-48.764075,-53.370893,-51.336292,-43.001567,-42.045560,-45.374155,-46.692823,-57.515442,-48.176731,-50.396862,-44.528646,-52.791386,-45.224545,-54.078710,-46.111628,-56.769386,-44.987356,-49.904260,-43.562114,-43.714709,-38.116920,-36.595247,-38.667862,-32.129648,-38.956210,-34.221529,-44.824243,-43.334791,-50.641321,-32.132186,-50.263537,-31.115218,-43.972271,-39.375911,0,Fileset 1: TS pulse compressed wideband pings T2
245.500,-36.377228,-33.328659,-38.355276,-28.342478,-42.422305,-44.356450,-50.428793,-44.322509,-45.954209,-54.307119,-50.524975,-54.121017,-50.439331,-43.941560,-37.364638,-33.864633,-43.878149,-38.734412,-42.426235,-41.750470,-43.499009,-45.888690,-42.072431,-29.819142,-48.717402,-45.650624,-42.559392,-34.671586,-45.263360,-38.540861,-34.340014,-28.123514,-40.791186,-38.801633,-38.238297,-41.033738,-40.507566,-46.878079,-49.251783,-46.404168,-46.976681,-43.258289,-29.189116,-36.782998,-31.351692,-32.647870,-35.471104,-37.665299,-44.214672,-43.229015,-44.733638,-44.002639,-61.945225,-50.488775,-37.331414,-31.372692,-35.071750,-32.995049,-38.161330,-40.529570,-48.649835,-46.275506,-54.793940,-53.928502,-45.458115,-43.793550,-46.108685,-45.783680,-55.966393,-49.373346,-50.446379,-44.909602,-52.871488,-44.757375,-53.204769,-46.361944,-63.323921,-44.413003,-52.730681,-44.823423,-48.653264,-36.806844,-35.754319,-39.029926,-31.074536,-38.495668,-32.474683,-41.393636,-45.996628,-50.506029,-32.289670,-45.065961,-32.581325,-48.893531,-39.443097,0,Fileset 1: TS pulse compressed wideband pings T2
246.000,-36.681462,-34.782051,-38.088476,-26.862058,-41.473137,-43.710078,-49.868782,-43.314125,-46.018007,-53.263589,-53.652559,-46.831695,-47.547661,-44.433974,-36.249841,-34.426320,-44.654640,-39.356432,-46.482854,-42.064719,-41.058264,-44.729888,-46.478848,-30.060853,-45.066481,-48.358988,-42.990765,-32.297336,-47.704890,-38.840948,-35.717211,-27.690586,-41.944403,-38.757349,-39.111130,-40.821125,-41.158112,-51.403128,-50.532687,-43.384021,-44.498859,-42.142081,-29.175316,-36.064268,-31.318312,-32.355117,-37.098838,-36.109367,-50.540325,-40.900816,-47.382028,-41.614636,-45.333107,-47.184937,-35.428577,-31.130516,-36.433326,-33.254993,-37.191243,-40.514916,-49.574042,-44.904516,-52.892362,-59.089706,-50.204201,-48.740810,-48.502476,-46.643875,-55.544907,-51.564778,-52.465857,-46.381549,-53.228307,-45.220548,-53.168648,-46.792422,-72.286328,-44.590373,-54.231117,-44.069942,-43.835654,-35.955866,-35.150419,-38.900046,-30.483030,-38.683752,-30.723635,-39.901426,-48.385381,-50.436206,-32.777967,-43.357576,-33.099310,-57.720876,-39.421956,0,Fileset 1: TS pulse compressed wideband pings T2
246.500,-36.655167,-36.857957,-38.616163,-26.316798,-37.814093,-42.877787,-51.460508,-41.955941,-46.976169,-51.943316,-56.303264,-46.030723,-46.568997,-46.836557,-34.888726,-35.590974,-43.973554,-40.341335,-47.733930,-40.419038,-40.227816,-43.916431,-51.474381,-31.207380,-41.876761,-52.943900,-44.404407,-30.771640,-49.235608,-39.943004,-36.969814,-27.905093,-39.521799,-40.291890,-40.470940,-40.629305,-42.109481,-57.504710,-52.842101,-41.236090,-43.144756,-42.172034,-28.745710,-34.136589,-30.752924,-32.426240,-39.556047,-36.441670,-58.810695,-38.909991,-50.521776,-41.368744,-39.966085,-45.421889,-34.172263,-32.314364,-36.632299,-33.599757,-36.865274,-41.754088,-47.146130,-44.987596,-50.030254,-62.126423,-57.662623,-55.129631,-50.774267,-49.252459,-55.762523,-54.872191,-56.773353,-48.813706,-53.607026,-46.711201,-54.009821,-46.989832,-71.766166,-45.938814,-55.733512,-42.213725,-39.502121,-35.906125,-35.241466,-39.100503,-30.533363,-39.771452,-29.833788,-39.789913,-47.291215,-52.847292,-33.755497,-43.059954,-32.706551,-65.526346,-39.827024,0,Fileset 1: TS pulse compressed wideband pings T2
247.000,-36.147053,-37.285871,-39.571215,-26.380172,-35.429504,-42.078355,-55.882556,-40.992183,-48.834037,-50.841638,-54.156327,-49.404378,-46.953828,-51.296464,-33.373915,-37.006373,-42.789270,-41.441283,-46.522845,-38.998478,-40.788217,-43.121363,-46.678378,-33.110646,-39.320200,-45.863940,-46.470378,-29.730730,-49.721672,-41.684698,-36.911235,-28.492100,-36.695602,-42.826772,-41.933003,-39.388719,-42.605548,-48.632651,-56.545471,-39.552598,-42.534091,-42.778789,-28.262699,-31.871451,-30.322377,-32.582170,-43.728382,-38.121155,-46.733003,-37.959008,-46.922679,-42.534334,-37.375208,-46.261201,-33.567635,-35.156336,-35.748093,-33.828084,-36.855781,-44.129818,-44.065786,-46.500048,-47.843941,-56.250044,-52.785912,-49.362645,-49.430031,-52.143842,-55.602833,-58.108269,-56.991320,-51.114948,-53.802607,-48.957921,-55.161572,-46.424762,-69.622472,-48.124651,-55.407650,-40.154260,-37.546437,-36.041116,-35.805242,-38.123855,-30.923094,-40.912406,-29.784713,-40.613563,-44.791232,-59.654147,-34.744302,-40.372167,-32.005899,-58.413380,-40.253225,0,Fileset 1: TS pulse compressed wideband pings T2
247.500,-35.299825,-35.130936,-40.304600,-26.753050,-34.317510,-41.558509,-57.226892,-40.416552,-51.807443,-50.240438,-50.389449,-55.018994,-47.848104,-53.475774,-31.620426,-38.217650,-42.305037,-42.415766,-46.019977,-38.295045,-42.677935,-41.992620,-43.848056,-35.268849,-37.343937,-39.727794,-48.835208,-29.035854,-50.884389,-43.532315,-35.311048,-29.322686,-34.559910,-44.709239,-44.949242,-37.779525,-42.242309,-44.096568,-61.847112,-38.631097,-42.382031,-42.825360,-28.144015,-30.167269,-30.129085,-32.348187,-50.092274,-40.586257,-42.899080,-37.868779,-42.457307,-44.475805,-35.905285,-50.940153,-33.442101,-39.838731,-34.320924,-33.850937,-36.936406,-47.740920,-41.898435,-49.111621,-46.227202,-52.875523,-48.626848,-47.719959,-47.575948,-52.941710,-55.072751,-58.220478,-51.966184,-51.742473,-53.809347,-51.797435,-56.121646,-45.294359,-71.511483,-50.761966,-52.083520,-37.936901,-36.748941,-35.762110,-36.602861,-35.416072,-31.276011,-40.981165,-30.210760,-42.452372,-42.811780,-60.472269,-35.335552,-37.449338,-31.427723,-53.041241,-40.294334,0,Fileset 1: TS pulse compressed wideband pings T2
248.000,-34.760532,-32.783559,-39.831747,-27.443497,-34.561266,-41.893995,-51.348094,-40.863990,-58.409590,-50.349332,-47.315851,-49.141470,-48.913622,-48.980831,-30.336577,-39.761158,-43.482135,-43.350023,-44.067039,-38.538655,-47.059091,-40.825066,-43.120653,-36.303806,-36.171539,-36.126464,-52.195589,-28.618921,-53.746981,-45.093330,-33.419502,-30.509783,-33.371655,-44.468094,-49.668597,-37.166214,-42.007312,-42.110879,-61.420591,-39.050081,-42.800216,-41.954958,-28.859706,-29.486057,-30.080341,-31.554636,-49.861291,-43.030004,-41.560400,-38.872606,-39.759399,-46.332212,-35.443765,-47.596610,-34.198175,-39.331412,-33.267783,-33.731566,-37.262101,-49.702441,-40.904252,-49.525332,-45.531923,-51.758420,-46.066290,-50.605793,-47.231774,-52.350143,-55.351794,-53.795886,-48.295131,-50.488110,-53.858962,-55.404382,-57.200240,-44.356589,-68.558442,-55.243054,-49.310680,-36.200800,-36.556440,-35.239856,-37.993980,-32.848499,-31.478849,-40.501128,-31.029598,-46.783768,-41.771488,-52.306693,-35.524230,-36.213619,-31.499723,-48.527146,-39.764019,0,Fileset 1: TS pulse compressed wideband pings T2
248.500,-35.043972,-31.337665,-37.492721,-28.284633,-36.586117,-43.481804,-48.719510,-42.495106,-57.388407,-50.635228,-45.255898,-45.908319,-49.134933,-45.948687,-29.652551,-41.772730,-47.352453,-44.233994,-40.105995,-39.662305,-59.765643,-39.913957,-43.599512,-35.295030,-36.253738,-34.423203,-56.804810,-28.971593,-55.602387,-45.198613,-32.356734,-32.787484,-33.739281,-44.597093,-41.840020,-38.197151,-42.780696,-41.516253,-55.674128,-41.388158,-43.947155,-41.318052,-30.798552,-30.472536,-30.457496,-31.183388,-50.859743,-43.644092,-41.753704,-41.042112,-38.829891,-46.871484,-36.061091,-40.147495,-35.084318,-34.334383,-33.692134,-33.814017,-38.238062,-45.860721,-41.534750,-45.952226,-45.883841,-52.830877,-43.858994,-54.657121,-48.391537,-49.864072,-56.721749,-49.265150,-45.680202,-48.751054,-54.400226,-60.763124,-60.292915,-43.991963,-58.671183,-66.410639,-47.472782,-35.189798,-36.630979,-35.086834,-40.174253,-31.422783,-31.692655,-40.475559,-31.533364,-58.584764,-41.287867,-47.932424,-35.794824,-37.141977,-32.550699,-45.735016,-38.767287,0,Fileset 1: TS pulse compressed wideband pings T2
249.000,-35.984918,-30.758760,-34.557387,-27.989982,-40.233010,-45.702913,-48.784622,-45.214327,-49.423335,-49.768624,-43.944098,-44.246944,-48.530083,-44.942794,-29.498920,-44.473245,-51.934628,-43.057995,-36.804005,-41.003358,-54.587367,-39.038751,-43.020492,-32.659129,-37.209978,-33.777934,-52.921369,-29.219739,-53.644553,-43.267941,-31.848055,-35.594394,-35.153516,-46.346068,-36.692201,-39.910878,-44.234755,-41.008445,-52.101305,-44.244316,-44.765785,-40.974760,-32.402793,-32.602805,-30.854793,-31.129788,-57.729937,-40.945934,-41.921675,-42.799810,-38.959520,-46.566280,-37.325992,-35.968662,-34.242815,-31.101270,-35.562133,-33.694437,-39.337165,-42.211543,-43.337870,-43.052863,-46.959975,-56.943369,-41.719721,-48.031350,-49.151836,-46.059335,-55.815106,-45.875096,-43.097624,-47.319390,-55.517508,-65.247192,-69.270081,-43.924931,-52.747976,-57.633481,-45.601254,-34.938769,-36.398008,-35.148865,-42.732120,-30.911361,-31.552897,-40.987363,-30.910991,-46.867567,-41.066283,-44.587870,-35.601714,-38.457897,-34.070847,-44.190608,-37.380548,0,Fileset 1: TS pulse compressed wideband pings T2
249.500,-37.830354,-31.428921,-32.414244,-26.728502,-45.985118,-47.592007,-49.026065,-48.500495,-45.699411,-48.219257,-43.720058,-41.697552,-48.664365,-45.975720,-30.169218,-49.016718,-47.516976,-39.629349,-35.161196,-42.794289,-48.778958,-38.599387,-40.945866,-30.093200,-39.415752,-34.097100,-47.513699,-29.320649,-52.208200,-41.070614,-32.118320,-38.589894,-37.919578,-51.934322,-34.308169,-39.527169,-45.866912,-39.836322,-50.626891,-44.059739,-44.597829,-40.959893,-32.466227,-35.804104,-31.545691,-31.717796,-41.935433,-37.319452,-41.784055,-42.585635,-40.096029,-47.090441,-39.307236,-33.694257,-32.982439,-29.294673,-40.143769,-33.766854,-40.630027,-39.766943,-46.840917,-41.851496,-48.597813,-62.658050,-40.666463,-44.963594,-48.762627,-43.618603,-52.285520,-43.914978,-40.893170,-47.067961,-58.489841,-57.364662,-63.482881,-44.596507,-49.644218,-51.476590,-43.651298,-35.965760,-36.524011,-35.635182,-45.652405,-31.439110,-31.653610,-41.958374,-30.070499,-41.032682,-41.952852,-42.264530,-35.374140,-37.435109,-35.790934,-43.829147,-36.585854,0,Fileset 1: TS pulse compressed wideband pings T2
250.000,-39.315758,-33.152570,-31.116016,-25.400954,-52.254674,-47.472954,-45.242773,-48.704276,-44.048611,-46.605977,-44.368117,-38.942550,-50.130535,-47.806856,-30.919874,-57.352584,-43.716186,-36.160284,-35.272244,-44.984590,-47.354642,-38.657864,-38.695782,-28.454725,-42.862129,-34.791089,-44.320326,-29.458546,-50.285900,-39.475608,-33.068970,-39.648412,-42.787140,-55.721922,-33.781248,-36.806273,-46.013186,-38.218062,-50.139339,-42.003777,-43.239036,-41.080668,-32.003430,-38.209776,-32.153863,-32.857362,-35.907013,-34.401446,-42.373095,-41.169347,-42.070971,-48.857898,-41.481578,-32.603428,-32.905411,-28.400403,-51.729269,-34.147372,-42.186721,-38.234573,-53.562133,-41.952074,-49.686447,-53.195679,-41.204842,-44.796081,-48.572635,-42.928201,-49.284215,-43.375342,-39.373220,-48.110733,-61.363370,-52.646557,-55.227501,-45.965026,-48.407565,-49.178427,-41.953061,-37.967721,-37.405106,-36.387321,-47.641694,-32.618450,-32.269785,-41.484568,-29.312348,-37.880656,-44.788086,-40.839854,-35.818439,-35.801995,-37.061661,-44.228674,-37.003477,0,Fileset 1: TS pulse compressed wideband pings T2
