Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
76.000,-35.588775,-34.173100,-35.530602,-36.536840,-44.157271,-52.049509,-48.469232,-54.830534,-42.735296,-42.841414,-42.615849,-60.953278,-43.566264,-38.264956,-39.674601,-51.469150,-50.290651,-42.628409,-41.405867,-35.203272,-31.525258,-41.511609,-46.071530,-44.776260,-51.356327,-42.769469,-42.397164,-44.150705,-42.482758,-42.731516,-45.439203,-47.253234,-42.854569,-41.988752,-49.261891,-49.475108,-46.947817,-45.830072,-41.933208,-41.810946,-44.681581,-40.761544,-52.767879,-43.413781,-36.038356,-37.191564,-41.395616,-40.930244,-41.964261,-44.086956,-50.503024,-47.969048,-44.078840,-44.242739,-41.360685,-35.454196,-40.864423,-40.362573,-37.954840,-26.906366,-39.607855,-33.984352,-33.722257,-34.613636,-32.576561,-33.474330,-40.339143,-43.110750,-38.460519,-38.747482,-42.935113,-39.965878,-41.767950,-42.423994,-36.847247,-38.150017,-38.011516,-35.124372,-39.615397,-36.655891,-35.322483,-38.384082,-36.308009,-37.510027,-40.095619,-42.987263,-42.065786,-46.867230,-39.017782,-47.581096,-37.914412,-55.232321,-61.832185,-58.605408,-41.191103,0,Fileset 1: TS pulse compressed wideband pings T1
76.500,-35.487903,-34.059962,-35.598160,-36.710768,-45.329778,-52.446520,-46.108313,-50.989279,-43.662661,-40.670207,-41.000859,-82.170978,-42.162816,-38.719694,-39.446818,-48.056234,-45.467303,-40.374077,-40.776051,-35.761946,-30.904793,-43.087729,-44.480004,-45.048746,-49.616675,-43.779878,-42.869546,-44.514038,-42.435620,-44.083885,-45.069748,-47.213090,-43.706005,-42.220770,-47.613103,-48.064004,-45.408247,-44.087191,-41.826525,-41.081235,-43.164604,-39.324173,-52.960379,-42.669841,-36.177006,-37.604483,-40.406497,-40.722663,-44.127734,-44.280054,-49.911342,-49.197345,-42.495054,-45.541231,-42.562534,-36.468458,-40.969175,-39.700087,-38.457077,-26.671293,-41.016666,-35.887081,-34.990568,-33.220397,-33.479196,-32.335464,-39.964756,-42.269773,-37.873558,-37.547675,-42.606928,-38.944615,-41.130619,-41.528461,-37.143243,-37.824084,-38.030997,-35.371269,-38.694961,-36.943910,-35.009236,-39.265501,-36.699353,-38.512497,-40.181743,-45.009338,-41.746120,-44.897377,-37.928043,-45.710053,-37.684794,-54.240564,-52.605203,-61.076318,-41.551640,0,Fileset 1: TS pulse compressed wideband pings T1
77.000,-35.519703,-34.057019,-35.693399,-36.878378,-46.351524,-49.701806,-43.704984,-47.184686,-43.995201,-39.292148,-39.247845,-57.628714,-40.984322,-39.345729,-39.425176,-45.428056,-42.970217,-39.031731,-40.444781,-36.537069,-30.612521,-42.950927,-43.428321,-45.176422,-48.265271,-44.978931,-43.489558,-45.076666,-42.460180,-45.612994,-44.760932,-47.196059,-44.801040,-42.573304,-46.482482,-47.043945,-43.753291,-43.254201,-41.583353,-40.953206,-41.445639,-38.008365,-54.096128,-43.094856,-36.414500,-37.863506,-40.052827,-40.637643,-45.498408,-44.984757,-48.051774,-49.255623,-41.560732,-47.541313,-43.309147,-37.742437,-41.415436,-39.383954,-39.244514,-26.453859,-42.544677,-38.584627,-35.940209,-31.910500,-34.135909,-31.548279,-39.853895,-40.548227,-37.917868,-36.982538,-42.302023,-38.812506,-40.995710,-40.659108,-37.517068,-37.621791,-38.154816,-35.600563,-37.754536,-37.162908,-35.119721,-39.866331,-37.435399,-39.802505,-40.348925,-47.420210,-41.527845,-43.044717,-37.228282,-44.353747,-37.607813,-51.066471,-47.733705,-50.584816,-41.698009,0,Fileset 1: TS pulse compressed wideband pings T1
77.500,-35.668210,-34.210898,-35.815494,-37.106792,-46.880027,-46.642042,-41.651695,-44.926688,-43.134997,-38.606204,-38.045408,-51.891689,-40.749034,-39.695103,-39.472651,-43.925875,-41.953653,-38.703479,-40.347454,-37.452136,-30.654077,-41.658565,-42.613654,-45.216322,-47.364603,-46.588681,-44.370559,-45.934998,-42.565944,-47.359447,-44.559906,-47.158840,-46.227930,-43.051004,-45.746155,-46.366880,-42.280980,-43.252423,-41.892092,-41.200630,-39.941178,-36.974835,-51.328450,-44.081070,-36.740614,-38.051958,-40.409035,-40.865819,-44.393478,-45.624425,-46.416872,-48.483431,-41.401376,-49.860829,-42.670472,-38.656919,-41.660537,-39.160666,-40.346814,-26.310205,-44.069783,-42.190503,-36.059446,-30.913782,-34.309715,-31.187719,-39.741465,-38.840465,-38.398456,-36.952473,-41.403462,-39.297621,-41.007264,-39.917239,-37.975397,-37.562909,-38.298597,-35.735674,-37.075868,-37.386186,-35.661576,-40.252949,-38.451043,-40.937889,-40.488507,-49.586839,-41.219509,-41.365432,-36.820316,-43.131702,-37.826519,-47.416365,-44.837234,-46.391769,-41.947667,0,Fileset 1: TS pulse compressed wideband pings T1
78.000,-35.841459,-34.481891,-35.910439,-37.360797,-46.656330,-44.356275,-40.015070,-43.577894,-41.595359,-38.372922,-37.397372,-49.043453,-41.419207,-39.489146,-39.381514,-43.207630,-41.904502,-39.416208,-40.164929,-38.331405,-30.951496,-40.193411,-41.682288,-45.071473,-46.830485,-48.654924,-45.581961,-46.998300,-42.709967,-49.325344,-44.442946,-47.053836,-48.037347,-43.571965,-45.181814,-45.904736,-41.129544,-43.835765,-42.859733,-41.403892,-38.759279,-36.195120,-47.299318,-44.177107,-37.076157,-38.321520,-41.375424,-41.262645,-42.582238,-45.322948,-45.322881,-47.497551,-41.838198,-52.100620,-41.239901,-38.719326,-41.171666,-38.690896,-41.740105,-26.190272,-45.245892,-45.953302,-35.406792,-30.209410,-33.835834,-31.180896,-39.359279,-37.556973,-38.848647,-37.191989,-39.863691,-39.917356,-40.594570,-39.217412,-38.464613,-37.535204,-38.296336,-35.697091,-36.679982,-37.652863,-36.485089,-40.523771,-39.557998,-41.320170,-40.516564,-50.739073,-40.709611,-39.947142,-36.476969,-41.825119,-38.244421,-44.142727,-43.058555,-44.091757,-42.455132,0,Fileset 1: TS pulse compressed wideband pings T1
78.500,-36.052328,-34.919771,-36.049458,-37.697050,-45.811512,-42.927941,-38.813193,-42.730542,-40.156128,-38.441846,-37.217625,-47.568014,-43.003920,-38.977736,-39.128321,-43.016017,-42.428093,-41.475066,-39.667954,-39.095471,-31.547186,-38.977805,-40.663428,-44.705593,-46.643500,-51.100579,-47.333688,-48.192744,-42.943956,-51.455276,-44.464297,-46.983515,-50.459270,-44.185617,-44.750649,-45.656877,-40.356506,-44.508703,-44.514183,-41.298609,-37.945867,-35.692366,-44.559166,-42.791323,-37.470834,-38.907986,-42.835073,-41.725171,-41.508241,-44.196163,-44.827328,-46.701152,-42.626550,-53.866982,-39.996419,-38.278230,-40.133633,-37.928394,-43.596939,-26.140634,-45.829578,-46.065515,-34.497985,-29.834023,-32.922473,-31.528560,-38.753964,-36.819414,-38.786107,-37.474111,-38.231072,-40.107733,-39.624952,-38.549957,-39.083827,-37.497771,-38.114750,-35.549758,-36.590213,-38.073596,-37.467696,-40.829074,-40.637639,-40.899833,-40.564582,-50.639903,-40.119462,-38.910430,-36.090103,-40.510587,-38.792597,-41.533677,-42.116274,-42.856035,-43.326129,0,Fileset 1: TS pulse compressed wideband pings T1
79.000,-36.226924,-35.483414,-36.230116,-38.066121,-44.525304,-42.229232,-37.945489,-42.004314,-39.091832,-38.602805,-37.297005,-46.717426,-45.500291,-38.486293,-38.737861,-43.026891,-42.743570,-45.650525,-38.756497,-39.595409,-32.418436,-38.036031,-39.679231,-44.011870,-46.672746,-53.340402,-49.783505,-49.345565,-43.237012,-53.224361,-44.574882,-46.953727,-53.793620,-44.878375,-44.405314,-45.578072,-39.815743,-44.271452,-46.633015,-40.804505,-37.397599,-35.373402,-42.966330,-41.077568,-37.885109,-39.859277,-44.224397,-42.064187,-41.349683,-43.008711,-44.775995,-46.152079,-43.200146,-53.899693,-39.203611,-37.819102,-38.964888,-36.970838,-46.149076,-26.107422,-45.641671,-43.151032,-33.607090,-29.755701,-31.823845,-32.102713,-38.035156,-36.573770,-37.980866,-37.474898,-36.837085,-39.454776,-38.370112,-37.838456,-39.858993,-37.335366,-37.726217,-35.319565,-36.744763,-38.643742,-38.264452,-41.110169,-41.455383,-40.061205,-40.713078,-49.496864,-39.514327,-38.211680,-35.579048,-39.247860,-39.260239,-39.513827,-41.779487,-42.312262,-44.394149,0,Fileset 1: TS pulse compressed wideband pings T1
79.500,-36.390160,-36.203864,-36.531661,-38.488132,-43.044789,-42.298872,-37.396812,-41.180576,-38.541148,-38.793542,-37.501141,-45.998747,-48.835833,-38.311316,-38.395966,-43.009209,-42.032739,-52.460006,-37.677838,-39.835915,-33.654994,-37.424721,-38.949562,-43.060282,-46.859988,-54.370437,-52.870959,-50.521822,-43.666824,-54.080139,-44.831777,-47.054644,-59.034990,-45.758621,-44.245577,-45.762701,-39.398967,-42.935893,-48.535310,-40.173155,-37.094921,-35.225292,-42.294449,-39.933663,-38.349119,-41.231716,-44.639514,-42.202108,-42.185408,-42.311521,-44.950423,-45.850304,-43.081946,-51.801145,-38.924570,-37.679114,-38.023241,-36.091914,-49.963496,-26.124596,-44.770225,-40.649943,-32.901892,-30.052007,-30.836138,-32.839884,-37.415468,-36.862158,-36.842420,-37.115281,-35.892123,-38.336125,-37.255896,-37.142238,-40.892123,-37.066161,-37.265969,-35.135287,-37.184298,-39.408371,-38.534591,-41.296010,-41.898949,-39.282776,-41.108783,-47.812486,-39.031891,-37.860786,-35.064512,-38.167755,-39.521265,-38.034132,-41.927176,-42.312823,-45.292693,0,Fileset 1: TS pulse compressed wideband pings T1
80.000,-36.514485,-36.995977,-36.928751,-38.879934,-41.490270,-43.228690,-37.049006,-40.103392,-38.455640,-38.939280,-37.613309,-44.986175,-51.655859,-38.503388,-38.196665,-42.730664,-40.398482,-46.557833,-36.669697,-39.850190,-35.284901,-37.123793,-38.552888,-41.933727,-47.047242,-53.472377,-54.343811,-51.854530,-44.250259,-54.144761,-45.236097,-47.297515,-71.461907,-46.868623,-44.309347,-46.261878,-38.924673,-41.360246,-49.040107,-39.594137,-36.946402,-35.156794,-42.231540,-39.514686,-38.778109,-42.914239,-43.793261,-42.025434,-44.048029,-42.228076,-44.845900,-45.604728,-42.356865,-49.129380,-39.047011,-37.902847,-37.395152,-35.432539,-54.797402,-26.156533,-43.351801,-38.874244,-32.367937,-30.714695,-30.072672,-33.588112,-36.968489,-37.623935,-35.791838,-36.488352,-35.422809,-37.261095,-36.450483,-36.477272,-42.127217,-36.676823,-36.806332,-35.025835,-37.855603,-40.263740,-38.102626,-41.226003,-41.943637,-38.752349,-41.779960,-46.015757,-38.705559,-37.766717,-34.631256,-37.285332,-39.440426,-36.984191,-42.285609,-42.589456,-45.390211,0,Fileset 1: TS pulse compressed wideband pings T1
80.500,-36.681109,-37.810245,-37.449801,-39.213227,-40.021271,-45.438345,-36.833974,-38.895879,-38.757082,-39.094318,-37.575681,-43.685306,-52.264117,-39.042600,-38.268725,-42.257014,-38.754651,-41.430201,-35.969880,-39.826039,-37.403921,-37.192675,-38.568176,-40.835867,-47.159087,-51.314279,-52.286596,-53.402253,-45.096502,-53.867430,-45.880538,-47.769858,-63.697708,-48.313201,-44.674862,-47.202900,-38.368435,-40.260007,-48.500484,-39.229174,-36.926325,-35.145837,-42.364917,-39.828849,-39.144824,-44.743804,-42.597612,-41.553711,-46.881848,-42.800969,-44.114932,-45.213130,-41.662733,-47.006574,-39.467898,-38.482159,-37.127456,-35.112204,-52.838528,-26.238635,-41.718010,-37.704011,-32.035501,-31.793275,-29.641922,-34.317454,-36.778113,-38.742955,-35.131088,-35.881467,-35.472251,-36.559995,-36.056948,-35.940737,-43.406285,-36.269064,-36.483053,-35.075115,-38.746250,-41.100842,-37.296205,-40.930478,-41.823152,-38.574621,-42.802392,-44.518773,-38.617362,-37.896786,-34.433843,-36.669503,-39.087280,-36.356165,-42.512264,-42.798996,-44.645461,0,Fileset 1: TS pulse compressed wideband pings T1
81.000,-36.917026,-38.506464,-38.046024,-39.406821,-38.690129,-50.089923,-36.605474,-37.698958,-39.136049,-39.244890,-37.415448,-42.342029,-52.685365,-39.670834,-38.618334,-41.766820,-37.590793,-38.857019,-35.655456,-39.877216,-39.952135,-37.617285,-38.923125,-39.887412,-47.108351,-48.887775,-49.840264,-54.537652,-46.242471,-53.008367,-46.793542,-48.490724,-56.319524,-50.123317,-45.276581,-48.604441,-37.751223,-39.799575,-47.875764,-39.072356,-36.929456,-35.111354,-42.058507,-40.716315,-39.381163,-46.282160,-41.719689,-40.804654,-49.159687,-43.882275,-42.918058,-44.458533,-41.391626,-45.724635,-39.928072,-39.256827,-37.129230,-35.091530,-48.171091,-26.327081,-40.151241,-37.016019,-31.867236,-33.240202,-29.532487,-35.042957,-36.801577,-39.692460,-34.934589,-35.457514,-35.940769,-36.279087,-36.028939,-35.539494,-44.312878,-35.886111,-36.326968,-35.267718,-39.694647,-41.697430,-36.472301,-40.509746,-41.715447,-38.686984,-44.107347,-43.487481,-38.724598,-38.136286,-34.516874,-36.286516,-38.572892,-36.086450,-42.218544,-42.520653,-43.555174,0,Fileset 1: TS pulse compressed wideband pings T1
81.500,-37.302133,-39.031561,-38.730378,-39.497920,-37.580716,-66.015240,-36.314879,-36.656636,-39.228530,-39.379826,-37.312453,-41.270626,-54.973290,-40.068438,-39.256507,-41.498007,-37.093248,-37.851520,-35.818139,-40.134634,-42.570965,-38.448942,-39.505934,-39.209147,-46.945536,-46.767322,-48.233408,-54.342882,-47.755594,-51.419483,-48.061617,-49.526011,-52.212514,-52.437322,-46.014088,-50.484877,-37.220169,-40.001086,-47.176409,-39.122897,-36.941144,-35.085106,-41.128731,-41.915987,-39.530819,-46.945471,-41.451948,-39.933304,-48.292249,-45.178486,-41.799986,-43.446887,-41.725986,-45.407400,-40.187840,-40.091296,-37.328068,-35.318964,-45.097409,-26.453246,-38.880307,-36.815760,-31.889210,-35.037250,-29.758188,-35.929899,-37.004191,-39.771179,-35.251441,-35.336811,-36.662386,-36.424299,-36.316981,-35.307853,-44.557478,-35.609659,-36.379504,-35.612620,-40.498325,-41.959537,-35.896304,-40.163022,-41.748487,-39.043531,-45.414940,-42.954140,-38.956525,-38.426539,-34.925636,-36.115979,-38.089625,-36.167620,-41.501087,-41.779147,-42.529514,0,Fileset 1: TS pulse compressed wideband pings T1
82.000,-37.802773,-39.316996,-39.418363,-39.474098,-36.665422,-51.557574,-35.941042,-35.778731,-38.805707,-39.369258,-37.372109,-40.561251,-57.655751,-40.005976,-40.094421,-41.550375,-37.241071,-38.031331,-36.444821,-40.618939,-44.044474,-39.675798,-40.044084,-38.796202,-46.714853,-45.077329,-47.326525,-53.068714,-49.604838,-49.511870,-49.726163,-50.861717,-49.329903,-55.473818,-46.612413,-52.703216,-36.845253,-40.755420,-45.917779,-39.254353,-36.915689,-35.051601,-39.927359,-42.855785,-39.614053,-46.470076,-41.852606,-39.050470,-46.358836,-46.038058,-41.052829,-42.407137,-42.627185,-46.095845,-40.095153,-40.797835,-37.567076,-35.620531,-43.058205,-26.572325,-37.936349,-37.082852,-32.070865,-37.096720,-30.265497,-37.111128,-37.269168,-38.912952,-36.035873,-35.499299,-37.224788,-36.878630,-36.741705,-35.178817,-44.136115,-35.432988,-36.586456,-36.047051,-40.896839,-41.872305,-35.606885,-39.949411,-41.856482,-39.521557,-45.998828,-42.729270,-39.112257,-38.673302,-35.583897,-36.049092,-37.701427,-36.446345,-40.733394,-40.870803,-41.547443,0,Fileset 1: TS pulse compressed wideband pings T1
82.500,-38.401499,-39.401381,-40.008695,-39.365799,-35.971183,-44.961149,-35.606551,-35.109572,-38.100507,-39.159350,-37.707064,-40.251991,-53.093959,-39.688171,-41.081717,-42.040971,-38.057711,-39.424248,-37.570983,-41.419341,-43.752499,-41.379882,-40.336812,-38.666755,-46.526624,-43.864579,-46.957939,-51.657135,-51.768955,-47.767633,-51.922220,-52.534775,-47.180201,-59.550382,-46.861179,-55.075916,-36.723196,-41.936493,-44.233526,-39.400327,-36.926006,-35.078011,-38.902264,-43.065500,-39.712015,-45.447778,-42.986527,-38.322566,-45.334275,-46.068827,-40.833605,-41.616396,-43.975825,-47.939690,-39.826438,-41.212455,-37.772656,-35.879212,-41.677723,-26.716348,-37.339629,-37.874637,-32.443950,-39.381617,-31.087584,-38.791334,-37.561129,-37.847414,-37.281414,-35.956549,-37.234762,-37.486344,-37.129274,-35.135696,-43.311212,-35.400114,-36.943111,-36.587605,-40.880691,-41.590705,-35.647561,-39.937353,-41.977045,-40.086106,-45.536197,-42.585033,-39.056832,-38.909919,-36.401591,-36.050877,-37.468087,-36.736440,-40.311148,-40.138330,-40.502128,0,Fileset 1: TS pulse compressed wideband pings T1
83.000,-38.931915,-39.214675,-40.216565,-39.085303,-35.457418,-41.438047,-35.352503,-34.581885,-37.394686,-38.717210,-38.278874,-40.217197,-48.250829,-39.397367,-42.009351,-42.963741,-39.470713,-42.380766,-39.072960,-42.558939,-42.813863,-43.591482,-40.304927,-38.764174,-46.378539,-43.060814,-46.953062,-50.422614,-53.991600,-46.259687,-54.677967,-54.495000,-45.528787,-61.146493,-46.666354,-57.186541,-36.820824,-43.057439,-42.596633,-39.467765,-37.006509,-35.165067,-38.221746,-42.684016,-39.797578,-44.507949,-44.719118,-37.816890,-45.543218,-45.626340,-41.112738,-41.158689,-45.219968,-50.774601,-39.593549,-40.994467,-37.859549,-35.984847,-40.710522,-26.859375,-37.025767,-39.119048,-32.926371,-41.626323,-32.230768,-41.168683,-37.813288,-37.024796,-38.786449,-36.633275,-36.601973,-37.841808,-37.243520,-35.095188,-42.243359,-35.461461,-37.317953,-37.145934,-40.538083,-41.186203,-35.975018,-40.089577,-41.957104,-40.608762,-44.548841,-42.219572,-38.663935,-39.152338,-37.050647,-36.001141,-37.348340,-36.728885,-40.391734,-39.700487,-39.253830,0,Fileset 1: TS pulse compressed wideband pings T1
83.500,-39.240108,-38.737447,-39.935489,-38.593313,-35.155950,-39.253472,-35.303618,-34.233942,-37.013130,-38.226963,-39.066925,-40.277375,-45.169812,-39.488795,-42.705839,-44.416695,-41.290800,-47.771829,-40.579574,-44.142571,-42.162237,-46.409813,-40.132014,-39.087408,-46.283486,-42.637649,-47.284444,-49.356399,-55.782823,-44.974339,-57.713870,-56.582700,-44.304373,-56.471885,-46.198553,-58.310813,-37.116532,-43.482721,-41.414123,-39.479959,-37.246573,-35.343462,-37.995089,-42.346536,-39.841233,-44.056934,-46.450073,-37.620369,-47.337497,-45.433249,-41.787279,-41.065427,-45.568029,-52.112518,-39.687291,-40.027007,-37.852132,-36.027250,-40.063826,-27.024018,-36.993624,-40.551983,-33.504800,-43.269725,-33.826863,-44.579925,-38.090822,-36.672110,-40.092109,-37.484569,-35.782450,-37.612726,-37.072172,-35.042687,-41.090128,-35.638243,-37.656235,-37.744642,-40.132370,-40.802925,-36.593054,-40.402899,-41.774721,-40.964890,-43.631543,-41.613694,-38.061307,-39.475186,-37.242934,-35.930491,-37.333876,-36.279600,-41.096012,-39.626681,-37.862059,0,Fileset 1: TS pulse compressed wideband pings T1
84.000,-39.194291,-37.946696,-39.366244,-37.915419,-35.081967,-37.886240,-35.472424,-34.032507,-37.124794,-37.877674,-39.892835,-40.121118,-43.343342,-40.143221,-42.945857,-46.392694,-42.649756,-48.547560,-41.235887,-46.192821,-41.960163,-49.603337,-40.042487,-39.615265,-46.185358,-42.437353,-47.866047,-48.377817,-56.377450,-43.823468,-59.831724,-58.234644,-43.467506,-52.359129,-45.654769,-57.222792,-37.466439,-43.085394,-40.864083,-39.481958,-37.682747,-35.597528,-38.248125,-42.496851,-39.727574,-44.348450,-46.721384,-37.756772,-51.716092,-45.915411,-42.466947,-41.221930,-45.020382,-49.606026,-40.283306,-38.643763,-37.793940,-36.206843,-39.670013,-27.210369,-37.222396,-41.139472,-34.101639,-43.590764,-36.019427,-49.568423,-38.464878,-36.815299,-40.426877,-38.377636,-35.234263,-36.860856,-36.774362,-34.949887,-40.005442,-35.881470,-37.824819,-38.322538,-39.802206,-40.470587,-37.443328,-40.810411,-41.453850,-40.914871,-42.934898,-40.927868,-37.468392,-39.802492,-36.882226,-35.852113,-37.380383,-35.487512,-42.282585,-39.763793,-36.494411,0,Fileset 1: TS pulse compressed wideband pings T1
84.500,-38.845663,-36.936469,-38.874174,-37.173399,-35.202928,-37.084294,-35.764300,-33.903465,-37.817316,-37.776929,-40.424026,-39.503081,-42.449983,-41.395945,-42.673685,-48.666121,-42.369008,-42.861016,-40.641107,-48.564739,-42.059000,-51.498349,-40.130166,-40.280545,-46.001076,-42.199588,-48.434460,-47.458473,-55.593840,-42.765470,-60.459939,-58.782194,-42.936108,-49.640347,-45.097477,-54.219580,-37.630951,-42.544120,-40.995221,-39.515703,-38.252260,-35.842976,-38.844905,-43.306912,-39.293133,-45.497009,-45.191126,-38.126593,-63.170196,-47.237830,-42.499264,-41.342232,-44.519774,-47.148611,-41.485966,-37.343171,-37.693563,-36.718213,-39.429685,-27.378595,-37.640030,-39.913385,-34.659231,-42.904925,-38.867310,-53.914942,-38.972492,-37.384426,-39.778047,-39.092538,-35.180508,-35.963433,-36.535468,-34.765120,-39.101073,-36.067756,-37.712486,-38.799074,-39.603581,-40.099457,-38.326648,-41.193447,-41.028863,-40.276201,-42.445849,-40.365199,-37.113713,-39.776377,-36.232624,-35.803762,-37.361839,-34.588250,-42.753792,-39.582713,-35.310873,0,Fileset 1: TS pulse compressed wideband pings T1
85.000,-38.495055,-35.989615,-38.769464,-36.605894,-35.523054,-36.801640,-36.112047,-33.877072,-39.246821,-38.052799,-40.485146,-38.601645,-42.344721,-43.182820,-42.187041,-50.616672,-41.171773,-39.852762,-39.596942,-50.929212,-42.384073,-50.450554,-40.431911,-41.103578,-45.813225,-41.896572,-48.653448,-46.778523,-54.183508,-41.957355,-60.863401,-58.521632,-42.677093,-48.028754,-44.577062,-51.002565,-37.525154,-42.516704,-41.847550,-39.757945,-38.903493,-36.076257,-39.503095,-44.969924,-38.576343,-47.137907,-43.266341,-38.574389,-57.027451,-49.572840,-41.723156,-41.157453,-44.829913,-46.194649,-43.493283,-36.537530,-37.629165,-37.766822,-39.315558,-27.580595,-38.246146,-37.829254,-35.347255,-42.107679,-42.036999,-47.872358,-39.685637,-38.339162,-39.051009,-39.557929,-35.753925,-35.313784,-36.562885,-34.549000,-38.509675,-36.148357,-37.437829,-39.250112,-39.672299,-39.643987,-38.976748,-41.571008,-40.600411,-39.242272,-42.326942,-40.172110,-37.262010,-39.017647,-35.725387,-35.954872,-37.236133,-33.910225,-40.781962,-38.579566,-34.486200,0,Fileset 1: TS pulse compressed wideband pings T1
85.500,-38.255376,-35.169992,-38.931235,-36.231237,-35.853301,-36.871042,-36.273248,-33.822156,-41.352431,-38.631944,-40.086962,-37.648533,-42.534642,-44.893694,-41.661680,-51.324907,-40.299133,-38.791896,-38.738294,-52.409929,-42.892676,-48.448382,-40.751074,-41.982517,-45.655879,-41.593459,-48.234463,-46.414086,-52.705164,-41.410553,-61.361571,-57.972413,-42.513388,-47.148092,-44.016947,-48.210293,-37.116039,-43.088556,-43.054057,-40.289692,-39.448289,-36.229567,-39.704525,-47.523709,-37.679681,-47.207358,-41.738491,-38.745289,-51.878317,-52.965139,-40.563365,-40.481379,-46.147144,-46.749163,-46.397147,-36.286104,-37.541725,-39.255617,-39.197962,-27.789761,-38.896474,-35.828364,-36.297745,-41.197905,-43.594549,-42.217790,-40.404081,-39.318037,-38.695428,-39.729176,-36.833842,-35.016343,-36.842675,-34.265335,-38.142379,-35.961323,-37.046991,-39.624047,-39.925114,-38.975750,-39.042787,-41.917159,-40.114072,-38.055755,-42.604293,-40.328067,-37.878930,-37.463857,-35.447064,-36.262841,-36.965199,-33.601679,-37.656406,-36.838678,-33.969978,0,Fileset 1: TS pulse compressed wideband pings T1
86.000,-38.170640,-34.487305,-39.071441,-35.994299,-36.016555,-37.124597,-36.225140,-33.736220,-44.162584,-39.517843,-39.554413,-36.830578,-42.329104,-45.871858,-41.261027,-51.185617,-40.306448,-39.271347,-38.368343,-52.313955,-43.809290,-46.819315,-40.958665,-42.842563,-45.670469,-41.449631,-47.469383,-46.386588,-51.422712,-41.151498,-60.967455,-57.314905,-42.343898,-46.664010,-43.464999,-45.885393,-36.601694,-44.242896,-43.843766,-41.156831,-39.835160,-36.315150,-39.365080,-50.033605,-36.862376,-45.132579,-40.906242,-38.494998,-50.797949,-56.957303,-39.581728,-39.580049,-48.627776,-48.615740,-50.670588,-36.594367,-37.424132,-40.751229,-39.029617,-28.057439,-39.455287,-34.175857,-37.812501,-39.732023,-42.671801,-38.220590,-40.864184,-39.882543,-38.810883,-39.719691,-38.375086,-35.207546,-37.378901,-33.959818,-37.871688,-35.517277,-36.690256,-40.001532,-40.329706,-38.217872,-38.593100,-42.264499,-39.634117,-36.978031,-43.207343,-40.756642,-38.833807,-35.589062,-35.426436,-36.714238,-36.691098,-33.769885,-34.987835,-34.936558,-33.675968,0,Fileset 1: TS pulse compressed wideband pings T1
86.500,-38.266648,-33.917925,-38.873921,-35.822776,-35.931597,-37.297336,-36.152971,-33.720032,-47.735275,-40.769703,-39.140219,-36.235543,-41.353921,-46.191004,-41.091287,-50.871123,-41.510034,-41.415453,-38.713213,-51.126346,-45.524158,-45.635072,-41.168911,-43.569145,-46.027107,-41.520709,-46.828665,-46.661268,-50.414132,-41.191520,-58.380336,-56.593130,-42.195167,-46.316170,-43.125489,-43.970782,-36.253223,-45.870815,-43.523539,-42.263584,-40.215820,-36.388339,-38.873145,-49.038599,-36.389266,-43.151737,-40.911469,-38.039286,-52.360335,-57.987160,-39.164253,-38.909150,-52.618908,-49.526263,-57.375445,-37.461998,-37.352483,-41.256667,-38.850506,-28.497230,-39.736012,-32.906464,-40.286799,-37.688580,-41.411647,-35.262580,-40.845385,-39.849225,-39.377570,-39.691020,-40.533214,-36.091362,-38.190721,-33.749711,-37.623725,-34.965145,-36.523958,-40.521335,-40.857331,-37.609132,-37.995783,-42.650975,-39.318650,-36.179053,-43.898491,-41.289313,-39.870836,-33.822186,-35.646710,-37.285850,-36.608035,-34.503507,-33.068251,-33.250005,-33.531681,0,Fileset 1: TS pulse compressed wideband pings T1
87.000,-38.462679,-33.298729,-38.062857,-35.535054,-35.519626,-36.887643,-36.133757,-33.760461,-51.286292,-42.191120,-38.699543,-35.729604,-39.877500,-46.422204,-41.035466,-49.882143,-44.224935,-45.880720,-39.886151,-49.493302,-48.160152,-44.636977,-41.559094,-43.794484,-46.634360,-41.550727,-46.439956,-46.961377,-49.520350,-41.341722,-54.512722,-55.678502,-42.018773,-45.813212,-43.155486,-42.311977,-36.131771,-47.151029,-42.356610,-43.117479,-40.754366,-36.370321,-38.471043,-46.072540,-36.279273,-42.076745,-41.639461,-37.618132,-57.917277,-55.907840,-39.424302,-38.676938,-58.682994,-46.435875,-57.214658,-38.570017,-37.311996,-40.131310,-38.606971,-29.090930,-39.328855,-31.871935,-43.138644,-35.442266,-40.790518,-32.834651,-40.150739,-39.401425,-40.154854,-39.621682,-43.460576,-37.724916,-39.040358,-33.620654,-37.281395,-34.321490,-36.489789,-41.148273,-41.273987,-37.186228,-37.383925,-43.015140,-39.167654,-35.582882,-44.093116,-41.517964,-40.472410,-32.211575,-35.827916,-37.761639,-36.695015,-35.721495,-31.667874,-31.808498,-33.359826,0,Fileset 1: TS pulse compressed wideband pings T1
