Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
150.000,-38.440562,-39.857617,-31.131068,-34.440771,-38.942788,-45.571848,-44.057540,-34.857053,-47.308162,-40.367749,-41.754189,-48.483808,-54.774884,-37.495809,-48.764875,-41.645456,-35.938288,-28.476125,-30.044131,-39.057551,-35.876468,-34.891257,-36.264173,-46.980220,-43.102409,-44.621949,-48.486362,-31.924561,-37.392989,-47.587860,-31.292824,-38.185579,-35.594526,-40.236408,-34.478349,-47.518013,-37.975629,-30.614812,-36.004689,-40.571938,-36.346997,-30.535540,-34.996312,-38.726432,-36.513406,-39.859821,-42.224363,-48.181243,-33.975232,-40.358776,-31.950898,-31.136302,-39.953367,-30.778198,-38.654891,-34.247758,-36.828676,-43.712986,-38.142644,-32.261164,-38.050791,-42.250016,-44.462040,-39.104567,-26.568456,-34.637312,-35.021621,-39.129821,-43.531065,-39.243446,-40.383631,-40.605990,-37.789435,-34.096877,-41.216799,-41.588792,-37.796073,-40.253432,-41.674273,-36.759115,-35.180295,-39.998322,-32.219243,-42.571080,-34.342896,-39.075761,-43.069291,-29.511905,-42.656433,-45.872103,-30.669753,-47.052945,-50.909765,-33.665709,-26.752111,0,Fileset 1: TS pulse compressed wideband pings T3
150.500,-39.694480,-40.767318,-31.253378,-35.564181,-39.968014,-47.319856,-42.820759,-34.294878,-45.706278,-39.083699,-41.189584,-48.132635,-53.943451,-37.804868,-45.499026,-42.812298,-36.091450,-28.371495,-29.309312,-37.770966,-35.114852,-34.905587,-35.573073,-45.161426,-42.853795,-44.487933,-47.754001,-31.597338,-36.160854,-46.011121,-31.184939,-37.509163,-35.615943,-38.995599,-34.644375,-45.255833,-37.181599,-30.246598,-35.908256,-40.956652,-35.280638,-30.557650,-34.517849,-38.532007,-37.052157,-39.742617,-43.832612,-46.385010,-35.055912,-39.119278,-32.738931,-31.264092,-37.530785,-30.634833,-44.105223,-32.808126,-36.513188,-40.868462,-39.390326,-31.835955,-37.807331,-41.622066,-41.699833,-35.947253,-25.694018,-32.954357,-33.786773,-41.350664,-44.239999,-37.917881,-39.147421,-38.641665,-35.856822,-33.249114,-42.710395,-40.587983,-38.151794,-39.095957,-41.527088,-35.791873,-33.302535,-43.378517,-32.440244,-45.872530,-33.036430,-40.240224,-42.663475,-29.173918,-45.170066,-46.235581,-29.911337,-42.991310,-42.100400,-32.063260,-27.494070,0,Fileset 1: TS pulse compressed wideband pings T3
151.000,-41.464697,-41.747915,-31.500283,-37.178303,-41.694867,-44.393938,-40.685558,-34.103975,-43.512017,-38.475493,-39.551341,-48.290944,-51.130408,-38.227740,-43.181724,-43.863266,-37.575733,-28.684404,-28.654626,-36.064099,-34.151956,-34.989767,-35.400561,-43.281163,-42.875923,-43.687293,-47.694125,-31.204568,-34.735365,-44.294569,-30.878834,-37.186589,-35.063623,-38.440963,-35.511740,-43.274111,-36.129411,-30.223675,-36.056331,-40.564034,-34.923018,-30.085151,-34.407273,-40.132382,-39.367807,-40.931287,-46.796860,-44.202573,-37.114788,-38.157361,-34.294146,-30.966929,-35.711867,-30.720636,-50.876875,-31.471656,-34.903018,-37.363006,-40.513640,-31.403510,-36.354188,-40.822021,-39.607394,-33.459084,-25.397707,-31.934730,-33.029704,-45.222325,-44.333263,-36.816262,-38.633009,-37.278926,-34.655812,-32.617045,-45.027094,-39.635098,-38.125416,-38.052902,-41.660236,-35.223904,-32.035219,-47.597131,-33.264688,-53.188498,-32.052474,-40.921838,-42.392291,-28.959595,-45.424259,-45.583839,-29.348455,-39.162114,-37.236743,-30.461997,-28.367050,0,Fileset 1: TS pulse compressed wideband pings T3
151.500,-43.968360,-43.188706,-31.995350,-39.288407,-44.490204,-40.894673,-38.861756,-34.413866,-41.363270,-38.722555,-37.671229,-47.713391,-47.590188,-39.077449,-41.385206,-44.241445,-41.868109,-29.514231,-28.029409,-34.708010,-33.456782,-35.385782,-35.840006,-41.712763,-43.193494,-42.165229,-48.470657,-31.089519,-33.401645,-42.814721,-30.734011,-36.352413,-34.582793,-39.022451,-36.405023,-42.200906,-35.422053,-30.598358,-36.452094,-39.565295,-35.539884,-29.376713,-34.403903,-44.280159,-43.568732,-41.588145,-46.886802,-42.062574,-40.263557,-37.520955,-37.116699,-30.937279,-34.851117,-31.235418,-42.466039,-30.545218,-33.202042,-35.456916,-41.032725,-31.142544,-34.228566,-39.857246,-38.080221,-31.800002,-25.974738,-31.790702,-32.837608,-52.227120,-43.366881,-36.299054,-39.076067,-36.985875,-34.236486,-32.358116,-49.034190,-39.026335,-37.917239,-37.322136,-42.194764,-35.174213,-31.479442,-52.599936,-34.732585,-52.568033,-31.405035,-40.764888,-42.075505,-28.913852,-43.296078,-43.408661,-29.381016,-36.357192,-33.989004,-29.111156,-29.453896,0,Fileset 1: TS pulse compressed wideband pings T3
152.000,-46.750182,-45.232090,-32.687815,-41.477669,-48.269210,-38.254143,-37.827315,-35.205101,-39.544266,-39.860397,-35.956025,-45.878159,-44.509259,-40.397928,-39.736803,-45.087504,-58.583615,-30.308303,-27.094088,-33.929173,-33.148955,-36.036369,-36.503595,-40.416871,-43.186820,-40.421798,-49.432648,-31.262380,-32.349281,-41.779201,-30.889761,-34.567221,-34.536385,-40.787308,-36.080737,-42.000657,-35.238131,-31.133880,-36.953275,-38.370615,-36.870363,-28.582467,-34.006143,-48.448924,-43.816769,-38.809951,-43.472190,-39.972704,-43.978595,-37.007493,-41.316034,-31.519751,-34.786948,-32.237111,-38.632471,-30.192999,-32.211091,-34.965050,-40.526547,-30.883471,-32.413626,-38.558781,-36.922443,-30.843062,-27.329627,-32.285485,-33.058590,-55.602962,-41.593863,-36.123139,-40.228871,-38.975906,-34.120879,-32.288297,-57.073945,-38.708656,-37.770556,-36.899860,-43.169704,-35.420534,-31.305762,-54.534554,-36.374301,-43.245487,-30.970809,-40.345199,-41.203824,-28.898838,-41.273097,-41.313302,-29.943672,-34.371613,-31.785771,-28.025586,-30.574524,0,Fileset 1: TS pulse compressed wideband pings T3
152.500,-48.022897,-47.503059,-33.596931,-43.283528,-51.311742,-36.206311,-37.622125,-36.557683,-38.109579,-41.984476,-34.437239,-43.772558,-42.295072,-41.752344,-38.224233,-48.134021,-41.747531,-30.498422,-25.904289,-33.655728,-33.179118,-36.819255,-37.047945,-39.447204,-42.455226,-39.089790,-49.668743,-31.772717,-31.705526,-41.222523,-31.448986,-32.711261,-35.140506,-43.660400,-35.074168,-42.494254,-35.592824,-31.592416,-37.650766,-37.427011,-38.302443,-27.846613,-33.492263,-44.771940,-40.959403,-35.655972,-41.754285,-37.697509,-47.376570,-36.600358,-47.033110,-32.820452,-35.304073,-33.970817,-37.016382,-30.610423,-32.120835,-35.352072,-39.359151,-30.540151,-31.360024,-36.955081,-36.074401,-30.474561,-29.359993,-33.156716,-33.658924,-48.900152,-39.526964,-35.979955,-41.656147,-45.582042,-33.844327,-32.301137,-63.618510,-38.518374,-37.917795,-36.676585,-44.718739,-35.678229,-31.262321,-48.382132,-37.759485,-38.565996,-30.674873,-40.468040,-39.935258,-29.007538,-39.965605,-39.851776,-30.729668,-33.106100,-30.427625,-27.252387,-31.689405,0,Fileset 1: TS pulse compressed wideband pings T3
153.000,-46.079056,-48.541537,-34.768021,-43.962841,-49.936534,-34.538024,-38.079845,-38.651386,-37.058761,-44.480697,-33.125851,-41.970917,-40.932795,-42.037474,-37.035386,-52.485641,-35.782637,-30.184984,-24.781059,-33.735469,-33.422434,-37.556967,-37.317788,-38.759097,-41.327101,-38.363459,-48.919698,-32.566673,-31.471899,-40.944587,-32.396678,-31.299823,-36.441304,-47.030592,-34.492195,-42.958263,-36.369164,-31.966616,-38.760731,-37.088149,-38.930073,-27.244316,-33.394698,-41.937351,-39.922563,-33.628962,-41.958621,-35.556812,-49.265717,-36.425652,-55.028737,-34.642908,-36.089673,-36.760800,-36.367620,-31.886298,-32.815419,-35.746053,-38.143847,-30.149690,-31.020671,-35.197461,-35.501627,-30.628869,-31.955563,-33.741053,-34.613777,-44.707078,-37.548805,-35.721890,-42.798421,-43.747339,-33.362925,-32.355307,-52.268897,-38.252305,-38.488170,-36.546525,-47.104370,-35.788518,-31.372880,-44.089359,-38.922784,-35.700009,-30.363228,-41.545964,-38.701138,-29.415174,-39.226244,-39.005775,-31.057124,-32.490641,-29.772203,-26.869530,-32.850654,0,Fileset 1: TS pulse compressed wideband pings T3
153.500,-42.885202,-47.085049,-36.027963,-43.018198,-47.261571,-33.048919,-38.763099,-41.560302,-36.197752,-44.055380,-32.007262,-40.454540,-40.070131,-40.614480,-36.121049,-47.324941,-32.835398,-29.789219,-23.751302,-33.840895,-33.605781,-37.826010,-37.292732,-38.120721,-40.222454,-38.068386,-47.667753,-33.565602,-31.482656,-40.492301,-33.644434,-30.288810,-38.349845,-49.890224,-34.569734,-42.158862,-37.195207,-32.270610,-40.431953,-37.344568,-38.226424,-26.618145,-33.873845,-40.987436,-40.387217,-32.527683,-43.672929,-33.940516,-49.619342,-36.400509,-50.477998,-35.911411,-36.492661,-41.151430,-35.945194,-34.000122,-34.030965,-35.353878,-37.106669,-29.600655,-31.100979,-33.315277,-34.994194,-31.193597,-35.113614,-33.412205,-35.795116,-41.520589,-35.887916,-35.312162,-43.146156,-37.207161,-32.908049,-32.347231,-47.956403,-37.723737,-39.334920,-36.273380,-50.484212,-35.582629,-31.627419,-41.653292,-40.002810,-33.702400,-29.830272,-43.531335,-37.700230,-30.190076,-38.718947,-38.545854,-30.407732,-32.191860,-29.467962,-26.740768,-33.902315,0,Fileset 1: TS pulse compressed wideband pings T3
154.000,-40.080005,-44.408957,-37.323732,-41.312655,-45.529768,-31.799136,-39.421201,-45.689296,-35.510486,-40.876365,-31.256344,-39.304285,-39.508601,-38.561445,-35.524578,-42.678814,-31.272698,-29.768883,-22.900611,-33.880641,-33.778484,-37.498642,-37.093578,-37.385558,-39.455480,-38.069559,-46.564107,-34.914340,-31.801119,-39.736195,-35.380257,-29.656624,-40.855881,-52.901633,-35.230908,-40.509927,-37.856685,-32.765612,-43.083102,-38.194887,-36.746232,-25.997741,-34.992859,-41.672171,-41.395537,-32.176791,-46.960070,-33.099448,-50.114683,-36.503025,-42.634676,-35.717589,-36.200966,-49.507526,-35.535617,-37.228455,-35.726045,-34.505801,-36.425163,-28.956543,-31.457373,-31.458237,-34.516531,-32.313931,-39.436366,-32.629058,-37.228204,-38.996443,-34.812986,-34.946441,-42.707880,-34.458987,-32.837306,-32.357314,-45.401814,-37.095064,-40.429070,-35.905975,-54.840454,-35.213284,-32.164360,-40.452936,-41.233517,-32.248308,-29.116010,-45.645925,-37.213352,-31.536940,-38.385419,-38.408196,-29.309266,-31.952593,-29.352057,-26.876463,-34.850360,0,Fileset 1: TS pulse compressed wideband pings T3
154.500,-38.083949,-41.761953,-38.646824,-39.774519,-44.757974,-30.923816,-39.981044,-51.921191,-34.950153,-38.132580,-30.985594,-38.691535,-39.078924,-36.740155,-35.215245,-40.046833,-30.585676,-30.469573,-22.430771,-33.902609,-34.197629,-36.857446,-36.857544,-36.510188,-39.188699,-38.099792,-45.863070,-36.849201,-32.576348,-38.880893,-37.974341,-29.455221,-43.305723,-55.798949,-36.095110,-39.206495,-38.318883,-33.689119,-47.567361,-39.657905,-35.202283,-25.607180,-36.584857,-44.538818,-41.344562,-32.501802,-52.527535,-33.179794,-51.758661,-36.693359,-37.891521,-35.063371,-35.554260,-57.082259,-35.200894,-42.251703,-37.937327,-33.899301,-36.287283,-28.432407,-32.041932,-29.766191,-34.060391,-34.060909,-46.845949,-32.234964,-38.961912,-37.128363,-34.488786,-34.837553,-41.669332,-33.543172,-33.369078,-32.508893,-43.736425,-36.595463,-41.691983,-35.550179,-56.221561,-34.891390,-33.134951,-40.113424,-42.684420,-31.261739,-28.365475,-45.053050,-37.396185,-33.670755,-38.200349,-38.453096,-28.551914,-31.609182,-29.455160,-27.361831,-35.920569,0,Fileset 1: TS pulse compressed wideband pings T3
155.000,-36.726608,-39.446248,-39.857443,-38.491136,-43.895684,-30.354414,-40.405903,-59.631771,-34.362370,-36.304562,-31.062843,-38.449420,-38.507257,-35.342990,-34.960527,-38.363626,-30.195737,-31.637557,-22.273207,-33.726760,-34.758795,-36.099992,-36.579696,-35.465424,-39.345459,-37.694540,-45.294325,-39.384475,-33.853877,-38.171761,-41.824604,-29.610208,-43.380525,-51.207035,-36.328559,-38.497886,-38.531019,-35.077975,-56.855987,-41.394994,-33.725607,-25.325945,-37.835060,-52.083573,-40.184868,-33.271606,-62.145049,-33.962906,-54.688886,-36.636292,-34.849699,-34.997384,-34.918516,-46.903492,-35.065499,-50.500785,-39.880959,-33.566547,-36.452262,-27.875904,-32.689871,-28.228688,-33.532805,-35.775935,-54.666988,-32.443519,-41.008975,-35.817780,-34.870417,-34.907572,-40.111119,-33.379276,-34.376265,-32.656213,-42.457520,-36.252323,-42.965946,-35.237898,-52.830300,-34.622317,-34.188893,-39.876570,-43.954144,-30.507477,-27.656901,-42.125277,-38.033541,-36.588108,-37.993609,-38.392753,-28.365788,-30.750134,-29.679345,-27.992384,-37.131479,0,Fileset 1: TS pulse compressed wideband pings T3
155.500,-36.075765,-37.784488,-41.255046,-37.592084,-42.041006,-30.257319,-40.453720,-55.086156,-33.899363,-35.435721,-31.480121,-38.694873,-37.921221,-34.632450,-34.760721,-37.202941,-30.005725,-32.776623,-22.725227,-33.511577,-35.419309,-35.628721,-36.492864,-34.555440,-39.932270,-36.943315,-44.595819,-42.559088,-35.909338,-38.057196,-47.242249,-30.268273,-41.546299,-46.669848,-36.154772,-38.508058,-38.824468,-37.199283,-56.320092,-43.540201,-32.630471,-25.372531,-38.290480,-57.618444,-39.726027,-34.367424,-65.205670,-35.621032,-59.035639,-36.401832,-33.170547,-36.227876,-34.750907,-43.909318,-35.535151,-54.700422,-39.682841,-33.357758,-36.986371,-27.473368,-33.561885,-27.075558,-33.115229,-35.967570,-45.280951,-33.063472,-43.851540,-35.172949,-36.064550,-35.225387,-38.527221,-33.539095,-35.774753,-32.887302,-41.487202,-36.264021,-44.517772,-35.281794,-49.744932,-34.677582,-35.188005,-39.600930,-44.967850,-30.124858,-27.310906,-39.630636,-38.732839,-40.359095,-37.894248,-38.278813,-29.002895,-29.603170,-30.350966,-28.876880,-38.813120,0,Fileset 1: TS pulse compressed wideband pings T3
156.000,-35.856989,-36.630911,-42.939973,-36.897436,-39.395220,-30.491936,-38.991727,-51.814762,-33.404756,-35.294796,-31.898245,-39.248466,-37.233748,-34.425194,-34.304899,-36.057534,-29.959103,-32.690671,-23.811780,-33.129295,-35.594317,-35.391690,-36.482526,-33.868904,-40.485620,-36.053168,-43.469733,-46.128212,-38.640457,-38.563893,-48.289434,-31.375987,-39.914074,-44.193986,-36.210437,-38.964769,-39.229228,-39.783199,-48.508810,-45.894944,-31.892783,-25.691359,-38.449629,-47.557741,-40.781747,-35.357183,-57.206169,-38.236702,-55.407892,-35.922246,-32.452855,-38.947386,-35.009050,-42.682938,-36.626270,-52.389820,-37.507128,-32.839598,-37.702670,-27.140994,-34.698777,-26.243297,-32.677501,-34.394247,-41.850866,-33.192764,-48.177439,-34.920851,-37.766554,-35.594861,-37.138644,-33.864750,-37.103566,-33.077091,-40.646592,-36.486940,-46.302698,-35.590327,-47.399418,-34.950756,-35.825134,-39.513169,-45.470605,-29.979305,-27.365591,-37.898113,-38.570434,-43.841989,-37.768020,-37.927491,-30.366096,-28.399555,-31.500325,-29.806657,-40.726038,0,Fileset 1: TS pulse compressed wideband pings T3
156.500,-35.871342,-35.914493,-45.089403,-36.335196,-36.825690,-31.018231,-36.512565,-50.848123,-33.017701,-35.896276,-32.286347,-39.989623,-36.648539,-34.777636,-33.682250,-34.911786,-30.304969,-31.462663,-25.638573,-32.612155,-34.980157,-35.398338,-36.297473,-33.434705,-40.456390,-35.340906,-42.253490,-50.326301,-41.911640,-39.776028,-44.800597,-32.793061,-39.047727,-43.121567,-36.792805,-39.724812,-39.830218,-42.327246,-44.985670,-47.048646,-31.471758,-26.214632,-39.181400,-45.238822,-43.566194,-35.881049,-49.576755,-42.097252,-48.403949,-35.296742,-32.387859,-42.899188,-35.662027,-41.586163,-38.505730,-56.555626,-35.401032,-32.036122,-38.450285,-26.793948,-36.256896,-25.771733,-32.247925,-32.712459,-40.668520,-32.223768,-56.353456,-34.951237,-39.591419,-36.010531,-36.127696,-34.563500,-38.152969,-33.214433,-39.826973,-36.883260,-48.092718,-36.313262,-45.787534,-35.508032,-36.148154,-40.103470,-45.544745,-30.053675,-27.850334,-36.739209,-37.448968,-43.620941,-37.789225,-37.603231,-32.185185,-27.345740,-33.188649,-30.615340,-41.857954,0,Fileset 1: TS pulse compressed wideband pings T3
157.000,-36.004899,-35.523094,-47.144658,-35.999295,-34.734853,-31.812213,-34.191764,-50.996474,-32.747517,-37.350900,-32.751773,-40.928530,-36.266041,-35.599485,-33.020691,-33.766429,-31.358382,-30.267474,-28.525739,-32.065473,-33.897809,-35.745134,-35.834642,-33.241823,-39.655044,-34.920200,-41.287153,-54.421324,-45.322808,-41.526097,-42.597239,-34.254591,-38.988196,-43.003130,-37.646236,-40.760213,-40.669252,-43.852469,-43.138618,-45.542586,-31.422065,-27.039266,-40.920498,-46.093253,-44.963960,-36.052039,-44.355079,-47.234178,-43.465139,-34.687507,-32.738176,-43.596167,-36.602509,-39.666865,-41.246848,-51.228860,-34.005337,-31.324017,-39.206299,-26.508710,-38.456257,-25.637524,-31.730812,-31.490392,-40.907609,-30.787209,-61.389042,-35.086172,-40.943846,-36.671898,-35.534149,-35.630872,-39.049194,-33.391820,-39.045573,-37.373036,-48.829514,-37.452606,-44.796264,-36.344130,-36.489413,-41.795646,-45.754051,-30.354079,-28.689905,-35.764658,-35.877306,-40.610890,-38.043120,-37.539756,-33.933051,-26.622558,-35.436586,-31.137193,-41.093981,0,Fileset 1: TS pulse compressed wideband pings T3
157.500,-36.140949,-35.313361,-46.879962,-35.893777,-33.063703,-32.861238,-32.480900,-51.252506,-32.620731,-40.036178,-33.469140,-42.011754,-36.118073,-36.878752,-32.482445,-32.678574,-33.288544,-29.594563,-33.068000,-31.504420,-32.709150,-36.522893,-35.190537,-33.217023,-38.458260,-34.812721,-40.688625,-49.576640,-48.960828,-43.088062,-41.397245,-35.344295,-39.618567,-43.352529,-37.911213,-41.996803,-41.670050,-44.289647,-42.460766,-43.152994,-31.684550,-28.112083,-43.178541,-48.607978,-41.078408,-36.271137,-41.084777,-49.954977,-39.801548,-34.141001,-33.054674,-40.397480,-37.582615,-37.249614,-44.750196,-43.859338,-33.244422,-30.897249,-39.729635,-26.215055,-41.181819,-25.810031,-31.048248,-30.718892,-42.481013,-29.587054,-52.904955,-35.252484,-41.283766,-37.741928,-35.269887,-36.753886,-39.903944,-33.659545,-38.273464,-37.897702,-48.227792,-39.095739,-44.319621,-37.484824,-36.963777,-44.602890,-46.813063,-30.798770,-29.741240,-34.621233,-34.255490,-37.817557,-38.646055,-37.923118,-34.938521,-26.148356,-37.753044,-31.161741,-39.122056,0,Fileset 1: TS pulse compressed wideband pings T3
158.000,-36.323459,-35.258014,-44.551664,-36.046197,-31.759538,-34.241614,-31.440142,-50.715048,-32.697482,-44.934666,-34.560890,-43.292558,-36.241666,-38.756606,-32.230860,-31.731963,-36.281020,-29.591575,-41.965392,-30.984933,-31.661484,-37.964311,-34.563772,-33.257683,-37.264357,-35.046765,-40.360367,-44.246391,-55.227172,-43.063741,-40.560021,-35.904230,-40.658008,-43.643785,-37.419631,-43.330773,-42.634646,-44.442530,-42.987995,-41.151023,-32.309243,-29.444689,-43.135043,-45.787258,-37.630667,-36.801763,-39.263321,-50.142436,-36.939905,-33.725895,-33.012039,-38.223414,-38.339999,-35.052305,-46.900234,-39.998380,-32.925355,-30.739684,-39.833841,-25.930672,-42.442603,-26.290017,-30.197067,-30.340787,-45.466480,-28.860137,-49.907695,-35.474392,-40.466482,-39.103391,-35.171195,-37.632256,-40.569767,-34.072348,-37.490317,-38.435014,-47.446142,-41.535918,-44.274357,-39.128921,-37.597617,-47.028070,-49.030290,-31.351898,-30.874535,-33.225726,-32.755930,-35.757096,-39.849151,-38.855568,-35.415730,-25.871536,-38.457742,-30.762935,-37.161632,0,Fileset 1: TS pulse compressed wideband pings T3
158.500,-36.682689,-35.415602,-42.574266,-36.490097,-30.829606,-36.143450,-31.088261,-49.269532,-33.076888,-50.355826,-36.116850,-44.889772,-36.690223,-41.605856,-32.416178,-31.025039,-40.417969,-30.373691,-47.418832,-30.582441,-30.908736,-40.498839,-34.190763,-33.393990,-36.349251,-35.775110,-40.085559,-40.823467,-60.620755,-41.540076,-39.743710,-36.411905,-41.446371,-43.751486,-37.225825,-44.495169,-43.225381,-44.467957,-45.157231,-39.542466,-33.473973,-31.016055,-40.565265,-40.860053,-35.790949,-37.754134,-38.683015,-54.884070,-34.692632,-33.535365,-32.684909,-37.446673,-38.767888,-33.495670,-45.068044,-38.162313,-32.934958,-30.770366,-39.532527,-25.722250,-40.300170,-27.192635,-29.316012,-30.399975,-47.876228,-28.819851,-48.734931,-35.821514,-39.157050,-39.940099,-35.005791,-38.390615,-40.905849,-34.731467,-36.786631,-39.022178,-47.326010,-45.497506,-44.595914,-41.640435,-38.266678,-45.838475,-48.707350,-31.992559,-32.210309,-31.821372,-31.522269,-34.421648,-42.189252,-40.260495,-36.373312,-25.831310,-36.477160,-30.258371,-35.697638,0,Fileset 1: TS pulse compressed wideband pings T3
159.000,-37.183007,-35.735135,-41.587905,-37.078132,-30.182123,-38.536741,-31.290478,-47.368597,-33.725137,-44.049448,-37.986272,-46.736799,-37.397387,-46.136727,-32.985775,-30.487647,-45.184087,-31.910591,-37.662528,-30.241891,-30.415549,-44.961491,-34.047188,-33.510140,-35.684584,-37.000721,-39.435707,-38.505255,-48.759872,-39.820003,-38.737263,-37.303130,-40.944532,-43.880057,-38.254317,-44.913050,-43.132469,-43.596416,-49.121299,-38.014136,-35.331616,-32.482886,-38.366698,-37.632163,-35.237624,-38.724241,-39.069982,-59.305192,-32.854481,-33.512403,-32.371405,-37.525086,-38.862467,-32.587814,-42.689670,-37.721310,-33.030061,-30.706252,-38.929087,-25.533622,-37.532418,-28.523987,-28.445784,-30.801507,-45.173836,-29.513420,-48.065457,-36.078823,-38.140216,-39.175425,-34.334171,-39.104138,-40.913816,-35.529455,-36.111177,-39.487250,-47.966564,-52.561303,-45.090513,-44.905746,-38.641644,-43.422672,-44.011280,-32.549229,-33.888881,-30.562561,-30.505043,-33.557488,-46.761962,-41.448978,-38.724685,-26.031298,-33.515571,-29.857691,-34.753996,0,Fileset 1: TS pulse compressed wideband pings T3
159.500,-37.829602,-36.312021,-41.677614,-37.786882,-29.869314,-40.964228,-32.101498,-45.763757,-34.830578,-39.861162,-40.228693,-48.635362,-38.541595,-53.699513,-33.941425,-30.236825,-51.326567,-34.104249,-34.614569,-30.060953,-30.244892,-55.268440,-34.179255,-33.660572,-35.355701,-38.751788,-38.455375,-36.876557,-43.653287,-38.686838,-37.778717,-39.028848,-39.533151,-44.429080,-41.452795,-44.323487,-42.781382,-41.702516,-49.399427,-36.632930,-38.187072,-33.404469,-37.370692,-35.903306,-35.952744,-39.153429,-40.303247,-46.032370,-31.414562,-33.716119,-32.500040,-37.661915,-38.889185,-32.433678,-41.384501,-38.547877,-33.179155,-30.512186,-38.287684,-25.413884,-35.491333,-30.516116,-27.821191,-31.605357,-41.875846,-31.236637,-47.103466,-36.063222,-38.117467,-37.769195,-33.163625,-39.725850,-40.967230,-36.425889,-35.568759,-39.788691,-49.346788,-52.022716,-45.820462,-45.604399,-38.847767,-41.736071,-40.160303,-33.039056,-36.278856,-29.714006,-29.814222,-33.038877,-53.241807,-41.291977,-44.627851,-26.674412,-30.795126,-29.832667,-34.389320,0,Fileset 1: TS pulse compressed wideband pings T3
160.000,-38.405607,-37.020270,-42.378246,-38.573379,-29.867119,-41.671169,-33.330278,-44.750421,-36.364699,-37.699902,-43.002746,-49.710593,-40.164749,-49.838272,-34.771491,-30.153453,-67.892670,-35.905445,-33.594037,-30.007475,-30.300250,-49.648425,-34.477380,-33.792808,-35.277010,-40.345585,-37.356324,-35.613775,-40.765057,-38.194743,-37.024691,-41.825017,-38.209065,-45.174514,-45.971313,-42.785121,-42.578079,-39.446092,-45.340458,-35.636095,-41.018400,-33.552937,-37.538201,-35.315728,-37.950948,-38.550093,-42.062364,-40.693275,-30.290285,-34.027310,-33.226031,-36.892540,-38.862567,-32.930487,-40.903069,-40.506831,-33.291999,-30.224507,-37.727644,-25.361320,-33.895129,-33.292687,-27.428262,-32.605299,-39.109717,-34.453129,-45.427438,-35.508910,-39.385196,-36.846572,-31.749510,-39.933799,-41.126085,-37.189448,-35.177591,-39.755266,-50.927900,-45.545316,-46.662311,-42.279730,-39.404847,-40.574598,-37.549203,-33.461638,-39.415493,-29.261727,-29.328564,-32.601921,-45.391636,-39.334825,-55.687132,-27.935470,-28.522817,-30.270279,-34.507475,0,Fileset 1: TS pulse compressed wideband pings T3
160.500,-38.684933,-37.677356,-42.617688,-39.490631,-30.111389,-40.576541,-34.872990,-44.435625,-38.494775,-36.590128,-47.219040,-49.022852,-42.446777,-44.175038,-34.890688,-30.247631,-48.395572,-35.576665,-33.686014,-30.049550,-30.403214,-42.521558,-34.834662,-33.923740,-35.423544,-40.733662,-36.442373,-34.629033,-39.082792,-38.319340,-36.583921,-45.747420,-37.457861,-45.192586,-41.985468,-40.803414,-42.613757,-37.466484,-43.254733,-35.193516,-39.300915,-33.217112,-38.751710,-35.652387,-41.475319,-37.161565,-43.716579,-37.439378,-29.400005,-34.246058,-34.368802,-35.440222,-38.706452,-33.896805,-40.984173,-43.660786,-33.278018,-29.981163,-37.219766,-25.304097,-32.313687,-37.222057,-27.306125,-33.695842,-36.160965,-40.622038,-43.554548,-34.685302,-42.072444,-36.731332,-30.439021,-39.895716,-41.290872,-37.597388,-34.935420,-39.426291,-52.092725,-42.232031,-47.605196,-39.429132,-40.613923,-39.460376,-35.628302,-33.927553,-42.775841,-29.201779,-28.987109,-32.110326,-40.269274,-36.900408,-40.415936,-29.902601,-26.707485,-31.214416,-34.817194,0,Fileset 1: TS pulse compressed wideband pings T3
161.000,-38.571815,-38.043891,-41.721006,-40.747979,-30.629930,-39.458776,-36.525637,-44.643089,-41.566517,-35.956294,-56.272239,-47.067419,-45.568157,-40.838891,-34.211630,-30.512853,-43.650168,-34.153895,-34.544779,-30.210002,-30.406656,-38.836071,-35.227771,-34.094036,-35.757023,-40.140570,-35.826315,-33.989772,-38.144632,-38.876988,-36.421783,-49.411045,-37.421017,-44.122378,-38.001888,-39.033145,-42.740023,-35.987672,-43.114365,-35.446191,-35.566559,-32.901038,-40.414688,-36.605234,-46.752408,-35.612003,-43.859420,-35.239958,-28.743678,-34.247464,-35.389325,-34.195395,-38.363698,-34.840898,-41.527930,-47.802783,-33.077145,-29.906182,-36.821341,-25.296621,-30.623984,-43.355642,-27.444415,-34.865635,-33.170588,-53.347651,-42.124950,-33.989690,-44.282754,-37.381729,-29.407990,-40.228488,-41.398000,-37.558398,-34.817907,-38.915877,-52.203812,-40.575795,-48.335867,-37.720086,-41.168678,-38.138439,-34.034690,-34.573124,-45.175341,-29.464079,-28.711956,-31.524717,-37.406091,-34.961877,-35.252657,-32.672809,-25.391389,-32.710941,-34.971248,0,Fileset 1: TS pulse compressed wideband pings T3
