Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
76.000,-38.941918,-36.406776,-38.177111,-40.903015,-48.350367,-55.080073,-49.410525,-55.610584,-43.171534,-45.104928,-44.593622,-65.111487,-44.759608,-38.437011,-40.501705,-52.105986,-53.987993,-47.611195,-45.446461,-38.213516,-35.236468,-44.663409,-50.879445,-49.024893,-54.640622,-45.497825,-44.576384,-49.036996,-44.600449,-44.631846,-48.860664,-51.931580,-47.732580,-46.865129,-54.181691,-52.831892,-50.019980,-46.826451,-44.743749,-46.416678,-49.225666,-45.817925,-56.939079,-47.651243,-39.836663,-41.691528,-45.309602,-45.646244,-46.099132,-47.687259,-54.720015,-51.918239,-46.944414,-47.398246,-42.648931,-38.677639,-45.528246,-44.801426,-42.767218,-31.842928,-43.809708,-36.497836,-35.242287,-36.215339,-35.836914,-38.592909,-43.190952,-44.459603,-40.926236,-42.708974,-46.011214,-43.021590,-45.197184,-46.608415,-41.945207,-40.569342,-38.832573,-35.308093,-39.802150,-38.070037,-39.680250,-42.439416,-39.256396,-40.539738,-43.352567,-45.030932,-44.002369,-50.355624,-39.903520,-48.065975,-42.855212,-60.158925,-65.305284,-61.992207,-45.686349,0,Fileset 1: TS pulse compressed wideband pings T1
76.500,-38.899656,-36.333007,-38.290323,-41.151713,-49.596299,-55.528524,-47.065783,-51.782734,-44.106402,-42.972512,-43.012521,-86.401275,-43.377035,-38.894731,-40.288280,-48.704036,-49.228376,-45.442549,-44.887641,-38.825230,-34.680658,-46.294522,-49.368482,-49.369711,-52.957254,-46.554884,-45.086138,-49.483609,-44.589525,-46.016738,-48.549667,-51.970921,-48.665557,-47.178925,-52.615496,-51.478677,-48.532742,-45.101107,-44.684891,-45.767489,-47.787296,-44.469113,-57.201849,-46.979357,-40.040168,-42.181281,-44.386496,-45.519548,-48.333431,-47.942509,-54.202406,-53.215594,-45.409770,-48.750906,-43.872911,-39.746950,-45.711059,-44.213334,-43.353700,-31.694596,-45.289330,-38.443473,-36.536716,-34.849619,-36.795537,-37.541876,-42.865565,-43.641804,-40.381551,-41.575841,-45.735188,-42.052271,-44.617961,-45.783189,-42.326190,-40.284698,-38.866201,-35.558201,-38.884974,-38.382952,-39.443761,-43.392245,-39.699734,-41.595132,-43.494535,-47.087934,-43.715980,-48.444918,-38.829094,-46.203437,-42.708032,-59.252502,-56.139133,-64.522472,-46.124993,0,Fileset 1: TS pulse compressed wideband pings T1
77.000,-38.991614,-36.370485,-38.432401,-41.396013,-50.693412,-52.836560,-44.679051,-47.991893,-44.446640,-41.634247,-41.294274,-61.932981,-42.219968,-39.523826,-40.281372,-46.087108,-46.796673,-44.188102,-44.629252,-39.654807,-34.454740,-46.214162,-48.399376,-49.571572,-51.663590,-47.801791,-45.744490,-50.131655,-44.651234,-47.579209,-48.300816,-52.035407,-49.844164,-47.615288,-51.569533,-50.518010,-46.931456,-44.286120,-44.490769,-45.722107,-46.148984,-43.244207,-58.409641,-47.478270,-40.344186,-42.519118,-44.100505,-45.517495,-49.776751,-48.710978,-52.418877,-53.344752,-44.525857,-50.806562,-44.642232,-41.077396,-46.237330,-43.973453,-44.227610,-31.566207,-46.889939,-41.185031,-37.513155,-33.567957,-37.509693,-36.844803,-42.804977,-41.944036,-40.469233,-41.079056,-45.483768,-41.973434,-44.542639,-44.985906,-42.787112,-40.124755,-39.004535,-35.790789,-37.947893,-38.627510,-39.633049,-44.066388,-40.489162,-42.939460,-43.719008,-49.534635,-43.531845,-46.652912,-38.145046,-44.855861,-42.715536,-56.165969,-51.330075,-54.091897,-46.351514,0,Fileset 1: TS pulse compressed wideband pings T1
77.500,-39.190282,-36.558032,-38.593681,-41.688518,-51.284730,-49.821181,-42.639831,-45.745586,-43.592971,-40.982082,-40.121330,-56.257678,-42.002574,-39.875782,-40.341212,-44.594452,-45.834732,-43.933223,-44.592649,-40.615234,-34.551641,-44.968882,-47.654435,-49.674398,-50.811965,-49.452134,-46.658047,-51.062485,-44.788464,-49.353914,-48.150676,-52.067318,-51.341538,-48.163813,-50.904179,-49.890578,-45.504185,-44.299348,-44.840996,-46.038419,-44.711822,-42.286426,-55.702830,-48.527145,-40.726757,-42.774478,-44.513869,-45.814964,-48.732547,-49.403910,-50.847331,-52.631648,-44.408725,-53.173303,-44.022852,-42.039779,-46.549886,-43.814374,-45.401973,-31.496738,-48.476400,-44.828188,-37.655169,-32.595236,-37.732320,-36.560826,-42.735280,-40.256487,-40.986653,-41.106594,-44.630257,-42.503621,-44.604570,-44.304668,-43.318835,-40.101723,-39.160575,-35.928662,-37.272032,-38.872086,-40.240545,-44.514076,-41.549268,-44.120149,-43.907260,-51.731569,-43.252531,-45.024940,-37.750299,-43.641108,-43.005329,-52.588901,-48.485654,-49.949635,-46.668022,0,Fileset 1: TS pulse compressed wideband pings T1
78.000,-39.414785,-36.863435,-38.728653,-42.007974,-51.125218,-47.580739,-41.017582,-44.408737,-42.060011,-40.783314,-39.503429,-53.472494,-42.691032,-39.672463,-40.262709,-43.885939,-45.841374,-44.720889,-44.472179,-41.540860,-34.905607,-43.551832,-46.794252,-49.593830,-50.327959,-51.559850,-47.902713,-52.199849,-44.964636,-51.348676,-48.085704,-52.032927,-53.222906,-48.757086,-50.412282,-49.479132,-44.398744,-44.898025,-45.851014,-46.312068,-43.598668,-41.584113,-51.735848,-48.687189,-41.119977,-43.112397,-45.538620,-46.282557,-46.983322,-49.156840,-49.818084,-51.706144,-44.888673,-55.461352,-42.611999,-42.151125,-46.129874,-43.410150,-46.868899,-31.452614,-49.715158,-48.629072,-37.025792,-31.915386,-37.308328,-36.632258,-42.396764,-38.993651,-41.474479,-41.404921,-43.136490,-43.169393,-44.243327,-43.666738,-43.882964,-40.110641,-39.170838,-35.892901,-36.879014,-39.160530,-41.131142,-44.847310,-42.701663,-44.548721,-43.985047,-52.914762,-42.772289,-43.659055,-37.420458,-42.341978,-43.495788,-49.389872,-46.760159,-47.701517,-47.243781,0,Fileset 1: TS pulse compressed wideband pings T1
78.500,-39.671229,-37.331990,-38.903017,-42.402096,-50.337530,-46.191965,-39.828100,-43.571636,-40.626523,-40.881920,-39.349623,-52.053015,-44.291961,-39.163349,-40.020617,-43.702738,-46.414352,-46.846162,-44.030483,-42.346249,-35.551537,-42.378967,-45.837065,-49.283270,-50.184019,-54.041206,-49.683031,-53.457968,-45.226368,-53.503532,-48.151774,-52.023388,-55.707281,-49.433321,-50.044699,-49.276125,-43.666053,-45.584618,-47.542116,-46.269419,-42.846256,-41.150275,-49.049513,-47.356517,-41.564259,-43.757616,-47.048848,-46.807728,-45.964135,-48.078233,-49.380204,-50.963457,-45.715003,-57.269138,-41.385444,-41.752147,-45.151659,-42.704718,-48.791282,-31.470520,-50.353065,-48.774149,-36.136958,-31.561044,-36.437780,-37.047082,-41.828916,-38.273816,-41.444279,-41.738193,-41.543947,-43.399564,-43.318228,-43.053275,-44.567284,-40.104845,-39.000127,-35.748055,-36.791768,-39.600652,-42.173548,-45.208242,-43.821821,-44.169526,-44.075773,-52.842377,-42.207585,-42.667642,-37.045401,-41.034054,-44.107195,-46.847071,-45.865205,-46.511980,-48.175450,0,Fileset 1: TS pulse compressed wideband pings T1
79.000,-39.892277,-37.926903,-39.119686,-42.830116,-49.109552,-45.533542,-38.973022,-42.855849,-39.568077,-41.073111,-39.455427,-51.259450,-46.804859,-38.674246,-39.641469,-43.722181,-46.780144,-51.089282,-43.175376,-42.888312,-36.473989,-41.480752,-44.915647,-48.645884,-50.257110,-56.317389,-52.161972,-54.675636,-45.547682,-55.298001,-48.307904,-52.055495,-59.105200,-50.189787,-49.764094,-49.243017,-43.166382,-45.361286,-49.698273,-45.839153,-42.360140,-40.901555,-47.511467,-45.698885,-42.029054,-44.768745,-48.489668,-47.210559,-45.861409,-46.939868,-49.387660,-50.469128,-46.327287,-57.344041,-40.609878,-41.335915,-44.043803,-41.805258,-51.410232,-31.506159,-50.220361,-45.893136,-35.266406,-31.504157,-35.382763,-37.689642,-41.148274,-38.046224,-40.671980,-41.791054,-40.190771,-42.787130,-42.108719,-42.396740,-45.408715,-39.974661,-38.622674,-35.520396,-36.948889,-40.190564,-43.031265,-45.546047,-44.680870,-43.372830,-44.267770,-51.726619,-41.628368,-42.015019,-36.546380,-39.778064,-44.639198,-44.894727,-45.576656,-46.015283,-49.305297,0,Fileset 1: TS pulse compressed wideband pings T1
79.500,-40.110897,-38.684742,-39.463838,-43.321974,-47.698542,-45.650215,-38.438873,-42.044055,-39.024103,-41.298532,-39.689914,-50.608621,-50.160048,-38.501992,-39.312883,-43.714389,-46.129003,-57.979143,-42.164040,-43.179184,-37.771543,-40.921335,-44.258643,-47.758984,-50.494581,-57.389188,-55.282815,-55.926263,-46.010048,-56.183043,-48.617062,-52.227499,-64.420313,-51.143684,-49.680417,-49.481826,-42.797859,-44.042349,-51.643680,-45.283984,-42.131398,-40.837320,-46.902963,-44.619460,-42.551027,-46.209786,-48.964407,-47.424192,-46.763255,-46.300937,-49.632321,-50.232662,-46.254719,-55.293787,-40.350577,-41.245185,-43.172855,-40.993970,-55.304414,-31.605608,-49.412731,-43.430603,-34.584484,-31.824992,-34.444960,-38.505095,-40.572247,-38.355267,-39.571290,-41.491984,-39.293348,-41.715255,-41.046891,-41.764652,-46.518827,-39.742622,-38.175283,-35.339108,-37.391453,-40.978805,-43.374287,-45.799681,-45.173835,-42.644371,-44.713298,-50.073764,-41.175584,-41.717367,-36.045922,-38.705967,-44.975233,-43.495399,-45.781908,-46.072027,-50.277485,0,Fileset 1: TS pulse compressed wideband pings T1
80.000,-40.291870,-39.515108,-39.904481,-43.785159,-46.215120,-46.628070,-38.105906,-40.979069,-38.945449,-41.479688,-39.833076,-49.665424,-53.000169,-38.696847,-39.127187,-43.445946,-44.555765,-52.159136,-41.224770,-43.244988,-39.463831,-40.673480,-43.936136,-46.698472,-50.733127,-56.533774,-56.789764,-57.334901,-46.626728,-56.277551,-49.074747,-52.542944,-76.922495,-52.328857,-49.821854,-50.036389,-42.372858,-42.483706,-52.192499,-44.782885,-42.058473,-40.854619,-46.904750,-44.266315,-43.039200,-47.962354,-48.179023,-47.324902,-48.693453,-46.277050,-49.599648,-50.053887,-45.576271,-52.671338,-40.493175,-41.519215,-42.616928,-40.403641,-60.219907,-31.721713,-48.059452,-41.694274,-34.074296,-32.512728,-33.732455,-39.333262,-40.169855,-39.138137,-38.559263,-40.926869,-38.872583,-40.687984,-40.294966,-41.165160,-47.832487,-39.391235,-37.728782,-35.232714,-38.065855,-41.858333,-43.016891,-45.799034,-45.269065,-42.165052,-45.435350,-48.309228,-40.879532,-41.677657,-35.627053,-37.831736,-44.970958,-42.527631,-46.199221,-46.406131,-50.450312,0,Fileset 1: TS pulse compressed wideband pings T1
80.500,-40.512741,-40.365870,-40.467713,-44.187388,-44.814094,-48.885186,-37.905890,-39.784012,-39.253861,-41.670729,-39.826893,-48.431168,-53.627763,-39.238826,-39.212550,-42.982473,-42.970776,-47.110545,-40.590721,-43.269999,-41.642654,-40.793247,-44.025631,-45.667621,-50.897224,-54.418938,-54.767245,-58.959814,-47.506537,-56.030366,-49.773400,-53.088880,-69.233325,-53.848799,-50.263255,-51.030872,-41.864892,-41.399721,-51.697125,-44.492441,-42.110996,-40.925644,-47.102956,-44.647201,-43.466052,-49.863174,-47.044280,-46.927761,-51.592581,-46.907342,-48.937293,-49.726204,-44.927506,-50.598851,-40.934625,-42.149564,-42.421071,-40.151756,-58.339014,-31.884167,-46.491001,-40.563794,-33.766131,-33.616879,-33.353723,-40.144191,-40.025012,-40.278694,-37.937763,-40.381416,-38.970158,-40.034938,-39.955129,-40.693331,-49.189677,-39.021716,-37.418621,-35.284970,-38.959526,-42.718509,-42.281608,-45.569689,-45.196779,-42.036305,-46.509636,-46.844594,-40.822257,-41.862407,-35.443829,-37.223791,-44.693559,-41.978432,-46.482197,-46.670633,-49.777761,0,Fileset 1: TS pulse compressed wideband pings T1
81.000,-40.804078,-41.099381,-41.107016,-44.451366,-43.552399,-53.585215,-37.692728,-38.599815,-39.639947,-41.858073,-39.698777,-47.155928,-54.068767,-39.869888,-39.575748,-42.502675,-41.867007,-44.618074,-40.343497,-43.371412,-44.251959,-41.269843,-44.456310,-44.787590,-50.899857,-52.036617,-52.356352,-60.174039,-48.686785,-55.202091,-50.741769,-53.884890,-61.931702,-55.735829,-50.942410,-52.487010,-41.296964,-40.955898,-51.117586,-44.411753,-42.188274,-40.974920,-46.862716,-45.602797,-43.763804,-51.474299,-46.228524,-46.254857,-53.937103,-48.047269,-47.810528,-49.036906,-44.702724,-49.368309,-41.415803,-42.976355,-42.496153,-40.200934,-53.751250,-32.054714,-44.990927,-39.916399,-33.622659,-35.089926,-33.297422,-40.953031,-40.094986,-41.250200,-37.781355,-40.020162,-39.487812,-39.803095,-39.981942,-40.358122,-50.175978,-38.677814,-37.275937,-35.480615,-39.911011,-43.338676,-41.530398,-45.216582,-45.138328,-42.198709,-47.867556,-45.846338,-40.961080,-42.157734,-35.541353,-36.848859,-44.256456,-41.789227,-46.246020,-46.448445,-48.761222,0,Fileset 1: TS pulse compressed wideband pings T1
81.500,-41.236587,-41.656130,-41.829037,-44.603680,-42.502197,-69.554488,-37.416627,-37.569699,-39.739210,-42.028021,-39.626263,-46.143032,-56.373750,-40.270086,-40.226011,-42.243611,-41.421571,-43.682243,-40.563334,-43.671475,-46.923159,-42.146073,-45.109375,-44.174284,-50.788040,-49.958096,-50.783297,-60.054344,-50.232183,-53.642150,-52.062509,-54.991455,-57.895273,-58.121432,-51.748786,-54.414878,-40.809904,-41.171561,-50.460459,-44.527243,-42.263754,-41.020007,-45.994477,-46.867039,-43.971902,-52.206989,-46.018454,-45.449485,-53.127747,-49.394255,-46.752088,-48.081018,-45.077932,-49.100310,-41.695685,-43.860313,-42.762412,-40.492141,-50.745459,-32.250665,-43.782118,-39.754369,-33.668412,-36.912016,-33.574056,-41.919844,-40.342217,-41.350019,-38.136471,-39.956941,-40.254280,-39.994240,-40.321123,-40.186429,-50.493742,-38.438006,-37.340857,-35.828202,-40.717429,-43.620844,-41.016106,-44.927278,-45.213146,-42.598124,-49.225800,-45.343855,-41.223309,-42.500237,-35.963214,-36.685277,-43.843500,-41.939504,-45.577669,-45.754840,-47.798787,0,Fileset 1: TS pulse compressed wideband pings T1
82.000,-41.785498,-41.973800,-42.555386,-44.642181,-41.647199,-55.141605,-37.057577,-36.704248,-39.323307,-42.053174,-39.717015,-45.493228,-59.073585,-40.210269,-41.076247,-42.305925,-41.622454,-43.932979,-41.248220,-44.199211,-48.449996,-43.418319,-45.719115,-43.827596,-50.609389,-48.310877,-49.910900,-58.856756,-52.114345,-51.764055,-53.780778,-56.399857,-55.084567,-61.230893,-52.417222,-56.681518,-40.479800,-41.940309,-49.244883,-44.724836,-42.303251,-41.059141,-44.855822,-47.872692,-44.114752,-51.802371,-46.477887,-44.633820,-51.253469,-50.305528,-46.065658,-47.098047,-46.020735,-49.838996,-41.623522,-44.617336,-43.070106,-40.858669,-48.775388,-32.440812,-42.901481,-40.060449,-33.874333,-38.997040,-34.133337,-43.182574,-40.652724,-40.513325,-38.959944,-40.177993,-40.862382,-40.495406,-40.797980,-40.118454,-50.146902,-38.298703,-37.560437,-36.265371,-41.118735,-43.554045,-40.789528,-44.772143,-45.363688,-43.119806,-49.861367,-45.150451,-41.409961,-42.800271,-36.634826,-36.625477,-43.526904,-42.288591,-44.859983,-44.895277,-46.881093,0,Fileset 1: TS pulse compressed wideband pings T1
82.500,-42.450788,-42.102586,-43.198807,-44.620025,-41.036063,-48.607520,-36.743815,-36.052593,-38.627823,-41.893403,-40.095594,-45.266174,-54.535793,-39.896155,-42.080649,-42.810447,-42.512409,-45.423809,-42.454572,-45.059436,-48.231581,-45.185020,-46.111834,-43.791085,-50.494236,-47.158129,-49.590735,-57.552656,-54.324579,-50.061163,-56.052225,-58.174863,-53.035182,-65.409430,-52.763214,-59.120982,-40.419956,-43.141248,-47.620868,-44.961967,-42.403199,-41.185647,-43.918374,-48.174751,-44.296377,-50.879426,-47.693916,-43.998699,-50.310667,-50.407725,-45.930103,-46.385580,-47.427023,-51.753431,-41.383642,-45.102775,-43.371476,-41.207838,-47.490179,-32.682742,-42.393278,-40.906855,-34.281520,-41.317846,-35.028457,-44.977300,-41.008671,-39.478047,-40.260305,-40.716891,-40.936038,-41.168663,-41.258456,-40.160313,-49.425885,-38.318150,-37.934734,-36.809719,-41.106462,-43.300600,-40.916761,-44.840633,-45.542848,-43.744570,-49.471327,-45.050239,-41.397993,-43.111427,-37.471104,-36.637050,-43.393232,-42.675746,-44.506672,-44.230043,-45.924572,0,Fileset 1: TS pulse compressed wideband pings T1
83.000,-43.049445,-41.961405,-43.461117,-44.427820,-40.607491,-45.148387,-36.511081,-35.542910,-37.931994,-41.502819,-40.712256,-45.315644,-49.717276,-39.609143,-43.025840,-43.747534,-44.000566,-48.480671,-44.038763,-46.260368,-47.368354,-47.460815,-46.182580,-43.984035,-50.421302,-46.416051,-49.635651,-56.428629,-56.594623,-48.595711,-58.885481,-60.239870,-51.486702,-67.110223,-52.668036,-61.300054,-40.581397,-44.282565,-46.045858,-45.122851,-42.575570,-41.375313,-43.327847,-47.888178,-44.467954,-50.041749,-49.510807,-43.588111,-50.603412,-50.038462,-46.295013,-46.008115,-48.730284,-54.660947,-41.180413,-44.957591,-43.556655,-41.406298,-46.620643,-32.926141,-42.170305,-42.207402,-34.799020,-43.599489,-36.246761,-47.472440,-41.326649,-38.686556,-41.821715,-41.477401,-40.368605,-41.591461,-41.447584,-40.206972,-48.464597,-38.433263,-38.327703,-37.371943,-40.767831,-42.924966,-41.332960,-45.075439,-45.582986,-44.328959,-48.558626,-44.730013,-41.049798,-43.430415,-38.139242,-36.597355,-43.375693,-42.767671,-44.657931,-43.861135,-44.767290,0,Fileset 1: TS pulse compressed wideband pings T1
83.500,-43.452010,-41.547193,-43.255164,-44.057654,-40.423875,-43.051804,-36.491462,-35.219670,-37.564151,-41.083324,-41.561871,-45.492257,-46.670279,-39.705788,-43.746538,-45.220157,-45.924412,-54.010290,-45.659147,-47.928900,-46.820978,-50.367899,-46.150555,-44.438348,-50.429362,-46.077548,-50.035363,-55.514007,-58.450930,-47.368718,-62.027743,-62.471336,-50.403624,-62.579296,-52.337384,-62.518813,-40.964983,-44.736036,-44.948334,-45.264298,-42.942556,-41.695665,-43.224746,-47.680932,-44.629632,-49.730887,-51.357526,-43.522836,-52.513313,-49.946478,-47.088255,-46.025837,-49.159854,-56.098479,-41.314851,-44.090044,-43.684219,-41.576248,-46.109055,-33.229688,-42.262941,-43.717408,-35.425577,-45.293569,-37.945920,-51.045283,-41.694485,-38.376576,-43.204734,-42.443817,-39.638946,-41.454837,-41.379060,-40.274299,-47.457702,-38.683877,-38.690910,-37.976026,-40.367606,-42.581640,-42.073833,-45.503066,-45.483773,-44.770449,-47.743761,-44.186275,-40.508498,-43.858389,-38.357809,-36.540584,-43.501662,-42.455854,-45.459968,-43.882692,-43.501324,0,Fileset 1: TS pulse compressed wideband pings T1
84.000,-43.503835,-40.821652,-42.763664,-43.505746,-40.471822,-41.775706,-36.690658,-35.043902,-37.690062,-40.807517,-42.451709,-45.456439,-44.879024,-40.365629,-44.011640,-47.216575,-47.390701,-54.929296,-46.433178,-50.067004,-46.726755,-53.653253,-46.206988,-45.102271,-50.438340,-45.965156,-50.687940,-54.692818,-59.113109,-46.278414,-64.256036,-64.272493,-49.713115,-58.615426,-51.935411,-61.528546,-41.405857,-44.367881,-44.486451,-45.400013,-43.510002,-42.096597,-43.605839,-47.966418,-44.638521,-50.167940,-51.748814,-43.794959,-57.011492,-50.533234,-47.890741,-46.297163,-48.696564,-53.695481,-41.953147,-42.810534,-43.765800,-41.887880,-45.855020,-33.559762,-42.621051,-44.384886,-36.072423,-45.667263,-40.245566,-56.201675,-42.162369,-38.564138,-43.619856,-43.456116,-39.183852,-40.798874,-41.187873,-40.305534,-46.524495,-39.003715,-38.885355,-38.559492,-40.043129,-42.290645,-43.051217,-46.028858,-45.248968,-44.808753,-47.153521,-43.564920,-39.979307,-44.294725,-38.024344,-36.476576,-43.693483,-41.805943,-46.747689,-44.118474,-42.263808,0,Fileset 1: TS pulse compressed wideband pings T1
84.500,-43.239419,-39.867450,-42.339416,-42.873275,-40.697766,-41.054738,-37.010088,-34.938291,-38.395549,-40.773619,-43.040972,-44.942543,-44.016197,-41.623194,-43.761560,-49.508451,-47.203164,-49.366845,-45.939632,-52.514405,-46.918711,-55.627566,-46.425730,-45.891139,-50.351654,-45.807233,-51.320972,-53.916648,-58.390632,-45.275189,-64.984665,-64.955510,-49.312722,-56.030558,-51.502787,-58.610313,-41.650549,-43.851724,-44.697076,-45.548919,-44.193042,-42.468418,-44.317766,-48.899153,-44.315522,-51.448961,-50.326312,-44.282553,-68.569661,-51.946433,-48.028681,-46.516405,-48.269857,-51.332483,-43.194374,-41.604178,-43.790395,-42.516886,-45.735004,-33.851544,-43.155076,-43.231186,-36.675663,-45.029480,-43.191168,-60.701394,-42.755637,-39.173769,-43.044208,-44.277481,-39.213066,-39.987993,-41.045015,-40.230970,-45.755413,-39.259217,-38.796226,-39.040915,-39.849505,-41.955083,-44.043740,-46.513528,-44.897895,-44.246323,-46.761466,-43.060375,-39.682802,-44.366971,-37.398922,-36.440685,-43.804148,-41.029489,-47.306032,-44.022377,-41.192615,0,Fileset 1: TS pulse compressed wideband pings T1
85.000,-42.975507,-38.978274,-42.304570,-42.418534,-41.125962,-40.855609,-37.386336,-34.936153,-39.838471,-41.118652,-43.162166,-44.148304,-43.942387,-43.415071,-43.297704,-51.478080,-46.101895,-46.486296,-44.999682,-54.956588,-47.339644,-54.661416,-46.862736,-46.841983,-50.264798,-45.586801,-51.606825,-53.384796,-57.043506,-44.523702,-65.491998,-64.835021,-49.188842,-54.557202,-51.110727,-55.480802,-41.627392,-43.850169,-45.631537,-45.909702,-44.961123,-42.831782,-45.094839,-50.689008,-43.714010,-53.226895,-48.512772,-44.851561,-62.534045,-54.374908,-47.361306,-46.433478,-48.656136,-50.476245,-45.241612,-40.896009,-43.854899,-43.686789,-45.744720,-34.180736,-43.881375,-41.221893,-37.410939,-44.281978,-46.462006,-54.817379,-43.557447,-40.170434,-42.392898,-44.852698,-39.872085,-39.427770,-41.171632,-40.128458,-45.303509,-39.411364,-38.545545,-39.496993,-39.923383,-41.536232,-44.806263,-46.995718,-44.545538,-43.290887,-46.742938,-42.927356,-39.891318,-43.709864,-36.916644,-36.604635,-43.811608,-40.477857,-45.423907,-43.106720,-40.483578,0,Fileset 1: TS pulse compressed wideband pings T1
85.500,-42.801932,-38.202474,-42.520157,-42.130486,-41.538484,-40.990383,-37.570223,-34.900650,-41.954793,-41.752999,-42.811871,-43.277115,-44.156403,-45.129881,-42.790043,-52.201458,-45.302878,-45.523173,-44.220288,-56.496352,-47.921410,-52.721568,-47.288704,-47.822801,-50.188166,-45.349519,-51.241242,-53.138556,-55.615395,-44.021879,-66.073036,-64.397415,-49.131562,-53.785848,-50.650152,-52.755725,-41.282510,-44.441710,-46.903121,-46.531716,-45.595231,-43.084070,-45.390251,-53.343836,-42.909327,-53.405762,-47.072780,-45.115391,-57.467253,-57.838877,-46.284207,-45.834999,-50.032234,-51.108933,-48.177405,-40.722290,-43.868880,-45.270731,-45.721378,-34.486600,-44.626774,-39.280481,-38.399248,-43.412010,-48.100490,-49.289681,-44.346857,-41.182865,-42.097813,-45.110260,-41.019173,-39.201230,-41.529953,-39.933706,-45.045864,-39.281112,-38.173627,-39.874831,-40.180200,-40.895852,-44.957722,-47.421378,-44.116997,-42.164266,-47.100534,-43.130905,-40.556437,-42.236630,-36.657837,-36.922441,-43.644960,-40.265812,-42.366677,-41.432458,-40.055606,0,Fileset 1: TS pulse compressed wideband pings T1
86.000,-42.784770,-37.564582,-42.715415,-41.982088,-41.785834,-41.310906,-37.545415,-34.834664,-44.775952,-42.695606,-42.328511,-42.542900,-43.975511,-46.112083,-42.407519,-52.077716,-45.385469,-46.102518,-43.931344,-56.460733,-48.912814,-51.156216,-47.605779,-48.787467,-50.285687,-45.273302,-50.531029,-53.232458,-54.384516,-43.809001,-65.764036,-63.854511,-49.071119,-53.413840,-50.200006,-50.499537,-40.833919,-45.616177,-47.759606,-47.491116,-46.073389,-43.270814,-45.147178,-55.957479,-42.186497,-51.443376,-46.330617,-44.960086,-56.471071,-61.904319,-45.387092,-45.012983,-52.573102,-53.055847,-52.483659,-41.110361,-43.855198,-46.863793,-45.649369,-34.853113,-45.283085,-37.689034,-39.952872,-41.987036,-47.260916,-45.422859,-44.879895,-41.781858,-42.275423,-45.189216,-42.629248,-39.465189,-42.146740,-39.719235,-44.887483,-38.895351,-37.836306,-40.256312,-40.588893,-40.166452,-44.595346,-47.849986,-43.696119,-41.147774,-47.786039,-43.608321,-41.560849,-40.444488,-36.657215,-37.383902,-43.477626,-40.532645,-39.767950,-39.598443,-39.851794,0,Fileset 1: TS pulse compressed wideband pings T1
86.500,-42.972462,-37.056622,-42.590475,-41.928002,-41.815461,-41.568064,-37.501389,-34.842216,-48.361828,-44.015423,-41.973455,-42.060640,-43.033370,-46.436266,-42.261199,-51.782152,-46.689315,-48.380428,-44.386972,-55.355864,-50.728838,-50.058137,-47.950500,-49.639706,-50.741350,-45.425650,-49.955951,-53.652492,-53.438434,-43.905078,-63.278984,-63.270470,-49.057209,-53.203165,-49.991676,-48.676233,-40.569913,-47.271551,-47.520886,-48.723468,-46.576886,-43.482045,-44.773376,-55.087282,-41.826622,-49.596991,-46.446579,-44.630984,-58.144918,-63.031928,-45.085162,-44.449933,-56.642795,-54.062076,-59.227625,-42.073865,-43.912375,-47.491046,-45.601613,-35.428137,-45.683120,-36.493611,-42.473420,-39.992294,-46.099791,-42.620088,-44.947872,-41.789580,-42.916418,-45.270635,-44.873538,-40.437643,-43.057048,-39.623692,-44.779003,-38.414082,-37.694020,-40.781328,-41.121836,-39.596631,-44.117726,-48.347834,-43.461732,-40.431702,-48.575571,-44.200672,-42.656814,-38.778313,-36.902857,-37.969007,-43.528495,-41.399387,-37.943418,-38.004633,-39.829470,0,Fileset 1: TS pulse compressed wideband pings T1
87.000,-43.262926,-36.500702,-41.854162,-41.761153,-41.521511,-41.245338,-37.511227,-34.907162,-51.926462,-45.506999,-41.593824,-41.670819,-41.590994,-46.672665,-42.229520,-50.812712,-49.507441,-52.983414,-45.674003,-53.808059,-53.469007,-49.148786,-48.479217,-49.994712,-51.450846,-45.539552,-49.635015,-54.102619,-52.609145,-44.113123,-59.516721,-62.497953,-49.019655,-52.841537,-50.156628,-47.111446,-40.535448,-48.580051,-46.438021,-49.706718,-47.241898,-43.606202,-44.493022,-52.249998,-41.833505,-48.660788,-47.288692,-44.340139,-63.816588,-61.053258,-45.464234,-44.328798,-62.787789,-51.070521,-59.107226,-43.280834,-44.004555,-46.491113,-45.493367,-36.161140,-45.398932,-35.535405,-45.373031,-37.796275,-45.580929,-40.352469,-44.342847,-41.384165,-43.770424,-45.314695,-47.889679,-42.162615,-44.008232,-39.612589,-44.580266,-37.843534,-37.684625,-41.413640,-41.543976,-39.213823,-43.629181,-48.826733,-43.394269,-39.920924,-48.871782,-44.490890,-43.319255,-37.271544,-37.110223,-38.458700,-43.753321,-42.754426,-36.640947,-36.658655,-39.783198,0,Fileset 1: TS pulse compressed wideband pings T1
