Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Variable_index,Variable_name
Ping_index,328,329,330,331,332,333,335,336,337,338,339,340,341,343,344,345,
Ping_date,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,
Ping_time,16:42:45,16:42:46,16:42:46,16:42:46,16:42:46,16:42:46,16:42:47,16:42:47,16:42:47,16:42:47,16:42:48,16:42:48,16:42:48,16:42:48,16:42:49,16:42:49,
Ping_milliseconds,915.0,116.0,316.0,516.0,717.0,915.0,316.0,516.0,716.0,915.0,116.0,315.0,515.0,917.0,115.0,315.0,
Range,16.0022179200,15.9557673600,15.9209294400,15.8744788800,15.9906052800,15.8048030400,15.9557673600,15.7931904000,15.7119019200,15.6770640000,15.6190008000,15.6073881600,15.5377123200,15.4564238400,15.7351272000,15.4331985600,
Depth,15.9827504354,15.9428189658,15.9174502324,15.8733024197,15.9868812496,15.8042923156,15.9553115536,15.7922410294,15.7074957797,15.6693662545,15.6075858567,15.5944036916,15.5193321286,15.4364306089,15.7255416308,15.4138106173,
197.500,-37.483109,-38.762781,-30.884303,-30.814210,-30.846350,-43.407489,-42.924538,-37.978898,-42.847085,-43.265201,-30.403786,-45.106191,-42.379083,-41.943430,-47.268726,-66.913819,2,Fileset 1: TS pulse compressed wideband pings T2
198.000,-38.360717,-38.591306,-31.677635,-29.138346,-30.055974,-45.859314,-41.942145,-41.757307,-41.869604,-42.544986,-31.051762,-45.702696,-41.380489,-41.469865,-45.276629,-65.377540,2,Fileset 1: TS pulse compressed wideband pings T2
198.500,-38.892437,-39.022573,-31.750988,-27.764584,-29.340847,-44.493152,-41.212355,-47.814670,-39.323241,-41.290456,-31.787804,-48.353194,-41.976078,-41.673308,-42.865690,-64.857736,2,Fileset 1: TS pulse compressed wideband pings T2
199.000,-38.984854,-40.139064,-31.595581,-26.850317,-29.193910,-41.328875,-41.139050,-47.823738,-36.127728,-39.351204,-32.610924,-52.398910,-44.292542,-42.539882,-41.701813,-62.674188,2,Fileset 1: TS pulse compressed wideband pings T2
199.500,-38.817109,-42.022446,-31.727946,-26.593205,-29.918952,-38.873433,-41.622983,-43.950137,-33.685293,-37.315413,-33.583329,-51.413159,-48.658943,-44.005879,-42.196888,-59.016392,2,Fileset 1: TS pulse compressed wideband pings T2
200.000,-38.533888,-44.608389,-32.328330,-27.068531,-31.426358,-37.279757,-42.731035,-41.484992,-32.440736,-35.782906,-34.789596,-48.274732,-52.507608,-45.921645,-44.422073,-56.548557,2,Fileset 1: TS pulse compressed wideband pings T2
200.500,-38.047743,-46.898779,-33.361914,-28.175645,-33.208707,-36.161045,-44.965806,-39.843494,-32.296318,-34.959408,-36.285446,-47.140290,-50.187345,-47.915604,-47.246855,-55.019993,2,Fileset 1: TS pulse compressed wideband pings T2
201.000,-37.188171,-46.762255,-34.772591,-29.732703,-34.694679,-35.135267,-48.993352,-38.655215,-33.046716,-34.780102,-37.982362,-48.190499,-48.083551,-49.086716,-46.737292,-53.733808,2,Fileset 1: TS pulse compressed wideband pings T2
201.500,-35.961536,-44.995887,-36.587638,-31.611027,-35.781608,-34.076464,-55.990021,-37.489858,-34.626081,-35.107242,-39.277198,-52.471531,-47.440125,-48.716163,-44.293185,-52.576503,2,Fileset 1: TS pulse compressed wideband pings T2
202.000,-34.569307,-43.470089,-38.964872,-33.795884,-36.750861,-33.093606,-69.798725,-36.262837,-37.197246,-35.837098,-38.978580,-74.585899,-47.808079,-47.507788,-42.683595,-51.713205,2,Fileset 1: TS pulse compressed wideband pings T2
202.500,-33.243277,-42.753036,-42.224845,-36.346920,-37.902659,-32.342065,-60.883496,-35.318307,-40.967741,-36.930947,-37.185977,-51.463398,-48.953843,-46.356108,-42.144939,-51.188908,2,Fileset 1: TS pulse compressed wideband pings T2
203.000,-32.137132,-43.151387,-46.233090,-39.273016,-39.523006,-31.903843,-55.354506,-35.027924,-44.387483,-38.418284,-35.189741,-45.251429,-50.796846,-45.602204,-42.593634,-50.943289,2,Fileset 1: TS pulse compressed wideband pings T2
203.500,-31.300125,-45.351417,-45.832456,-42.379645,-42.013562,-31.756627,-52.565186,-35.672862,-43.894241,-40.408403,-33.606001,-42.026585,-53.294238,-45.347301,-44.022638,-50.965428,2,Fileset 1: TS pulse compressed wideband pings T2
204.000,-30.680246,-51.985199,-41.349152,-45.447575,-46.084197,-31.788222,-50.794142,-37.610405,-43.439970,-43.137285,-32.498439,-40.325069,-56.631005,-45.672013,-46.465050,-51.386567,2,Fileset 1: TS pulse compressed wideband pings T2
204.500,-30.152930,-53.326403,-37.881102,-49.097905,-52.473700,-31.869706,-46.206379,-41.433989,-45.878661,-47.094857,-31.791741,-39.845558,-62.217202,-46.717651,-49.858055,-52.413980,2,Fileset 1: TS pulse compressed wideband pings T2
205.000,-29.603444,-43.072350,-35.657127,-55.734669,-51.791969,-31.975331,-40.681800,-44.786540,-50.760983,-53.609131,-31.474921,-40.609424,-62.113117,-48.721063,-53.575363,-53.886494,2,Fileset 1: TS pulse compressed wideband pings T2
205.500,-29.049800,-38.485504,-34.509138,-58.092534,-47.698429,-32.224288,-36.844270,-41.287941,-46.692756,-81.072014,-31.670226,-42.314910,-54.457916,-52.018575,-53.553024,-53.901521,2,Fileset 1: TS pulse compressed wideband pings T2
206.000,-28.672346,-36.043874,-34.306340,-48.794650,-46.185941,-32.763405,-34.869211,-39.446843,-42.868773,-53.843139,-32.504354,-43.240312,-50.608460,-57.057371,-49.128977,-51.283411,2,Fileset 1: TS pulse compressed wideband pings T2
206.500,-28.653544,-34.842310,-34.753751,-43.798190,-46.013089,-33.621198,-34.483323,-40.915660,-40.727940,-47.165649,-33.876852,-42.861890,-48.786838,-64.092584,-45.870088,-48.536461,2,Fileset 1: TS pulse compressed wideband pings T2
207.000,-29.012800,-34.408472,-35.281911,-40.815974,-46.011676,-34.686715,-35.353056,-45.302288,-39.111379,-43.456557,-35.442742,-43.243391,-47.771487,-64.467734,-44.379091,-46.584931,2,Fileset 1: TS pulse compressed wideband pings T2
207.500,-29.619866,-34.438201,-35.243982,-39.133185,-45.477821,-35.797700,-37.328077,-44.850667,-38.156285,-41.249602,-36.910317,-45.219131,-46.893451,-59.786064,-44.177840,-45.252521,2,Fileset 1: TS pulse compressed wideband pings T2
208.000,-30.294062,-34.753034,-34.424813,-38.371831,-44.432203,-36.826797,-40.873326,-40.362518,-38.078421,-39.881220,-38.269237,-48.491486,-46.058777,-56.761177,-44.788503,-44.341815,2,Fileset 1: TS pulse compressed wideband pings T2
208.500,-30.868266,-35.276266,-33.158502,-38.349153,-43.227414,-37.670562,-48.797947,-37.739126,-38.878974,-38.932783,-39.704539,-49.616888,-45.393164,-54.679767,-45.615973,-43.860866,2,Fileset 1: TS pulse compressed wideband pings T2
209.000,-31.227191,-35.990348,-31.904316,-39.088089,-42.174117,-38.102425,-47.148411,-36.364319,-40.004738,-38.158699,-41.391837,-46.650358,-45.024066,-52.997407,-45.566891,-44.097925,2,Fileset 1: TS pulse compressed wideband pings T2
209.500,-31.376215,-36.818149,-31.032648,-40.800869,-41.514795,-37.777708,-38.267258,-35.627835,-38.607093,-37.523832,-42.761591,-43.840879,-45.086026,-51.392633,-43.932737,-45.800748,2,Fileset 1: TS pulse compressed wideband pings T2
210.000,-31.521225,-37.515044,-30.780792,-43.216241,-41.464173,-36.924186,-34.093009,-35.244131,-34.452030,-37.247099,-41.489283,-42.173961,-45.609862,-49.787854,-41.906516,-50.732577,2,Fileset 1: TS pulse compressed wideband pings T2
210.500,-31.965529,-38.137075,-31.116579,-43.253097,-42.155598,-36.291228,-32.286339,-35.354382,-31.203205,-37.599431,-38.710937,-42.146204,-46.195244,-48.440047,-40.802258,-58.019291,2,Fileset 1: TS pulse compressed wideband pings T2
211.000,-32.767382,-39.240045,-31.867335,-40.953844,-43.283840,-35.857830,-32.043305,-36.078258,-29.675303,-38.513327,-36.969491,-44.534522,-46.394095,-47.608294,-40.834328,-51.225509,2,Fileset 1: TS pulse compressed wideband pings T2
211.500,-33.652198,-40.791658,-33.049647,-39.418289,-43.455422,-35.168461,-32.675176,-37.152538,-29.424631,-39.632199,-36.295836,-50.099939,-46.393556,-47.207863,-41.468300,-48.624082,2,Fileset 1: TS pulse compressed wideband pings T2
212.000,-34.311106,-41.789572,-34.766852,-38.897413,-41.700760,-34.321390,-33.710929,-38.362194,-29.929534,-40.706260,-36.107097,-52.100658,-46.368516,-47.019257,-42.038856,-47.730893,2,Fileset 1: TS pulse compressed wideband pings T2
212.500,-34.601629,-41.144160,-37.032285,-39.157505,-39.207895,-33.605639,-34.854337,-39.707675,-30.934719,-41.699452,-36.004923,-47.436001,-46.236511,-46.950499,-42.138872,-46.827962,2,Fileset 1: TS pulse compressed wideband pings T2
213.000,-34.535700,-39.141659,-38.900637,-40.155737,-36.946449,-33.185736,-35.598338,-40.981899,-32.515918,-42.669810,-35.872095,-45.902641,-45.917941,-47.103109,-41.764065,-45.536795,2,Fileset 1: TS pulse compressed wideband pings T2
213.500,-34.214459,-36.698542,-37.151375,-41.952917,-35.269680,-33.198863,-35.086461,-41.219994,-35.175757,-43.501003,-35.846856,-47.341889,-45.510971,-47.784420,-41.285472,-44.391200,2,Fileset 1: TS pulse compressed wideband pings T2
214.000,-33.798148,-34.450659,-33.339689,-44.122882,-34.485407,-33.847771,-33.531361,-39.664422,-40.153503,-43.186123,-36.240727,-46.855387,-45.391160,-49.456571,-41.329511,-44.068598,2,Fileset 1: TS pulse compressed wideband pings T2
214.500,-33.498874,-32.893190,-30.578918,-44.656418,-34.896355,-35.445060,-32.383704,-37.333685,-50.148012,-40.975241,-37.197972,-42.192332,-46.173261,-52.282963,-42.543300,-44.605589,2,Fileset 1: TS pulse compressed wideband pings T2
215.000,-33.465919,-32.250612,-29.257939,-42.365968,-36.478494,-38.484465,-32.277511,-35.486000,-54.330633,-38.625238,-38.225482,-40.593075,-48.336989,-55.440957,-45.132368,-44.721897,2,Fileset 1: TS pulse compressed wideband pings T2
215.500,-33.606610,-32.301290,-28.851363,-39.331205,-38.790246,-43.990528,-32.728536,-34.567385,-55.267196,-37.047131,-38.723199,-41.774467,-51.719703,-58.590483,-48.615287,-43.935725,2,Fileset 1: TS pulse compressed wideband pings T2
216.000,-33.697172,-32.672964,-28.777599,-36.770963,-41.036376,-57.743328,-33.040060,-34.341279,-48.660215,-35.954838,-38.732855,-44.056590,-54.548151,-63.125735,-51.867111,-43.135112,2,Fileset 1: TS pulse compressed wideband pings T2
216.500,-33.607224,-33.151868,-28.726018,-34.647355,-41.644985,-49.062698,-32.905851,-34.339905,-41.423349,-35.005260,-38.441999,-44.819925,-54.130156,-66.544830,-52.824682,-42.606595,2,Fileset 1: TS pulse compressed wideband pings T2
217.000,-33.346201,-33.725987,-28.612372,-32.756516,-39.891465,-42.977616,-32.367950,-34.159446,-36.621599,-34.090456,-37.843698,-43.736571,-52.498297,-59.699818,-50.981794,-42.340923,2,Fileset 1: TS pulse compressed wideband pings T2
217.500,-33.036236,-34.506425,-28.446416,-31.083609,-37.382926,-40.117871,-31.641382,-33.832259,-33.091230,-33.346785,-36.804788,-42.429613,-51.451543,-54.003852,-48.342462,-42.497743,2,Fileset 1: TS pulse compressed wideband pings T2
218.000,-32.900841,-35.492225,-28.210918,-29.876645,-35.363470,-38.501200,-31.069351,-34.130350,-30.684842,-33.147209,-35.372193,-41.245026,-51.260417,-50.095877,-46.076466,-43.557126,2,Fileset 1: TS pulse compressed wideband pings T2
218.500,-33.164933,-36.224909,-27.880147,-29.517984,-34.363572,-37.168766,-31.055030,-36.212179,-29.726670,-33.937656,-34.137071,-40.849788,-52.874958,-47.861422,-44.607918,-46.206165,2,Fileset 1: TS pulse compressed wideband pings T2
219.000,-33.790951,-36.552922,-27.665223,-30.133640,-34.472431,-35.716644,-31.809080,-40.172942,-30.389993,-35.726531,-33.776258,-41.891585,-60.049189,-47.253031,-43.913285,-50.615547,2,Fileset 1: TS pulse compressed wideband pings T2
219.500,-34.456288,-37.125836,-27.796925,-31.432862,-35.340419,-34.592028,-33.199285,-41.436168,-32.297534,-37.756198,-34.343561,-41.919706,-55.797211,-47.758017,-43.605825,-54.557590,2,Fileset 1: TS pulse compressed wideband pings T2
220.000,-34.930700,-38.056471,-28.210632,-33.106324,-36.509981,-34.002096,-34.978219,-39.958723,-34.762895,-39.147569,-35.494234,-39.550799,-47.965855,-48.729789,-43.335583,-55.216789,2,Fileset 1: TS pulse compressed wideband pings T2
220.500,-35.244636,-38.784226,-28.782762,-35.129526,-37.702966,-33.837792,-37.018041,-39.420354,-37.099094,-39.806038,-36.969647,-37.595316,-43.998102,-49.860959,-42.980215,-55.150161,2,Fileset 1: TS pulse compressed wideband pings T2
221.000,-35.595972,-38.545431,-29.539250,-37.747026,-38.849386,-34.036190,-39.351457,-39.807850,-38.686561,-40.290838,-38.724764,-36.935816,-41.617042,-51.191189,-42.586133,-55.869764,2,Fileset 1: TS pulse compressed wideband pings T2
221.500,-36.319531,-37.334227,-30.696266,-41.445123,-40.047316,-34.701618,-42.161432,-40.454586,-39.147042,-41.320300,-40.847104,-37.860528,-40.302105,-52.653058,-42.339208,-57.943134,2,Fileset 1: TS pulse compressed wideband pings T2
222.000,-37.992765,-36.191040,-32.639971,-47.420530,-41.501391,-36.172414,-45.766005,-40.607606,-38.707067,-43.485304,-43.372143,-40.683333,-40.122159,-53.293884,-42.587587,-63.280873,2,Fileset 1: TS pulse compressed wideband pings T2
222.500,-41.672819,-36.175737,-35.713347,-54.805365,-43.272691,-39.134067,-50.077281,-40.268478,-38.437212,-44.687415,-45.851113,-42.139296,-41.359796,-52.825511,-43.716817,-68.091242,2,Fileset 1: TS pulse compressed wideband pings T2
223.000,-49.865159,-37.430264,-39.509434,-42.950022,-44.662428,-44.785556,-51.421807,-40.274417,-39.737238,-41.965010,-46.811699,-39.721237,-43.879881,-52.985552,-45.466898,-58.046393,2,Fileset 1: TS pulse compressed wideband pings T2
223.500,-50.547936,-38.295834,-42.013394,-37.562777,-44.535526,-50.789092,-48.452717,-41.349383,-43.758575,-40.056683,-46.111991,-38.841604,-46.429761,-53.206848,-46.193817,-53.976801,2,Fileset 1: TS pulse compressed wideband pings T2
224.000,-43.356919,-37.440001,-41.575140,-35.045982,-43.400090,-46.219665,-45.484717,-43.764986,-51.717625,-39.919551,-45.695408,-39.529000,-47.418257,-51.753548,-45.151886,-52.088262,2,Fileset 1: TS pulse compressed wideband pings T2
224.500,-39.663855,-35.944366,-40.005984,-34.028016,-42.289838,-43.708817,-43.143015,-45.798853,-49.051618,-41.231912,-46.291028,-41.141154,-46.596547,-49.930802,-43.504925,-51.196779,2,Fileset 1: TS pulse compressed wideband pings T2
225.000,-37.037619,-34.423729,-38.731265,-33.927161,-41.503098,-43.104876,-41.222841,-43.613779,-44.466829,-44.274622,-47.833866,-44.074172,-44.849028,-48.734449,-41.919499,-50.953733,2,Fileset 1: TS pulse compressed wideband pings T2
225.500,-34.831625,-32.876014,-37.885969,-34.512928,-40.998313,-42.920329,-39.512924,-41.050542,-43.023187,-50.599885,-50.079389,-50.568448,-43.094313,-48.166527,-40.586103,-51.292945,2,Fileset 1: TS pulse compressed wideband pings T2
226.000,-32.954417,-31.324452,-37.137206,-35.696863,-40.694552,-41.592477,-37.856249,-40.945627,-43.590443,-53.105264,-52.978827,-56.431754,-41.847623,-48.038242,-39.659133,-51.870009,2,Fileset 1: TS pulse compressed wideband pings T2
226.500,-31.581957,-29.953097,-35.949652,-37.349623,-40.640702,-39.581179,-36.289901,-45.527515,-45.301645,-47.736798,-57.123112,-48.134069,-41.336839,-48.294118,-39.351276,-51.687886,2,Fileset 1: TS pulse compressed wideband pings T2
227.000,-30.994054,-29.018425,-34.162042,-39.119387,-41.046158,-38.376887,-35.122012,-44.808065,-47.094773,-48.342087,-56.133911,-48.289906,-41.528193,-49.269526,-39.869733,-51.116365,2,Fileset 1: TS pulse compressed wideband pings T2
227.500,-31.394805,-28.697986,-32.369661,-40.180083,-41.959620,-38.150973,-34.674254,-36.607270,-49.374597,-48.164497,-50.713437,-55.240444,-42.149723,-51.395445,-41.253084,-52.494261,2,Fileset 1: TS pulse compressed wideband pings T2
228.000,-32.763280,-29.011767,-31.207877,-39.483061,-42.931512,-37.977869,-34.933277,-33.471319,-43.438680,-41.004073,-47.265095,-46.294494,-43.098617,-53.439722,-43.205789,-59.665303,2,Fileset 1: TS pulse compressed wideband pings T2
228.500,-34.678814,-29.883378,-30.898988,-37.692633,-43.462523,-37.410036,-35.484380,-32.953184,-37.267271,-37.224333,-45.027776,-41.560613,-44.636383,-52.384327,-45.072975,-60.345357,2,Fileset 1: TS pulse compressed wideband pings T2
229.000,-35.863725,-31.234583,-31.378659,-36.122651,-43.598017,-36.970436,-35.810755,-34.096739,-33.888638,-35.899530,-44.118482,-39.854071,-46.935771,-50.476157,-46.173555,-51.269135,2,Fileset 1: TS pulse compressed wideband pings T2
229.500,-35.065868,-32.980169,-32.365221,-35.223533,-43.504659,-36.800478,-35.768527,-36.393388,-32.380831,-36.164232,-45.331730,-39.342561,-49.678610,-49.509553,-46.410144,-48.280016,2,Fileset 1: TS pulse compressed wideband pings T2
230.000,-33.317830,-34.912961,-33.238282,-35.080818,-43.288256,-36.490223,-35.599240,-39.805653,-32.223357,-37.408787,-49.324740,-39.520935,-52.005348,-49.389487,-46.139662,-47.656675,2,Fileset 1: TS pulse compressed wideband pings T2
230.500,-31.820969,-36.633809,-33.280223,-35.797209,-43.161628,-35.774356,-35.548949,-45.006600,-33.063717,-38.913314,-46.423230,-40.981100,-53.199860,-49.815088,-45.584019,-48.200966,2,Fileset 1: TS pulse compressed wideband pings T2
231.000,-30.890999,-37.851024,-32.584907,-37.658073,-43.239028,-34.860472,-35.738850,-44.912532,-34.515058,-40.070697,-40.407364,-45.537790,-52.456125,-50.596286,-44.767858,-48.396051,2,Fileset 1: TS pulse compressed wideband pings T2
231.500,-30.554453,-38.582369,-31.868343,-41.448206,-43.244002,-34.007534,-36.273081,-39.137565,-36.179642,-40.969452,-37.218195,-63.479037,-49.631083,-51.609912,-43.726543,-47.263009,2,Fileset 1: TS pulse compressed wideband pings T2
232.000,-30.821158,-38.202896,-31.661480,-50.381270,-42.664987,-33.311009,-37.392794,-36.166373,-38.009220,-41.879667,-36.095262,-44.950748,-46.537608,-52.675836,-42.616324,-46.013537,2,Fileset 1: TS pulse compressed wideband pings T2
232.500,-31.710125,-35.898618,-32.293719,-54.114634,-41.566544,-32.879844,-39.679151,-35.673726,-39.800810,-42.746556,-36.484112,-40.944533,-44.276357,-53.727499,-41.710358,-45.913971,2,Fileset 1: TS pulse compressed wideband pings T2
233.000,-33.075641,-33.114375,-34.062969,-46.835769,-40.651003,-32.981178,-44.723131,-37.311075,-39.403970,-44.108079,-37.003791,-41.947632,-43.187172,-55.033760,-41.370294,-47.712316,2,Fileset 1: TS pulse compressed wideband pings T2
233.500,-34.244386,-31.264002,-37.216911,-47.612411,-40.435810,-33.935658,-58.370958,-38.449117,-37.885237,-46.805007,-36.312937,-51.458349,-43.435194,-55.352189,-41.997926,-52.196252,2,Fileset 1: TS pulse compressed wideband pings T2
234.000,-34.440320,-30.588662,-41.760923,-44.573656,-40.968352,-35.879833,-44.452876,-36.517375,-38.689666,-47.020677,-36.285593,-47.551114,-45.080872,-52.592297,-43.988373,-56.839564,2,Fileset 1: TS pulse compressed wideband pings T2
234.500,-34.050771,-30.706095,-47.553165,-38.563085,-41.917728,-38.631649,-39.155010,-35.429681,-43.923508,-44.210631,-38.551488,-40.937030,-48.127450,-49.896157,-47.818368,-53.934006,2,Fileset 1: TS pulse compressed wideband pings T2
235.000,-33.787533,-30.943264,-57.581281,-35.274104,-42.745042,-41.609797,-36.462098,-36.172017,-45.537024,-43.370243,-41.651472,-39.696961,-52.851414,-48.793603,-53.128562,-52.519961,2,Fileset 1: TS pulse compressed wideband pings T2
235.500,-33.869528,-30.774276,-55.610055,-33.839511,-43.029680,-43.323540,-34.930539,-38.371531,-38.411596,-44.356510,-38.930153,-40.349029,-58.939772,-49.325023,-50.781182,-53.723109,2,Fileset 1: TS pulse compressed wideband pings T2
236.000,-34.287533,-30.221092,-45.999323,-33.651837,-42.821812,-42.457302,-34.153628,-42.032672,-35.634071,-44.936157,-35.766072,-41.116445,-56.988302,-51.654138,-46.162468,-57.958589,2,Fileset 1: TS pulse compressed wideband pings T2
236.500,-35.000450,-29.642857,-41.085981,-34.416437,-42.452079,-40.456282,-34.022931,-48.734603,-35.330510,-43.868665,-34.410479,-41.777057,-54.203949,-56.708779,-43.388897,-71.517847,2,Fileset 1: TS pulse compressed wideband pings T2
237.000,-35.964074,-29.337986,-37.862815,-35.973946,-42.104106,-38.483415,-34.526862,-47.368463,-36.927976,-43.545238,-34.323164,-43.875370,-55.270651,-69.801501,-41.929617,-62.976467,2,Fileset 1: TS pulse compressed wideband pings T2
237.500,-37.125749,-29.438057,-35.735383,-38.170653,-41.743642,-36.725552,-35.698697,-40.524023,-40.226861,-45.327724,-35.030698,-49.812667,-62.544987,-64.410924,-41.489808,-57.628577,2,Fileset 1: TS pulse compressed wideband pings T2
238.000,-38.438771,-29.950281,-34.536428,-40.626028,-41.290601,-35.332767,-37.662196,-37.480293,-43.485093,-48.265116,-36.455525,-55.417197,-56.361617,-60.782846,-41.949910,-56.817469,2,Fileset 1: TS pulse compressed wideband pings T2
238.500,-39.890825,-30.828313,-34.244659,-42.302578,-40.763606,-34.542223,-40.810052,-36.801193,-41.727770,-46.196985,-39.265555,-46.488129,-49.708450,-63.751828,-43.292487,-58.775197,2,Fileset 1: TS pulse compressed wideband pings T2
239.000,-41.492476,-32.059538,-34.979976,-42.265604,-40.279455,-34.569699,-46.387776,-38.342030,-38.304217,-42.931642,-45.875112,-43.229057,-47.133066,-75.858210,-45.573234,-61.262763,2,Fileset 1: TS pulse compressed wideband pings T2
239.500,-43.077305,-33.763062,-37.085646,-41.444956,-39.989805,-35.591307,-51.964298,-43.492192,-35.766626,-41.846394,-47.076912,-42.077336,-47.268378,-58.547094,-48.432409,-58.088588,2,Fileset 1: TS pulse compressed wideband pings T2
240.000,-43.767723,-36.278911,-40.738674,-41.061607,-40.034285,-37.513602,-43.473146,-63.062348,-34.327794,-43.348805,-38.513201,-41.647149,-50.654396,-52.957000,-48.855579,-54.776919,2,Fileset 1: TS pulse compressed wideband pings T2
240.500,-42.687870,-40.237483,-41.012874,-41.598290,-40.473406,-38.888850,-38.578950,-42.677932,-34.217442,-49.505451,-35.124698,-41.582395,-59.843569,-50.377910,-45.982544,-53.260317,2,Fileset 1: TS pulse compressed wideband pings T2
241.000,-41.033925,-46.524589,-37.257501,-43.007736,-41.169629,-38.307411,-35.911313,-38.881520,-35.758921,-57.107071,-34.406061,-42.465236,-55.565075,-49.396814,-43.603696,-52.020306,2,Fileset 1: TS pulse compressed wideband pings T2
241.500,-40.092880,-51.917993,-35.420914,-44.693917,-41.747425,-37.894623,-34.761520,-38.653948,-39.190227,-45.573114,-35.426909,-44.506809,-52.469929,-49.062357,-42.540333,-50.145551,2,Fileset 1: TS pulse compressed wideband pings T2
242.000,-40.093125,-49.171313,-35.577621,-45.826363,-41.814547,-38.756252,-34.849691,-40.523510,-44.475675,-42.754944,-37.180659,-46.765388,-50.047997,-48.993941,-42.497048,-48.879347,2,Fileset 1: TS pulse compressed wideband pings T2
242.500,-40.841351,-47.950124,-37.334807,-45.791455,-41.285939,-40.422120,-35.965440,-43.864707,-50.809211,-43.188077,-39.032359,-49.575474,-46.235357,-49.725046,-43.030062,-48.979637,2,Fileset 1: TS pulse compressed wideband pings T2
243.000,-42.104327,-49.999989,-40.652339,-44.470228,-40.406272,-41.931784,-37.964279,-48.801592,-54.935202,-46.991476,-41.182476,-57.290348,-43.817286,-52.000999,-43.778579,-50.530129,2,Fileset 1: TS pulse compressed wideband pings T2
243.500,-43.500353,-61.381550,-43.907360,-42.604852,-39.464991,-42.602586,-40.787601,-52.032283,-56.373970,-50.812751,-42.863676,-57.158971,-43.101064,-55.428919,-44.585660,-53.671328,2,Fileset 1: TS pulse compressed wideband pings T2
244.000,-43.960390,-50.151592,-41.376505,-40.902140,-38.657014,-42.757227,-44.089640,-45.880989,-63.273374,-42.530268,-42.437028,-49.383207,-43.787189,-53.411078,-45.495709,-59.037774,2,Fileset 1: TS pulse compressed wideband pings T2
244.500,-42.604211,-43.122986,-38.381538,-39.588020,-38.130134,-43.328503,-45.393936,-41.678186,-59.332362,-37.793057,-41.642779,-47.603343,-45.536249,-49.386747,-46.567649,-68.819883,2,Fileset 1: TS pulse compressed wideband pings T2
245.000,-40.549677,-40.209648,-37.469636,-38.672108,-37.985280,-45.059470,-43.307144,-39.904923,-49.633347,-35.439463,-42.001163,-48.354285,-47.702532,-47.376729,-47.579196,-72.420020,2,Fileset 1: TS pulse compressed wideband pings T2
245.500,-38.892660,-39.461340,-38.452727,-38.157672,-38.210276,-47.986388,-41.134103,-40.175378,-45.639211,-34.619959,-43.310878,-49.019278,-48.971601,-47.139652,-48.006365,-67.087120,2,Fileset 1: TS pulse compressed wideband pings T2
246.000,-37.883209,-40.204202,-40.439006,-38.092194,-38.675684,-49.215469,-39.892877,-42.635282,-43.758617,-35.007654,-44.654558,-48.341033,-48.767508,-48.407499,-47.703986,-62.388759,2,Fileset 1: TS pulse compressed wideband pings T2
246.500,-37.480851,-41.618401,-40.020225,-38.540530,-39.248101,-46.521492,-39.454239,-48.353203,-42.762299,-36.545364,-45.313070,-48.494024,-48.448739,-51.058428,-47.183750,-57.700364,2,Fileset 1: TS pulse compressed wideband pings T2
247.000,-37.609750,-41.751089,-37.012739,-39.529506,-39.939310,-43.815638,-39.655119,-52.699545,-42.079374,-39.434429,-45.301620,-51.043122,-49.200782,-54.298698,-46.967380,-54.440921,2,Fileset 1: TS pulse compressed wideband pings T2
247.500,-38.204479,-39.883128,-34.581634,-40.869974,-40.942541,-42.161113,-40.495973,-46.251810,-41.808859,-44.151915,-45.018051,-57.055764,-51.707086,-54.782048,-47.354261,-52.612871,2,Fileset 1: TS pulse compressed wideband pings T2
248.000,-39.188976,-37.948805,-33.345397,-41.775652,-42.531525,-41.560599,-42.219908,-43.526005,-42.406966,-49.543703,-45.248319,-54.555689,-56.378808,-53.162069,-48.559199,-51.981324,2,Fileset 1: TS pulse compressed wideband pings T2
248.500,-40.451321,-36.937591,-33.291131,-41.398180,-44.870897,-42.077374,-45.485111,-43.144011,-44.272430,-48.690064,-46.843290,-49.273953,-57.981473,-52.758092,-50.761532,-52.259710,2,Fileset 1: TS pulse compressed wideband pings T2
249.000,-41.872757,-37.038797,-34.422754,-40.466397,-47.426401,-43.785193,-52.037682,-44.075625,-47.332726,-47.902840,-48.717944,-46.868729,-54.952840,-54.491528,-53.561288,-52.972684,2,Fileset 1: TS pulse compressed wideband pings T2
249.500,-43.404446,-38.317183,-36.621717,-40.118073,-48.111431,-46.327106,-53.043825,-45.388121,-50.142538,-50.367143,-45.849990,-46.000107,-54.360858,-59.365090,-54.029378,-53.330001,2,Fileset 1: TS pulse compressed wideband pings T2
250.000,-45.011770,-40.936434,-38.749205,-40.812952,-46.684615,-47.988550,-45.680449,-46.789446,-51.864354,-54.376240,-42.341718,-46.108377,-56.729509,-65.859677,-51.568825,-52.376153,2,Fileset 1: TS pulse compressed wideband pings T2
250.500,-46.305608,-45.437828,-38.535864,-42.640384,-45.198876,-47.484889,-41.907861,-49.325400,-52.656060,-51.063357,-40.680667,-47.214668,-60.944738,-59.945066,-49.457253,-50.101244,2,Fileset 1: TS pulse compressed wideband pings T2
