Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
80.500,-55.813231,-54.210847,-47.834949,-50.695784,-50.932004,-51.738551,-57.168178,-58.788684,-51.457334,-49.861720,-43.810545,-52.588976,-56.160453,-52.965747,-50.458253,-47.960540,-51.843378,-56.624085,-52.573904,-43.690726,-43.074986,-44.188787,-43.670572,-45.502006,-50.524506,-45.670823,-42.127021,-42.778395,-45.678224,-54.511044,-46.451431,-42.308062,-48.249567,-49.507176,-53.949029,-55.832979,-45.703219,-46.527473,-53.810844,-50.892893,-53.612779,-43.711005,-44.374697,-52.721481,-48.134531,-45.376161,-53.888613,-52.440602,-48.099340,-41.796897,-43.052471,-43.718520,-60.728701,-45.959860,-50.987383,-50.519793,-56.028475,-46.448712,-47.374499,-45.411173,-47.781447,-49.170393,-48.721690,-43.180516,-50.904227,-55.843985,-44.627263,-42.019935,-48.761265,-62.193113,-47.083993,-46.367897,-43.053518,-44.038175,-54.563060,-48.827845,-48.288803,-49.984434,-45.223197,-43.928278,-47.116734,-42.623803,-52.977430,-47.048198,-47.497548,-45.280916,-66.187902,-52.608534,-53.337158,-54.059723,-46.025356,-44.160155,-50.049204,-44.604235,-46.982850,-48.367073,-50.343247,-45.035167,-52.171565,-44.459264,-42.371063,-46.122016,-53.169026,-55.494077,-43.014158,-43.458999,-46.069710,-50.622781,-50.606487,-42.068568,-43.182907,-42.734071,-44.743189,-43.976176,-51.839115,-41.215753,-47.981287,-44.185094,-39.964362,-53.368788,-42.209418,-45.197660,-41.731760,-43.015207,0,Fileset 1: TS pulse compressed wideband pings T1
81.000,-54.670611,-56.049709,-47.729090,-50.375591,-52.017205,-50.958137,-55.541310,-55.938744,-51.487081,-49.955640,-44.129595,-50.240519,-59.353801,-51.212902,-51.405211,-47.385236,-52.542880,-51.525900,-50.986786,-44.113159,-42.852214,-44.573572,-44.063372,-46.109721,-48.866140,-46.283152,-41.612266,-42.623531,-45.355323,-54.028314,-45.861884,-41.992199,-50.043568,-49.658699,-56.486204,-55.513199,-45.534856,-45.831804,-57.182715,-49.455166,-53.057519,-43.020712,-44.677312,-55.096736,-47.521610,-45.151673,-52.305672,-51.989006,-51.457476,-41.965405,-43.440845,-43.550019,-59.499761,-45.933210,-52.512757,-51.210522,-55.742426,-46.423827,-47.002077,-45.673878,-47.452990,-47.490734,-48.249970,-43.723132,-52.449022,-50.294756,-46.313875,-41.741829,-51.286763,-61.133750,-45.864713,-45.892576,-45.163939,-45.305619,-63.038645,-49.529626,-49.523055,-53.022837,-47.079707,-45.503768,-46.792230,-43.498764,-50.732040,-48.488781,-46.703878,-44.735993,-59.730195,-54.774300,-56.001708,-53.722737,-45.868651,-44.739518,-50.905664,-44.631560,-46.195813,-49.016291,-50.349832,-46.295052,-53.383621,-44.932066,-42.757722,-45.258838,-52.829091,-57.249305,-43.567819,-43.505057,-44.937703,-49.982691,-48.456029,-42.753207,-42.730137,-43.178281,-44.510910,-43.918193,-50.549154,-41.590068,-46.426861,-45.948850,-40.261941,-57.515090,-43.446322,-44.526784,-42.752466,-42.511767,0,Fileset 1: TS pulse compressed wideband pings T1
81.500,-52.029792,-58.951478,-47.859808,-50.861635,-51.757239,-50.041018,-54.777299,-54.519805,-51.529390,-48.043124,-45.097311,-47.651853,-55.148631,-49.356535,-51.149707,-46.486609,-53.604838,-48.294618,-49.364451,-44.532531,-42.681620,-45.101750,-44.616984,-46.972247,-47.725741,-47.016758,-41.361993,-42.706874,-45.288148,-53.445253,-45.412071,-41.913320,-52.302616,-50.801443,-59.659242,-55.406226,-45.200053,-45.457419,-64.735430,-48.574130,-52.583259,-42.744895,-45.215479,-56.265705,-46.557904,-45.027642,-51.347330,-52.716466,-54.935258,-42.420870,-43.971574,-43.455270,-58.676810,-46.192952,-54.093984,-51.812424,-54.969931,-46.131502,-46.659899,-46.134035,-47.022271,-46.166523,-47.309608,-44.312248,-56.731248,-46.990944,-47.649128,-41.502526,-54.675332,-59.994821,-45.049369,-46.100449,-47.338905,-46.447896,-61.720085,-48.647279,-51.217011,-51.578795,-49.113389,-47.626314,-47.034444,-44.106537,-47.956596,-49.342539,-46.850583,-44.591514,-55.484287,-57.843612,-59.621427,-54.190281,-46.227323,-45.689098,-50.836996,-44.485676,-45.553048,-49.684700,-49.932087,-47.629100,-53.312999,-45.848162,-43.472496,-44.766429,-52.227577,-57.299701,-44.278832,-43.360263,-44.097916,-49.611757,-46.927295,-43.429445,-42.548448,-44.003043,-44.652247,-43.961544,-49.526911,-42.193794,-45.192631,-48.560688,-40.807013,-59.151308,-44.618692,-43.933432,-44.102229,-42.405915,0,Fileset 1: TS pulse compressed wideband pings T1
82.000,-49.243881,-59.993543,-48.501648,-53.032409,-51.129854,-49.682649,-55.304621,-52.477096,-50.796088,-45.616447,-46.294548,-45.564387,-50.764354,-47.624646,-50.460273,-45.661931,-55.752855,-46.048056,-47.816337,-45.072031,-42.385816,-45.686662,-45.265890,-47.979493,-47.076344,-47.939746,-41.341878,-42.995864,-45.387509,-52.126538,-45.021975,-41.985510,-55.118209,-52.611238,-63.380773,-55.270960,-44.783113,-45.322840,-70.270195,-48.057103,-51.878162,-42.605617,-45.916232,-55.841258,-45.361290,-45.163416,-51.188978,-54.685471,-56.798542,-42.802393,-44.609266,-43.425642,-58.343779,-46.786030,-55.553955,-52.215535,-53.696321,-45.493000,-46.203383,-46.718341,-46.419948,-45.177751,-46.120553,-44.906102,-59.033393,-45.302232,-47.358863,-41.280308,-57.477558,-57.570682,-44.699632,-46.735996,-48.247257,-47.251576,-52.989463,-47.494540,-53.976533,-49.251770,-50.812946,-49.052658,-47.762197,-44.188431,-45.707438,-49.387236,-47.787645,-44.886938,-53.349726,-60.823402,-63.353790,-56.496725,-47.410880,-46.671153,-50.197492,-44.278856,-44.958955,-50.441167,-49.209230,-48.457779,-51.988846,-46.797963,-44.361293,-44.465148,-51.215802,-55.565855,-45.124520,-43.172873,-43.502008,-49.557898,-46.031620,-44.010882,-42.478631,-45.037838,-45.238453,-44.184261,-48.627339,-43.035787,-44.223057,-52.489943,-41.520146,-53.943223,-45.508817,-43.434851,-45.821392,-42.602022,0,Fileset 1: TS pulse compressed wideband pings T1
82.500,-46.897296,-56.754966,-49.871947,-58.841146,-51.204019,-50.025337,-57.263559,-49.684231,-49.130521,-44.242462,-46.966373,-44.365813,-48.688742,-46.140972,-50.094567,-45.220609,-59.998360,-44.466535,-46.539650,-46.050007,-42.023259,-46.319531,-46.025696,-49.082522,-46.927191,-49.219882,-41.588010,-43.514184,-45.649280,-50.340590,-44.776762,-42.230327,-58.720556,-54.020625,-67.229094,-54.922564,-44.565052,-45.415827,-61.774378,-47.744096,-50.940639,-42.421827,-46.787574,-55.417859,-44.388218,-45.684553,-51.862566,-58.281799,-55.762511,-42.910517,-45.410489,-43.554897,-58.251894,-47.818993,-56.541519,-52.403370,-52.421375,-44.637490,-45.629359,-47.379980,-45.708980,-44.485762,-44.950208,-45.606043,-51.599457,-44.670987,-46.083092,-41.116267,-56.532494,-54.850707,-44.735788,-47.358954,-47.856007,-47.892289,-48.868929,-47.067792,-59.846132,-47.644773,-51.883493,-48.652727,-48.743141,-43.780238,-44.364745,-48.998636,-49.146126,-45.605565,-52.916082,-61.717521,-64.838359,-63.065604,-49.702166,-47.530182,-49.291898,-44.260730,-44.507946,-51.527359,-48.133043,-48.637526,-50.101070,-47.391999,-45.254824,-44.308191,-49.986625,-52.936939,-46.166284,-43.246870,-43.175851,-49.973139,-45.778182,-44.649039,-42.452420,-46.080115,-46.280428,-44.670730,-47.924743,-44.209223,-43.444082,-59.343423,-42.405429,-49.368273,-46.129054,-43.033766,-48.037021,-43.091169,0,Fileset 1: TS pulse compressed wideband pings T1
83.000,-45.033685,-53.669840,-51.984268,-66.189072,-52.313375,-51.083167,-60.293698,-46.987421,-47.305919,-44.381662,-46.650683,-44.140752,-48.567431,-44.920035,-50.278900,-45.064235,-69.812779,-43.290379,-45.568771,-47.700444,-41.700186,-46.917710,-46.829323,-50.096280,-47.145355,-50.938631,-42.028198,-44.162927,-45.989689,-48.593315,-44.702872,-42.624468,-62.604026,-53.611381,-69.726359,-54.166599,-44.690548,-45.642915,-59.990660,-47.401257,-49.856313,-42.097033,-47.802062,-55.690721,-43.923987,-46.541722,-52.853810,-64.042900,-52.424525,-42.765068,-46.392329,-43.858904,-57.575329,-49.242754,-56.345331,-52.313570,-51.319538,-43.696915,-44.948801,-47.838361,-44.947853,-43.934419,-43.886310,-46.531615,-46.972301,-44.563139,-45.021197,-41.004621,-53.955580,-52.831616,-44.904026,-47.211644,-47.390838,-48.596513,-46.597245,-47.646453,-72.043547,-46.669280,-52.421095,-47.589826,-49.285063,-43.099835,-43.898290,-48.555829,-49.695034,-46.443544,-54.177276,-59.022181,-63.016958,-66.701639,-53.116642,-48.288514,-47.884876,-44.479403,-44.264193,-53.078123,-46.669935,-48.533187,-48.167563,-47.534941,-45.876890,-44.198109,-48.801131,-50.255563,-47.415656,-43.750411,-43.035736,-50.964193,-46.033996,-45.535920,-42.359271,-46.806264,-47.550909,-45.326771,-47.463559,-45.720616,-42.716010,-81.278057,-43.401909,-46.138644,-46.643364,-42.652604,-50.724982,-43.850511,0,Fileset 1: TS pulse compressed wideband pings T1
83.500,-43.663350,-52.016665,-54.139859,-54.249468,-54.409705,-53.188357,-60.264515,-44.830604,-46.022995,-46.701271,-46.092450,-44.918042,-50.936993,-44.097173,-51.140739,-44.895893,-70.392113,-42.459696,-44.996841,-50.387410,-41.690317,-47.580935,-47.762021,-50.924851,-47.657649,-53.255272,-42.684160,-44.923422,-46.443317,-47.255466,-44.911059,-43.266885,-62.971312,-52.356304,-69.527956,-53.078280,-45.297462,-45.970189,-60.834392,-46.933670,-48.775342,-41.832072,-49.042834,-56.664675,-44.210637,-47.675207,-52.906839,-70.968496,-48.702796,-42.722380,-47.687913,-44.422820,-55.758127,-50.850580,-54.813649,-52.015539,-50.405552,-42.894663,-44.307233,-47.773829,-44.282632,-43.429999,-42.989218,-47.942293,-44.399554,-44.346232,-44.717319,-41.002277,-52.040443,-51.864103,-45.040623,-46.135790,-47.380265,-49.444687,-45.627544,-49.529409,-56.916836,-46.427989,-52.361503,-47.168249,-48.857905,-42.556771,-44.329027,-48.301268,-48.596147,-46.991275,-57.683709,-54.779840,-59.461087,-56.303453,-56.326241,-49.181356,-46.114182,-44.938789,-44.366154,-55.118937,-45.244713,-48.674149,-46.599241,-47.694487,-46.261235,-44.204306,-47.959048,-48.106835,-49.116317,-44.919151,-43.098768,-52.798291,-46.632208,-47.049012,-42.249682,-47.261084,-48.737544,-46.066017,-47.351685,-47.551841,-42.022581,-59.991567,-44.562657,-43.878416,-47.487578,-42.327443,-53.156161,-44.973233,0,Fileset 1: TS pulse compressed wideband pings T1
84.000,-42.791461,-51.786447,-53.683782,-49.556389,-55.398792,-57.266829,-56.401550,-43.246766,-45.567628,-53.763570,-46.191331,-46.053269,-58.684330,-43.789365,-52.521587,-44.256432,-61.715205,-41.887288,-44.790718,-54.228140,-42.162929,-48.389024,-48.860574,-51.460654,-48.256212,-55.737193,-43.496590,-45.704060,-46.984964,-46.409506,-45.425093,-44.196881,-60.006603,-51.532347,-67.330641,-51.848277,-46.331057,-46.303181,-58.037651,-46.346302,-47.787621,-41.869721,-50.616084,-57.832587,-45.437171,-48.903672,-51.576231,-69.338977,-45.706817,-43.109463,-49.312781,-45.254486,-53.465874,-51.996295,-52.604632,-51.542173,-49.498897,-42.388530,-43.777687,-47.025935,-43.831625,-42.884605,-42.234596,-50.189328,-43.288772,-43.441627,-45.372053,-41.183583,-51.132222,-52.105084,-45.152045,-44.784800,-47.730026,-50.102932,-45.931187,-53.098869,-52.372137,-47.100425,-51.107621,-47.754561,-47.855383,-42.484220,-45.574274,-48.141818,-47.036698,-47.058900,-63.440569,-51.181243,-55.915355,-52.012305,-56.897963,-50.062881,-44.451122,-45.408483,-44.777279,-56.853176,-44.259159,-49.165492,-45.615584,-48.219904,-46.620624,-44.342781,-47.540829,-46.695681,-51.660570,-46.858289,-43.298098,-55.483850,-46.948366,-49.573368,-42.175878,-47.856657,-49.316136,-46.672932,-47.544904,-49.277789,-41.396713,-54.927391,-45.920718,-42.342278,-49.200071,-42.119417,-52.835612,-46.614169,0,Fileset 1: TS pulse compressed wideband pings T1
84.500,-42.402775,-52.734852,-51.155734,-47.263409,-53.009636,-65.866144,-53.266727,-42.155004,-46.085448,-56.470478,-47.408644,-45.325249,-54.507112,-44.108009,-53.777301,-43.168465,-57.104353,-41.484225,-44.835768,-57.700870,-43.174637,-49.371074,-50.128364,-51.802076,-48.760345,-56.105191,-44.394711,-46.426406,-47.561499,-45.953226,-46.200132,-45.357317,-57.385186,-51.346635,-64.213107,-50.710286,-47.439359,-46.529732,-52.674356,-45.749232,-46.925434,-42.352665,-52.566975,-58.117712,-47.776284,-50.055982,-50.149874,-58.765339,-43.723420,-44.123950,-50.853011,-46.313452,-51.649267,-52.344098,-50.325509,-50.897860,-48.334370,-42.243593,-43.373114,-45.868095,-43.632730,-42.245065,-41.550773,-53.752796,-43.412269,-42.094725,-47.096760,-41.601033,-51.362347,-53.683297,-45.577599,-43.744260,-48.682983,-50.168012,-47.874075,-57.677545,-50.963681,-48.837866,-49.026473,-49.318859,-46.929151,-43.117121,-47.106066,-47.802069,-46.153744,-47.071498,-61.924933,-48.686378,-53.206032,-49.563274,-57.223264,-50.286047,-43.253506,-45.619207,-45.267743,-56.741241,-43.912649,-49.708730,-45.322104,-49.148071,-47.191422,-44.591350,-47.456743,-46.006444,-55.834475,-49.469223,-43.537559,-57.499032,-46.232535,-53.577932,-42.178830,-49.130324,-48.876442,-46.957587,-47.863081,-50.087403,-40.892949,-51.821782,-47.496647,-41.368397,-52.417536,-42.063635,-50.068734,-48.992095,0,Fileset 1: TS pulse compressed wideband pings T1
85.000,-42.553381,-53.972997,-49.236021,-46.443025,-50.484896,-60.242218,-51.293363,-41.560461,-47.893212,-47.056003,-50.064568,-42.753364,-47.310786,-45.175944,-54.199029,-42.269156,-53.482090,-41.292163,-45.073875,-58.383235,-44.740181,-50.509328,-51.637121,-52.398500,-49.332547,-53.683112,-45.491490,-47.177132,-48.248840,-45.762176,-47.306471,-46.686245,-55.557838,-51.556084,-60.550874,-49.959619,-48.107274,-46.726040,-49.198299,-45.396025,-46.305961,-43.365696,-54.736356,-57.066326,-51.249118,-51.295836,-49.463883,-51.800019,-42.873478,-45.925074,-51.394129,-47.705753,-50.832743,-52.725522,-48.365294,-50.188245,-46.904233,-42.525400,-43.213056,-44.744333,-43.731861,-41.620447,-40.997961,-58.921626,-44.707393,-41.128810,-50.036402,-42.379390,-53.135421,-56.368578,-47.005303,-43.277685,-51.002111,-49.905099,-52.821721,-58.117635,-52.102838,-51.274144,-47.245228,-51.687812,-46.315739,-44.750429,-47.705009,-47.338069,-46.446306,-47.752594,-59.204283,-47.270194,-51.490659,-47.661591,-55.852777,-49.720809,-42.707691,-45.761123,-45.583610,-54.984401,-44.290626,-50.046847,-45.757023,-50.438489,-48.181888,-45.002121,-47.572790,-45.918162,-64.311038,-52.440928,-43.846672,-56.474713,-44.893312,-59.812398,-42.380314,-51.601996,-47.717282,-47.048104,-48.255647,-49.986169,-40.643832,-49.386811,-49.411479,-40.949080,-56.704566,-42.239375,-47.362081,-52.597294,0,Fileset 1: TS pulse compressed wideband pings T1
85.500,-43.135642,-53.986678,-48.405165,-46.615702,-49.143632,-54.252021,-50.032089,-41.299342,-51.294629,-43.660218,-54.269097,-40.438196,-44.207950,-46.532258,-53.602444,-41.888395,-50.742439,-41.188265,-45.206450,-59.148077,-46.460029,-51.355530,-53.199082,-53.569567,-50.117950,-50.910093,-46.825517,-47.848579,-48.988582,-45.511197,-48.761989,-47.891621,-54.320318,-51.463688,-56.506953,-49.631989,-48.021914,-46.938564,-47.511780,-45.339653,-45.922693,-44.666351,-56.147976,-55.173087,-53.748049,-52.833972,-49.471220,-47.387992,-42.991965,-48.275075,-50.510495,-49.507564,-50.935013,-53.895987,-46.806172,-49.361085,-45.350502,-43.052850,-43.277915,-43.712558,-43.988581,-41.040330,-40.572751,-59.303304,-46.697174,-40.946500,-53.789343,-43.460047,-57.033890,-56.977401,-50.195118,-43.161594,-51.202437,-49.692462,-58.544339,-57.429692,-55.775284,-50.291290,-46.114341,-54.344156,-45.775606,-47.548568,-46.988240,-46.933964,-48.094789,-49.571061,-60.050697,-46.559262,-50.387022,-45.683408,-50.878597,-48.822199,-42.551932,-46.203018,-45.455442,-52.721156,-45.007037,-50.143124,-46.389117,-51.885059,-49.456496,-45.397533,-47.490772,-45.879571,-70.766650,-55.203677,-44.082286,-54.529194,-43.727456,-66.947404,-42.702795,-55.073996,-46.420789,-47.084641,-48.727857,-49.641616,-40.576265,-47.359734,-51.650275,-40.964216,-54.658826,-42.546254,-45.276679,-58.107319,0,Fileset 1: TS pulse compressed wideband pings T1
86.000,-44.080462,-53.502173,-48.623518,-47.433518,-48.867441,-51.496476,-49.196811,-41.307115,-54.979367,-42.535116,-60.127735,-38.996949,-43.196847,-47.108766,-52.191283,-42.135708,-48.918472,-41.168482,-45.026589,-61.177753,-47.903541,-51.524858,-54.669287,-55.721605,-51.284765,-48.652681,-48.641014,-48.355497,-49.838177,-45.092900,-50.846064,-48.840208,-53.684187,-50.754768,-52.642198,-49.754812,-47.698326,-47.315303,-47.348958,-45.595877,-45.820301,-45.942359,-55.967244,-52.932981,-52.722373,-54.859273,-49.960238,-44.645706,-43.768765,-50.456693,-48.996221,-52.029766,-51.315882,-56.222618,-45.708937,-48.441117,-43.993834,-43.638921,-43.614089,-42.793083,-44.285815,-40.601033,-40.341324,-54.806890,-47.946836,-41.732958,-56.325884,-44.703952,-59.657628,-53.908809,-55.883536,-42.965913,-46.040342,-49.698570,-50.213870,-59.533248,-55.084656,-46.010542,-45.539296,-56.726749,-45.202105,-51.769623,-46.363383,-46.677597,-51.477970,-53.215638,-67.218155,-46.155502,-49.419558,-43.823267,-46.825513,-47.799863,-42.351140,-47.449783,-45.149777,-50.623534,-45.518495,-50.198869,-46.444773,-53.380463,-50.908888,-45.694160,-47.081282,-45.484512,-61.002085,-57.172651,-44.182941,-53.273628,-43.194191,-65.925935,-43.122208,-56.612434,-45.488321,-47.323986,-49.557882,-49.469067,-40.591392,-45.763297,-54.328198,-41.406028,-50.754729,-42.915122,-43.768382,-61.188019,0,Fileset 1: TS pulse compressed wideband pings T1
86.500,-45.385296,-53.989469,-49.925132,-48.307313,-49.239677,-50.606184,-48.668482,-41.601072,-52.676243,-43.095443,-65.521387,-38.455794,-43.891419,-46.512104,-50.302728,-42.973609,-47.859354,-41.290848,-44.530117,-58.800632,-49.015479,-51.077113,-56.026497,-59.417054,-52.838819,-46.907627,-51.443457,-48.671392,-50.901468,-44.608054,-54.143854,-49.679799,-53.764359,-49.902068,-49.406555,-50.342672,-47.808017,-48.032725,-48.768455,-46.142702,-46.105125,-46.947185,-54.854059,-50.737291,-51.622526,-57.078169,-50.636940,-43.140444,-44.417343,-51.394598,-47.418733,-56.035276,-50.554977,-59.542684,-45.118848,-47.504538,-43.053817,-44.140469,-44.286469,-42.071399,-44.580512,-40.418306,-40.381477,-51.540882,-47.063526,-43.519597,-55.402279,-45.837793,-53.320711,-50.749672,-53.214697,-42.264725,-41.983150,-49.811025,-46.019917,-58.743498,-49.711418,-42.757476,-45.291270,-57.077560,-44.674496,-56.475196,-46.806323,-46.292757,-55.948230,-59.419110,-65.390176,-45.685845,-48.263599,-42.447721,-44.383633,-46.510265,-41.709900,-50.076859,-45.212459,-49.010220,-45.542275,-49.996678,-45.788419,-54.432686,-52.470591,-45.912512,-46.542831,-44.854507,-57.810137,-56.196131,-44.137709,-52.666513,-43.466141,-62.247539,-43.679933,-54.421166,-45.157569,-48.057316,-51.169434,-49.532334,-40.605626,-44.623687,-56.873733,-42.364429,-48.625090,-43.323084,-42.753052,-55.980718,0,Fileset 1: TS pulse compressed wideband pings T1
87.000,-46.926795,-55.530786,-52.325408,-48.237126,-49.353493,-51.187259,-48.257505,-42.001467,-49.578069,-45.765632,-59.311745,-38.635743,-46.536930,-45.713551,-48.369345,-44.038936,-47.116107,-41.443509,-43.794569,-53.963427,-50.147027,-50.291564,-57.271396,-64.844035,-54.372851,-45.405856,-56.197678,-48.728271,-52.075743,-44.044134,-59.559942,-50.638996,-54.489078,-49.440336,-46.853651,-51.178738,-48.606930,-49.086033,-52.050916,-46.736050,-46.773750,-47.600043,-53.437246,-48.841354,-52.047778,-57.695374,-50.810028,-42.457918,-43.793391,-51.233867,-45.795382,-64.301015,-48.333562,-61.719662,-44.908924,-46.493175,-42.431778,-44.331449,-45.179650,-41.514210,-44.770490,-40.434861,-40.588165,-49.118885,-45.279416,-45.261384,-52.428721,-46.185355,-48.295672,-48.087522,-47.419648,-40.926560,-39.459647,-49.507572,-44.325364,-52.416482,-46.602431,-41.084874,-44.972622,-53.370892,-44.113579,-56.893082,-48.695451,-45.296241,-54.990549,-59.307533,-55.242263,-44.808018,-46.833555,-41.592962,-43.142674,-44.937366,-40.585421,-54.326763,-45.979622,-47.822991,-45.272320,-48.901813,-44.957584,-53.800249,-53.880983,-46.000564,-45.999085,-44.238004,-55.787538,-52.952458,-43.818803,-52.200103,-44.434812,-57.745507,-44.328850,-52.366999,-45.327421,-49.310266,-54.127088,-49.597647,-40.446840,-43.789571,-55.498745,-43.804936,-47.746421,-43.651501,-42.039341,-52.234150,0,Fileset 1: TS pulse compressed wideband pings T1
87.500,-48.664376,-55.925312,-55.890192,-47.334431,-48.636043,-53.104002,-47.860148,-42.182463,-48.541252,-53.414023,-52.778834,-39.276260,-53.315594,-45.498625,-46.745332,-44.743407,-46.219238,-41.515703,-43.022311,-50.499780,-51.988724,-49.477847,-58.344459,-66.669292,-55.400183,-43.960009,-67.361528,-48.668907,-53.156828,-43.426929,-64.146699,-52.161549,-55.735272,-49.725064,-44.991622,-51.908000,-50.044343,-50.433477,-56.755155,-47.159668,-47.945696,-48.334084,-51.934845,-47.534818,-52.844161,-56.019891,-50.042117,-42.190136,-42.206284,-51.318370,-44.188216,-66.850506,-46.053770,-61.368887,-44.998822,-45.431162,-41.950575,-44.162466,-46.213500,-41.118372,-44.925341,-40.625683,-40.885038,-47.183820,-44.054377,-44.465178,-48.754391,-45.343200,-44.980986,-45.745044,-43.867973,-39.407913,-38.048621,-48.723542,-44.435046,-48.259956,-45.568511,-41.218185,-44.377442,-48.737266,-43.523978,-56.403589,-52.837028,-43.843873,-53.342563,-56.688554,-50.893584,-43.604528,-45.379227,-41.229907,-42.813043,-43.483077,-39.463710,-54.839702,-47.773381,-46.912697,-45.176860,-47.038332,-44.398169,-51.111295,-55.100590,-46.015488,-45.530403,-43.828637,-53.416165,-50.073118,-43.206533,-51.525791,-45.874583,-53.287212,-45.145449,-51.702004,-45.782773,-50.377043,-60.578218,-49.396871,-40.148509,-43.205230,-51.491112,-45.552039,-47.676846,-43.966934,-41.573396,-49.900691,0,Fileset 1: TS pulse compressed wideband pings T1
88.000,-50.581125,-52.865356,-59.470481,-46.964522,-47.996198,-54.425688,-47.590513,-41.915717,-49.796367,-49.703754,-48.490743,-39.757935,-61.016235,-46.317181,-45.837989,-44.771827,-45.281954,-41.756500,-42.719395,-48.622185,-55.856589,-49.137418,-58.756442,-64.532163,-56.200850,-42.844558,-62.000082,-49.130969,-53.945643,-43.102910,-59.070784,-55.071349,-57.386672,-51.107505,-44.047919,-52.306009,-51.460060,-51.921959,-54.872238,-47.430676,-49.815183,-50.003358,-50.691098,-47.124866,-50.495891,-54.602029,-49.076290,-41.888462,-41.013441,-53.003283,-42.977223,-57.069588,-44.751663,-61.018920,-45.503037,-44.668146,-41.648590,-43.924114,-47.606520,-41.105796,-45.295804,-41.067876,-41.326258,-45.798378,-44.053786,-42.299904,-45.477885,-43.924461,-43.117748,-43.918301,-41.863306,-38.460460,-37.875693,-48.519409,-46.322162,-46.468224,-46.812773,-44.230817,-43.767789,-45.429285,-43.344810,-58.553417,-62.836100,-42.756555,-57.113130,-59.032388,-49.576348,-42.752996,-44.492693,-41.511688,-43.348112,-42.854445,-39.128621,-50.546189,-51.266652,-46.404729,-46.005818,-45.512708,-44.601698,-47.957511,-57.206746,-46.440155,-45.541397,-44.110193,-50.748669,-48.469931,-42.712609,-51.019178,-47.459229,-49.654722,-46.520894,-53.147654,-46.364880,-49.655944,-71.457573,-48.977523,-40.049311,-43.045368,-48.552508,-46.778723,-48.072604,-44.607350,-41.475736,-48.434462,0,Fileset 1: TS pulse compressed wideband pings T1
88.500,-52.177163,-49.573087,-60.831669,-47.998353,-48.630141,-52.176727,-47.412787,-41.194512,-53.759238,-43.135793,-46.221076,-39.651158,-49.794926,-48.155425,-45.686838,-44.443537,-44.642693,-42.231646,-43.079808,-48.214680,-60.300969,-49.284810,-57.753335,-62.790772,-57.554959,-42.199551,-55.436572,-50.628499,-54.116969,-43.238014,-56.096557,-60.101994,-58.574864,-52.866584,-43.953164,-52.367055,-51.480526,-52.827344,-51.638798,-47.668428,-52.192061,-52.913795,-50.028354,-47.644154,-47.563837,-54.920715,-48.714877,-41.028374,-40.894387,-58.099512,-42.439881,-53.442568,-44.685214,-59.294579,-46.351782,-44.450191,-41.399266,-43.880685,-49.673188,-41.443966,-46.081644,-41.719917,-41.978902,-45.117510,-45.544598,-41.133760,-43.325017,-42.934751,-42.630373,-42.877085,-41.232265,-38.583289,-39.491384,-50.065081,-48.244853,-47.032585,-51.214295,-52.664700,-43.598962,-44.113890,-44.013223,-58.357690,-59.406335,-42.551307,-61.224753,-56.566670,-51.352314,-42.760277,-44.465058,-42.041709,-44.052384,-43.381062,-39.867673,-48.363062,-56.858334,-46.197716,-48.290796,-45.039684,-45.785813,-45.709713,-62.168586,-47.483228,-46.191849,-45.337018,-48.472607,-48.225832,-42.567319,-50.944804,-48.198614,-47.165611,-48.675720,-55.967057,-46.730045,-48.007783,-57.741818,-48.707170,-40.473269,-43.474994,-47.067115,-46.386274,-48.456685,-45.816387,-41.811291,-47.434603,0,Fileset 1: TS pulse compressed wideband pings T1
