Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
154.000,-45.343997,-54.232247,-43.828189,-54.827062,-45.542832,-49.343797,-46.776302,-47.099179,-56.095929,-68.469183,-41.494451,-48.655263,-46.931099,-44.089050,-42.756987,-45.092731,-49.867622,-45.445355,-45.997025,-36.959773,-52.312828,-40.027323,-45.218177,-45.716393,-36.235283,-41.748567,-44.671546,-47.946551,-45.080699,-40.521807,-40.932982,-49.527789,-49.796582,-39.460043,-40.786382,-39.073001,-48.735074,-42.465881,-58.353784,-49.681914,-40.973558,-51.492991,-51.350932,-51.603427,-41.550447,-51.017239,-47.924140,-38.364262,-38.907314,-47.498589,-51.211728,-38.265760,-47.447182,-47.596139,-54.797628,-43.705181,-42.115794,-47.923829,-50.668690,-46.385553,-43.457817,-55.903113,-52.778753,-44.486951,-41.563464,-43.626740,-55.656807,-45.128212,-43.458593,-43.711050,-52.866627,-48.565757,-37.687489,-45.918208,-46.581353,-62.819987,-48.393274,-53.785365,-40.872647,-56.560059,-52.787237,-44.585728,-44.675936,-45.085311,-53.931185,-45.982433,-44.806488,-48.321815,-41.817249,-60.486518,-42.679608,-43.348465,-46.316448,-44.419847,-48.684574,-46.699640,-34.819237,-42.054520,-38.977022,-43.783970,-45.231151,-33.500631,-38.212698,-43.071451,-37.170305,-44.275062,-48.170105,-35.783192,-42.421694,-46.606622,-48.727360,-62.692522,-41.685088,-36.052225,-47.348949,-42.190067,-44.188992,-57.253666,-43.023999,-52.491246,-40.367596,-49.450300,-50.832385,-50.361848,0,Fileset 1: TS pulse compressed wideband pings T3
154.500,-46.449841,-53.208436,-42.310741,-53.900976,-44.132587,-49.446015,-48.052464,-46.383390,-54.027591,-70.832948,-41.900595,-48.554616,-46.201105,-40.213317,-41.138976,-42.843426,-51.290886,-46.113036,-43.624362,-37.745254,-49.204846,-38.063876,-45.570800,-46.897964,-34.768028,-40.949242,-44.366377,-44.309785,-46.499190,-42.490925,-40.940266,-46.312236,-45.584448,-40.611809,-39.368137,-38.920550,-50.707058,-46.042761,-54.376683,-49.913506,-40.426216,-54.184847,-50.684639,-50.273908,-44.143475,-60.363561,-44.156360,-37.725591,-38.233194,-44.499624,-53.391749,-37.188905,-53.749739,-52.675668,-48.601734,-43.885588,-40.227466,-47.373398,-48.174601,-44.733252,-43.411971,-52.785021,-54.509303,-46.772857,-42.036747,-40.899978,-55.497127,-44.916296,-43.651024,-44.458048,-53.041635,-50.388743,-37.587145,-45.443152,-48.070079,-62.462185,-47.740797,-58.872553,-39.872962,-55.333660,-56.285017,-48.136235,-41.236624,-45.197279,-51.802718,-48.369937,-43.502647,-51.980045,-42.162106,-52.451329,-40.881971,-43.238869,-47.393753,-44.729394,-51.626796,-44.232860,-35.395577,-44.777027,-39.410650,-44.642976,-43.819297,-32.714584,-36.721646,-42.839474,-35.850951,-47.607396,-47.660037,-35.546554,-40.991690,-44.439250,-46.048713,-55.114806,-40.951112,-38.023596,-49.583214,-42.821689,-46.100892,-55.146743,-44.113993,-55.024800,-41.879313,-48.143607,-50.970688,-53.093769,0,Fileset 1: TS pulse compressed wideband pings T3
155.000,-47.629414,-52.454044,-41.571724,-52.259625,-43.028932,-50.274798,-47.041553,-45.407769,-52.516207,-72.758055,-42.412233,-49.635100,-45.801089,-37.450988,-39.409393,-41.166267,-56.317895,-45.800227,-42.993862,-38.718588,-46.225373,-36.662524,-45.755200,-47.906743,-34.223090,-40.896334,-44.771910,-41.545827,-47.549403,-46.287526,-41.489912,-43.869923,-43.195760,-43.064891,-37.851307,-38.551849,-51.874040,-52.504913,-50.695976,-50.983175,-40.428975,-56.913906,-50.957627,-51.158784,-47.191337,-50.053617,-41.815815,-37.729168,-37.936734,-42.360974,-47.939869,-36.541123,-56.059742,-55.434195,-44.736337,-44.254671,-38.832249,-46.871149,-46.016294,-42.992057,-43.523262,-48.889330,-50.910546,-48.264730,-42.639837,-39.348632,-54.665894,-44.773894,-44.329355,-45.618807,-52.919119,-53.232317,-37.979774,-45.369296,-51.777388,-60.492997,-48.184844,-61.220916,-39.094622,-52.681177,-52.245502,-53.463873,-38.443936,-45.180335,-49.804115,-51.581115,-42.690303,-60.353769,-44.051251,-47.536403,-39.703641,-44.189307,-49.013997,-45.358983,-46.890700,-42.730692,-36.703798,-48.975725,-40.927616,-44.732725,-43.417909,-32.342847,-35.826991,-43.129121,-35.542446,-53.480566,-46.174214,-36.047891,-39.288835,-42.978363,-44.121730,-47.744758,-40.548505,-40.913248,-48.215806,-43.733593,-47.861670,-53.109662,-46.346477,-46.237919,-45.039315,-46.262909,-51.124122,-61.077968,0,Fileset 1: TS pulse compressed wideband pings T3
155.500,-48.802750,-52.183814,-41.816960,-50.130032,-42.655287,-52.181735,-44.492032,-44.660609,-51.779369,-60.169077,-43.279528,-52.244876,-45.998093,-35.831352,-37.764299,-40.303473,-60.472743,-43.989100,-44.290217,-40.232417,-44.502236,-36.016132,-46.109753,-47.656287,-34.594133,-41.504866,-46.095365,-39.729485,-46.883504,-54.828805,-42.710516,-41.997623,-42.097705,-48.949198,-36.826997,-38.354436,-52.174690,-62.471306,-48.405250,-53.435190,-41.276293,-54.329523,-52.288061,-55.811985,-48.449746,-45.474931,-40.840198,-38.594113,-38.380730,-41.234778,-44.304951,-36.498560,-49.466886,-50.176114,-42.751527,-44.823138,-38.266663,-46.592949,-44.448802,-41.619353,-43.842954,-45.986416,-47.004671,-46.962179,-43.020810,-38.961287,-53.434964,-44.583089,-45.392183,-46.544460,-52.446396,-54.680136,-39.002078,-45.850966,-61.347910,-58.524601,-50.327556,-52.412234,-38.741317,-51.092511,-49.514188,-56.657027,-36.561576,-45.481633,-49.068445,-49.992144,-42.564308,-49.351276,-48.319119,-44.742804,-39.392405,-46.611262,-49.643031,-46.588026,-43.508762,-42.734835,-39.410397,-54.501116,-44.077321,-45.431117,-44.263976,-32.745473,-36.035151,-44.558577,-36.235767,-53.288331,-45.214450,-37.642606,-37.838196,-42.370024,-43.039273,-44.199845,-40.793317,-44.639557,-46.125420,-45.589071,-49.868169,-51.441342,-50.503238,-42.443893,-47.066674,-44.533833,-51.433900,-65.993719,0,Fileset 1: TS pulse compressed wideband pings T3
156.000,-50.047081,-51.855996,-42.717923,-47.925725,-42.811746,-54.928927,-42.518831,-44.104528,-51.662143,-54.326615,-44.226956,-56.387524,-46.477313,-34.967418,-36.315154,-39.815294,-51.184088,-41.955508,-47.510613,-42.266619,-43.360446,-35.853000,-46.242586,-46.063611,-35.417793,-42.302842,-47.924158,-38.592665,-44.339807,-55.190320,-44.372443,-40.536717,-41.800404,-51.980296,-36.324858,-38.399908,-51.938547,-52.802185,-47.111697,-57.353156,-42.840434,-49.933754,-53.449455,-58.692915,-46.898445,-43.370513,-40.885561,-40.102891,-39.635999,-40.949315,-42.191388,-36.876770,-46.141070,-46.304961,-41.670251,-45.273772,-38.550142,-46.328919,-43.229527,-40.474797,-44.060594,-43.765481,-44.470023,-44.833633,-42.531475,-39.335279,-52.105487,-44.025894,-46.211198,-46.542693,-51.592778,-54.259716,-40.302589,-46.684187,-61.739246,-56.960554,-54.882681,-47.790394,-38.631099,-51.078986,-48.700182,-51.258112,-35.362812,-45.814567,-49.029831,-46.367980,-42.960168,-43.588566,-57.493068,-42.770424,-39.805429,-51.093397,-47.487314,-47.883328,-41.708559,-44.280512,-42.945911,-55.024631,-45.920610,-47.270504,-45.646328,-33.810209,-37.070842,-47.638485,-37.564575,-47.145756,-45.168419,-40.442168,-36.741599,-42.384600,-42.523074,-42.411451,-41.685275,-47.188335,-44.738304,-48.444043,-52.640579,-49.783779,-53.332715,-40.820010,-44.049781,-43.160822,-51.375690,-57.743987,0,Fileset 1: TS pulse compressed wideband pings T3
156.500,-52.242602,-51.353919,-44.127104,-46.282539,-43.488791,-57.421097,-41.691379,-43.897933,-52.198909,-51.382195,-44.960104,-61.108796,-47.174677,-34.822600,-35.458771,-39.580841,-47.187732,-40.490295,-51.314390,-45.037540,-42.606050,-36.148957,-45.721696,-44.616970,-36.488684,-43.131147,-49.828283,-38.150199,-41.845153,-47.819622,-46.718052,-39.630429,-42.195084,-43.194523,-36.470821,-38.935267,-51.888424,-49.289681,-46.600632,-62.116468,-45.263955,-46.936978,-52.117478,-50.073482,-45.262116,-42.609089,-41.893244,-42.294588,-42.219271,-41.539803,-41.116506,-37.762173,-44.501413,-44.032885,-41.151476,-45.682089,-40.012963,-46.148833,-42.306690,-39.612158,-44.264806,-42.144279,-42.979318,-43.646010,-41.502861,-40.229891,-51.280789,-43.407335,-46.490677,-46.282996,-50.801567,-54.753446,-41.674233,-47.924619,-54.006529,-55.868247,-62.376419,-45.362500,-38.827845,-53.469357,-49.251520,-47.583926,-34.949041,-45.944607,-48.808129,-44.423481,-44.148419,-40.654300,-58.788873,-41.074793,-41.077370,-60.676211,-44.962528,-48.761412,-41.037943,-47.645878,-42.222925,-52.435602,-42.551259,-50.672843,-45.758094,-35.626621,-38.709449,-53.153602,-39.460438,-44.254895,-46.145010,-45.347029,-36.230488,-43.099014,-42.548783,-41.936086,-43.527588,-47.218644,-43.879919,-52.744617,-57.560034,-48.121621,-48.770339,-40.575997,-41.583512,-42.356452,-50.482003,-58.581987,0,Fileset 1: TS pulse compressed wideband pings T3
157.000,-56.677311,-50.681710,-45.572749,-45.292380,-44.472139,-57.223279,-41.829409,-44.020886,-53.232162,-50.351187,-44.981060,-58.000122,-47.996051,-35.264223,-35.325401,-39.495425,-45.472147,-39.479404,-50.133957,-48.341320,-42.029393,-36.683572,-44.393795,-43.903479,-37.593754,-43.817803,-51.048709,-38.241526,-40.035905,-44.775142,-50.177304,-39.171039,-43.031895,-38.882392,-37.113702,-39.937196,-52.318331,-48.209637,-46.342853,-62.312419,-48.609326,-45.020717,-49.237396,-45.682980,-44.229427,-42.510583,-43.599847,-45.107891,-46.809235,-42.619009,-40.703580,-39.069554,-43.579863,-42.713539,-40.996740,-46.059888,-42.986045,-45.980330,-41.482875,-38.960788,-44.495356,-40.956336,-41.980275,-43.438363,-40.430482,-40.995863,-51.019875,-42.975612,-46.125849,-46.364954,-50.174357,-54.659583,-42.670888,-49.401985,-51.748076,-55.225040,-56.464767,-44.310071,-39.208103,-61.810758,-50.767714,-45.570344,-35.300007,-45.685265,-47.685023,-43.869279,-46.575249,-39.162184,-51.025754,-39.474220,-43.208382,-55.270016,-43.233176,-49.004426,-41.186036,-50.892636,-38.574652,-50.540338,-39.525780,-55.324529,-43.931792,-38.110305,-40.490013,-51.845226,-41.586294,-43.418051,-47.830258,-56.549124,-36.240932,-44.568474,-42.871004,-42.536023,-46.546328,-46.002876,-43.131294,-57.811230,-65.869265,-46.501488,-44.546347,-41.201765,-40.712785,-42.016095,-48.664597,-64.917332,0,Fileset 1: TS pulse compressed wideband pings T3
157.500,-68.795952,-50.069000,-46.553902,-44.874400,-45.509173,-55.742831,-42.643657,-44.496972,-54.789758,-50.965476,-44.362306,-53.368012,-49.044432,-36.277001,-36.035759,-39.650603,-44.924085,-38.752250,-47.904024,-50.766205,-41.535005,-37.240216,-42.838047,-44.030111,-38.780268,-44.393476,-51.276690,-38.734098,-38.876070,-43.258299,-56.138151,-39.038364,-44.084286,-36.542416,-38.073920,-41.357784,-53.439004,-48.457145,-45.709668,-59.322127,-53.247071,-43.736870,-46.756077,-43.320111,-43.679240,-42.585378,-45.643476,-48.710888,-49.669902,-43.330846,-40.762681,-40.740559,-42.933599,-42.049348,-41.258371,-46.481173,-48.335111,-45.803397,-40.679998,-38.523856,-44.850823,-40.102461,-41.107148,-44.026767,-39.618045,-40.967424,-51.080202,-42.896810,-45.424622,-46.945163,-49.653401,-51.161078,-43.043644,-50.871962,-51.655871,-55.209104,-51.408008,-44.359961,-39.695886,-60.288154,-53.251914,-44.665352,-36.493649,-45.454209,-46.276091,-44.351279,-51.741621,-38.556960,-47.379809,-38.228516,-46.190950,-48.713133,-42.267857,-49.008446,-42.054491,-48.689902,-36.127833,-48.827824,-38.008875,-58.384795,-41.996340,-41.316802,-42.227770,-46.542842,-43.130893,-44.196983,-49.731776,-54.592861,-36.655207,-47.348953,-43.104130,-44.227732,-51.093041,-43.987324,-42.427273,-53.291273,-59.235515,-45.065089,-41.490473,-42.435350,-41.185057,-42.005863,-46.543516,-54.084076,0,Fileset 1: TS pulse compressed wideband pings T3
158.000,-60.009921,-49.956456,-47.090872,-44.927653,-46.252444,-55.013182,-43.488210,-45.373476,-57.045795,-53.411653,-43.628926,-50.539448,-50.559518,-38.002804,-37.807652,-40.276863,-44.942510,-38.263328,-46.616194,-50.296562,-41.160567,-37.706961,-41.617557,-45.082195,-40.177911,-44.968957,-51.067033,-39.555057,-38.246606,-42.478270,-66.646575,-39.171432,-45.137329,-35.401427,-39.204098,-43.126313,-55.579214,-49.839378,-44.441178,-56.813268,-59.370642,-42.786639,-45.017324,-42.052063,-43.557610,-42.662017,-47.386829,-53.870555,-43.929048,-42.943005,-41.282971,-42.738461,-42.509649,-41.985417,-42.114200,-47.039750,-52.577238,-45.641771,-39.955181,-38.356455,-45.463010,-39.552051,-40.273960,-45.301429,-39.205699,-40.155860,-51.016442,-43.270786,-44.783330,-47.826952,-49.069373,-47.257369,-42.952876,-51.987639,-53.191820,-56.225231,-48.436498,-45.525833,-40.333364,-50.600670,-57.322202,-44.696879,-38.759079,-45.975171,-45.340474,-45.800356,-61.134046,-38.576177,-44.705737,-37.701354,-49.375235,-44.880583,-41.793620,-49.362588,-43.651262,-45.859548,-35.021791,-47.334744,-37.746167,-60.241124,-40.747254,-45.743264,-44.146071,-43.591453,-43.206695,-46.824255,-51.384903,-47.543546,-37.357356,-54.298114,-42.580249,-47.138657,-53.803660,-41.678422,-41.959353,-47.822365,-54.303610,-43.917881,-39.225477,-44.366500,-43.055028,-42.220604,-44.665441,-48.015183,0,Fileset 1: TS pulse compressed wideband pings T3
158.500,-54.008816,-51.006423,-47.890507,-45.328477,-46.313588,-55.480097,-43.204990,-46.487283,-58.595109,-58.277396,-43.234002,-49.148482,-52.839372,-40.669578,-40.823658,-41.733503,-45.067901,-38.068750,-44.853475,-48.675110,-41.031912,-38.197959,-40.994115,-47.274874,-41.625021,-45.545485,-51.326467,-40.689207,-38.043568,-42.251478,-55.607874,-39.574354,-45.949629,-35.245275,-40.425837,-44.939573,-59.189791,-52.726781,-42.940535,-54.826215,-57.714019,-42.052113,-43.971163,-41.420244,-43.982658,-42.963503,-48.019419,-61.738632,-39.858582,-42.023184,-42.415702,-44.927594,-42.494582,-42.632605,-43.746456,-47.790802,-46.707133,-45.518379,-39.437839,-38.519451,-46.482325,-39.321464,-39.617052,-47.215200,-39.262397,-39.156925,-50.387526,-44.134903,-44.448078,-48.423205,-48.254949,-44.470387,-42.775329,-52.247670,-56.759902,-59.056536,-46.571675,-47.961180,-41.277953,-46.426112,-64.811594,-45.672869,-42.164482,-47.922750,-45.094913,-48.495850,-49.352534,-39.082504,-42.427514,-38.235606,-50.577406,-41.948032,-41.255145,-50.724759,-45.771936,-44.509507,-35.211669,-46.607072,-38.586514,-64.556454,-40.238857,-53.501109,-46.454262,-42.140478,-42.477063,-52.861445,-52.361297,-45.828395,-38.286616,-56.988721,-40.811437,-49.745270,-49.130357,-39.813475,-41.931286,-44.392606,-51.967781,-43.094608,-37.675568,-47.650210,-46.979130,-42.578056,-43.292506,-44.977620,0,Fileset 1: TS pulse compressed wideband pings T3
159.000,-51.730063,-54.203843,-49.712794,-45.766460,-45.545532,-56.733226,-41.666322,-46.883854,-56.075387,-62.962804,-43.316724,-48.790293,-55.994706,-43.784986,-43.317121,-44.546615,-44.740119,-38.135628,-42.241441,-47.466389,-41.150459,-38.914165,-40.866126,-50.902490,-42.283062,-45.820025,-52.709829,-42.060017,-38.013423,-42.618927,-50.341455,-40.169050,-46.164115,-35.911551,-41.619292,-45.938537,-62.495903,-58.425109,-41.655641,-53.234210,-52.506391,-41.489392,-43.408515,-40.993223,-45.078850,-43.625708,-47.540457,-55.257981,-37.587954,-41.307478,-44.316215,-46.736971,-42.996086,-44.068468,-46.065944,-48.558448,-42.925140,-45.301129,-39.118811,-38.898853,-47.916192,-39.303504,-39.200989,-49.599275,-39.634313,-38.316389,-49.060409,-45.236819,-44.393538,-48.083157,-47.284289,-42.738817,-42.695291,-51.267820,-64.976725,-62.503284,-45.544981,-51.113914,-42.565267,-44.332284,-65.854830,-47.558500,-43.851018,-50.182871,-45.193916,-53.249817,-43.990185,-39.867093,-40.519911,-40.039298,-50.088595,-39.446541,-39.893844,-53.775773,-47.242049,-44.242918,-36.789752,-47.118931,-40.190086,-53.804579,-40.267405,-58.656338,-48.338713,-41.449591,-41.940027,-63.225841,-50.633311,-47.363505,-39.439370,-44.745760,-38.238403,-47.963339,-44.887388,-38.648535,-42.264397,-42.171383,-50.742296,-42.431460,-36.743283,-54.198640,-55.709875,-42.889085,-42.395438,-43.798631,0,Fileset 1: TS pulse compressed wideband pings T3
159.500,-51.531280,-59.833950,-53.531385,-46.252500,-44.545851,-57.010546,-40.267709,-45.896014,-52.853323,-60.748457,-44.150170,-49.295845,-59.546742,-44.497794,-41.554837,-50.917933,-43.845369,-38.641871,-40.106716,-46.976749,-41.735850,-40.352176,-41.184721,-54.763479,-41.855075,-45.799926,-55.687568,-43.954180,-38.133264,-44.136907,-47.648330,-41.177803,-45.862805,-37.501768,-42.932783,-45.961708,-58.851781,-66.648518,-41.082182,-52.393418,-49.242582,-41.442902,-43.344832,-40.769845,-47.337725,-44.491459,-47.087927,-49.072629,-36.748449,-41.005202,-47.498474,-47.661487,-44.296560,-46.614961,-48.847386,-49.287573,-40.984789,-45.102750,-39.159322,-39.546504,-49.947045,-39.608161,-39.261004,-52.567661,-40.238908,-37.942122,-47.553248,-46.304416,-44.794607,-47.278244,-46.869660,-42.161966,-43.002597,-49.806786,-64.640235,-56.740061,-45.578522,-52.058936,-44.252701,-43.852442,-59.479274,-50.710394,-41.370642,-47.039511,-45.327382,-63.955950,-41.229803,-41.086413,-39.313761,-43.392853,-49.827211,-37.667249,-38.087580,-57.706762,-47.301884,-44.950048,-40.413092,-49.909165,-42.084333,-47.123260,-40.882891,-49.387672,-47.995744,-41.117115,-42.023425,-50.844336,-46.367896,-55.230274,-41.382530,-39.371381,-35.885336,-45.717985,-42.064293,-38.408448,-42.879773,-40.814597,-49.879566,-41.989229,-36.553228,-60.583753,-57.396224,-43.277595,-42.091767,-44.389001,0,Fileset 1: TS pulse compressed wideband pings T3
160.000,-52.609285,-53.423462,-56.959264,-46.911338,-43.683156,-54.642859,-39.577817,-44.250958,-50.720884,-59.889453,-45.729278,-50.075430,-60.451650,-42.434466,-38.922818,-61.507316,-42.677482,-39.390351,-38.952805,-46.854001,-42.768085,-42.659073,-41.627980,-50.508051,-40.868863,-45.606875,-56.296010,-46.613295,-38.234659,-47.617240,-46.491313,-42.682394,-45.205903,-39.781117,-44.181290,-45.760323,-53.779946,-56.925033,-41.323934,-52.461380,-47.210943,-42.061919,-43.539296,-40.758044,-51.241490,-44.532177,-47.095827,-45.502824,-37.002932,-40.378657,-52.121795,-47.573421,-46.314041,-49.867266,-51.286753,-49.660018,-40.016879,-44.844745,-39.383016,-40.221204,-52.364871,-40.079210,-39.665320,-56.119650,-40.596033,-37.944934,-46.108969,-46.823204,-45.555323,-46.488417,-47.396397,-42.669888,-43.655537,-48.584336,-56.261762,-51.154497,-46.589422,-50.629544,-45.674527,-44.770005,-56.061241,-54.669184,-39.140701,-42.582471,-45.339923,-60.144307,-39.784893,-42.955745,-38.749330,-46.592685,-48.584957,-36.708322,-36.547270,-53.967569,-47.084370,-46.657187,-45.456719,-58.607548,-43.483426,-43.331010,-41.975545,-46.003761,-45.970515,-40.640321,-42.413091,-46.106254,-42.375608,-50.385740,-44.818289,-36.159912,-34.105881,-45.397656,-40.232544,-38.944178,-43.352299,-39.835361,-48.752701,-41.664299,-36.919752,-51.310936,-49.582692,-43.725223,-42.193770,-46.716584,0,Fileset 1: TS pulse compressed wideband pings T3
160.500,-54.033673,-48.070196,-52.634336,-48.403052,-43.209937,-51.730504,-39.712158,-42.989242,-49.371238,-60.392088,-48.206833,-50.451243,-59.398603,-40.866815,-37.405336,-46.120465,-42.002292,-40.152987,-38.870820,-46.830408,-44.305627,-45.671954,-42.279335,-45.445600,-39.935570,-45.692197,-51.423506,-50.805308,-38.450769,-57.036765,-46.791144,-45.049401,-44.653660,-42.411611,-45.277202,-46.195556,-49.618496,-52.333893,-42.597210,-53.499521,-46.079553,-43.652673,-43.909075,-41.232514,-57.658105,-43.768641,-47.195865,-43.627234,-38.183658,-38.985065,-55.545280,-47.101942,-48.899225,-51.249568,-53.106336,-49.657949,-39.744762,-44.645605,-39.682075,-40.849204,-54.849673,-40.691772,-40.279841,-59.520442,-40.493214,-38.308297,-44.921564,-46.945108,-46.401062,-45.925738,-48.573843,-44.390680,-44.712974,-47.876015,-52.267499,-47.584178,-48.111294,-50.293816,-46.225405,-46.949940,-53.440199,-52.307510,-38.331809,-39.593736,-45.772497,-54.285451,-39.238499,-46.407693,-38.609585,-46.458221,-46.045757,-36.697062,-35.749334,-49.540194,-47.757625,-50.314691,-42.851058,-56.617020,-44.475008,-41.295948,-43.696676,-45.291862,-44.409804,-39.972080,-42.942685,-43.516111,-39.541940,-42.361133,-49.185091,-34.303161,-33.076951,-47.639830,-39.321794,-40.156169,-43.743512,-38.961738,-47.552598,-41.588419,-37.721440,-47.849764,-47.054912,-44.383415,-42.620229,-50.363380,0,Fileset 1: TS pulse compressed wideband pings T3
161.000,-54.921949,-45.281459,-48.985857,-51.880266,-43.165038,-49.320821,-40.517584,-42.417495,-48.287937,-59.689097,-51.760617,-49.900542,-59.400035,-40.439276,-36.793755,-40.549941,-42.275648,-40.838755,-39.761700,-46.767999,-45.997288,-47.640806,-43.501441,-42.108625,-39.227839,-46.456929,-46.938251,-59.063841,-38.986106,-54.598362,-48.633617,-48.887742,-44.594695,-44.773113,-46.359580,-47.686234,-46.318952,-49.987249,-45.207073,-54.246747,-45.666493,-46.622973,-44.424432,-42.445173,-59.796068,-43.278722,-46.351541,-43.168390,-39.859243,-37.331914,-54.286814,-46.705940,-51.556360,-49.493058,-53.549751,-49.440357,-40.085034,-44.655281,-39.955563,-41.444688,-56.971314,-41.420075,-40.873515,-58.582660,-40.103287,-38.976800,-44.036455,-47.125339,-46.402879,-45.583347,-47.854129,-47.363114,-46.210623,-47.365914,-49.308438,-45.282736,-48.555190,-51.938670,-46.151905,-48.331354,-50.889696,-47.046314,-38.768330,-37.693052,-47.127607,-52.131276,-39.361700,-54.862713,-38.367485,-46.177531,-43.762450,-37.646364,-35.754706,-46.790405,-49.452835,-60.617746,-38.905507,-47.707298,-44.189806,-40.514603,-46.330975,-47.010738,-43.972302,-39.285279,-43.733131,-41.889857,-37.863936,-38.589817,-45.012050,-33.484052,-32.841819,-54.324826,-39.370033,-41.863610,-44.560784,-38.069556,-46.684572,-41.895369,-38.796382,-46.257736,-46.600945,-45.330731,-43.277044,-50.555302,0,Fileset 1: TS pulse compressed wideband pings T3
161.500,-55.989236,-43.987259,-47.166543,-60.602838,-43.381541,-47.262629,-41.539785,-42.445348,-47.318425,-58.606752,-55.928939,-48.596531,-61.053382,-40.971691,-36.641806,-37.013373,-43.252136,-41.860095,-41.331333,-46.645507,-46.684205,-46.862248,-45.510445,-39.931629,-38.756884,-48.265692,-43.364743,-65.095549,-39.955524,-45.954186,-50.833455,-54.821803,-45.233173,-46.372399,-47.784000,-50.465385,-43.768407,-48.713940,-49.600698,-52.060680,-45.768552,-51.369361,-45.066323,-44.476859,-55.797600,-43.592837,-44.398825,-43.955396,-40.986869,-36.007801,-53.790408,-46.440314,-53.545159,-47.556887,-51.486625,-49.081663,-40.947052,-44.982648,-40.127936,-42.014835,-58.635870,-42.174344,-41.230125,-55.140690,-39.696636,-39.805133,-43.335773,-47.537833,-45.063837,-45.377478,-44.583330,-50.242608,-48.092533,-46.483698,-46.239483,-43.764228,-47.198119,-55.174111,-45.817384,-45.816425,-48.370178,-43.506434,-40.144374,-36.412991,-49.457937,-51.536885,-39.888850,-55.222551,-37.620934,-47.891705,-42.085501,-39.397411,-36.283541,-44.913825,-51.015746,-55.845620,-36.846339,-43.705740,-41.154307,-40.573749,-50.399506,-51.813455,-44.296695,-38.762049,-44.801448,-40.706275,-37.173097,-36.633351,-39.946332,-33.435115,-33.336530,-53.297818,-40.444010,-43.817059,-46.369556,-37.165668,-46.249847,-42.572571,-39.969805,-44.740139,-47.312481,-46.454573,-43.990499,-47.403622,0,Fileset 1: TS pulse compressed wideband pings T3
162.000,-58.940974,-43.922782,-46.873130,-54.638722,-43.740742,-45.469199,-42.257373,-43.071647,-46.909217,-58.746845,-56.816676,-47.301666,-64.603098,-42.482241,-36.734206,-34.554098,-43.441906,-44.357170,-43.216875,-46.662857,-46.064402,-45.465987,-47.803371,-38.640837,-38.740328,-52.096687,-40.537308,-54.743263,-41.634377,-41.970880,-48.506060,-55.021522,-46.909613,-47.344281,-50.045615,-54.546328,-41.965163,-48.133686,-54.133908,-48.668845,-46.361604,-53.191649,-46.059794,-46.820428,-53.909211,-44.870280,-42.211349,-45.901386,-40.993826,-35.392342,-56.095979,-46.321111,-54.771734,-46.341514,-48.828834,-48.661048,-42.384640,-45.950683,-40.372049,-42.701566,-60.295678,-43.025017,-41.528300,-52.473569,-39.589979,-40.797468,-42.807517,-48.270871,-43.413449,-45.332312,-41.532399,-49.491188,-50.394441,-45.326024,-43.310787,-42.903182,-45.458597,-55.883904,-45.320201,-42.739834,-46.238911,-41.440653,-42.168989,-35.675782,-52.175641,-52.517504,-40.677735,-45.801391,-36.773773,-51.680809,-40.734808,-41.811606,-36.978461,-43.628660,-50.097381,-47.840872,-36.012876,-41.501294,-37.522770,-41.292156,-58.107068,-50.991097,-44.093753,-38.809627,-45.445594,-39.789178,-37.511142,-35.833086,-36.810662,-34.078086,-34.678390,-45.990689,-43.011064,-46.095996,-50.185422,-36.539450,-46.306726,-43.657107,-41.352629,-42.778209,-48.722005,-47.634382,-44.693984,-45.361650,0,Fileset 1: TS pulse compressed wideband pings T3
