Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
153.000,-38.050440,-48.961936,-41.954217,-51.192866,-44.108372,-47.104586,-42.388525,-44.175571,-56.439143,-60.919237,-33.606106,-42.790284,-41.526400,-42.648119,-46.124903,-43.122127,-51.467074,-46.501734,-65.436282,-35.600247,-44.710149,-43.922515,-43.150479,-44.502253,-42.146431,-47.086229,-45.198791,-51.583733,-41.788169,-37.709477,-39.445715,-60.221503,-55.819714,-37.370193,-39.092293,-36.493629,-41.274883,-33.532445,-49.771139,-44.966969,-36.155358,-44.713015,-48.410568,-55.654567,-33.244732,-37.506415,-51.184306,-37.858672,-38.389451,-47.407892,-38.323880,-38.206122,-38.445708,-37.789290,-43.934929,-41.534778,-45.390340,-44.286795,-53.342492,-46.256873,-36.800621,-46.481860,-42.287777,-33.858385,-35.800924,-45.785363,-48.387331,-38.729963,-39.804190,-40.246258,-48.408335,-43.997988,-33.912669,-43.400346,-42.831331,-56.899388,-46.920467,-46.245156,-38.152659,-46.847989,-42.755782,-36.136384,-41.573038,-39.276379,-44.997912,-40.988153,-45.775269,-44.970937,-43.643084,-48.202797,-46.335672,-44.399871,-44.069873,-42.447061,-40.190966,-49.238934,-34.355764,-39.269431,-39.524405,-39.477107,-51.032888,-35.973584,-39.170100,-44.726452,-43.263033,-39.396779,-45.299668,-37.316032,-42.822861,-49.702539,-53.400786,-47.457592,-42.030199,-31.774002,-39.552167,-36.360270,-34.696045,-53.486021,-38.192707,-39.865542,-36.890446,-44.126080,-43.456216,-42.218459,0,Fileset 1: TS pulse compressed wideband pings T3
153.500,-38.090908,-50.025797,-41.982429,-51.559873,-43.896369,-46.199061,-42.595667,-44.534162,-53.323125,-65.794502,-33.607504,-42.734698,-41.628194,-45.141273,-42.695236,-44.906051,-49.825717,-45.198064,-50.799328,-36.011099,-49.031689,-42.280902,-44.223561,-44.828429,-38.491565,-43.283553,-44.368541,-50.838438,-42.412501,-37.713157,-38.657537,-52.064473,-56.804260,-37.773723,-38.602915,-36.380570,-43.175435,-35.025809,-53.189087,-44.787806,-34.828887,-45.536278,-46.000482,-47.674432,-34.079827,-40.414549,-48.622671,-35.957959,-36.848872,-47.301309,-41.495358,-35.701028,-40.405598,-40.165172,-48.688411,-40.774485,-42.398741,-43.530572,-50.104136,-45.174285,-36.173052,-48.589495,-43.725764,-34.818373,-35.376690,-42.722624,-49.623169,-37.673789,-38.776004,-38.753643,-48.644413,-43.501455,-32.886138,-41.572083,-41.515427,-57.026577,-45.042146,-46.892131,-36.555732,-49.240556,-44.779569,-37.868713,-43.495965,-41.003061,-48.624752,-41.056790,-43.648646,-45.296615,-41.175047,-53.316897,-43.114757,-42.800918,-44.152022,-43.006246,-42.898203,-48.225468,-34.469442,-40.158602,-38.858381,-41.510047,-47.391835,-34.576693,-39.351192,-43.461904,-38.528148,-40.971089,-46.538046,-35.831606,-42.521024,-47.462236,-49.301916,-50.726928,-40.450678,-32.359985,-41.522040,-36.943804,-36.124245,-52.756500,-38.729070,-42.265132,-35.170360,-43.674701,-43.699422,-41.708172,0,Fileset 1: TS pulse compressed wideband pings T3
154.000,-38.760825,-49.647763,-40.296734,-51.264177,-42.790954,-45.723545,-43.685959,-44.344235,-50.607228,-61.778976,-33.886881,-41.961337,-40.969226,-42.077264,-40.660619,-43.537807,-49.406081,-45.133860,-45.657040,-36.617463,-51.924918,-39.973473,-44.895455,-45.540009,-35.867667,-41.289012,-43.519230,-46.633586,-43.536418,-38.563804,-38.113465,-46.482677,-47.741567,-38.348071,-37.588460,-36.334127,-45.288385,-37.277486,-53.867642,-44.595197,-33.835768,-47.160440,-44.351373,-44.066585,-35.750575,-46.049807,-43.060274,-34.675011,-35.789246,-43.727539,-46.551097,-34.036300,-43.793179,-43.557586,-50.417980,-40.538142,-39.943037,-42.868790,-47.251214,-43.833454,-35.850792,-49.706603,-46.131410,-36.459709,-35.440636,-38.757151,-50.231180,-37.137750,-38.337596,-38.565435,-48.855023,-43.890544,-32.274731,-40.547528,-41.450300,-57.672657,-43.530070,-48.843028,-35.265278,-51.103574,-48.960070,-40.353255,-41.140146,-41.767964,-50.030844,-42.011368,-41.853885,-46.364177,-40.100856,-58.342797,-40.645984,-41.698421,-44.581671,-43.284964,-47.508082,-45.699708,-34.658671,-41.773736,-38.584135,-43.373091,-44.968060,-33.469492,-38.205529,-42.798166,-35.824898,-43.132706,-47.322822,-34.892223,-41.528921,-44.575455,-45.664695,-60.422750,-39.324713,-33.521238,-44.413642,-37.649024,-37.935629,-51.040951,-39.241603,-48.319161,-35.067765,-43.010666,-43.852774,-42.147416,0,Fileset 1: TS pulse compressed wideband pings T3
154.500,-39.978689,-48.690143,-38.829799,-50.388202,-41.424935,-45.880878,-45.011528,-43.674200,-48.632328,-64.257607,-34.424303,-41.980344,-40.347726,-38.237980,-39.083789,-41.320311,-50.839382,-45.808596,-43.292032,-37.407778,-48.822579,-38.011227,-45.253690,-46.724097,-34.408244,-40.498479,-43.231279,-43.015890,-44.977137,-40.565771,-38.169377,-43.317858,-43.560391,-39.518849,-36.242645,-36.243444,-47.336657,-40.958379,-49.965549,-44.911524,-33.416037,-49.947923,-43.829925,-42.900675,-38.474944,-55.505181,-39.396611,-34.118283,-35.182853,-40.811855,-48.836012,-33.054866,-50.178510,-48.725827,-44.318434,-40.788576,-38.101914,-42.423314,-44.824473,-42.236416,-35.976712,-46.723165,-48.005982,-38.924581,-35.999991,-36.099000,-50.148734,-37.041221,-38.606194,-39.392068,-49.102364,-45.795491,-32.265058,-40.162071,-43.024865,-57.401585,-42.961458,-54.018448,-34.371529,-49.986399,-52.528703,-43.979334,-37.764694,-41.943535,-47.981233,-44.474790,-40.606022,-50.059213,-40.478851,-50.351471,-38.888922,-41.618779,-45.688766,-43.612479,-50.469629,-43.251036,-35.237516,-44.500371,-39.023291,-44.237926,-43.560061,-32.684012,-36.714590,-42.571616,-34.535991,-46.490910,-46.831757,-34.673076,-40.116036,-42.453867,-43.053840,-52.895074,-38.642796,-35.549677,-46.714411,-38.382031,-39.974176,-49.066798,-40.407733,-50.940275,-36.695617,-41.844290,-44.139768,-45.044029,0,Fileset 1: TS pulse compressed wideband pings T3
155.000,-41.267341,-48.000502,-38.140211,-48.795912,-40.364402,-46.763491,-44.048799,-42.743148,-47.211921,-66.294537,-35.063731,-43.177179,-40.053151,-35.511069,-37.394138,-39.673964,-55.876098,-45.502606,-42.668931,-38.385843,-45.848624,-36.611034,-45.443549,-47.735340,-33.870885,-40.454100,-43.653637,-40.270584,-46.049096,-44.394359,-38.766342,-40.924962,-41.201945,-41.990433,-34.795811,-35.934442,-48.577403,-47.521354,-46.357905,-46.063741,-33.542889,-52.769453,-44.243209,-43.943829,-41.649735,-45.300705,-37.156822,-34.201087,-34.951909,-38.753735,-43.485515,-32.499310,-52.568505,-51.570146,-40.546211,-41.225371,-36.752360,-42.022709,-42.731470,-40.548683,-36.254009,-42.957736,-44.546561,-40.589474,-36.687350,-34.614823,-49.393090,-37.011716,-39.358973,-40.630575,-49.050154,-48.718795,-32.746006,-40.175500,-46.815790,-55.516864,-43.487127,-56.452597,-33.696037,-47.439795,-48.558006,-49.380447,-35.034071,-41.988308,-46.059045,-47.759642,-39.848011,-58.468668,-42.400142,-45.479035,-37.749921,-42.598321,-47.338000,-44.259593,-45.752362,-41.766462,-36.548182,-48.703106,-40.545669,-44.333381,-43.162442,-32.312826,-35.820046,-42.866521,-34.256910,-52.389082,-45.364303,-35.191373,-38.429790,-41.037230,-41.192407,-45.573414,-38.290529,-38.494485,-45.411271,-39.391947,-41.857688,-47.158209,-42.714004,-42.238166,-39.967941,-40.099324,-44.437118,-53.187886,0,Fileset 1: TS pulse compressed wideband pings T3
155.500,-42.467432,-47.721192,-38.377117,-46.655960,-39.994226,-48.669271,-41.502870,-42.002365,-46.495867,-53.734879,-35.967479,-45.824861,-40.286232,-33.901469,-35.765306,-38.825317,-60.036144,-43.695494,-43.969586,-39.898712,-44.124708,-35.965301,-45.799158,-47.484441,-34.245772,-41.065620,-44.975712,-38.451613,-45.379721,-52.940468,-39.996965,-39.060219,-40.102115,-47.877957,-33.812722,-35.771907,-48.919710,-57.534284,-44.080367,-48.530860,-34.431451,-50.237165,-45.644970,-48.684831,-42.982883,-40.781000,-36.234928,-35.111099,-35.431485,-37.672870,-39.909698,-32.510711,-46.022771,-46.359921,-38.613586,-41.831968,-36.211445,-41.795444,-41.191696,-39.204718,-36.671092,-40.126768,-40.717426,-39.386779,-37.050417,-34.213646,-48.148911,-36.808343,-40.417346,-41.558885,-48.598661,-50.187818,-33.785833,-40.673776,-56.402329,-53.565767,-45.649516,-47.669570,-33.382871,-45.900038,-45.850101,-52.594867,-33.170220,-42.313388,-45.358668,-46.199286,-39.741850,-47.478357,-46.680167,-42.705147,-37.455541,-45.028479,-47.972529,-45.489214,-42.372358,-41.775352,-39.254772,-54.228016,-43.694233,-45.030673,-44.008031,-32.715598,-36.028209,-44.298108,-34.967528,-52.211566,-44.415130,-36.792775,-36.985113,-40.454707,-40.146928,-42.055500,-38.563462,-42.253001,-43.358754,-41.303793,-43.923245,-45.558827,-46.904365,-38.487236,-42.057989,-38.445636,-44.824077,-58.180938,0,Fileset 1: TS pulse compressed wideband pings T3
156.000,-43.737708,-47.384165,-39.269673,-44.441244,-40.153938,-51.415110,-39.533021,-41.452399,-46.398774,-47.920881,-36.950336,-50.004425,-40.800612,-33.047296,-34.332047,-38.350971,-50.752578,-41.665836,-47.194195,-41.931948,-42.982129,-35.802813,-45.933013,-45.891317,-35.073194,-41.866511,-46.803078,-37.312128,-42.832512,-53.306622,-41.668588,-37.606573,-39.802944,-50.912157,-33.350974,-35.851555,-48.724372,-47.910668,-42.799529,-52.463392,-36.035766,-45.892424,-46.876165,-51.651749,-41.504815,-38.734351,-36.332891,-36.664025,-36.721595,-37.431811,-37.854042,-32.941796,-42.743129,-42.535641,-37.583426,-42.319953,-36.519083,-41.581255,-39.999504,-38.088306,-36.984159,-37.976293,-38.257931,-37.356062,-36.543094,-34.573734,-46.806070,-36.238303,-41.231672,-41.559428,-47.765705,-49.787994,-35.103272,-41.523024,-56.809127,-52.018443,-50.223724,-43.072692,-33.311834,-45.934335,-45.058911,-47.216636,-31.989467,-42.669537,-45.354567,-42.603057,-40.157059,-41.727523,-55.865983,-40.752045,-37.885039,-49.518593,-45.822120,-46.785018,-40.573991,-43.325643,-42.790268,-54.751040,-45.536377,-46.868953,-45.389898,-33.780477,-37.063901,-47.380097,-36.313284,-46.083413,-44.379476,-39.598869,-35.894332,-40.494577,-39.666952,-40.293550,-39.482965,-44.833336,-42.008745,-44.213987,-46.753422,-43.968762,-49.766694,-36.905531,-39.102496,-37.146459,-44.841435,-50.006813,0,Fileset 1: TS pulse compressed wideband pings T3
156.500,-45.844804,-46.798837,-40.613584,-42.730695,-40.787295,-53.845958,-38.656397,-41.204094,-46.859929,-44.888146,-37.586162,-54.642962,-41.425158,-32.875481,-33.451344,-38.099733,-46.751850,-40.198004,-50.995059,-44.696420,-42.220634,-36.098294,-45.407358,-44.441386,-36.140408,-42.689025,-48.686786,-36.845671,-40.309380,-45.906309,-43.973927,-36.654636,-40.161789,-42.109781,-33.470053,-36.363640,-48.643704,-44.343484,-42.223433,-57.153467,-38.372040,-42.857196,-45.476219,-42.964765,-39.819724,-37.928526,-37.294897,-38.823318,-39.275979,-37.988770,-36.739470,-33.791347,-41.072765,-40.227301,-37.025526,-42.700097,-37.961615,-41.351033,-39.038265,-37.201733,-37.124147,-36.299120,-36.707082,-36.099437,-35.398637,-35.376551,-45.880923,-35.478564,-41.422801,-41.216475,-46.922483,-50.219176,-36.398235,-42.686794,-49.003111,-50.853476,-57.650918,-40.581002,-33.443696,-48.267323,-45.562593,-43.486953,-31.529502,-42.760300,-45.091466,-40.611938,-41.309370,-38.768568,-57.141055,-39.033515,-39.134066,-59.079174,-43.271877,-47.644325,-39.884823,-46.677308,-42.064551,-52.156927,-42.159598,-50.263587,-45.496883,-35.596458,-38.702387,-52.891997,-38.197807,-43.182944,-45.348731,-44.493134,-35.372118,-41.191694,-39.665469,-39.797744,-41.304054,-44.842121,-41.125703,-48.475236,-51.609277,-42.248864,-45.163750,-36.620480,-36.588783,-36.284288,-43.883028,-50.762611,0,Fileset 1: TS pulse compressed wideband pings T3
157.000,-50.188988,-46.040986,-41.992068,-41.671199,-41.725784,-53.585117,-38.743936,-41.284253,-47.815736,-43.766755,-37.507583,-51.449719,-42.172113,-33.289456,-33.293136,-37.997200,-45.031821,-39.184458,-49.811671,-47.993562,-41.636673,-36.632425,-44.074570,-43.724510,-37.241734,-43.369757,-49.886213,-36.912314,-38.470827,-42.831442,-47.391898,-36.148418,-40.961756,-37.780619,-34.085684,-37.341971,-49.042607,-43.207720,-41.898982,-57.274344,-41.628252,-40.901905,-42.527009,-38.505687,-38.737607,-37.784943,-38.955074,-41.603738,-43.836589,-39.033940,-36.286298,-35.062379,-40.120092,-38.871134,-36.831071,-43.049296,-40.914075,-41.131509,-38.175259,-36.526034,-37.289589,-35.054344,-35.646965,-35.821811,-34.207020,-36.048044,-45.516647,-34.901670,-40.967152,-41.212932,-46.242052,-50.061275,-37.316310,-44.085590,-46.669533,-50.135811,-51.671110,-39.463302,-33.757711,-56.550254,-47.030058,-41.416570,-31.833192,-42.460832,-43.926163,-40.010119,-43.699465,-37.251196,-49.356745,-37.409596,-41.241692,-53.650208,-41.516418,-47.868045,-40.013869,-49.910028,-38.413473,-50.256433,-39.126474,-54.907343,-43.665662,-38.079701,-40.482828,-51.580336,-40.312169,-42.336361,-47.026538,-55.684401,-35.371207,-42.643614,-39.960088,-40.376924,-44.301244,-43.604529,-40.352085,-53.501956,-59.853752,-40.570062,-40.898399,-37.204490,-35.669890,-35.885249,-41.999868,-57.014303,0,Fileset 1: TS pulse compressed wideband pings T3
157.500,-62.238407,-45.373566,-42.930695,-41.209868,-42.731565,-52.062670,-39.523110,-41.729554,-49.314751,-44.311109,-36.810525,-46.748862,-43.159118,-34.280471,-33.981645,-38.136386,-44.479122,-38.454246,-47.578389,-50.414287,-41.137619,-37.188535,-42.515200,-43.849006,-38.424511,-43.940498,-50.100509,-37.389119,-37.292385,-41.292640,-53.321830,-35.981876,-41.989933,-35.428170,-35.014506,-38.735632,-50.129228,-43.403062,-41.216836,-54.228850,-46.193125,-39.575305,-39.976673,-36.068913,-38.130484,-37.810742,-40.950477,-45.170338,-46.666242,-39.708524,-36.299599,-36.691831,-39.437956,-38.167019,-37.049459,-43.439264,-46.241454,-40.904160,-37.337268,-36.063636,-37.570397,-34.139472,-34.708478,-36.331516,-33.320059,-35.960443,-45.511664,-34.729282,-40.206291,-41.734851,-45.678622,-46.513048,-37.630751,-45.497546,-46.521804,-50.064396,-46.562349,-39.461239,-34.188310,-54.972890,-49.474108,-40.466691,-32.989208,-42.195280,-42.477697,-40.451067,-48.834867,-36.625135,-45.692703,-36.141951,-44.203197,-47.075417,-40.531805,-47.858907,-40.868903,-47.696351,-35.964769,-48.540554,-37.604788,-57.962624,-41.727052,-41.285854,-42.220502,-46.275067,-41.843553,-43.104076,-48.919694,-53.718737,-35.775956,-45.404112,-40.162932,-42.046117,-48.824551,-41.564088,-39.619249,-48.937306,-53.157814,-39.072398,-37.804091,-38.396357,-36.089916,-35.811687,-39.810158,-46.100432,0,Fileset 1: TS pulse compressed wideband pings T3
158.000,-53.382057,-45.205341,-43.424376,-41.218986,-43.443047,-51.290292,-40.331986,-42.574752,-51.511262,-46.686250,-35.997633,-43.850483,-44.611869,-35.984148,-35.731336,-38.746396,-44.492836,-37.962218,-46.287156,-49.940408,-40.758432,-37.654738,-41.291026,-44.898915,-39.818357,-44.510965,-49.876925,-38.194028,-36.643980,-40.490278,-63.798821,-36.080507,-43.018336,-34.274495,-36.112797,-40.476812,-52.234854,-44.732319,-39.898576,-51.663885,-52.242702,-38.581654,-38.167849,-34.725823,-37.951026,-37.837621,-42.644854,-50.293040,-40.893890,-39.282847,-36.773373,-38.647531,-38.977574,-38.062541,-37.861369,-43.966034,-50.461554,-40.691334,-36.576778,-35.870367,-38.106759,-33.527122,-33.808920,-37.526257,-32.831843,-35.088650,-45.381425,-35.008043,-39.504326,-42.557358,-45.051431,-42.558814,-37.480720,-46.554257,-48.001321,-51.024140,-43.537993,-40.574326,-34.767712,-45.229798,-53.503601,-40.452604,-35.216399,-42.681193,-41.501924,-41.858439,-58.195821,-36.623172,-43.000237,-35.592497,-47.366079,-43.224659,-40.037947,-48.199662,-42.452020,-44.854870,-34.856810,-47.044048,-37.337213,-59.813878,-40.474752,-45.711967,-44.138717,-43.320745,-41.905933,-45.719956,-50.564328,-46.659867,-36.468422,-52.332980,-39.608296,-44.934173,-51.511397,-39.229909,-39.122063,-43.423009,-48.162763,-37.862980,-35.500053,-40.285136,-37.906827,-35.962118,-37.862400,-39.949711,0,Fileset 1: TS pulse compressed wideband pings T3
158.500,-47.321991,-46.213679,-44.191858,-41.587341,-43.478963,-51.724284,-40.020508,-43.663215,-53.010962,-51.492046,-35.535014,-42.399057,-46.837347,-38.632069,-38.727372,-40.188036,-44.613692,-37.764549,-44.521069,-48.315835,-40.626227,-38.145203,-40.664547,-47.089983,-41.261871,-45.083098,-50.125793,-39.316179,-36.426844,-40.245354,-52.734061,-36.455460,-43.811833,-34.107961,-37.302809,-42.262941,-55.811542,-47.570787,-38.357144,-49.630819,-50.521828,-37.804619,-37.055307,-34.020942,-38.318539,-38.090518,-43.230365,-58.124803,-36.792962,-38.325995,-37.859998,-40.794773,-38.926253,-38.670168,-39.450716,-44.685949,-44.570181,-40.519626,-36.027089,-36.008428,-39.050738,-33.236311,-33.087546,-39.361112,-32.832741,-34.045355,-44.703211,-35.800509,-39.122810,-43.107235,-44.199971,-39.729104,-37.254312,-46.765811,-51.522986,-53.808848,-41.628908,-42.964445,-35.660523,-41.003867,-60.957417,-41.389655,-38.589036,-44.597578,-41.219256,-44.516768,-46.386556,-37.111014,-40.705691,-36.106122,-48.548799,-40.276602,-39.483330,-49.551355,-44.561779,-43.495396,-35.045202,-46.313802,-38.173979,-64.125459,-39.963944,-53.469516,-46.446841,-41.867135,-41.162956,-51.745813,-51.532337,-44.936172,-37.389161,-55.003467,-37.809358,-47.518469,-46.814886,-37.339892,-39.064870,-39.948483,-45.768006,-36.979796,-33.914189,-43.528693,-41.779154,-36.256925,-36.422371,-36.835685,0,Fileset 1: TS pulse compressed wideband pings T3
159.000,-44.983501,-49.368922,-45.981567,-41.992427,-42.685339,-52.944052,-38.453201,-44.034097,-50.440964,-56.116717,-35.549159,-41.979598,-49.937565,-41.728358,-41.200575,-42.985926,-44.281306,-37.828288,-41.905615,-47.103951,-40.741175,-38.860868,-40.533480,-50.715968,-41.916260,-45.353179,-51.498447,-40.674829,-36.382414,-40.594423,-47.441225,-37.021807,-44.007264,-34.763711,-38.464046,-43.234355,-59.083249,-53.219477,-37.030916,-47.992189,-45.249093,-37.198741,-36.425314,-33.519763,-39.356306,-38.703397,-42.703620,-51.607282,-34.491412,-37.572692,-39.713694,-42.561614,-39.390941,-40.065868,-41.726641,-45.421984,-40.766598,-40.253351,-35.675248,-36.362518,-40.408106,-33.157222,-32.606050,-41.665063,-33.148122,-33.159875,-43.326148,-36.829848,-39.021399,-42.720202,-43.191763,-37.954226,-37.124763,-45.736842,-59.692774,-57.208378,-40.557353,-46.071335,-36.895339,-38.857929,-61.964580,-43.235813,-40.242351,-46.826062,-41.280612,-49.233044,-40.996060,-37.876854,-38.781530,-37.888884,-48.040251,-37.759386,-38.105663,-52.591748,-46.020828,-43.219239,-36.621778,-46.823051,-39.773923,-53.369785,-39.990049,-58.624445,-48.331225,-41.173573,-40.612368,-62.098699,-49.795837,-46.462613,-38.533271,-42.740075,-35.205739,-45.713880,-42.548355,-36.149494,-39.368405,-37.681809,-44.482745,-36.255845,-32.945426,-50.036375,-50.457339,-36.504365,-35.457214,-35.579153,0,Fileset 1: TS pulse compressed wideband pings T3
159.500,-44.646303,-54.903330,-49.726330,-42.404056,-41.626956,-53.145228,-36.988866,-42.987055,-47.102495,-53.761474,-36.223314,-42.342360,-53.360961,-42.396684,-39.390708,-49.321336,-43.375619,-38.327040,-39.762730,-46.607155,-41.318399,-40.297592,-40.844951,-54.573259,-41.479623,-45.322651,-54.451814,-42.541396,-36.469865,-42.070015,-44.686954,-37.965195,-43.662535,-36.329612,-39.700624,-43.191790,-55.357192,-61.325849,-36.362022,-47.043754,-41.833496,-37.049497,-36.202206,-33.120014,-41.475708,-39.451757,-42.137665,-45.334094,-33.578423,-37.180902,-42.784262,-43.384625,-40.603527,-42.516787,-44.404398,-46.075839,-38.774948,-39.938958,-35.638608,-36.950045,-42.256386,-33.316513,-32.510497,-44.442434,-33.624845,-32.683926,-41.705842,-37.732619,-39.315720,-41.807760,-42.689707,-37.276817,-37.317662,-44.162359,-59.247631,-51.335988,-40.486919,-46.909665,-38.459757,-38.255226,-55.504786,-46.295886,-37.684634,-43.608549,-41.325289,-59.850832,-38.169806,-39.052368,-37.536578,-41.193047,-47.732433,-35.943507,-36.261560,-56.498409,-46.055216,-43.904125,-40.241676,-49.607358,-41.659963,-46.679867,-40.599984,-49.355081,-47.988102,-40.834814,-40.663419,-49.689719,-45.510121,-54.309038,-40.456202,-37.316949,-32.779837,-43.414601,-39.669178,-35.848664,-39.913173,-36.216674,-43.478854,-35.669259,-32.669387,-56.324983,-52.018619,-36.741616,-34.991907,-35.986431,0,Fileset 1: TS pulse compressed wideband pings T3
160.000,-45.581652,-48.394282,-53.078170,-42.986261,-40.703732,-50.699084,-36.231215,-41.280930,-44.850041,-52.757246,-37.638274,-42.974670,-54.133118,-40.287408,-36.709474,-59.873551,-42.196398,-39.067750,-38.600357,-46.477036,-42.342219,-42.603153,-41.280853,-50.314023,-40.484449,-45.118812,-55.035139,-45.172082,-36.537894,-45.506607,-43.466833,-39.402361,-42.960888,-38.583859,-40.869372,-42.922242,-50.200433,-51.481335,-36.505371,-47.000749,-39.645323,-37.562019,-36.231729,-32.925523,-45.234838,-39.370829,-42.028097,-41.673241,-33.756768,-36.461581,-47.291775,-43.191307,-42.529866,-45.670049,-46.736314,-46.370269,-37.753884,-39.560888,-35.782522,-37.562452,-44.484897,-33.636975,-32.753672,-47.796424,-33.850280,-32.582019,-40.145043,-38.081740,-39.966495,-40.907165,-43.126188,-37.680994,-37.852669,-42.822968,-50.757149,-45.637874,-41.390578,-45.370176,-39.754537,-39.045748,-51.999749,-50.159904,-35.374837,-39.074866,-41.245977,-55.947894,-36.656818,-40.876422,-36.932022,-44.341758,-46.442139,-34.946781,-34.682191,-52.734127,-45.811448,-45.588281,-45.281752,-58.299631,-43.050604,-42.878760,-41.686920,-45.970449,-45.962713,-40.351519,-41.019540,-44.923147,-41.496785,-49.443457,-43.871041,-34.054934,-30.924888,-43.038380,-37.779302,-36.321408,-40.312477,-35.125117,-42.206006,-35.194850,-32.946964,-46.952258,-44.075493,-37.032543,-34.926561,-38.124769,0,Fileset 1: TS pulse compressed wideband pings T3
160.500,-46.833943,-42.939055,-48.675380,-44.400716,-40.162235,-47.701792,-36.289321,-39.948523,-43.356568,-53.083389,-39.914404,-43.166317,-52.912757,-38.663242,-35.127970,-44.437152,-41.505533,-39.819355,-38.506405,-46.445990,-43.871053,-45.614159,-41.923497,-45.247687,-39.538930,-45.190454,-50.136048,-49.334671,-36.719718,-54.875311,-43.691464,-41.691011,-42.360868,-41.184889,-41.852035,-43.260916,-45.919849,-46.728813,-37.663052,-47.908449,-38.317652,-39.003488,-36.376595,-33.145065,-51.446097,-38.437128,-41.965925,-39.669666,-34.831823,-34.937960,-50.551320,-42.570665,-44.985627,-46.913894,-48.405519,-46.258842,-37.408090,-39.198552,-35.977008,-38.104224,-46.701203,-34.039635,-33.143765,-50.917769,-33.614757,-32.839611,-38.838651,-38.026448,-40.695044,-40.222015,-44.191815,-39.275337,-38.770587,-41.976781,-46.630740,-41.934017,-42.783174,-44.898292,-40.141662,-41.056268,-49.269035,-47.681484,-34.467152,-35.987479,-41.556015,-49.971388,-36.023598,-44.271228,-36.740769,-44.138999,-43.839819,-34.889052,-33.838120,-48.278967,-46.454790,-49.217670,-42.672214,-56.302728,-44.033663,-40.834706,-43.402099,-45.257668,-44.401827,-39.674824,-41.501530,-42.292553,-38.633412,-41.391624,-48.211214,-32.126610,-29.790083,-45.202408,-36.787252,-37.444189,-40.599707,-34.093114,-40.809447,-34.912251,-33.630359,-43.354783,-41.366534,-37.471974,-35.121633,-41.516651,0,Fileset 1: TS pulse compressed wideband pings T3
161.000,-47.543359,-40.045177,-44.946644,-47.798365,-40.046532,-45.204277,-37.015715,-39.303354,-42.123762,-52.196893,-43.258736,-42.423771,-52.739739,-38.176764,-34.449392,-38.814690,-41.762420,-40.493515,-39.384697,-46.375904,-45.553727,-47.581038,-43.136534,-41.906709,-38.818363,-45.940885,-45.623321,-57.562850,-37.219701,-52.384091,-45.455693,-45.447958,-42.252517,-43.515742,-42.815253,-44.650011,-42.495060,-44.213182,-40.152841,-48.520216,-37.700134,-41.816864,-36.656151,-34.089937,-53.367987,-37.768374,-40.951293,-39.076255,-36.396396,-33.148123,-49.120398,-42.017737,-47.506583,-45.011866,-48.690880,-45.926289,-37.670958,-39.037093,-36.141060,-38.609130,-48.540368,-34.547432,-33.501704,-49.686135,-33.088172,-33.399177,-37.830934,-38.024003,-40.575838,-39.752897,-43.355536,-42.116134,-40.123318,-41.323506,-43.534422,-39.493824,-43.092596,-46.401290,-39.897132,-42.260299,-46.604069,-42.298644,-34.800672,-33.983672,-42.782759,-47.694255,-36.056080,-52.666559,-36.444804,-43.786725,-41.490418,-35.789887,-33.795494,-45.500381,-48.118942,-59.491402,-38.722648,-47.386423,-43.739685,-40.044097,-46.030254,-46.975625,-43.964143,-38.979171,-42.241889,-40.623738,-36.924165,-37.591814,-44.010331,-31.232207,-29.443644,-51.805259,-36.750031,-39.057778,-41.307567,-33.034377,-39.735632,-35.002184,-34.581400,-41.619756,-40.722172,-38.189456,-35.535569,-41.441691,0,Fileset 1: TS pulse compressed wideband pings T3
