Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
63.500,-58.526496,-59.867163,-60.874702,-48.929884,-60.249988,-47.990081,-49.471179,-49.693506,-48.708382,-48.203139,-53.450315,-50.907164,-52.625222,-56.026353,-69.346679,-51.487271,-51.388425,-51.180477,-47.429377,-49.880914,-56.307030,-56.375975,-55.883742,-49.632937,-51.561546,-49.178008,-74.739354,-55.298037,-54.164963,-53.185042,-62.453996,-58.888898,-53.004644,-52.997991,-54.893806,-52.237761,-58.838809,-55.515330,-54.983106,-52.957955,-55.818094,-54.934379,-52.810123,-50.177610,-50.994986,-56.576640,-57.610995,-51.861705,-56.870366,-62.069838,-52.246261,-60.452502,-53.265775,-51.114320,-52.002585,-51.836967,-52.710695,-50.994428,-51.349666,-57.736159,-52.692659,-52.464826,-50.035996,-54.030760,-62.077541,-55.497839,-49.097526,-54.721576,-47.820887,-51.536190,-65.715527,-50.956836,-48.745569,-48.520118,-49.194827,-49.281286,-56.172751,-52.213571,-70.139577,-57.510027,-54.213744,-55.988255,-53.204980,-54.739651,-54.385308,-55.375747,-52.288099,-49.502729,-48.868346,-47.913822,-51.600215,-52.631099,-53.324772,-53.145663,-51.333181,-47.297517,-53.124857,-58.511119,-52.189800,-47.248526,-58.175842,-50.631263,-52.012713,-55.556190,-51.492569,-53.190255,-52.796025,-51.277057,-51.795289,-51.196249,-51.568865,-52.643048,-54.689656,-61.985581,-52.799593,-51.512462,-56.483419,-51.719354,-52.313275,-52.462710,-54.182796,-56.299911,-51.893201,-64.488002,0,Fileset 1: TS pulse compressed wideband pings T1
64.000,-59.536793,-60.888220,-60.656442,-48.561104,-66.833006,-46.743082,-49.371941,-48.383852,-48.535720,-48.666234,-52.909160,-50.573069,-54.773594,-54.339682,-63.234886,-51.066767,-52.511652,-51.758775,-48.039230,-49.376469,-56.668090,-55.231616,-58.560703,-50.719786,-52.913476,-48.961990,-64.918340,-56.781581,-55.398043,-53.259934,-63.387186,-61.407266,-53.221792,-52.792157,-54.666771,-52.077083,-57.772508,-54.985963,-55.708325,-54.509685,-55.864000,-57.400544,-53.576123,-50.696094,-50.342318,-57.362848,-56.383558,-52.229374,-54.732354,-63.310816,-52.415141,-59.579934,-55.064074,-52.283869,-52.622662,-52.179068,-52.328648,-51.952663,-50.803225,-57.891166,-52.494758,-52.481429,-50.607640,-53.391115,-62.981940,-58.293097,-49.772554,-53.188566,-47.770236,-52.468741,-74.067205,-51.195280,-47.467136,-47.689136,-48.747066,-49.814951,-55.276505,-50.690482,-74.129489,-56.848508,-55.672347,-57.101653,-51.835680,-53.731830,-53.050437,-55.003251,-51.049765,-49.956668,-48.674280,-48.258940,-51.252399,-52.691421,-54.315296,-52.957720,-51.231364,-47.399981,-53.274728,-56.492712,-51.068991,-47.760241,-60.335193,-49.894975,-52.559187,-54.300388,-51.157741,-52.331057,-51.772786,-51.300331,-51.081229,-51.159786,-52.071997,-53.274775,-56.426980,-63.538379,-53.686081,-51.229316,-56.599549,-51.219129,-51.109643,-51.107231,-52.839728,-56.633132,-51.346497,-62.218100,0,Fileset 1: TS pulse compressed wideband pings T1
64.500,-63.271604,-60.195437,-56.196616,-48.666583,-68.401821,-45.457761,-48.756271,-47.983679,-48.296690,-49.868548,-52.781202,-50.623581,-53.233208,-52.296649,-59.098315,-50.622914,-53.861912,-52.328951,-48.932620,-48.898568,-56.451675,-53.803516,-60.408160,-51.981097,-54.377564,-48.923191,-60.349081,-58.390042,-56.907347,-53.271675,-62.009769,-63.966882,-53.311610,-52.439845,-54.229819,-51.849675,-56.552008,-54.146712,-56.274453,-56.046002,-55.722327,-60.640608,-54.497495,-51.782653,-49.863878,-57.841128,-55.230314,-52.631689,-52.337257,-63.883457,-52.621695,-59.183973,-57.133381,-53.608721,-53.162847,-52.656450,-51.837385,-53.313944,-50.509722,-58.235622,-52.477958,-52.665831,-51.606282,-52.801564,-62.452936,-55.793727,-51.005338,-52.902712,-48.601384,-54.506772,-65.056254,-51.955542,-46.916720,-47.231534,-49.101529,-50.824759,-53.716256,-48.745108,-72.630166,-55.269774,-57.004813,-57.341631,-50.987628,-52.417904,-52.033681,-54.364385,-50.387795,-50.582974,-48.698233,-48.934585,-51.102499,-52.795956,-55.716366,-52.907974,-51.600042,-47.847353,-53.604655,-54.168889,-50.176968,-48.834702,-60.863276,-49.500782,-52.927133,-53.017214,-51.000211,-51.567629,-50.770789,-50.860655,-50.604454,-50.754945,-52.629633,-53.450808,-59.060050,-61.268103,-54.325872,-50.854883,-56.915525,-50.833836,-49.993200,-49.672314,-51.871169,-56.488898,-50.970532,-60.056533,0,Fileset 1: TS pulse compressed wideband pings T1
65.000,-74.666326,-58.319737,-54.226831,-49.479747,-60.528934,-44.888577,-48.073582,-48.707039,-47.971568,-51.061895,-52.741934,-51.013700,-50.577680,-50.738869,-56.121770,-50.221673,-54.974721,-53.002094,-50.077900,-48.639953,-55.732792,-52.365238,-59.129468,-53.544092,-55.744738,-49.148832,-57.587821,-60.505096,-58.620594,-53.475579,-59.931188,-65.567260,-53.377525,-52.119016,-53.980014,-51.633564,-55.345969,-53.206751,-56.783236,-57.617679,-55.393871,-64.834606,-55.746665,-53.248761,-49.888330,-57.598434,-54.171596,-53.064741,-50.216947,-63.419604,-52.840740,-59.137312,-59.359712,-55.251802,-53.575579,-53.422522,-51.549753,-55.171145,-50.517343,-58.887091,-52.705281,-53.108458,-53.223020,-52.440666,-60.853805,-53.635021,-52.515422,-54.073288,-50.181104,-58.203083,-64.893151,-53.054538,-47.232297,-47.103091,-50.589575,-52.159518,-51.946357,-47.169243,-75.781724,-53.820765,-57.027750,-55.481862,-50.592309,-51.050369,-51.608566,-53.491973,-50.545774,-51.341629,-48.997272,-49.849705,-50.992008,-53.093191,-57.440377,-52.951596,-52.492427,-48.535576,-54.155806,-51.987527,-49.766023,-50.470604,-59.173473,-49.509068,-52.657156,-51.975028,-51.057942,-51.061752,-49.930789,-50.088098,-50.477202,-50.336885,-53.084768,-53.013004,-63.353294,-58.001925,-54.815764,-50.485254,-57.121470,-50.693401,-48.878976,-48.575469,-51.581562,-55.697887,-50.953434,-58.628755,0,Fileset 1: TS pulse compressed wideband pings T1
65.500,-67.508408,-56.211620,-54.914097,-51.001811,-57.631890,-45.411654,-47.900929,-50.700270,-47.726922,-50.865169,-52.442799,-51.416391,-49.517129,-49.983440,-53.918181,-50.093434,-55.359194,-53.939397,-51.187639,-48.720624,-54.990704,-51.236213,-56.442325,-55.476475,-56.972102,-49.681921,-55.967480,-63.455018,-60.234906,-54.114430,-58.175315,-65.601158,-53.615185,-52.024912,-54.232662,-51.542680,-54.158654,-52.401778,-57.354985,-59.541353,-54.944095,-68.023840,-57.340045,-54.313428,-50.560866,-56.744575,-53.339585,-53.508084,-48.840567,-62.598424,-53.019574,-59.205989,-61.710007,-57.424803,-53.922076,-54.649977,-51.718014,-57.366218,-50.827044,-59.915461,-53.221793,-53.912776,-55.641342,-52.500448,-59.332214,-53.562550,-53.175264,-56.561491,-51.435446,-64.279116,-68.577034,-53.870668,-48.380218,-47.156231,-53.089196,-53.207780,-50.447397,-46.444827,-80.535198,-53.082456,-55.396034,-53.032948,-50.420202,-49.935301,-51.807658,-52.604573,-51.452936,-52.129560,-49.565503,-50.897152,-50.802837,-53.706589,-58.843219,-52.946728,-53.535821,-49.101223,-54.684639,-50.321505,-49.909993,-52.137080,-56.625267,-49.852514,-51.624637,-51.309819,-51.347969,-50.835869,-49.420734,-49.265310,-50.765466,-50.431474,-53.195582,-52.344677,-68.927910,-55.445423,-55.295398,-50.305850,-56.923499,-50.968347,-47.814623,-48.177154,-52.034048,-54.666366,-51.414069,-58.262624,0,Fileset 1: TS pulse compressed wideband pings T1
66.000,-62.770010,-54.644286,-58.631771,-52.751463,-57.168188,-46.928462,-48.382003,-53.116624,-47.661505,-49.882437,-51.915760,-51.300906,-50.234069,-49.827566,-52.186729,-50.300242,-55.041103,-55.135947,-51.753736,-48.975654,-54.510923,-50.460436,-54.271621,-57.694974,-58.294243,-50.377154,-55.119659,-66.382311,-61.615029,-55.077732,-56.925309,-65.010892,-54.081157,-52.074779,-54.954057,-51.538652,-52.931313,-51.790986,-57.850911,-62.178282,-54.406643,-65.961333,-58.889739,-54.214361,-51.587451,-55.840392,-52.768345,-53.909710,-48.211939,-61.310810,-53.037568,-59.034630,-64.166264,-60.341917,-54.259014,-56.318516,-52.274844,-59.229762,-51.263355,-61.157177,-53.894798,-55.017300,-58.956175,-52.957496,-58.267501,-55.237245,-52.603246,-57.853867,-51.091012,-71.084610,-61.191724,-53.915901,-49.593381,-47.095644,-53.827881,-53.246884,-49.360262,-46.478713,-68.040563,-53.214950,-53.271718,-51.320821,-50.218631,-49.163576,-52.336764,-51.977613,-52.553965,-52.798799,-50.227431,-52.045702,-50.551049,-54.461736,-59.302577,-52.680031,-53.989030,-49.224491,-54.697162,-49.226476,-50.335057,-52.773084,-54.530054,-50.206289,-50.264453,-50.952484,-51.724439,-50.594574,-49.241354,-48.523280,-51.206909,-51.171518,-52.747979,-51.881858,-65.898354,-53.705622,-55.658681,-50.365195,-56.416868,-51.670292,-46.881204,-48.483124,-52.669033,-53.824821,-52.180294,-58.642872,0,Fileset 1: TS pulse compressed wideband pings T1
66.500,-62.221697,-53.846583,-67.165690,-54.212742,-57.988776,-48.995419,-49.334889,-53.475968,-47.828798,-49.469172,-51.543099,-50.746222,-52.663657,-49.947590,-50.884079,-50.763192,-54.518297,-56.541814,-51.696140,-49.206145,-54.221416,-49.959286,-52.822841,-60.157263,-59.991168,-51.133871,-54.790927,-66.871656,-63.183691,-56.076539,-56.153595,-64.461816,-54.808092,-52.130281,-56.004637,-51.592645,-51.836851,-51.358728,-58.178930,-65.894902,-53.885554,-62.733621,-60.048715,-53.462925,-52.514680,-55.295718,-52.457409,-54.370293,-48.099883,-59.537320,-52.960091,-58.558861,-65.321901,-64.706577,-54.718630,-58.391162,-53.082397,-60.225041,-51.720271,-62.377482,-54.632923,-56.381676,-63.657121,-53.748688,-57.549307,-58.018466,-52.044425,-56.321235,-50.304755,-68.624850,-56.126936,-53.704345,-49.713167,-46.902957,-51.570635,-52.484681,-48.635139,-46.869467,-62.982717,-53.987038,-51.628953,-50.350551,-50.101806,-48.735258,-53.022300,-51.824233,-53.570207,-53.418386,-50.923312,-53.525837,-50.461586,-55.133561,-59.299568,-52.203701,-53.902096,-49.162834,-54.280956,-48.622996,-50.739510,-52.316454,-53.161813,-50.370024,-49.073456,-50.831283,-52.081790,-50.131899,-49.366027,-47.977515,-51.451538,-52.330675,-51.909261,-51.826480,-61.781926,-52.606252,-55.818010,-50.668259,-56.041361,-52.798101,-46.224856,-49.350813,-52.910115,-53.333848,-53.069680,-59.282503,0,Fileset 1: TS pulse compressed wideband pings T1
67.000,-63.979031,-53.588802,-62.396176,-55.293803,-58.794377,-50.522166,-50.228162,-51.819636,-48.160103,-49.919979,-51.454854,-50.179379,-56.962426,-50.091763,-49.997688,-51.244393,-54.086729,-58.008189,-51.305140,-49.279228,-53.842349,-49.590112,-51.871945,-62.158695,-61.927449,-51.860461,-54.738714,-65.495133,-65.270008,-56.848998,-55.718359,-63.965432,-55.761275,-52.093983,-57.197823,-51.636780,-50.979575,-50.967300,-58.320331,-69.866997,-53.393469,-60.319546,-60.820609,-52.770043,-52.957009,-55.102820,-52.276630,-54.940249,-48.163652,-57.793040,-52.881788,-57.874728,-63.186234,-73.070439,-55.347580,-60.831258,-53.996045,-60.460660,-52.130232,-63.098746,-55.355970,-57.942765,-71.679262,-54.775758,-56.921900,-60.456651,-52.118699,-54.889171,-50.164679,-64.428646,-53.736550,-53.689398,-48.876172,-46.720592,-49.425482,-51.474923,-48.119261,-47.084286,-60.152997,-54.326928,-50.649900,-49.757424,-50.214430,-48.539711,-53.869080,-52.117234,-54.784414,-54.071294,-51.662706,-55.603030,-50.642114,-55.523382,-59.358095,-51.660538,-53.793047,-49.200097,-53.851459,-48.331167,-50.946253,-51.473718,-52.208878,-50.317699,-48.190878,-50.833182,-52.310289,-49.454942,-49.688799,-47.612218,-51.308740,-53.373009,-50.941868,-52.051821,-59.413164,-51.890912,-55.732972,-51.113003,-55.991269,-54.280964,-45.858884,-50.556965,-52.835684,-53.058788,-53.950632,-59.799979,0,Fileset 1: TS pulse compressed wideband pings T1
67.500,-67.049254,-53.460780,-56.878180,-56.275419,-58.243036,-50.389557,-50.347768,-50.168087,-48.520039,-51.138635,-51.532459,-49.795933,-62.993565,-50.155029,-49.417264,-51.482165,-53.709923,-59.274693,-50.807311,-49.154223,-53.181561,-49.213996,-51.154849,-61.637864,-63.392955,-52.457221,-54.724351,-64.015880,-67.645052,-57.320966,-55.430467,-63.387094,-56.875786,-51.945678,-58.344321,-51.561751,-50.270111,-50.424648,-58.230128,-69.015229,-52.831728,-58.571810,-61.412720,-52.337446,-52.791820,-55.034952,-51.999544,-55.552793,-48.102073,-56.251393,-52.804263,-57.015104,-59.933572,-72.801477,-56.093737,-63.727156,-54.897916,-60.242077,-52.421466,-62.647765,-55.971671,-59.607591,-72.983200,-55.955485,-56.157165,-61.299990,-52.848569,-54.545379,-50.842578,-60.692764,-52.871829,-53.819730,-47.996056,-46.602318,-48.074959,-50.429718,-47.666465,-46.812616,-58.218616,-53.018083,-50.162140,-49.223256,-50.525155,-48.408947,-54.935462,-52.700394,-56.670389,-54.738005,-52.459977,-58.659583,-51.021445,-55.461302,-59.454333,-51.111774,-53.850909,-49.349721,-53.613414,-48.144179,-50.920942,-50.578275,-51.271640,-50.051358,-47.515900,-50.799348,-52.299712,-48.627563,-50.044633,-47.279405,-50.816640,-53.814310,-49.927344,-52.242691,-57.910458,-51.308414,-55.368335,-51.524801,-56.196088,-55.981917,-45.668438,-51.875040,-52.816139,-52.746366,-54.716862,-59.944738,0,Fileset 1: TS pulse compressed wideband pings T1
68.000,-67.679961,-53.267739,-54.454377,-57.668720,-56.717165,-49.295424,-49.617368,-49.216114,-49.004297,-53.216137,-51.808966,-49.786811,-63.417066,-50.346729,-49.203357,-51.560078,-53.383283,-60.115282,-50.466160,-49.046691,-52.440070,-48.948477,-50.681196,-59.007887,-63.655923,-53.063248,-54.750082,-62.734578,-69.003962,-57.737524,-55.313487,-62.803617,-58.331594,-51.933217,-59.480097,-51.470419,-49.738958,-49.786134,-58.045105,-65.572733,-52.279891,-57.426894,-62.189660,-52.314327,-52.297509,-55.027748,-51.611850,-56.302297,-47.969022,-54.969703,-52.868043,-56.151740,-57.097387,-64.413965,-57.094645,-67.870220,-55.933388,-59.844692,-52.718917,-61.068022,-56.593501,-61.434564,-64.787454,-57.507107,-55.338882,-62.230758,-54.440058,-55.623159,-52.581620,-57.461084,-53.338077,-54.001792,-47.631473,-46.691041,-47.504878,-49.514915,-47.411993,-46.344910,-56.769053,-50.775025,-50.168819,-48.793117,-51.112122,-48.402879,-56.510995,-53.648234,-60.205780,-55.537362,-53.556247,-64.092875,-51.635046,-54.995669,-59.442523,-50.765397,-54.185952,-49.677954,-53.819767,-48.103325,-50.889384,-49.835897,-50.306389,-49.718853,-47.097648,-50.757508,-52.206325,-47.871254,-50.467259,-47.009930,-50.291363,-53.872086,-49.014820,-52.288738,-56.934024,-50.895621,-54.921622,-51.939298,-56.698589,-57.893633,-45.719193,-53.326680,-53.265375,-52.388418,-55.456448,-59.720648,0,Fileset 1: TS pulse compressed wideband pings T1
68.500,-65.037718,-52.780598,-53.773876,-59.716045,-55.203822,-48.255542,-48.443236,-49.017114,-49.583884,-55.797066,-52.162571,-50.086639,-60.656735,-50.745689,-49.244747,-51.551911,-52.872580,-59.899095,-50.294160,-49.002060,-51.738835,-48.790056,-50.370489,-56.312335,-62.695178,-53.709393,-54.671842,-61.310410,-67.872015,-58.119959,-55.197830,-62.081734,-60.146308,-52.159701,-60.404006,-51.320932,-49.234160,-49.009032,-57.728214,-62.924791,-51.670090,-56.713630,-63.196468,-52.582689,-51.587601,-54.853508,-51.007049,-57.114650,-47.792574,-53.768802,-53.002375,-55.286413,-54.697915,-59.998671,-58.311937,-75.927091,-57.111101,-59.216528,-52.944798,-58.919931,-57.144705,-62.923005,-60.249226,-59.601376,-54.483706,-65.755038,-57.126031,-58.730661,-55.570436,-54.683078,-55.140445,-53.884160,-47.809048,-46.857085,-47.569736,-48.660413,-47.391287,-45.981358,-55.507259,-48.616155,-50.550897,-48.477549,-51.831462,-48.456605,-58.657193,-54.930723,-67.638720,-56.332557,-55.027957,-78.943477,-52.234909,-54.065256,-59.014488,-50.653294,-54.571141,-49.989140,-54.538504,-48.119765,-50.879236,-49.194217,-49.280642,-49.238344,-46.824785,-50.546316,-52.116927,-47.211325,-50.801258,-46.698244,-49.859626,-53.955795,-48.148708,-52.073308,-56.175725,-50.619034,-54.454576,-52.256080,-57.297431,-59.563177,-45.915668,-54.747993,-54.274999,-51.900679,-56.015203,-59.010435,0,Fileset 1: TS pulse compressed wideband pings T1
69.000,-63.835405,-52.128736,-54.795209,-62.514473,-54.344280,-47.859705,-47.483701,-49.869629,-50.373466,-57.362034,-52.614658,-50.662613,-60.043574,-51.556366,-49.522661,-51.718581,-52.158734,-58.419830,-50.430845,-49.178012,-51.332192,-48.907184,-50.333273,-54.393053,-61.250156,-54.654566,-54.490911,-59.663541,-65.946499,-58.443563,-54.968013,-61.137966,-62.195005,-52.842837,-60.808635,-51.230843,-48.766565,-48.265710,-57.350906,-61.128093,-51.119854,-56.431852,-64.207137,-52.995056,-50.867300,-54.475086,-50.343309,-58.079287,-47.818587,-52.655911,-53.220675,-54.611432,-52.758114,-57.202970,-59.713096,-73.499766,-58.448499,-58.467914,-53.108111,-56.874260,-57.638381,-62.834038,-57.206139,-62.356421,-53.820510,-68.569261,-61.561149,-64.615846,-59.166802,-52.480809,-57.410229,-53.353224,-48.556590,-46.963105,-48.332002,-47.968768,-47.794014,-46.146814,-54.430775,-47.114037,-51.294110,-48.513208,-52.581934,-48.680212,-60.581667,-56.593068,-65.852199,-56.945417,-56.910184,-66.820432,-52.552242,-52.946261,-58.460184,-50.932815,-54.713258,-50.129247,-55.900370,-48.240393,-50.992518,-48.746993,-48.429372,-48.661248,-46.724283,-50.169605,-52.384471,-46.837549,-50.976832,-46.433896,-49.781584,-54.620021,-47.434523,-51.885172,-55.548737,-50.663857,-54.169645,-52.557127,-57.747457,-60.314884,-46.281461,-55.985195,-55.763047,-51.425346,-56.264739,-57.950305,0,Fileset 1: TS pulse compressed wideband pings T1
69.500,-64.363263,-51.496664,-57.461382,-64.917650,-54.300384,-48.306924,-47.115892,-52.151013,-51.300453,-56.559416,-53.064133,-51.185933,-58.752384,-52.761206,-49.812897,-52.092006,-51.406299,-56.263884,-50.906673,-49.566454,-51.255458,-49.363966,-50.567427,-53.393891,-59.590551,-56.157442,-54.139754,-57.907518,-63.969382,-58.377491,-54.385008,-59.788657,-63.244819,-53.940157,-60.108610,-51.210017,-48.326168,-47.688333,-56.824468,-59.713923,-50.695300,-56.404162,-64.125735,-53.034245,-50.232458,-53.928486,-49.792830,-59.226284,-48.166988,-51.648343,-53.377459,-54.290958,-51.273967,-55.435926,-60.791082,-64.983411,-59.194407,-57.717347,-53.113523,-55.221832,-57.974787,-60.782744,-55.092682,-63.378251,-53.502514,-59.715634,-68.324679,-60.581144,-58.484625,-50.931244,-55.367619,-52.573306,-49.537844,-46.688063,-49.535148,-47.520396,-48.565180,-47.032131,-53.513291,-46.503830,-52.075677,-49.044574,-53.058480,-49.084110,-59.424942,-57.972083,-58.755626,-57.034834,-58.474814,-62.012805,-52.305117,-51.961953,-58.349252,-51.497154,-54.100846,-49.857915,-57.408857,-48.360257,-51.142339,-48.500221,-47.941856,-48.022235,-46.687935,-49.692085,-53.376346,-46.875084,-50.824310,-46.255404,-50.194936,-56.209485,-46.910926,-52.099385,-54.931387,-51.101884,-54.091682,-52.870042,-57.594907,-60.003708,-46.669335,-56.650263,-56.596262,-51.037739,-56.001591,-56.729093,0,Fileset 1: TS pulse compressed wideband pings T1
70.000,-61.967735,-51.062576,-58.506034,-64.579392,-54.869610,-49.740880,-47.540868,-56.163769,-52.173794,-55.018613,-53.450624,-51.357001,-55.447421,-54.066197,-49.967339,-52.476070,-51.070420,-54.247301,-51.657538,-50.114823,-51.268372,-50.189188,-50.998275,-53.229484,-57.787091,-58.561916,-53.680622,-56.353558,-61.180625,-57.760355,-53.505328,-58.119040,-61.856593,-55.088270,-58.317337,-51.267326,-48.046180,-47.423893,-56.083565,-58.255188,-50.495992,-56.181610,-62.621960,-52.478860,-49.767696,-53.505640,-49.542629,-60.622432,-48.810843,-50.914436,-53.417882,-54.550002,-50.280220,-54.486893,-60.922492,-60.372081,-58.117743,-57.179565,-53.027345,-54.122651,-58.223346,-58.392685,-53.834559,-60.399977,-53.675507,-55.230945,-74.958227,-55.953481,-55.903395,-50.074779,-51.908752,-52.083407,-49.842870,-46.049342,-50.168760,-47.471630,-49.328206,-48.407195,-52.739577,-46.920851,-52.612888,-50.095555,-53.145460,-49.659644,-56.600974,-57.752994,-54.959896,-56.738002,-58.731123,-60.296078,-51.799746,-51.237780,-58.904649,-51.900731,-52.696202,-49.250344,-58.107874,-48.395109,-51.215188,-48.432890,-47.971444,-47.509595,-46.626125,-49.411854,-55.508728,-47.444708,-50.400461,-46.225983,-51.128461,-58.908090,-46.642453,-53.062098,-54.380739,-51.821605,-54.087586,-53.293546,-56.868839,-59.460147,-46.931871,-56.453820,-55.952504,-50.773966,-55.358532,-55.681484,0,Fileset 1: TS pulse compressed wideband pings T1
70.500,-57.602620,-50.796467,-55.816672,-61.909950,-55.134997,-52.213130,-48.650511,-59.636283,-52.755340,-53.824014,-53.789497,-51.276874,-53.147731,-54.859416,-50.118601,-52.494920,-51.456752,-52.682931,-52.285418,-50.792245,-50.934722,-51.303118,-51.407881,-53.422175,-55.983364,-62.001858,-53.241210,-55.200669,-57.928502,-56.769649,-52.664869,-56.449657,-59.000991,-55.683070,-56.145112,-51.376033,-48.033620,-47.465667,-55.083909,-56.709045,-50.516690,-55.237252,-60.909982,-51.877910,-49.371542,-53.473443,-49.547042,-62.153187,-49.454808,-50.591047,-53.450967,-55.490426,-49.676434,-54.088152,-60.044114,-57.454489,-55.824869,-57.027630,-53.028737,-53.632420,-58.599486,-56.589216,-53.391525,-57.230500,-54.393199,-53.617958,-69.296263,-54.430141,-54.762777,-49.666257,-50.187878,-52.320482,-48.774353,-45.435551,-49.378868,-47.879533,-49.642173,-49.333107,-51.982575,-48.087638,-53.262645,-51.407021,-53.057342,-50.329533,-54.493747,-56.309330,-52.231365,-56.402352,-57.842888,-58.574175,-51.588842,-50.496856,-59.378726,-51.756307,-51.111018,-48.638979,-58.529925,-48.372769,-51.129349,-48.390823,-48.441091,-47.287204,-46.513688,-49.568543,-59.001807,-48.496365,-49.958290,-46.301620,-52.326342,-62.032690,-46.595682,-54.784562,-54.050058,-52.430445,-53.831448,-53.896766,-56.004291,-59.063017,-47.044142,-55.340276,-55.158964,-50.501267,-54.606730,-55.051497,0,Fileset 1: TS pulse compressed wideband pings T1
71.000,-54.908290,-50.570722,-54.025432,-59.205812,-54.163560,-55.263386,-50.008072,-58.297362,-53.021260,-53.439628,-54.224137,-51.283917,-52.477365,-54.791377,-50.540388,-51.896178,-52.526231,-51.509026,-52.361934,-51.723478,-50.307233,-52.661931,-51.643519,-53.379880,-54.329551,-64.294284,-52.955599,-54.479516,-55.207293,-55.616141,-52.158582,-55.088956,-56.184122,-55.518645,-54.179839,-51.542133,-48.275678,-47.707569,-53.849108,-55.348671,-50.692097,-53.919760,-59.678055,-51.795804,-48.883831,-53.909750,-49.572826,-63.423080,-49.817904,-50.688939,-53.645899,-57.021118,-49.280808,-53.939468,-58.489831,-55.442196,-53.610658,-57.410512,-53.277262,-53.758524,-59.318723,-55.481119,-53.635062,-54.933664,-55.695562,-54.032622,-62.278564,-54.930833,-54.881780,-49.278895,-50.121417,-53.447679,-47.246523,-45.168442,-48.175664,-48.679916,-49.683071,-49.359117,-51.120146,-49.099645,-54.691040,-52.765376,-53.033111,-51.080162,-53.257677,-54.831951,-50.126156,-56.002067,-56.254918,-56.087955,-51.905684,-49.650560,-59.091709,-51.441468,-49.900539,-48.315506,-59.868488,-48.473766,-50.920974,-48.275283,-49.133535,-47.401049,-46.442000,-50.196807,-62.717858,-49.858996,-49.731119,-46.390976,-53.425446,-61.943253,-46.686341,-56.914332,-54.028402,-52.762795,-53.175017,-54.635882,-55.227300,-58.605031,-47.187484,-53.681932,-54.954598,-50.064089,-53.855865,-54.895171,0,Fileset 1: TS pulse compressed wideband pings T1
71.500,-53.700752,-50.337570,-53.881040,-57.351114,-52.381149,-56.386702,-50.933993,-56.552951,-53.127031,-54.053170,-54.927049,-51.538634,-52.901318,-54.095934,-51.356467,-50.729708,-53.966727,-50.572140,-51.978793,-53.011110,-49.826526,-54.289663,-51.753666,-52.953182,-52.821063,-61.302524,-52.904583,-54.133180,-53.270730,-54.417875,-52.078614,-54.164047,-53.911976,-54.933491,-52.588280,-51.767547,-48.650069,-48.060799,-52.487446,-54.309474,-50.968184,-52.919244,-58.985472,-52.365004,-48.301850,-54.766849,-49.432710,-64.129538,-49.874527,-51.095152,-54.002542,-58.753836,-48.943852,-53.845513,-56.630066,-53.871149,-51.835826,-58.481140,-53.812837,-54.468749,-60.490812,-54.934434,-54.370228,-53.241510,-57.597343,-56.386912,-57.870220,-57.151553,-55.714599,-48.655264,-51.488277,-55.491042,-46.115914,-45.321887,-47.492448,-49.704783,-49.864917,-49.154171,-50.135647,-49.110992,-57.346007,-54.386421,-53.061765,-51.965956,-52.628378,-53.539798,-48.705432,-55.403878,-54.370329,-53.901577,-52.582526,-48.984972,-58.556603,-51.464152,-49.186511,-48.356269,-61.818369,-48.858411,-50.643978,-48.153060,-49.906595,-47.779785,-46.484347,-51.188803,-61.349839,-51.329967,-49.794894,-46.430565,-54.253413,-58.534234,-46.839658,-58.720634,-54.272946,-53.075065,-52.299265,-55.203522,-54.507528,-57.802436,-47.558015,-51.946968,-54.952885,-49.426512,-53.071914,-55.151171,0,Fileset 1: TS pulse compressed wideband pings T1
