Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,Variable_index,Variable_name
147.500,-38.670167,-44.964233,-30.644008,-36.216620,-32.983627,-29.019252,-39.780475,-31.622691,-28.450070,-36.347230,-40.702348,-38.050098,-32.311359,-34.941409,-35.427856,-41.214095,-45.606886,-50.138926,-39.341251,-36.765718,-41.987593,-57.330963,-44.799964,-41.569588,-40.568318,-40.293135,-43.406191,-42.956415,-38.723395,-43.582379,-43.146055,-40.549081,-51.921278,-48.148906,-57.925888,-33.072697,-36.197810,-45.465455,-39.291440,-40.837029,-46.145599,-42.045496,-40.898584,-44.555141,-43.970800,-45.100675,-44.419332,-34.568374,-43.301605,-41.753613,-55.850795,-42.985598,-44.554404,-54.999230,-42.939260,-42.951586,-47.043262,-42.911932,-45.267518,-43.574886,-45.532070,-41.294559,-50.390633,-40.102398,-53.366620,-51.614542,-39.413374,-36.505021,-52.537470,-48.556596,-50.990496,-40.205063,-41.976475,-41.693120,-50.786758,-41.475711,-34.198292,-46.912496,-36.999531,-39.774234,-34.885046,-39.739204,-40.706667,-43.512535,-36.735259,-44.001903,-43.272019,-44.871688,-43.942396,-46.688511,-48.095966,-47.362046,-40.029352,-47.682723,-43.057157,-35.770675,-38.399143,-48.326703,-43.470714,-49.658898,-46.071820,-38.681431,-43.009109,-42.126012,-36.470303,-52.672566,-40.326526,-45.156935,-52.005099,-53.118086,-41.449522,-48.165133,-44.413613,-43.317513,-38.871482,-36.229285,-41.463516,-42.142278,-43.579608,-36.242965,-37.322001,-41.166366,-33.528260,-33.212203,-55.080416,-45.976058,-39.249337,-35.538224,-44.956592,-41.374549,-54.169419,-36.947625,-48.829356,-40.193068,-52.507511,-48.815039,-48.293206,-53.779304,-36.778381,-39.015073,-49.147797,-50.117706,-50.422801,-56.322724,-56.767117,-43.393480,-47.293230,-54.830783,-48.356793,-47.989165,-42.454871,-44.832358,-45.608703,-53.747226,-44.657581,-49.585913,-52.285639,-46.388488,-52.873167,-47.029823,-50.364955,-54.780581,-50.693583,-42.814985,-43.048380,-47.828803,-44.399929,-42.192947,-43.081303,-52.425032,-47.774786,-51.279684,-60.631223,-51.617172,-44.706232,-46.355404,-48.593266,-38.880435,-48.712046,-59.017779,-40.404093,-51.842175,-51.424751,0,Fileset 1: TS pulse compressed wideband pings T3
148.000,-38.880863,-45.119452,-30.675427,-36.415235,-33.371438,-28.672278,-39.241194,-32.317223,-28.337270,-36.130379,-41.521612,-37.724623,-32.198436,-34.991515,-35.495413,-41.886484,-45.212744,-49.763002,-40.180375,-37.825822,-41.329273,-57.617179,-44.113347,-41.514080,-40.359289,-40.396346,-43.564898,-43.195640,-39.068279,-42.297207,-43.848711,-39.498427,-54.204525,-48.965970,-52.704708,-32.272672,-35.401614,-46.798371,-40.018585,-40.136560,-48.602121,-44.664839,-41.097519,-46.499224,-45.211799,-45.053326,-41.648523,-34.142308,-42.364986,-38.161005,-54.642402,-42.869910,-44.106107,-52.923191,-44.108286,-44.355763,-45.089792,-42.068424,-43.253718,-45.353901,-45.339193,-41.119355,-51.126115,-40.057176,-55.611400,-57.317516,-39.405259,-35.916516,-50.893917,-50.154337,-48.456114,-38.393217,-40.265547,-41.074142,-50.543089,-42.984465,-34.116995,-46.510853,-37.064170,-39.880732,-35.193103,-38.338615,-40.025145,-43.967153,-36.057171,-45.382918,-44.526691,-44.484316,-44.291142,-46.238065,-46.673862,-47.348439,-39.424160,-47.550248,-43.155984,-35.481013,-37.840238,-48.366325,-44.118144,-48.734604,-46.371164,-39.157105,-42.972818,-41.644514,-35.822154,-60.332106,-41.210133,-43.959859,-53.185419,-51.366804,-42.914273,-48.339187,-43.909677,-43.330411,-38.494063,-34.932860,-41.855343,-41.163049,-43.812984,-36.754790,-37.514244,-43.211979,-33.789483,-34.592010,-56.409344,-45.723649,-38.555035,-35.642290,-42.482849,-41.831982,-58.918498,-37.140992,-49.200231,-41.195782,-51.672848,-49.474163,-47.895011,-55.497398,-36.294313,-39.006601,-47.121029,-50.100745,-54.563934,-58.724146,-57.680259,-42.480842,-46.917450,-55.361860,-47.172398,-47.790022,-42.169381,-44.765592,-46.272378,-52.136880,-44.059430,-48.512779,-51.511375,-45.703195,-50.940294,-47.997374,-49.676514,-54.060793,-49.734650,-41.759039,-42.168333,-47.755201,-45.359256,-43.175026,-42.636237,-54.567880,-48.594932,-52.251653,-70.528510,-50.979110,-43.508403,-45.039065,-47.101721,-39.256702,-51.187550,-57.436211,-40.412992,-48.238827,-51.559272,0,Fileset 1: TS pulse compressed wideband pings T3
148.500,-39.105066,-45.544549,-30.864958,-36.571433,-33.871257,-28.525901,-38.744294,-33.198850,-28.365263,-36.010641,-42.553710,-37.565773,-32.216558,-35.144176,-35.649843,-42.714060,-45.258402,-49.640919,-40.919919,-38.929667,-40.568231,-54.248702,-43.493172,-41.627465,-40.375164,-40.696804,-43.973963,-43.196708,-39.737968,-41.322470,-44.473770,-38.712099,-54.003219,-49.724997,-49.930349,-31.761267,-34.851309,-48.060099,-41.130612,-39.649331,-51.382557,-49.127710,-41.076244,-48.578904,-47.148492,-46.025814,-39.525448,-33.900298,-41.933798,-35.972453,-51.399932,-42.041362,-43.776496,-51.066560,-45.309140,-45.980177,-43.962079,-41.632926,-41.849775,-47.377466,-45.635319,-41.199133,-51.149947,-40.078869,-55.350734,-80.071894,-39.508990,-35.532222,-47.974975,-51.145685,-47.024603,-36.896513,-38.746316,-40.828610,-50.397032,-44.725371,-34.359981,-46.559840,-37.290041,-40.161530,-35.619204,-37.247969,-39.381267,-44.114956,-35.408076,-46.780840,-45.660647,-44.394352,-44.457531,-46.182908,-45.217251,-46.922319,-39.278267,-47.245661,-43.714949,-35.258795,-37.469405,-47.675198,-45.063750,-48.072551,-46.680954,-39.900947,-42.987974,-41.408853,-35.196688,-66.308731,-42.240807,-42.996423,-54.321283,-49.730346,-44.630632,-47.382933,-43.240160,-43.514338,-38.379518,-33.894949,-42.415197,-40.285465,-44.207014,-37.794131,-38.189237,-45.831053,-34.209473,-35.876765,-56.839633,-45.949680,-37.927323,-35.906637,-40.306516,-42.285773,-64.432324,-37.665674,-49.823848,-42.177063,-51.010237,-50.395107,-47.640363,-50.586640,-36.064449,-39.092637,-45.716594,-49.265179,-59.300809,-59.455929,-52.402687,-41.918444,-47.139386,-54.957584,-45.893502,-47.545192,-42.098811,-44.667038,-47.039859,-49.925178,-44.039009,-47.630955,-50.984878,-45.307854,-49.503413,-48.393443,-48.646054,-52.685530,-48.854301,-41.047097,-41.550543,-47.688859,-46.675483,-44.661241,-42.373819,-57.670414,-49.354911,-52.675646,-59.374149,-50.487413,-42.672669,-44.029047,-45.944775,-39.696703,-54.927399,-56.317880,-40.456575,-45.489118,-51.844593,0,Fileset 1: TS pulse compressed wideband pings T3
149.000,-39.256506,-46.089943,-31.145956,-36.543807,-34.429960,-28.451259,-38.158752,-34.119874,-28.404101,-35.906170,-43.593156,-37.449438,-32.270712,-35.311276,-35.689682,-43.711848,-45.585691,-49.666807,-41.315674,-39.908622,-39.782663,-50.584506,-42.818357,-41.830452,-40.602787,-41.168310,-44.392635,-42.871085,-40.663942,-40.681284,-44.611252,-38.063546,-51.456923,-50.134341,-48.573495,-31.485612,-34.420843,-49.037633,-42.538080,-39.231984,-53.674469,-53.557568,-40.808610,-50.478901,-50.087552,-48.072924,-37.948723,-33.829143,-41.899908,-34.556189,-49.087726,-40.885545,-43.674447,-49.105211,-46.039290,-47.685386,-43.516530,-41.434520,-40.908473,-49.194866,-46.405828,-41.471583,-50.373119,-39.985482,-53.500831,-58.899325,-39.679171,-35.253872,-45.319532,-50.925296,-46.280409,-35.670934,-37.425071,-40.756957,-50.077161,-46.037403,-34.916021,-46.832793,-37.570749,-40.491113,-36.046192,-36.350379,-38.751337,-43.537214,-34.797125,-47.901111,-46.648457,-44.353844,-44.429239,-46.291307,-43.790407,-46.202492,-39.397844,-46.855901,-44.732338,-35.036296,-37.248874,-46.740362,-46.189322,-47.678204,-46.968782,-40.787436,-43.058574,-41.357218,-34.538448,-57.252093,-43.168392,-42.151309,-55.413193,-48.835276,-46.262567,-45.972843,-42.308630,-43.729244,-38.428045,-33.063824,-42.894513,-39.612281,-44.752769,-39.396526,-39.452539,-48.683951,-34.642380,-36.740918,-53.509612,-46.526346,-37.318251,-36.270233,-38.581179,-42.550673,-60.645709,-38.439517,-50.469585,-43.269481,-50.434657,-51.324026,-47.558175,-47.306090,-36.013145,-39.159255,-44.575625,-47.819311,-57.634826,-57.186609,-49.223945,-41.737828,-47.906482,-54.405277,-44.853853,-47.406875,-42.211551,-44.241273,-47.470265,-48.151678,-44.283641,-47.045195,-50.750954,-44.888233,-48.586893,-48.003739,-47.573633,-51.635509,-48.050910,-40.603597,-41.153819,-47.525851,-48.110219,-46.730254,-42.208979,-59.485272,-49.744876,-52.294246,-55.161757,-50.043413,-42.100565,-43.126738,-44.973154,-40.060642,-61.049926,-55.475687,-40.453299,-43.385154,-52.186826,0,Fileset 1: TS pulse compressed wideband pings T3
149.500,-39.189041,-46.574255,-31.396600,-36.213773,-34.986164,-28.355214,-37.391352,-34.955436,-28.378183,-35.749158,-44.431860,-37.238802,-32.228162,-35.414700,-35.489050,-45.017621,-45.944840,-49.701358,-41.252368,-40.629601,-38.974174,-47.488945,-41.957605,-42.022536,-40.930894,-41.787934,-44.525343,-42.159281,-41.601951,-40.359957,-44.052933,-37.439621,-48.799844,-49.891788,-48.096012,-31.331830,-34.023069,-49.359333,-44.111265,-38.813627,-54.187846,-48.402436,-40.378124,-52.114965,-55.376665,-50.951188,-36.696939,-33.887545,-42.213415,-33.526903,-48.002101,-39.743099,-43.723184,-47.079388,-45.958102,-49.247467,-43.632070,-41.304905,-40.336953,-50.443571,-47.669000,-41.826288,-48.927671,-39.584631,-52.110223,-52.768698,-39.839334,-34.978881,-43.116844,-49.416746,-45.867658,-34.615819,-36.222874,-40.655459,-49.430665,-46.120110,-35.707952,-47.089313,-37.731448,-40.691265,-36.383732,-35.526638,-38.106850,-42.312295,-34.186487,-48.205283,-47.303068,-44.154624,-44.312917,-46.354084,-42.359293,-45.368048,-39.562838,-46.450632,-46.269098,-34.693449,-37.064666,-45.807096,-47.320169,-47.517506,-47.186646,-41.604912,-43.129268,-41.350339,-33.749072,-53.328239,-43.796083,-41.298940,-56.225805,-48.841924,-46.987928,-44.571501,-41.083913,-43.840730,-38.560353,-32.365678,-43.165200,-39.217852,-45.397879,-41.671566,-41.531187,-50.686865,-34.946806,-36.927316,-49.620044,-47.336777,-36.660776,-36.646095,-37.294864,-42.530532,-55.545515,-39.383252,-50.726232,-44.634481,-49.888055,-52.078826,-47.502413,-45.385141,-36.091316,-39.159462,-43.422250,-46.149635,-54.372927,-54.128440,-47.407728,-41.942360,-48.935463,-53.720274,-43.999427,-47.408347,-42.424117,-43.518018,-47.390021,-46.896890,-44.470206,-46.682806,-50.565149,-44.323771,-47.971263,-47.493984,-46.760068,-50.717235,-47.307786,-40.285331,-40.834769,-47.156062,-49.296456,-49.406617,-42.038448,-58.371305,-49.581950,-51.284154,-53.215517,-49.281096,-41.612551,-42.233207,-44.052649,-40.225630,-65.541571,-54.848960,-40.356869,-41.712678,-52.338641,0,Fileset 1: TS pulse compressed wideband pings T3
150.000,-38.979134,-47.086142,-31.714505,-35.755874,-35.663792,-28.339459,-36.562656,-35.760552,-28.403426,-35.619310,-45.044240,-37.029070,-32.177983,-35.593142,-35.185572,-47.058420,-46.273424,-49.821333,-40.979178,-41.229647,-38.408575,-45.053431,-41.060217,-42.356946,-41.407011,-42.830538,-44.409710,-41.325321,-42.218181,-40.518074,-43.091112,-36.923219,-46.729637,-48.997529,-48.350640,-31.375303,-33.738786,-48.928629,-45.929646,-38.506533,-52.983902,-43.654787,-39.974148,-54.029022,-86.506475,-52.027064,-35.784582,-34.291899,-43.011982,-32.946589,-48.254075,-38.913414,-43.937157,-45.221873,-45.359416,-50.570089,-44.442802,-41.227598,-40.243011,-51.170289,-49.705858,-42.375421,-47.288638,-39.004005,-51.374160,-49.276530,-40.073493,-34.818630,-41.400781,-47.396666,-45.623518,-33.850523,-35.265315,-40.524993,-48.619407,-44.982383,-36.859432,-47.278488,-37.856239,-40.835204,-36.758981,-34.905951,-37.661202,-40.974374,-33.748151,-47.459136,-47.475718,-43.965965,-44.311524,-46.395772,-41.132485,-44.707585,-39.648498,-46.105876,-48.455317,-34.306387,-37.028433,-44.974094,-48.383790,-47.706983,-47.534080,-42.341873,-43.351190,-41.495401,-33.013983,-51.160694,-44.254345,-40.518495,-56.604301,-49.584157,-46.245070,-43.438122,-39.815900,-43.938643,-38.858885,-31.899710,-43.491249,-39.257478,-46.070294,-44.948291,-45.020737,-50.559109,-35.237744,-36.547540,-46.569505,-48.443257,-36.003805,-37.046656,-36.489096,-42.344335,-52.274351,-40.579562,-50.335030,-46.720305,-49.438621,-52.790599,-47.327554,-44.309715,-36.423159,-39.255083,-42.352809,-44.685133,-52.739908,-51.308086,-46.437525,-42.803281,-49.940075,-52.744661,-43.261970,-47.684522,-42.785019,-42.880412,-47.227422,-46.193952,-44.499084,-46.478403,-50.203044,-43.899110,-47.591858,-47.701099,-46.572766,-49.867035,-46.752299,-40.107644,-40.591636,-46.698292,-50.101809,-52.781370,-41.899278,-57.431520,-49.193251,-50.220193,-52.473838,-48.191502,-41.309203,-41.437430,-43.256411,-40.332175,-60.170640,-54.676685,-40.329440,-40.505630,-52.331161,0,Fileset 1: TS pulse compressed wideband pings T3
150.500,-38.527519,-47.559316,-32.017021,-35.216104,-36.410671,-28.332100,-35.650028,-36.404641,-28.423899,-35.406852,-45.187363,-36.767848,-32.054889,-35.809744,-34.789992,-50.193257,-46.415898,-49.969447,-40.649794,-41.686648,-38.156012,-43.112257,-40.160687,-42.806026,-41.864204,-44.485147,-44.026520,-40.512025,-41.719825,-41.065579,-42.003599,-36.450358,-45.136229,-47.453094,-49.038233,-31.470057,-33.478636,-47.703746,-47.896360,-38.256852,-51.110856,-40.513170,-39.530145,-57.305347,-53.902376,-49.094966,-35.100757,-35.095905,-44.097346,-32.833345,-49.790376,-38.387148,-44.037590,-43.540170,-44.729563,-51.251577,-45.876541,-41.029227,-40.610514,-51.270915,-52.784019,-43.028460,-45.719997,-38.246432,-50.653000,-46.878775,-40.195309,-34.722248,-40.010118,-45.341284,-45.046840,-33.318045,-34.493858,-40.255590,-47.738700,-43.129048,-38.234359,-47.284235,-37.860369,-40.824118,-37.138018,-34.450475,-37.458277,-39.770508,-33.455352,-45.928718,-46.898961,-43.946195,-44.305157,-46.391094,-40.156032,-44.249653,-39.356455,-45.654195,-50.323530,-33.770420,-37.049606,-43.988241,-49.131776,-48.132150,-47.978387,-42.837124,-43.634888,-41.720570,-32.338439,-49.940408,-44.616963,-39.748819,-56.542020,-49.351697,-44.601883,-42.581695,-38.602534,-43.976503,-39.151213,-31.562103,-44.150455,-39.621034,-46.358508,-49.457967,-50.749266,-48.839945,-35.473226,-35.721589,-44.080007,-49.838536,-35.223007,-37.300595,-35.941967,-41.926437,-50.132544,-41.911497,-49.031803,-49.809521,-49.007080,-53.654424,-46.729275,-43.590196,-36.957989,-39.425794,-41.357058,-43.497542,-52.057871,-48.714720,-45.825694,-44.412903,-50.398086,-51.314405,-42.315006,-48.101543,-43.074807,-42.360433,-47.223409,-45.828282,-44.224104,-46.031913,-49.321081,-43.790585,-47.236861,-48.649194,-47.074589,-48.984386,-46.227914,-39.931643,-40.188156,-46.083474,-50.363101,-56.470687,-41.653472,-57.701135,-48.803296,-49.341804,-52.281539,-46.970262,-41.131388,-40.653795,-42.516111,-40.378747,-57.882199,-55.011100,-40.339591,-39.633186,-52.279082,0,Fileset 1: TS pulse compressed wideband pings T3
151.000,-37.899844,-47.899058,-32.336515,-34.750690,-37.324706,-28.394911,-34.797342,-36.901604,-28.515582,-35.169620,-44.769412,-36.548620,-31.946035,-36.134140,-34.449968,-54.665527,-46.537385,-50.226737,-40.524354,-42.046586,-38.276289,-41.594146,-39.436050,-43.401817,-42.379258,-47.127994,-43.455456,-39.943058,-40.030057,-41.867441,-41.131727,-36.126130,-43.927246,-45.554778,-49.824939,-31.552070,-33.319436,-46.041895,-50.080132,-38.142864,-49.265699,-38.380048,-39.097849,-65.205172,-47.066382,-46.035445,-34.710860,-36.432306,-45.013984,-33.359527,-52.171076,-38.221215,-43.803876,-42.142610,-44.724199,-51.206744,-47.442724,-40.757475,-41.617401,-50.738418,-57.789189,-43.746009,-44.476841,-37.413139,-49.857532,-45.300088,-40.062123,-34.762320,-38.928373,-43.477788,-43.662776,-33.051318,-33.947789,-39.955440,-47.013599,-41.212429,-39.710773,-47.313484,-37.750526,-40.645519,-37.613419,-34.196015,-37.610920,-38.905079,-33.342386,-44.287992,-45.699261,-44.412743,-44.178015,-46.499086,-39.540446,-44.098131,-38.705645,-45.192492,-49.482244,-33.137826,-37.118799,-42.763525,-49.552156,-48.698869,-48.418956,-43.133880,-43.915319,-42.018731,-31.764098,-49.591614,-45.100119,-39.098554,-56.671388,-46.974310,-42.991289,-42.200479,-37.625689,-44.095872,-39.315068,-31.343666,-45.691427,-40.229199,-46.137071,-55.985190,-55.549110,-46.980920,-35.721841,-34.800200,-42.024889,-51.747625,-34.421599,-37.498419,-35.510093,-41.360291,-48.764173,-43.358255,-47.037262,-53.560270,-48.815238,-55.138704,-45.865019,-42.978410,-37.776683,-39.728892,-40.510874,-42.647298,-51.391820,-46.469342,-45.238133,-46.754519,-50.495260,-49.688891,-41.114782,-48.623109,-43.136444,-41.856228,-47.428233,-45.611968,-43.835163,-45.128388,-48.223850,-44.228896,-46.970790,-48.948719,-48.224605,-48.138484,-45.613429,-39.831953,-39.578602,-45.325592,-50.221490,-60.733689,-41.356736,-59.076629,-48.546136,-48.769857,-52.183911,-46.039136,-41.094485,-39.966842,-41.946769,-40.477659,-58.119341,-55.949078,-40.450546,-39.067138,-52.645898,0,Fileset 1: TS pulse compressed wideband pings T3
151.500,-37.408000,-47.863408,-32.806961,-34.536667,-38.571130,-28.605284,-34.183577,-37.348410,-28.745233,-35.030895,-43.955277,-36.537082,-32.044176,-36.663068,-34.312113,-57.024873,-46.985101,-50.671059,-40.875169,-42.371389,-38.889778,-40.507462,-39.131096,-44.230502,-43.458110,-51.091772,-42.850767,-39.913674,-38.061552,-42.668129,-40.688335,-36.095853,-43.048904,-43.764214,-50.075986,-31.706602,-33.370675,-44.584216,-52.771421,-38.170260,-47.673675,-37.074576,-38.760739,-60.746100,-43.002528,-43.939423,-34.795821,-38.443327,-45.086738,-34.915267,-53.554079,-38.527258,-43.311837,-41.177090,-45.885783,-51.370833,-47.419828,-40.563818,-43.429670,-50.072381,-67.668064,-44.516145,-43.755129,-36.771607,-49.722451,-44.709073,-39.715323,-35.075074,-38.285442,-41.975408,-41.608018,-33.168468,-33.757468,-39.804428,-46.531089,-39.726726,-41.354112,-47.695622,-37.733505,-40.435308,-38.324303,-34.229953,-38.252496,-38.552031,-33.522114,-43.020775,-44.302922,-45.688379,-43.837745,-46.737405,-39.359013,-44.320033,-37.967686,-44.991075,-46.895351,-32.616243,-37.354942,-41.511224,-49.743523,-49.223041,-48.710394,-43.485405,-44.262856,-42.527933,-31.484348,-50.368661,-45.825646,-38.728205,-57.923783,-44.546894,-41.757365,-42.511260,-37.014513,-44.513655,-39.370463,-31.279733,-48.899124,-40.946800,-45.660095,-62.293807,-50.778684,-45.684715,-36.111747,-34.165933,-40.503261,-53.745712,-33.806301,-37.825149,-35.125527,-40.837292,-47.873470,-44.826243,-44.936061,-53.427522,-49.286128,-57.471113,-45.204477,-42.429007,-38.943775,-40.193297,-39.943735,-42.080308,-50.388885,-44.837715,-44.539461,-49.067516,-51.080746,-48.267746,-40.006240,-49.414904,-42.990582,-41.370100,-47.709363,-45.395052,-43.742514,-43.993765,-47.589576,-45.380707,-47.177031,-47.250067,-49.590523,-47.450933,-44.958273,-39.998270,-39.019160,-44.559236,-50.006106,-60.444773,-41.154206,-62.065173,-48.540535,-48.615272,-52.134071,-45.792872,-41.419304,-39.535083,-41.756376,-40.821317,-58.880880,-57.536310,-40.760504,-38.869711,-54.051916,0,Fileset 1: TS pulse compressed wideband pings T3
152.000,-37.065349,-47.027044,-33.282621,-34.414720,-40.099713,-28.857372,-33.747923,-37.704385,-29.011344,-34.995054,-42.966085,-36.631048,-32.281995,-37.255418,-34.281764,-54.793414,-47.668351,-51.034051,-41.614760,-42.498781,-39.685625,-39.622898,-39.148883,-45.081815,-45.520655,-53.790725,-42.108253,-40.300927,-36.324082,-42.994611,-40.562733,-36.306137,-42.314071,-42.238541,-49.188134,-31.876584,-33.597890,-43.546938,-56.002582,-38.148830,-46.186215,-36.230079,-38.524277,-53.203253,-40.236104,-42.457348,-35.263495,-40.708693,-43.878964,-37.671708,-53.166989,-39.219628,-42.725553,-40.450090,-47.973482,-52.521309,-45.435584,-40.479232,-46.000231,-49.971644,-64.497656,-45.061415,-43.353683,-36.269851,-50.437447,-44.930813,-39.167963,-35.550994,-37.993824,-40.796627,-39.417346,-33.517223,-33.758564,-39.745765,-46.042647,-38.739260,-43.136363,-48.532361,-37.718432,-40.060243,-39.177120,-34.343140,-39.137570,-38.576053,-33.842567,-42.023879,-42.909262,-47.774715,-43.302630,-46.806298,-39.209654,-44.726382,-37.380086,-45.185592,-44.640387,-32.187872,-37.599983,-40.328175,-49.696106,-49.377029,-48.528953,-43.878421,-44.546282,-43.155700,-31.350180,-52.133310,-46.378909,-38.554286,-61.186730,-43.107728,-40.803318,-43.478599,-36.604660,-45.130421,-39.405952,-31.252002,-55.232468,-41.715900,-45.173911,-53.812633,-46.932342,-44.986121,-36.491860,-33.852926,-39.542007,-53.429780,-33.463471,-38.147966,-34.759133,-40.480931,-47.142041,-45.898449,-43.076037,-49.796151,-50.907593,-59.648220,-45.041940,-41.932519,-40.316340,-40.740737,-39.450469,-41.497552,-49.457436,-43.871654,-43.731813,-49.448771,-52.509766,-47.135538,-39.147053,-50.488348,-42.671899,-40.880773,-47.605205,-45.000716,-44.176799,-42.955473,-47.280931,-46.908136,-48.051979,-45.222670,-50.045492,-46.788431,-44.295218,-40.381214,-38.592866,-43.729582,-49.699248,-53.476591,-41.049815,-65.866738,-48.645852,-48.580801,-52.117067,-45.967933,-41.993363,-39.377463,-41.943734,-41.330290,-57.072328,-59.345363,-41.165654,-38.897835,-56.623154,0,Fileset 1: TS pulse compressed wideband pings T3
152.500,-36.865828,-45.596656,-33.744712,-34.316400,-41.920861,-29.122724,-33.420244,-37.949211,-29.271684,-35.101908,-42.111849,-36.800109,-32.671027,-37.884694,-34.285737,-52.963939,-48.302654,-51.068692,-42.582689,-42.449429,-40.466174,-38.823589,-39.365759,-45.911562,-49.128583,-51.206463,-41.314470,-40.919848,-34.955321,-42.742113,-40.598668,-36.701849,-41.732391,-41.082010,-47.675224,-32.153649,-33.976400,-43.036555,-57.960980,-37.958371,-44.775678,-35.646060,-38.409961,-49.100155,-38.267753,-41.309626,-36.025831,-42.435310,-41.905280,-42.132416,-53.187702,-40.291326,-42.289867,-39.789377,-49.538339,-52.792193,-43.305225,-40.550882,-49.098971,-50.953095,-57.937008,-45.388727,-43.068492,-35.884614,-51.350157,-45.738236,-38.600458,-36.098922,-38.003714,-40.004478,-37.530865,-34.017714,-33.874576,-39.691022,-45.376329,-38.168483,-45.086547,-49.737653,-37.668411,-39.519098,-40.081737,-34.386273,-39.932310,-38.836684,-34.226440,-41.187045,-41.764488,-50.760798,-42.795732,-46.427450,-38.788399,-45.166077,-37.142170,-45.784141,-42.996060,-31.919187,-37.896434,-39.370972,-49.552956,-49.123939,-48.015923,-44.314319,-44.754451,-43.951862,-31.294165,-54.380007,-46.273652,-38.502358,-68.978732,-42.511069,-40.056740,-44.947442,-36.278753,-45.769924,-39.587262,-31.280635,-82.928136,-42.866167,-44.763428,-48.595636,-43.823402,-44.802968,-36.825313,-33.830066,-39.102677,-50.814527,-33.420012,-38.232375,-34.610072,-40.329312,-46.523489,-46.259490,-41.674226,-47.060197,-54.573253,-59.690241,-45.590105,-41.686050,-41.760143,-41.454375,-38.986081,-40.733734,-49.058711,-43.534310,-43.022453,-48.333257,-54.999281,-46.364481,-38.631732,-51.799150,-42.308883,-40.569872,-47.108638,-44.574677,-45.365086,-42.267263,-46.479880,-48.409874,-49.675035,-44.051198,-49.473632,-46.210058,-43.806839,-40.884226,-38.374871,-42.858976,-49.270835,-48.831682,-41.044618,-61.186735,-48.927570,-48.481194,-52.235219,-46.079838,-42.733728,-39.502596,-42.486260,-41.957582,-54.837136,-61.142673,-41.672361,-39.101725,-59.946134,0,Fileset 1: TS pulse compressed wideband pings T3
153.000,-36.767855,-44.107210,-34.127258,-34.193396,-44.000758,-29.430588,-33.161717,-38.071885,-29.573646,-35.395088,-41.520096,-36.964275,-33.184658,-38.583236,-34.315806,-51.912455,-48.492235,-50.779949,-43.655129,-42.341613,-41.334397,-38.129515,-39.629214,-46.768143,-55.213052,-48.023993,-40.670776,-41.646909,-33.981426,-42.161887,-40.706640,-37.262468,-41.368424,-40.249989,-46.196646,-32.614006,-34.529921,-42.863578,-55.432535,-37.668020,-43.520411,-35.158735,-38.427934,-46.370080,-36.871222,-40.399394,-36.898435,-42.808216,-39.931131,-49.790836,-54.942679,-41.836360,-42.200380,-39.199209,-49.293606,-49.527767,-41.734994,-40.876227,-51.718705,-53.499399,-54.219033,-45.608763,-42.648230,-35.645697,-50.963307,-46.693428,-38.214874,-36.698508,-38.323783,-39.721299,-36.107011,-34.682878,-34.058455,-39.574765,-44.635042,-37.879258,-46.670882,-50.980931,-37.628891,-38.907974,-40.991008,-34.363566,-40.321213,-39.286015,-34.700311,-40.460163,-41.008864,-55.008575,-42.516750,-45.633481,-38.020553,-45.557589,-37.398538,-46.718518,-41.779554,-31.779938,-38.235476,-38.645019,-49.531469,-48.688141,-47.413778,-44.732063,-44.874123,-44.927862,-31.350800,-55.798186,-45.556374,-38.541035,-69.843781,-42.284295,-39.573133,-46.615026,-36.015471,-46.250037,-39.951896,-31.480749,-55.820257,-44.957443,-44.437302,-45.657882,-41.310231,-44.984643,-37.070180,-33.971771,-39.005564,-48.175294,-33.678718,-38.026538,-34.840686,-40.328486,-46.170624,-46.075789,-40.755168,-45.421764,-59.281042,-58.410494,-46.993953,-41.905796,-43.233072,-42.519365,-38.571877,-39.892478,-49.181085,-43.666130,-42.546445,-47.246011,-59.032983,-45.987227,-38.442052,-53.074661,-42.007965,-40.592961,-46.602112,-44.368278,-47.641219,-41.991330,-44.811257,-49.832958,-51.731996,-43.806782,-48.723245,-45.949762,-43.669591,-41.362597,-38.279424,-42.047697,-48.611116,-46.005930,-41.135311,-57.851325,-49.609053,-48.356091,-52.544056,-45.775949,-43.593858,-39.914474,-43.344141,-42.730559,-53.891242,-62.547100,-42.341414,-39.522540,-61.705738,0,Fileset 1: TS pulse compressed wideband pings T3
