Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,Variable_index,Variable_name
245.500,-42.331676,-48.151191,-37.736061,-27.193820,-40.306758,-35.453776,-34.493030,-36.947838,-39.092938,-41.969181,-43.609217,-48.944329,-38.852259,-35.448352,-34.288992,-49.708794,-38.098829,-52.031143,-49.374681,-46.631602,-50.491005,-55.775791,-53.232465,-51.865718,-57.894015,-57.346175,-52.425448,-46.060677,-52.159056,-38.110064,-43.004177,-63.591662,-64.097964,-50.562840,-52.626803,-42.324678,-39.772837,-62.077787,-59.936070,-62.278264,-39.893722,-36.231556,-40.454253,-46.071648,-43.185630,-43.625277,-37.027431,-38.562994,-42.790912,-31.097059,-48.480978,-59.784108,-41.909105,-56.397597,-48.393909,-53.618777,-57.756793,-42.499745,-46.583196,-50.659090,-43.741993,-58.036560,-40.623311,-48.358188,-49.913709,-44.274539,-55.370387,-41.994767,-67.769727,-45.011792,-49.054737,-47.578256,-53.176888,-47.283761,-43.829978,-43.939489,-35.256090,-53.059495,-38.239427,-48.359248,-55.703543,-55.993188,-48.731681,-45.017125,-38.064184,-37.457019,-41.127719,-36.786561,-33.858264,-46.513005,-38.097020,-44.197372,-56.463440,-37.798731,-42.912791,-43.118514,-38.710733,-49.743662,-42.609164,-52.376097,-39.426746,-46.031282,-38.467891,-47.976288,-47.826453,-47.949816,-53.657157,-45.450410,-38.183391,-48.005304,-41.727355,-52.713279,-52.681341,-46.376362,-47.899289,-39.232792,-44.773582,-57.424465,-49.568911,-46.926495,-42.055920,-37.539110,-34.721192,-37.497317,-44.033382,-51.543824,-40.131360,-33.179325,-54.056414,-37.743304,-45.929059,-59.639569,-39.046874,-34.445043,-54.321323,-45.849807,-48.784772,-56.156607,-47.790647,-47.109587,-39.827536,-48.803044,-48.438944,-44.640091,-43.169321,-53.890067,-42.233836,-53.236793,-45.333101,-43.142188,-49.425335,-53.267458,-46.199735,-43.227585,-49.147919,-51.358458,-41.397771,-46.975834,-48.206349,-45.481786,-42.547086,-46.607124,-51.447714,-43.656620,-50.435977,-52.736580,-51.192312,-47.704241,-61.910618,-47.248634,-56.377311,-49.746317,-55.978770,-59.470505,-53.429306,-52.209429,-46.277411,-44.083937,-51.617161,-70.282880,-49.994772,-50.321602,-40.572787,0,Fileset 1: TS pulse compressed wideband pings T2
246.000,-42.628330,-46.631964,-38.072720,-28.262282,-40.124345,-36.874664,-35.879251,-38.904388,-41.468532,-43.024248,-41.686436,-47.194097,-37.407285,-34.117297,-34.943795,-51.894929,-35.886703,-51.800138,-48.236290,-45.081438,-48.835746,-50.431867,-50.007987,-50.379367,-56.789762,-53.943659,-49.903392,-46.457438,-54.608017,-36.919095,-41.768917,-61.964162,-63.061987,-54.987625,-51.874682,-43.507181,-39.044724,-100.033649,-57.122531,-58.197198,-41.255434,-35.677737,-42.192992,-44.388713,-40.576469,-42.949721,-34.470813,-38.666340,-41.402717,-32.588712,-45.522909,-60.705929,-40.674737,-55.755427,-49.715199,-50.724330,-67.321722,-43.945654,-45.248592,-52.854663,-44.888777,-60.895557,-39.869440,-50.507999,-51.676626,-43.820663,-51.317303,-42.180341,-56.567654,-44.661417,-47.361800,-49.796400,-51.396884,-49.736094,-44.776381,-43.778816,-34.388665,-53.925335,-37.487846,-47.697579,-53.724767,-50.866232,-46.193905,-42.781334,-36.607044,-35.886874,-40.100625,-35.998469,-33.852830,-46.140719,-37.675550,-45.351107,-57.140430,-38.192373,-43.949427,-46.814538,-38.407219,-49.030702,-43.124266,-55.084458,-37.996364,-41.736519,-37.885935,-47.284194,-53.152570,-48.002609,-53.335948,-44.603864,-36.707143,-49.257815,-41.929390,-49.730306,-50.855827,-44.685289,-48.747031,-37.934252,-45.530049,-59.888831,-45.921223,-48.409780,-40.494040,-38.966645,-35.026899,-36.652410,-42.978026,-52.563594,-40.448383,-33.111303,-50.562293,-36.993249,-46.755617,-51.156539,-41.853061,-33.670997,-52.172070,-45.453316,-48.428606,-55.009784,-48.409503,-46.888552,-39.421871,-51.501098,-48.448641,-43.074969,-43.001154,-53.686442,-42.099090,-53.284782,-46.632551,-44.559800,-52.525362,-53.909393,-45.174087,-42.258094,-49.162426,-52.504028,-42.596405,-47.562841,-46.976308,-45.039480,-41.616022,-45.174147,-54.970019,-43.614950,-50.387747,-52.025026,-52.311624,-48.427459,-56.649156,-46.494306,-57.455368,-49.450261,-57.160574,-59.594854,-52.815675,-52.548231,-45.497241,-43.121875,-49.724963,-67.348697,-51.656371,-49.879623,-41.285109,0,Fileset 1: TS pulse compressed wideband pings T2
246.500,-44.105580,-45.380623,-38.508789,-28.839285,-40.991795,-38.327284,-38.484158,-41.011254,-39.134573,-44.226383,-40.180393,-46.553173,-36.878702,-33.643149,-36.243819,-53.653877,-34.738105,-53.515474,-47.547627,-43.556542,-48.896522,-47.577319,-48.229191,-50.185782,-56.913375,-51.888410,-48.742886,-48.598408,-55.293194,-37.103946,-41.896615,-66.689696,-55.298886,-59.001356,-52.316245,-45.124657,-39.452675,-68.860277,-55.278336,-53.031937,-43.411479,-36.125272,-43.364008,-44.125909,-39.711950,-43.149288,-32.710069,-38.301153,-41.113972,-34.156359,-44.311852,-64.507395,-40.514835,-55.499415,-50.572168,-48.434178,-63.388721,-45.566941,-43.677883,-53.325714,-45.673649,-57.749867,-39.952170,-53.093941,-54.627737,-44.479314,-48.997645,-43.787883,-51.231907,-43.825638,-46.043815,-48.845666,-49.393175,-53.214886,-46.694880,-44.910343,-34.341591,-53.670339,-35.698328,-46.680271,-52.043835,-46.798570,-45.894765,-42.261866,-36.587318,-34.889881,-38.490625,-36.411551,-34.750001,-45.291285,-36.903944,-47.272288,-57.142156,-39.767420,-46.180684,-52.543957,-37.864997,-49.189048,-44.121846,-53.403768,-37.292250,-39.134669,-38.023738,-48.031791,-61.094340,-47.499343,-57.350401,-44.746793,-35.469743,-52.671933,-43.469021,-48.086533,-48.829826,-43.511896,-51.737876,-37.977780,-47.049861,-64.117665,-44.028921,-48.255584,-39.451137,-40.852219,-35.949591,-34.748645,-42.901488,-55.489048,-41.277422,-33.405498,-46.703911,-37.522156,-48.202385,-46.273246,-44.063171,-33.283607,-50.677304,-45.968071,-48.828339,-54.012953,-50.215127,-47.452813,-39.609688,-58.070343,-50.522038,-42.056773,-44.113465,-52.401542,-42.167685,-55.985205,-47.979521,-44.696171,-49.454635,-56.206256,-45.044213,-42.395788,-49.478413,-52.571678,-43.449036,-47.330573,-46.196892,-44.643409,-40.601891,-43.405058,-52.278318,-43.584908,-51.732314,-52.604043,-54.605913,-49.327883,-49.782981,-46.964624,-58.190507,-49.172472,-58.891041,-59.446030,-53.195051,-53.744141,-45.345685,-42.946938,-48.769421,-65.525154,-51.827409,-50.249419,-42.899576,0,Fileset 1: TS pulse compressed wideband pings T2
247.000,-46.313736,-44.313307,-38.749520,-28.456308,-42.750493,-38.252885,-39.924349,-41.879306,-36.222884,-44.808599,-39.156129,-46.577735,-37.023201,-33.761869,-37.383013,-53.151573,-34.142024,-56.016244,-47.361807,-42.286155,-50.291830,-46.248586,-47.555745,-50.459737,-57.904987,-50.732193,-48.756261,-52.031640,-54.275045,-38.279604,-42.885956,-64.437092,-50.516959,-55.418554,-53.634444,-47.306534,-40.724018,-69.305709,-54.533086,-50.903518,-45.522352,-37.478160,-42.871660,-44.895776,-40.053279,-43.435126,-31.637081,-37.574868,-42.191401,-35.257416,-43.999281,-67.787875,-41.052142,-55.497631,-51.015142,-46.769640,-56.292983,-46.162548,-42.757046,-52.682413,-45.735630,-53.495634,-40.477210,-55.298294,-56.642435,-45.831618,-47.883005,-46.410224,-48.412189,-43.043684,-45.087805,-46.958806,-48.441716,-55.542862,-49.135179,-46.968260,-34.716828,-51.410202,-34.247237,-45.973431,-50.603777,-43.893445,-47.245137,-42.823131,-37.643599,-34.447813,-36.688146,-37.837577,-36.115565,-44.051644,-35.628587,-49.037802,-58.045533,-42.227528,-45.920109,-52.053746,-37.015245,-49.518420,-44.055746,-48.949748,-36.853120,-37.718226,-38.315061,-50.048220,-57.164856,-46.629675,-88.869714,-45.898422,-34.563535,-53.976739,-45.846828,-47.541855,-47.148106,-42.920713,-56.417836,-38.413072,-48.444822,-65.527746,-43.361193,-46.723774,-39.081288,-41.771853,-37.057816,-32.949853,-43.690959,-54.861327,-41.673754,-33.678718,-43.079016,-38.822575,-47.591072,-43.369571,-44.931753,-32.646388,-49.639598,-47.170154,-49.567240,-53.381218,-52.835681,-48.394811,-40.359095,-74.292810,-53.281306,-41.595067,-46.106137,-50.485820,-42.095515,-64.099120,-48.629010,-43.486055,-46.618040,-59.582427,-45.609021,-43.432102,-49.558124,-50.905130,-43.537031,-46.128783,-45.399721,-43.889562,-39.553617,-41.881467,-48.432757,-43.374848,-54.244254,-54.080953,-55.156621,-46.272287,-47.082647,-47.529838,-56.157559,-48.532575,-60.855110,-55.505579,-54.163780,-54.912019,-45.538681,-43.195684,-48.468049,-64.174764,-50.460731,-50.844552,-44.789021,0,Fileset 1: TS pulse compressed wideband pings T2
247.500,-48.240487,-43.201575,-38.637579,-27.444710,-44.836657,-36.320585,-37.140094,-41.167205,-34.034114,-44.199665,-38.335873,-46.967134,-37.600369,-34.202707,-37.288959,-51.406703,-33.602788,-55.272397,-47.180115,-41.019965,-52.589868,-45.988055,-47.745827,-50.767770,-58.757514,-50.011262,-49.594320,-53.302196,-52.550990,-40.172911,-44.232339,-56.608434,-47.714705,-52.789618,-55.373060,-50.714541,-42.565711,-77.827307,-54.638855,-49.801621,-46.110798,-39.709359,-41.212207,-46.180758,-41.045845,-42.630947,-31.044399,-36.683527,-44.849759,-36.082132,-43.988367,-61.159965,-41.789581,-55.363354,-50.862849,-45.480684,-53.465420,-44.865430,-42.185947,-51.995702,-44.780501,-50.100399,-41.096604,-55.900823,-54.593043,-47.588123,-47.389222,-49.311675,-47.017623,-42.452587,-44.187205,-45.751993,-48.586574,-55.674943,-51.214169,-49.571459,-35.079727,-48.008080,-33.357106,-45.744865,-49.153412,-41.383805,-49.714311,-43.754730,-39.508802,-34.452379,-35.008781,-40.075183,-37.196543,-42.534339,-34.107626,-50.372809,-59.928122,-44.808995,-41.760012,-47.969874,-36.210214,-49.988679,-41.996185,-45.455214,-36.281737,-37.145147,-38.196503,-53.678729,-55.050997,-45.826867,-55.132535,-47.993010,-33.786646,-50.462410,-46.755398,-47.438686,-45.840245,-42.802613,-57.364023,-37.733247,-48.369423,-56.389491,-43.232961,-45.017488,-39.009654,-40.751068,-37.722847,-31.568328,-45.186677,-50.151511,-40.283694,-33.429879,-39.994477,-39.456071,-45.269980,-41.202606,-45.859446,-31.722025,-48.562535,-48.325376,-49.753407,-53.033161,-55.697553,-49.314724,-41.743170,-57.919614,-51.968703,-41.456054,-48.716316,-48.407167,-41.820249,-62.019737,-48.240251,-41.896167,-44.610743,-61.930465,-46.696285,-45.184034,-48.791626,-48.151228,-43.294880,-44.414741,-44.391071,-43.040932,-38.728142,-40.903666,-45.786506,-42.875391,-57.081248,-55.973549,-52.007184,-42.280079,-45.874215,-46.833065,-52.694926,-47.667035,-62.571087,-50.860882,-55.199801,-55.171615,-45.603124,-43.425908,-48.381578,-63.010077,-48.690354,-50.921638,-46.048069,0,Fileset 1: TS pulse compressed wideband pings T2
248.000,-48.087311,-42.232225,-38.298329,-26.520978,-45.307513,-34.149120,-33.638970,-40.410196,-32.857544,-43.225339,-38.023201,-47.792152,-38.583331,-35.229795,-36.195422,-50.127198,-33.033496,-52.200604,-47.205051,-39.914091,-53.933668,-47.267854,-49.137372,-51.595090,-58.520197,-49.869968,-51.324257,-50.022721,-51.120100,-43.181974,-46.378334,-52.829652,-46.673686,-52.290044,-56.705919,-57.866169,-46.037784,-68.967763,-55.571446,-49.261217,-44.712756,-42.608190,-39.834873,-48.520214,-43.222206,-41.354768,-31.154294,-35.995432,-51.073470,-37.397486,-44.345430,-55.392266,-42.802125,-56.185888,-50.528995,-44.962454,-52.266359,-42.964499,-42.420484,-52.227744,-43.314061,-47.750262,-41.661912,-53.894695,-51.556393,-49.502185,-47.423741,-50.954404,-47.161115,-42.583223,-43.696839,-45.834603,-49.967195,-56.537280,-52.011696,-53.181075,-35.140941,-44.736136,-33.300317,-46.240418,-48.080593,-39.658452,-50.952958,-44.620932,-42.285142,-35.086738,-33.874174,-43.465925,-37.847226,-41.561781,-32.805632,-52.753612,-63.151675,-46.038665,-38.079113,-46.149696,-35.658293,-51.548147,-39.597882,-43.087438,-35.584143,-37.504829,-37.773600,-60.083382,-55.500530,-45.435206,-49.017393,-49.690728,-33.556049,-47.741358,-44.569603,-47.596082,-45.476753,-43.674935,-52.710387,-35.832443,-47.081786,-50.959297,-44.150095,-44.114225,-39.709296,-39.282227,-37.848584,-30.959099,-48.434057,-46.557496,-37.949574,-33.010296,-37.953126,-38.279701,-43.592538,-39.879624,-48.682935,-31.014298,-47.869778,-49.324937,-49.310258,-53.493767,-58.822045,-50.632939,-44.082344,-54.015857,-47.897794,-42.076156,-52.996593,-46.597151,-41.744603,-54.631959,-47.420523,-40.799083,-43.341562,-59.760569,-48.624394,-48.629553,-47.527504,-45.654547,-43.240923,-43.065414,-43.669916,-42.589995,-38.980210,-40.991595,-44.373344,-42.616469,-55.239404,-58.088212,-48.947577,-39.470730,-46.067822,-45.270050,-50.169810,-47.004398,-63.757214,-47.710406,-55.925332,-55.015287,-45.739194,-43.782455,-48.207465,-62.001266,-47.415562,-50.402266,-46.141051,0,Fileset 1: TS pulse compressed wideband pings T2
248.500,-46.245430,-41.592793,-38.383045,-26.384788,-42.779119,-32.508429,-31.146161,-40.365525,-32.568597,-42.373278,-38.429532,-48.845711,-39.718717,-36.952716,-34.776179,-49.550182,-32.715358,-49.883736,-47.591012,-39.170530,-52.281824,-51.116331,-52.000323,-54.081670,-57.905906,-50.663144,-53.874403,-47.413279,-50.362911,-45.319582,-48.278392,-51.369716,-47.718336,-53.712562,-55.001726,-61.903960,-52.286857,-64.524008,-57.591064,-48.483331,-42.362769,-45.085456,-38.967631,-51.730019,-46.494657,-40.777580,-32.244022,-36.184130,-53.412494,-38.955667,-45.251067,-51.294285,-43.729936,-59.579575,-50.292149,-45.379233,-51.097713,-41.366856,-43.305568,-53.339430,-42.043103,-46.868402,-41.849109,-50.354311,-49.582604,-50.864507,-47.400920,-49.571495,-48.899140,-43.893684,-43.799608,-47.723427,-52.699248,-58.910049,-50.612393,-58.104828,-35.306710,-42.158497,-34.536197,-47.773378,-47.295875,-39.111801,-48.318623,-44.405516,-43.910087,-36.608283,-33.817772,-47.374114,-37.226887,-41.207330,-32.400922,-58.179099,-63.444393,-44.070993,-35.687129,-47.117117,-35.960498,-56.065923,-37.836928,-41.511867,-35.429228,-39.070960,-37.697322,-59.013624,-54.318913,-45.843791,-46.005942,-46.120336,-34.082189,-46.494781,-41.738978,-47.047249,-46.532148,-46.050087,-48.437900,-33.822904,-45.628180,-47.505344,-46.115441,-44.038936,-41.055822,-38.589630,-37.981702,-31.425980,-55.294801,-44.072361,-35.644097,-32.522865,-37.099806,-35.952925,-42.625253,-39.356611,-54.920514,-31.466740,-47.412957,-49.241199,-48.382654,-55.248083,-59.751606,-51.506050,-47.714859,-52.022585,-44.772204,-43.461857,-62.003374,-45.440801,-42.616305,-52.029436,-46.776212,-40.646980,-42.619232,-56.322796,-51.474141,-56.234316,-45.973805,-43.917677,-43.421359,-42.569444,-43.492930,-42.950298,-41.085907,-42.466719,-44.280701,-42.886398,-52.394389,-59.245767,-46.826507,-38.058720,-47.426243,-43.838748,-48.862329,-46.850038,-64.529565,-46.258701,-56.182709,-54.641087,-45.862108,-44.310716,-47.978530,-61.766192,-47.024697,-49.329321,-45.477009,0,Fileset 1: TS pulse compressed wideband pings T2
249.000,-44.066885,-40.823086,-38.400224,-26.557538,-39.856412,-31.402470,-29.552198,-41.208941,-33.088548,-41.772579,-39.060254,-48.319593,-39.363124,-38.334038,-33.416765,-48.916925,-32.275716,-48.416270,-48.102394,-38.305766,-49.729925,-58.604313,-54.142311,-57.735913,-57.359825,-51.792205,-56.049314,-46.111781,-49.801992,-42.945567,-46.609019,-51.459333,-51.309949,-55.702833,-51.373038,-50.962091,-50.787262,-63.394858,-59.021210,-47.781081,-39.925754,-45.309003,-38.665304,-54.779023,-49.850954,-41.349273,-33.535843,-36.889229,-45.628129,-38.027965,-45.962594,-48.210011,-43.675174,-56.799041,-49.564265,-46.343172,-49.292987,-40.469811,-44.706374,-54.279467,-41.230225,-46.612336,-40.458944,-46.594927,-48.219539,-50.483812,-46.369328,-47.421099,-50.682425,-46.401327,-44.313905,-51.133598,-55.108898,-57.114739,-48.544120,-60.572150,-35.207349,-40.497942,-36.659662,-49.487517,-46.207728,-39.625634,-45.882997,-42.982288,-41.621515,-37.866970,-34.358754,-49.087519,-35.555494,-41.531726,-32.375221,-72.023246,-58.867520,-41.539420,-34.343875,-52.381738,-36.033675,-61.108000,-36.761113,-40.286910,-35.477089,-40.950013,-37.627063,-53.238838,-50.429899,-46.348586,-44.148800,-41.834947,-34.999622,-45.976410,-39.675203,-45.562070,-48.626681,-48.848229,-44.753184,-32.316688,-44.350849,-45.190088,-49.093709,-44.777148,-42.630013,-38.594805,-37.187302,-32.601291,-60.418612,-42.429842,-33.909501,-31.892884,-37.322592,-34.035411,-41.674130,-39.390782,-52.534165,-32.571153,-47.082135,-47.821135,-47.257056,-58.808932,-56.161032,-50.411362,-49.281607,-50.126107,-42.418393,-44.971540,-68.757153,-44.449222,-44.190394,-51.500796,-45.893303,-41.076432,-42.102560,-53.968543,-54.019622,-58.570410,-44.073319,-42.952955,-43.522531,-42.569797,-43.245738,-43.320217,-44.595544,-44.565857,-45.329456,-43.272111,-51.977272,-57.813453,-44.132143,-37.472330,-49.260916,-42.506513,-48.005581,-46.385068,-65.078428,-45.360712,-55.303400,-54.051669,-45.645185,-44.591407,-47.350152,-61.898666,-47.331547,-47.679837,-44.457714,0,Fileset 1: TS pulse compressed wideband pings T2
249.500,-42.459424,-40.147730,-38.567314,-27.208566,-38.104197,-31.316491,-29.200946,-43.693873,-35.068812,-41.970520,-39.527594,-46.352675,-37.729882,-38.573604,-32.799508,-48.183308,-32.069061,-48.346611,-49.061765,-37.507965,-47.637298,-52.242739,-53.193815,-57.935831,-57.496758,-52.595770,-57.874296,-46.165774,-49.371962,-40.447040,-43.841527,-52.959381,-55.162219,-57.247527,-48.632235,-45.313743,-44.872539,-64.127076,-56.051000,-48.964891,-38.320023,-45.271128,-39.494327,-55.059822,-50.992073,-43.563034,-34.333980,-38.496905,-41.987068,-36.127269,-45.583751,-46.307141,-42.751128,-49.258014,-48.337617,-47.636492,-48.265726,-40.963548,-47.061316,-53.043625,-41.409086,-46.734149,-38.356158,-43.589248,-47.451705,-49.699086,-45.017603,-46.539436,-49.835096,-50.358874,-45.615913,-52.160066,-54.906594,-52.993751,-47.548181,-55.839428,-35.303453,-40.394264,-39.594495,-50.683097,-44.825085,-41.442339,-45.332228,-41.672539,-38.920605,-37.811681,-35.568999,-50.248619,-34.273596,-43.088179,-32.899434,-62.166608,-54.621518,-40.275208,-34.416748,-57.861204,-35.620377,-53.765726,-36.822054,-39.625439,-35.901188,-42.624528,-37.671677,-49.773068,-47.598058,-46.947720,-43.052368,-39.391169,-36.151324,-45.651305,-38.949166,-44.602555,-48.402132,-47.327135,-42.046605,-31.989807,-43.728503,-44.155567,-51.670313,-46.878374,-43.945295,-39.554185,-35.095128,-34.720992,-52.904252,-42.057230,-33.432758,-31.646028,-39.245100,-33.523699,-40.725214,-40.117138,-47.571178,-34.244984,-47.205830,-46.342914,-46.699147,-67.637353,-52.257692,-48.598439,-47.630130,-49.002611,-40.968428,-46.321373,-60.919719,-43.821498,-46.895641,-52.326936,-44.947443,-42.235376,-42.106608,-53.354399,-54.992307,-50.347179,-42.384646,-43.152027,-44.156970,-43.148322,-42.748074,-43.585979,-45.504085,-45.462833,-48.090815,-43.828869,-54.987310,-55.173745,-41.264720,-37.737661,-50.715437,-41.682019,-48.007961,-45.475053,-66.634940,-44.454479,-53.934732,-53.730423,-45.527400,-44.827528,-46.693068,-62.498026,-48.734232,-46.250759,-43.857005,0,Fileset 1: TS pulse compressed wideband pings T2
250.000,-41.746304,-39.544465,-38.940380,-28.269171,-37.473139,-32.015538,-29.833014,-48.406312,-38.716620,-42.669110,-38.722025,-44.173211,-35.917474,-37.642761,-32.778999,-47.308736,-32.101288,-50.377586,-50.403576,-36.723049,-46.096513,-46.479256,-52.061035,-55.368496,-58.725008,-51.983426,-59.327699,-47.593847,-48.695598,-39.312878,-42.329443,-54.439460,-48.463751,-58.900316,-47.105935,-41.630964,-41.651209,-65.640725,-51.477674,-54.262316,-37.607589,-45.476977,-41.062291,-51.604060,-48.355543,-45.549842,-33.907805,-41.470164,-40.077386,-35.833227,-43.788854,-45.242461,-41.362048,-44.568732,-46.944515,-48.018082,-48.278674,-42.643278,-49.694017,-50.069618,-42.187412,-46.720650,-36.586150,-41.610243,-47.308265,-49.778443,-43.855743,-47.166205,-47.487882,-52.073876,-47.445393,-48.138455,-51.917250,-50.769145,-47.749488,-51.837730,-36.013596,-41.666518,-41.528686,-50.605399,-43.074806,-42.547426,-46.741168,-40.752355,-37.094655,-36.469377,-37.112252,-52.787891,-33.525461,-45.464989,-34.038390,-57.378848,-50.785997,-39.919725,-35.610186,-44.072135,-34.986015,-49.575560,-37.772804,-39.162474,-36.601261,-43.826087,-37.882685,-47.568861,-46.394656,-47.793266,-42.209328,-38.414471,-36.502718,-44.636318,-39.169668,-44.552626,-44.133626,-43.519943,-40.125066,-32.810820,-43.448948,-43.772105,-50.182244,-49.982448,-43.428413,-41.126934,-32.462657,-37.224829,-50.383854,-42.474378,-33.876057,-31.589880,-42.749444,-34.080059,-39.780328,-40.461844,-45.787588,-35.705517,-46.900929,-45.331207,-46.600099,-69.527860,-49.402586,-47.081147,-46.370342,-48.852682,-40.438199,-47.265493,-60.787044,-43.648656,-50.868768,-53.006145,-44.117539,-43.821554,-42.413415,-54.607446,-53.901575,-47.342545,-40.891365,-44.107487,-45.319239,-44.021985,-41.744878,-43.928603,-43.028520,-43.502052,-51.411049,-44.220186,-55.238547,-52.835202,-39.114298,-38.599155,-49.781281,-41.286622,-49.727955,-44.289658,-67.152761,-43.621189,-52.784587,-53.334024,-45.466395,-44.846983,-46.062125,-62.838222,-50.929418,-45.276673,-43.996645,0,Fileset 1: TS pulse compressed wideband pings T2
250.500,-41.989145,-38.992209,-39.143475,-29.341488,-38.039168,-33.440072,-31.480106,-57.819686,-45.692673,-43.939690,-37.054244,-42.326236,-34.443866,-36.587298,-33.476474,-46.583017,-32.091271,-55.516985,-52.419002,-36.016749,-44.905164,-43.423332,-52.553191,-54.861130,-60.330740,-50.441569,-57.749337,-50.630718,-47.578848,-39.539638,-42.702950,-54.969857,-44.016648,-61.912802,-46.930119,-39.330205,-40.100368,-62.650160,-48.210744,-60.466270,-37.944489,-44.330822,-43.017968,-48.298596,-44.581025,-44.464185,-32.947040,-45.778510,-39.029380,-38.063467,-41.800982,-44.922448,-40.228837,-41.765512,-46.012566,-47.115068,-48.331054,-45.848498,-50.381591,-47.639191,-42.955562,-45.852961,-35.528101,-40.552942,-47.951062,-51.021257,-43.115262,-48.992986,-45.399692,-50.177589,-49.384684,-44.931262,-48.611702,-50.434449,-49.822125,-49.578136,-37.441324,-44.725780,-39.894186,-49.370598,-41.550688,-39.870313,-50.893305,-40.387382,-36.158191,-34.875529,-37.866767,-51.675507,-33.687851,-48.647828,-35.362284,-52.778964,-47.639462,-40.635128,-38.023838,-38.552300,-34.218277,-47.670273,-39.604037,-39.004409,-36.875815,-44.351055,-38.248258,-46.049919,-46.399702,-48.659463,-41.571777,-38.881050,-35.766986,-43.469091,-40.719102,-45.890823,-40.640825,-40.940487,-39.170867,-35.044975,-43.371006,-43.918469,-47.971931,-53.218066,-41.521019,-43.042567,-30.148595,-38.702572,-49.746916,-43.678754,-35.529773,-31.970130,-44.215545,-35.926735,-39.737739,-39.652984,-46.032358,-35.529648,-45.892733,-45.576124,-46.861409,-60.778037,-47.913389,-46.276970,-46.167356,-49.724570,-40.638845,-48.343336,-54.968315,-43.791340,-52.664096,-52.132620,-43.664267,-45.186414,-43.069645,-57.603507,-52.294921,-46.825338,-39.804140,-45.647469,-46.045326,-44.946502,-40.480574,-44.085778,-41.827091,-40.823312,-49.238162,-44.604873,-48.379723,-51.391136,-37.868347,-39.515218,-46.381666,-41.226832,-52.387431,-42.990562,-61.781744,-43.235619,-51.740279,-52.953248,-45.655917,-44.568182,-45.100759,-61.715133,-52.636725,-44.866135,-45.008270,0,Fileset 1: TS pulse compressed wideband pings T2
251.000,-43.717091,-38.663225,-38.948116,-29.872154,-40.061547,-34.673325,-33.278210,-52.157860,-47.935500,-45.094432,-35.506349,-41.020643,-33.530771,-36.025468,-34.773984,-45.717179,-31.803423,-49.855720,-55.597880,-35.569313,-44.333401,-41.908617,-55.191277,-56.887894,-57.671041,-49.051207,-54.417738,-56.279801,-46.118388,-41.084458,-45.377086,-54.620402,-41.791748,-60.017148,-48.253063,-38.367319,-39.525113,-57.123338,-46.545080,-47.637017,-39.458357,-42.287590,-42.920813,-46.295378,-41.627883,-42.789894,-32.406453,-46.774695,-38.551146,-39.680026,-40.506289,-45.096195,-39.696464,-40.344564,-45.809091,-45.836823,-46.425025,-50.306864,-47.681344,-45.988452,-42.810794,-44.225775,-35.466114,-40.610300,-49.968667,-54.024975,-42.950890,-48.370087,-43.709986,-49.709504,-50.787914,-43.070425,-46.359938,-51.109698,-54.935365,-48.634734,-40.165552,-49.936015,-37.424374,-47.915910,-40.612361,-36.664895,-58.823713,-40.694823,-36.192862,-33.824910,-37.238481,-47.208196,-34.626306,-50.855516,-36.241077,-48.701659,-45.153902,-42.277829,-40.387054,-35.454250,-33.870114,-47.122244,-41.040191,-39.069632,-36.572483,-43.217682,-38.776285,-45.341385,-47.482361,-49.206675,-41.285280,-40.925932,-34.670847,-42.701637,-44.016933,-48.821109,-38.566391,-39.598330,-39.135683,-38.153294,-43.211778,-43.869326,-46.628344,-52.333521,-39.409230,-45.075260,-28.618711,-38.527127,-49.311760,-44.376545,-38.137268,-32.815603,-40.359791,-39.004489,-40.833698,-37.928145,-47.248097,-34.364220,-44.316697,-47.139112,-46.355369,-57.717380,-47.615484,-45.992936,-46.943129,-50.704643,-41.503933,-49.325061,-48.876077,-44.203532,-50.352999,-50.290928,-43.733578,-44.921973,-43.916332,-59.530349,-51.945211,-48.398781,-39.113477,-47.135214,-45.648124,-45.491542,-39.371495,-43.884630,-42.164357,-38.770912,-45.508073,-45.033438,-44.308772,-50.968784,-37.766400,-39.689451,-42.696883,-41.042746,-47.451858,-42.030720,-56.865493,-44.098483,-50.789869,-52.351288,-45.942376,-43.928772,-43.962034,-60.132710,-51.576099,-44.978287,-47.356318,0,Fileset 1: TS pulse compressed wideband pings T2
