Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,Variable_index,Variable_name
79.500,-57.550301,-47.538558,-38.673884,-33.880859,-29.724303,-28.718211,-31.154225,-36.551829,-33.502914,-37.942145,-39.220913,-39.691735,-42.950841,-49.024022,-40.555082,-54.948362,-42.162231,-42.833396,-43.977029,-50.314787,-46.604399,-45.419604,-50.319240,-53.311987,-51.793763,-49.794724,-47.896090,-43.807192,-46.922578,-41.373124,-45.977799,-43.643470,-51.474981,-49.108344,-47.809684,-48.203604,-46.112486,-50.624961,-51.347693,-44.558139,-46.273484,-49.720836,-45.918286,-45.526827,-44.901234,-47.570009,-48.497747,-49.202896,-45.464555,-46.786223,-50.520024,-48.812911,-52.888747,-60.915314,-52.182705,-50.443172,-48.331489,-49.788498,-48.467733,-43.714689,-42.640226,-54.400994,-54.534726,-45.009740,-48.987856,-47.041900,-47.156513,-47.737038,-63.725411,-54.620337,-58.092071,-56.726975,-48.163671,-42.676707,-45.547074,-50.215747,-52.129035,-47.874154,-52.030851,-42.472029,-50.889502,-43.431647,-45.880775,-49.831207,-50.146969,-50.559308,-53.037458,-52.534422,-44.271096,-39.440552,-49.586878,-44.655637,-45.626671,-45.186843,-38.985893,-45.240091,-47.321282,-50.562179,-47.957606,-46.170343,-48.391491,-46.380419,-51.003786,-45.812949,-51.569029,-45.202754,-59.747925,-47.919733,-45.025020,-50.902604,-43.537922,-37.452389,-45.885734,-40.793740,-43.744403,-54.461853,-41.916945,-41.716627,-40.587582,-38.550489,-44.302802,-46.442562,-44.167041,-47.690423,-38.625884,-41.239854,-45.915871,-48.854364,-44.374403,-47.550932,-49.910622,-47.423876,-48.479746,-62.508307,-59.211634,-54.767443,-40.745500,-51.249923,-45.478237,-46.674528,-60.862167,-50.271373,-48.886886,-51.507953,-46.159428,-54.021641,-49.736816,-50.432200,-50.340316,-49.166125,-53.186456,-56.497323,-47.813830,-48.987208,-47.757458,-51.269901,-51.167126,-55.159781,-56.641911,-54.291064,-48.368601,-53.120265,-51.935901,-50.868700,-45.580983,-47.656986,-48.442399,-56.223873,-53.050837,-64.244036,-46.751200,-48.143200,-56.486223,-47.974271,-58.271346,-46.590213,-51.764619,-52.427677,-60.380769,-59.579877,-53.938689,-50.997373,-59.188568,0,Fileset 1: TS pulse compressed wideband pings T1
80.000,-57.540149,-48.164815,-38.931998,-33.771485,-29.813291,-28.702268,-30.924006,-36.609385,-33.385247,-38.253413,-38.765810,-39.591905,-42.933782,-48.954187,-40.622529,-56.978832,-42.081412,-42.679003,-43.889767,-50.495834,-46.995848,-45.685548,-51.125733,-55.170690,-52.046779,-49.444993,-48.454236,-44.156549,-47.005071,-41.552201,-45.817910,-44.197586,-51.372922,-49.109137,-47.801239,-48.082057,-45.415251,-50.622001,-51.106705,-44.088468,-46.204774,-49.594622,-46.160447,-44.786311,-44.291290,-48.911247,-48.760690,-47.647901,-45.264647,-47.518643,-49.808111,-49.134061,-52.339587,-61.652769,-50.664236,-49.910526,-48.468947,-48.714745,-48.083297,-43.865035,-43.030009,-53.868595,-54.430847,-45.217093,-48.850446,-47.474625,-47.671202,-47.545989,-69.492125,-54.813546,-56.265487,-59.527231,-48.582845,-42.988844,-45.542450,-50.289202,-52.538954,-48.074006,-52.692353,-42.309108,-50.002733,-43.399289,-45.759542,-50.503149,-50.309439,-51.276023,-53.739593,-55.530067,-44.341204,-39.101956,-50.224140,-44.632957,-45.533382,-45.239867,-38.582122,-45.031396,-47.519484,-50.021442,-48.747672,-46.001647,-49.120719,-46.482021,-50.836024,-45.996608,-51.401388,-45.696768,-56.903514,-47.878829,-45.807886,-51.701237,-44.000342,-37.706805,-45.011760,-40.999818,-43.597624,-52.661611,-41.281083,-41.943585,-40.154157,-37.884375,-44.857249,-47.022765,-43.816039,-46.087432,-38.741228,-41.242778,-45.056547,-47.647314,-44.339889,-45.245872,-50.821668,-47.766717,-47.714218,-61.464126,-56.108712,-56.946155,-40.280512,-52.115026,-45.237716,-46.170469,-61.192559,-51.669919,-48.337746,-51.726369,-45.352209,-52.909403,-49.262525,-50.610154,-51.985741,-49.017196,-52.822771,-56.106088,-47.766493,-49.708456,-47.319403,-51.453059,-51.440763,-56.230949,-56.330202,-55.934871,-48.074923,-58.080218,-51.103450,-50.413192,-45.480379,-47.666879,-48.317512,-56.675817,-51.611955,-61.887798,-47.075140,-47.684557,-55.534855,-48.372964,-58.293979,-46.847878,-51.300655,-52.985382,-64.381175,-58.359599,-53.392654,-50.940163,-57.920881,0,Fileset 1: TS pulse compressed wideband pings T1
80.500,-57.557526,-48.788942,-39.218064,-33.713923,-29.959366,-28.703009,-30.746786,-36.644618,-33.279676,-38.582057,-38.345181,-39.487088,-42.948922,-48.647300,-40.725452,-60.806160,-42.005226,-42.604205,-43.787541,-50.690384,-47.283359,-46.019487,-51.604354,-56.382527,-52.261614,-49.240594,-49.113854,-44.717983,-47.084788,-41.897247,-45.680302,-44.649747,-51.252708,-49.124093,-48.139827,-47.756363,-44.842221,-50.672888,-50.600633,-43.745654,-46.235778,-49.517439,-46.482513,-44.025121,-43.966988,-50.232591,-49.431982,-46.597109,-45.366089,-48.891341,-49.076049,-49.460190,-51.601680,-62.278576,-49.606990,-49.315269,-48.670297,-47.759307,-47.560139,-44.130793,-43.483726,-53.025115,-54.427283,-45.520567,-48.712325,-47.976005,-48.203115,-47.527593,-80.020643,-54.589014,-54.194425,-62.619521,-49.163220,-43.377740,-45.592671,-50.499856,-52.991915,-48.142846,-53.663860,-42.239613,-49.125866,-43.438394,-45.720900,-50.906332,-50.344627,-52.083264,-54.274343,-60.018028,-44.586116,-38.894904,-50.790790,-44.731114,-45.664613,-45.352984,-38.279721,-44.715488,-47.713197,-49.361862,-49.457852,-46.066869,-50.045037,-46.833773,-50.741423,-46.293352,-51.304594,-46.285493,-54.775073,-47.722713,-46.983295,-52.799798,-44.870348,-38.139043,-44.328329,-41.409089,-43.196140,-50.974442,-40.866810,-41.958400,-39.863773,-37.451324,-44.891666,-47.759723,-43.662875,-44.738031,-39.119126,-41.288791,-44.393942,-46.656184,-44.773254,-43.666447,-51.792184,-48.019419,-46.520972,-60.246557,-53.968367,-56.874951,-40.011933,-53.150292,-45.173440,-45.698568,-60.050617,-53.292783,-47.972297,-51.966037,-44.875965,-52.052243,-48.975051,-50.718671,-54.129702,-48.978936,-52.456663,-55.482165,-47.931513,-50.472973,-46.880668,-50.580615,-51.328152,-57.776262,-55.791557,-57.913850,-47.641185,-68.406709,-49.978840,-49.945691,-45.566810,-47.743622,-48.425401,-56.619028,-50.442652,-58.027266,-47.427407,-47.340391,-54.725906,-49.058028,-57.911807,-47.078789,-50.869517,-53.408054,-66.634716,-56.998333,-52.731732,-50.779908,-56.574534,0,Fileset 1: TS pulse compressed wideband pings T1
81.000,-57.575767,-49.361291,-39.481464,-33.694413,-30.123452,-28.691098,-30.611877,-36.618556,-33.157979,-38.858610,-37.974501,-39.371435,-42.959224,-48.120344,-40.817989,-66.887843,-41.914693,-42.539504,-43.667374,-50.840772,-47.447582,-46.379807,-51.507184,-55.723018,-52.305001,-49.083767,-49.761256,-45.416101,-47.122846,-42.388947,-45.601902,-44.908512,-51.114253,-49.152439,-48.745978,-47.434102,-44.418501,-50.788481,-49.978024,-43.542023,-46.368214,-49.435966,-46.912396,-43.272742,-43.856429,-51.200619,-50.453817,-45.869113,-45.724606,-51.079805,-48.321028,-49.705811,-50.843498,-62.881177,-48.920208,-48.818805,-48.868215,-46.891562,-46.847118,-44.490972,-43.970456,-51.935561,-54.285789,-45.891914,-48.616149,-48.473533,-48.742574,-47.552923,-69.874096,-53.931843,-52.355761,-64.911745,-49.794626,-43.825194,-45.691057,-50.686783,-53.375683,-48.036311,-54.800008,-42.263538,-48.292891,-43.479762,-45.758802,-51.186798,-50.309592,-52.720923,-54.494313,-67.609432,-44.966893,-38.810211,-51.227912,-44.872381,-45.875951,-45.474766,-38.080775,-44.248496,-47.884159,-48.675103,-49.972971,-46.230611,-51.055509,-47.373454,-50.557664,-46.654203,-51.247681,-46.836311,-53.212120,-47.411308,-48.534802,-54.486687,-46.181131,-38.682626,-43.803776,-41.975510,-42.603900,-49.446027,-40.661317,-41.678261,-39.690064,-37.196795,-44.423579,-48.564428,-43.651358,-43.590744,-39.691074,-41.301004,-43.923085,-45.912764,-45.729213,-42.639496,-52.532417,-48.094636,-45.267816,-58.915534,-52.609725,-55.412403,-39.921204,-54.001753,-45.295233,-45.321685,-59.161534,-55.020160,-47.754793,-52.158344,-44.683270,-51.571719,-48.879151,-50.947759,-56.470631,-49.034979,-52.128173,-54.946559,-48.265112,-51.042940,-46.378255,-49.902302,-51.258467,-59.867714,-55.017086,-60.350811,-47.143827,-72.852502,-48.831461,-49.497740,-45.822663,-47.863238,-48.774499,-56.138274,-49.561211,-54.613889,-47.729163,-47.048565,-54.067880,-49.999681,-57.261630,-47.243482,-50.502851,-53.587853,-63.381361,-55.797217,-52.013113,-50.499738,-55.197822,0,Fileset 1: TS pulse compressed wideband pings T1
81.500,-57.528756,-49.899748,-39.735985,-33.735646,-30.311009,-28.700046,-30.549964,-36.571419,-33.042666,-39.075777,-37.695144,-39.288401,-42.988096,-47.487723,-40.904747,-62.988360,-41.849968,-42.471566,-43.580561,-50.964738,-47.559768,-46.791730,-50.930706,-53.879417,-52.124592,-48.926471,-50.343685,-46.199370,-47.162968,-43.024108,-45.624568,-45.033073,-51.028083,-49.249045,-49.540438,-47.321864,-44.179088,-51.039938,-49.451040,-43.507363,-46.637228,-49.345026,-47.507302,-42.601244,-43.908025,-51.604487,-51.674261,-45.342818,-46.308609,-54.635389,-47.603891,-49.861857,-50.222271,-63.247666,-48.568252,-48.694001,-49.046720,-46.110453,-45.999739,-44.985742,-44.513725,-50.822477,-53.856601,-46.352051,-48.646041,-48.937870,-49.363735,-47.537966,-64.063040,-52.994937,-51.014867,-64.828041,-50.394056,-44.373600,-45.857383,-50.645180,-53.629969,-47.850079,-56.018529,-42.411955,-47.581307,-43.510829,-45.900378,-51.637057,-50.356077,-53.035980,-54.455226,-80.375935,-45.475929,-38.871792,-51.606838,-45.038892,-46.036043,-45.592794,-38.017123,-43.690304,-48.076444,-48.118166,-50.332238,-46.367468,-52.043608,-48.065464,-50.220605,-47.064478,-51.267586,-47.261112,-52.113897,-47.025168,-50.512914,-57.345099,-47.960412,-39.295377,-43.429046,-42.676995,-41.959433,-48.123121,-40.694642,-41.187192,-39.638752,-37.114358,-43.717649,-49.447202,-43.755015,-42.651492,-40.388551,-41.261690,-43.642755,-45.460445,-47.381644,-42.050733,-52.915083,-47.993084,-44.177807,-57.743194,-51.894032,-54.005007,-40.021956,-54.406010,-45.583595,-45.108558,-59.035342,-56.445021,-47.718745,-52.381107,-44.733455,-51.533998,-49.015031,-51.503817,-58.585523,-49.181042,-51.915500,-54.677602,-48.748519,-51.277792,-45.874616,-50.008237,-51.644833,-61.405170,-54.109883,-63.226368,-46.761254,-67.607308,-47.885142,-49.160841,-46.264757,-48.085103,-49.391154,-55.552708,-48.966043,-52.084583,-47.974208,-46.794848,-53.548655,-51.212750,-56.550852,-47.364734,-50.247196,-53.542605,-59.615016,-54.840591,-51.353238,-50.174782,-53.935579,0,Fileset 1: TS pulse compressed wideband pings T1
82.000,-57.268546,-50.361993,-39.960107,-33.786578,-30.472166,-28.711130,-30.518017,-36.500883,-32.900085,-39.193811,-37.458754,-39.210430,-43.001661,-46.782582,-40.934954,-57.147679,-41.796497,-42.354249,-43.514812,-51.055576,-47.651606,-47.255749,-50.138304,-52.042414,-51.701082,-48.688541,-50.796040,-46.961238,-47.206530,-43.712772,-45.694384,-45.093783,-51.002571,-49.427035,-50.319684,-47.490650,-44.070710,-51.442741,-49.122845,-43.591326,-46.997460,-49.179823,-48.237913,-42.006518,-44.001244,-51.446218,-52.580235,-44.864521,-46.992371,-60.970317,-46.926924,-49.881036,-49.741252,-63.160333,-48.461448,-49.110995,-49.158449,-45.368280,-45.057876,-45.611302,-45.081181,-49.842888,-53.081527,-46.868234,-48.789323,-49.291983,-50.105149,-47.386255,-60.858736,-51.901246,-50.201470,-63.174787,-50.834127,-45.014299,-46.044845,-50.122083,-53.695558,-47.685285,-57.266245,-42.644169,-46.990465,-43.487603,-46.106530,-52.455589,-50.580590,-53.006435,-54.285929,-68.433197,-46.043125,-39.030634,-51.982374,-45.185030,-45.986168,-45.650783,-38.042101,-43.065929,-48.274450,-47.731548,-50.610852,-46.331886,-52.837988,-48.801830,-49.706446,-47.452415,-51.368983,-47.460807,-51.352036,-46.617585,-52.960717,-62.774142,-49.989985,-39.866465,-43.121275,-43.412107,-41.306989,-47.009606,-40.919851,-40.587382,-39.650968,-37.149695,-42.965370,-50.438989,-43.884563,-41.873178,-41.052682,-41.120567,-43.457120,-45.269803,-50.023427,-41.756564,-52.961568,-47.703809,-43.250132,-56.930728,-51.651567,-52.670264,-40.254648,-54.381156,-45.882685,-45.013475,-59.394107,-56.827613,-47.857030,-52.737710,-44.903370,-51.875472,-49.344413,-52.486877,-60.402830,-49.333188,-51.830262,-54.645952,-49.288063,-51.144481,-45.422651,-51.065932,-52.705162,-59.733418,-53.147997,-64.655630,-46.568360,-71.569434,-47.179925,-48.938107,-46.843828,-48.423960,-50.195471,-55.104389,-48.536543,-50.333475,-48.129562,-46.521499,-53.070246,-52.685199,-55.872956,-47.404192,-50.053399,-53.287504,-56.702570,-54.049674,-50.773777,-49.827295,-52.825989,0,Fileset 1: TS pulse compressed wideband pings T1
82.500,-56.795089,-50.765836,-40.229921,-33.866280,-30.648630,-28.783810,-30.537367,-36.479911,-32.780892,-39.275170,-37.275112,-39.173672,-43.032664,-46.067662,-40.940247,-53.460809,-41.816646,-42.254880,-43.525071,-51.201109,-47.832137,-47.882358,-49.454710,-50.655896,-51.181770,-48.415406,-51.176826,-47.696690,-47.338706,-44.428284,-45.832655,-45.246989,-51.097125,-49.792849,-50.886811,-48.056108,-44.112229,-52.087396,-49.119208,-43.819566,-47.462569,-48.954974,-49.135015,-41.552903,-44.105781,-51.021533,-52.622310,-44.408012,-47.703495,-64.397282,-46.367428,-49.806336,-49.403805,-62.913742,-48.589763,-50.272643,-49.268870,-44.715615,-44.156492,-46.457611,-45.719129,-49.151223,-52.112796,-47.494487,-49.060988,-49.571256,-51.088453,-47.167357,-59.115338,-50.823061,-49.972599,-61.496169,-51.119378,-45.814417,-46.298290,-49.162259,-53.668669,-47.734810,-58.680053,-42.997747,-46.571941,-43.481950,-46.419379,-53.893229,-51.151711,-52.852367,-54.236153,-64.617816,-46.690415,-39.307734,-52.495618,-45.380725,-45.767468,-45.706276,-38.176077,-42.472040,-48.530019,-47.566062,-50.948669,-46.169525,-53.403204,-49.539742,-49.150832,-47.841862,-51.655184,-47.491684,-50.903220,-46.313768,-56.014104,-79.799748,-51.501331,-40.369805,-42.884931,-44.138866,-40.724399,-46.194193,-41.353294,-40.059208,-39.756576,-37.351312,-42.352244,-51.710509,-44.041017,-41.288748,-41.599231,-40.937354,-43.338912,-45.395828,-54.538568,-41.745470,-52.840466,-47.317472,-42.514218,-56.607200,-51.832311,-51.208896,-40.632975,-54.259453,-46.078145,-45.020161,-59.563885,-56.220035,-48.259611,-53.447797,-45.152479,-52.574843,-49.890610,-54.076464,-62.860072,-49.495870,-51.977516,-54.821485,-49.870600,-50.843017,-45.156917,-53.421399,-54.753900,-56.540613,-52.272735,-62.399396,-46.661787,-65.525418,-46.748176,-48.876218,-47.595118,-48.973828,-51.145450,-55.004484,-48.203404,-49.255177,-48.259985,-46.273068,-52.617694,-54.557482,-55.322665,-47.387610,-49.930448,-52.927997,-54.500717,-53.398118,-50.336687,-49.533085,-51.918725,0,Fileset 1: TS pulse compressed wideband pings T1
83.000,-56.078285,-51.001708,-40.510902,-33.883588,-30.787746,-28.858918,-30.508921,-36.451223,-32.630497,-39.280872,-37.040918,-39.092878,-42.979740,-45.255800,-40.840233,-50.859276,-41.851445,-42.156580,-43.540516,-51.355096,-48.082280,-48.677601,-48.969007,-49.671401,-50.635919,-48.089199,-51.445992,-48.308983,-47.536388,-45.032505,-45.988187,-45.511077,-51.209089,-50.343277,-50.928699,-49.027519,-44.224746,-52.938457,-49.417314,-44.115761,-47.915368,-48.584567,-50.100925,-41.198962,-44.111526,-50.498706,-51.827406,-43.891310,-48.249837,-57.202209,-45.887436,-49.580471,-49.056364,-62.902999,-48.830760,-52.260837,-49.355205,-44.112500,-43.316319,-47.506218,-46.356518,-48.707755,-51.025118,-48.174000,-49.317641,-49.747905,-52.304636,-46.910504,-58.356985,-49.790324,-50.297293,-60.210725,-51.206591,-46.702423,-46.573604,-47.913573,-53.572842,-48.053558,-60.290462,-43.408410,-46.238369,-43.485194,-46.774431,-56.169698,-52.137997,-52.716643,-54.445446,-62.821887,-47.345191,-39.605460,-53.189723,-45.600797,-45.423327,-45.743953,-38.323400,-41.882801,-48.772045,-47.506200,-51.261083,-45.908070,-53.686601,-50.102129,-48.594350,-48.166608,-52.118182,-47.362647,-50.646559,-46.108699,-59.101683,-62.966810,-51.022478,-40.679663,-42.643684,-44.668878,-40.153927,-45.640557,-41.892208,-39.626019,-39.895567,-37.686595,-41.888622,-53.326678,-44.130350,-40.816929,-41.862834,-40.678680,-43.166118,-45.798615,-61.604643,-41.959977,-52.551181,-46.812757,-41.912445,-56.710065,-52.331716,-49.532015,-41.058049,-54.182643,-45.985990,-44.970676,-58.656372,-55.392461,-48.919739,-54.641037,-45.355000,-53.479399,-50.546991,-56.380406,-67.599632,-49.601860,-52.375396,-55.009275,-50.399313,-50.499200,-45.072047,-57.893966,-58.246576,-53.904239,-51.477435,-59.340323,-46.987074,-57.322548,-46.457967,-48.889888,-48.455263,-49.723220,-52.056964,-55.247378,-47.812779,-48.635974,-48.311258,-46.003884,-52.086791,-56.956020,-54.818935,-47.209077,-49.779808,-52.446082,-52.767448,-52.753730,-49.972698,-49.216987,-51.111910,0,Fileset 1: TS pulse compressed wideband pings T1
83.500,-55.229686,-51.077746,-40.860090,-33.876717,-30.967021,-28.978578,-30.453111,-36.448275,-32.513957,-39.285129,-36.788705,-38.999764,-42.840964,-44.364653,-40.665481,-48.957739,-41.941642,-42.164262,-43.592128,-51.526913,-48.467300,-49.726384,-48.768213,-49.088289,-50.242624,-47.840307,-51.658224,-48.828684,-47.896192,-45.525978,-46.282813,-45.979601,-51.294697,-51.169786,-50.409777,-50.530456,-44.468081,-54.039570,-50.087321,-44.530258,-48.336525,-48.133882,-51.108992,-41.036371,-44.076391,-50.021382,-50.943196,-43.393086,-48.585293,-53.597283,-45.555580,-49.283335,-48.657167,-63.558815,-49.187865,-55.265279,-49.514248,-43.656608,-42.661105,-48.820727,-47.020756,-48.523073,-49.991307,-48.950498,-49.500896,-49.948871,-53.807103,-46.773765,-58.116347,-48.933207,-51.311398,-59.499126,-51.213480,-47.654982,-46.953268,-46.648725,-53.534515,-48.742292,-61.927991,-43.939428,-45.996059,-43.616475,-47.220562,-59.952321,-53.766240,-52.805830,-55.177493,-61.858718,-48.051081,-39.932434,-54.248127,-45.919398,-45.129131,-45.890534,-38.504027,-41.388513,-49.042340,-47.507234,-51.429914,-45.704328,-53.826782,-50.423709,-48.164823,-48.490966,-52.835552,-47.231747,-50.567641,-46.096230,-59.675637,-56.870885,-48.910592,-40.802425,-42.479775,-44.884586,-39.654570,-45.396602,-42.545690,-39.368673,-40.150334,-38.263455,-41.657182,-55.388781,-44.184016,-40.486668,-41.870398,-40.425457,-42.974956,-46.574679,-55.872748,-42.508799,-52.144678,-46.286545,-41.550020,-57.337520,-53.224316,-47.874077,-41.544861,-54.175147,-45.651146,-44.827978,-56.880490,-55.054052,-49.944418,-56.575496,-45.539879,-54.538862,-51.296475,-59.612906,-68.129504,-49.746790,-53.175336,-55.090443,-50.942788,-50.298560,-45.228448,-68.424406,-64.646283,-52.233593,-50.834873,-57.100812,-47.565918,-52.621067,-46.261659,-49.008126,-49.484084,-50.798128,-52.859993,-55.833978,-47.413808,-48.324211,-48.322484,-45.795587,-51.522535,-60.109090,-54.364958,-46.867777,-49.647103,-51.934556,-51.441610,-52.128227,-49.728333,-48.882580,-50.415204,0,Fileset 1: TS pulse compressed wideband pings T1
84.000,-54.289506,-50.946611,-41.216218,-33.832971,-31.190931,-29.088874,-30.338128,-36.411191,-32.417657,-39.276949,-36.511190,-38.866171,-42.559806,-43.360060,-40.368823,-47.542359,-42.040661,-42.282872,-43.624764,-51.586392,-48.930228,-50.935804,-48.767069,-48.852124,-50.084323,-47.727383,-51.754931,-49.230813,-48.442650,-45.886005,-46.774671,-46.608042,-51.233075,-52.223884,-49.469918,-52.511746,-44.844293,-55.287008,-51.088573,-45.042179,-48.634275,-47.647593,-51.957225,-41.092544,-44.041871,-49.527842,-50.445333,-42.939486,-48.678269,-51.911344,-45.341305,-48.955736,-48.135055,-65.171662,-49.628760,-59.295354,-49.745797,-43.379319,-42.212152,-50.289656,-47.632138,-48.477649,-49.090320,-49.761508,-49.473026,-50.225859,-55.473366,-46.798749,-57.103303,-48.290697,-53.086084,-59.399023,-51.197991,-48.466946,-47.419379,-45.473854,-53.561634,-49.659959,-62.721851,-44.579151,-45.768753,-43.903658,-47.716180,-67.387769,-56.278260,-53.163671,-56.640032,-60.982737,-48.749971,-40.213216,-55.774605,-46.295323,-44.925462,-46.199347,-38.667697,-41.007706,-49.315763,-47.421842,-51.186876,-45.593775,-53.886557,-50.443577,-47.873747,-48.802166,-53.739418,-47.185216,-50.540763,-46.274798,-57.688739,-53.203849,-46.566878,-40.706359,-42.434029,-44.619777,-39.226201,-45.378883,-43.235258,-39.233594,-40.550409,-39.115979,-41.621137,-57.761681,-44.155717,-40.247160,-41.674002,-40.173836,-42.784054,-47.769808,-50.051551,-43.423025,-51.594297,-45.780394,-41.485921,-58.603342,-54.547351,-46.419410,-42.035135,-53.905019,-45.156604,-44.535402,-54.996985,-55.440461,-51.322889,-59.326140,-45.706178,-55.641711,-52.019662,-63.553931,-60.337523,-49.959771,-54.454860,-54.898079,-51.528426,-50.247551,-45.531854,-65.292896,-75.044149,-51.505161,-50.310051,-55.683349,-48.286619,-49.765845,-46.037246,-49.201249,-50.654371,-52.288180,-53.492959,-56.532992,-47.080128,-47.939906,-48.248721,-45.649930,-50.932938,-63.049891,-53.897868,-46.307697,-49.543007,-51.422906,-50.402171,-51.504052,-49.593397,-48.443716,-49.790133,0,Fileset 1: TS pulse compressed wideband pings T1
84.500,-53.297385,-50.573557,-41.473919,-33.748922,-31.431619,-29.107191,-30.153082,-36.267322,-32.298062,-39.220416,-36.217385,-38.674935,-42.131187,-42.240655,-39.898202,-46.472495,-42.095587,-42.450742,-43.567360,-51.394504,-49.353318,-52.045155,-48.801124,-48.920111,-50.187270,-47.760042,-51.637371,-49.504754,-49.188832,-46.140893,-47.403669,-47.251670,-50.996279,-53.316406,-48.369574,-54.491320,-45.343164,-56.458868,-52.254196,-45.615398,-48.755835,-47.188481,-52.325213,-41.360814,-44.059330,-48.908065,-50.456871,-42.537400,-48.602340,-51.243668,-45.163825,-48.656084,-47.485113,-68.100741,-50.173963,-63.862470,-49.989969,-43.269534,-41.925185,-51.647509,-48.068783,-48.410225,-48.368629,-50.497040,-49.128149,-50.563785,-57.031152,-46.948397,-54.524607,-47.850046,-55.428534,-59.830274,-51.186628,-48.847964,-47.870355,-44.419753,-53.603870,-50.364531,-62.246815,-45.276099,-45.481892,-44.316100,-48.187303,-74.698787,-60.114189,-53.714940,-59.031519,-59.450406,-49.336688,-40.363291,-57.767720,-46.639809,-44.769852,-46.682451,-38.762879,-40.732098,-49.567697,-47.108984,-50.390288,-45.534371,-53.816404,-50.232835,-47.682119,-49.052123,-54.652402,-47.269493,-50.396383,-46.596754,-55.994110,-50.363663,-44.565346,-40.408098,-42.527653,-43.867746,-38.868281,-45.430915,-43.828240,-39.116918,-41.116728,-40.222389,-41.680810,-60.204452,-43.980682,-40.038497,-41.355174,-39.911872,-42.637195,-49.466918,-46.367316,-44.624292,-50.931984,-45.345495,-41.745335,-60.282441,-56.269090,-45.248876,-42.478533,-52.981611,-44.627056,-44.111510,-53.386478,-56.291759,-52.933146,-62.280506,-45.880447,-56.757078,-52.588670,-67.231478,-55.492339,-50.193361,-56.268960,-54.383798,-52.141055,-50.206816,-45.769270,-59.256721,-67.592218,-51.626045,-49.831084,-54.788858,-48.971680,-48.187065,-45.705821,-49.451158,-51.890363,-54.338089,-54.048765,-56.946893,-46.903322,-47.092332,-48.060902,-45.532530,-50.339982,-62.349687,-53.383024,-45.515878,-49.488466,-50.944276,-49.508534,-50.890443,-49.575726,-47.828275,-49.226030,0,Fileset 1: TS pulse compressed wideband pings T1
85.000,-52.411098,-50.081022,-41.687554,-33.763304,-31.764210,-29.099295,-30.046674,-36.098250,-32.225111,-39.211542,-36.054569,-38.565625,-41.742480,-41.175977,-39.361734,-45.748923,-42.219727,-42.693716,-43.499847,-51.061077,-49.750015,-52.860992,-48.839220,-49.350588,-50.638552,-48.019239,-51.372417,-49.780828,-50.291013,-46.493191,-48.038894,-47.841405,-50.808455,-54.244184,-47.477833,-55.484685,-46.085242,-57.379572,-53.302507,-46.354577,-48.876106,-46.926243,-52.105872,-41.910367,-44.271876,-48.274659,-51.064644,-42.300635,-48.637209,-51.195070,-45.058155,-48.571092,-46.901168,-71.860846,-51.040753,-66.953043,-50.279727,-43.380896,-41.826400,-52.743893,-48.367213,-48.336824,-47.975905,-51.171718,-48.615462,-51.002562,-58.260017,-47.281437,-51.666397,-47.676223,-57.249784,-60.589831,-51.301133,-48.753490,-48.269990,-43.635275,-53.729219,-50.459412,-61.494841,-46.068018,-45.230514,-44.911007,-48.704118,-63.133718,-66.207429,-54.449273,-62.506745,-57.338199,-49.850562,-40.465330,-60.150952,-47.004579,-44.719545,-47.448598,-38.891564,-40.653005,-49.918958,-46.643767,-49.310569,-45.571675,-53.576572,-50.071111,-47.667376,-49.306799,-55.478673,-47.619472,-50.138534,-47.113414,-55.335728,-48.022419,-43.102825,-40.106293,-42.859173,-42.933160,-38.710934,-45.551322,-44.253259,-39.075706,-41.988214,-41.600576,-41.850382,-62.301370,-43.748410,-39.957851,-41.066950,-39.791374,-42.703084,-52.046251,-43.774579,-45.987876,-50.371427,-45.172029,-42.411945,-60.532441,-58.220174,-44.456459,-43.006024,-51.613863,-44.313231,-43.774458,-52.190736,-56.484101,-54.683488,-63.681522,-46.236845,-58.180610,-53.083829,-71.684900,-52.474843,-50.443268,-58.834874,-53.757647,-52.835280,-50.069379,-45.800397,-57.004099,-65.547157,-52.533978,-49.462236,-54.121194,-49.606351,-47.738893,-45.416918,-49.890801,-53.214230,-57.399190,-54.872697,-56.932928,-47.048317,-45.976465,-47.924826,-45.517097,-49.903529,-59.751956,-52.966060,-44.676720,-49.625720,-50.674629,-48.779168,-50.435552,-49.842098,-47.161097,-48.874103,0,Fileset 1: TS pulse compressed wideband pings T1
